id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2512585171,370,1,1,42,7,9xmhnv6im8h7c9e17oqvcx8gl,0,42.6,82.2,2023-02-26T04:42:30.608Z,2023-02-26T08:48:24Z,4057921791,140,67.8,4057921797,213,0.3,4058225145,155,,4057921795,212,28.0,4057921793,141,95.5,4057921789,56,Left,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585173,423,12,1,42,9,6lezh5aazy0xca1800e5dqxwl,1,26.9,5.2,2023-02-26T04:42:32.875Z,2023-02-26T08:48:28Z,4057921811,56,Back,4057921833,167,,4057921813,140,28.0,4057921819,213,5.0,4057921817,212,4.6,4057921815,141,0.0,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585225,371,5,1,42,10,9xmhnv6im8h7c9e17oqvcx8gl,1,70.8,101,2023-02-26T04:42:33.951Z,2023-02-26T04:42:45Z,4057922057,233,424,4057922049,347,,4057922047,56,Left,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585175,424,5,1,42,10,6lezh5aazy0xca1800e5dqxwl,0,29.2,-1,2023-02-26T04:42:33.951Z,2023-02-26T05:02:10Z,4057921825,347,,4057921823,56,Back,4057922065,233,371,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585339,372,1,1,42,45,9xmhnv6im8h7c9e17oqvcx8gl,1,71.7,100,2023-02-26T04:43:08.607Z,2023-02-26T04:43:13Z,4057922711,140,81.2,4057922707,107,,4057922709,56,Left,4057922717,213,5.9,4057922715,212,10.8,4057922713,141,95.8,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585341,373,50,1,42,49,9xmhnv6im8h7c9e17oqvcx8gl,1,76.6,96.4,2023-02-26T04:43:13.087Z,2023-02-26T04:43:15Z,4057922721,56,Left,4057922759,233,425,4057922723,286,,,,,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585345,425,7,1,42,49,6lezh5aazy0xca1800e5dqxwl,1,23.4,3.6,2023-02-26T04:43:13.088Z,2023-02-26T08:49:03Z,4058225703,385,,4057922733,167,,4057922735,56,Back,4057922751,233,373,4057922737,285,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585403,374,5,1,42,51,9xmhnv6im8h7c9e17oqvcx8gl,1,75.1,101.2,2023-02-26T04:43:14.403Z,2023-02-26T05:02:10Z,4057923061,56,Left,4057923065,347,,4057923095,233,426,,,,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585349,426,5,1,42,51,6lezh5aazy0xca1800e5dqxwl,0,24.9,-1.2,2023-02-26T04:43:14.403Z,2023-02-26T04:43:28Z,4057922747,347,,4057922743,56,Back,4057923103,233,374,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585557,375,27,1,43,36,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T04:44:00.201Z,2023-02-26T05:02:11Z,4057945047,233,427,4057923943,41,Injury,4057923945,53,cx8wxcop4vdfapgaboyzqrsvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585525,427,27,1,43,36,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-26T04:44:00.201Z,2023-02-26T05:02:11Z,4057945057,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512585923,376,70,1,45,17,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T04:45:40.226Z,2023-02-26T04:46:55Z,4057925701,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586161,377,28,1,46,10,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T04:46:34.047Z,2023-02-26T05:02:11Z,4057926809,55,375,4057945063,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586227,428,28,1,46,10,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-26T04:46:34.047Z,2023-02-26T05:02:11Z,4057927129,55,427,4057945067,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586399,378,18,1,46,55,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T04:47:18.904Z,2023-02-26T08:51:27Z,4057928033,55,379,4057927993,41,,4057927995,44,Midfielder,4057927997,59,22,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586403,379,19,1,46,55,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-02-26T04:47:18.905Z,2023-02-26T08:51:27Z,4057928013,145,10,4057928023,44,Midfielder,4057928019,292,6,4057928025,55,378,4057928015,59,24,4057928009,41,,4057928021,293,3,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586451,380,1,1,47,8,9xmhnv6im8h7c9e17oqvcx8gl,0,82.3,100,2023-02-26T04:47:31.630Z,2023-02-26T04:47:33Z,4057928287,213,5.9,4057928285,212,10.9,4057928283,141,95.6,4057928281,140,92.0,4057928277,107,,4057928279,56,Left,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586471,429,8,1,47,9,6lezh5aazy0xca1800e5dqxwl,1,14.1,6.2,2023-02-26T04:47:32.602Z,2023-02-26T08:51:11Z,4057928373,56,Back,4058227641,385,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586493,381,5,1,47,10,9xmhnv6im8h7c9e17oqvcx8gl,1,85.8,100.6,2023-02-26T04:47:33.694Z,2023-02-26T04:47:42Z,4057928487,233,430,4057928477,56,Left,4057928479,347,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586473,430,5,1,47,10,6lezh5aazy0xca1800e5dqxwl,0,14.2,-0.6,2023-02-26T04:47:33.694Z,2023-02-26T05:02:10Z,4057928383,347,,4057928381,56,Back,4057928495,233,381,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586499,382,1,1,47,18,9xmhnv6im8h7c9e17oqvcx8gl,1,85.9,100,2023-02-26T04:47:41.615Z,2023-02-26T04:47:42Z,4057928503,140,85.8,4057928505,141,91.7,4057928509,213,4.7,4057928507,212,7.0,4057928499,107,,4057928501,56,Left,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586515,383,1,1,47,19,9xmhnv6im8h7c9e17oqvcx8gl,1,85.8,91.7,2023-02-26T04:47:42.734Z,2023-02-26T04:47:44Z,4057928563,212,4.5,4057928557,140,85.3,4057928559,141,98.2,4057928565,213,1.7,4057928553,56,Left,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586519,384,3,1,47,21,9xmhnv6im8h7c9e17oqvcx8gl,1,86.7,96,2023-02-26T04:47:44.526Z,2023-02-26T08:54:20Z,4057928579,286,,4057928585,233,431,4057928577,56,Left,4058229795,464,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586521,431,45,1,47,21,6lezh5aazy0xca1800e5dqxwl,0,13.3,4,2023-02-26T04:47:44.526Z,2023-02-26T04:47:47Z,4057928581,56,Back,4057928583,285,,4057928591,233,384,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586523,385,1,1,47,22,9xmhnv6im8h7c9e17oqvcx8gl,0,89,97.7,2023-02-26T04:47:45.871Z,2023-02-26T08:54:26Z,4057928605,56,Center,4057928615,1,,4058229905,72,,4057928611,212,34.3,4057928603,155,,4057928679,233,432,4057928607,140,93.1,4057928609,141,47.6,2wnqoxtt8xlglpndyjb5rb622,Cadete,,4058229903,224,,4057928613,213,4.8,4057928601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586531,432,11,1,47,23,6lezh5aazy0xca1800e5dqxwl,1,7.8,49.6,2023-02-26T04:47:46.826Z,2023-02-26T08:54:32Z,4057928683,233,385,4058230031,378,,4057928669,56,Back,4057928671,88,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586595,433,1,1,47,32,6lezh5aazy0xca1800e5dqxwl,1,15,50.1,2023-02-26T04:47:55.628Z,2023-02-26T04:48:00Z,4057928953,213,1.0,4057928943,123,,4057928945,56,Back,4057928949,141,66.6,4057928947,140,21.5,4057928951,212,13.1,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586671,434,1,1,47,37,6lezh5aazy0xca1800e5dqxwl,1,25.7,72,2023-02-26T04:48:00.810Z,2023-02-26T04:48:15Z,4057929283,56,Back,4057929291,213,4.0,4057929287,141,51.3,4057929289,212,18.3,4057929285,140,14.5,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586679,435,1,1,47,52,6lezh5aazy0xca1800e5dqxwl,1,14.9,50.1,2023-02-26T04:48:15.243Z,2023-02-26T04:48:23Z,4057929339,213,1.0,4057929337,212,15.0,4057929335,141,68.5,4057929333,140,22.8,4057929497,189,,4057929331,56,Back,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586693,436,1,1,47,53,6lezh5aazy0xca1800e5dqxwl,1,22.8,68.5,2023-02-26T04:48:17.115Z,2023-02-26T04:48:22Z,4057929411,212,16.7,4057929407,140,30.2,4057929409,141,90.3,4057929471,189,,4057929405,56,Back,4057929413,213,1.1,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586705,437,1,1,47,56,6lezh5aazy0xca1800e5dqxwl,1,28.3,74.4,2023-02-26T04:48:19.596Z,2023-02-26T04:48:22Z,4057929461,140,27.2,4057929467,213,4.7,4057929465,212,25.5,4057929459,56,Back,4057929463,141,36.9,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586719,438,1,1,48,2,6lezh5aazy0xca1800e5dqxwl,0,27.2,36.9,2023-02-26T04:48:25.804Z,2023-02-26T04:48:27Z,4057929559,155,,4057929563,140,65.8,4057929569,213,6.0,4057929567,212,42.2,4057929565,141,19.5,4057929571,1,,4057929561,56,Right,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586745,386,1,1,48,4,9xmhnv6im8h7c9e17oqvcx8gl,1,38,93.4,2023-02-26T04:48:27.790Z,2023-02-26T04:49:09Z,4057929689,141,94.1,4057929687,140,67.8,4057929693,213,0.0,4057929685,56,Left,4057929683,155,,4057929691,212,31.3,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586749,387,49,1,48,7,9xmhnv6im8h7c9e17oqvcx8gl,1,67.8,94.1,2023-02-26T04:48:30.822Z,2023-02-26T08:54:56Z,,,,,,,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586755,388,1,1,48,8,9xmhnv6im8h7c9e17oqvcx8gl,1,67.8,94.1,2023-02-26T04:48:31.934Z,2023-02-26T04:48:34Z,4057929741,56,Center,4057929749,213,4.3,4057929747,212,18.7,4057929745,141,68.9,4057929743,140,60.6,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586763,389,3,1,48,10,9xmhnv6im8h7c9e17oqvcx8gl,1,62.8,67.4,2023-02-26T04:48:34.104Z,2023-02-26T08:55:01Z,4057929781,286,,4057929779,56,Center,4057929795,233,439,4058230697,465,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586765,439,45,1,48,10,6lezh5aazy0xca1800e5dqxwl,0,37.2,32.6,2023-02-26T04:48:34.104Z,2023-02-26T04:48:36Z,4057929785,285,,4057929799,233,389,4057929783,56,Back,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586773,390,1,1,48,11,9xmhnv6im8h7c9e17oqvcx8gl,1,63.5,77,2023-02-26T04:48:35.182Z,2023-02-26T04:48:39Z,4057929855,212,24.7,4057929849,56,Left,4057929857,213,0.6,4057929853,141,96.0,4057929851,140,83.5,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586779,391,1,1,48,16,9xmhnv6im8h7c9e17oqvcx8gl,1,86.4,92.2,2023-02-26T04:48:39.390Z,2023-02-26T04:48:42Z,4057929907,212,8.5,4057929909,213,6.2,4057929901,56,Left,4057929905,141,90.8,4057929903,140,94.4,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586783,392,3,1,48,18,9xmhnv6im8h7c9e17oqvcx8gl,1,92.5,84.5,2023-02-26T04:48:42.063Z,2023-02-26T08:55:11Z,4058230899,464,,4057929927,286,,4057929925,56,Left,4057929967,233,440,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586789,440,45,1,48,18,6lezh5aazy0xca1800e5dqxwl,0,7.5,15.5,2023-02-26T04:48:42.063Z,2023-02-26T04:51:11Z,4057929973,233,392,4057929945,56,Back,4057929947,285,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586791,393,1,1,48,20,9xmhnv6im8h7c9e17oqvcx8gl,0,96,76.5,2023-02-26T04:48:43.487Z,2023-02-26T04:48:45Z,4057929955,140,94.7,4057929957,141,60.0,4057929959,212,11.3,4057929953,56,Center,4057929961,213,4.6,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586803,441,12,1,48,22,6lezh5aazy0xca1800e5dqxwl,1,8.1,46,2023-02-26T04:48:45.692Z,2023-02-26T04:51:22Z,4057930053,56,Back,4057930061,213,5.8,4057930059,212,14.5,4057930057,141,37.0,4057930055,140,20.6,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586805,442,49,1,48,23,6lezh5aazy0xca1800e5dqxwl,1,20.6,37,2023-02-26T04:48:46.580Z,2023-02-26T08:55:18Z,,,,,,,,,,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586813,443,1,1,48,24,6lezh5aazy0xca1800e5dqxwl,1,20.6,37,2023-02-26T04:48:47.804Z,2023-02-26T04:51:23Z,4057930101,213,6.3,4057932887,155,,4057930099,212,24.6,4057930097,141,36.7,4057930095,140,44.0,4057930093,56,Back,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586829,444,1,1,48,26,6lezh5aazy0xca1800e5dqxwl,1,44,36.7,2023-02-26T04:48:49.915Z,2023-02-26T04:51:25Z,4057930181,141,67.6,4057932943,3,,4057930177,56,Back,4057930179,140,45.7,4057930185,213,1.5,4057930183,212,21.1,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586839,445,1,1,48,31,6lezh5aazy0xca1800e5dqxwl,1,57.6,73,2023-02-26T04:48:54.300Z,2023-02-26T04:48:58Z,4057930271,213,4.8,4057930265,140,58.7,4057930267,141,38.8,4057930269,212,23.3,4057930263,56,Center,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586849,446,1,1,48,34,6lezh5aazy0xca1800e5dqxwl,1,61.7,44,2023-02-26T04:48:57.852Z,2023-02-26T04:49:01Z,4057930313,140,61.0,4057930317,212,34.8,4057930319,213,1.6,4057930315,141,95.1,4057930311,56,Left,4057930321,1,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586857,447,1,1,48,37,6lezh5aazy0xca1800e5dqxwl,1,61,95.1,2023-02-26T04:49:00.956Z,2023-02-26T04:49:03Z,4057930377,213,4.8,4057930369,56,Center,4057930375,212,16.8,4057930373,141,70.6,4057930371,140,62.7,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586867,448,1,1,48,40,6lezh5aazy0xca1800e5dqxwl,1,62.7,70.6,2023-02-26T04:49:03.244Z,2023-02-26T04:49:05Z,4057930441,212,21.0,4057930435,56,Center,4057930439,141,46.4,4057930437,140,50.2,4057930443,213,4.0,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586877,449,1,1,48,42,6lezh5aazy0xca1800e5dqxwl,1,50.2,46.4,2023-02-26T04:49:05.532Z,2023-02-26T04:49:09Z,4057930519,212,12.8,4057930517,141,39.5,4057930515,140,61.5,4057930513,56,Center,4057930521,213,5.9,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586883,450,1,1,48,46,6lezh5aazy0xca1800e5dqxwl,1,62.6,38.2,2023-02-26T04:49:09.500Z,2023-02-26T04:49:11Z,4057930575,212,8.6,4057930577,213,2.6,4057930569,56,Center,4057930573,141,44.8,4057930571,140,55.6,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586893,451,1,1,48,48,6lezh5aazy0xca1800e5dqxwl,1,55.6,44.8,2023-02-26T04:49:11.340Z,2023-02-26T04:49:14Z,4057930621,56,Center,4057930629,213,1.6,4057930627,212,16.3,4057930625,141,68.7,4057930623,140,54.7,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586901,452,1,1,48,50,6lezh5aazy0xca1800e5dqxwl,1,54.7,68.7,2023-02-26T04:49:14.076Z,2023-02-26T04:49:15Z,4057930661,213,1.2,4057930653,56,Left,4057930655,140,60.3,4057930657,141,89.7,4057930659,212,15.4,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586911,453,1,1,48,52,6lezh5aazy0xca1800e5dqxwl,1,60.2,86.6,2023-02-26T04:49:15.772Z,2023-02-26T04:49:18Z,4057930705,212,25.4,4057930707,213,4.4,4057930703,141,50.6,4057930701,140,53.8,4057930699,56,Center,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586923,454,1,1,48,55,6lezh5aazy0xca1800e5dqxwl,1,53,49.3,2023-02-26T04:49:18.796Z,2023-02-26T04:49:23Z,4057930761,56,Right,4057930763,140,56.1,4057930769,213,4.9,4057930767,212,23.1,4057930765,141,15.6,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586955,455,1,1,49,2,6lezh5aazy0xca1800e5dqxwl,1,58.9,12.9,2023-02-26T04:49:26.116Z,2023-02-26T04:49:36Z,4057930921,141,14.3,4057930923,212,33.7,4057930925,213,0.0,4057930917,56,Right,4057930919,140,91.0,4057930927,1,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586959,456,1,1,49,4,6lezh5aazy0xca1800e5dqxwl,0,91,14.3,2023-02-26T04:49:27.780Z,2023-02-26T08:55:51Z,4057931005,233,394,4057930941,140,90.8,4057930937,155,,4057930939,56,Right,4057930943,141,18.0,4057930947,213,1.7,4058231491,224,,4057931009,286,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,4057930935,2,,4057931003,236,,4058231493,20,4057930945,212,,,,,,,,,,,,2.5,,,,,,,,,,,,,
2512586941,394,12,1,49,4,9xmhnv6im8h7c9e17oqvcx8gl,1,0.5,81.2,2023-02-26T04:49:27.880Z,2023-02-26T04:49:34Z,4057930965,185,,4057930857,56,Back,4057931015,233,456,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586949,395,6,1,49,5,9xmhnv6im8h7c9e17oqvcx8gl,0,4.8,81.6,2023-02-26T04:49:29.134Z,2023-02-26T08:55:55Z,4057930997,233,457,4057930891,73,,4057930889,56,Back,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512586965,457,6,1,49,5,6lezh5aazy0xca1800e5dqxwl,1,95.2,18.4,2023-02-26T04:49:29.134Z,2023-02-26T05:02:12Z,4057930975,233,395,4057930967,56,Right,4057930969,75,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587517,465,1,1,49,44,6lezh5aazy0xca1800e5dqxwl,0,99.6,0.5,2023-02-26T04:50:07.217Z,2023-02-26T08:55:58Z,4057933699,141,52.4,4057933735,223,,4057933697,140,94.9,4057933695,56,Center,4057933693,155,,4057933701,212,35.6,4057933689,2,,4057933691,6,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,4057933703,213,1.7,4058231565,72,,4057933705,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587067,396,44,1,49,46,9xmhnv6im8h7c9e17oqvcx8gl,1,8.6,47.3,2023-02-26T04:50:10.005Z,2023-02-26T08:56:19Z,4057931473,285,,4057931471,56,Back,4057931513,233,458,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587073,458,44,1,49,46,6lezh5aazy0xca1800e5dqxwl,0,91.4,52.7,2023-02-26T04:50:10.006Z,2023-02-26T08:56:20Z,4057931507,56,Center,4057931509,286,,4057931517,233,396,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587071,397,12,1,49,46,9xmhnv6im8h7c9e17oqvcx8gl,1,7.1,51.9,2023-02-26T04:50:10.197Z,2023-02-26T08:56:21Z,4057931491,212,26.4,4057931487,140,29.1,4057931489,141,70.8,4057931493,213,0.5,4057931485,56,Back,4057931499,15,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587077,459,1,1,49,53,6lezh5aazy0xca1800e5dqxwl,1,70.7,36.5,2023-02-26T04:50:16.517Z,2023-02-26T04:52:34Z,4057934051,212,10.8,4057934049,141,49.7,4057931529,56,Center,4057934047,140,65.0,4057934053,213,2.2,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512587081,460,43,1,49,54,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-02-26T04:50:18.095Z,2023-02-26T04:52:36Z,4057934073,144,49,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
