id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/14/value,qualifier/18/value
2484158151,479,1,2,49,17,9xmhnv6im8h7c9e17oqvcx8gl,0,55,67.9,2022-11-11T10:01:15.095Z,2022-11-11T10:01:15Z,3908146761,213,1.6,3908146755,141,79.9,3908146759,212,8.2,3908146751,140,54.7,3908146749,56,Left,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158179,518,49,2,49,20,6lezh5aazy0xca1800e5dqxwl,1,41.4,22.7,2022-11-11T10:01:17.701Z,2022-11-11T10:01:17Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158193,519,1,2,49,20,6lezh5aazy0xca1800e5dqxwl,1,41.4,22.7,2022-11-11T10:01:17.829Z,2022-11-11T10:01:19Z,3908146913,213,1.9,3908146911,212,27.0,3908146909,141,60.3,3908146905,56,Back,3908146907,140,33.0,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158201,520,1,2,49,21,6lezh5aazy0xca1800e5dqxwl,1,33,60.3,2022-11-11T10:01:18.965Z,2022-11-11T10:01:20Z,3908146965,212,18.9,3908146967,213,4.7,3908146959,56,Back,3908146963,141,32.5,3908146961,140,33.6,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158205,521,1,2,49,23,6lezh5aazy0xca1800e5dqxwl,1,33.4,32.4,2022-11-11T10:01:20.598Z,2022-11-11T10:01:21Z,3908146981,212,4.3,3908146983,213,0.5,3908146979,141,35.7,3908146975,56,Back,3908146977,140,36.9,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158215,522,1,2,49,24,6lezh5aazy0xca1800e5dqxwl,1,36.9,35.7,2022-11-11T10:01:21.702Z,2022-11-11T10:01:23Z,3908147029,141,25.9,3908147027,140,30.2,3908147025,56,Back,3908147031,212,9.7,3908147033,213,3.9,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158237,523,1,2,49,25,6lezh5aazy0xca1800e5dqxwl,1,29.8,27.4,2022-11-11T10:01:23.221Z,2022-11-11T10:01:26Z,3908147141,212,21.8,3908147143,213,1.9,3908147139,141,57.8,3908147135,56,Back,3908147137,140,23.2,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158303,524,1,2,49,29,6lezh5aazy0xca1800e5dqxwl,1,22.3,59.9,2022-11-11T10:01:26.824Z,2022-11-12T11:30:32Z,3908147465,141,96.9,3908147467,212,31.9,3908147469,213,0.9,3908147463,140,41.0,3908147461,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158273,480,45,2,49,33,9xmhnv6im8h7c9e17oqvcx8gl,0,62.5,7.4,2022-11-11T10:01:30.502Z,2022-11-11T10:01:33Z,3908147523,233,525,3908147325,56,Right,3908147327,285,,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158307,525,3,2,49,33,6lezh5aazy0xca1800e5dqxwl,1,37.5,92.6,2022-11-11T10:01:30.502Z,2022-11-12T11:30:36Z,3909743873,464,,3908147487,56,Back,3908147489,286,,3908147519,233,480,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158325,526,1,2,49,36,6lezh5aazy0xca1800e5dqxwl,1,36.1,92.1,2022-11-11T10:01:33.334Z,2022-11-11T10:01:35Z,3908147589,141,81.4,3908147587,140,11.2,3908147585,56,Back,3908147593,213,3.4,3908147591,212,27.1,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158379,527,1,2,49,38,6lezh5aazy0xca1800e5dqxwl,1,11.2,81.4,2022-11-11T10:01:35.416Z,2022-11-11T10:01:39Z,3908147827,155,,3908147831,56,Center,3908147841,212,49.9,3908147843,213,6.0,3908147835,140,57.0,3908147839,141,61.8,3908147845,1,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158381,528,44,2,49,41,6lezh5aazy0xca1800e5dqxwl,1,55.1,58.2,2022-11-11T10:01:38.421Z,2022-11-11T10:01:39Z,3908147883,233,481,3908147851,286,,3908147849,56,Center,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158369,481,44,2,49,41,9xmhnv6im8h7c9e17oqvcx8gl,0,44.9,41.8,2022-11-11T10:01:38.422Z,2022-11-11T10:01:40Z,3908147787,56,Back,3908147789,285,,3908147893,233,528,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158397,529,1,2,49,41,6lezh5aazy0xca1800e5dqxwl,1,57,61.8,2022-11-11T10:01:39.049Z,2022-11-11T10:01:40Z,3908147931,140,52.7,3908147933,141,56.4,3908147929,56,Center,3908147953,156,,3908147935,212,5.8,3908147937,213,3.8,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158467,530,1,2,49,44,6lezh5aazy0xca1800e5dqxwl,1,52.7,56.4,2022-11-11T10:01:41.928Z,2022-11-11T10:01:47Z,3908148229,213,5.5,3908148225,141,21.0,3908148227,212,33.7,3908148231,1,,3908148221,56,Right,3908148223,140,75.1,3908148219,155,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158469,531,50,2,49,49,6lezh5aazy0xca1800e5dqxwl,1,90.6,7.8,2022-11-11T10:01:47.317Z,2022-11-11T10:01:50Z,3908148285,233,482,3908148235,56,Right,3908148237,286,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158477,482,7,2,49,49,9xmhnv6im8h7c9e17oqvcx8gl,1,9.4,92.2,2022-11-11T10:01:47.318Z,2022-11-12T11:31:15Z,3908148281,233,531,3909745255,385,,3908148275,56,Back,3908148277,285,,3908148273,167,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158487,483,6,2,49,50,9xmhnv6im8h7c9e17oqvcx8gl,0,9.4,92.2,2022-11-11T10:01:48.070Z,2022-11-12T11:31:28Z,3908148305,56,Back,3908148307,73,,3908148321,233,532,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158475,532,6,2,49,50,6lezh5aazy0xca1800e5dqxwl,1,90.6,7.8,2022-11-11T10:01:48.070Z,2022-11-11T10:01:51Z,3908148269,75,,3908148267,56,Right,3908148313,233,483,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158763,533,1,2,50,29,6lezh5aazy0xca1800e5dqxwl,1,99.5,0.5,2022-11-11T10:02:27.033Z,2022-11-12T11:31:54Z,3908149689,155,,3908149687,6,,3908149685,2,,3909745853,72,,3908149695,140,92.5,3908149697,141,42.4,3908149699,212,29.4,3908149701,213,1.8,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,3908150897,210,13,3908150899,154,,3908149691,223,,3908149693,56,1,Center,,,,,,,,,,,,,,,,,,,,,,,,
2484158767,534,44,2,50,33,6lezh5aazy0xca1800e5dqxwl,1,92.5,45,2022-11-11T10:02:30.632Z,2022-11-11T10:03:10Z,3908149723,286,,3908151469,233,492,3908149721,56,Center,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159069,492,44,2,50,33,9xmhnv6im8h7c9e17oqvcx8gl,0,7.5,55,2022-11-11T10:02:30.633Z,2022-11-11T10:03:38Z,3908151491,233,534,3908151223,285,,3908151221,56,Back,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158771,535,13,2,50,33,6lezh5aazy0xca1800e5dqxwl,1,92.5,42.4,2022-11-11T10:02:31.048Z,2022-11-12T11:31:54Z,3908150939,230,98.9,3908150921,73,,3908150931,102,62.7,3908149741,17,,3908150629,15,,3908150935,146,96.9,3908150937,147,55.4,3908150923,29,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,3908150635,153,,3908150933,103,9.7,3908149743,56,Center,3908150927,55,,533,3908150925,154,,,3908150941,231,3908150633,328,3908150627,25,,,,,,,,,,,,46.9,,
2484158775,484,61,2,50,34,9xmhnv6im8h7c9e17oqvcx8gl,1,3.3,43,2022-11-11T10:02:31.818Z,2022-11-11T10:11:55Z,3908149765,56,Back,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158779,536,15,2,50,35,6lezh5aazy0xca1800e5dqxwl,1,85.4,61.7,2022-11-11T10:02:32.760Z,2022-11-12T11:32:12Z,3908150473,231,50.7,3908150465,458,,3908150467,146,88.2,3908150301,20,,3908149781,56,Center,3908150457,78,,3908150313,233,485,3908150463,328,,3qwtpnlm38xo5f1u36a30kus5,Isaías,3908149779,17,,3908150305,82,,3908150471,230,98.2,3908150299,25,,,3908150469,147,59.6,,3908150459,102,3908150461,103,,,,,,,,,,,,,,50.7,19,
2484158785,485,10,2,50,35,9xmhnv6im8h7c9e17oqvcx8gl,1,12,36.9,2022-11-11T10:02:32.860Z,2022-11-11T10:02:43Z,3908149811,56,Back,3908150333,233,536,3908149809,94,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158801,486,12,2,50,36,9xmhnv6im8h7c9e17oqvcx8gl,1,11.8,58.8,2022-11-11T10:02:33.494Z,2022-11-12T11:33:58Z,3908149907,212,17.1,3908149905,141,63.3,3908149909,213,0.2,3908149901,56,Back,3908149903,140,27.8,3908149941,15,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159117,541,43,2,50,36,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-11-11T10:02:34.118Z,2022-11-12T11:32:26Z,3909747967,144,61,3908151451,56,Center,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158821,537,44,2,50,37,6lezh5aazy0xca1800e5dqxwl,1,72.3,38.5,2022-11-11T10:02:34.873Z,2022-11-12T11:34:01Z,3908149989,286,,3908149987,56,Center,3908150085,233,487,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158825,487,44,2,50,37,9xmhnv6im8h7c9e17oqvcx8gl,0,27.7,61.5,2022-11-11T10:02:34.874Z,2022-11-12T11:34:03Z,3908150089,233,537,3908150025,285,,3908150023,56,Back,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158829,538,61,2,50,38,6lezh5aazy0xca1800e5dqxwl,1,71.5,39.1,2022-11-11T10:02:36.273Z,2022-11-12T11:34:05Z,3908150041,56,Center,,,,,,,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484179161,862,43,2,50,40,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-11-11T10:02:37.333Z,2022-11-12T11:33:48Z,3909751439,144,61,3908264999,56,Back,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158839,488,1,2,50,40,9xmhnv6im8h7c9e17oqvcx8gl,0,24.2,64.3,2022-11-11T10:02:37.358Z,2022-11-12T11:34:10Z,3908150099,56,Back,3908150101,140,32.9,3908150103,141,50.1,3908150105,212,13.3,3908150107,213,5.5,3908153591,155,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158849,539,1,2,50,42,6lezh5aazy0xca1800e5dqxwl,0,63.7,57,2022-11-11T10:02:39.960Z,2022-11-11T10:02:41Z,3908150139,212,12.9,3908150133,56,Center,3908150131,3,,3908150135,140,59.3,3908150137,141,74.7,3908150141,213,1.9,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158855,489,49,2,50,43,9xmhnv6im8h7c9e17oqvcx8gl,1,47.9,23.9,2022-11-11T10:02:40.582Z,2022-11-11T10:02:40Z,,,,,,,,,,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158905,490,61,2,50,49,9xmhnv6im8h7c9e17oqvcx8gl,0,97.7,26.5,2022-11-11T10:02:46.694Z,2022-11-11T10:02:46Z,3908150421,56,Center,,,,,,,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158915,491,5,2,50,50,9xmhnv6im8h7c9e17oqvcx8gl,0,100.6,33.8,2022-11-11T10:02:47.478Z,2022-11-11T10:02:49Z,3908150453,56,Center,3908150455,346,,3908150565,233,540,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484158929,540,5,2,50,50,6lezh5aazy0xca1800e5dqxwl,1,-0.6,66.2,2022-11-11T10:02:47.478Z,2022-11-11T10:10:09Z,3908150537,56,Back,3908150539,346,,3908150543,233,491,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159147,542,1,2,51,14,6lezh5aazy0xca1800e5dqxwl,1,3.3,55.1,2022-11-11T10:03:12.120Z,2022-11-12T11:35:13Z,3908151609,213,5.4,3908151607,212,12.1,3908151605,141,40.9,3909755169,189,,3908151603,140,10.3,3908151601,56,Back,3908151599,124,,3908151613,237,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159163,543,1,2,51,15,6lezh5aazy0xca1800e5dqxwl,1,10.3,40.9,2022-11-11T10:03:13.176Z,2022-11-11T10:03:14Z,3908151671,212,31.0,3908151673,213,0.6,3908151665,56,Back,3908151667,140,34.1,3908151669,141,67.8,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159193,545,1,2,51,19,6lezh5aazy0xca1800e5dqxwl,1,36,71.8,2022-11-11T10:03:16.809Z,2022-11-11T10:03:18Z,3908151843,141,93.3,3908151841,140,46.1,3908151839,56,Back,3908151847,213,0.9,3908151845,212,18.1,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159213,546,1,2,51,21,6lezh5aazy0xca1800e5dqxwl,0,52.3,94.2,2022-11-11T10:03:18.857Z,2022-11-12T11:35:29Z,3908151935,1,,3908151931,212,43.9,3908151933,213,5.9,3908151929,141,71.9,3908151925,56,Center,3908151927,140,91.5,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159243,494,12,2,51,25,9xmhnv6im8h7c9e17oqvcx8gl,1,8.6,29.8,2022-11-11T10:03:22.710Z,2022-11-11T10:03:24Z,3908152079,212,21.9,3908152071,56,Back,3908152077,141,0.0,3908152075,140,5.2,3908152139,167,,3908152081,213,4.5,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159255,495,5,2,51,26,9xmhnv6im8h7c9e17oqvcx8gl,0,8.6,-1.8,2022-11-11T10:03:23.638Z,2022-11-11T10:04:24Z,3908154657,233,556,3908152129,347,,3908152127,56,Back,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159743,556,5,2,51,26,6lezh5aazy0xca1800e5dqxwl,1,91.4,101.8,2022-11-11T10:03:23.638Z,2022-11-11T10:10:09Z,3908154639,233,495,3908154621,56,Left,3908154623,347,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159457,547,1,2,51,45,6lezh5aazy0xca1800e5dqxwl,1,89.7,100,2022-11-11T10:03:42.689Z,2022-11-11T10:15:21Z,3908153067,56,Center,3908153069,140,89.6,3908153073,212,16.6,3908153071,141,77.2,3908153759,107,,3908153075,213,4.7,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159793,557,61,2,51,45,6lezh5aazy0xca1800e5dqxwl,0,90.7,69.9,2022-11-11T10:03:42.979Z,2022-11-11T10:15:20Z,3908154863,56,Center,,,,,,,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484161191,528,49,2,51,46,9xmhnv6im8h7c9e17oqvcx8gl,1,5.7,20.9,2022-11-11T10:03:43.854Z,2022-11-11T10:07:15Z,,,,,,,,,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484161783,540,1,2,51,47,9xmhnv6im8h7c9e17oqvcx8gl,1,5.8,23.1,2022-11-11T10:03:44.748Z,2022-11-11T10:08:23Z,3908164697,212,26.0,3908164695,141,14.9,3908164699,213,6.1,3908164691,56,Back,3908164693,140,30.0,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159467,496,1,2,51,49,9xmhnv6im8h7c9e17oqvcx8gl,0,19.5,15.9,2022-11-11T10:03:46.455Z,2022-11-12T11:35:54Z,3908153129,213,0.7,3908153125,141,42.3,3908153127,212,26.5,3908153131,1,,3908153119,157,,3908153121,56,Back,3908153123,140,38.0,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159499,548,49,2,51,53,6lezh5aazy0xca1800e5dqxwl,1,67.3,51.9,2022-11-11T10:03:51.148Z,2022-11-11T10:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159513,549,1,2,51,53,6lezh5aazy0xca1800e5dqxwl,1,67.3,51.9,2022-11-11T10:03:51.289Z,2022-11-11T10:03:53Z,3908153383,213,5.5,3908153381,212,6.0,3908153375,56,Center,3908153377,140,71.5,3908153379,141,46.0,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159523,550,1,2,51,55,6lezh5aazy0xca1800e5dqxwl,1,71.7,37.5,2022-11-11T10:03:52.954Z,2022-11-12T11:36:02Z,3908153421,212,10.6,3908153423,213,2.9,3908153417,140,62.0,3908153415,56,Center,3908153419,141,41.9,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159533,551,1,2,51,56,6lezh5aazy0xca1800e5dqxwl,1,60.7,33.9,2022-11-11T10:03:53.546Z,2022-11-11T10:03:56Z,3908153491,212,18.5,3908153483,56,Right,3908153497,213,4.5,3908153485,140,56.3,3908153487,141,7.6,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159567,552,1,2,51,59,6lezh5aazy0xca1800e5dqxwl,1,56.2,10.3,2022-11-11T10:03:56.506Z,2022-11-11T10:04:00Z,3908153655,1,,3908153643,140,45.3,3908153653,213,1.9,3908153651,212,39.8,3908153649,141,66.4,3908153639,56,Back,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159583,553,1,2,52,3,6lezh5aazy0xca1800e5dqxwl,1,45.3,66.4,2022-11-11T10:04:00.506Z,2022-11-11T10:04:02Z,3908153753,212,23.7,3908153751,141,92.4,3908153747,56,Left,3908153749,140,60.4,3908153755,213,0.8,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159641,554,1,2,52,8,6lezh5aazy0xca1800e5dqxwl,0,77,91.2,2022-11-11T10:04:06.202Z,2022-11-12T11:36:14Z,3908154125,212,36.0,3908154127,213,5.3,3909757503,224,,3908154129,1,,3908154119,56,Center,3908154117,155,,3908154115,2,,3909757505,72,,9p4eptchs6yk33mzve5acbth,R. Kitto,3908154123,141,45.7,3908154121,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159645,497,61,2,52,12,9xmhnv6im8h7c9e17oqvcx8gl,1,7.7,55.7,2022-11-11T10:04:09.454Z,2022-11-11T10:10:06Z,3908154137,56,Back,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159667,498,6,2,52,12,9xmhnv6im8h7c9e17oqvcx8gl,0,6.6,55,2022-11-11T10:04:10.043Z,2022-11-12T11:39:09Z,3908154223,73,,3908154221,56,Back,3909758835,361,,3908154259,233,555,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159649,555,6,2,52,12,6lezh5aazy0xca1800e5dqxwl,1,93.4,45,2022-11-11T10:04:10.043Z,2022-11-12T11:36:47Z,3909758883,361,,3908154151,56,Center,3908154153,75,,3908154247,233,498,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159987,558,1,2,52,53,6lezh5aazy0xca1800e5dqxwl,1,99.6,0.8,2022-11-11T10:04:51.229Z,2022-11-12T11:39:29Z,3908155853,141,62.9,3908155851,140,97.1,3909765443,72,,3908155847,223,,3908155845,155,,3908155849,56,Center,3908155859,1,,3908155857,213,1.6,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,3908155855,212,42.3,3908155843,6,,3908155841,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159995,559,44,2,52,57,6lezh5aazy0xca1800e5dqxwl,1,97.6,61.6,2022-11-11T10:04:55.004Z,2022-11-11T10:06:46Z,3908155901,56,Center,3908155903,286,,3908160625,233,499,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159981,499,44,2,52,57,9xmhnv6im8h7c9e17oqvcx8gl,0,2.4,38.4,2022-11-11T10:04:55.005Z,2022-11-11T10:14:19Z,3908160645,233,559,3908155809,56,Back,3908160447,285,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484159999,560,61,2,52,59,6lezh5aazy0xca1800e5dqxwl,0,97.1,62.9,2022-11-11T10:04:56.411Z,2022-11-11T10:12:28Z,3908155907,56,Center,,,,,,,,,,,,,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484160019,500,49,2,52,59,9xmhnv6im8h7c9e17oqvcx8gl,1,15.5,23.3,2022-11-11T10:04:56.438Z,2022-11-12T11:39:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484160051,501,1,2,53,2,9xmhnv6im8h7c9e17oqvcx8gl,0,17.5,4.7,2022-11-11T10:04:59.661Z,2022-11-11T10:12:33Z,3908156169,140,25.1,3908156167,56,Back,3908156171,141,8.0,3908156173,212,8.3,3908156175,213,0.3,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
