id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521290271,249,1,1,21,33,chu9blh367xs3yumct5tqto2q,1,71.4,88,2023-03-18T06:23:52.428Z,2023-03-18T06:23:56Z,4104004717,56,Center,4104004725,213,5.3,4104004719,140,86.0,4104004721,141,55.5,4104004723,212,26.9,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290273,250,61,1,21,36,chu9blh367xs3yumct5tqto2q,0,86,55.4,2023-03-18T06:23:56.029Z,2023-03-18T06:23:56Z,4104004729,56,Center,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290277,173,12,1,21,36,cuj4qahgk4idsme4dg8clk6gw,1,9.9,37.4,2023-03-18T06:23:56.135Z,2023-03-18T06:23:57Z,4104004743,212,11.7,4104004745,213,3.0,4104004739,140,0.0,4104004741,141,39.4,4104004753,167,,4104004737,56,Back,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290279,174,6,1,21,37,cuj4qahgk4idsme4dg8clk6gw,0,6.4,42,2023-03-18T06:23:56.647Z,2023-03-18T14:32:13Z,4104004749,56,Back,4104004821,233,251,4104004751,73,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290283,251,6,1,21,37,chu9blh367xs3yumct5tqto2q,1,93.6,58,2023-03-18T06:23:56.647Z,2023-03-18T07:03:16Z,4104004779,56,Center,4104004817,233,174,4104004781,73,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290495,252,1,1,22,17,chu9blh367xs3yumct5tqto2q,0,99.5,99.5,2023-03-18T06:24:36.684Z,2023-03-18T14:32:17Z,4104006043,140,100.0,4104006041,56,Center,4104006039,223,,4104006035,6,,4104006037,155,,4105210355,20,,4104006047,212,29.0,4104006045,141,56.9,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,4104006033,2,,4104006051,213,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,
2521290491,175,5,1,22,18,cuj4qahgk4idsme4dg8clk6gw,1,-1,42.6,2023-03-18T06:24:37.382Z,2023-03-18T06:24:38Z,4104006089,233,253,4104006019,346,,4104006017,56,Back,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290499,253,5,1,22,18,chu9blh367xs3yumct5tqto2q,0,101,57.4,2023-03-18T06:24:37.382Z,2023-03-18T07:03:26Z,4104006093,233,175,4104006067,346,,4104006065,56,Center,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290579,176,27,1,22,29,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-18T06:24:48.782Z,2023-03-18T07:03:19Z,4104006551,246,,4104006549,201,,4104073679,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521290607,254,27,1,22,29,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:24:48.782Z,2023-03-18T07:03:19Z,4104006697,246,,4104006695,201,,4104073669,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291347,177,28,1,24,30,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-03-18T06:26:49.758Z,2023-03-18T07:03:20Z,4104010499,55,176,4104073691,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291403,255,28,1,24,30,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:26:49.758Z,2023-03-18T07:03:20Z,4104010799,55,254,4104073683,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291553,180,1,1,25,3,cuj4qahgk4idsme4dg8clk6gw,1,5.2,59.3,2023-03-18T06:27:22.150Z,2023-03-18T06:27:28Z,4104011563,141,76.3,4104011561,140,52.0,4104011557,124,,4104011573,74,,4104011569,1,,4104011567,213,0.2,4104011559,56,Center,4104011565,212,50.5,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291557,181,44,1,25,7,cuj4qahgk4idsme4dg8clk6gw,1,53.4,75,2023-03-18T06:27:26.626Z,2023-03-18T14:38:46Z,4104011597,233,257,4104011583,56,Center,4104011585,286,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291551,257,44,1,25,7,chu9blh367xs3yumct5tqto2q,0,46.6,25,2023-03-18T06:27:26.627Z,2023-03-18T14:38:48Z,4104011549,56,Back,4104011551,285,,4104011607,233,181,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291561,182,1,1,25,8,cuj4qahgk4idsme4dg8clk6gw,1,52,76.3,2023-03-18T06:27:27.173Z,2023-03-18T14:38:53Z,4104011635,213,0.5,4104011623,3,,4104011629,140,67.7,4104011631,141,89.1,4104011625,168,,4104011633,212,18.6,4104011627,56,Left,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291567,183,1,1,25,9,cuj4qahgk4idsme4dg8clk6gw,1,67.7,89.1,2023-03-18T06:27:29.029Z,2023-03-18T06:27:29Z,4104011655,56,Center,4104011657,140,63.7,4104011661,212,8.2,4104011659,141,78.7,4104011663,213,4.2,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291587,184,1,1,25,10,cuj4qahgk4idsme4dg8clk6gw,1,63.7,78.7,2023-03-18T06:27:29.813Z,2023-03-18T06:27:34Z,4104011775,213,0.3,4104011771,141,86.2,4104011773,212,20.5,4104011769,140,82.6,4104011767,56,Left,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291609,185,1,1,25,15,cuj4qahgk4idsme4dg8clk6gw,1,90.2,93.6,2023-03-18T06:27:34.677Z,2023-03-18T06:27:39Z,4104011911,141,95.7,4104011913,212,13.4,4104011909,140,77.5,4104011907,56,Left,4104011915,213,3.0,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291635,186,1,1,25,20,cuj4qahgk4idsme4dg8clk6gw,1,81.8,87.5,2023-03-18T06:27:39.829Z,2023-03-18T06:27:42Z,4104012011,213,0.5,4104012009,212,8.7,4104012005,140,89.2,4104012007,141,93.2,4104012003,56,Left,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291661,187,1,1,25,23,cuj4qahgk4idsme4dg8clk6gw,1,89.2,93.2,2023-03-18T06:27:42.773Z,2023-03-18T06:27:46Z,4104012129,212,10.4,4104012127,141,85.9,4104012125,140,97.9,4104012131,213,5.8,4104012123,56,Left,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291673,188,1,1,25,26,cuj4qahgk4idsme4dg8clk6gw,0,97.9,85.9,2023-03-18T06:27:46.037Z,2023-03-18T14:39:22Z,4104012201,212,17.8,4104012199,141,60.0,4104012203,213,4.6,4104012195,56,Center,4105261331,225,,4104012197,140,95.7,4105261333,386,,4105261335,72,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,4104012191,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291683,258,12,1,25,28,chu9blh367xs3yumct5tqto2q,1,5.9,46.9,2023-03-18T06:27:47.324Z,2023-03-18T06:47:42Z,4104012265,212,11.8,4104012261,140,0.0,4104012267,213,4.0,4104012263,141,33.3,4104012259,56,Back,4104012291,167,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291679,189,6,1,25,29,cuj4qahgk4idsme4dg8clk6gw,1,98.4,63.4,2023-03-18T06:27:48.485Z,2023-03-18T06:27:50Z,4104012297,233,259,4104012249,73,,4104012247,56,Center,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291687,259,6,1,25,29,chu9blh367xs3yumct5tqto2q,0,1.6,36.6,2023-03-18T06:27:48.485Z,2023-03-18T14:39:37Z,4104012313,233,189,4104012285,73,,4104012283,56,Back,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291873,190,1,1,25,55,cuj4qahgk4idsme4dg8clk6gw,0,99.5,99.5,2023-03-18T06:28:14.838Z,2023-03-18T14:39:45Z,4104013639,56,Center,4104013641,140,94.3,4104013643,141,59.4,4104013637,223,,4105263755,20,,4104013635,155,,4104013645,212,27.8,4104013647,213,4.5,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,4104013633,6,,4104013631,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291901,261,12,1,25,59,chu9blh367xs3yumct5tqto2q,1,5.5,41.8,2023-03-18T06:28:18.403Z,2023-03-18T14:40:03Z,4104013803,212,19.1,4104013805,213,5.7,4104013797,56,Back,4104013801,141,25.8,4104013813,15,,4104013799,140,20.5,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291981,194,44,1,26,0,cuj4qahgk4idsme4dg8clk6gw,1,77.4,75.7,2023-03-18T06:28:19.416Z,2023-03-18T06:28:39Z,4104014337,286,,4104014349,233,262,4104014335,56,Center,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291913,262,44,1,26,0,chu9blh367xs3yumct5tqto2q,0,22.6,24.3,2023-03-18T06:28:19.417Z,2023-03-18T06:47:46Z,4104013869,56,Back,4104014371,233,194,4104013871,285,,,,,,,,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291925,191,1,1,26,1,cuj4qahgk4idsme4dg8clk6gw,1,73.9,77,2023-03-18T06:28:20.209Z,2023-03-18T14:40:17Z,4104013945,3,,4104013947,56,Left,4104013955,213,0.3,4104013951,141,87.4,4104013953,212,21.9,4104013949,140,93.6,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291929,192,1,1,26,4,cuj4qahgk4idsme4dg8clk6gw,0,93.9,89.1,2023-03-18T06:28:23.572Z,2023-03-18T14:40:24Z,4104013999,212,18.9,4105268141,72,,4104013997,141,61.5,4104013989,2,,4104014001,213,4.6,4105268137,386,,4104013995,140,92.0,4104013993,56,Center,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,4105268133,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291945,263,12,1,26,5,chu9blh367xs3yumct5tqto2q,1,5.9,37.1,2023-03-18T06:28:24.299Z,2023-03-18T06:28:26Z,4104014103,141,0.0,4104014097,56,Back,4104014101,140,5.7,4104014107,213,4.7,4104014105,212,26.0,4104014135,167,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291971,193,5,1,26,6,cuj4qahgk4idsme4dg8clk6gw,1,90.1,100.8,2023-03-18T06:28:25.499Z,2023-03-18T07:03:26Z,4104014265,347,,4104014263,56,Left,4104014279,233,264,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521291951,264,5,1,26,6,chu9blh367xs3yumct5tqto2q,0,9.9,-0.8,2023-03-18T06:28:25.499Z,2023-03-18T06:28:28Z,4104014121,56,Back,4104014123,347,,4104014283,233,193,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292061,195,1,1,26,22,cuj4qahgk4idsme4dg8clk6gw,1,87.3,100,2023-03-18T06:28:41.892Z,2023-03-18T06:28:44Z,4104014733,141,88.4,4104014825,189,,4104014727,107,,4104014731,140,78.6,4104014729,56,Left,4104014737,213,3.9,4104014735,212,12.7,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292063,196,1,1,26,23,cuj4qahgk4idsme4dg8clk6gw,0,78.6,88.4,2023-03-18T06:28:42.676Z,2023-03-18T06:28:43Z,4104014747,56,Left,4104014749,140,79.3,4104014753,212,9.0,4104014751,141,100.0,4104014755,213,1.5,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292065,197,5,1,26,24,cuj4qahgk4idsme4dg8clk6gw,0,86.8,101.4,2023-03-18T06:28:43.201Z,2023-03-18T06:28:50Z,4104014759,347,,4104014937,233,265,4104014757,56,Left,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292103,265,5,1,26,24,chu9blh367xs3yumct5tqto2q,1,13.2,-1.4,2023-03-18T06:28:43.201Z,2023-03-18T07:03:26Z,4104014933,233,197,4104014923,56,Back,4104014925,347,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292205,266,1,1,26,41,chu9blh367xs3yumct5tqto2q,1,15.9,0,2023-03-18T06:29:00.682Z,2023-03-18T06:29:02Z,4104015465,56,Back,4104015467,140,7.5,4104015471,212,12.3,4104015473,213,2.4,4104015469,141,11.6,4104015463,107,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292233,267,1,1,26,43,chu9blh367xs3yumct5tqto2q,1,7.5,11.6,2023-03-18T06:29:02.730Z,2023-03-18T06:29:06Z,4104015613,141,3.1,4104015609,56,Back,4104015617,213,5.6,4104015611,140,14.4,4104015615,212,9.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292239,268,1,1,26,47,chu9blh367xs3yumct5tqto2q,1,20,4.3,2023-03-18T06:29:06.282Z,2023-03-18T14:41:07Z,4104015629,56,Back,4104015631,140,32.5,4104015635,212,23.2,4104015633,141,32.4,4104015637,213,1.0,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292261,269,81,1,26,51,chu9blh367xs3yumct5tqto2q,0,32.5,32.4,2023-03-18T06:29:10.218Z,2023-03-18T06:29:11Z,4104015773,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292359,270,68,1,27,9,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:29:28.298Z,2023-03-18T06:29:31Z,4104016503,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292381,198,68,1,27,11,cuj4qahgk4idsme4dg8clk6gw,0,0,0,2023-03-18T06:29:30.677Z,2023-03-18T06:29:33Z,4104016533,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292417,271,1,1,27,13,chu9blh367xs3yumct5tqto2q,1,29.1,31,2023-03-18T06:29:33.114Z,2023-03-18T06:29:35Z,4104016611,141,36.4,4104016609,140,47.5,4104016617,212,19.7,4104016607,56,Back,4104016619,213,0.2,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292419,272,3,1,27,16,chu9blh367xs3yumct5tqto2q,0,41.3,36.3,2023-03-18T06:29:35.306Z,2023-03-18T14:41:55Z,4104016727,233,199,4105278527,464,,4104016623,56,Back,4104016625,286,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292425,199,7,1,27,16,cuj4qahgk4idsme4dg8clk6gw,0,58.7,63.7,2023-03-18T06:29:35.307Z,2023-03-18T14:41:58Z,4104016701,233,272,4104016667,285,,4105278741,385,,4104016665,56,Center,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292439,273,61,1,27,17,chu9blh367xs3yumct5tqto2q,1,47,36.3,2023-03-18T06:29:36.610Z,2023-03-18T06:29:39Z,4104016739,56,Back,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292447,200,49,1,27,18,cuj4qahgk4idsme4dg8clk6gw,1,59.9,58.2,2023-03-18T06:29:37.909Z,2023-03-18T06:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292469,201,1,1,27,19,cuj4qahgk4idsme4dg8clk6gw,1,56.1,53.9,2023-03-18T06:29:38.995Z,2023-03-18T06:29:41Z,4104016901,56,Center,4104016907,141,25.3,4104016903,140,59.2,4104016911,213,4.9,4104016909,212,19.7,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292503,274,43,1,27,20,chu9blh367xs3yumct5tqto2q,1,0,0,2023-03-18T06:29:39.354Z,2023-03-18T06:29:56Z,4104017119,141,36.3,4104017435,144,1,4104017117,140,47.0,4104017115,56,Back,4104017123,213,0,4104017121,212,0,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292479,202,1,1,27,22,cuj4qahgk4idsme4dg8clk6gw,1,57.4,30.4,2023-03-18T06:29:41.747Z,2023-03-18T06:29:43Z,4104016967,56,Back,4104016973,212,16.9,4104016969,140,41.3,4104016971,141,28.9,4104016975,213,3.2,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292499,203,1,1,27,24,cuj4qahgk4idsme4dg8clk6gw,1,41.3,29.8,2023-03-18T06:29:43.204Z,2023-03-18T06:29:47Z,4104017091,56,Back,4104017093,140,30.0,4104017099,213,2.6,4104017095,141,41.2,4104017097,212,14.2,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292509,204,1,1,27,27,cuj4qahgk4idsme4dg8clk6gw,1,27.4,41.2,2023-03-18T06:29:46.996Z,2023-03-18T06:29:49Z,4104017193,212,21.1,4104017191,141,61.2,4104017187,56,Back,4104017189,140,12.0,4104017195,213,2.4,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292521,205,1,1,27,30,cuj4qahgk4idsme4dg8clk6gw,1,12,61.2,2023-03-18T06:29:49.764Z,2023-03-18T06:29:52Z,4104017269,140,22.0,4104017273,212,21.0,4104017275,213,1.0,4104017271,141,88.0,4104017267,56,Back,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292539,206,1,1,27,33,cuj4qahgk4idsme4dg8clk6gw,1,25.4,90.6,2023-03-18T06:29:52.500Z,2023-03-18T06:29:55Z,4104017399,213,6.0,4104017391,56,Back,4104017395,141,85.4,4104017393,140,39.3,4104017397,212,15.0,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292547,207,61,1,27,36,cuj4qahgk4idsme4dg8clk6gw,0,39.3,85.4,2023-03-18T06:29:55.268Z,2023-03-18T06:29:55Z,4104017415,56,Back,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292559,275,49,1,27,38,chu9blh367xs3yumct5tqto2q,1,57,22.5,2023-03-18T06:29:57.465Z,2023-03-18T06:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292565,276,1,1,27,38,chu9blh367xs3yumct5tqto2q,1,57,22.5,2023-03-18T06:29:57.641Z,2023-03-18T06:29:59Z,4104017493,56,Center,4104017499,212,12.3,4104017497,141,34.6,4104017501,213,0.7,4104017495,140,65.7,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292571,277,1,1,27,40,chu9blh367xs3yumct5tqto2q,0,65.7,34.6,2023-03-18T06:29:59.145Z,2023-03-18T06:30:02Z,4104017537,141,62.1,4104017535,140,67.1,4104017539,212,18.8,4104017541,213,1.5,4104017533,56,Center,4104017531,168,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292573,208,49,1,27,40,cuj4qahgk4idsme4dg8clk6gw,1,29.6,32.2,2023-03-18T06:29:59.876Z,2023-03-18T06:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292583,209,1,1,27,41,cuj4qahgk4idsme4dg8clk6gw,1,29.6,32.2,2023-03-18T06:30:00.180Z,2023-03-18T06:30:01Z,4104017581,141,34.5,4104017579,140,40.6,4104017585,213,0.1,4104017583,212,11.7,4104017577,56,Back,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292627,210,1,1,27,42,cuj4qahgk4idsme4dg8clk6gw,1,43.9,28.3,2023-03-18T06:30:01.604Z,2023-03-18T06:30:08Z,4104017861,212,17.4,4104017865,213,4.2,4104017859,141,6.2,4104017855,56,Back,4104017857,140,35.6,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292661,211,1,1,27,49,cuj4qahgk4idsme4dg8clk6gw,1,65.5,5.3,2023-03-18T06:30:08.323Z,2023-03-18T06:30:11Z,4104018005,140,59.5,4104018007,141,24.3,4104018003,56,Center,4104018011,213,2.0,4104018009,212,14.4,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292681,212,1,1,27,52,cuj4qahgk4idsme4dg8clk6gw,1,62.7,28.5,2023-03-18T06:30:11.173Z,2023-03-18T06:30:14Z,4104018115,196,,4104018117,56,Left,4104018125,213,1.2,4104018127,1,,4104018119,140,81.6,4104018113,155,,4104018121,141,95.9,4104018123,212,49.9,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292687,213,1,1,27,55,cuj4qahgk4idsme4dg8clk6gw,0,81.6,95.9,2023-03-18T06:30:14.723Z,2023-03-18T06:30:16Z,4104018145,140,73.4,4104018141,3,,4104018147,141,88.3,4104018143,56,Left,4104018151,213,3.7,4104018149,212,10.0,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292697,278,3,1,27,56,chu9blh367xs3yumct5tqto2q,0,28.4,12.6,2023-03-18T06:30:15.521Z,2023-03-19T16:54:21Z,4105284725,464,,4105284327,285,,4104018207,56,Back,4110817889,233,214,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292699,214,7,1,27,56,cuj4qahgk4idsme4dg8clk6gw,0,71.6,87.4,2023-03-18T06:30:15.522Z,2023-03-19T16:54:20Z,4105285347,385,,4105284987,286,,4110817873,233,278,4104018209,56,Left,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292713,279,49,1,28,1,chu9blh367xs3yumct5tqto2q,1,27.7,40.3,2023-03-18T06:30:20.634Z,2023-03-18T06:30:20Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521292733,280,1,1,28,1,chu9blh367xs3yumct5tqto2q,1,27.7,40.3,2023-03-18T06:30:20.777Z,2023-03-18T06:30:23Z,4104018389,213,4.3,4104018381,56,Back,4104018385,141,27.1,4104018383,140,24.3,4104018387,212,9.7,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
