id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,assist,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/value
2503541829,203,1,1,28,24,c4ygb6mnh53kpl2mpxe52l8jw,1,4.5,47,2023-02-04T06:29:19.452Z,2023-02-04T06:30:42Z,4010313615,124,,4010313619,140,14.9,4010313621,141,41.8,4010313629,237,,4010313625,213,6.0,4010313617,56,Back,4010313623,212,11.5,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541841,204,1,1,28,27,c4ygb6mnh53kpl2mpxe52l8jw,1,25.1,39.2,2023-02-04T06:29:22.955Z,2023-02-04T06:30:49Z,4010313713,56,Back,4010313721,213,1.1,4010313717,141,59.1,4010313719,212,14.9,4010313715,140,31.0,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541843,205,1,1,28,32,c4ygb6mnh53kpl2mpxe52l8jw,1,41,72.4,2023-02-04T06:29:27.875Z,2023-02-04T06:29:29Z,4010313737,141,98.1,4010313741,213,1.0,4010313739,212,20.4,4010313735,140,51.0,4010313733,56,Left,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541847,206,1,1,28,34,c4ygb6mnh53kpl2mpxe52l8jw,1,47.2,96.3,2023-02-04T06:29:29.747Z,2023-02-04T06:29:32Z,4010313783,213,4.5,4010313777,140,44.1,4010313781,212,17.6,4010313775,56,Back,4010313779,141,70.8,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541853,207,1,1,28,37,c4ygb6mnh53kpl2mpxe52l8jw,1,43.5,66.7,2023-02-04T06:29:32.787Z,2023-02-04T06:29:36Z,4010313847,212,21.6,4010313849,213,4.6,4010313841,56,Back,4010313845,141,35.2,4010313843,140,40.8,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541859,208,1,1,28,41,c4ygb6mnh53kpl2mpxe52l8jw,1,41.4,35.8,2023-02-04T06:29:36.403Z,2023-02-04T06:29:40Z,4010313893,212,23.7,4010313887,56,Back,4010313891,141,70.6,4010313895,213,1.5,4010313889,140,43.3,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541863,209,1,1,28,45,c4ygb6mnh53kpl2mpxe52l8jw,1,43.6,70,2023-02-04T06:29:40.387Z,2023-02-04T06:29:44Z,4010313935,213,5.4,4010313931,141,60.5,4010313929,140,48.8,4010313933,212,8.5,4010313927,56,Back,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541865,210,1,1,28,48,c4ygb6mnh53kpl2mpxe52l8jw,1,48.3,50.1,2023-02-04T06:29:44.179Z,2023-02-04T06:29:47Z,4010313963,56,Back,4010313971,213,4.7,4010313965,140,48.7,4010313969,212,14.3,4010313967,141,29.1,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541867,211,1,1,28,51,c4ygb6mnh53kpl2mpxe52l8jw,0,59.3,21.5,2023-02-04T06:29:47.043Z,2023-02-04T06:29:49Z,4010313987,140,75.6,4010313991,212,29.1,4010313989,141,56.1,4010313985,56,Center,4010313983,155,,4010313993,213,0.9,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541869,176,1,1,28,54,38ui5tfi8anjuh533emny2tz1,1,20.9,37.9,2023-02-04T06:29:49.455Z,2023-02-04T06:29:50Z,4010314017,140,30.0,4010314023,213,0.2,4010314019,141,41.3,4010314015,56,Back,4010314021,212,9.8,4010314013,3,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541871,177,49,1,28,55,38ui5tfi8anjuh533emny2tz1,1,30,41.3,2023-02-04T06:29:50.655Z,2023-02-04T06:29:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541883,178,1,1,28,59,38ui5tfi8anjuh533emny2tz1,1,28.6,34.8,2023-02-04T06:29:54.815Z,2023-02-04T06:29:57Z,4010314141,140,30.9,4010314147,213,4.8,4010314145,212,19.5,4010314139,56,Back,4010314143,141,6.4,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541885,179,1,1,29,2,38ui5tfi8anjuh533emny2tz1,0,30.9,6.4,2023-02-04T06:29:57.423Z,2023-02-04T06:29:58Z,4010314163,213,6.2,4010314157,140,46.7,4010314161,212,16.6,4010314155,56,Back,4010314159,141,5.2,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541887,212,49,1,29,3,c4ygb6mnh53kpl2mpxe52l8jw,1,57.4,97.2,2023-02-04T06:29:59.027Z,2023-02-04T06:29:59Z,,,,,,,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541897,213,1,1,29,4,c4ygb6mnh53kpl2mpxe52l8jw,1,57.9,97.4,2023-02-04T06:29:59.395Z,2023-02-04T06:30:07Z,4010314253,140,62.4,4010314259,213,5.0,4010314255,141,73.8,4010314257,212,16.7,4010314251,56,Center,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541899,214,4,1,29,10,c4ygb6mnh53kpl2mpxe52l8jw,1,61.3,72.8,2023-02-04T06:30:05.747Z,2023-02-04T06:30:09Z,4010314267,13,,4010314269,295,,4010314275,286,,4010314271,56,Center,4010314273,152,,4010314309,233,180,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541903,180,4,1,29,10,38ui5tfi8anjuh533emny2tz1,0,38.7,27.2,2023-02-04T06:30:05.748Z,2023-02-04T06:30:10Z,4010314297,56,Back,4010314301,285,,4010314313,233,214,4010314295,295,,4010314299,152,,4010314293,13,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541909,181,17,1,29,11,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-02-04T06:30:06.807Z,2023-02-05T07:03:54Z,4010314351,13,243,4010314349,393,,4010314347,31,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541913,215,1,1,29,21,c4ygb6mnh53kpl2mpxe52l8jw,1,62.2,67,2023-02-04T06:30:16.387Z,2023-02-04T06:30:18Z,4010314405,212,12.4,4010314399,56,Center,4010314395,5,,4010314403,141,49.6,4010314401,140,58.8,4010314407,213,4.4,4010314397,152,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541927,216,1,1,29,22,c4ygb6mnh53kpl2mpxe52l8jw,1,58.8,49.6,2023-02-04T06:30:17.986Z,2023-02-04T06:30:24Z,4010314467,141,16.4,4010314471,213,5.4,4010314469,212,28.7,4010314465,140,75.6,4010314463,56,Right,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504276381,806,3,1,29,26,c4ygb6mnh53kpl2mpxe52l8jw,0,73.7,21.9,2023-02-04T06:30:21.754Z,2023-02-05T07:04:26Z,4014135783,286,,4014135787,467,4rg5d1oo8rtclemhci81i6xg5,4014135781,56,Center,4014135785,465,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541931,217,1,1,29,28,c4ygb6mnh53kpl2mpxe52l8jw,1,74.3,29.2,2023-02-04T06:30:24.099Z,2023-02-04T06:30:27Z,4010314487,140,68.7,4010314491,212,5.9,4010314485,56,Center,4010314489,141,30.1,4010314493,213,3.0,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541939,218,1,1,29,31,c4ygb6mnh53kpl2mpxe52l8jw,0,68.7,30.1,2023-02-04T06:30:27.252Z,2023-02-04T06:30:29Z,4010314529,141,68.7,4010314533,213,0.7,4010314525,56,Center,4010314535,1,,4010314523,155,,4010314527,140,100.0,4010314531,212,43.1,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541945,182,5,1,29,33,38ui5tfi8anjuh533emny2tz1,1,-1,33,2023-02-04T06:30:29.294Z,2023-02-04T06:40:21Z,4010314545,56,Back,4010314549,233,219,4010314547,346,,,,,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541943,219,5,1,29,33,c4ygb6mnh53kpl2mpxe52l8jw,0,101,67,2023-02-04T06:30:29.294Z,2023-02-04T06:30:30Z,4010314555,233,182,4010314541,56,Center,4010314543,346,,,,,,,,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541971,183,1,1,29,46,38ui5tfi8anjuh533emny2tz1,1,4.1,47.4,2023-02-04T06:30:42.127Z,2023-02-04T06:59:51Z,4010314731,189,,4010314721,141,67.2,4010314715,124,,4010314719,140,10.7,4010314723,212,15.1,4010314725,213,1.1,4010314729,237,,4010314717,56,Back,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541977,184,1,1,29,49,38ui5tfi8anjuh533emny2tz1,1,9.6,63.3,2023-02-04T06:30:44.607Z,2023-02-04T06:30:48Z,4010314777,212,22.9,4010314771,56,Back,4010314773,140,15.1,4010314779,213,5.0,4010314775,141,30.7,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541991,185,1,1,29,53,38ui5tfi8anjuh533emny2tz1,1,21.3,32.1,2023-02-04T06:30:48.847Z,2023-02-04T06:30:53Z,4010314857,141,41.5,4010314855,140,31.5,4010314861,213,0.5,4010314859,212,12.5,4010314853,56,Back,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541995,186,1,1,29,57,38ui5tfi8anjuh533emny2tz1,1,26.2,17.6,2023-02-04T06:30:53.279Z,2023-02-04T06:30:56Z,4010314897,56,Back,4010314903,212,9.2,4010314899,140,31.9,4010314901,141,7.3,4010314905,213,5.4,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503541999,187,1,1,30,0,38ui5tfi8anjuh533emny2tz1,0,31.9,7.3,2023-02-04T06:30:55.919Z,2023-02-04T06:30:57Z,4010314923,212,1.8,4010314933,233,220,4010314925,213,0.1,4010314917,56,Back,4010314931,236,,4010314937,286,,4010314919,140,33.6,4010314915,155,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,4010314921,141,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,
2503541997,220,74,1,30,0,c4ygb6mnh53kpl2mpxe52l8jw,1,65.8,97.7,2023-02-04T06:30:55.920Z,2023-02-04T06:30:57Z,4010314911,56,Left,4010314941,233,187,4010314913,285,,,,,,,,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542003,188,1,1,30,1,38ui5tfi8anjuh533emny2tz1,1,29.6,18.8,2023-02-04T06:30:57.311Z,2023-02-04T06:31:01Z,4010314959,213,3.3,4010314955,141,15.3,4010314953,140,13.2,4010314957,212,17.4,4010314951,56,Back,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542009,189,1,1,30,6,38ui5tfi8anjuh533emny2tz1,1,12.2,15.8,2023-02-04T06:31:01.407Z,2023-02-04T06:31:06Z,4010315013,141,26.1,4010315009,56,Center,4010315019,1,,4010315015,212,52.4,4010315007,155,,4010315017,213,0.1,4010315011,140,61.7,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542011,190,44,1,30,10,38ui5tfi8anjuh533emny2tz1,1,63.4,26.3,2023-02-04T06:31:05.602Z,2023-02-04T06:31:07Z,4010315025,286,,4010315027,233,221,4010315023,56,Center,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542007,221,44,1,30,10,c4ygb6mnh53kpl2mpxe52l8jw,0,36.6,73.7,2023-02-04T06:31:05.603Z,2023-02-04T06:31:07Z,4010315001,285,,4010314999,56,Back,4010315033,233,190,,,,,,,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542015,191,1,1,30,10,38ui5tfi8anjuh533emny2tz1,0,61.7,26.1,2023-02-04T06:31:05.719Z,2023-02-04T06:59:59Z,4010315043,212,7.2,4010315045,213,3.3,4010315035,3,,4010315039,140,54.9,4010315037,56,Center,4010315041,141,24.4,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542013,222,49,1,30,11,c4ygb6mnh53kpl2mpxe52l8jw,1,38.6,69,2023-02-04T06:31:06.963Z,2023-02-04T06:31:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542017,223,1,1,30,12,c4ygb6mnh53kpl2mpxe52l8jw,0,37.5,67,2023-02-04T06:31:07.490Z,2023-02-04T06:31:09Z,4010315053,140,32.0,4010315051,56,Back,4010315059,213,4.2,4010315055,141,50.6,4010315057,212,12.6,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504276677,799,49,1,30,13,38ui5tfi8anjuh533emny2tz1,1,69.5,48.4,2023-02-04T06:31:09.274Z,2023-02-05T07:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542019,192,1,1,30,15,38ui5tfi8anjuh533emny2tz1,1,69.4,42.9,2023-02-04T06:31:10.543Z,2023-02-05T07:05:51Z,4010315073,56,Center,4010315081,213,1.5,4010315075,140,70.5,4010315079,212,15.3,4010315077,141,65.3,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542021,193,1,1,30,17,38ui5tfi8anjuh533emny2tz1,1,71.9,57.3,2023-02-04T06:31:12.607Z,2023-02-04T06:31:14Z,4010315105,212,20.1,4010315099,56,Left,4010315103,141,79.9,4010315107,213,0.9,4010315101,140,84.2,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542025,194,1,1,30,19,38ui5tfi8anjuh533emny2tz1,1,87.3,80.8,2023-02-04T06:31:14.639Z,2023-02-05T07:06:00Z,4010315147,213,4.7,4014137349,224,,4010315141,140,87.2,4010315143,141,56.7,4014137351,72,,4010315139,56,Center,4010315135,2,,4010315145,212,16.4,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542041,195,1,1,30,23,38ui5tfi8anjuh533emny2tz1,1,85.6,61.4,2023-02-04T06:31:19.102Z,2023-02-04T06:31:23Z,4010315243,56,Left,4010315249,212,21.0,4010315245,140,89.1,4010315251,213,1.4,4010315247,141,91.8,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542049,196,1,1,30,27,38ui5tfi8anjuh533emny2tz1,1,90.1,92.6,2023-02-04T06:31:22.895Z,2023-02-04T06:31:27Z,4010315303,141,83.2,4010315305,212,14.7,4010315299,56,Left,4010315301,140,77.5,4010315307,213,3.6,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542055,197,1,1,30,32,38ui5tfi8anjuh533emny2tz1,1,75.1,82.3,2023-02-04T06:31:27.390Z,2023-02-04T06:31:30Z,4010315347,212,13.9,4010315341,56,Center,4010315349,213,4.2,4010315345,141,64.5,4010315343,140,68.6,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542067,198,1,1,30,34,38ui5tfi8anjuh533emny2tz1,1,72.3,74.4,2023-02-04T06:31:29.999Z,2023-02-04T06:31:32Z,4010315393,141,47.0,4010315395,212,18.8,4010315389,56,Center,4010315391,140,69.8,4010315397,213,4.6,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542075,199,1,1,30,36,38ui5tfi8anjuh533emny2tz1,1,64.7,38.6,2023-02-04T06:31:32.254Z,2023-02-05T07:06:51Z,4010315445,141,43.9,4010315449,213,0.2,4010315443,140,80.5,4010315447,212,17.0,4010315441,56,Center,4010319593,210,15,4010319595,154,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542077,200,15,1,30,39,38ui5tfi8anjuh533emny2tz1,1,85.1,42.5,2023-02-04T06:31:34.487Z,2023-02-05T07:06:51Z,4010315663,20,,4010315779,147,43.5,4010319605,55,199,4010315781,230,98.1,4010315773,103,19,4010315669,233,224,4010319601,29,,4010315455,22,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,4010315777,146,4010315667,82,,4010315457,17,,4010319603,154,,4010315771,102,4010315783,231,4014138095,78,,4010315459,56,,,,87.5,,48.8,48.6,Center,,,,,,,,,,,,,,,,,
2503542079,224,10,1,30,39,c4ygb6mnh53kpl2mpxe52l8jw,1,12.4,56.7,2023-02-04T06:31:34.587Z,2023-02-05T07:45:19Z,4010315469,56,Back,4010315467,94,,4010315673,233,200,,,,,,,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542091,201,6,1,30,41,38ui5tfi8anjuh533emny2tz1,1,86.4,42.9,2023-02-04T06:31:36.851Z,2023-02-04T06:40:18Z,4010315525,233,225,4010315515,75,,4010315513,56,Center,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542087,225,6,1,30,41,c4ygb6mnh53kpl2mpxe52l8jw,0,13.6,57.1,2023-02-04T06:31:36.851Z,2023-02-05T07:06:59Z,4010315499,73,,4010315497,56,Back,4010315529,233,201,,,,,,,,,,,,,,,,3py7ky3kq3ikgy0fl2g2rrtre,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542147,202,1,1,31,5,38ui5tfi8anjuh533emny2tz1,1,99.5,0.5,2023-02-04T06:32:01.231Z,2023-02-05T07:07:13Z,4010315849,141,62.9,4010315853,213,1.6,4010315843,223,,4010315847,140,96.6,4014138511,72,,4010315845,56,Center,4010315855,1,,4010315839,6,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,4010315837,2,4010315841,155,,4010315851,212,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542165,204,44,1,31,6,38ui5tfi8anjuh533emny2tz1,1,93.2,61.8,2023-02-04T06:32:02.249Z,2023-02-04T06:58:04Z,4010315979,286,,4010315977,56,Center,4010315981,233,226,,,,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542141,226,44,1,31,6,c4ygb6mnh53kpl2mpxe52l8jw,0,6.8,38.2,2023-02-04T06:32:02.250Z,2023-02-04T06:58:07Z,4010315985,233,204,4010315805,56,Back,4010315807,285,,,,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542149,203,1,1,31,7,38ui5tfi8anjuh533emny2tz1,0,96.6,62.9,2023-02-04T06:32:02.782Z,2023-02-04T06:58:08Z,4010315863,3,,4010315865,56,Center,4010315869,141,56.6,4010315871,212,8.4,4010315873,213,3.7,4010315867,140,89.7,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542151,227,8,1,31,8,c4ygb6mnh53kpl2mpxe52l8jw,1,7.8,42.3,2023-02-04T06:32:04.323Z,2023-02-05T07:08:01Z,4014139391,384,,4010315875,56,Back,,,,,,,,,,,,,,,,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542153,228,49,1,31,9,c4ygb6mnh53kpl2mpxe52l8jw,1,13.1,39.4,2023-02-04T06:32:04.795Z,2023-02-04T06:58:12Z,,,,,,,,,,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542163,229,1,1,31,14,c4ygb6mnh53kpl2mpxe52l8jw,1,40.9,68.7,2023-02-04T06:32:09.619Z,2023-02-04T06:59:10Z,4010315971,212,15.2,4010315965,56,Back,4010315969,141,89.0,4010315967,140,47.0,4010315973,213,1.1,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542169,230,1,1,31,17,c4ygb6mnh53kpl2mpxe52l8jw,1,57.2,80,2023-02-04T06:32:13.042Z,2023-02-04T06:32:19Z,4010316029,212,21.9,4010316025,140,75.9,4010316023,56,Left,4010316027,141,94.2,4010316031,213,0.5,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542171,231,1,1,31,24,c4ygb6mnh53kpl2mpxe52l8jw,0,84,83.7,2023-02-04T06:32:19.698Z,2023-02-05T07:08:34Z,4010316047,213,5.2,4014140143,72,,4010316035,2,,4010317447,233,205,4010316043,141,75.4,4010316037,155,,4010316041,140,86.8,4010317445,236,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,4010316045,212,4010316039,56,Center,4010317451,286,,4014140141,224,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,
2503542181,205,12,1,31,24,38ui5tfi8anjuh533emny2tz1,1,12.7,24.3,2023-02-04T06:32:19.798Z,2023-02-04T06:34:20Z,4010316125,56,Back,4010316885,185,,4010317457,233,231,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503542187,232,1,1,31,29,c4ygb6mnh53kpl2mpxe52l8jw,1,86.2,96.8,2023-02-04T06:32:24.387Z,2023-02-04T06:32:29Z,4010316157,140,68.3,4010316163,213,3.2,4010316155,56,Left,4010316161,212,18.8,4010316159,141,94.7,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
