id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/12/value,qualifier/14/value,qualifier/16/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2496836203,78,1,1,9,19,c4ygb6mnh53kpl2mpxe52l8jw,0,39.2,4.7,2023-01-13T08:54:31.976Z,2023-01-14T11:40:58Z,3975047179,56,Back,3975047203,286,,3975047181,140,38.6,3975047185,212,1.7,3975047183,141,7.0,3975047187,213,2.0,3975047199,233,80,3975047197,236,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836205,80,74,1,9,19,7jv344gvcvgqg7oeuc9u554dm,1,67.3,96.2,2023-01-13T08:54:31.977Z,2023-01-14T11:40:59Z,3975047209,233,78,3975047191,285,,3975047189,56,Left,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836215,79,5,1,9,20,c4ygb6mnh53kpl2mpxe52l8jw,1,32.6,-1.8,2023-01-13T08:54:32.672Z,2023-01-14T11:41:01Z,3975047239,347,,3975047237,56,Back,3975047241,233,81,,,,,,,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836211,81,5,1,9,20,7jv344gvcvgqg7oeuc9u554dm,0,67.4,101.8,2023-01-13T08:54:32.672Z,2023-01-14T11:41:03Z,3975047213,56,Left,3975047215,347,,3975047249,233,79,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836219,80,1,1,9,28,c4ygb6mnh53kpl2mpxe52l8jw,1,27.7,0,2023-01-13T08:54:40.897Z,2023-02-08T12:38:36Z,3975047263,140,22.0,3975047269,213,1.9,3975047267,212,16.8,3975047265,141,21.2,3975047285,189,,3975047259,107,,3975047261,56,Back,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836221,81,1,1,9,30,c4ygb6mnh53kpl2mpxe52l8jw,1,22.7,27,2023-01-13T08:54:42.336Z,2023-02-08T12:37:33Z,3975047275,140,25.5,3975047279,212,22.8,3975047277,141,60.3,3975047273,56,Back,3975064593,189,,3975047281,213,1.4,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836223,82,1,1,9,32,c4ygb6mnh53kpl2mpxe52l8jw,1,25.5,60.3,2023-01-13T08:54:44.464Z,2023-01-13T08:54:46Z,3975047305,213,4.3,3975047303,212,15.2,3975047297,56,Back,3975047299,140,20.1,3975047301,141,39.5,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836225,83,1,1,9,34,c4ygb6mnh53kpl2mpxe52l8jw,1,19.9,39.7,2023-01-13T08:54:46.240Z,2023-01-13T09:44:09Z,3975047309,56,Back,3975047317,213,1.7,3975047313,141,62.4,3975047315,212,15.5,3975047311,140,18.2,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836229,84,1,1,9,35,c4ygb6mnh53kpl2mpxe52l8jw,1,18.2,62.4,2023-01-13T08:54:47.904Z,2023-01-13T08:54:51Z,3975047331,56,Back,3975047339,213,3.4,3975047333,140,5.1,3975047337,212,14.1,3975047335,141,57.9,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836233,85,1,1,9,39,c4ygb6mnh53kpl2mpxe52l8jw,0,5.1,57.9,2023-01-13T08:54:51.457Z,2023-01-13T08:54:53Z,3975047377,1,,3975047373,212,52.6,3975047375,213,0.2,3975047367,56,Center,3975047371,141,72.7,3975047369,140,54.3,3975047365,157,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836235,82,1,1,9,41,7jv344gvcvgqg7oeuc9u554dm,1,45.8,30,2023-01-13T08:54:53.390Z,2023-01-13T08:54:55Z,3975047379,3,,3975047381,56,Right,3975047385,141,14.6,3975047387,212,16.5,3975047389,213,5.6,3975047383,140,57.9,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836239,83,1,1,9,42,7jv344gvcvgqg7oeuc9u554dm,1,57.9,14.6,2023-01-13T08:54:54.582Z,2023-01-13T08:58:39Z,3975047419,213,5.9,3975047413,140,61.8,3975047417,212,4.5,3975047415,141,11.9,3975047407,3,,3975047411,56,Right,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836603,127,3,1,9,43,7jv344gvcvgqg7oeuc9u554dm,0,64.2,17.2,2023-01-13T08:54:55.597Z,2023-01-14T11:41:24Z,3976422585,465,,3975049475,233,87,3975049447,286,,3975049445,56,Right,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836253,87,7,1,9,43,c4ygb6mnh53kpl2mpxe52l8jw,0,35.8,82.8,2023-01-13T08:54:55.598Z,2023-01-14T11:41:26Z,3976422709,385,,3975050067,233,127,3975047451,285,,3975047449,56,Back,,,,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836245,84,49,1,9,44,7jv344gvcvgqg7oeuc9u554dm,1,64.2,14.6,2023-01-13T08:54:56.919Z,2023-02-08T12:39:26Z,,,,,,,,,,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836243,86,43,1,9,45,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-01-13T08:54:57.266Z,2023-01-13T09:00:05Z,3975050091,144,61,3975047425,56,Back,,,,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836257,86,61,1,9,46,7jv344gvcvgqg7oeuc9u554dm,0,67.6,28,2023-01-13T08:54:58.191Z,2023-02-08T12:39:27Z,3975047465,56,Center,,,,,,,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836247,85,43,1,9,46,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-01-13T08:54:58.495Z,2023-01-13T08:59:59Z,3975047459,233,87,3975050065,144,50,3975047429,286,0,3975047427,56,Center,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836255,88,1,1,9,50,c4ygb6mnh53kpl2mpxe52l8jw,0,30.9,54.2,2023-01-13T08:55:02.657Z,2023-01-13T08:55:23Z,3975047665,140,32.3,3975047461,56,Back,3975047669,212,1.8,3975047671,213,0.6,3975047667,141,55.7,3975047683,286,,3975047677,236,,3975047679,233,87,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836259,87,74,1,9,50,7jv344gvcvgqg7oeuc9u554dm,1,68.2,43,2023-01-13T08:55:02.658Z,2023-01-13T09:20:02Z,3975047693,233,88,3975047479,285,,3975047477,56,Center,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836265,88,1,1,9,51,7jv344gvcvgqg7oeuc9u554dm,1,67.9,58.4,2023-01-13T08:55:04.014Z,2023-02-08T12:40:54Z,3975048879,210,15,3975047511,140,72.3,3975047513,141,85.9,3975047517,213,1.3,3975047515,212,19.3,3975047509,56,Left,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2496836267,89,15,1,9,57,7jv344gvcvgqg7oeuc9u554dm,1,83.2,69.7,2023-01-13T08:55:09.147Z,2023-02-08T12:40:55Z,4019881533,64,,3975048907,231,52.5,3975048903,147,67.3,3975047527,22,,3975048891,55,88,3976423555,78,,3975048811,82,,3975048895,102,49.0,am6xykrxjymw2qpqli6upysq,A. Toure,3975047531,56,Center,3975048899,215,,3975048889,29,3975048805,20,,,3975048905,230,3975048901,146,85.1,3975048925,233,3975048897,103,19,,,,,,,,,98.4,89,,,,,
2496836269,89,10,1,9,57,c4ygb6mnh53kpl2mpxe52l8jw,1,14.4,32.2,2023-01-13T08:55:09.148Z,2023-02-08T12:40:59Z,3975048819,233,89,3975047541,56,Back,3975047539,94,,,,,,,,,,,,,,,,,3hfu7zxdbwlshk4wc87379ul0,H. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836279,90,44,1,9,58,c4ygb6mnh53kpl2mpxe52l8jw,1,29,36.5,2023-01-13T08:55:10.654Z,2023-02-08T12:41:02Z,3975047587,233,90,3975047577,285,,3975047575,56,Back,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836273,90,44,1,9,58,7jv344gvcvgqg7oeuc9u554dm,0,71,63.5,2023-01-13T08:55:10.655Z,2023-02-08T12:41:03Z,3975047579,233,90,3975047555,56,Center,3975047557,286,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836281,91,1,1,9,59,c4ygb6mnh53kpl2mpxe52l8jw,0,29.8,37.1,2023-01-13T08:55:11.274Z,2023-02-08T12:41:12Z,4019882125,3,,3975064045,141,37.3,3975064043,140,31.5,3975064047,212,1.8,3975064049,213,0.1,3975064041,168,,3975047585,56,Back,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836277,91,61,1,10,0,7jv344gvcvgqg7oeuc9u554dm,1,71,64,2023-01-13T08:55:12.055Z,2023-02-08T12:41:06Z,3975047565,56,Center,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836291,92,1,1,10,3,7jv344gvcvgqg7oeuc9u554dm,1,69.9,47.2,2023-01-13T08:55:15.295Z,2023-01-13T08:55:18Z,3975047619,56,Center,3975047621,140,54.9,3975047625,212,17.5,3975047627,213,2.7,3975047623,141,58.5,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836295,93,1,1,10,6,7jv344gvcvgqg7oeuc9u554dm,1,54.3,59.1,2023-01-13T08:55:18.159Z,2023-01-13T08:55:21Z,3975047649,141,89.6,3975047643,155,,3975047647,140,67.9,3975047653,213,1.0,3975047645,56,Left,3975047651,212,25.2,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836303,94,1,1,10,9,7jv344gvcvgqg7oeuc9u554dm,0,71.7,90.9,2023-01-13T08:55:21.424Z,2023-01-14T11:42:16Z,3976424227,224,,3975047705,141,50.1,3975047721,233,92,3975047709,213,5.4,3975047697,2,,3975047701,56,Center,3976424229,72,,3975047703,140,92.3,92ey6tqofzafadpm9y7af2ort,I. Vujica,3975047707,212,35.2,3975047699,155,,3975047711,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836305,92,11,1,10,11,c4ygb6mnh53kpl2mpxe52l8jw,1,7.2,50.6,2023-01-13T08:55:23.627Z,2023-01-14T11:42:20Z,3976424407,378,,3975047713,56,Back,3975047725,233,94,3975047715,88,,,,,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836321,93,1,1,10,21,c4ygb6mnh53kpl2mpxe52l8jw,1,13.8,48.1,2023-01-13T08:55:34.002Z,2023-01-13T08:55:36Z,3975047785,140,15.2,3975047789,212,14.2,3975047787,141,27.4,3975047783,56,Back,3975047791,213,4.8,3975047781,123,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836325,94,1,1,10,26,c4ygb6mnh53kpl2mpxe52l8jw,1,12.8,30.6,2023-01-13T08:55:38.675Z,2023-01-13T08:55:39Z,3975047813,56,Back,3975047819,212,13.5,3975047817,141,14.7,3975047815,140,20.5,3975047821,213,5.4,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836331,95,1,1,10,27,c4ygb6mnh53kpl2mpxe52l8jw,1,20.7,14.7,2023-01-13T08:55:39.362Z,2023-01-13T08:55:42Z,3975047851,212,26.3,3975047849,141,38.0,3975047847,140,40.7,3975047845,56,Back,3975047853,213,0.6,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836333,95,43,1,10,29,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-01-13T08:55:42.050Z,2023-01-13T09:44:52Z,3975047857,56,Center,3975047859,285,0,3975047885,233,96,3975064497,144,45,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836339,96,43,1,10,29,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-01-13T08:55:42.050Z,2023-01-13T09:44:53Z,3975047875,286,0,3975064499,144,3,3975047873,56,Back,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836347,97,1,1,10,32,c4ygb6mnh53kpl2mpxe52l8jw,1,67.6,46.4,2023-01-13T08:55:44.754Z,2023-01-13T08:55:48Z,3975047919,213,0.8,3975047917,212,20.2,3975047913,140,80.7,3975047915,141,68.1,3975047911,56,Center,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836359,98,1,1,10,35,c4ygb6mnh53kpl2mpxe52l8jw,1,85.4,61.5,2023-01-13T08:55:47.563Z,2023-02-08T12:43:08Z,3975047957,56,Center,3975047959,140,80.2,3975048031,210,15,3975047961,141,53.1,3975047965,213,3.9,3975048033,154,,3975047963,212,7.9,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2496836361,99,15,1,10,36,c4ygb6mnh53kpl2mpxe52l8jw,1,81.3,53.9,2023-01-13T08:55:48.316Z,2023-02-08T12:43:09Z,3975048047,102,52.3,3975048043,55,98,3975047975,56,Center,3975048053,328,,3975048057,147,52.0,3975048157,233,98,3975048035,72,,3975047971,22,,e5ycwhcy49624czidh67ihiad,B. Nkololo,3975048039,29,,3975048049,103,33.5,3975047973,18,3975048055,146,,98.0,3975048155,215,3975048041,154,,3975048037,77,,,,,,,,,,,,,,,,,,
2496836379,98,10,1,10,36,7jv344gvcvgqg7oeuc9u554dm,1,1.4,48.3,2023-01-13T08:55:48.416Z,2023-02-08T12:43:15Z,3975048109,56,Back,3975048107,182,,3976426487,175,,3976426489,181,,3975048165,233,99,3976426491,378,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836363,97,6,1,10,37,7jv344gvcvgqg7oeuc9u554dm,0,11.4,43.6,2023-01-13T08:55:49.891Z,2023-01-14T14:11:46Z,3975048093,233,100,3975047995,56,Back,3975048079,73,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836365,100,6,1,10,37,c4ygb6mnh53kpl2mpxe52l8jw,1,88.6,56.4,2023-01-13T08:55:49.891Z,2023-01-14T11:43:29Z,3975048001,75,,3975047999,56,Center,3975048081,233,97,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836407,101,1,1,11,18,c4ygb6mnh53kpl2mpxe52l8jw,1,99.6,99.8,2023-01-13T08:56:30.509Z,2023-02-08T12:44:21Z,3975048403,210,15,3975048283,1,,3975048405,154,,3975048265,2,,3975048267,6,,3975048269,155,,3976427415,223,,3975048275,140,91.9,36gq011by1cjkem274ahdfg89,Marco Túlio,3976427417,20,,3975048279,212,36.4,3975048273,56,3975048277,141,Center,47.6,3975048281,213,,,,,,,,,,,,,,,,1,4.5,,,,,,
2496836409,102,15,1,11,20,c4ygb6mnh53kpl2mpxe52l8jw,1,92.7,47.2,2023-01-13T08:56:32.837Z,2023-02-08T12:44:21Z,3975048417,55,101,3975048413,29,,3975048421,102,51.3,3975048429,391,,3975048415,154,,3975048423,103,30.4,3975048427,328,,3975048411,79,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,3975048293,56,Center,3975048409,15,,3975048433,147,3975048407,25,48.7,,3975048431,146,3975049307,233,100,3975048291,17,,,,,,,,,,,,99.5,,,,,,
2496836417,100,10,1,11,20,7jv344gvcvgqg7oeuc9u554dm,1,1.3,50.4,2023-01-13T08:56:32.937Z,2023-02-08T12:44:25Z,3975064195,176,,3975048325,182,,3976428693,378,,3975048327,56,Back,3975049305,181,,3975049315,233,102,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505381733,819,44,1,11,21,7jv344gvcvgqg7oeuc9u554dm,1,1.2,50.4,2023-01-13T08:56:33.659Z,2023-02-08T12:45:28Z,4019884637,285,,4019884789,233,888,4019884635,56,Back,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505381699,888,44,1,11,21,c4ygb6mnh53kpl2mpxe52l8jw,0,98.8,49.6,2023-01-13T08:56:33.660Z,2023-02-08T12:45:28Z,4019884793,233,819,4019884439,286,,4019884437,56,Center,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836415,99,43,1,11,22,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-01-13T08:56:34.410Z,2023-01-14T11:44:50Z,3975048315,56,Back,3975048329,233,103,3975048317,285,0,3976429571,144,44,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836413,103,43,1,11,22,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-01-13T08:56:34.411Z,2023-01-14T11:44:51Z,3976429615,144,44,3975048311,286,0,3975048309,56,Center,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836421,101,52,1,11,22,7jv344gvcvgqg7oeuc9u554dm,1,1.3,50.4,2023-01-13T08:56:34.473Z,2023-02-08T12:46:03Z,3976429781,378,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836425,102,1,1,11,25,7jv344gvcvgqg7oeuc9u554dm,1,7.7,49.9,2023-01-13T08:56:37.649Z,2023-01-14T11:45:11Z,3976430179,287,,3975048365,56,Back,3975048367,140,38.7,3975048363,123,,3975048369,141,82.0,3975048371,212,39.2,3975048375,1,,3975048373,213,0.6,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836435,103,1,1,11,30,7jv344gvcvgqg7oeuc9u554dm,1,35.1,82.7,2023-01-13T08:56:42.305Z,2023-01-13T08:56:48Z,3975048445,141,86.3,3975048449,213,0.1,3975048443,140,70.3,3975048447,212,37.0,3975048451,1,,3975048441,56,Left,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836437,104,1,1,11,36,7jv344gvcvgqg7oeuc9u554dm,1,78.6,92.7,2023-01-13T08:56:48.833Z,2023-01-13T08:56:50Z,3975048463,213,4.1,3975048457,140,72.8,3975048459,141,79.7,3975048455,56,Left,3975048461,212,10.7,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836443,105,1,1,11,38,7jv344gvcvgqg7oeuc9u554dm,1,72.8,80.5,2023-01-13T08:56:50.194Z,2023-01-13T08:56:52Z,3975048489,56,Left,3975048493,141,90.3,3975048497,213,0.6,3975048495,212,11.1,3975048491,140,81.3,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836447,106,1,1,11,40,7jv344gvcvgqg7oeuc9u554dm,0,83,90.5,2023-01-13T08:56:52.834Z,2023-01-14T11:45:29Z,3975048517,140,92.7,3976430651,20,,3975048519,141,57.0,3975048513,155,,3976430727,223,,3975048515,56,Center,3975048521,212,25.0,3975048523,213,5.1,am6xykrxjymw2qpqli6upysq,A. Toure,3975048511,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836737,147,44,1,11,42,c4ygb6mnh53kpl2mpxe52l8jw,1,8.9,47.4,2023-01-13T08:56:54.934Z,2023-01-14T11:45:33Z,3975050353,285,,3975050355,233,107,3975050351,56,Back,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836449,107,44,1,11,42,7jv344gvcvgqg7oeuc9u554dm,0,91.1,52.6,2023-01-13T08:56:54.935Z,2023-01-13T09:00:59Z,3975048529,286,,3975048527,56,Center,3975050359,233,147,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836451,104,61,1,11,42,c4ygb6mnh53kpl2mpxe52l8jw,1,11.9,48.2,2023-01-13T08:56:54.982Z,2023-01-13T09:41:22Z,3975048531,56,Back,,,,,,,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836733,140,61,1,11,42,7jv344gvcvgqg7oeuc9u554dm,1,91.5,55.4,2023-01-13T08:56:55.015Z,2023-01-14T11:45:50Z,3975050341,56,Center,,,,,,,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836459,105,12,1,11,43,c4ygb6mnh53kpl2mpxe52l8jw,1,8.5,48.5,2023-01-13T08:56:55.518Z,2023-01-14T11:45:52Z,3975048565,212,2.1,3975048563,141,49.3,3975048567,213,0.3,3975048559,56,Back,3975048561,140,10.4,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836461,106,44,1,11,45,c4ygb6mnh53kpl2mpxe52l8jw,1,18.2,49,2023-01-13T08:56:57.297Z,2023-01-14T11:45:56Z,3975048571,285,,3975048569,56,Back,3975048581,233,108,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836455,108,44,1,11,45,7jv344gvcvgqg7oeuc9u554dm,0,81.8,51,2023-01-13T08:56:57.298Z,2023-01-14T11:45:58Z,3975048545,286,,3975048543,56,Center,3975048577,233,106,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836851,162,1,1,11,45,c4ygb6mnh53kpl2mpxe52l8jw,0,18.7,48.5,2023-01-13T08:56:57.739Z,2023-01-14T11:46:01Z,3975051177,3,,3975051179,56,Back,3975051181,140,19.2,3975051183,141,47.5,3975051187,213,5.4,3975051185,212,0.9,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836457,109,61,1,11,45,7jv344gvcvgqg7oeuc9u554dm,1,81.3,52.6,2023-01-13T08:56:57.782Z,2023-01-14T11:46:07Z,3975048549,56,Center,,,,,,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496836465,107,1,1,11,49,c4ygb6mnh53kpl2mpxe52l8jw,1,22.8,38.5,2023-01-13T08:57:01.222Z,2023-01-13T08:57:02Z,3975048591,56,Back,3975048595,141,45.4,3975048597,212,5.1,3975048599,213,2.0,3975048593,140,20.9,3975048589,3,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
