id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2536915365,126,5,1,20,42,7p460lrzt1kmp4rsofqa47eqy,1,36,-1.8,2023-04-22T10:15:59.131Z,2023-04-22T10:16:00Z,4207731111,347,,4207731149,233,281,4207731109,56,Back,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915371,281,5,1,20,42,c33jm806py6adse5wv9wx6ch1,0,64,101.8,2023-04-22T10:15:59.131Z,2023-04-22T10:35:04Z,4207731143,347,,4207752565,233,126,4207731141,56,Left,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915409,127,1,1,20,54,7p460lrzt1kmp4rsofqa47eqy,0,35.2,0,2023-04-22T10:16:11.163Z,2023-04-22T10:16:13Z,4207731415,107,,4207731421,141,3.4,4207731423,212,23.3,4207731425,213,0.1,4207731417,56,Right,4207731427,1,,4207731419,140,57.2,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915431,282,1,1,20,57,c33jm806py6adse5wv9wx6ch1,1,28,96.3,2023-04-22T10:16:13.990Z,2023-04-22T10:20:50Z,4207731539,213,5.3,4207731537,212,9.9,4207731529,3,,4207731531,56,Back,4207731535,141,84.2,4207731533,140,33.2,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915455,283,1,1,20,58,c33jm806py6adse5wv9wx6ch1,1,32.4,84.7,2023-04-22T10:16:15.254Z,2023-04-22T10:21:07Z,4207731643,213,1.0,4207731635,56,Back,4207731641,212,7.6,4207731633,3,,4207731639,141,94.1,4207737025,168,,4207731637,140,36.3,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536916443,360,49,1,20,59,c33jm806py6adse5wv9wx6ch1,1,44.9,88.2,2023-04-22T10:16:15.914Z,2023-04-22T10:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915465,284,1,1,21,3,c33jm806py6adse5wv9wx6ch1,1,34.5,91.2,2023-04-22T10:16:20.174Z,2023-04-22T10:21:41Z,4207731679,141,83.9,4207731681,212,10.7,4207731683,213,3.6,4207731677,140,25.5,4207731675,56,Back,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915471,285,1,1,21,4,c33jm806py6adse5wv9wx6ch1,0,25.3,83.3,2023-04-22T10:16:20.430Z,2023-04-22T10:22:02Z,4207731741,140,34.3,4207731743,141,93.9,4207731745,212,11.9,4207731737,157,,4207731749,1,,4207731739,56,Back,4207731747,213,0.7,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915461,128,61,1,21,6,7p460lrzt1kmp4rsofqa47eqy,1,66.2,5,2023-04-22T10:16:22.395Z,2023-04-22T10:22:00Z,4207731663,56,Right,,,,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915473,286,1,1,21,8,c33jm806py6adse5wv9wx6ch1,0,31.5,83.2,2023-04-22T10:16:24.887Z,2023-04-22T10:22:10Z,4207731755,157,,4207731767,1,,4207731763,212,35.0,4207731765,213,0.2,4207731757,56,Left,4207731761,141,94.2,4207731759,140,64.1,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915505,131,49,1,21,10,7p460lrzt1kmp4rsofqa47eqy,1,42.3,5.6,2023-04-22T10:16:26.539Z,2023-04-22T10:22:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915481,129,1,1,21,12,7p460lrzt1kmp4rsofqa47eqy,0,40.5,11.3,2023-04-22T10:16:28.700Z,2023-04-22T10:22:14Z,4207731825,212,25.8,4207731823,141,5.0,4207731821,140,64.7,4207731827,213,6.1,4207731819,56,Right,4207731817,157,,4207731829,1,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915487,287,1,1,21,14,c33jm806py6adse5wv9wx6ch1,0,29.5,85.9,2023-04-22T10:16:30.742Z,2023-04-22T10:22:21Z,4207731877,140,36.6,4207731873,3,,4207731875,56,Back,4207731883,213,1.0,4207731881,212,13.2,4207731879,141,100.0,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915491,130,5,1,21,15,7p460lrzt1kmp4rsofqa47eqy,1,61.8,-1.2,2023-04-22T10:16:31.500Z,2023-04-22T10:35:04Z,4207731889,56,Right,4207731905,233,288,4207731891,347,,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915489,288,5,1,21,15,c33jm806py6adse5wv9wx6ch1,0,38.2,101.2,2023-04-22T10:16:31.500Z,2023-04-22T10:16:33Z,4207731885,56,Back,4207731887,347,,4207731929,233,130,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915547,132,1,1,21,26,7p460lrzt1kmp4rsofqa47eqy,1,60,0,2023-04-22T10:16:43.146Z,2023-04-22T10:16:47Z,4207732175,141,21.5,4207732173,140,69.4,4207732171,56,Center,4207732177,212,18.6,4207732179,213,1.0,4207732169,107,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915563,133,1,1,21,31,7p460lrzt1kmp4rsofqa47eqy,1,63.9,24.9,2023-04-22T10:16:47.315Z,2023-04-22T10:16:50Z,4207732257,212,18.0,4207732259,213,2.2,4207732255,141,46.0,4207732253,140,53.6,4207732251,56,Center,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915573,134,1,1,21,33,7p460lrzt1kmp4rsofqa47eqy,1,55.4,56.3,2023-04-22T10:16:50.067Z,2023-04-22T10:16:53Z,4207732337,213,1.0,4207732329,56,Center,4207732333,141,77.8,4207732335,212,17.8,4207732331,140,65.0,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915585,135,1,1,21,36,7p460lrzt1kmp4rsofqa47eqy,1,65.8,77.9,2023-04-22T10:16:53.179Z,2023-04-22T10:16:55Z,4207732389,212,7.1,4207732387,141,70.5,4207732381,56,Center,4207732391,213,3.9,4207732385,140,61.0,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915589,136,1,1,21,38,7p460lrzt1kmp4rsofqa47eqy,1,61.1,72,2023-04-22T10:16:55.131Z,2023-04-22T10:16:56Z,4207732401,141,86.5,4207732397,56,Left,4207732399,140,60.9,4207732405,213,1.6,4207732403,212,9.9,,,,,,,,,,6f92up63vg0nzl9qqlm0rl6uh,S. Pasquali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915593,137,1,1,21,39,7p460lrzt1kmp4rsofqa47eqy,1,60.9,86.6,2023-04-22T10:16:56.251Z,2023-04-22T10:16:58Z,4207732441,141,80.0,4207732437,56,Back,4207732443,212,15.1,4207732445,213,3.4,4207732439,140,47.2,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915605,138,1,1,21,42,7p460lrzt1kmp4rsofqa47eqy,0,47.2,80,2023-04-22T10:16:58.772Z,2023-04-22T10:17:00Z,4207732507,212,33.1,4207732511,1,,4207732509,213,5.6,4207732505,141,49.9,4207732503,140,72.0,4207732501,56,Center,4207732499,155,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915635,289,1,1,21,45,c33jm806py6adse5wv9wx6ch1,0,24.9,58.1,2023-04-22T10:17:02.054Z,2023-04-22T10:17:05Z,4207732651,213,5.9,4207732647,141,46.6,4207732649,212,22.8,4207732643,56,Back,4207732645,140,45.3,4207732641,3,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915627,139,44,1,21,47,7p460lrzt1kmp4rsofqa47eqy,1,56.4,51.4,2023-04-22T10:17:03.483Z,2023-04-22T10:17:05Z,4207732699,233,290,4207732607,286,,4207732605,56,Center,,,,,,,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915639,290,44,1,21,47,c33jm806py6adse5wv9wx6ch1,0,43.6,48.6,2023-04-22T10:17:03.484Z,2023-04-22T10:17:06Z,4207732659,56,Back,4207732661,285,,4207732713,233,139,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915641,140,1,1,21,47,7p460lrzt1kmp4rsofqa47eqy,0,58.2,49.4,2023-04-22T10:17:03.699Z,2023-04-22T10:17:05Z,4207732679,213,0.8,4207732669,3,,4207732677,212,11.9,4207732671,56,Center,4207732675,141,62.0,4207732673,140,66.0,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915645,291,49,1,21,49,c33jm806py6adse5wv9wx6ch1,1,37.3,25.8,2023-04-22T10:17:06.070Z,2023-04-22T10:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915649,292,1,1,21,49,c33jm806py6adse5wv9wx6ch1,1,37.3,25.8,2023-04-22T10:17:06.246Z,2023-04-22T10:22:35Z,4207732741,140,40.6,4207732743,141,32.8,4207732745,212,5.9,4207732739,56,Back,4207732747,213,0.9,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915655,293,1,1,21,52,c33jm806py6adse5wv9wx6ch1,1,39.9,31,2023-04-22T10:17:08.646Z,2023-04-22T10:17:10Z,4207732785,213,4.1,4207732783,212,15.0,4207732777,56,Back,4207732779,140,32.1,4207732781,141,12.5,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915659,294,1,1,21,54,c33jm806py6adse5wv9wx6ch1,1,32.8,11.1,2023-04-22T10:17:10.678Z,2023-04-22T10:17:11Z,4207732819,140,40.5,4207732825,213,6.0,4207732823,212,8.4,4207732821,141,7.9,4207732817,56,Back,,,,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915675,295,1,1,21,54,c33jm806py6adse5wv9wx6ch1,1,40.5,7.9,2023-04-22T10:17:11.222Z,2023-04-22T10:17:15Z,4207732947,213,2.8,4207732939,56,Back,4207732945,212,10.0,4207732943,141,12.3,4207732941,140,31.4,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915707,296,1,1,22,0,c33jm806py6adse5wv9wx6ch1,1,31.1,13.2,2023-04-22T10:17:16.718Z,2023-04-22T10:17:23Z,4207733093,141,58.2,4207733095,212,31.2,4207733089,56,Back,4207733099,213,1.8,4207733091,140,25.1,,,,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915711,297,1,1,22,6,c33jm806py6adse5wv9wx6ch1,1,24.8,60.2,2023-04-22T10:17:23.222Z,2023-04-22T10:22:42Z,4207733157,213,1.0,4207733153,141,81.0,4207733155,212,17.1,4207733149,56,Back,4207733151,140,33.9,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915725,298,1,1,22,10,c33jm806py6adse5wv9wx6ch1,1,33.9,83.5,2023-04-22T10:17:26.926Z,2023-04-22T10:22:40Z,4207733253,56,Left,4207733255,140,56.7,4207733261,213,0.4,4207733259,212,25.7,4207733257,141,97.1,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915733,299,1,1,22,13,c33jm806py6adse5wv9wx6ch1,1,56.6,96.9,2023-04-22T10:17:29.318Z,2023-04-22T10:17:32Z,4207733311,212,15.9,4207733307,140,41.5,4207733309,141,94.7,4207733313,213,3.2,4207733305,56,Back,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915739,300,1,1,22,16,c33jm806py6adse5wv9wx6ch1,1,41.3,94.4,2023-04-22T10:17:32.653Z,2023-04-22T10:17:34Z,4207733335,212,12.9,4207733333,141,80.0,4207733331,140,33.3,4207733329,56,Back,4207733337,213,4.0,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915749,301,1,1,22,18,c33jm806py6adse5wv9wx6ch1,1,32.6,77.9,2023-04-22T10:17:34.757Z,2023-04-22T10:17:37Z,4207733395,141,50.3,4207733393,140,24.8,4207733391,56,Back,4207733397,212,20.5,4207733399,213,4.3,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915757,302,1,1,22,21,c33jm806py6adse5wv9wx6ch1,1,24.8,50.3,2023-04-22T10:17:37.446Z,2023-04-22T10:22:46Z,4207733441,212,24.9,4207733435,56,Back,4207733443,213,4.6,4207733437,140,23.3,4207733439,141,13.8,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915769,303,1,1,22,25,c33jm806py6adse5wv9wx6ch1,1,22.7,7.4,2023-04-22T10:17:41.439Z,2023-04-22T10:17:44Z,4207733487,155,,4207733489,56,Back,4207733497,213,6.1,4207733491,140,29.2,4207733495,212,7.0,4207733493,141,5.3,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538289301,724,45,1,22,27,7p460lrzt1kmp4rsofqa47eqy,0,66.5,96.5,2023-04-22T10:17:43.552Z,2023-04-23T18:48:44Z,4215016749,56,Left,4215258935,233,1217,4215016751,285,,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538289297,1217,3,1,22,27,c33jm806py6adse5wv9wx6ch1,1,33.5,3.5,2023-04-22T10:17:43.552Z,2023-04-23T18:48:44Z,4215016733,56,Back,4215016735,286,,4215258927,233,724,4215016897,464,,,,,,,,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915775,304,1,1,22,28,c33jm806py6adse5wv9wx6ch1,1,43.5,4.7,2023-04-22T10:17:44.710Z,2023-04-22T10:17:47Z,4207733537,213,1.2,4207733529,56,Back,4207733535,212,11.8,4207733533,141,21.2,4207733531,140,47.1,,,,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915779,305,1,1,22,31,c33jm806py6adse5wv9wx6ch1,1,46.1,20.7,2023-04-22T10:17:47.422Z,2023-04-22T10:17:48Z,4207733551,212,9.8,4207733547,140,38.3,4207733553,213,2.6,4207733549,141,28.6,4207733545,56,Back,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915787,306,1,1,22,32,c33jm806py6adse5wv9wx6ch1,1,38.3,28.6,2023-04-22T10:17:48.766Z,2023-04-22T10:17:50Z,4207733597,213,1.0,4207733589,56,Back,4207733595,212,16.8,4207733593,141,49.3,4207733591,140,47.0,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915791,307,1,1,22,34,c33jm806py6adse5wv9wx6ch1,0,47,49.3,2023-04-22T10:17:50.550Z,2023-04-22T10:17:52Z,4207733661,140,65.9,4207733659,56,Center,4207733665,212,24.9,4207733663,141,71.5,4207733667,213,0.7,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915795,141,1,1,22,35,7p460lrzt1kmp4rsofqa47eqy,1,41.2,29.1,2023-04-22T10:17:52.162Z,2023-04-22T10:25:28Z,4207733695,212,1.9,4207733693,141,30.9,4207733691,140,39.8,4207733689,56,Back,4207733697,213,2.4,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536917185,186,43,1,22,36,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-04-22T10:17:52.988Z,2023-04-22T10:25:32Z,4207743123,144,61,4207742055,56,Back,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915797,142,61,1,22,36,7p460lrzt1kmp4rsofqa47eqy,1,39.8,31,2023-04-22T10:17:53.100Z,2023-04-22T10:24:45Z,4207733701,56,Back,,,,,,,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915793,308,43,1,22,37,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-22T10:17:53.944Z,2023-04-22T10:23:46Z,4207740907,144,61,4207733687,56,Center,,,,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915799,143,49,1,22,38,7p460lrzt1kmp4rsofqa47eqy,1,40,31.5,2023-04-22T10:17:54.899Z,2023-04-22T10:24:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915801,144,1,1,22,38,7p460lrzt1kmp4rsofqa47eqy,1,40,31.5,2023-04-22T10:17:55.099Z,2023-04-22T10:24:48Z,4207733713,213,0.6,4207733707,141,34.9,4207733711,212,4.0,4207733703,56,Back,4207733705,140,43.1,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915813,145,1,1,22,39,7p460lrzt1kmp4rsofqa47eqy,1,43.4,35.1,2023-04-22T10:17:55.795Z,2023-04-22T10:24:55Z,4207733819,212,32.1,4207733817,141,11.7,4207733823,1,,4207733821,213,5.8,4207733813,56,Right,4207733815,140,69.9,,,,,,,6f92up63vg0nzl9qqlm0rl6uh,S. Pasquali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915815,146,3,1,22,47,7p460lrzt1kmp4rsofqa47eqy,0,88.1,27.1,2023-04-22T10:18:03.324Z,2023-04-23T17:53:43Z,4215020165,464,,4207733831,286,,4207733843,211,,4207733829,56,Center,,,,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915817,309,43,1,22,48,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-22T10:18:04.792Z,2023-04-22T10:25:13Z,4207742719,144,12,4207733837,141,66.6,4207733841,213,0,4207733835,140,4.8,4207733833,56,Back,4207733839,212,0,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915819,310,12,1,22,48,c33jm806py6adse5wv9wx6ch1,1,4.8,66.6,2023-04-22T10:18:04.798Z,2023-04-22T10:18:10Z,4207733887,167,,4207733857,212,25.1,4207733853,140,11.7,4207733855,141,100.0,4207733859,213,1.3,4207733851,56,Back,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915823,147,5,1,22,49,7p460lrzt1kmp4rsofqa47eqy,1,87.4,-1.6,2023-04-22T10:18:05.483Z,2023-04-22T10:18:08Z,4207733865,56,Right,4207733875,233,311,4207733867,347,,,,,,,,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915821,311,5,1,22,49,c33jm806py6adse5wv9wx6ch1,0,12.6,101.6,2023-04-22T10:18:05.483Z,2023-04-22T10:35:04Z,4207733863,347,,4207733879,233,147,4207733861,56,Back,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915871,148,1,1,23,6,7p460lrzt1kmp4rsofqa47eqy,0,86.6,0,2023-04-22T10:18:22.835Z,2023-04-23T17:54:35Z,4207734141,141,7.6,4207734135,107,,4207734143,212,9.1,4207734145,213,2.4,4207734149,189,,4207734137,56,Right,4207734139,140,80.1,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915873,312,49,1,23,8,c33jm806py6adse5wv9wx6ch1,1,32,96,2023-04-22T10:18:24.358Z,2023-04-23T17:54:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915877,313,1,1,23,9,c33jm806py6adse5wv9wx6ch1,1,32.1,92.1,2023-04-22T10:18:25.766Z,2023-04-23T17:54:39Z,4207734171,213,4.7,4207734165,140,31.4,4207734163,56,Back,4207734169,212,12.5,4207734167,141,73.8,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915879,314,1,1,23,12,c33jm806py6adse5wv9wx6ch1,1,31.3,73.6,2023-04-22T10:18:28.758Z,2023-04-22T10:18:31Z,4207734189,213,0,4207734187,212,10.9,4207734181,56,Back,4207734185,141,73.6,4207734183,140,41.7,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915893,315,1,1,23,14,c33jm806py6adse5wv9wx6ch1,1,40.1,66.6,2023-04-22T10:18:30.822Z,2023-04-22T10:18:34Z,4207734269,140,40.0,4207734267,56,Back,4207734271,141,35.7,4207734275,213,4.7,4207734273,212,21.0,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915919,316,1,1,23,17,c33jm806py6adse5wv9wx6ch1,1,37.2,39.8,2023-04-22T10:18:34.270Z,2023-04-22T10:18:42Z,4207734409,213,1.1,4207734401,56,Left,4207734411,1,,4207734407,212,42.8,4207734403,140,56.0,4207734405,141,95.7,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915925,317,1,1,23,25,c33jm806py6adse5wv9wx6ch1,1,57.6,91.5,2023-04-22T10:18:41.974Z,2023-04-22T10:18:43Z,4207734451,140,55.4,4207734449,56,Center,4207734455,212,10.7,4207734453,141,76.1,4207734457,213,4.5,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536915929,318,1,1,23,27,c33jm806py6adse5wv9wx6ch1,1,55.4,76.1,2023-04-22T10:18:43.574Z,2023-04-22T10:18:45Z,4207734487,213,1.4,4207734485,212,13.9,4207734483,141,96.2,4207734481,140,57.9,4207734479,56,Left,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
