id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist
2484419095,83,1,1,9,29,6h553bwfqkoxayuv80uikkn42,1,15.9,80,2022-11-12T09:01:01.335Z,2022-11-13T10:32:18Z,3909534283,141,89.7,3909534281,140,25.1,3909534285,212,11.7,3909534279,56,Back,3909534287,213,0.6,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419099,84,44,1,9,30,6h553bwfqkoxayuv80uikkn42,1,24.2,90.6,2022-11-12T09:01:02.016Z,2022-11-13T10:32:15Z,3909534297,285,,3909534295,56,Back,3909534299,233,106,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419093,106,44,1,9,30,38ui5tfi8anjuh533emny2tz1,0,75.8,9.4,2022-11-12T09:01:02.017Z,2022-11-13T10:32:12Z,3909534307,233,84,3909534269,56,Right,3909534271,286,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419103,85,1,1,9,31,6h553bwfqkoxayuv80uikkn42,1,25.1,90.3,2022-11-12T09:01:02.967Z,2022-11-13T10:32:10Z,3909534319,212,17.7,3909534951,156,,3909534311,3,,3909534315,140,8.3,3909534321,213,3.2,3909534313,56,Back,3909534317,141,89.3,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419105,86,49,1,9,32,6h553bwfqkoxayuv80uikkn42,1,8.3,89.3,2022-11-12T09:01:04.279Z,2022-11-13T10:32:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419111,87,1,1,9,33,6h553bwfqkoxayuv80uikkn42,0,9.2,92.1,2022-11-12T09:01:05.144Z,2022-11-13T10:32:07Z,3909534347,56,Back,3909535059,1,,3909534353,212,31.0,3909534355,213,6.2,3909534351,141,87.4,3909534349,140,38.6,3909535057,157,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419113,107,43,1,9,35,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-11-12T09:01:07.308Z,2022-11-12T09:02:53Z,3909535705,144,61,3909534361,56,Right,,,,,,,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419125,88,4,1,9,37,6h553bwfqkoxayuv80uikkn42,1,39.2,90.3,2022-11-12T09:01:09.592Z,2022-11-13T10:24:44Z,3909535673,294,,3909534427,233,108,3909534421,56,Back,3909534425,286,,3909534423,152,,3909534417,13,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419121,108,4,1,9,37,38ui5tfi8anjuh533emny2tz1,0,60.8,9.7,2022-11-12T09:01:09.593Z,2022-11-13T10:26:03Z,3909534411,285,,3909534409,152,,3909534403,13,,3909536369,294,,3909534407,56,Right,3909534433,233,88,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419155,89,1,1,9,53,6h553bwfqkoxayuv80uikkn42,1,37.6,86.3,2022-11-12T09:01:25.391Z,2022-11-13T10:24:43Z,3909534599,5,,3909534603,56,Back,3909534609,212,13.0,3909534611,213,4.3,3909534601,152,,3909534605,140,32.1,3909534607,141,69.1,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419161,90,1,1,9,55,6h553bwfqkoxayuv80uikkn42,1,32,69.1,2022-11-12T09:01:26.911Z,2022-11-13T10:24:43Z,3909534641,212,27.7,3909534637,140,34.1,3909534639,141,28.5,3909534643,213,4.8,3909534635,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419167,91,1,1,9,57,6h553bwfqkoxayuv80uikkn42,1,34.1,28.5,2022-11-12T09:01:28.895Z,2022-11-13T10:24:43Z,3909534671,141,59.1,3909534675,213,1.6,3909534667,56,Back,3909534673,212,20.8,3909534669,140,33.6,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419179,92,1,1,10,0,6h553bwfqkoxayuv80uikkn42,1,34.3,59.7,2022-11-12T09:01:32.096Z,2022-11-13T10:24:42Z,3909534737,56,Back,3909534741,141,85.4,3909534745,213,1.4,3909534739,140,37.7,3909534743,212,17.8,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419183,93,1,1,10,5,6h553bwfqkoxayuv80uikkn42,0,44.1,79,2022-11-12T09:01:37.216Z,2022-11-13T10:24:42Z,3909534761,213,0.8,3909534757,141,100.0,3909534755,140,58.0,3909534759,212,20.9,3909534753,56,Left,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419185,94,5,1,10,6,6h553bwfqkoxayuv80uikkn42,0,57.8,101.6,2022-11-12T09:01:38.024Z,2022-11-13T10:24:42Z,3909534765,347,,3909534763,56,Left,3909535123,233,109,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419251,109,5,1,10,6,38ui5tfi8anjuh533emny2tz1,1,42.2,-1.6,2022-11-12T09:01:38.024Z,2022-11-13T10:26:03Z,3909535117,233,94,3909535115,347,,3909535113,56,Back,,,,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419259,110,1,1,10,33,38ui5tfi8anjuh533emny2tz1,1,47.2,0,2022-11-12T09:02:05.259Z,2022-11-13T10:26:03Z,3909535165,56,Right,3909535171,212,22.6,3909535175,1,,3909535169,141,3.5,3909535167,140,68.5,3909535173,213,0.1,3909535163,107,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419261,111,43,1,10,37,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-11-12T09:02:08.971Z,2022-11-12T09:02:13Z,3909535181,286,0,3909535179,56,Right,3909535207,144,50,,,,,,,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419265,112,4,1,10,38,38ui5tfi8anjuh533emny2tz1,1,67.1,4.5,2022-11-12T09:02:09.763Z,2022-11-13T10:26:02Z,3909535223,233,95,3909535193,13,,3909535197,56,Right,3909535199,152,,3909535201,286,,3909535195,295,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419267,95,4,1,10,38,6h553bwfqkoxayuv80uikkn42,0,32.9,95.5,2022-11-12T09:02:09.764Z,2022-11-13T10:24:42Z,3909535215,295,,3909535231,233,112,3909535219,152,,3909535217,56,Back,3909535213,13,,3909535221,285,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419369,113,1,1,11,22,38ui5tfi8anjuh533emny2tz1,0,72.1,4.9,2022-11-12T09:02:53.940Z,2022-11-13T10:33:59Z,3913398867,20,,3909535793,141,52.2,3909535785,155,,3909535781,2,,3909535797,213,1.0,3909535789,56,Center,3913398865,224,,3909535799,1,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,3909535787,152,,3909535783,5,3909535795,212,38.2,,3909535791,140,91.8,,,,,,,,,,,,,,,,,,,,,,,
2484419379,96,11,1,11,25,6h553bwfqkoxayuv80uikkn42,0,7.3,48.8,2022-11-12T09:02:57.393Z,2022-11-13T10:34:05Z,3909535825,56,Back,3909590547,88,,3913399075,378,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419421,97,12,1,11,27,6h553bwfqkoxayuv80uikkn42,1,12.6,42.7,2022-11-12T09:02:59.058Z,2022-11-13T10:34:08Z,3909536001,212,34.9,3909535999,141,43.9,3909535997,140,45.8,3909536003,213,0.0,3909535995,56,Back,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419399,114,1,1,11,30,38ui5tfi8anjuh533emny2tz1,1,54.3,55.3,2022-11-12T09:03:01.868Z,2022-11-13T10:26:02Z,3909535897,140,59.3,3909535903,213,1.4,3909535901,212,24.8,3909535895,56,Left,3909535899,141,90.9,,,,,,,,,,c18ruk8qqfggqv7s0mzyq6yhg,P. Yazbek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419411,115,1,1,11,32,38ui5tfi8anjuh533emny2tz1,1,59.8,92.1,2022-11-12T09:03:04.421Z,2022-11-13T10:34:14Z,3909535953,141,93.9,3909535949,56,Left,3909535957,213,0.2,3909535951,140,65.2,3909535955,212,5.8,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419413,116,1,1,11,36,38ui5tfi8anjuh533emny2tz1,0,64.2,81.5,2022-11-12T09:03:08.253Z,2022-11-13T10:26:01Z,3909535969,141,83.0,3909535973,213,0.2,3909535971,212,4.6,3909535965,56,Left,3909535967,140,68.5,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419791,119,8,1,11,37,6h553bwfqkoxayuv80uikkn42,1,30.3,14,2022-11-12T09:03:09.404Z,2022-11-13T10:34:24Z,3913399623,384,,3909537869,56,Back,,,,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419423,98,49,1,11,38,6h553bwfqkoxayuv80uikkn42,1,29.8,28.9,2022-11-12T09:03:10.514Z,2022-11-13T10:24:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419449,99,1,1,11,40,6h553bwfqkoxayuv80uikkn42,1,30.9,13.8,2022-11-12T09:03:12.610Z,2022-11-13T10:24:40Z,3909536139,140,35.3,3909536143,212,5.9,3909536137,56,Back,3909536141,141,8.3,3909536145,213,5.6,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419451,100,4,1,11,44,6h553bwfqkoxayuv80uikkn42,1,38.7,18,2022-11-12T09:03:16.332Z,2022-11-13T10:24:40Z,3909536155,152,,3909536151,13,,3909536159,286,,3909540103,265,,3909536161,233,117,3909536153,56,Back,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419439,117,4,1,11,44,38ui5tfi8anjuh533emny2tz1,0,61.3,82,2022-11-12T09:03:16.333Z,2022-11-13T10:26:01Z,3909536091,285,,3909536083,13,,3909536183,233,100,3909536087,152,,3909540061,265,,3909536085,56,Left,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419463,101,1,1,11,50,6h553bwfqkoxayuv80uikkn42,1,35.7,9.2,2022-11-12T09:03:21.954Z,2022-11-13T10:24:40Z,3909536225,152,,3909536221,5,,3909536233,141,20.3,3909536237,213,0.3,3909536229,56,Right,3909536235,212,27.7,3909536231,140,61.1,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419503,102,1,1,11,51,6h553bwfqkoxayuv80uikkn42,1,61.2,20.3,2022-11-12T09:03:23.027Z,2022-11-13T10:24:40Z,3909536389,56,Left,3909536397,213,1.0,3909536393,141,94.1,3909536385,155,,3909536395,212,60.5,3909536391,140,93.4,3909536387,196,,3909536399,1,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419505,103,3,1,11,59,6h553bwfqkoxayuv80uikkn42,0,92.4,91.7,2022-11-12T09:03:30.979Z,2022-11-13T10:34:32Z,3909536403,56,Left,3909536405,286,,3909536421,233,118,3913399893,464,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419509,118,7,1,11,59,38ui5tfi8anjuh533emny2tz1,0,7.6,8.3,2022-11-12T09:03:30.980Z,2022-11-13T10:34:35Z,3909536415,233,103,3909536411,56,Back,3913399997,385,,3909536413,285,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419519,104,1,1,12,0,6h553bwfqkoxayuv80uikkn42,1,92.5,92.9,2022-11-12T09:03:32.482Z,2022-11-13T10:34:38Z,3909536457,140,78.5,3909536461,212,16.7,3909536459,141,81.1,3909536463,213,3.6,3909536455,56,Left,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419521,105,3,1,12,4,6h553bwfqkoxayuv80uikkn42,0,77.9,81.2,2022-11-12T09:03:35.827Z,2022-11-13T10:34:43Z,3909536469,286,,3909536467,56,Left,3909536477,211,,3913400271,465,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419527,119,49,1,12,5,38ui5tfi8anjuh533emny2tz1,1,13.3,13.7,2022-11-12T09:03:36.660Z,2022-11-13T10:26:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419547,120,1,1,12,7,38ui5tfi8anjuh533emny2tz1,1,13.8,10.7,2022-11-12T09:03:38.782Z,2022-11-13T10:26:00Z,3909536583,140,19.0,3909536589,213,0.2,3909536581,56,Back,3909536585,141,12.0,3909536587,212,5.5,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419553,121,1,1,12,8,38ui5tfi8anjuh533emny2tz1,1,21.7,10,2022-11-12T09:03:40.198Z,2022-11-13T10:26:00Z,3909536617,56,Back,3909536623,212,4.3,3909536913,189,,3909536619,140,20.3,3909536625,213,4.4,3909536621,141,4.0,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419559,122,1,1,12,10,38ui5tfi8anjuh533emny2tz1,1,20.3,4,2022-11-12T09:03:42.558Z,2022-11-13T10:26:00Z,3909536657,212,17.5,3909536653,140,36.9,3909536651,56,Back,3909536655,141,5.3,3909536659,213,0.1,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419563,123,1,1,12,11,38ui5tfi8anjuh533emny2tz1,0,36.9,5.3,2022-11-12T09:03:42.678Z,2022-11-13T10:25:59Z,3909536677,140,29.5,3909536675,56,Back,3909536683,213,3.2,3909536709,156,,3909536681,212,7.8,3909536679,141,5.2,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419571,106,1,1,12,14,6h553bwfqkoxayuv80uikkn42,1,67.7,87.8,2022-11-12T09:03:46.146Z,2022-11-13T10:24:38Z,3909536725,56,Left,3909536733,212,8.0,3909536727,140,73.5,3909536735,213,0.7,3909536729,141,95.4,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419573,107,49,1,12,15,6h553bwfqkoxayuv80uikkn42,1,73.5,95.4,2022-11-12T09:03:47.267Z,2022-11-13T10:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419581,108,1,1,12,16,6h553bwfqkoxayuv80uikkn42,1,73.4,96,2022-11-12T09:03:47.699Z,2022-11-13T10:35:18Z,3913401089,3,,3909536771,56,Left,3909536779,212,3.3,3909536781,213,4.0,3909536777,141,92.3,3909536773,140,71.4,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419587,109,1,1,12,17,6h553bwfqkoxayuv80uikkn42,1,71.4,92.3,2022-11-12T09:03:49.402Z,2022-11-13T10:35:20Z,3909536799,140,72.6,3909536803,212,2.9,3909536805,213,1.1,3909536801,141,96.2,3909536797,56,Left,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419595,110,1,1,12,18,6h553bwfqkoxayuv80uikkn42,1,72.6,96.2,2022-11-12T09:03:50.331Z,2022-11-13T10:35:25Z,3909536857,212,24.7,3909536853,140,49.3,3909536851,56,Back,3909536855,141,91.4,3909536859,213,3.3,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419619,111,1,1,12,20,6h553bwfqkoxayuv80uikkn42,1,46.9,89,2022-11-12T09:03:52.323Z,2022-11-13T10:24:37Z,3909536959,1,,3909536949,56,Back,3909536951,140,38.2,3909536955,212,37.8,3909536953,141,35.1,3909536957,213,4.5,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419627,112,1,1,12,24,6h553bwfqkoxayuv80uikkn42,1,38.2,35.2,2022-11-12T09:03:56.499Z,2022-11-13T10:24:37Z,3909536995,140,35.4,3909536991,56,Back,3909536997,141,44.0,3909536999,212,6.7,3909537001,213,2.0,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419649,113,1,1,12,26,6h553bwfqkoxayuv80uikkn42,1,35.4,44,2022-11-12T09:03:57.955Z,2022-11-13T10:24:37Z,3909537089,141,69.7,3909537093,213,1.4,3909537085,56,Back,3909537091,212,17.7,3909537087,140,38.1,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419653,114,1,1,12,30,6h553bwfqkoxayuv80uikkn42,1,43.6,71.2,2022-11-12T09:04:01.763Z,2022-11-13T10:24:36Z,3909537127,56,Center,3909537133,212,11.6,3909537129,140,54.6,3909537135,213,0.1,3909537131,141,72.3,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419677,115,1,1,12,31,6h553bwfqkoxayuv80uikkn42,1,54.9,72.7,2022-11-12T09:04:03.171Z,2022-11-13T10:24:36Z,3909537249,212,13.6,3909537245,140,42.3,3909537251,213,3.4,3909537243,56,Back,3909537247,141,67.8,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419683,116,1,1,12,35,6h553bwfqkoxayuv80uikkn42,1,44.1,61.7,2022-11-12T09:04:07.523Z,2022-11-13T10:24:36Z,3909537279,213,4.6,3909537275,141,33.7,3909537271,56,Back,3909537273,140,42.1,3909537277,212,19.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419705,117,1,1,12,37,6h553bwfqkoxayuv80uikkn42,1,42,33.7,2022-11-12T09:04:08.691Z,2022-11-13T10:24:35Z,3909537389,213,1.7,3909537383,140,40.2,3909537387,212,17.8,3909537385,141,59.7,3909537381,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419719,118,1,1,12,42,6h553bwfqkoxayuv80uikkn42,0,48.5,58.7,2022-11-12T09:04:14.084Z,2022-11-13T10:24:35Z,3909537463,141,64.9,3909537459,56,Center,3909537469,1,,3909537467,213,0.1,3909537465,212,41.6,3909537457,155,,3909537461,140,87.9,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419727,124,52,1,12,47,38ui5tfi8anjuh533emny2tz1,1,12.6,32.2,2022-11-12T09:04:19.240Z,2022-11-13T10:35:36Z,3913401633,377,,,,,,,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419761,125,1,1,12,50,38ui5tfi8anjuh533emny2tz1,1,13.1,43.9,2022-11-12T09:04:22.239Z,2022-11-13T10:25:59Z,3909537695,212,23.0,3909537691,140,22.0,3909537687,123,,3909537689,56,Back,3909537759,189,,3909537697,213,1.2,3909537693,141,74.8,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419763,126,1,1,12,57,38ui5tfi8anjuh533emny2tz1,1,22,74.8,2022-11-12T09:04:28.639Z,2022-11-13T10:25:59Z,3909537713,212,15.6,3909537709,140,30.2,3909537707,56,Back,3909537711,141,93.9,3909537715,213,1.0,,,,,,,,,,49ctudxdwjkrhz6n3ykjpmdey,A. Gurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419773,127,1,1,12,58,38ui5tfi8anjuh533emny2tz1,1,29.5,94.4,2022-11-12T09:04:29.984Z,2022-11-13T10:25:58Z,3909537753,212,15.1,3909537749,140,22.7,3909537747,56,Back,3909537755,213,4.2,3909537751,141,74.8,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419779,128,1,1,13,2,38ui5tfi8anjuh533emny2tz1,1,26.9,62.6,2022-11-12T09:04:34.440Z,2022-11-13T10:25:58Z,3909537799,213,4.6,3909537793,140,25.4,3909537797,212,15.0,3909537795,141,40.7,3909537791,56,Back,,,,,,,,,,49ctudxdwjkrhz6n3ykjpmdey,A. Gurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419783,129,1,1,13,5,38ui5tfi8anjuh533emny2tz1,1,26.1,39.1,2022-11-12T09:04:37.400Z,2022-11-13T10:25:58Z,3909537819,141,4.4,3909537815,56,Back,3909537823,213,5.0,3909537821,212,24.3,3909537817,140,31.8,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419789,130,1,1,13,7,38ui5tfi8anjuh533emny2tz1,1,29.7,9.8,2022-11-12T09:04:39.440Z,2022-11-13T10:25:57Z,3909537845,56,Back,3909537851,212,13.7,3909537849,141,26.5,3909537847,140,37.0,3909537853,213,1.0,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419799,131,1,1,13,9,38ui5tfi8anjuh533emny2tz1,0,37.5,26.2,2022-11-12T09:04:41.168Z,2022-11-13T10:25:57Z,3909537899,140,74.9,3909537895,56,Center,3909537905,213,6.2,3909537901,141,24.1,3909537893,155,,3909537903,212,39.3,3909537907,1,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419809,120,1,1,13,15,6h553bwfqkoxayuv80uikkn42,1,22.1,80.5,2022-11-12T09:04:46.708Z,2022-11-13T10:24:35Z,3909537949,56,Back,3909537953,141,58.7,3909537957,213,3.9,3909537955,212,21.5,3909537951,140,7.3,3909537947,3,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419811,121,52,1,13,16,6h553bwfqkoxayuv80uikkn42,1,7.3,58.8,2022-11-12T09:04:48.517Z,2022-11-13T10:35:51Z,3913402083,377,,,,,,,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419843,122,1,1,13,25,6h553bwfqkoxayuv80uikkn42,1,8.4,53.4,2022-11-12T09:04:57.461Z,2022-11-13T10:24:34Z,3909538127,123,,3909538133,141,40.0,3909538137,213,5.6,3909538131,140,18.5,3909538135,212,14.0,3909538129,56,Back,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484419845,123,1,1,13,26,6h553bwfqkoxayuv80uikkn42,1,18.5,40,2022-11-12T09:04:58.532Z,2022-11-13T10:24:34Z,3909538155,140,19.7,3909538161,213,1.5,3909538157,141,75.3,3909538153,56,Back,3909538159,212,24.0,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
