id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2520884273,116,1,1,9,58,6j4xzc2g1eeafo6v1f38d4x22,0,23.3,20.6,2023-03-17T08:55:55.049Z,2023-03-17T08:56:00Z,4101843351,212,49.2,4101843345,56,Center,4101843343,155,,4101843353,213,0.4,4101843355,1,,4101843349,141,50.7,4101843347,140,65.9,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884271,98,44,1,10,2,6lezh5aazy0xca1800e5dqxwl,1,34.9,51.6,2023-03-17T08:55:58.752Z,2023-03-17T08:56:00Z,4101843373,233,117,4101843341,285,,4101843339,56,Back,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884275,117,44,1,10,2,6j4xzc2g1eeafo6v1f38d4x22,0,65.1,48.4,2023-03-17T08:55:58.753Z,2023-03-17T08:56:00Z,4101843377,233,98,4101843363,56,Center,4101843365,286,,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884281,99,1,1,10,2,6lezh5aazy0xca1800e5dqxwl,1,35.7,54,2023-03-17T08:55:58.880Z,2023-03-17T08:56:01Z,4101843395,213,5.6,4101843393,212,11.8,4101843387,56,Back,4101843389,140,44.1,4101843391,141,42.5,4101843385,3,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884283,100,49,1,10,5,6lezh5aazy0xca1800e5dqxwl,1,41.2,34.3,2023-03-17T08:56:01.807Z,2023-03-17T08:56:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884293,101,1,1,10,5,6lezh5aazy0xca1800e5dqxwl,1,41.2,34.3,2023-03-17T08:56:02.016Z,2023-03-17T08:56:04Z,4101843441,140,39.6,4101843447,213,4.5,4101843439,56,Back,4101843445,212,7.7,4101843443,141,23.3,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884295,102,1,1,10,8,6lezh5aazy0xca1800e5dqxwl,1,44.9,23.4,2023-03-17T08:56:04.559Z,2023-03-17T08:56:08Z,4101843471,141,27.1,4101843467,56,Center,4101843469,140,51.3,4101843473,212,7.2,4101843475,213,0.4,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884309,103,1,1,10,12,6lezh5aazy0xca1800e5dqxwl,1,51.8,26.1,2023-03-17T08:56:08.783Z,2023-03-17T08:56:13Z,4101843531,56,Back,4101843539,213,3.9,4101843537,212,6.0,4101843533,140,47.7,4101843535,141,20.0,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884313,104,1,1,10,17,6lezh5aazy0xca1800e5dqxwl,1,52,27.6,2023-03-17T08:56:13.728Z,2023-03-17T08:56:14Z,4101843545,56,Back,4101843551,212,11.8,4101843549,141,38.8,4101843547,140,43.4,4101843553,213,2.4,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884335,105,1,1,10,18,6lezh5aazy0xca1800e5dqxwl,1,41.2,36.7,2023-03-17T08:56:14.431Z,2023-03-18T08:50:04Z,4101843645,140,44.7,4101843643,56,Back,4101843651,213,5.5,4101843647,141,31.8,4101843649,212,5.0,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884343,106,1,1,10,23,6lezh5aazy0xca1800e5dqxwl,1,46.9,47.2,2023-03-17T08:56:19.199Z,2023-03-17T08:56:23Z,4101843715,212,18.8,4101843713,141,20.6,4101843711,140,51.9,4101843717,213,5.0,4101843709,56,Right,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884347,107,1,1,10,26,6lezh5aazy0xca1800e5dqxwl,1,51.9,20.6,2023-03-17T08:56:22.927Z,2023-03-17T08:56:24Z,4101843749,213,4.9,4101843747,212,1.8,4101843743,140,52.3,4101843745,141,18.0,4101843741,56,Right,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884357,108,1,1,10,28,6lezh5aazy0xca1800e5dqxwl,0,54.3,17.6,2023-03-17T08:56:24.735Z,2023-03-17T08:56:27Z,4101843803,213,0.1,4101843801,212,22.3,4101843797,140,75.3,4101843799,141,22.1,4101843795,56,Center,4101843793,155,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884363,118,1,1,10,30,6j4xzc2g1eeafo6v1f38d4x22,1,26.4,74.4,2023-03-17T08:56:27.065Z,2023-03-18T08:50:20Z,4101843843,212,6.9,4101843845,213,5.6,4101843837,56,Back,4101843839,140,31.3,4101843835,3,,4101843841,141,67.7,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884367,119,49,1,10,31,6j4xzc2g1eeafo6v1f38d4x22,1,31.3,67.7,2023-03-17T08:56:28.105Z,2023-03-17T08:56:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884373,120,1,1,10,33,6j4xzc2g1eeafo6v1f38d4x22,1,33.9,61.8,2023-03-17T08:56:29.193Z,2023-03-17T08:56:30Z,4101843891,140,38.5,4101843897,213,5.1,4101843889,56,Back,4101843893,141,42.1,4101843895,212,14.2,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884377,121,50,1,10,34,6j4xzc2g1eeafo6v1f38d4x22,1,36.1,38.6,2023-03-17T08:56:30.889Z,2023-03-17T08:56:32Z,4101843913,286,,4101843911,56,Back,4101843929,233,109,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884381,109,7,1,10,34,6lezh5aazy0xca1800e5dqxwl,1,63.9,61.4,2023-03-17T08:56:30.890Z,2023-03-18T08:50:37Z,4101843921,56,Center,4101843923,285,,4101843925,233,121,4104187631,383,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884383,110,49,1,10,35,6lezh5aazy0xca1800e5dqxwl,1,66.2,62.4,2023-03-17T08:56:31.872Z,2023-03-17T08:56:32Z,,,,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884391,111,13,1,10,37,6lezh5aazy0xca1800e5dqxwl,1,73.8,56.5,2023-03-17T08:56:33.904Z,2023-03-18T08:51:04Z,4101844319,230,96.7,4101843979,18,,4101844185,72,,4101844313,103,11.1,4101843981,56,Center,4101844309,84,,4101844317,458,,4101843977,22,,9p4eptchs6yk33mzve5acbth,R. Kitto,,4101844311,102,4101844315,215,,4101844321,231,,,,41.0,49.8,,,,,,,,,,,,,,,,,,,,,,,,,
2520884397,112,5,1,10,39,6lezh5aazy0xca1800e5dqxwl,0,100.8,42.6,2023-03-17T08:56:35.625Z,2023-03-17T09:17:14Z,4101844031,233,122,4101844011,56,Center,4101844013,346,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884393,122,5,1,10,39,6j4xzc2g1eeafo6v1f38d4x22,1,-0.8,57.4,2023-03-17T08:56:35.625Z,2023-03-17T08:56:36Z,4101844015,233,112,4101843995,56,Back,4101843997,346,,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884455,123,1,1,11,1,6j4xzc2g1eeafo6v1f38d4x22,1,4.9,50,2023-03-17T08:56:58.025Z,2023-03-17T08:57:09Z,4101844515,189,,4101844357,56,Back,4101844359,140,12.2,4101844361,141,69.5,4101844373,237,,4101844363,212,15.3,4101844365,213,1.0,4101844355,124,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884467,124,1,1,11,3,6j4xzc2g1eeafo6v1f38d4x22,1,12.3,69.9,2023-03-17T08:57:00.016Z,2023-03-17T08:57:08Z,4101844419,212,11.4,4101844417,141,62.7,4101844421,213,5.8,4101844413,56,Back,4101844415,140,22.1,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884473,125,1,1,11,6,6j4xzc2g1eeafo6v1f38d4x22,0,22.1,62.7,2023-03-17T08:57:02.265Z,2023-03-17T08:57:03Z,4101844447,213,1.0,4101844463,286,,4101844441,140,22.9,4101844443,141,64.8,4101844459,233,113,4101844445,212,1.7,4101844457,236,,4101844439,56,Back,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884477,113,74,1,11,6,6lezh5aazy0xca1800e5dqxwl,1,77.6,30.7,2023-03-17T08:57:02.266Z,2023-03-17T09:26:54Z,4101844451,285,,4101844449,56,Center,4101844473,233,125,,,,,,,,,,,,,,,,evf4z0xf7cd5nidnq6q4x8w7o,L. Jovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884483,114,5,1,11,8,6lezh5aazy0xca1800e5dqxwl,0,101.1,60.2,2023-03-17T08:57:04.521Z,2023-03-17T09:17:14Z,4101844489,56,Center,4101844491,346,,4101844505,233,126,,,,,,,,,,,,,,,,evf4z0xf7cd5nidnq6q4x8w7o,L. Jovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884481,126,5,1,11,8,6j4xzc2g1eeafo6v1f38d4x22,1,-1.1,39.8,2023-03-17T08:57:04.521Z,2023-03-17T08:57:05Z,4101844481,56,Back,4101844501,233,114,4101844483,346,,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884523,127,1,1,11,23,6j4xzc2g1eeafo6v1f38d4x22,1,4.9,50,2023-03-17T08:57:19.256Z,2023-03-17T08:57:25Z,4101844709,141,30.1,4101844707,140,8.7,4101844717,237,,4101844711,212,14.1,4101844713,213,5.0,4101844703,124,,4101844705,56,Back,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884525,128,1,1,11,29,6j4xzc2g1eeafo6v1f38d4x22,1,16.1,40.1,2023-03-17T08:57:25.560Z,2023-03-17T08:57:27Z,4101844741,213,1.6,4101844737,141,66.2,4101844739,212,17.8,4101844733,56,Back,4101844735,140,15.4,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884527,129,1,1,11,31,6j4xzc2g1eeafo6v1f38d4x22,1,15.5,62.3,2023-03-17T08:57:27.608Z,2023-03-17T08:57:28Z,4101844751,141,60.2,4101844753,212,10.2,4101844755,213,6.1,4101844749,140,25.1,4101844747,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884537,130,1,1,11,32,6j4xzc2g1eeafo6v1f38d4x22,1,25.1,60.2,2023-03-17T08:57:28.521Z,2023-03-17T08:57:34Z,4101844809,56,Back,4101844817,213,1.6,4101844811,140,24.0,4101844815,212,20.3,4101844813,141,90.0,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884547,131,1,1,11,38,6j4xzc2g1eeafo6v1f38d4x22,1,52.8,82.4,2023-03-17T08:57:34.840Z,2023-03-17T08:57:38Z,4101844883,213,4.6,4101844879,141,56.6,4101844877,140,50.7,4101844881,212,17.7,4101844875,56,Center,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884551,132,1,1,11,41,6j4xzc2g1eeafo6v1f38d4x22,1,50.7,56.6,2023-03-17T08:57:37.913Z,2023-03-17T08:57:38Z,4101844891,141,51.5,4101844887,56,Back,4101844889,140,44.7,4101844893,212,7.2,4101844895,213,3.6,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884559,133,1,1,11,42,6j4xzc2g1eeafo6v1f38d4x22,1,44.7,51.5,2023-03-17T08:57:38.665Z,2023-03-17T08:57:40Z,4101844927,213,1.6,4101844921,140,44.1,4101844925,212,11.1,4101844923,141,67.8,4101844919,56,Back,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884563,134,1,1,11,43,6j4xzc2g1eeafo6v1f38d4x22,1,39.8,65,2023-03-17T08:57:39.897Z,2023-03-17T08:57:42Z,4101844951,212,11.0,4101844945,56,Back,4101844953,213,2.8,4101844947,140,29.9,4101844949,141,70.2,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884569,135,1,1,11,45,6j4xzc2g1eeafo6v1f38d4x22,1,29.9,70.2,2023-03-17T08:57:41.960Z,2023-03-17T08:57:44Z,4101844967,140,14.7,4101844969,141,54.5,4101844971,212,19.2,4101844973,213,3.7,4101844965,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884575,136,1,1,11,47,6j4xzc2g1eeafo6v1f38d4x22,1,14.7,54.5,2023-03-17T08:57:43.944Z,2023-03-17T08:57:45Z,4101844999,212,14.6,4101844997,141,55.8,4101844993,56,Back,4101844995,140,28.6,4101845001,213,0.1,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884585,137,1,1,11,49,6j4xzc2g1eeafo6v1f38d4x22,1,31.1,57.9,2023-03-17T08:57:45.608Z,2023-03-17T08:57:48Z,4101845061,213,0.7,4101845055,140,44.0,4101845053,56,Back,4101845059,212,17.5,4101845057,141,74.3,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884587,138,1,1,11,52,6j4xzc2g1eeafo6v1f38d4x22,1,44.7,75.5,2023-03-17T08:57:48.152Z,2023-03-17T08:57:49Z,4101845081,141,95.0,4101845079,140,40.4,4101845077,56,Back,4101845085,213,1.9,4101845083,212,14.0,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884599,139,1,1,11,53,6j4xzc2g1eeafo6v1f38d4x22,1,39.9,93.3,2023-03-17T08:57:49.784Z,2023-03-17T08:57:53Z,4101845119,212,8.7,4101845117,141,86.1,4101845121,213,3.7,4101845115,140,33.0,4101845113,56,Back,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884601,140,1,1,11,57,6j4xzc2g1eeafo6v1f38d4x22,1,29.1,83,2023-03-17T08:57:53.672Z,2023-03-17T08:57:56Z,4101845143,140,27.0,4101845145,141,46.7,4101845147,212,24.8,4101845149,213,4.6,4101845141,56,Back,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884609,141,1,1,11,59,6j4xzc2g1eeafo6v1f38d4x22,1,27.6,47,2023-03-17T08:57:56.040Z,2023-03-17T08:57:58Z,4101845177,141,54.8,4101845179,212,7.0,4101845173,56,Back,4101845175,140,31.9,4101845181,213,0.9,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884619,142,1,1,12,2,6j4xzc2g1eeafo6v1f38d4x22,0,35.8,51.8,2023-03-17T08:57:58.617Z,2023-03-17T08:58:02Z,4101845221,141,76.4,4101845215,155,,4101845227,1,,4101845217,56,Center,4101845219,140,73.4,4101845225,213,0.4,4101845223,212,42.9,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884623,115,1,1,12,5,6lezh5aazy0xca1800e5dqxwl,0,27.6,25.6,2023-03-17T08:58:01.630Z,2023-03-17T08:58:04Z,4101845267,213,5.7,4101845265,212,8.7,4101845263,141,18.9,4101845259,56,Back,4101845257,3,,4101845261,140,34.7,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884637,143,50,1,12,12,6j4xzc2g1eeafo6v1f38d4x22,1,66.6,87.2,2023-03-17T08:58:08.681Z,2023-03-17T08:58:11Z,4101845371,233,116,4101845333,286,,4101845331,56,Left,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884643,116,7,1,12,12,6lezh5aazy0xca1800e5dqxwl,1,33.4,12.8,2023-03-17T08:58:08.682Z,2023-03-18T08:55:15Z,4101845353,285,,4101845363,233,143,4104191427,385,,4101845351,56,Back,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884649,144,61,1,12,13,6j4xzc2g1eeafo6v1f38d4x22,1,66.6,86.4,2023-03-17T08:58:09.640Z,2023-03-17T09:00:15Z,4101845367,56,Left,,,,,,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884647,117,61,1,12,14,6lezh5aazy0xca1800e5dqxwl,0,33.4,13.6,2023-03-17T08:58:10.639Z,2023-03-17T08:59:47Z,4101845359,56,Back,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884653,145,1,1,12,15,6j4xzc2g1eeafo6v1f38d4x22,0,65.2,86,2023-03-17T08:58:11.272Z,2023-03-17T08:58:12Z,4101845415,286,,4101845403,212,1.9,4101845405,213,3.8,4101845401,141,84.3,4101845411,233,118,4101845397,56,Left,4101845409,236,,4101845399,140,63.8,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884651,118,74,1,12,15,6lezh5aazy0xca1800e5dqxwl,1,37.4,18.2,2023-03-17T08:58:11.273Z,2023-03-17T09:26:54Z,4101845421,233,145,4101845395,285,,4101845393,56,Back,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884659,119,61,1,12,17,6lezh5aazy0xca1800e5dqxwl,0,36.1,23,2023-03-17T08:58:13.199Z,2023-03-17T08:58:13Z,4101845429,56,Back,,,,,,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884681,146,1,1,12,22,6j4xzc2g1eeafo6v1f38d4x22,1,53.8,57.6,2023-03-17T08:58:18.776Z,2023-03-17T08:58:20Z,4101845533,56,Back,4101845535,140,45.1,4101845537,141,44.2,4101845539,212,12.9,4101845541,213,3.9,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884697,147,1,1,12,24,6j4xzc2g1eeafo6v1f38d4x22,1,43,40.1,2023-03-17T08:58:20.792Z,2023-03-17T08:58:25Z,4101845595,56,Right,4101845601,212,30.8,4101845597,140,60.2,4101845599,141,3.5,4101845603,213,5.3,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884709,148,1,1,12,29,6j4xzc2g1eeafo6v1f38d4x22,1,64.1,2.8,2023-03-17T08:58:25.481Z,2023-03-17T08:58:27Z,4101845677,213,2.0,4101845667,140,60.0,4101845671,141,15.1,4101845675,212,9.4,4101845663,56,Right,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884717,149,1,1,12,31,6j4xzc2g1eeafo6v1f38d4x22,1,58.2,16.7,2023-03-17T08:58:27.800Z,2023-03-17T08:58:31Z,4101845717,213,2.7,4101845709,56,Back,4101845711,140,46.7,4101845713,141,25.9,4101845715,212,13.6,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884719,150,1,1,12,35,6j4xzc2g1eeafo6v1f38d4x22,1,45.8,27.5,2023-03-17T08:58:31.128Z,2023-03-17T08:58:32Z,4101845731,56,Back,4101845735,141,42.7,4101845733,140,41.3,4101845739,213,2.0,4101845737,212,11.4,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884733,151,1,1,12,36,6j4xzc2g1eeafo6v1f38d4x22,1,41.5,42.8,2023-03-17T08:58:32.200Z,2023-03-17T08:58:36Z,4101845801,213,1.2,4101845799,212,10.3,4101845797,141,57.0,4101845795,140,44.9,4101845793,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884737,152,1,1,12,39,6j4xzc2g1eeafo6v1f38d4x22,1,54.9,56,2023-03-17T08:58:36.009Z,2023-03-17T08:58:37Z,4101845821,56,Center,4101845829,213,5.8,4101845827,212,10.4,4101845823,140,63.5,4101845825,141,48.5,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884743,153,1,1,12,41,6j4xzc2g1eeafo6v1f38d4x22,1,64,47.9,2023-03-17T08:58:37.112Z,2023-03-17T08:58:39Z,4101845859,140,53.9,4101845857,56,Center,4101845865,213,3.6,4101845863,212,11.7,4101845861,141,40.6,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884759,154,1,1,12,42,6j4xzc2g1eeafo6v1f38d4x22,1,59,32,2023-03-17T08:58:39.032Z,2023-03-17T08:58:42Z,4101845937,212,25.8,4101845939,213,5.5,4101845935,141,5.0,4101845933,140,76.2,4101845931,56,Right,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884763,155,1,1,12,46,6j4xzc2g1eeafo6v1f38d4x22,0,76.8,4.3,2023-03-17T08:58:42.735Z,2023-03-18T08:56:12Z,4101845971,2,,4101845983,213,1.2,4104192121,20,,4101845985,1,,4101845979,141,48.4,4101845977,140,88.3,4101845981,212,32.3,4101845975,56,Center,ueklj0jop1moq303rq5vnca1,C. Elliot,,4101845973,155,4104192119,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884773,120,12,1,12,48,6lezh5aazy0xca1800e5dqxwl,1,10.4,53.1,2023-03-17T08:58:44.607Z,2023-03-17T08:58:48Z,4101846051,141,88.9,4101846057,15,,4101846047,56,Back,4101846055,213,0.8,4101846053,212,33.0,4101846049,140,31.6,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884789,156,1,1,12,55,6j4xzc2g1eeafo6v1f38d4x22,1,62.1,5.9,2023-03-17T08:58:51.192Z,2023-03-17T08:58:53Z,4101846133,141,18.1,4101846135,212,18.6,4101846131,140,46.2,4101846129,56,Back,4101846137,213,2.7,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520884793,157,1,1,12,57,6j4xzc2g1eeafo6v1f38d4x22,1,46.2,18.1,2023-03-17T08:58:53.224Z,2023-03-17T08:58:54Z,4101846165,141,29.9,4101846163,140,53.1,4101846169,213,0.8,4101846167,212,10.8,4101846161,56,Center,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
