id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/15/value
2534317153,242,1,1,26,4,cuj4qahgk4idsme4dg8clk6gw,1,71,39.2,2023-04-16T05:26:51.047Z,2023-04-16T05:26:54Z,4193989951,141,23.6,4193989949,140,74.7,4193989955,213,5.1,4193989947,56,Center,4193989953,212,11.3,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317155,243,1,1,26,7,cuj4qahgk4idsme4dg8clk6gw,1,79.7,25.2,2023-04-16T05:26:54.023Z,2023-04-16T05:26:55Z,4193989983,212,12.4,4193989979,140,87.4,4193989977,56,Right,4193989985,213,5.4,4193989981,141,11.3,,,,,,,,,,d1vlidmmd1z2oc6h24i2v5fro,A. Zimarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317161,244,1,1,26,9,cuj4qahgk4idsme4dg8clk6gw,0,91.2,9.7,2023-04-16T05:26:55.656Z,2023-04-17T22:23:44Z,4193990019,212,5.3,4193990009,2,,4193990015,140,92.2,4199208669,20,,4193990017,141,17.4,4193990021,213,1.4,4199208737,224,,4193990013,56,Right,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317165,267,61,1,26,11,38ui5tfi8anjuh533emny2tz1,1,11.1,83.6,2023-04-16T05:26:57.844Z,2023-04-16T05:26:58Z,4193990035,56,Back,,,,,,,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535314191,910,3,1,26,12,cuj4qahgk4idsme4dg8clk6gw,1,79.9,20.5,2023-04-16T05:26:58.822Z,2023-04-18T02:31:09Z,4199208953,286,,4199428391,233,915,4199208951,56,Right,4199208959,465,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535314193,915,45,1,26,12,38ui5tfi8anjuh533emny2tz1,0,20.1,79.5,2023-04-16T05:26:58.822Z,2023-04-18T02:31:09Z,4199208957,285,,4199428395,233,910,4199208955,56,Back,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317187,245,1,1,26,15,cuj4qahgk4idsme4dg8clk6gw,1,85.7,17.4,2023-04-16T05:27:01.383Z,2023-04-16T05:27:11Z,4193990227,141,8.3,4193990231,213,5.5,4193990223,56,Right,4193990225,140,91.2,4193990229,212,8.5,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535314301,911,3,1,26,18,cuj4qahgk4idsme4dg8clk6gw,0,94.4,12.7,2023-04-16T05:27:04.520Z,2023-04-18T02:31:06Z,4199209505,286,,4199209503,56,Right,4199428301,233,916,4199209585,464,,,,,,,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535314313,916,7,1,26,18,38ui5tfi8anjuh533emny2tz1,0,5.6,87.3,2023-04-16T05:27:04.521Z,2023-04-18T02:31:06Z,4199209551,56,Back,4199209581,385,,4199428297,233,911,4199209553,285,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317191,246,4,1,26,24,cuj4qahgk4idsme4dg8clk6gw,1,95.6,17,2023-04-16T05:27:10.680Z,2023-04-16T05:27:13Z,4193990249,265,,4193990283,233,268,4193990245,56,Right,4193990251,286,,4193990243,13,,4193990247,152,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317195,268,4,1,26,24,38ui5tfi8anjuh533emny2tz1,0,4.4,83,2023-04-16T05:27:10.681Z,2023-04-16T05:27:13Z,4193990273,265,,4193990265,13,,4193990275,285,,4193990291,233,246,4193990267,56,Back,4193990271,152,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317221,269,17,1,26,31,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-04-16T05:27:17.466Z,2023-04-16T05:43:26Z,4194002987,392,,4193990507,31,,4193990511,13,243,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317313,247,1,1,27,17,cuj4qahgk4idsme4dg8clk6gw,0,96.4,16.2,2023-04-16T05:28:03.431Z,2023-04-17T22:26:05Z,4193991133,152,,4193991137,140,95.9,4193991127,2,,4193991131,155,,4193991135,56,Center,4199209731,20,,4199209729,224,,4193991129,5,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,4193991143,213,1.6,4193991139,141,54.6,4193991141,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317317,270,12,1,27,19,38ui5tfi8anjuh533emny2tz1,1,6.9,47.3,2023-04-16T05:28:05.481Z,2023-04-16T05:32:00Z,4193991189,167,,4193991165,141,30.6,4193991161,56,Back,4193991169,213,4.1,4193991167,212,14.1,4193991163,140,0.0,4193991175,15,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317321,248,6,1,27,20,cuj4qahgk4idsme4dg8clk6gw,1,98.5,62,2023-04-16T05:28:06.280Z,2023-04-16T05:28:08Z,4193991179,73,,4193991177,56,Center,4193991193,233,271,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317323,271,6,1,27,20,38ui5tfi8anjuh533emny2tz1,0,1.5,38,2023-04-16T05:28:06.280Z,2023-04-17T22:26:17Z,4193991183,73,,4193991181,56,Back,4193991197,233,248,,,,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317373,249,1,1,27,48,cuj4qahgk4idsme4dg8clk6gw,0,99.5,99.5,2023-04-16T05:28:34.585Z,2023-04-17T22:26:20Z,4193991645,223,,4193991651,141,48.1,4199209897,20,,4193991655,213,4.6,4193991641,6,,4193991643,155,,4193991647,56,Center,4193991657,1,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,4193991715,233,273,4193991653,212,35.3,4193991649,140,94.9,4193991639,2,,,,,,,,,,,,,,,,,,,,,,,,
2534317377,272,44,1,27,51,38ui5tfi8anjuh533emny2tz1,1,6.2,52.9,2023-04-16T05:28:37.342Z,2023-04-16T05:40:15Z,4193991705,233,250,4193991665,56,Back,4193991667,285,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317381,250,44,1,27,51,cuj4qahgk4idsme4dg8clk6gw,0,93.8,47.1,2023-04-16T05:28:37.343Z,2023-04-16T05:40:17Z,4193991681,56,Center,4193991683,286,,4193991733,233,272,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317383,273,41,1,27,51,38ui5tfi8anjuh533emny2tz1,1,7.4,53.9,2023-04-16T05:28:37.345Z,2023-04-17T22:26:28Z,4193991689,140,24.7,4199210001,378,,4193991693,212,19.1,4193991691,141,62.4,4193991695,213,0.3,4193991737,233,249,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317407,251,1,1,27,54,cuj4qahgk4idsme4dg8clk6gw,1,70.8,28.6,2023-04-16T05:28:40.631Z,2023-04-16T05:28:47Z,4193991849,140,48.0,4193991851,141,36.3,4193991845,56,Back,4193991857,213,2.9,4193991853,212,24.5,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317419,252,1,1,28,1,cuj4qahgk4idsme4dg8clk6gw,1,52.2,34.3,2023-04-16T05:28:47.832Z,2023-04-16T05:28:52Z,4193991917,56,Back,4193991921,141,57.6,4193991925,213,2.5,4193991919,140,30.9,4193991923,212,27.4,,,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317437,253,1,1,28,5,cuj4qahgk4idsme4dg8clk6gw,0,30.9,57.6,2023-04-16T05:28:52.169Z,2023-04-16T05:40:21Z,4193992049,157,,4193992059,213,0.2,4193992061,1,,4193992055,141,69.1,4193992051,56,Center,4193992057,212,36.3,4193992053,140,64.7,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317431,274,44,1,28,8,38ui5tfi8anjuh533emny2tz1,1,34.6,31.2,2023-04-16T05:28:54.958Z,2023-04-16T05:28:57Z,4193992017,285,,4193992015,56,Back,4193992091,233,254,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317441,254,44,1,28,8,cuj4qahgk4idsme4dg8clk6gw,0,65.4,68.8,2023-04-16T05:28:54.959Z,2023-04-16T05:28:58Z,4193992111,233,274,4193992081,286,,4193992079,56,Center,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317433,275,1,1,28,8,38ui5tfi8anjuh533emny2tz1,0,33.9,31.6,2023-04-16T05:28:55.198Z,2023-04-16T05:28:55Z,4193992029,141,32.7,4193992033,213,0.4,4193992025,56,Back,4193992023,3,,4193992031,212,2.0,4193992027,140,35.7,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317443,255,61,1,28,10,cuj4qahgk4idsme4dg8clk6gw,1,64.7,69.1,2023-04-16T05:28:57.125Z,2023-04-16T05:40:32Z,4193992105,56,Center,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317447,276,1,1,28,11,38ui5tfi8anjuh533emny2tz1,0,38.4,33.9,2023-04-16T05:28:57.546Z,2023-04-16T05:28:58Z,4193992139,56,Center,4193992141,140,53.3,4193992145,212,16.8,4193992135,3,,4193992143,141,24.7,4193992147,213,5.9,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317457,256,43,1,28,15,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-04-16T05:29:01.528Z,2023-04-16T05:29:04Z,4193992319,144,49,,,,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317461,257,50,1,28,16,cuj4qahgk4idsme4dg8clk6gw,1,44.1,90.1,2023-04-16T05:29:02.600Z,2023-04-16T05:31:56Z,4193992247,286,,4193992491,233,277,4193992245,56,Back,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317485,277,7,1,28,16,38ui5tfi8anjuh533emny2tz1,1,55.9,9.9,2023-04-16T05:29:02.601Z,2023-04-17T22:27:06Z,4199210325,384,,4193992447,285,,4193992445,56,Right,4193992471,233,257,,,,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2535314493,917,49,1,28,17,38ui5tfi8anjuh533emny2tz1,1,37.6,13,2023-04-16T05:29:04.172Z,2023-04-17T22:27:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317487,278,13,1,28,22,38ui5tfi8anjuh533emny2tz1,1,45,5.9,2023-04-16T05:29:08.397Z,2023-04-17T22:27:55Z,4193995447,215,,4193995457,230,93.0,4193995043,20,,4193995437,29,,4193992457,70,,4193995445,103,31.9,4193995451,153,,4193995455,147,42.8,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,4193995443,102,42.5,4193995453,146,98.8,4193995459,231,44.8,4193995449,328,,4193992459,56,Back,4193995439,55,277,4193995435,84,4193992455,22,,,,,,,,,,,,,
2534318445,325,10,1,28,22,cuj4qahgk4idsme4dg8clk6gw,1,1.3,57.2,2023-04-16T05:29:08.414Z,2023-04-17T22:28:00Z,4193999545,182,,4193999541,173,,4193999547,190,,4199210837,378,,4193999543,181,,4193999549,56,Back,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317493,258,52,1,28,26,cuj4qahgk4idsme4dg8clk6gw,1,13.1,47.6,2023-04-16T05:29:12.632Z,2023-04-17T22:28:03Z,4199210867,376,,,,,,,,,,,,,,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317501,259,1,1,28,26,cuj4qahgk4idsme4dg8clk6gw,1,13.1,47.6,2023-04-16T05:29:13.016Z,2023-04-16T05:29:15Z,4193992607,141,17.7,4193992603,56,Back,4193992601,123,,4193992605,140,29.7,4193992609,212,26.8,4193992611,213,5.4,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317505,260,1,1,28,29,cuj4qahgk4idsme4dg8clk6gw,1,29.7,17.7,2023-04-16T05:29:15.287Z,2023-04-16T05:29:17Z,4193992647,212,16.9,4193992643,140,31.1,4193992645,141,42.4,4193992641,56,Back,4193992649,213,1.5,,,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317509,261,1,1,28,30,cuj4qahgk4idsme4dg8clk6gw,1,31.1,42.4,2023-04-16T05:29:16.856Z,2023-04-16T05:29:18Z,4193992687,140,33.3,4193992691,212,12.9,4193992693,213,1.4,4193992685,56,Back,4193992689,141,61.1,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317517,262,1,1,28,32,cuj4qahgk4idsme4dg8clk6gw,1,35.4,56,2023-04-16T05:29:18.680Z,2023-04-16T05:29:21Z,4193992765,213,0.9,4193992757,56,Back,4193992761,141,72.3,4193992759,140,43.0,4193992763,212,13.7,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317527,263,1,1,28,35,cuj4qahgk4idsme4dg8clk6gw,1,40.8,67.5,2023-04-16T05:29:21.431Z,2023-04-16T05:29:25Z,4193992869,213,4.5,4193992865,141,35.8,4193992861,56,Back,4193992863,140,37.2,4193992867,212,21.9,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317535,264,1,1,28,39,cuj4qahgk4idsme4dg8clk6gw,0,38.5,34.9,2023-04-16T05:29:25.527Z,2023-04-16T05:29:28Z,4193992927,56,Right,4193992931,141,7.4,4193992935,213,5.7,4193992925,155,,4193992933,212,35.8,4193992937,1,,4193992929,140,67.6,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317541,279,1,1,28,41,38ui5tfi8anjuh533emny2tz1,1,29.8,88.1,2023-04-16T05:29:27.396Z,2023-04-16T05:29:29Z,4193992973,141,79.6,4193992969,56,Back,4193992977,213,5.3,4193992975,212,6.8,4193992971,140,33.2,4193992967,3,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317545,280,49,1,28,43,38ui5tfi8anjuh533emny2tz1,1,33.2,79.6,2023-04-16T05:29:29.596Z,2023-04-16T05:29:30Z,,,,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317551,281,1,1,28,43,38ui5tfi8anjuh533emny2tz1,1,33.2,79.6,2023-04-16T05:29:29.766Z,2023-04-16T05:29:32Z,4193993049,141,90.8,4193993045,56,Back,4193993051,212,9.6,4193993053,213,2.2,4193993047,140,27.7,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317555,282,1,1,28,45,38ui5tfi8anjuh533emny2tz1,0,27.7,91.8,2023-04-16T05:29:31.954Z,2023-04-16T05:29:35Z,4193993113,213,6.2,4193993103,155,,4193993107,140,62.9,4193993109,141,87.5,4193993115,1,,4193993105,56,Left,4193993111,212,37.1,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317561,265,49,1,28,49,cuj4qahgk4idsme4dg8clk6gw,1,38,5.6,2023-04-16T05:29:35.672Z,2023-04-16T05:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317565,266,1,1,28,49,cuj4qahgk4idsme4dg8clk6gw,0,38,5.6,2023-04-16T05:29:36.136Z,2023-04-16T05:29:36Z,4193993151,140,42.8,4193993159,1,,4193993149,56,Back,4193993155,212,5.1,4193993147,157,,4193993157,213,0.1,4193993153,141,6.1,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317567,283,61,1,28,50,38ui5tfi8anjuh533emny2tz1,1,62.7,87.5,2023-04-16T05:29:36.543Z,2023-04-16T05:29:36Z,4193993161,56,Left,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317569,284,49,1,28,52,38ui5tfi8anjuh533emny2tz1,1,67.9,71.1,2023-04-16T05:29:38.283Z,2023-04-16T05:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317571,285,61,1,28,54,38ui5tfi8anjuh533emny2tz1,0,70,66.7,2023-04-16T05:29:40.783Z,2023-04-16T05:29:40Z,4193993193,56,Center,,,,,,,,,,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317573,267,49,1,28,55,cuj4qahgk4idsme4dg8clk6gw,1,30.3,45.2,2023-04-16T05:29:41.833Z,2023-04-16T05:29:41Z,,,,,,,,,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317589,268,1,1,29,2,cuj4qahgk4idsme4dg8clk6gw,1,40.9,65.2,2023-04-16T05:29:48.760Z,2023-04-16T05:29:51Z,4193993345,140,56.9,4193993351,213,0.1,4193993349,212,16.9,4193993347,141,67.9,4193993343,56,Center,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317591,269,4,1,29,4,cuj4qahgk4idsme4dg8clk6gw,1,59.4,66.6,2023-04-16T05:29:50.424Z,2023-04-17T22:32:46Z,4199213161,294,,4193993361,56,Center,4193993359,13,,4193993363,152,,4193993367,286,,4193993383,233,286,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317593,286,4,1,29,4,38ui5tfi8anjuh533emny2tz1,0,40.6,33.4,2023-04-16T05:29:50.425Z,2023-04-17T22:32:49Z,4199213179,294,,4193993375,56,Back,4193993387,233,269,4193993425,189,,4193993377,152,,4193993373,13,,4193993381,285,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317603,270,1,1,29,7,cuj4qahgk4idsme4dg8clk6gw,1,58,67.5,2023-04-16T05:29:53.255Z,2023-04-16T05:29:57Z,4193993457,140,62.9,4193993453,152,,4193993455,56,Left,4193993451,5,,4193993461,212,10.8,4193993459,141,81.4,4193993463,213,1.1,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317607,271,1,1,29,11,cuj4qahgk4idsme4dg8clk6gw,1,58.1,75.4,2023-04-16T05:29:57.736Z,2023-04-16T05:29:59Z,4193993487,141,73.9,4193993483,56,Center,4193993491,213,6.2,4193993485,140,70.4,4193993489,212,13.0,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317613,272,1,1,29,13,cuj4qahgk4idsme4dg8clk6gw,1,70.4,73.9,2023-04-16T05:29:59.272Z,2023-04-16T05:30:00Z,4193993529,141,77.5,4193993533,213,2.9,4193993525,56,Center,4193993531,212,10.1,4193993527,140,61.1,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317615,273,1,1,29,14,cuj4qahgk4idsme4dg8clk6gw,0,61.1,77.5,2023-04-16T05:30:00.471Z,2023-04-16T05:30:03Z,4193993555,213,6.2,4193993549,140,85.2,4193993551,141,74.7,4193993553,212,25.4,4193993547,56,Center,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317619,287,12,1,29,16,38ui5tfi8anjuh533emny2tz1,1,15.6,22.8,2023-04-16T05:30:02.362Z,2023-04-17T22:33:09Z,4193993579,212,17.0,4193993577,141,0.0,4193993581,213,4.8,4193993587,167,,4193993575,140,17.7,4193993571,56,Back,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317637,274,5,1,29,17,cuj4qahgk4idsme4dg8clk6gw,1,81.2,102,2023-04-16T05:30:03.465Z,2023-04-16T05:48:58Z,4193993663,347,,4193993669,233,288,4193993661,56,Left,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317621,288,5,1,29,17,38ui5tfi8anjuh533emny2tz1,0,18.8,-2,2023-04-16T05:30:03.465Z,2023-04-16T05:30:09Z,4193993585,347,,4193993583,56,Back,4193993675,233,274,,,,,,,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317651,275,1,1,29,22,cuj4qahgk4idsme4dg8clk6gw,1,80,100,2023-04-16T05:30:08.999Z,2023-04-17T22:33:33Z,4193993761,141,97.5,4193993765,213,3.5,4193993759,140,71.3,4193993763,212,9.6,4193993757,56,Left,4193993755,107,,4199213473,189,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317653,276,1,1,29,29,cuj4qahgk4idsme4dg8clk6gw,1,68.9,94.4,2023-04-16T05:30:15.320Z,2023-04-17T22:33:38Z,4199213505,1,,4193993785,140,44.7,4199213475,189,,4193993791,213,4.0,4193993783,56,Back,4193993787,141,54.6,4193993789,212,37.1,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317657,277,1,1,29,30,cuj4qahgk4idsme4dg8clk6gw,1,48.4,60.3,2023-04-16T05:30:16.408Z,2023-04-16T05:30:17Z,4193993813,212,11.9,4193993807,56,Center,4193993809,140,55.9,4193993815,213,0.9,4193993811,141,73.5,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317665,278,1,1,29,31,cuj4qahgk4idsme4dg8clk6gw,1,55.9,73.5,2023-04-16T05:30:17.383Z,2023-04-16T05:30:20Z,4193993855,56,Left,4193993863,213,1.1,4193993859,141,87.1,4193993861,212,10.4,4193993857,140,60.4,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317677,279,1,1,29,33,cuj4qahgk4idsme4dg8clk6gw,1,63.5,88.1,2023-04-16T05:30:19.976Z,2023-04-16T05:30:23Z,4193993915,56,Center,4193993919,141,76.4,4193993923,213,4.2,4193993921,212,9.0,4193993917,140,59.5,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534317697,280,1,1,29,36,cuj4qahgk4idsme4dg8clk6gw,1,59.4,74.7,2023-04-16T05:30:22.842Z,2023-04-16T05:30:29Z,4193994047,213,5.1,4193994043,141,10.7,4193994045,212,46.8,4193994039,56,Right,4193994041,140,75.7,4193994037,196,,4193994035,155,,4193994049,1,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
