id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist
2527202615,161,1,1,19,7,chu9blh367xs3yumct5tqto2q,1,44.1,34.3,2023-04-02T05:20:24.043Z,2023-04-02T05:20:25Z,4156154893,56,Back,4156154901,213,1.5,4156154899,212,6.8,4156154897,141,44.2,4156154895,140,44.6,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202617,162,1,1,19,8,chu9blh367xs3yumct5tqto2q,0,44.6,44.2,2023-04-02T05:20:24.891Z,2023-04-02T05:20:25Z,4156154915,56,Back,4156154917,140,38.7,4156154921,212,6.7,4156154919,141,40.3,4156154923,213,3.5,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202641,203,8,1,19,12,c33jm806py6adse5wv9wx6ch1,1,67.6,57.9,2023-04-02T05:20:28.938Z,2023-04-02T05:20:29Z,4156155007,56,Center,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202645,204,49,1,19,13,c33jm806py6adse5wv9wx6ch1,1,67.8,62.1,2023-04-02T05:20:29.577Z,2023-04-02T05:20:29Z,,,,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202653,205,1,1,19,14,c33jm806py6adse5wv9wx6ch1,1,71.1,67.5,2023-04-02T05:20:30.745Z,2023-04-02T05:20:33Z,4156155067,141,59.3,4156155065,140,68.3,4156155071,213,4.2,4156155069,212,6.3,4156155063,56,Center,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202659,206,1,1,19,16,c33jm806py6adse5wv9wx6ch1,1,68.3,59.3,2023-04-02T05:20:32.897Z,2023-04-02T05:20:34Z,4156155101,140,70.8,4156155105,212,5.6,4156155099,56,Center,4156155107,213,1.1,4156155103,141,66.6,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202663,207,1,1,19,17,c33jm806py6adse5wv9wx6ch1,1,70.8,66.6,2023-04-02T05:20:34.185Z,2023-04-02T05:20:35Z,4156155133,212,5.0,4156155129,140,74.4,4156155131,141,61.7,4156155135,213,5.6,4156155127,56,Center,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202669,208,1,1,19,18,c33jm806py6adse5wv9wx6ch1,1,74.4,61.7,2023-04-02T05:20:35.297Z,2023-04-02T05:20:36Z,4156155153,213,3.5,4156155149,141,57.9,4156155147,140,68.7,4156155145,56,Center,4156155151,212,6.5,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202673,209,1,1,19,20,c33jm806py6adse5wv9wx6ch1,0,68.7,57.9,2023-04-02T05:20:36.794Z,2023-04-02T05:20:37Z,4156155167,212,4.3,4156155161,56,Center,4156155165,141,55.7,4156155169,213,5.9,4156155163,140,72.5,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202675,163,49,1,19,20,chu9blh367xs3yumct5tqto2q,1,24.1,41.8,2023-04-02T05:20:37.516Z,2023-04-02T05:20:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202681,164,1,1,19,21,chu9blh367xs3yumct5tqto2q,1,24.1,41.8,2023-04-02T05:20:37.836Z,2023-04-02T05:20:39Z,4156155221,212,4.9,4156155217,140,22.8,4156155215,56,Back,4156155219,141,34.9,4156155223,213,4.4,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202695,165,1,1,19,23,chu9blh367xs3yumct5tqto2q,1,23.9,32.5,2023-04-02T05:20:39.772Z,2023-04-02T05:20:43Z,4156155303,140,16.7,4156155301,56,Back,4156155305,141,9.8,4156155307,212,17.2,4156155311,213,4.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202701,166,1,1,19,26,chu9blh367xs3yumct5tqto2q,0,15.6,5.5,2023-04-02T05:20:43.200Z,2023-04-02T05:20:44Z,4156155331,56,Back,4156155335,141,15.2,4156155337,212,34.0,4156155341,1,,4156155333,140,47.4,4156155329,157,,4156155339,213,0.2,,,,b64xe0hw5h2k79a52awusbkve,T. Aquilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202705,210,49,1,19,29,c33jm806py6adse5wv9wx6ch1,1,56.3,85.6,2023-04-02T05:20:45.875Z,2023-04-02T05:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202725,211,1,1,19,30,c33jm806py6adse5wv9wx6ch1,1,56.1,91.2,2023-04-02T05:20:47.546Z,2023-04-02T05:20:53Z,4156155479,213,6.3,4156155473,140,72.0,4156155477,212,16.7,4156155475,141,90.5,4156155471,56,Left,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202729,212,1,1,19,36,c33jm806py6adse5wv9wx6ch1,1,70.6,89.6,2023-04-02T05:20:53.306Z,2023-04-02T05:20:54Z,4156155493,140,56.8,4156155497,212,14.5,4156155495,141,89.3,4156155491,56,Left,4156155499,213,3.2,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202731,213,1,1,19,37,c33jm806py6adse5wv9wx6ch1,1,56.8,89.3,2023-04-02T05:20:54.106Z,2023-04-02T05:20:55Z,4156155517,212,8.6,4156155511,56,Left,4156155515,141,89.6,4156155513,140,65.0,4156155519,213,0.0,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202739,214,1,1,19,38,c33jm806py6adse5wv9wx6ch1,1,66.1,90,2023-04-02T05:20:55.210Z,2023-04-02T05:20:58Z,4156155563,56,Left,4156155569,212,5.7,4156155571,213,5.4,4156155565,140,69.5,4156155567,141,83.5,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202747,215,1,1,19,42,c33jm806py6adse5wv9wx6ch1,1,69.8,69.3,2023-04-02T05:20:58.762Z,2023-04-02T05:21:04Z,4156155627,213,4.6,4156155621,140,66.3,4156155625,212,33.3,4156155619,56,Right,4156155623,141,20.7,4156155629,1,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202759,216,1,1,19,47,c33jm806py6adse5wv9wx6ch1,1,65.5,16.2,2023-04-02T05:21:04.555Z,2023-04-02T05:21:07Z,4156155683,141,11.1,4156155679,56,Right,4156155685,212,21.1,4156155681,140,85.3,4156155687,213,6.1,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202763,217,1,1,19,50,c33jm806py6adse5wv9wx6ch1,1,89.7,23.7,2023-04-02T05:21:07.162Z,2023-04-02T05:21:08Z,4156155731,213,3.4,4156155727,141,17.6,4156155725,140,72.6,4156155729,212,18.4,4156155723,56,Right,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202775,218,1,1,19,52,c33jm806py6adse5wv9wx6ch1,1,73.6,17.9,2023-04-02T05:21:08.634Z,2023-04-02T05:21:12Z,4156155783,140,74.8,4156155789,213,1.5,4156155781,56,Center,4156155785,141,41.3,4156155787,212,16.0,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202777,219,61,1,19,54,c33jm806py6adse5wv9wx6ch1,0,74.8,41.3,2023-04-02T05:21:11.307Z,2023-04-02T05:52:22Z,4156155795,56,Center,,,,,,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202769,167,49,1,19,55,chu9blh367xs3yumct5tqto2q,1,33.5,61.5,2023-04-02T05:21:12.148Z,2023-04-02T05:52:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202791,168,4,1,20,0,chu9blh367xs3yumct5tqto2q,1,34.7,51.5,2023-04-02T05:21:16.684Z,2023-04-02T05:21:19Z,4156155873,13,,4156155951,233,220,4156155881,286,,4156155879,265,,4156155875,56,Back,4156155877,152,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202801,220,4,1,20,0,c33jm806py6adse5wv9wx6ch1,0,65.3,48.5,2023-04-02T05:21:16.685Z,2023-04-02T05:21:20Z,4156155933,265,,4156155965,285,,4156155961,233,168,4156155931,152,,4156155927,13,,4156155929,56,Center,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202829,221,17,1,20,4,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-02T05:21:20.851Z,2023-04-02T05:21:25Z,4156156097,13,243,4156156095,393,,4156156093,31,,,,,,,,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202883,222,18,1,20,27,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-02T05:21:44.097Z,2023-04-02T06:10:53Z,4156210485,41,,4156156415,55,223,4156156377,59,4,4156156375,44,Defender,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202885,223,19,1,20,27,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-02T05:21:44.098Z,2023-04-02T06:10:51Z,4156156399,55,222,4156156397,44,Defender,4156156395,293,5,4156156391,59,25,4156210451,41,,4156156393,292,4,4156156389,145,6,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202915,169,1,1,20,38,chu9blh367xs3yumct5tqto2q,1,38.2,47,2023-04-02T05:21:55.069Z,2023-04-02T05:21:56Z,4156156575,5,,4156156577,152,,4156156579,56,Back,4156156583,141,26.1,4156156587,213,4.9,4156156585,212,14.5,4156156581,140,41.0,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202923,170,1,1,20,39,chu9blh367xs3yumct5tqto2q,1,41,26.1,2023-04-02T05:21:56.365Z,2023-04-02T05:21:59Z,4156156633,56,Center,4156156641,212,25.0,4156156643,213,6.2,4156156637,141,24.0,4156156635,140,64.8,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202925,171,3,1,20,42,chu9blh367xs3yumct5tqto2q,0,72.7,25.4,2023-04-02T05:21:58.909Z,2023-04-02T05:22:00Z,4156156653,286,,4156156679,233,224,4156156651,56,Center,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202929,224,7,1,20,42,c33jm806py6adse5wv9wx6ch1,0,27.3,74.6,2023-04-02T05:21:58.910Z,2023-04-02T05:22:00Z,4156156671,233,171,4156156663,56,Back,4156156665,285,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202935,172,50,1,20,44,chu9blh367xs3yumct5tqto2q,1,73.5,28,2023-04-02T05:22:01.085Z,2023-04-02T05:22:03Z,4156156689,286,,4156156723,233,225,4156156687,56,Center,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202939,225,7,1,20,44,c33jm806py6adse5wv9wx6ch1,1,26.5,72,2023-04-02T05:22:01.086Z,2023-04-02T05:22:03Z,4156156709,285,,4156156717,233,172,4156156707,56,Back,,,,,,,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202941,226,49,1,20,46,c33jm806py6adse5wv9wx6ch1,1,27.8,82.3,2023-04-02T05:22:02.724Z,2023-04-02T05:22:03Z,,,,,,,,,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202955,227,4,1,20,49,c33jm806py6adse5wv9wx6ch1,1,11.9,90.4,2023-04-02T05:22:06.189Z,2023-04-02T05:22:08Z,4156156817,233,173,4156156791,56,Back,4156156795,265,,4156156797,285,,4156156793,152,,4156156789,13,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527202957,173,4,1,20,49,chu9blh367xs3yumct5tqto2q,0,88.1,9.6,2023-04-02T05:22:06.190Z,2023-04-02T05:22:20Z,4156156823,233,227,4156156803,152,,4156156799,13,,4156156807,286,,4156156805,265,,4156156801,56,Right,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203165,228,1,1,21,34,c33jm806py6adse5wv9wx6ch1,0,10.9,87.1,2023-04-02T05:22:51.452Z,2023-04-02T07:06:24Z,4156157809,56,Left,4156157819,1,,4156157815,212,48.5,4156157811,140,57.0,4156157817,213,0.0,4156157805,157,,4156157807,152,,4156157813,141,90.2,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,4156157803,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203169,174,44,1,21,39,chu9blh367xs3yumct5tqto2q,1,42.2,13.1,2023-04-02T05:22:55.727Z,2023-04-02T05:22:57Z,4156157865,233,229,4156157835,56,Back,4156157837,285,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203173,229,44,1,21,39,c33jm806py6adse5wv9wx6ch1,0,57.8,86.9,2023-04-02T05:22:55.728Z,2023-04-02T05:22:57Z,4156157903,233,174,4156157845,286,,4156157843,56,Left,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203179,175,1,1,21,39,chu9blh367xs3yumct5tqto2q,0,41.4,16.4,2023-04-02T05:22:56.496Z,2023-04-02T05:23:01Z,4156157877,3,,4156157881,140,48.3,4156157885,212,14.3,4156157887,213,5.2,4156157883,141,0.0,4156157879,56,Back,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203183,176,5,1,21,40,chu9blh367xs3yumct5tqto2q,0,47.2,-1.4,2023-04-02T05:22:57.303Z,2023-04-02T05:23:01Z,4156157913,347,,4156157911,56,Back,4156157971,233,230,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203195,230,5,1,21,40,c33jm806py6adse5wv9wx6ch1,1,52.8,101.4,2023-04-02T05:22:57.303Z,2023-04-02T05:23:08Z,4156157949,56,Left,4156157965,233,176,4156157951,347,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203205,231,1,1,21,44,c33jm806py6adse5wv9wx6ch1,1,47.2,100,2023-04-02T05:23:00.893Z,2023-04-02T05:23:03Z,4156158017,212,11.3,4156158015,141,94.4,4156158011,56,Back,4156158013,140,37.4,4156158009,107,,4156158019,213,3.6,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203225,232,1,1,21,46,c33jm806py6adse5wv9wx6ch1,1,38,88.7,2023-04-02T05:23:03.245Z,2023-04-02T05:23:07Z,4156158119,56,Back,4156158123,141,49.6,4156158127,213,4.5,4156158125,212,27.3,4156158121,140,31.9,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203243,233,1,1,21,51,c33jm806py6adse5wv9wx6ch1,1,33,50.9,2023-04-02T05:23:07.669Z,2023-04-02T05:23:11Z,4156158211,140,32.8,4156158215,212,14.8,4156158217,213,1.6,4156158209,56,Back,4156158213,141,72.7,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203253,234,1,1,21,54,c33jm806py6adse5wv9wx6ch1,1,35.2,68.1,2023-04-02T05:23:11.366Z,2023-04-02T05:23:13Z,4156158269,213,5.8,4156158263,140,46.6,4156158267,212,13.9,4156158261,56,Back,4156158265,141,57.8,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203257,235,1,1,21,57,c33jm806py6adse5wv9wx6ch1,1,51.6,58.8,2023-04-02T05:23:13.637Z,2023-04-02T07:06:26Z,4156158315,140,57.5,4156158317,141,75.1,4156158321,213,1.1,4156158313,56,Center,4156158319,212,12.7,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203265,236,1,1,21,59,c33jm806py6adse5wv9wx6ch1,1,57.5,75.1,2023-04-02T05:23:15.629Z,2023-04-02T07:06:23Z,4156158349,140,43.1,4156158357,213,3.5,4156158355,212,16.3,4156158347,56,Back,4156158351,141,66.3,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203271,237,1,1,22,1,c33jm806py6adse5wv9wx6ch1,1,43.1,66.3,2023-04-02T05:23:17.933Z,2023-04-02T05:23:21Z,4156158407,212,17.6,4156158405,141,86.0,4156158401,56,Left,4156158409,213,0.9,4156158403,140,54.0,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203289,238,1,1,22,4,c33jm806py6adse5wv9wx6ch1,1,53.6,91.5,2023-04-02T05:23:20.957Z,2023-04-02T05:23:24Z,4156158465,56,Left,4156158467,140,66.4,4156158469,141,96.9,4156158471,212,13.9,4156158473,213,0.3,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203291,239,50,1,22,5,c33jm806py6adse5wv9wx6ch1,1,64.1,96.6,2023-04-02T05:23:21.983Z,2023-04-02T05:23:25Z,4156158479,286,,4156158509,233,177,4156158477,56,Left,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203279,177,7,1,22,5,chu9blh367xs3yumct5tqto2q,1,35.9,3.4,2023-04-02T05:23:21.984Z,2023-04-02T05:23:24Z,4156158437,56,Back,4156158435,167,,4156158497,233,239,4156158439,285,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203281,178,5,1,22,6,chu9blh367xs3yumct5tqto2q,0,35.6,-0.9,2023-04-02T05:23:22.639Z,2023-04-02T05:23:27Z,4156158443,56,Back,4156158573,233,240,4156158445,347,,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203303,240,5,1,22,6,c33jm806py6adse5wv9wx6ch1,1,64.4,100.9,2023-04-02T05:23:22.639Z,2023-04-02T05:35:57Z,4156158565,233,178,4156158549,347,,4156158547,56,Left,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203315,241,1,1,22,11,c33jm806py6adse5wv9wx6ch1,1,66.8,100,2023-04-02T05:23:28.486Z,2023-04-02T05:23:29Z,4156158603,140,70.2,4156158599,107,,4156158609,213,5.4,4156158607,212,5.6,4156158605,141,94.4,4156158601,56,Left,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203321,242,1,1,22,13,c33jm806py6adse5wv9wx6ch1,1,70.2,94.4,2023-04-02T05:23:29.758Z,2023-04-02T05:23:30Z,4156158639,141,99.3,4156158637,140,69.0,4156158635,56,Left,4156158641,212,3.6,4156158645,213,1.9,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203335,243,1,1,22,14,c33jm806py6adse5wv9wx6ch1,1,69,99.3,2023-04-02T05:23:30.621Z,2023-04-02T05:23:32Z,4156158699,140,58.7,4156158705,213,3.3,4156158701,141,97.1,4156158703,212,10.9,4156158697,56,Left,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203347,244,1,1,22,15,c33jm806py6adse5wv9wx6ch1,1,58.7,96.8,2023-04-02T05:23:32.165Z,2023-04-02T05:23:35Z,4156158767,1,,4156158765,213,4.3,4156158759,140,45.1,4156158761,141,48.7,4156158757,56,Back,4156158763,212,35.7,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203357,245,1,1,22,20,c33jm806py6adse5wv9wx6ch1,1,38.6,46.7,2023-04-02T05:23:37.086Z,2023-04-02T05:23:38Z,4156158831,213,4.8,4156158827,141,27.0,4156158825,140,40.2,4156158829,212,13.5,4156158823,56,Back,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203363,246,1,1,22,21,c33jm806py6adse5wv9wx6ch1,1,37.8,28.9,2023-04-02T05:23:38.302Z,2023-04-02T05:23:40Z,4156158877,212,16.9,4156158871,56,Back,4156158875,141,51.8,4156158873,140,31.6,4156158879,213,2.0,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203399,247,1,1,22,23,c33jm806py6adse5wv9wx6ch1,1,31.4,52.7,2023-04-02T05:23:40.398Z,2023-04-02T05:23:47Z,4156159063,141,77.8,4156159065,212,17.2,4156159061,140,29.1,4156159059,56,Back,4156159067,213,1.7,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203421,248,1,1,22,30,c33jm806py6adse5wv9wx6ch1,1,32.4,74.2,2023-04-02T05:23:47.527Z,2023-04-02T05:23:51Z,4156159153,155,,4156159165,1,,4156159161,212,35.4,4156159155,56,Back,4156159157,140,31.2,4156159163,213,4.7,4156159159,141,22.2,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203451,249,1,1,22,35,c33jm806py6adse5wv9wx6ch1,1,33.2,9.8,2023-04-02T05:23:51.686Z,2023-04-02T05:23:57Z,4156159273,140,48.8,4156159279,213,6.2,4156159277,212,16.4,4156159271,56,Back,4156159275,141,7.7,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203469,250,1,1,22,40,c33jm806py6adse5wv9wx6ch1,1,58.2,19.7,2023-04-02T05:23:57.239Z,2023-04-02T05:24:02Z,4156159391,213,1.4,4156159383,56,Left,4156159379,155,,4156159393,1,,4156159385,140,67.4,4156159381,196,,4156159387,141,83.9,4156159389,212,44.7,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203481,251,1,1,22,45,c33jm806py6adse5wv9wx6ch1,1,84.5,91.8,2023-04-02T05:24:02.390Z,2023-04-02T05:24:04Z,4156159443,140,80.1,4156159449,213,4.3,4156159445,141,75.6,4156159441,56,Center,4156159447,212,11.9,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203493,252,1,1,22,48,c33jm806py6adse5wv9wx6ch1,1,87.9,79.7,2023-04-02T05:24:04.783Z,2023-04-02T05:24:07Z,4156159513,212,16.6,4156159509,140,72.2,4156159515,213,3.0,4156159511,141,82.1,4156159507,56,Left,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527203511,253,1,1,22,51,c33jm806py6adse5wv9wx6ch1,1,72.4,81.2,2023-04-02T05:24:07.599Z,2023-04-02T05:24:10Z,4156159599,56,Center,4156159603,141,75.9,4156159605,212,5.1,4156159601,140,75.8,4156159607,213,5.5,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
