id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value
2481517799,212,1,1,24,23,cuj4qahgk4idsme4dg8clk6gw,1,14.5,43.7,2022-11-05T06:24:28.150Z,2022-11-06T10:29:28Z,3894415983,140,21.4,3894415985,141,78.0,3894415989,213,1.3,3894415981,56,Back,3894415987,212,24.4,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517817,213,1,1,24,29,cuj4qahgk4idsme4dg8clk6gw,0,33.2,77.4,2022-11-05T06:24:33.926Z,2022-11-06T10:29:28Z,3894416083,212,32.6,3894416079,140,57.0,3894416075,155,,3894416087,1,,3894416077,56,Center,3894416081,141,46.7,3894416085,213,5.6,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517821,213,1,1,24,31,c33jm806py6adse5wv9wx6ch1,0,39.2,47.2,2022-11-05T06:24:35.867Z,2022-11-06T11:05:49Z,3894416113,213,0.2,3894416109,141,49.0,3894416105,56,Back,3894416101,3,,3894416107,140,44.8,3894416111,212,6.0,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517825,214,61,1,24,32,cuj4qahgk4idsme4dg8clk6gw,1,54.8,49.4,2022-11-05T06:24:37.262Z,2022-11-06T11:05:51Z,3894416133,56,Center,,,,,,,,,,,,,,,,,,,,,,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517833,214,49,1,24,34,c33jm806py6adse5wv9wx6ch1,1,41,27.6,2022-11-05T06:24:39.468Z,2022-11-06T11:05:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517847,215,1,1,24,35,c33jm806py6adse5wv9wx6ch1,1,41,27.6,2022-11-05T06:24:40.562Z,2022-11-06T11:06:04Z,3894416223,56,Back,3894416227,141,3.2,3894416233,213,4.9,3898550687,155,,3894416225,140,44.8,3894416229,212,17.1,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517895,216,1,1,24,38,c33jm806py6adse5wv9wx6ch1,1,44.8,3.2,2022-11-05T06:24:43.362Z,2022-11-06T10:31:22Z,3894416481,56,Back,3894416489,212,17.6,3894416485,141,21.5,3894416483,140,33.0,3894416493,213,2.4,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517915,217,1,1,24,46,c33jm806py6adse5wv9wx6ch1,1,49.1,20.4,2022-11-05T06:24:50.979Z,2022-11-06T10:31:22Z,3894416633,56,Center,3894416635,140,66.8,3894416639,212,18.9,3894416637,141,25.6,3894416641,213,0.2,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517921,218,1,1,24,47,c33jm806py6adse5wv9wx6ch1,1,66.8,25.6,2022-11-05T06:24:51.890Z,2022-11-06T11:06:20Z,3894416675,212,17.7,3894416671,140,58.1,3894416669,56,Center,3894416677,213,2.1,3894416673,141,47.9,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517931,219,1,1,24,49,c33jm806py6adse5wv9wx6ch1,1,54.1,43.5,2022-11-05T06:24:53.931Z,2022-11-06T11:06:30Z,3898552059,1,,3894416755,212,35.1,3894416751,140,66.6,3894416749,56,Left,3894416757,213,1.2,3894416753,141,91.4,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517947,220,1,1,24,53,c33jm806py6adse5wv9wx6ch1,1,66.8,91.4,2022-11-05T06:24:57.923Z,2022-11-06T10:31:21Z,3894416867,141,95.9,3894416871,213,0.3,3894416865,140,78.2,3894416869,212,12.4,3894416861,56,Left,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517965,221,1,1,24,56,c33jm806py6adse5wv9wx6ch1,1,79.2,92.6,2022-11-05T06:25:01.314Z,2022-11-06T10:31:21Z,3894416997,212,10.8,3894416993,140,69.2,3894416991,56,Left,3894416995,141,89.1,3894416999,213,3.4,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517975,222,1,1,24,59,c33jm806py6adse5wv9wx6ch1,1,68.7,88.9,2022-11-05T06:25:04.450Z,2022-11-06T11:06:43Z,3894417023,56,Center,3894417025,140,56.9,3894417031,213,3.8,3894417029,212,15.7,3894417027,141,74.8,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517985,223,1,1,25,2,c33jm806py6adse5wv9wx6ch1,1,57.1,74.8,2022-11-05T06:25:07.258Z,2022-11-06T11:06:49Z,3894417077,56,Left,3894417081,141,89.4,3894417085,213,0.7,3894417083,212,15.2,3894417079,140,68.1,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481517995,224,1,1,25,4,c33jm806py6adse5wv9wx6ch1,1,68.1,89.4,2022-11-05T06:25:09.299Z,2022-11-06T10:31:20Z,3894417143,213,0.6,3894417141,212,6.8,3894417137,140,73.6,3894417135,56,Left,3894417139,141,94.8,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518021,225,1,1,25,6,c33jm806py6adse5wv9wx6ch1,1,70.7,94.2,2022-11-05T06:25:11.123Z,2022-11-06T10:31:20Z,3894417303,212,14.7,3894417299,140,56.9,3894417305,213,3.3,3894417301,141,90.2,3894417297,56,Left,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518039,226,1,1,25,9,c33jm806py6adse5wv9wx6ch1,1,58.5,84.2,2022-11-05T06:25:14.258Z,2022-11-06T10:31:20Z,3894417387,213,4.1,3894417383,212,23.8,3894417371,56,Back,3894417379,141,55.2,3894417375,140,45.8,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518071,227,1,1,25,11,c33jm806py6adse5wv9wx6ch1,1,44.9,53.3,2022-11-05T06:25:16.579Z,2022-11-06T10:31:19Z,3894417551,213,4.5,3894417543,56,Back,3894417549,212,18.3,3894417545,140,42.0,3894417547,141,26.8,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518117,228,1,1,25,15,c33jm806py6adse5wv9wx6ch1,1,40.2,27.3,2022-11-05T06:25:20.595Z,2022-11-06T10:31:19Z,3894417803,212,13.5,3894417799,140,34.9,3894417797,56,Back,3894417805,213,2.0,3894417801,141,45.4,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518141,229,1,1,25,20,c33jm806py6adse5wv9wx6ch1,1,38.2,30.1,2022-11-05T06:25:25.171Z,2022-11-06T10:31:19Z,3894417935,212,15.7,3894417931,140,38.8,3894417937,213,4.8,3894417929,56,Back,3894417933,141,7.1,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518161,230,1,1,25,23,c33jm806py6adse5wv9wx6ch1,1,37.8,7.4,2022-11-05T06:25:28.066Z,2022-11-06T10:31:18Z,3894418019,213,2.2,3894418015,141,42.1,3894418011,56,Back,3894418017,212,28.3,3894418013,140,22.9,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518191,231,1,1,25,25,c33jm806py6adse5wv9wx6ch1,1,22.7,42.8,2022-11-05T06:25:30.178Z,2022-11-06T10:31:18Z,3894418171,56,Back,3894418177,212,14.7,3894418175,141,63.7,3894418179,213,1.3,3894418173,140,26.3,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518205,232,1,1,25,29,c33jm806py6adse5wv9wx6ch1,1,30.4,62.1,2022-11-05T06:25:33.970Z,2022-11-06T10:31:18Z,3894418249,140,31.0,3894418255,213,4.7,3894418251,141,35.5,3894418247,56,Back,3894418253,212,18.1,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518223,233,1,1,25,33,c33jm806py6adse5wv9wx6ch1,1,29,31.6,2022-11-05T06:25:38.163Z,2022-11-06T10:31:18Z,3894418393,141,13.8,3894418397,213,5.0,3894418389,56,Back,3894418391,140,32.7,3894418395,212,12.7,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518275,234,1,1,25,35,c33jm806py6adse5wv9wx6ch1,1,33.2,18.2,2022-11-05T06:25:40.562Z,2022-11-06T10:31:17Z,3894418631,140,30.9,3894418635,212,28.9,3894418629,56,Back,3894418637,213,1.7,3894418633,141,60.5,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518319,235,1,1,25,41,c33jm806py6adse5wv9wx6ch1,1,40.2,73.2,2022-11-05T06:25:46.803Z,2022-11-06T10:31:17Z,3894418899,56,Left,3894418917,1,,3894418901,140,67.9,3894418913,213,0.4,3894418905,141,92.9,3894418909,212,32.0,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518327,236,3,1,25,49,c33jm806py6adse5wv9wx6ch1,0,90.4,87.2,2022-11-05T06:25:54.355Z,2022-11-06T11:07:37Z,3894418945,56,Left,3894418949,286,,3894419137,233,215,3898554599,465,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518355,215,7,1,25,49,cuj4qahgk4idsme4dg8clk6gw,1,9.6,12.8,2022-11-05T06:25:54.356Z,2022-11-06T11:07:42Z,3894419117,233,236,3894419089,56,Back,3894419091,285,,3898554801,384,,,,,,,,,,,,,,4oqiyxgv3i7lhki54wqjtyqz8,J. Forde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518357,216,49,1,25,50,cuj4qahgk4idsme4dg8clk6gw,1,2.8,23.8,2022-11-05T06:25:55.757Z,2022-11-06T10:29:27Z,,,,,,,,,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518381,217,1,1,25,51,cuj4qahgk4idsme4dg8clk6gw,1,2.8,23.8,2022-11-05T06:25:55.933Z,2022-11-06T10:29:27Z,3894419243,212,14.5,3894419237,56,Back,3894419241,141,10.3,3894419235,155,,3894419239,140,13.5,3894419245,213,5.6,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518387,218,4,1,25,53,cuj4qahgk4idsme4dg8clk6gw,1,15.7,10.2,2022-11-05T06:25:58.626Z,2022-11-06T10:29:27Z,3894419281,285,,3894419273,13,,3894419459,233,237,3894419277,56,Back,3894419279,152,,3894419275,264,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518417,237,4,1,25,53,c33jm806py6adse5wv9wx6ch1,0,84.3,89.8,2022-11-05T06:25:58.627Z,2022-11-06T10:31:16Z,3894419433,286,,3894419431,152,,3894419425,13,,3894419429,56,Left,3894419475,233,218,3894419427,264,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481518865,219,17,1,26,40,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-11-05T06:26:45.212Z,2022-11-06T11:08:11Z,3894421673,31,,3894421675,35,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481532631,355,1,1,27,17,cuj4qahgk4idsme4dg8clk6gw,0,17.4,10.8,2022-11-05T06:27:21.850Z,2022-11-06T11:08:27Z,3894495941,5,,3894495945,152,,3894495949,140,74.2,3894495955,213,0.1,3894495951,141,17.4,3894495947,56,Right,3894495953,212,59.8,3894495943,155,,90cmfctiu1b17s790t26ddcd1,L. Reddy,3894495957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481532723,477,44,1,27,20,c33jm806py6adse5wv9wx6ch1,1,27.9,76.9,2022-11-05T06:27:25.349Z,2022-11-06T11:08:54Z,3894496411,285,,3894496479,233,356,3894496409,56,Back,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481532727,356,44,1,27,20,cuj4qahgk4idsme4dg8clk6gw,0,72.1,23.1,2022-11-05T06:27:25.350Z,2022-11-06T11:08:36Z,3894496489,233,477,3894496431,286,,3894496429,56,Center,,,,,,,,,,,,,,,,cvdhc9zsyh87cn8hbc9f4hjp,B. Azubel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519003,220,43,1,27,20,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-11-05T06:27:25.468Z,2022-11-05T06:57:59Z,3894495271,144,79,3894422315,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481532839,478,1,1,27,21,c33jm806py6adse5wv9wx6ch1,0,24.1,80.5,2022-11-05T06:27:25.850Z,2022-11-06T11:09:00Z,3894497061,213,6.2,3894497059,212,10.4,3894497055,140,34.0,3894497051,3,,3894497057,141,79.7,3894497053,56,Back,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481532763,357,1,1,27,22,cuj4qahgk4idsme4dg8clk6gw,0,61.8,19.2,2022-11-05T06:27:26.850Z,2022-11-06T12:00:37Z,3894496665,141,18.6,3894496669,213,6.3,3894496659,3,,3894496661,56,Right,3894496667,212,16.6,3894496663,140,77.6,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481532895,479,1,1,27,23,c33jm806py6adse5wv9wx6ch1,1,25.3,78.7,2022-11-05T06:27:27.850Z,2022-11-06T12:00:34Z,3894497333,141,69.6,3894497329,56,Back,3894497337,213,5.9,3894497331,140,38.2,3894497327,3,,3894497335,212,14.9,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482313749,936,43,1,27,24,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-11-05T06:27:29.349Z,2022-11-06T12:00:44Z,3898559953,3,0,3898671935,144,1,3898559963,213,5.6,3898559957,140,34.3,3898559961,212,16.3,3898559955,56,Back,3898559959,141,68.9,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481532915,480,1,1,27,25,c33jm806py6adse5wv9wx6ch1,1,27.5,70.7,2022-11-05T06:27:29.850Z,2022-11-06T11:10:08Z,3894497495,212,11.7,3894497491,140,38.5,3894497487,3,,3894497493,141,73.2,3894497489,56,Back,3894497497,213,0.1,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519117,238,49,1,27,27,c33jm806py6adse5wv9wx6ch1,1,46.3,75.3,2022-11-05T06:27:32.386Z,2022-11-06T11:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519147,239,4,1,27,31,c33jm806py6adse5wv9wx6ch1,1,55.4,55.2,2022-11-05T06:27:36.507Z,2022-11-06T11:10:32Z,3894423097,295,,3894423287,233,223,3894423101,152,,3894423103,286,,3894423095,13,,3894423099,56,Center,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519177,223,4,1,27,31,cuj4qahgk4idsme4dg8clk6gw,0,44.6,44.8,2022-11-05T06:27:36.508Z,2022-11-06T11:10:34Z,3894423253,285,,3894423247,295,,3894423249,56,Back,3894423245,13,,3894423291,233,239,3894423251,152,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519107,221,43,1,27,33,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-11-05T06:27:38.604Z,2022-11-05T06:57:57Z,3894495239,144,79,3894422889,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519205,224,17,1,27,35,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-11-05T06:27:40.005Z,2022-11-06T11:10:51Z,3894423385,13,243,3894423381,31,,3894423383,393,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519151,222,43,1,27,40,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-11-05T06:27:45.164Z,2022-11-05T06:27:54Z,3894423465,144,42,,,,,,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519265,240,1,1,27,44,c33jm806py6adse5wv9wx6ch1,1,56.3,49.1,2022-11-05T06:27:49.699Z,2022-11-06T11:11:10Z,3894423761,152,,3894423759,5,,3898562273,189,,3894423765,56,Center,3894423769,141,23.5,3894423777,213,5.0,3894423767,140,60.5,3894423773,212,18.0,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519301,241,1,1,27,50,c33jm806py6adse5wv9wx6ch1,1,65.4,23.5,2022-11-05T06:27:55.386Z,2022-11-06T11:11:18Z,3894423953,140,71.1,3894423951,56,Right,3894423957,212,14.7,3894423955,141,3.8,3894423959,213,5.1,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519321,242,1,1,27,53,c33jm806py6adse5wv9wx6ch1,1,71,3.2,2022-11-05T06:27:58.218Z,2022-11-06T11:11:23Z,3894424065,212,14.8,3894424059,56,Right,3894424061,140,57.4,3894424063,141,9.1,3894424067,213,2.9,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519353,243,1,1,27,56,c33jm806py6adse5wv9wx6ch1,1,54.6,22.3,2022-11-05T06:28:01.747Z,2022-11-06T11:11:38Z,3898563345,1,,3894424185,140,45.3,3894424189,212,32.6,3894424191,213,1.9,3894424187,141,68.0,3894424183,56,Back,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519365,244,1,1,27,59,c33jm806py6adse5wv9wx6ch1,1,44.8,66.3,2022-11-05T06:28:03.898Z,2022-11-06T11:11:43Z,3894424237,56,Left,3894424243,212,18.1,3894424239,140,57.5,3894424245,213,0.7,3894424241,141,84.2,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519377,245,1,1,28,1,c33jm806py6adse5wv9wx6ch1,1,56.1,84.5,2022-11-05T06:28:06.578Z,2022-11-06T11:11:49Z,3894424307,56,Center,3894424311,141,73.9,3894424315,213,5.6,3894424309,140,65.2,3894424313,212,12.0,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519411,246,1,1,28,3,c33jm806py6adse5wv9wx6ch1,1,65.2,73.9,2022-11-05T06:28:08.418Z,2022-11-06T11:11:53Z,3894424511,213,3.8,3894424503,56,Back,3894424509,212,28.1,3894424505,140,43.3,3894424507,141,50.1,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519415,247,1,1,28,8,c33jm806py6adse5wv9wx6ch1,0,58.2,37.9,2022-11-05T06:28:13.178Z,2022-11-06T11:14:22Z,3894424531,212,11.6,3894424529,141,41.8,3894424525,56,Center,3894424527,140,69.0,3894424533,213,0.2,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519431,225,12,1,28,9,cuj4qahgk4idsme4dg8clk6gw,1,25.8,71.5,2022-11-05T06:28:14.339Z,2022-11-06T11:14:27Z,3894425039,56,Center,3894425045,212,57.5,3894425047,213,5.9,3894425041,140,76.4,3894425043,141,39.2,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519515,249,1,1,28,13,c33jm806py6adse5wv9wx6ch1,1,27.6,43.9,2022-11-05T06:28:17.865Z,2022-11-06T11:14:37Z,3894424973,141,53.6,3894424977,213,0.8,3894424969,56,Back,3894424975,212,9.6,3894424971,140,34.3,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519535,250,1,1,28,16,c33jm806py6adse5wv9wx6ch1,1,37.3,47.3,2022-11-05T06:28:21.331Z,2022-11-06T11:14:42Z,3894425055,140,83.7,3894425059,212,54.2,3894425061,213,5.8,3894425051,155,,3894425057,141,12.3,3894425063,1,,3894425053,56,Right,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519473,248,43,1,28,20,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-11-05T06:28:25.405Z,2022-11-05T06:28:38Z,3894425251,144,49,,,,,,,,,,,,,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519537,251,61,1,28,20,c33jm806py6adse5wv9wx6ch1,0,83.7,12.3,2022-11-05T06:28:25.795Z,2022-11-06T11:14:49Z,3894425067,56,Right,,,,,,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519577,226,5,1,28,23,cuj4qahgk4idsme4dg8clk6gw,1,18.7,101.4,2022-11-05T06:28:27.850Z,2022-11-06T11:14:55Z,3894425227,56,Back,3894425231,233,252,3894425229,347,,,,,,,,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519547,252,5,1,28,23,c33jm806py6adse5wv9wx6ch1,0,81.3,-1.4,2022-11-05T06:28:27.850Z,2022-11-06T11:15:00Z,3894425237,233,226,3894425103,56,Right,3894425105,347,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519661,227,1,1,28,40,cuj4qahgk4idsme4dg8clk6gw,1,26.7,100,2022-11-05T06:28:45.443Z,2022-11-06T11:15:15Z,3894425679,107,,3894425683,140,31.7,3894425687,212,6.1,3894425689,213,5.7,3894425685,141,97.1,3894425681,56,Back,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519667,228,1,1,28,41,cuj4qahgk4idsme4dg8clk6gw,0,31.7,97.1,2022-11-05T06:28:46.563Z,2022-11-06T11:15:21Z,3894425719,168,,3894425727,212,5.9,3894425723,140,36.5,3894425729,213,5.7,3894425725,141,92.7,3894425717,3,,3894425721,56,Back,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481519697,253,44,1,28,42,c33jm806py6adse5wv9wx6ch1,1,64.9,10.6,2022-11-05T06:28:47.339Z,2022-11-06T11:15:25Z,3894425857,56,Right,3894425859,286,,3894425871,233,229,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
