id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2472627561,113,5,1,12,21,6j4xzc2g1eeafo6v1f38d4x22,1,47.3,-1.5,2022-10-16T02:12:39.559Z,2022-10-16T09:12:01Z,3847498885,233,144,3847498869,347,,3847498867,56,Back,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627555,144,5,1,12,21,c4ygb6mnh53kpl2mpxe52l8jw,0,52.7,101.5,2022-10-16T02:12:39.559Z,2022-10-16T09:10:26Z,3847498835,56,Left,3847498891,233,113,3847498837,347,,,,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627569,114,1,1,12,26,6j4xzc2g1eeafo6v1f38d4x22,1,51.6,0,2022-10-16T02:12:44.375Z,2022-10-16T09:12:01Z,3847498927,56,Right,3847498943,213,0.2,3847498947,1,,3847498925,107,,3847498939,212,27.3,3847498931,140,76.8,3847498971,189,,3847498935,141,8.5,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627597,115,1,1,12,30,6j4xzc2g1eeafo6v1f38d4x22,0,90.7,18.2,2022-10-16T02:12:48.903Z,2022-10-16T09:22:42Z,3847499087,212,2.0,3847499083,140,91.2,3848078381,386,,3847499085,141,21.0,3847499081,56,Right,3847499089,213,1.3,3848078383,20,,3847499077,2,,7ex2ik73ntprjkatncipscudx,B. Kraev,,3848078379,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627603,145,61,1,12,31,c4ygb6mnh53kpl2mpxe52l8jw,1,9.5,76.4,2022-10-16T02:12:50.032Z,2022-10-16T09:10:26Z,3847499123,56,Back,,,,,,,,,,,,,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627613,146,49,1,12,33,c4ygb6mnh53kpl2mpxe52l8jw,1,20.7,77.3,2022-10-16T02:12:51.903Z,2022-10-16T09:10:25Z,,,,,,,,,,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627625,147,1,1,12,33,c4ygb6mnh53kpl2mpxe52l8jw,1,20.7,77.8,2022-10-16T02:12:52.128Z,2022-10-16T09:10:25Z,3847499227,213,1.5,3847499225,212,11.4,3847499221,140,22.0,3847499223,141,94.4,3847499219,56,Back,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627629,148,1,1,12,34,c4ygb6mnh53kpl2mpxe52l8jw,1,22,94.4,2022-10-16T02:12:53.087Z,2022-10-16T09:10:25Z,3847499255,212,19.7,3847499251,140,9.4,3847499257,213,4.0,3847499249,56,Back,3847499253,141,72.9,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627645,149,1,1,12,35,c4ygb6mnh53kpl2mpxe52l8jw,1,9.8,73.8,2022-10-16T02:12:54.271Z,2022-10-16T09:10:25Z,3847499343,213,6.0,3847499337,140,14.7,3847499339,141,71.7,3847499341,212,5.3,3847499335,56,Back,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627661,150,1,1,12,38,c4ygb6mnh53kpl2mpxe52l8jw,1,23.2,74.7,2022-10-16T02:12:56.976Z,2022-10-16T09:10:24Z,3847499445,56,Back,3847499449,141,69.1,3847499451,212,9.1,3847499447,140,31.1,3847499453,213,5.9,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627681,151,1,1,12,42,c4ygb6mnh53kpl2mpxe52l8jw,1,30.2,69.1,2022-10-16T02:13:00.400Z,2022-10-16T09:10:24Z,3847499597,212,17.0,3847499593,140,21.3,3847499591,56,Back,3847499595,141,48.2,3847499599,213,4.1,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627707,152,1,1,12,45,c4ygb6mnh53kpl2mpxe52l8jw,1,25.1,45.8,2022-10-16T02:13:04.272Z,2022-10-16T09:10:24Z,3847499723,140,42.2,3847499727,212,28.4,3847499729,213,5.4,3847499721,56,Back,3847499725,141,13.5,,,,,,,,,,bg3cipkody9urtfobt10d9y7e,K. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627715,153,1,1,12,49,c4ygb6mnh53kpl2mpxe52l8jw,1,43,10.6,2022-10-16T02:13:07.488Z,2022-10-16T09:10:23Z,3847499767,141,3.2,3847499777,213,5.9,3847499763,140,55.1,3847499773,212,13.7,3847499757,56,Right,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627723,154,1,1,12,50,c4ygb6mnh53kpl2mpxe52l8jw,1,55.2,3.4,2022-10-16T02:13:08.448Z,2022-10-16T09:10:23Z,3847499811,212,11.6,3847499807,140,44.9,3847499809,141,9.4,3847499805,56,Back,3847499813,213,2.8,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627749,155,1,1,12,51,c4ygb6mnh53kpl2mpxe52l8jw,0,44.6,9.1,2022-10-16T02:13:09.712Z,2022-10-16T09:10:23Z,3847499933,56,Right,3847499943,1,,3847499937,141,3.5,3847499939,212,50.1,3847499941,213,6.2,3847499935,140,92.2,3847499931,155,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627743,116,49,1,12,55,6j4xzc2g1eeafo6v1f38d4x22,1,10.7,90.2,2022-10-16T02:13:13.286Z,2022-10-16T09:12:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627751,117,1,1,12,55,6j4xzc2g1eeafo6v1f38d4x22,0,10.8,91.2,2022-10-16T02:13:13.912Z,2022-10-16T09:12:00Z,3847499953,56,Back,3847499957,141,90.2,3847499963,1,,3847499961,213,6.0,3847499951,157,,3847499955,140,12.8,3847499959,212,2.2,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627775,156,49,1,12,59,c4ygb6mnh53kpl2mpxe52l8jw,1,91.6,10.4,2022-10-16T02:13:17.296Z,2022-10-16T09:10:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1udr2rsx6qqszasls0ghqll,P. Ayongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627807,157,1,1,13,2,c4ygb6mnh53kpl2mpxe52l8jw,0,85,17.4,2022-10-16T02:13:20.592Z,2022-10-16T09:23:09Z,3847500223,141,58.7,3848079141,72,,3848079139,386,,3847500227,213,1.4,3847500219,56,Center,3848079137,225,,3847500215,2,,3847500225,212,28.5,1udr2rsx6qqszasls0ghqll,P. Ayongo,,3847500221,140,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627817,118,49,1,13,4,6j4xzc2g1eeafo6v1f38d4x22,1,12.4,28.9,2022-10-16T02:13:22.727Z,2022-10-16T09:11:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627843,119,1,1,13,6,6j4xzc2g1eeafo6v1f38d4x22,1,12.5,17.4,2022-10-16T02:13:25.207Z,2022-10-16T09:11:59Z,3847500403,140,11.1,3847500407,212,7.8,3847500405,141,28.6,3847500401,56,Back,3847500409,213,1.8,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627867,120,1,1,13,8,6j4xzc2g1eeafo6v1f38d4x22,1,11.7,28.5,2022-10-16T02:13:27.239Z,2022-10-16T09:11:59Z,3847500499,56,Back,3847500503,141,43.7,3847500507,213,1.9,3847500501,140,7.9,3847500505,212,11.1,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627881,121,1,1,13,11,6j4xzc2g1eeafo6v1f38d4x22,1,7.9,43.6,2022-10-16T02:13:29.878Z,2022-10-16T09:11:59Z,3847500603,213,1.5,3847500599,141,67.8,3847500595,56,Back,3847500601,212,16.6,3847500597,140,9.8,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627891,122,1,1,13,16,6j4xzc2g1eeafo6v1f38d4x22,1,18.7,72,2022-10-16T02:13:34.759Z,2022-10-16T09:11:59Z,3847500663,213,4.7,3847500657,140,18.4,3847500661,212,7.0,3847500655,56,Back,3847500659,141,61.7,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627915,123,1,1,13,18,6j4xzc2g1eeafo6v1f38d4x22,1,18.4,61.1,2022-10-16T02:13:36.615Z,2022-10-16T09:11:58Z,3847500813,140,19.8,3847500817,212,18.1,3847500811,56,Back,3847500815,141,34.5,3847500819,213,4.8,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627917,124,1,1,13,23,6j4xzc2g1eeafo6v1f38d4x22,1,19.9,34.9,2022-10-16T02:13:41.574Z,2022-10-16T09:11:58Z,3847500833,140,22.7,3847500837,212,18.5,3847500839,213,4.9,3847500831,56,Back,3847500835,141,8.0,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627947,125,1,1,13,25,6j4xzc2g1eeafo6v1f38d4x22,1,24.2,7.1,2022-10-16T02:13:43.303Z,2022-10-16T09:11:58Z,3847501021,56,Right,3847501025,141,15.0,3847501029,213,0.1,3847501019,157,,3847501031,1,,3847501027,212,55.5,3847501023,140,76.8,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627963,126,1,1,13,32,6j4xzc2g1eeafo6v1f38d4x22,1,75.6,26.4,2022-10-16T02:13:50.470Z,2022-10-16T09:11:58Z,3847501119,141,51.5,3847501115,56,Center,3847501121,212,18.1,3847501123,213,1.9,3847501117,140,70.0,,,,,,,,,,e713hl3clivldop8wln53rsyy,B. Waine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627969,127,1,1,13,35,6j4xzc2g1eeafo6v1f38d4x22,1,71.2,50,2022-10-16T02:13:53.287Z,2022-10-16T09:23:45Z,3847501157,140,77.3,3847501163,213,0.6,3847501427,154,,3847501159,141,56.3,3847501155,56,Center,3847501161,212,7.7,3847501425,210,15,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627971,128,15,1,13,36,6j4xzc2g1eeafo6v1f38d4x22,1,77.8,57.8,2022-10-16T02:13:54.406Z,2022-10-16T09:23:46Z,3847501433,154,,3847501271,82,,3847501169,22,,3847501455,231,51.4,3847501431,29,,3847501273,233,158,3847501439,102,48.9,3847501443,215,,7ex2ik73ntprjkatncipscudx,B. Kraev,,3847501173,56,3847501453,230,Center,3847501429,78,,3847501267,20,3847501171,18,,3847501451,147,3847501441,103,3847501435,55,98.6,55.6,19,127,3847501449,146,83.3,,,,,,,,,,,,,
2472627979,158,10,1,13,36,c4ygb6mnh53kpl2mpxe52l8jw,1,17.4,47.2,2022-10-16T02:13:54.506Z,2022-10-16T09:10:22Z,3847501225,94,,3847501227,56,Back,3847501285,233,128,,,,,,,,,,,,,,,,bg3cipkody9urtfobt10d9y7e,K. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627985,129,6,1,13,37,6j4xzc2g1eeafo6v1f38d4x22,1,80.2,55.2,2022-10-16T02:13:56.166Z,2022-10-16T09:11:57Z,3847501247,75,,3847501245,56,Center,3847501321,233,159,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472627997,159,6,1,13,37,c4ygb6mnh53kpl2mpxe52l8jw,0,19.8,44.8,2022-10-16T02:13:56.166Z,2022-10-16T09:24:04Z,3847501327,233,129,3847501291,73,,3847501289,56,Back,,,,,,,,,,,,,,,,bg3cipkody9urtfobt10d9y7e,K. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628263,130,1,1,14,21,6j4xzc2g1eeafo6v1f38d4x22,0,99.5,0.5,2022-10-16T02:14:39.286Z,2022-10-16T09:24:07Z,3847502685,223,,3847502697,1,,3847502693,212,34.2,3848080569,72,,3847502691,141,50.7,3847502681,6,,3847502689,140,97.3,3847502755,233,160,578n9sc6cucs81focurtu36c5,C. Lewis,,3847502687,56,3847502695,213,Center,3847502679,2,,3847502683,155,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,
2472628267,160,11,1,14,24,c4ygb6mnh53kpl2mpxe52l8jw,1,2.8,50.1,2022-10-16T02:14:42.514Z,2022-10-16T09:24:11Z,3847502709,56,Back,3847502775,233,130,3847502711,88,,3848080657,378,,,,,,,,,,,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628301,161,1,1,14,27,c4ygb6mnh53kpl2mpxe52l8jw,1,10.3,47.3,2022-10-16T02:14:46.194Z,2022-10-16T09:10:21Z,3847502909,56,Back,3847502921,287,,3847502913,141,28.6,3847502907,123,,3847502917,213,5.5,3847502911,140,22.1,3847502915,212,17.8,,,,bgl8h2ygh9ztbnzt79wv178ph,D. Vukovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628333,162,1,1,14,34,c4ygb6mnh53kpl2mpxe52l8jw,1,42.3,13.5,2022-10-16T02:14:52.371Z,2022-10-16T09:10:21Z,3847503103,141,22.1,3847503107,213,2.7,3847503099,56,Back,3847503101,140,30.0,3847503105,212,14.2,,,,,,,,,,7qwmlcxsxlxmq01g7dkt7v14a,M. Balard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628343,163,1,1,14,36,c4ygb6mnh53kpl2mpxe52l8jw,1,28.5,32.1,2022-10-16T02:14:55.107Z,2022-10-16T09:10:20Z,3847503187,212,25.8,3847503183,140,33.8,3847503189,213,1.4,3847503181,56,Back,3847503185,141,69.1,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628359,164,1,1,14,39,c4ygb6mnh53kpl2mpxe52l8jw,1,38.3,68.1,2022-10-16T02:14:58.083Z,2022-10-16T09:10:20Z,3847503283,212,9.8,3847503281,141,76.6,3847503285,213,0.6,3847503279,140,45.8,3847503277,56,Back,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628375,165,1,1,14,42,c4ygb6mnh53kpl2mpxe52l8jw,1,56.9,86.3,2022-10-16T02:15:01.171Z,2022-10-16T09:10:20Z,3847503373,141,96.0,3847503377,213,0.7,3847503369,56,Left,3847503375,212,10.8,3847503371,140,65.0,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628397,166,1,1,14,44,c4ygb6mnh53kpl2mpxe52l8jw,1,65.7,95.6,2022-10-16T02:15:03.090Z,2022-10-16T09:10:20Z,3847503489,213,3.5,3847503481,56,Left,3847503485,141,92.0,3847503483,140,59.9,3847503487,212,6.6,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628413,167,1,1,14,49,c4ygb6mnh53kpl2mpxe52l8jw,1,63.2,90.2,2022-10-16T02:15:07.619Z,2022-10-16T09:10:20Z,3847503569,140,54.5,3847503575,213,3.7,3847503571,141,81.2,3847503567,56,Left,3847503573,212,11.0,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628421,168,1,1,14,51,c4ygb6mnh53kpl2mpxe52l8jw,1,54.2,80.9,2022-10-16T02:15:10.051Z,2022-10-16T09:10:20Z,3847503633,212,16.7,3847503627,56,Center,3847503629,140,70.0,3847503635,213,6.2,3847503631,141,78.8,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628427,169,1,1,14,54,c4ygb6mnh53kpl2mpxe52l8jw,1,70.2,79.1,2022-10-16T02:15:12.355Z,2022-10-16T09:10:19Z,3847503681,56,Center,3847503685,141,78.1,3847503689,213,3.2,3847503687,212,8.0,3847503683,140,62.6,,,,,,,,,,4l0se1iapxcmd1jb4851aj6c5,J. Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628437,170,1,1,14,56,c4ygb6mnh53kpl2mpxe52l8jw,0,62.6,78.1,2022-10-16T02:15:14.323Z,2022-10-16T09:10:19Z,3847503781,212,38.0,3847503785,1,,3847503777,140,95.4,3847503783,213,5.8,3847503779,141,54.6,3847503775,56,Center,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628455,132,52,1,15,1,6j4xzc2g1eeafo6v1f38d4x22,1,4.7,44.1,2022-10-16T02:15:19.767Z,2022-10-16T09:24:37Z,3848081175,377,,,,,,,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628477,133,1,1,15,2,6j4xzc2g1eeafo6v1f38d4x22,1,13.8,44.5,2022-10-16T02:15:20.886Z,2022-10-16T09:11:56Z,3847504037,140,35.4,3847504053,287,,3847504043,213,0.4,3847504033,123,,3847504039,141,57.2,3847504035,56,Back,3847504041,212,24.3,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628483,134,1,1,15,4,6j4xzc2g1eeafo6v1f38d4x22,1,35.4,56.9,2022-10-16T02:15:22.838Z,2022-10-16T09:11:56Z,3847504111,141,86.2,3847504115,213,1.5,3847504113,212,20.0,3847504107,56,Back,3847504109,140,37.3,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628515,135,1,1,15,5,6j4xzc2g1eeafo6v1f38d4x22,1,37.4,86.6,2022-10-16T02:15:23.941Z,2022-10-16T09:11:56Z,3847504373,56,Back,3847504383,141,67.2,3847504391,213,4.4,3847504387,212,13.9,3847504377,140,33.3,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628531,136,1,1,15,11,6j4xzc2g1eeafo6v1f38d4x22,1,32.9,67.3,2022-10-16T02:15:29.990Z,2022-10-16T09:11:56Z,3847504477,140,45.9,3847504481,212,17.5,3847504479,141,51.3,3847504475,56,Back,3847504483,213,5.6,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628547,137,1,1,15,13,6j4xzc2g1eeafo6v1f38d4x22,1,46.7,55.5,2022-10-16T02:15:32.166Z,2022-10-16T09:11:55Z,3847504623,213,0.8,3847504617,140,52.3,3847504621,212,8.2,3847504615,56,Center,3847504619,141,64.0,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628565,138,1,1,15,18,6j4xzc2g1eeafo6v1f38d4x22,1,55.1,83.6,2022-10-16T02:15:36.421Z,2022-10-16T09:11:55Z,3847504765,140,54.0,3847504771,213,1.7,3847504769,212,7.0,3847504763,56,Left,3847504767,141,93.8,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628583,139,1,1,15,22,6j4xzc2g1eeafo6v1f38d4x22,1,62.3,90.9,2022-10-16T02:15:40.422Z,2022-10-16T09:11:54Z,3847504883,212,6.6,3847504881,141,83.8,3847504885,213,5.5,3847504879,140,66.6,3847504877,56,Left,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628585,140,4,1,15,25,6j4xzc2g1eeafo6v1f38d4x22,1,68.3,82.8,2022-10-16T02:15:43.813Z,2022-10-16T09:11:54Z,3847505467,233,171,3847504893,13,,3847504901,286,,3847504897,152,,3847504895,56,Left,3847504899,265,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628645,171,4,1,15,25,c4ygb6mnh53kpl2mpxe52l8jw,0,31.7,17.2,2022-10-16T02:15:43.814Z,2022-10-16T09:10:18Z,3847505157,152,,3847505153,13,,3847505155,56,Back,3847505159,265,,3847505471,233,140,3847505161,285,,,,,,,,bg3cipkody9urtfobt10d9y7e,K. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628679,172,17,1,15,36,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2022-10-16T02:15:54.756Z,2022-10-16T09:10:18Z,3847505333,392,,3847505331,31,,3847505335,13,243,,,,,,,,,,,,,,,,bg3cipkody9urtfobt10d9y7e,K. John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628829,142,1,1,16,18,6j4xzc2g1eeafo6v1f38d4x22,0,68.6,89.1,2022-10-16T02:16:37.253Z,2022-10-16T09:25:28Z,3847506161,1,,3847506145,5,,3847506149,152,,3848082153,224,,3847506151,56,Center,3847506155,141,41.2,3847506159,213,5.3,3848082155,72,,578n9sc6cucs81focurtu36c5,C. Lewis,,3847506147,155,3847506153,140,,3847506157,212,40.4,3847506143,2,,,,,,,,,,91.3,,,,,,,,,,,,,,,,,,,
2472628841,173,12,1,16,22,c4ygb6mnh53kpl2mpxe52l8jw,1,6.8,59.3,2022-10-16T02:16:40.710Z,2022-10-16T09:10:18Z,3847506197,56,Back,3847506211,15,,3847506203,212,21.5,3847506199,140,1.7,3847506205,213,1.8,3847506201,141,89.9,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628849,174,49,1,16,23,c4ygb6mnh53kpl2mpxe52l8jw,1,1.7,89.9,2022-10-16T02:16:41.838Z,2022-10-16T09:10:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628853,175,1,1,16,24,c4ygb6mnh53kpl2mpxe52l8jw,0,1.7,89.9,2022-10-16T02:16:43.077Z,2022-10-16T09:10:17Z,3847506237,56,Back,3847506247,1,,3847506243,212,18.2,3847506235,157,,3847506245,213,0.4,3847506241,141,100.0,3847506239,140,17.6,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628889,143,5,1,16,25,6j4xzc2g1eeafo6v1f38d4x22,1,86.2,-1.4,2022-10-16T02:16:43.549Z,2022-10-16T09:11:54Z,3847506471,233,176,3847506449,347,,3847506447,56,Right,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628855,176,5,1,16,25,c4ygb6mnh53kpl2mpxe52l8jw,0,13.8,101.4,2022-10-16T02:16:43.549Z,2022-10-16T09:10:17Z,3847506249,56,Back,3847506479,233,143,3847506251,347,,,,,,,,,,,,,,,,,e5ycwhcy49624czidh67ihiad,B. Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472628979,144,1,1,16,47,6j4xzc2g1eeafo6v1f38d4x22,1,90.1,0,2022-10-16T02:17:05.349Z,2022-10-16T09:11:54Z,3847506847,213,2.7,3847506837,107,,3847506843,141,11.3,3847506845,212,22.0,3847506841,140,71.0,3847506839,56,Right,3847506849,1,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
