id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2503567401,440,1,2,53,29,v046no35g7ebk8lytdjmfb43,1,36.3,19.4,2023-02-04T09:57:28.709Z,2023-02-04T09:57:30Z,4010431065,56,Back,4010431071,212,8.9,4010431073,213,5.3,4010431069,141,8.8,4010431067,140,41.2,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567409,441,1,2,53,32,v046no35g7ebk8lytdjmfb43,1,41.6,10,2023-02-04T09:57:31.477Z,2023-02-04T09:57:33Z,4010431105,140,43.6,4010431107,141,19.1,4010431109,212,6.5,4010431103,56,Back,4010431111,213,1.2,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567417,442,1,2,53,34,v046no35g7ebk8lytdjmfb43,1,46.5,18.5,2023-02-04T09:57:33.861Z,2023-02-04T09:57:35Z,4010431143,212,12.0,4010431139,140,54.5,4010431137,56,Right,4010431145,213,5.5,4010431141,141,5.8,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567419,443,1,2,53,36,v046no35g7ebk8lytdjmfb43,1,53.8,5.8,2023-02-04T09:57:35.413Z,2023-02-04T09:57:38Z,4010431159,140,32.7,4010431157,56,Back,4010431163,212,24.7,4010431165,213,2.7,4010431161,141,21.8,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567421,444,1,2,53,39,v046no35g7ebk8lytdjmfb43,1,32.2,25.8,2023-02-04T09:57:38.501Z,2023-02-04T09:57:39Z,4010431185,213,0.6,4010431177,56,Back,4010431179,140,39.0,4010431181,141,33.7,4010431183,212,8.9,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567429,445,1,2,53,40,v046no35g7ebk8lytdjmfb43,1,39,33.7,2023-02-04T09:57:39.285Z,2023-02-04T09:57:40Z,4010431215,140,34.5,4010431219,212,7.7,4010431217,141,24.7,4010431213,56,Back,4010431221,213,4.1,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567431,446,1,2,53,41,v046no35g7ebk8lytdjmfb43,1,34.5,24.7,2023-02-04T09:57:40.502Z,2023-02-04T09:57:41Z,4010431235,212,8.7,4010431229,56,Back,4010431237,213,1.1,4010431231,140,38.4,4010431233,141,36.0,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567437,447,1,2,53,42,v046no35g7ebk8lytdjmfb43,1,38.4,36,2023-02-04T09:57:41.557Z,2023-02-04T09:57:43Z,4010431263,140,32.9,4010431269,213,4.1,4010431267,212,9.7,4010431261,56,Back,4010431265,141,24.6,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567443,448,1,2,53,44,v046no35g7ebk8lytdjmfb43,1,32.7,22.4,2023-02-04T09:57:43.189Z,2023-02-04T09:57:46Z,4010431295,213,5.5,4010431291,141,4.1,4010431287,56,Back,4010431289,140,44.0,4010431293,212,17.2,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567447,449,1,2,53,46,v046no35g7ebk8lytdjmfb43,1,45.3,3.7,2023-02-04T09:57:46.021Z,2023-02-04T09:57:47Z,4010431313,140,56.3,4010431319,213,0.3,4010431317,212,12.1,4010431311,56,Right,4010431315,141,8.8,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567455,450,1,2,53,48,v046no35g7ebk8lytdjmfb43,1,56.3,8.8,2023-02-04T09:57:47.189Z,2023-02-04T09:57:50Z,4010431365,56,Right,4010431371,212,7.8,4010431373,213,1.6,4010431369,141,20.3,4010431367,140,56.0,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567465,451,1,2,53,51,v046no35g7ebk8lytdjmfb43,1,68.2,26.1,2023-02-04T09:57:50.837Z,2023-02-04T09:57:54Z,4010431409,56,Right,4010431411,140,97.9,4010431415,212,32.2,4010431413,141,14.1,4010431419,1,,4010431417,213,6.0,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567469,452,1,2,53,55,v046no35g7ebk8lytdjmfb43,0,98.8,14,2023-02-04T09:57:54.710Z,2023-02-04T15:22:33Z,4010431441,56,Center,4011751213,224,,4011751215,20,,4010431451,213,2.0,4010431443,140,89.8,4010431439,155,,4010431447,141,46.6,4010431437,2,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,4010431449,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,
2503567471,600,44,2,53,58,6lezh5aazy0xca1800e5dqxwl,1,10.1,49,2023-02-04T09:57:57.209Z,2023-02-04T09:57:58Z,4010431461,56,Back,4010431473,233,453,4010431463,285,,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567473,453,44,2,53,58,v046no35g7ebk8lytdjmfb43,0,89.9,51,2023-02-04T09:57:57.210Z,2023-02-04T09:57:59Z,4010431491,233,600,4010431465,56,Center,4010431467,286,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567477,601,12,2,53,58,6lezh5aazy0xca1800e5dqxwl,1,9.9,44.6,2023-02-04T09:57:57.672Z,2023-02-04T09:57:59Z,4010431483,212,25.6,4010431499,15,,4010431481,141,78.5,4010431477,56,Back,4010431485,213,1.1,4010431479,140,20.5,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567487,454,1,2,53,59,v046no35g7ebk8lytdjmfb43,1,76.9,18.2,2023-02-04T09:57:58.965Z,2023-02-04T09:58:02Z,4010431535,141,30.3,4010431531,56,Center,4010431533,140,70.7,4010431539,213,2.2,4010431537,212,10.5,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567497,455,1,2,54,2,v046no35g7ebk8lytdjmfb43,1,70.7,24.7,2023-02-04T09:58:01.989Z,2023-02-04T09:58:05Z,4010431573,56,Right,4010431577,141,9.2,4010431579,212,14.2,4010431575,140,79.7,4010431581,213,5.4,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567501,456,1,2,54,5,v046no35g7ebk8lytdjmfb43,1,76,8.2,2023-02-04T09:58:04.868Z,2023-02-04T09:58:07Z,4010431617,141,12.2,4010431619,212,8.6,4010431613,56,Right,4010431621,213,2.8,4010431615,140,68.2,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567509,457,1,2,54,8,v046no35g7ebk8lytdjmfb43,1,68.2,12.2,2023-02-04T09:58:07.541Z,2023-02-04T09:58:08Z,4010431643,56,Center,4010431651,213,1.8,4010431647,141,21.6,4010431649,212,6.5,4010431645,140,67.0,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567515,458,1,2,54,9,v046no35g7ebk8lytdjmfb43,1,67.5,21.3,2023-02-04T09:58:08.821Z,2023-02-04T09:58:10Z,4010431693,140,76.3,4010431697,212,13.4,4010431699,213,5.5,4010431695,141,7.0,4010431691,56,Right,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567523,459,1,2,54,11,v046no35g7ebk8lytdjmfb43,1,76.3,7,2023-02-04T09:58:10.453Z,2023-02-04T09:58:12Z,4010431723,56,Right,4010431729,212,7.0,4010431727,141,17.1,4010431725,140,75.1,4010431731,213,1.8,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567529,460,1,2,54,13,v046no35g7ebk8lytdjmfb43,1,77.3,15.2,2023-02-04T09:58:12.597Z,2023-02-04T15:22:56Z,4010431771,213,0.9,4010431761,155,,4010431765,140,91.4,4010431763,56,Center,4010431767,141,40.7,4010431769,212,22.8,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567531,461,61,2,54,15,v046no35g7ebk8lytdjmfb43,0,91.4,40.7,2023-02-04T09:58:14.965Z,2023-02-04T09:58:15Z,4010431775,56,Center,,,,,,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567537,462,5,2,54,17,v046no35g7ebk8lytdjmfb43,0,100.9,34.2,2023-02-04T09:58:16.917Z,2023-02-04T09:58:18Z,4010431787,346,,4010431811,233,602,4010431785,56,Center,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567539,602,5,2,54,17,6lezh5aazy0xca1800e5dqxwl,1,-0.9,65.8,2023-02-04T09:58:16.917Z,2023-02-04T09:59:29Z,4010431793,346,,4010431791,56,Back,4010431805,233,462,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567575,603,1,2,54,33,6lezh5aazy0xca1800e5dqxwl,1,4.3,51.3,2023-02-04T09:58:32.761Z,2023-02-04T09:58:43Z,4010431971,140,22.9,4010431975,212,22.5,4010431967,124,,4010431977,213,0.5,4010431969,56,Back,4010431981,237,,4010431973,141,67.8,4010432131,189,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567581,604,1,2,54,34,6lezh5aazy0xca1800e5dqxwl,1,22.9,67.8,2023-02-04T09:58:33.737Z,2023-02-04T09:58:34Z,4010432003,140,43.4,4010432009,213,5.9,4010432001,56,Back,4010432007,212,23.4,4010432005,141,54.2,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567589,605,1,2,54,35,6lezh5aazy0xca1800e5dqxwl,1,43.4,54.2,2023-02-04T09:58:34.761Z,2023-02-04T15:23:16Z,4010432043,140,34.5,4010432047,212,12.7,4010432049,213,3.9,4010432045,141,41.6,4011759303,156,,4010432041,56,Back,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567591,606,1,2,54,39,6lezh5aazy0xca1800e5dqxwl,1,34.5,41.6,2023-02-04T09:58:38.218Z,2023-02-04T09:58:40Z,4010432065,213,1.6,4010432061,141,75.2,4010432057,56,Back,4010432059,140,34.5,4010432063,212,22.8,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567593,607,1,2,54,40,6lezh5aazy0xca1800e5dqxwl,1,34.5,75.2,2023-02-04T09:58:39.929Z,2023-02-04T09:58:40Z,4010432071,140,40.7,4010432075,212,12.4,4010432073,141,90.8,4010432077,213,1.0,4010432069,56,Back,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567605,608,1,2,54,41,6lezh5aazy0xca1800e5dqxwl,1,40.7,90.8,2023-02-04T09:58:40.569Z,2023-02-04T09:58:43Z,4010432119,56,Back,4010432123,141,52.2,4010432121,140,25.5,4010432127,213,4.2,4010432125,212,30.7,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567627,609,1,2,54,47,6lezh5aazy0xca1800e5dqxwl,1,35.3,44.8,2023-02-04T09:58:46.185Z,2023-02-04T09:58:51Z,4010432221,212,16.9,4010432215,56,Back,4010432217,140,40.7,4010432223,213,5.1,4010432219,141,21.4,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567647,610,1,2,54,52,6lezh5aazy0xca1800e5dqxwl,1,56.3,28.3,2023-02-04T09:58:51.210Z,2023-02-04T09:58:56Z,4010432289,141,27.2,4010432293,213,6.2,4010432287,140,67.8,4010432285,56,Center,4010432291,212,12.1,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567649,611,4,2,54,56,6lezh5aazy0xca1800e5dqxwl,1,69,27.8,2023-02-04T09:58:55.561Z,2023-02-04T09:58:58Z,4010432305,286,,4010432301,152,,4010432345,233,463,4010432299,56,Center,4010432303,265,,4010432297,13,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567657,463,4,2,54,56,v046no35g7ebk8lytdjmfb43,0,31,72.2,2023-02-04T09:58:55.562Z,2023-02-04T09:58:58Z,4010432325,13,,4010432331,265,,4010432327,56,Back,4010432329,152,,4010432355,233,611,4010432333,285,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567815,612,1,2,55,49,6lezh5aazy0xca1800e5dqxwl,0,69.1,26.2,2023-02-04T09:59:48.267Z,2023-02-04T15:23:47Z,4010433005,212,33.9,4010433009,1,,4010432991,2,,4011764849,223,,4010433007,213,0.7,4011764851,72,,4010433003,141,58.4,4010432997,152,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4010433001,140,4010432999,56,4010432993,5,,4010432995,155,,,,,,,,,,,,,,,Center,,,,,,93.7,,,,,
2503567819,465,12,2,55,51,v046no35g7ebk8lytdjmfb43,1,6.3,41.8,2023-02-04T09:59:50.125Z,2023-02-04T15:23:54Z,4010433039,15,,4010433031,212,7.8,4010433025,56,Back,4010433027,140,0.0,4010433029,141,37.6,4010433051,167,,4010433033,213,3.5,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567823,466,6,2,55,52,v046no35g7ebk8lytdjmfb43,0,2.8,39.6,2023-02-04T09:59:51.371Z,2023-02-04T15:23:57Z,4010433065,233,613,4010433047,73,,4010433045,56,Back,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567821,613,6,2,55,52,6lezh5aazy0xca1800e5dqxwl,1,97.2,60.4,2023-02-04T09:59:51.371Z,2023-02-04T09:59:52Z,4010433043,73,,4010433057,233,466,4010433041,56,Center,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567927,614,1,2,56,23,6lezh5aazy0xca1800e5dqxwl,0,99.5,99.5,2023-02-04T10:00:22.686Z,2023-02-04T15:24:03Z,4010433405,2,,4010433421,213,4.3,4010433413,56,Center,4010433419,212,31.2,4010433417,141,57.6,4010433409,155,,4010433407,6,,4011767493,72,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4010433411,224,4010433415,140,,,,,,,,,,,,,,,,,,,,87.3,,,,,,,,,,,
2503567989,470,61,2,56,24,v046no35g7ebk8lytdjmfb43,1,4.7,41.5,2023-02-04T10:00:23.581Z,2023-02-04T10:02:49Z,4010433693,56,Back,,,,,,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567931,615,61,2,56,25,6lezh5aazy0xca1800e5dqxwl,1,87.7,57.8,2023-02-04T10:00:24.420Z,2023-02-04T10:01:19Z,4010433431,56,Center,,,,,,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567935,467,61,2,56,26,v046no35g7ebk8lytdjmfb43,1,8.3,47,2023-02-04T10:00:25.972Z,2023-02-04T10:01:01Z,4010433441,56,Back,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567951,468,12,2,56,27,v046no35g7ebk8lytdjmfb43,1,4.5,45.5,2023-02-04T10:00:26.429Z,2023-02-04T10:01:02Z,4010433509,140,21.2,4010433505,56,Back,4010433517,213,0.6,4010433511,141,63.6,4010433515,212,21.4,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567949,616,13,2,56,28,6lezh5aazy0xca1800e5dqxwl,1,79.5,29.5,2023-02-04T10:00:27.380Z,2023-02-04T15:24:34Z,4010433671,108,,4010433661,102,39.7,4010433543,20,,4010433657,25,,4010433659,81,,4010433497,56,Center,4010433675,458,,4010433663,103,90.3,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,4010433673,328,4010433495,18,4010433667,215,,4010433677,230,97.8,4010433679,231,48.7,,,,,,,,,,,,,,,,,,,,,,
2503567957,469,5,2,56,30,v046no35g7ebk8lytdjmfb43,1,-1,59.8,2023-02-04T10:00:29.349Z,2023-02-04T10:00:30Z,4010433527,56,Back,4010433535,233,617,4010433529,346,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503567955,617,5,2,56,30,6lezh5aazy0xca1800e5dqxwl,0,101,40.2,2023-02-04T10:00:29.349Z,2023-02-04T10:15:37Z,4010433519,56,Center,4010433539,233,469,4010433521,346,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568077,471,1,2,57,3,v046no35g7ebk8lytdjmfb43,1,3.9,44.9,2023-02-04T10:01:03.076Z,2023-02-04T10:01:08Z,4010434003,140,61.1,4010434015,74,,4010434011,1,,4010433999,124,,4010434005,141,18.6,4010434007,212,62.7,4010434001,56,Right,4010434009,213,6.0,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568081,472,1,2,57,9,v046no35g7ebk8lytdjmfb43,0,61.1,18.6,2023-02-04T10:01:08.163Z,2023-02-04T10:01:08Z,4010434025,168,,4010434033,212,10.8,4010434035,213,0.2,4010434027,56,Center,4010434029,140,71.2,4010434031,141,21.6,4010434023,3,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568085,618,1,2,57,9,6lezh5aazy0xca1800e5dqxwl,1,31.3,74.1,2023-02-04T10:01:08.813Z,2023-02-04T10:01:09Z,4010434041,3,,4010434045,140,35.7,4010434049,212,5.4,4010434047,141,78.3,4010434051,213,0.6,4010434043,56,Back,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568087,619,49,2,57,10,6lezh5aazy0xca1800e5dqxwl,1,35.8,78.3,2023-02-04T10:01:09.502Z,2023-02-04T10:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568095,620,1,2,57,11,6lezh5aazy0xca1800e5dqxwl,0,35.8,78.3,2023-02-04T10:01:10.917Z,2023-02-04T15:26:28Z,4010434091,213,6.1,4010434081,157,,4010434085,140,57.5,4010434083,56,Center,4010434089,212,23.2,4010434093,1,,4010434087,141,71.7,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568099,473,8,2,57,13,v046no35g7ebk8lytdjmfb43,1,44.8,23.9,2023-02-04T10:01:12.899Z,2023-02-04T15:26:38Z,4010434101,56,Back,4011795877,385,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568433,635,61,2,57,14,6lezh5aazy0xca1800e5dqxwl,1,53.1,73.4,2023-02-04T10:01:14.051Z,2023-02-04T10:02:41Z,4010435431,56,Center,,,,,,,,,,,,,,,,,,,,,,6b31g4lw3ste6xrg1kwwn5iol,H. Ibusuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568109,621,3,2,57,15,6lezh5aazy0xca1800e5dqxwl,0,62.8,77.9,2023-02-04T10:01:15.021Z,2023-02-04T15:26:47Z,4010434141,286,,4010434139,56,Center,4011797437,465,,4010434143,211,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568197,474,5,2,57,18,v046no35g7ebk8lytdjmfb43,1,17,-1.1,2023-02-04T10:01:17.981Z,2023-02-04T10:15:37Z,4010434879,233,622,4010434469,56,Back,4010434471,347,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568231,622,5,2,57,18,6lezh5aazy0xca1800e5dqxwl,0,83,101.1,2023-02-04T10:01:17.981Z,2023-02-04T10:02:02Z,4010434611,347,,4010434887,233,474,4010434609,56,Left,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568207,475,1,2,57,42,v046no35g7ebk8lytdjmfb43,1,14.1,0,2023-02-04T10:01:41.844Z,2023-02-04T10:01:43Z,4010434505,107,,4010434513,212,9.6,4010434509,140,14.1,4010434507,56,Back,4010434515,213,1.6,4010434511,141,12.2,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568215,476,1,2,57,44,v046no35g7ebk8lytdjmfb43,1,13.4,12.5,2023-02-04T10:01:43.380Z,2023-02-04T10:01:44Z,4010434537,56,Back,4010434539,140,11.1,4010434543,212,5.2,4010434545,213,4.2,4010434541,141,5.8,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568223,477,1,2,57,45,v046no35g7ebk8lytdjmfb43,0,11.5,5.8,2023-02-04T10:01:44.566Z,2023-02-04T10:01:47Z,4010434589,213,6.3,4010434581,56,Back,4010434587,212,18.4,4010434585,141,5.2,4010434579,155,,4010434583,140,29.0,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568229,478,44,2,57,47,v046no35g7ebk8lytdjmfb43,1,33.9,5.2,2023-02-04T10:01:46.546Z,2023-02-04T10:52:11Z,4010434607,285,,4010434605,56,Back,4010434629,233,623,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568235,623,44,2,57,47,6lezh5aazy0xca1800e5dqxwl,0,66.1,94.8,2023-02-04T10:01:46.547Z,2023-02-04T10:51:16Z,4010434625,233,478,4010434617,56,Left,4010434619,286,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503578041,824,1,2,57,48,v046no35g7ebk8lytdjmfb43,0,38,5.5,2023-02-04T10:01:47.078Z,2023-02-04T10:51:22Z,4010484929,212,5.6,4010484927,141,6.1,4010484931,213,0.1,4010484923,56,Back,4010484921,168,,4010484925,140,43.3,4010484919,3,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568263,624,1,2,57,49,6lezh5aazy0xca1800e5dqxwl,1,65.7,92.5,2023-02-04T10:01:48.631Z,2023-02-04T15:27:32Z,4010485081,141,82.4,4010485085,213,5.7,4010434735,56,Left,4010485079,140,76.1,4010485073,155,,4010485083,212,12.9,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503568265,625,1,2,57,50,6lezh5aazy0xca1800e5dqxwl,0,78.5,84.9,2023-02-04T10:01:49.926Z,2023-02-04T15:27:46Z,4010434757,212,19.6,4010434759,213,5.5,4010434753,140,91.5,4010434751,56,Center,4010434755,141,64.2,4010434747,3,,4010434749,168,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
