id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/16/value
2492919003,383,12,1,40,22,6j4xzc2g1eeafo6v1f38d4x22,1,8,80,2022-12-23T12:11:04.978Z,2022-12-24T07:14:44Z,3954398269,140,12.0,3954398273,212,5.4,3954398271,141,84.9,3954398267,56,Back,3954398275,213,0.7,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919005,384,1,1,40,23,6j4xzc2g1eeafo6v1f38d4x22,0,11.9,85.2,2022-12-23T12:11:05.826Z,2022-12-23T12:11:06Z,3954398295,233,382,3954398299,286,,3954398281,140,12.2,3954398283,141,83.6,3954398287,213,5.0,3954398285,212,1.1,3954398279,56,Back,3954398293,236,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919007,382,74,1,40,23,cuj4qahgk4idsme4dg8clk6gw,1,90.5,20.7,2022-12-23T12:11:05.827Z,2022-12-23T12:19:20Z,3954398325,233,384,3954398291,285,,3954398289,56,Right,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919015,383,49,1,40,25,cuj4qahgk4idsme4dg8clk6gw,1,92.7,20.1,2022-12-23T12:11:07.460Z,2022-12-23T12:11:32Z,,,,,,,,,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919031,384,1,1,40,25,cuj4qahgk4idsme4dg8clk6gw,1,92.7,20.1,2022-12-23T12:11:07.700Z,2022-12-24T09:09:32Z,3954398421,212,5.3,3954398423,213,2.1,3954398419,141,27.0,3954398417,140,90.3,3954398415,56,Center,3954398923,210,13,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2492919035,385,13,1,40,29,cuj4qahgk4idsme4dg8clk6gw,1,88.5,34.5,2022-12-23T12:11:11.860Z,2022-12-24T09:09:33Z,3954398941,55,384,3954398939,29,,3954398945,102,60.2,3954398951,231,46.2,3954398947,103,23.6,3954398445,56,Center,3954398819,72,,3954398443,63,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,3954398949,230,3954398441,22,,3954401681,73,,,,,,,,,,,,,,98.2,,,,,,,,,,,,,
2492919043,385,5,1,40,31,6j4xzc2g1eeafo6v1f38d4x22,1,-1.2,35.5,2022-12-23T12:11:13.668Z,2022-12-23T12:19:18Z,3954398481,233,386,3954398473,56,Back,3954398475,346,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919039,386,5,1,40,31,cuj4qahgk4idsme4dg8clk6gw,0,101.2,64.5,2022-12-23T12:11:13.668Z,2022-12-23T12:11:15Z,3954398455,346,,3954398487,233,385,3954398453,56,Center,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919185,386,1,1,41,11,6j4xzc2g1eeafo6v1f38d4x22,0,4.9,59.9,2022-12-23T12:11:53.766Z,2022-12-23T12:11:58Z,3954399243,213,6.3,3954399241,212,58.3,3954399233,124,,3954399247,74,,3954399237,140,60.4,3954399235,56,Center,3954399245,1,,3954399239,141,57.3,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919183,387,1,1,41,15,cuj4qahgk4idsme4dg8clk6gw,0,38.9,34.5,2022-12-23T12:11:57.093Z,2022-12-24T07:15:35Z,3954399225,141,44.3,3954399227,212,24.4,3954399229,213,0.3,3954399223,140,61.3,3954399221,56,Center,3954399219,3,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919201,387,1,1,41,18,6j4xzc2g1eeafo6v1f38d4x22,0,36.4,52.4,2022-12-23T12:12:00.148Z,2022-12-23T12:12:04Z,3954399319,212,20.4,3954399313,56,Center,3954399321,213,0.2,3954399315,140,55.6,3954399317,141,57.3,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919197,388,49,1,41,18,cuj4qahgk4idsme4dg8clk6gw,1,44.4,42.4,2022-12-23T12:12:00.950Z,2022-12-23T12:12:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919207,389,1,1,41,19,cuj4qahgk4idsme4dg8clk6gw,1,46.3,44.5,2022-12-23T12:12:01.477Z,2022-12-23T12:12:07Z,3954399353,56,Center,3954399359,212,18.1,3954399361,213,1.0,3954399355,140,54.9,3954399357,141,67.6,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493030101,876,3,1,41,22,cuj4qahgk4idsme4dg8clk6gw,0,63.7,74.1,2022-12-23T12:12:04.762Z,2022-12-24T09:00:43Z,3954983635,465,,3954983605,286,,3955000359,233,826,3954983603,56,Center,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493030103,826,7,1,41,22,6j4xzc2g1eeafo6v1f38d4x22,0,36.3,25.9,2022-12-23T12:12:04.763Z,2022-12-24T09:00:43Z,3954983643,385,,3955000351,233,876,3954983619,56,Back,3954983621,285,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919241,390,1,1,41,25,cuj4qahgk4idsme4dg8clk6gw,1,68.1,78.8,2022-12-23T12:12:07.077Z,2022-12-23T12:12:16Z,3954399523,213,0.4,3954399521,212,17.6,3954399519,141,89.4,3954399517,140,83.4,3954399515,56,Left,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919249,391,1,1,41,34,cuj4qahgk4idsme4dg8clk6gw,0,73.2,46.1,2022-12-23T12:12:16.533Z,2022-12-23T12:12:17Z,3954399557,212,10.5,3954399555,141,31.0,3954399553,140,75.5,3954399559,213,4.9,3954399551,56,Center,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919253,388,49,1,41,36,6j4xzc2g1eeafo6v1f38d4x22,1,23.8,77.4,2022-12-23T12:12:18.373Z,2022-12-23T12:12:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919257,389,1,1,41,36,6j4xzc2g1eeafo6v1f38d4x22,1,23.8,77.4,2022-12-23T12:12:18.533Z,2022-12-23T12:12:21Z,3954399581,140,30.7,3954399583,141,71.4,3954399579,56,Back,3954399585,212,8.3,3954399587,213,5.8,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919265,390,1,1,41,39,6j4xzc2g1eeafo6v1f38d4x22,1,32.6,74.6,2022-12-23T12:12:21.204Z,2022-12-23T12:12:22Z,3954399621,212,4.3,3954399623,213,3.8,3954399619,141,70.5,3954399617,140,29.5,3954399615,56,Back,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919267,391,1,1,41,40,6j4xzc2g1eeafo6v1f38d4x22,1,29.5,70.5,2022-12-23T12:12:22.260Z,2022-12-23T12:12:24Z,3954399633,212,7.5,3954399631,141,60.3,3954399627,56,Back,3954399629,140,26.8,3954399635,213,4.3,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919281,392,1,1,41,42,6j4xzc2g1eeafo6v1f38d4x22,1,26.8,59.9,2022-12-23T12:12:24.180Z,2022-12-23T12:12:29Z,3954399721,56,Back,3954399723,140,23.5,3954399725,141,30.7,3954399727,212,20.2,3954399729,213,4.5,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919283,393,1,1,41,47,6j4xzc2g1eeafo6v1f38d4x22,1,25.9,31.7,2022-12-23T12:12:29.301Z,2022-12-23T12:12:30Z,3954399733,56,Back,3954399741,213,1.5,3954399735,140,26.2,3954399737,141,47.2,3954399739,212,10.5,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919289,394,1,1,41,48,6j4xzc2g1eeafo6v1f38d4x22,1,26.2,46.9,2022-12-23T12:12:30.820Z,2022-12-23T12:12:32Z,3954399781,212,7.8,3954399783,213,0.9,3954399779,141,56.1,3954399777,140,30.6,3954399775,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919291,395,1,1,41,50,6j4xzc2g1eeafo6v1f38d4x22,1,32.1,56.6,2022-12-23T12:12:32.645Z,2022-12-23T12:12:35Z,3954399789,56,Back,3954399791,140,29.4,3954399793,141,69.3,3954399797,213,1.9,3954399795,212,9.1,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919295,396,1,1,41,53,6j4xzc2g1eeafo6v1f38d4x22,1,29.4,69.3,2022-12-23T12:12:35.045Z,2022-12-23T12:12:36Z,3954399813,56,Back,3954399819,212,18.2,3954399821,213,4.6,3954399815,140,27.9,3954399817,141,42.7,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919311,397,1,1,41,54,6j4xzc2g1eeafo6v1f38d4x22,1,28,42.5,2022-12-23T12:12:36.805Z,2022-12-23T12:12:40Z,3954399887,141,33.2,3954399885,140,38.2,3954399891,213,5.7,3954399889,212,12.4,3954399883,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919317,398,1,1,41,58,6j4xzc2g1eeafo6v1f38d4x22,1,38.2,33.2,2022-12-23T12:12:40.517Z,2022-12-23T12:12:41Z,3954399909,141,37.4,3954399913,212,9.4,3954399905,140,29.7,3954399915,213,2.8,3954399901,56,Back,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919327,399,1,1,41,59,6j4xzc2g1eeafo6v1f38d4x22,1,29.7,37.4,2022-12-23T12:12:41.653Z,2022-12-23T12:12:44Z,3954399977,140,36.4,3954399975,56,Back,3954399983,213,0.6,3954399981,212,8.5,3954399979,141,44.3,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919337,400,1,1,42,2,6j4xzc2g1eeafo6v1f38d4x22,1,36.4,44.3,2022-12-23T12:12:44.133Z,2022-12-23T12:12:45Z,3954400037,140,32.3,3954400035,56,Back,3954400039,141,67.2,3954400041,212,16.2,3954400043,213,1.8,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919341,401,1,1,42,3,6j4xzc2g1eeafo6v1f38d4x22,1,32.3,67.2,2022-12-23T12:12:45.701Z,2022-12-23T12:12:47Z,3954400059,56,Back,3954400063,141,90.8,3954400061,140,42.8,3954400065,212,19.5,3954400067,213,1.0,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919345,402,1,1,42,5,6j4xzc2g1eeafo6v1f38d4x22,1,42.8,90.8,2022-12-23T12:12:47.141Z,2022-12-23T12:12:48Z,3954400087,141,85.2,3954400085,140,34.9,3954400091,213,3.6,3954400089,212,9.1,3954400083,56,Back,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919357,403,1,1,42,5,6j4xzc2g1eeafo6v1f38d4x22,1,34.9,85.2,2022-12-23T12:12:47.973Z,2022-12-23T12:12:50Z,3954400135,213,6.0,3954400129,140,43.7,3954400127,56,Back,3954400133,212,9.6,3954400131,141,81.6,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919361,404,1,1,42,8,6j4xzc2g1eeafo6v1f38d4x22,1,43.7,80.7,2022-12-23T12:12:50.901Z,2022-12-23T12:12:52Z,3954400153,140,39.5,3954400151,56,Back,3954400175,156,,3954400159,213,4.0,3954400155,141,73.8,3954400157,212,6.4,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919385,405,1,1,42,10,6j4xzc2g1eeafo6v1f38d4x22,1,57.4,73.2,2022-12-23T12:12:52.821Z,2022-12-23T12:12:57Z,3954400257,213,5.6,3954400255,212,17.8,3954400253,141,57.6,3954400251,140,71.0,3954400249,56,Center,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919387,406,50,1,42,13,6j4xzc2g1eeafo6v1f38d4x22,1,73.6,49.6,2022-12-23T12:12:55.030Z,2022-12-23T12:12:58Z,3954400303,233,392,3954400261,56,Center,3954400263,286,,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919381,392,7,1,42,13,cuj4qahgk4idsme4dg8clk6gw,0,26.4,50.4,2022-12-23T12:12:55.031Z,2022-12-24T07:17:23Z,3954400233,56,Back,3954400299,233,406,3954983797,385,,3954400235,285,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919395,407,61,1,42,14,6j4xzc2g1eeafo6v1f38d4x22,0,70.7,62.9,2022-12-23T12:12:56.774Z,2022-12-23T12:13:34Z,3954400307,56,Center,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919391,393,1,1,42,15,cuj4qahgk4idsme4dg8clk6gw,0,31.5,51.3,2022-12-23T12:12:57.640Z,2022-12-23T12:14:11Z,3954400279,140,31.5,3954400283,212,2.2,3954400281,141,48.1,3954400277,56,Back,3954400285,213,4.7,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919397,408,61,1,42,17,6j4xzc2g1eeafo6v1f38d4x22,1,70.7,62.9,2022-12-23T12:12:59.038Z,2022-12-23T12:13:37Z,3954400309,56,Center,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919401,394,49,1,42,19,cuj4qahgk4idsme4dg8clk6gw,1,22.2,54.2,2022-12-23T12:13:01.543Z,2022-12-23T12:14:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919407,395,1,1,42,19,cuj4qahgk4idsme4dg8clk6gw,1,26.4,52.4,2022-12-23T12:13:01.815Z,2022-12-23T12:13:39Z,3954400337,140,20.5,3954400335,56,Back,3954400343,213,3.1,3954400341,212,6.2,3954400339,141,52.4,,,,,,,,,,5ik9yg42hblwa27q4p29awyj9,A. McEneff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919535,399,1,1,42,20,cuj4qahgk4idsme4dg8clk6gw,1,22.2,54,2022-12-23T12:13:02.976Z,2022-12-23T12:13:49Z,3954401079,213,4.8,3954401073,140,23.0,3954401071,56,Back,3954401077,212,7.3,3954401075,141,43.4,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919409,396,1,1,42,21,cuj4qahgk4idsme4dg8clk6gw,0,17.4,43.1,2022-12-23T12:13:03.079Z,2022-12-24T07:17:51Z,3954400357,213,6.0,3954400355,212,20.1,3954400359,1,,3954400349,56,Back,3954400347,157,,3954400353,141,35.9,3954400351,140,36.0,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919415,409,49,1,42,23,6j4xzc2g1eeafo6v1f38d4x22,1,66.8,57.9,2022-12-23T12:13:05.942Z,2022-12-23T12:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919435,410,15,1,42,26,6j4xzc2g1eeafo6v1f38d4x22,1,72.9,49.9,2022-12-23T12:13:08.598Z,2022-12-24T09:09:51Z,3954400615,233,397,3954400699,146,76.8,3954400495,22,,3954400609,82,,3954400497,18,,3954400697,458,,3954400695,215,,3954400705,231,49.3,578n9sc6cucs81focurtu36c5,C. Lewis,3954400499,56,3954400605,72,,3954400703,230,96.8,3954400701,147,49.8,3954400689,78,3954400691,102,3954400693,103,19,,,Center,,,49.3,,,,,,,,,,
2492919437,397,10,1,42,26,cuj4qahgk4idsme4dg8clk6gw,1,28.3,51,2022-12-23T12:13:08.698Z,2022-12-23T12:13:15Z,3954400507,94,,3954400623,233,410,3954400509,56,Back,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919445,398,6,1,42,29,cuj4qahgk4idsme4dg8clk6gw,0,27.6,51.2,2022-12-23T12:13:11.463Z,2022-12-24T07:18:10Z,3954400551,73,,3954400579,233,411,3954400549,56,Back,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919447,411,6,1,42,29,6j4xzc2g1eeafo6v1f38d4x22,1,72.4,48.8,2022-12-23T12:13:11.463Z,2022-12-23T12:19:20Z,3954400555,56,Center,3954400573,233,398,3954400769,75,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919551,412,1,1,43,9,6j4xzc2g1eeafo6v1f38d4x22,0,99.7,0.5,2022-12-23T12:13:51.160Z,2022-12-24T07:18:51Z,3954401197,213,1.8,3954401195,212,32.6,3954984201,72,,3954401189,56,Center,3954401193,141,46.9,3954401191,140,92.0,3954401183,6,,3954401181,2,,578n9sc6cucs81focurtu36c5,C. Lewis,3954401199,1,3954401185,155,,3954401187,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919543,400,44,1,43,11,cuj4qahgk4idsme4dg8clk6gw,1,8.5,53,2022-12-23T12:13:53.784Z,2022-12-23T12:13:57Z,3954401137,56,Back,3954401217,233,413,3954401139,285,,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919555,413,44,1,43,11,6j4xzc2g1eeafo6v1f38d4x22,0,91.5,47,2022-12-23T12:13:53.785Z,2022-12-23T12:13:58Z,3954401213,56,Center,3954401215,286,,3954401233,233,400,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919547,401,12,1,43,12,cuj4qahgk4idsme4dg8clk6gw,1,9,52.8,2022-12-23T12:13:54.264Z,2022-12-23T12:13:55Z,3954401157,140,22.7,3954401179,15,,3954401163,213,0.8,3954401161,212,21.1,3954401155,56,Back,3954401159,141,75.4,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919563,414,1,1,43,16,6j4xzc2g1eeafo6v1f38d4x22,1,76.8,13.9,2022-12-23T12:13:58.727Z,2022-12-23T12:13:59Z,3954401269,212,10.4,3954401267,141,11.5,3954401265,140,86.6,3954401271,213,6.1,3954401263,56,Right,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919571,415,1,1,43,17,6j4xzc2g1eeafo6v1f38d4x22,0,86.8,11.6,2022-12-23T12:13:59.784Z,2022-12-24T07:19:05Z,3954401317,345,,3954984253,72,,3954984251,223,,3954401313,213,1.3,3954401311,212,50.8,3954401309,141,82.8,3954401319,1,,3954401303,155,,578n9sc6cucs81focurtu36c5,C. Lewis,3954401301,2,3954401307,140,100.0,3954401305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919567,402,5,1,43,19,cuj4qahgk4idsme4dg8clk6gw,1,-1,26.2,2022-12-23T12:14:01.129Z,2022-12-23T12:14:03Z,3954401287,56,Back,3954401327,233,416,3954401289,346,,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919573,416,5,1,43,19,6j4xzc2g1eeafo6v1f38d4x22,0,101,73.8,2022-12-23T12:14:01.129Z,2022-12-23T12:19:19Z,3954401331,233,402,3954401323,346,,3954401321,56,Center,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919641,403,1,1,43,50,cuj4qahgk4idsme4dg8clk6gw,0,4.5,40.7,2022-12-23T12:14:32.698Z,2022-12-23T12:14:35Z,3954401741,56,Center,3954401743,140,53.9,3954401739,124,,3954401749,213,6.0,3954401747,212,53.4,3954401751,1,,3954401753,74,,3954401745,141,22.2,90cmfctiu1b17s790t26ddcd1,L. Reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919657,417,1,1,43,54,6j4xzc2g1eeafo6v1f38d4x22,0,46.4,73.8,2022-12-23T12:14:36.105Z,2022-12-23T12:14:40Z,3954401849,56,Left,3954401847,3,,3954401853,141,83.4,3954401851,140,77.4,3954401857,213,0.2,3954401855,212,33.2,3954401859,1,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919675,404,12,1,44,0,cuj4qahgk4idsme4dg8clk6gw,1,11,2.3,2022-12-23T12:14:42.522Z,2022-12-24T07:19:52Z,3954401937,212,25.6,3954401935,141,9.9,3954401933,140,34.9,3954401939,213,0.2,3954401931,56,Back,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919677,405,1,1,44,2,cuj4qahgk4idsme4dg8clk6gw,1,30.5,11.1,2022-12-23T12:14:44.922Z,2022-12-23T12:14:47Z,3954401953,56,Back,3954401955,140,25.9,3954401961,213,4.1,3954401957,141,0.4,3954401959,212,8.7,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919687,406,1,1,44,5,cuj4qahgk4idsme4dg8clk6gw,1,25.9,0.4,2022-12-23T12:14:47.033Z,2022-12-23T12:14:52Z,3954402025,56,Back,3954402027,140,46.8,3954402033,213,0.5,3954402031,212,24.4,3954402029,141,16.1,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919689,407,61,1,44,9,cuj4qahgk4idsme4dg8clk6gw,0,47.5,17.1,2022-12-23T12:14:51.977Z,2022-12-23T12:14:52Z,3954402037,56,Back,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919691,418,1,1,44,10,6j4xzc2g1eeafo6v1f38d4x22,0,55.1,82.1,2022-12-23T12:14:52.296Z,2022-12-23T12:14:53Z,3954402043,56,Left,3954402041,157,,3954402047,141,82.1,3954402053,1,,3954402051,213,0,3954402045,140,55.2,3954402049,212,0.1,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919697,408,43,1,44,14,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2022-12-23T12:14:56.666Z,2022-12-23T12:15:13Z,3954402339,144,61,3954402087,56,Back,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919703,409,2,1,44,14,cuj4qahgk4idsme4dg8clk6gw,1,42.9,14.7,2022-12-23T12:14:56.866Z,2022-12-23T12:16:50Z,3954402109,141,9.9,3954402103,7,61rdelnm1qf1rh24z6omazu1h,3954402105,56,Right,3954402107,140,57.8,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492919699,419,55,1,44,14,6j4xzc2g1eeafo6v1f38d4x22,1,34.2,28.9,2022-12-23T12:14:56.867Z,2022-12-23T12:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
