id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2504237231,345,44,1,41,1,7p460lrzt1kmp4rsofqa47eqy,0,9.8,40.6,2023-02-05T04:42:29.630Z,2023-02-05T09:38:51Z,4013957473,285,,4013957471,56,Back,4013957491,233,423,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237225,424,15,1,41,2,6h553bwfqkoxayuv80uikkn42,1,90.4,60.6,2023-02-05T04:42:29.948Z,2023-02-05T09:41:45Z,4013957615,103,22.8,4013957613,102,50.3,4013957609,55,422,4013957495,25,,4013957501,328,,4013957619,147,49.5,4013957617,146,99.4,4013957625,233,347,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,4013957599,79,,4013957603,154,4013957441,17,,4013957497,15,,,,4013957601,29,,4013957443,56,,,,,Center,,,,,,,,,,,
2504237247,347,10,1,41,2,7p460lrzt1kmp4rsofqa47eqy,1,1.2,48.8,2023-02-05T04:42:30.048Z,2023-02-05T09:41:59Z,4013957593,56,Back,4013957589,178,,4014268733,378,,4013957629,233,424,4013957591,182,,4013957587,177,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237243,346,52,1,41,3,7p460lrzt1kmp4rsofqa47eqy,1,1.4,49.7,2023-02-05T04:42:31.239Z,2023-02-05T09:42:24Z,4014268845,378,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237277,348,1,1,41,8,7p460lrzt1kmp4rsofqa47eqy,1,9.5,54.4,2023-02-05T04:42:35.894Z,2023-02-05T09:42:30Z,4013957745,212,13.6,4013957737,56,Back,4013957747,213,1.2,4013957743,141,73.2,4013957733,123,,4013957741,140,14.0,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504303445,893,1,1,41,9,7p460lrzt1kmp4rsofqa47eqy,1,15.5,78.4,2023-02-05T04:42:37.306Z,2023-02-05T09:42:42Z,4014269585,213,1.0,4014269577,56,Back,4014269579,140,18.7,4014269581,141,85.6,4014269583,212,5.9,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237301,349,1,1,41,17,7p460lrzt1kmp4rsofqa47eqy,1,20,83,2023-02-05T04:42:45.805Z,2023-02-05T04:42:51Z,4013957817,213,4.4,4013957809,140,9.4,4013957815,212,39.0,4013957807,56,Back,4013957811,141,28.0,4013957819,1,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237313,350,1,1,41,23,7p460lrzt1kmp4rsofqa47eqy,1,11.6,23.7,2023-02-05T04:42:51.148Z,2023-02-05T04:42:52Z,4013957853,140,21.3,4013957859,213,5.4,4013957851,56,Back,4013957855,141,6.5,4013957857,212,15.5,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237315,351,1,1,41,24,7p460lrzt1kmp4rsofqa47eqy,1,21.5,7,2023-02-05T04:42:52.605Z,2023-02-05T04:42:54Z,4013957873,212,10.4,4013957867,56,Back,4013957875,213,0.0,4013957871,141,7.7,4013957869,140,31.4,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237329,352,1,1,41,26,7p460lrzt1kmp4rsofqa47eqy,1,31.4,7.6,2023-02-05T04:42:53.997Z,2023-02-05T04:42:58Z,4013957943,141,14.0,4013957947,213,2.1,4013957945,212,5.1,4013957939,56,Back,4013957941,140,28.8,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237341,353,1,1,41,30,7p460lrzt1kmp4rsofqa47eqy,1,32.4,22.7,2023-02-05T04:42:58.445Z,2023-02-05T04:43:02Z,4013958009,141,46.6,4013958005,56,Back,4013958013,213,2.1,4013958011,212,18.6,4013958007,140,23.7,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237359,354,1,1,41,34,7p460lrzt1kmp4rsofqa47eqy,1,23.8,47.5,2023-02-05T04:43:01.916Z,2023-02-05T04:43:04Z,4013958103,212,11.2,4013958099,140,24.3,4013958105,213,4.8,4013958101,141,31.0,4013958097,56,Back,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237367,355,1,1,41,36,7p460lrzt1kmp4rsofqa47eqy,1,24.6,30.6,2023-02-05T04:43:04.285Z,2023-02-05T04:43:08Z,4013958167,212,14.0,4013958165,141,23.6,4013958163,140,37.1,4013958169,213,5.9,4013958161,56,Back,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237375,356,1,1,41,40,7p460lrzt1kmp4rsofqa47eqy,1,37.1,23.6,2023-02-05T04:43:07.996Z,2023-02-05T04:43:10Z,4013958205,140,32.1,4013958211,213,4.3,4013958207,141,6.1,4013958203,56,Back,4013958209,212,13.0,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237377,357,1,1,41,42,7p460lrzt1kmp4rsofqa47eqy,1,32.2,6.1,2023-02-05T04:43:10.012Z,2023-02-05T04:43:10Z,4013958229,141,26.7,4013958233,213,1.9,4013958225,56,Back,4013958231,212,15.1,4013958227,140,26.9,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237385,358,1,1,41,42,7p460lrzt1kmp4rsofqa47eqy,1,26.9,27.1,2023-02-05T04:43:10.765Z,2023-02-05T04:43:12Z,4013958277,56,Back,4013958285,213,4.6,4013958279,140,25.7,4013958283,212,13.9,4013958281,141,6.7,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237391,359,1,1,41,44,7p460lrzt1kmp4rsofqa47eqy,1,26.7,8.8,2023-02-05T04:43:12.077Z,2023-02-05T04:43:14Z,4013958337,140,36.4,4013958335,56,Back,4013958341,212,10.5,4013958343,213,6.0,4013958339,141,5.2,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237407,360,1,1,41,46,7p460lrzt1kmp4rsofqa47eqy,1,36.4,5.2,2023-02-05T04:43:14.365Z,2023-02-05T04:43:21Z,4013958417,56,Back,4013958423,212,7.1,4013958421,141,14.7,4013958419,140,33.6,4013958425,213,2.0,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237411,361,1,1,41,53,7p460lrzt1kmp4rsofqa47eqy,1,42.2,37.4,2023-02-05T04:43:21.453Z,2023-02-05T04:43:23Z,4013958453,213,1.8,4013958447,140,38.8,4013958451,212,15.5,4013958445,56,Back,4013958449,141,59.6,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237421,362,1,1,41,55,7p460lrzt1kmp4rsofqa47eqy,1,57.4,65.8,2023-02-05T04:43:23.149Z,2023-02-05T04:43:25Z,4013958497,141,96.2,4013958495,140,71.0,4013958501,213,1.0,4013958499,212,25.1,4013958493,56,Left,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237423,363,3,1,41,57,7p460lrzt1kmp4rsofqa47eqy,0,82.3,90.9,2023-02-05T04:43:25.261Z,2023-02-05T09:43:25Z,4013958509,211,,4013958505,56,Left,4014270471,465,,4013958507,286,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237437,426,3,1,41,59,6h553bwfqkoxayuv80uikkn42,0,15,12.7,2023-02-05T04:43:27.083Z,2023-02-05T09:43:31Z,4014270589,465,,4013958581,56,Back,4013958589,233,364,4013958583,285,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237429,364,7,1,41,59,7p460lrzt1kmp4rsofqa47eqy,0,85,87.3,2023-02-05T04:43:27.084Z,2023-02-05T09:44:09Z,4013958543,286,,4013958585,233,426,4013958541,56,Left,4014271209,385,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237435,425,49,1,42,1,6h553bwfqkoxayuv80uikkn42,1,14.3,12.2,2023-02-05T04:43:29.012Z,2023-02-05T04:43:29Z,,,,,,,,,,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237445,427,1,1,42,2,6h553bwfqkoxayuv80uikkn42,0,15.2,12.3,2023-02-05T04:43:30.196Z,2023-02-05T04:43:47Z,4013958607,140,28.9,4013958611,212,16.0,4013958613,213,0.4,4013958605,56,Back,4013958609,141,22.5,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237441,365,8,1,42,2,7p460lrzt1kmp4rsofqa47eqy,1,68.8,77.6,2023-02-05T04:43:30.700Z,2023-02-05T09:44:20Z,4014271485,385,,4013958599,56,Center,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237451,428,1,1,42,4,6h553bwfqkoxayuv80uikkn42,0,27.1,34.6,2023-02-05T04:43:32.821Z,2023-02-05T04:43:34Z,4013958661,286,,4013958657,233,366,4013958643,140,27.7,4013958655,236,,4013958645,141,36.7,4013958647,212,1.6,4013958641,56,Back,4013958649,213,1.2,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237453,366,74,1,42,4,7p460lrzt1kmp4rsofqa47eqy,1,67,58.4,2023-02-05T04:43:32.822Z,2023-02-05T04:43:35Z,4013958651,56,Center,4013958667,233,428,4013958653,285,,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237455,367,49,1,42,6,7p460lrzt1kmp4rsofqa47eqy,1,65.1,62.7,2023-02-05T04:43:34.476Z,2023-02-05T04:43:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237457,368,1,1,42,7,7p460lrzt1kmp4rsofqa47eqy,1,65.4,63.4,2023-02-05T04:43:34.892Z,2023-02-05T04:43:35Z,4013958675,140,58.5,4013958677,141,55.4,4013958673,56,Center,4013958679,212,9.1,4013958681,213,3.8,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237469,369,1,1,42,7,7p460lrzt1kmp4rsofqa47eqy,1,61.6,56.7,2023-02-05T04:43:35.677Z,2023-02-05T04:43:39Z,4013958729,212,24.6,4013958723,56,Right,4013958725,140,63.5,4013958731,213,4.8,4013958727,141,20.7,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237471,370,1,1,42,11,7p460lrzt1kmp4rsofqa47eqy,1,63.5,20.7,2023-02-05T04:43:38.941Z,2023-02-05T04:43:40Z,4013958751,213,2.0,4013958749,212,10.8,4013958745,140,59.2,4013958747,141,35.1,4013958743,56,Center,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237485,371,1,1,42,12,7p460lrzt1kmp4rsofqa47eqy,1,59.3,34.8,2023-02-05T04:43:40.317Z,2023-02-05T04:43:42Z,4013958809,140,60.4,4013958815,213,4.8,4013958807,56,Center,4013958813,212,9.1,4013958811,141,21.5,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237493,372,1,1,42,14,7p460lrzt1kmp4rsofqa47eqy,1,60.4,21.2,2023-02-05T04:43:42.317Z,2023-02-05T04:43:45Z,4013958853,212,17.4,4013958847,56,Right,4013958851,141,2.3,4013958849,140,71.6,4013958855,213,5.5,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237499,373,1,1,42,17,7p460lrzt1kmp4rsofqa47eqy,1,78.1,3.1,2023-02-05T04:43:45.100Z,2023-02-05T04:43:47Z,4013958893,212,9.0,4013958889,140,72.0,4013958891,141,12.5,4013958887,56,Right,4013958895,213,2.4,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237505,374,1,1,42,19,7p460lrzt1kmp4rsofqa47eqy,1,75.1,15.6,2023-02-05T04:43:47.613Z,2023-02-05T04:43:48Z,4013958921,213,1.4,4013958919,212,8.5,4013958917,141,27.9,4013958915,140,76.3,4013958913,56,Center,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237507,375,1,1,42,20,7p460lrzt1kmp4rsofqa47eqy,1,76.4,26.8,2023-02-05T04:43:48.524Z,2023-02-05T04:43:50Z,4013958951,141,27.9,4013958947,56,Center,4013958953,212,15.1,4013958955,213,0.0,4013958949,140,90.8,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237509,376,1,1,42,22,7p460lrzt1kmp4rsofqa47eqy,0,93.3,27.4,2023-02-05T04:43:50.477Z,2023-02-05T09:57:27Z,4013958975,213,1.6,4013958963,2,,4014271931,20,,4013958967,56,Center,4013958973,212,11.2,4013958965,155,,4014271929,224,,4013958969,140,92.7,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,4013958971,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237511,429,12,1,42,23,6h553bwfqkoxayuv80uikkn42,1,3.9,55.5,2023-02-05T04:43:50.884Z,2023-02-05T04:43:54Z,4013958981,56,Back,4013958989,213,1.4,4013959025,15,,4013958999,167,,4013958983,140,10.5,4013958985,141,100.0,4013958987,212,32.0,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237545,377,5,1,42,24,7p460lrzt1kmp4rsofqa47eqy,1,89.4,-1.7,2023-02-05T04:43:52.157Z,2023-02-05T04:44:12Z,4013959145,347,,4013959147,233,430,4013959143,56,Right,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237513,430,5,1,42,24,6h553bwfqkoxayuv80uikkn42,0,10.6,101.7,2023-02-05T04:43:52.157Z,2023-02-05T04:44:01Z,4013959153,233,377,4013958991,56,Back,4013958993,347,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237553,378,1,1,42,33,7p460lrzt1kmp4rsofqa47eqy,1,89.4,0,2023-02-05T04:44:01.228Z,2023-02-05T04:44:11Z,4013959345,189,,4013959181,107,,4013959189,212,14.4,4013959187,141,7.7,4013959185,140,77.2,4013959183,56,Right,4013959191,213,2.7,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237559,379,61,1,42,33,7p460lrzt1kmp4rsofqa47eqy,1,79.8,7.3,2023-02-05T04:44:01.716Z,2023-02-05T04:44:17Z,4013959317,189,,4013959211,56,Right,,,,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237563,380,5,1,42,34,7p460lrzt1kmp4rsofqa47eqy,0,79.6,-1.6,2023-02-05T04:44:02.572Z,2023-02-05T04:44:13Z,4013959231,347,,4013959237,233,431,4013959229,56,Right,,,,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237555,431,5,1,42,34,6h553bwfqkoxayuv80uikkn42,1,20.4,101.6,2023-02-05T04:44:02.572Z,2023-02-05T04:44:05Z,4013959233,233,380,4013959195,56,Back,4013959197,347,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237609,432,1,1,42,53,6h553bwfqkoxayuv80uikkn42,1,24.5,100,2023-02-05T04:44:20.980Z,2023-02-05T04:44:22Z,4013959513,141,96.5,4013959509,56,Back,4013959515,212,15.9,4013959517,213,3.4,4013959511,140,9.8,4013959507,107,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237621,433,1,1,42,54,6h553bwfqkoxayuv80uikkn42,1,9.8,96.5,2023-02-05T04:44:22.180Z,2023-02-05T04:44:25Z,4013959593,213,4.4,4013959589,141,70.3,4013959591,212,18.7,4013959587,140,4.4,4013959585,56,Back,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237627,434,1,1,42,57,6h553bwfqkoxayuv80uikkn42,1,4.6,60.9,2023-02-05T04:44:25.652Z,2023-02-05T04:44:28Z,4013959631,140,8.7,4013959633,141,40.3,4013959637,213,5.0,4013959635,212,14.7,4013959629,56,Back,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237637,435,1,1,43,0,6h553bwfqkoxayuv80uikkn42,1,10.5,35.2,2023-02-05T04:44:28.723Z,2023-02-05T04:44:32Z,4013959709,56,Back,4013959721,213,5.5,4013959717,212,29.5,4013959711,140,29.4,4013959713,141,3.1,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237659,436,1,1,43,4,6h553bwfqkoxayuv80uikkn42,1,33.4,4.3,2023-02-05T04:44:32.563Z,2023-02-05T04:44:38Z,4013959845,213,2.2,4013959835,56,Back,4013959841,141,19.8,4013959843,212,13.1,4013959839,140,26.0,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237667,437,1,1,43,10,6h553bwfqkoxayuv80uikkn42,1,36,22.7,2023-02-05T04:44:38.339Z,2023-02-05T04:44:41Z,4013959899,213,2.0,4013959891,56,Back,4013959893,140,28.5,4013959895,141,49.3,4013959897,212,19.7,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237681,438,1,1,43,13,6h553bwfqkoxayuv80uikkn42,1,28.5,49.3,2023-02-05T04:44:41.587Z,2023-02-05T04:44:49Z,4013959977,213,0.6,4013959975,212,37.3,4013959967,157,,4013959973,141,79.3,4013959969,56,Left,4013959971,140,58.2,4013959979,1,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237683,439,44,1,43,17,6h553bwfqkoxayuv80uikkn42,1,58.6,84.1,2023-02-05T04:44:45.012Z,2023-02-05T04:44:47Z,4013959983,56,Left,4013960031,233,381,4013959985,286,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237687,381,44,1,43,17,7p460lrzt1kmp4rsofqa47eqy,0,41.4,15.9,2023-02-05T04:44:45.013Z,2023-02-05T04:44:47Z,4013960009,285,,4013960039,233,439,4013960007,56,Back,,,,,,,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237691,440,1,1,43,17,6h553bwfqkoxayuv80uikkn42,0,58.2,79.3,2023-02-05T04:44:45.476Z,2023-02-05T04:44:47Z,4013960015,3,,4013960023,212,18.3,4013960021,141,100.0,4013960017,56,Left,4013960019,140,69.0,4013960025,213,0.9,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237713,382,5,1,43,19,7p460lrzt1kmp4rsofqa47eqy,1,30,-1.2,2023-02-05T04:44:47.022Z,2023-02-05T04:51:04Z,4013960163,56,Back,4013960167,233,441,4013960165,347,,,,,,,,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237693,441,5,1,43,19,6h553bwfqkoxayuv80uikkn42,0,70,101.2,2023-02-05T04:44:47.022Z,2023-02-05T04:44:57Z,4013960027,56,Left,4013960173,233,382,4013960029,347,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237733,383,1,1,43,35,7p460lrzt1kmp4rsofqa47eqy,1,31.9,0,2023-02-05T04:45:03.596Z,2023-02-05T04:45:07Z,4013960329,107,,4013960335,141,34.0,4013960337,212,27.6,4013960333,140,44.1,4013960339,213,1.1,4013960331,56,Back,4013960341,1,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237753,384,1,1,43,39,7p460lrzt1kmp4rsofqa47eqy,1,52.6,36.6,2023-02-05T04:45:07.536Z,2023-02-05T09:46:30Z,4013960455,212,34.1,4013960457,213,0.8,4013960453,141,74.2,4013961001,210,15,4013960447,155,,4013960449,56,Center,4013960459,1,,4013960451,140,74.1,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2504237755,385,15,1,43,43,7p460lrzt1kmp4rsofqa47eqy,1,89.1,68.4,2023-02-05T04:45:10.875Z,2023-02-05T09:46:31Z,4013961019,102,52.6,4013960467,64,,4013961021,103,19,4013960469,56,Center,4013961025,147,66.1,4013960881,82,,4013961023,146,90.7,4013960877,72,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,4013961011,29,,4013960465,22,4013961029,231,,4013961027,230,98.9,,53.8,4014274249,215,,4013961015,55,4013960893,233,4013961009,76,384,442,,,,,,,,,,
2504237759,442,10,1,43,43,6h553bwfqkoxayuv80uikkn42,1,10.4,33.1,2023-02-05T04:45:10.975Z,2023-02-05T09:46:35Z,4013960905,233,385,4013960487,56,Back,4013960485,94,,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237785,386,1,1,43,53,7p460lrzt1kmp4rsofqa47eqy,1,83.3,93,2023-02-05T04:45:21.051Z,2023-02-05T04:45:23Z,4013960623,140,91.6,4013960629,213,5.6,4013960621,56,Left,4013960627,212,11.5,4013960625,141,82.0,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237807,387,1,1,43,55,7p460lrzt1kmp4rsofqa47eqy,1,91.6,81.7,2023-02-05T04:45:23.259Z,2023-02-05T04:45:29Z,4013960769,212,8.7,4013960763,56,Left,4013960767,141,92.3,4013960771,213,2.2,4013960765,140,87.0,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237811,388,1,1,44,1,7p460lrzt1kmp4rsofqa47eqy,0,95.3,86.3,2023-02-05T04:45:29.740Z,2023-02-05T09:46:49Z,4013960785,2,,4013960787,155,,4013960799,213,4.7,4014274611,224,,4013960795,141,49.7,4013960797,212,24.9,4014274613,72,,4013960789,56,Center,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,4013960793,140,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237817,443,12,1,44,3,6h553bwfqkoxayuv80uikkn42,1,3,56.4,2023-02-05T04:45:30.947Z,2023-02-05T04:45:33Z,4013960837,15,,4013960819,213,4.4,4013960811,56,Back,4013960815,141,36.9,4013960817,212,13.8,4013960813,140,0.0,4013960827,167,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504237821,389,6,1,44,3,7p460lrzt1kmp4rsofqa47eqy,1,97.9,56.4,2023-02-05T04:45:31.606Z,2023-02-05T04:50:11Z,4013960849,233,444,4013960845,56,Center,4013960847,73,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
