id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/13/value
2468645545,425,1,2,45,5,v046no35g7ebk8lytdjmfb43,1,36.7,39.8,2022-10-08T07:03:47.575Z,2022-10-08T07:03:50Z,3826236493,213,5.7,3826236491,212,46.5,3826236495,1,,3826236489,141,4.8,3826236487,140,74.8,3826236483,155,,3826236485,56,Right,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645547,426,44,2,45,6,v046no35g7ebk8lytdjmfb43,1,73.7,4,2022-10-08T07:03:48.753Z,2022-10-08T07:03:51Z,3826236505,286,,3826236503,56,Right,3826236507,233,440,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645537,440,44,2,45,6,7jv344gvcvgqg7oeuc9u554dm,0,26.3,96,2022-10-08T07:03:48.754Z,2022-10-08T07:03:52Z,3826236521,233,426,3826236453,285,,3826236451,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645549,427,1,2,45,7,v046no35g7ebk8lytdjmfb43,0,71.7,2,2022-10-08T07:03:49.608Z,2022-10-08T07:04:11Z,3826236525,56,Right,3826236527,140,78.2,3826236529,141,0.0,3826236523,3,,3826236533,213,6.0,3826236531,212,7.2,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645551,428,5,2,45,7,v046no35g7ebk8lytdjmfb43,0,81,-1.6,2022-10-08T07:03:50.274Z,2022-10-08T07:11:18Z,3826236535,56,Right,3826236759,233,441,3826236537,347,,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645599,441,5,2,45,7,7jv344gvcvgqg7oeuc9u554dm,1,19,101.6,2022-10-08T07:03:50.274Z,2022-10-08T07:04:04Z,3826236745,347,,3826236753,233,428,3826236743,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645617,442,1,2,45,21,7jv344gvcvgqg7oeuc9u554dm,1,20.1,100,2022-10-08T07:04:03.627Z,2022-10-08T07:04:06Z,3826236825,141,85.9,3826236821,56,Back,3826236823,140,35.8,3826236819,107,,3826236829,213,5.7,3826236827,212,19.8,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645619,443,1,2,45,24,7jv344gvcvgqg7oeuc9u554dm,1,35.8,86,2022-10-08T07:04:06.851Z,2022-10-08T07:04:08Z,3826236851,168,,3826236855,140,41.9,3826236861,213,5.6,3826236853,56,Back,3826236849,3,,3826236859,212,8.2,3826236857,141,78.4,,,,cz6tcx6dqmlj45s9d9wxvcnh1,A. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645631,444,1,2,45,26,7jv344gvcvgqg7oeuc9u554dm,1,42.9,77.6,2022-10-08T07:04:08.682Z,2022-10-08T07:04:11Z,3826236895,56,Back,3826236903,213,4.0,3826236899,141,64.2,3826236897,140,36.0,3826236901,212,11.6,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645639,445,1,2,45,28,7jv344gvcvgqg7oeuc9u554dm,1,35.3,64.5,2022-10-08T07:04:11.235Z,2022-10-08T07:04:14Z,3826236933,141,29.7,3826236931,140,34.4,3826236935,212,23.7,3826236929,56,Back,3826236937,213,4.7,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645659,446,1,2,45,31,7jv344gvcvgqg7oeuc9u554dm,1,41.2,21.8,2022-10-08T07:04:14.314Z,2022-10-08T07:07:18Z,3826237013,140,51.4,3826237019,213,5.7,3826237017,212,12.8,3826237015,141,11.4,3826237011,56,Right,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645661,447,50,2,45,37,7jv344gvcvgqg7oeuc9u554dm,1,31.8,7.4,2022-10-08T07:04:20.051Z,2022-10-08T07:04:23Z,3826237025,56,Back,3826237027,285,,3826237071,233,429,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645673,429,7,2,45,37,v046no35g7ebk8lytdjmfb43,0,68.2,92.6,2022-10-08T07:04:20.052Z,2022-10-08T07:04:23Z,3826237053,286,,3826237067,233,447,3826237051,56,Left,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645665,448,43,2,45,38,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-08T07:04:20.722Z,2022-10-08T07:05:06Z,3826237029,56,Back,3826237749,144,61,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645707,430,5,2,45,39,v046no35g7ebk8lytdjmfb43,1,68.6,101.7,2022-10-08T07:04:21.612Z,2022-10-08T07:11:18Z,3826237205,56,Left,3826237213,233,449,3826237207,347,,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645669,449,5,2,45,39,7jv344gvcvgqg7oeuc9u554dm,0,31.4,-1.7,2022-10-08T07:04:21.612Z,2022-10-08T07:04:36Z,3826237221,233,430,3826237039,56,Back,3826237041,347,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645721,431,1,2,45,55,v046no35g7ebk8lytdjmfb43,1,63.8,100,2022-10-08T07:04:37.585Z,2022-10-08T07:04:39Z,3826237273,212,13.5,3826237271,141,93.0,3826237275,213,5.8,3826237269,140,75.3,3826237267,56,Left,3826237265,107,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645725,432,61,2,45,57,v046no35g7ebk8lytdjmfb43,0,75.3,93,2022-10-08T07:04:39.416Z,2022-10-08T07:04:39Z,3826237283,56,Left,,,,,,,,,,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645727,450,49,2,45,57,7jv344gvcvgqg7oeuc9u554dm,1,26.1,3.2,2022-10-08T07:04:40.317Z,2022-10-08T07:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645731,451,3,2,45,58,7jv344gvcvgqg7oeuc9u554dm,0,27.2,7.9,2022-10-08T07:04:41.051Z,2022-10-08T07:04:41Z,3826237309,211,,3826237303,285,,3826237301,56,Back,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645733,433,49,2,45,59,v046no35g7ebk8lytdjmfb43,1,65.8,91.2,2022-10-08T07:04:41.794Z,2022-10-08T07:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645741,434,1,2,46,1,v046no35g7ebk8lytdjmfb43,0,62.9,95.2,2022-10-08T07:04:43.553Z,2022-10-08T07:04:44Z,3826237345,140,71.7,3826237349,212,9.4,3826237351,213,6.1,3826237347,141,92.4,3826237343,56,Left,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645743,452,49,2,46,3,7jv344gvcvgqg7oeuc9u554dm,1,26,12.2,2022-10-08T07:04:45.645Z,2022-10-08T07:07:20Z,,,,,,,,,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645747,453,1,2,46,3,7jv344gvcvgqg7oeuc9u554dm,0,26.9,11.7,2022-10-08T07:04:45.803Z,2022-10-08T07:08:29Z,3826237377,56,Back,3826237379,140,39.6,3826237385,213,0.3,3826237381,141,17.7,3826237383,212,13.9,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645749,435,49,2,46,4,v046no35g7ebk8lytdjmfb43,1,59,85.1,2022-10-08T07:04:46.762Z,2022-10-08T07:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645759,436,1,2,46,4,v046no35g7ebk8lytdjmfb43,1,59.1,86.3,2022-10-08T07:04:46.937Z,2022-10-08T07:04:50Z,3826237433,140,69.7,3826237435,141,93.3,3826237431,56,Left,3826237437,212,12.1,3826237439,213,0.4,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645763,437,3,2,46,7,v046no35g7ebk8lytdjmfb43,1,71.5,89.3,2022-10-08T07:04:49.774Z,2022-10-08T07:04:53Z,3826237455,56,Left,3826237463,233,454,3826237457,286,,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645755,454,45,2,46,7,7jv344gvcvgqg7oeuc9u554dm,0,28.5,10.7,2022-10-08T07:04:49.774Z,2022-10-08T07:04:53Z,3826237415,56,Back,3826237417,285,,3826237473,233,437,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645765,438,3,2,46,10,v046no35g7ebk8lytdjmfb43,0,75.6,82.5,2022-10-08T07:04:52.609Z,2022-10-08T07:04:54Z,3826237503,233,455,3826237461,286,,3826237459,56,Left,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645769,455,7,2,46,10,7jv344gvcvgqg7oeuc9u554dm,1,24.4,17.5,2022-10-08T07:04:52.610Z,2022-10-08T07:04:54Z,3826237483,285,,3826237481,56,Back,3826237493,233,438,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645773,456,49,2,46,11,7jv344gvcvgqg7oeuc9u554dm,1,25.3,14.3,2022-10-08T07:04:53.944Z,2022-10-08T07:04:54Z,,,,,,,,,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645795,457,1,2,46,15,7jv344gvcvgqg7oeuc9u554dm,1,35.2,32.2,2022-10-08T07:04:57.811Z,2022-10-08T07:05:00Z,3826237619,212,18.0,3826237617,141,54.3,3826237613,56,Back,3826237615,140,44.6,3826237621,213,1.0,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645799,458,1,2,46,18,7jv344gvcvgqg7oeuc9u554dm,1,44.8,54.6,2022-10-08T07:05:00.604Z,2022-10-08T07:05:03Z,3826237651,140,62.7,3826237655,212,33.5,3826237661,1,,3826237653,141,95.3,3826237649,56,Left,3826237657,213,1.0,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645803,459,43,2,46,20,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-08T07:05:03.172Z,2022-10-08T07:07:07Z,3826240235,144,3,3826237673,286,0,3826237671,56,Left,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645809,460,3,2,46,20,7jv344gvcvgqg7oeuc9u554dm,0,60.8,94.4,2022-10-08T07:05:03.276Z,2022-10-08T07:05:05Z,3826237727,233,439,3826237683,56,Left,3826237685,286,,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645819,439,7,2,46,20,v046no35g7ebk8lytdjmfb43,1,39.2,5.6,2022-10-08T07:05:03.277Z,2022-10-08T07:05:05Z,3826237723,233,460,3826237713,285,,3826237711,56,Back,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645821,440,49,2,46,22,v046no35g7ebk8lytdjmfb43,1,38.6,5.2,2022-10-08T07:05:04.658Z,2022-10-08T07:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645861,441,3,2,46,31,v046no35g7ebk8lytdjmfb43,0,81.8,17.6,2022-10-08T07:05:14.130Z,2022-10-08T07:05:15Z,3826237939,233,461,3826237909,286,,3826237907,56,Right,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645865,461,7,2,46,31,7jv344gvcvgqg7oeuc9u554dm,1,18.2,82.4,2022-10-08T07:05:14.131Z,2022-10-08T07:05:15Z,3826237933,233,441,3826237917,285,,3826237915,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645869,462,49,2,46,32,7jv344gvcvgqg7oeuc9u554dm,1,13.1,84.7,2022-10-08T07:05:14.865Z,2022-10-08T07:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645891,463,1,2,46,34,7jv344gvcvgqg7oeuc9u554dm,0,12.1,98.5,2022-10-08T07:05:17.252Z,2022-10-08T07:05:24Z,3826238039,213,6.3,3826238037,212,42.2,3826238029,155,,3826238041,1,,3826238035,141,97.1,3826238031,56,Left,3826238033,140,52.3,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645893,464,43,2,46,37,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-08T07:05:19.380Z,2022-10-08T07:05:25Z,3826238169,144,5,3826238043,56,Back,3826238045,347,0,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645905,442,49,2,46,39,v046no35g7ebk8lytdjmfb43,1,45,1.4,2022-10-08T07:05:22.114Z,2022-10-08T07:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645921,443,1,2,46,39,v046no35g7ebk8lytdjmfb43,1,45,1.4,2022-10-08T07:05:22.291Z,2022-10-08T07:05:25Z,3826238143,56,Right,3826238151,213,0.6,3826238145,140,55.5,3826238141,155,,3826238149,212,13.6,3826238147,141,13.0,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645939,444,1,2,46,42,v046no35g7ebk8lytdjmfb43,1,54.7,14.8,2022-10-08T07:05:25.130Z,2022-10-08T07:05:28Z,3826238263,140,59.9,3826238269,213,5.4,3826238267,212,9.0,3826238265,141,4.3,3826238261,56,Right,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645949,445,1,2,46,45,v046no35g7ebk8lytdjmfb43,1,60.4,6.1,2022-10-08T07:05:28.266Z,2022-10-08T07:05:31Z,3826238299,56,Right,3826238307,213,6.0,3826238305,212,5.9,3826238301,140,65.8,3826238303,141,3.8,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645963,446,1,2,46,48,v046no35g7ebk8lytdjmfb43,1,65.8,3.8,2022-10-08T07:05:31.106Z,2022-10-08T07:05:33Z,3826238337,212,11.5,3826238339,213,1.7,3826238333,140,64.8,3826238331,56,Right,3826238335,141,20.7,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645977,447,1,2,46,50,v046no35g7ebk8lytdjmfb43,0,64.5,20.2,2022-10-08T07:05:32.899Z,2022-10-08T07:05:34Z,3826238415,155,,3826238419,140,96.5,3826238417,56,Center,3826238427,1,,3826238423,212,40.0,3826238421,141,52.1,3826238425,213,0.6,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468645979,465,52,2,46,53,7jv344gvcvgqg7oeuc9u554dm,1,2.1,47.3,2022-10-08T07:05:35.358Z,2022-10-08T07:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646015,469,1,2,46,58,7jv344gvcvgqg7oeuc9u554dm,1,11.4,46.1,2022-10-08T07:05:40.798Z,2022-10-08T07:06:06Z,3826238623,213,1.2,3826238621,212,9.6,3826238615,56,Back,3826238613,123,,3826238617,140,14.7,3826238619,141,59.3,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646025,470,1,2,47,0,7jv344gvcvgqg7oeuc9u554dm,1,14.1,55.7,2022-10-08T07:05:42.389Z,2022-10-08T07:06:07Z,3826238683,213,4.5,3826238681,212,27.3,3826238679,141,16.8,3826238677,140,7.8,3826238675,56,Back,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646009,468,43,2,47,0,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-08T07:05:42.550Z,2022-10-08T07:06:05Z,3826239095,144,52,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646039,471,1,2,47,3,7jv344gvcvgqg7oeuc9u554dm,1,7.7,16.7,2022-10-08T07:05:45.694Z,2022-10-08T07:06:08Z,3826238763,155,,3826238769,141,3.8,3826238767,140,57.5,3826238765,56,Right,3826238773,213,6.1,3826238771,212,53.0,3826238775,1,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646053,448,45,2,47,9,v046no35g7ebk8lytdjmfb43,0,40.6,93.4,2022-10-08T07:05:51.646Z,2022-10-08T07:05:53Z,3826238829,285,,3826238827,56,Back,3826238835,233,472,,,,,,,,,,,,,,,,uyhh5u2ezau9f095symdh3sa,C. Armiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646047,472,3,2,47,9,7jv344gvcvgqg7oeuc9u554dm,1,59.4,6.6,2022-10-08T07:05:51.646Z,2022-10-08T07:05:53Z,3826238797,56,Right,3826238831,233,448,3826238799,286,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646055,473,1,2,47,9,7jv344gvcvgqg7oeuc9u554dm,1,55.7,6.1,2022-10-08T07:05:52.254Z,2022-10-08T07:05:53Z,3826238845,212,11.2,3826238841,140,61.0,3826238843,141,20.4,3826238839,56,Right,3826238847,213,1.1,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646059,474,1,2,47,11,7jv344gvcvgqg7oeuc9u554dm,1,61.2,20.4,2022-10-08T07:05:53.541Z,2022-10-08T07:05:55Z,3826238863,212,10.4,3826238859,140,65.1,3826238861,141,34.5,3826238857,56,Center,3826238865,213,1.2,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646061,475,1,2,47,12,7jv344gvcvgqg7oeuc9u554dm,1,66,35.1,2022-10-08T07:05:55.197Z,2022-10-08T07:05:55Z,3826238875,140,62.2,3826238873,56,Center,3826238881,213,2.7,3826238877,141,37.7,3826238879,212,4.4,3826238897,156,,,,,,,,cz6tcx6dqmlj45s9d9wxvcnh1,A. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646073,476,1,2,47,15,7jv344gvcvgqg7oeuc9u554dm,0,69.9,50,2022-10-08T07:05:57.734Z,2022-10-08T07:06:02Z,3826238959,212,13.5,3826238961,213,0.3,3826238957,141,55.2,3826238953,56,Center,3826238955,140,82.3,3826239043,4,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646079,449,8,2,47,17,v046no35g7ebk8lytdjmfb43,1,17.9,45.4,2022-10-08T07:06:00.164Z,2022-10-08T07:06:00Z,3826238985,56,Back,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646087,450,49,2,47,19,v046no35g7ebk8lytdjmfb43,1,21,22.9,2022-10-08T07:06:01.332Z,2022-10-08T07:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646117,451,1,2,47,25,v046no35g7ebk8lytdjmfb43,0,3.2,1.4,2022-10-08T07:06:07.835Z,2022-10-08T07:06:08Z,3826239155,56,Back,3826239163,213,6.0,3826239157,140,8.9,3826239161,212,6.3,3826239159,141,0.0,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646119,452,5,2,47,25,v046no35g7ebk8lytdjmfb43,0,19.8,-1.8,2022-10-08T07:06:08.051Z,2022-10-08T07:06:18Z,3826239167,347,,3826239363,233,477,3826239165,56,Back,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646153,477,5,2,47,25,7jv344gvcvgqg7oeuc9u554dm,1,80.2,101.8,2022-10-08T07:06:08.051Z,2022-10-08T07:11:19Z,3826239345,347,,3826239343,56,Left,3826239355,233,452,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646157,478,1,2,47,35,7jv344gvcvgqg7oeuc9u554dm,1,85.8,100,2022-10-08T07:06:17.798Z,2022-10-08T07:06:18Z,3826239367,107,,3826239369,56,Left,3826239379,1,,3826239377,213,3.7,3826239373,141,80.8,3826239375,212,26.8,3826239371,140,64.3,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646169,479,1,2,47,36,7jv344gvcvgqg7oeuc9u554dm,1,65.8,79.6,2022-10-08T07:06:18.702Z,2022-10-08T07:06:19Z,3826239417,140,61.9,3826239419,141,69.9,3826239415,56,Center,3826239421,212,7.8,3826239423,213,4.2,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646185,480,1,2,47,37,7jv344gvcvgqg7oeuc9u554dm,1,62.3,69.4,2022-10-08T07:06:19.694Z,2022-10-08T07:06:23Z,3826239487,56,Center,3826239491,140,67.3,3826239495,212,6.3,3826239493,141,74.5,3826239497,213,0.6,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646203,481,1,2,47,41,7jv344gvcvgqg7oeuc9u554dm,1,68.3,58.1,2022-10-08T07:06:23.567Z,2022-10-08T07:06:26Z,3826239583,212,30.2,3826239581,141,13.7,3826239585,213,4.7,3826239577,56,Right,3826239579,140,68.1,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646215,482,1,2,47,43,7jv344gvcvgqg7oeuc9u554dm,1,68.1,13.7,2022-10-08T07:06:26.166Z,2022-10-08T07:06:30Z,3826239641,212,10.6,3826239635,56,Right,3826239637,140,76.0,3826239643,213,5.6,3826239639,141,4.0,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646219,483,1,2,47,47,7jv344gvcvgqg7oeuc9u554dm,1,72,5.2,2022-10-08T07:06:30.111Z,2022-10-08T07:06:32Z,3826239663,212,7.8,3826239661,141,5.2,3826239657,56,Right,3826239659,140,64.6,3826239665,213,3.1,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646227,484,1,2,47,49,7jv344gvcvgqg7oeuc9u554dm,1,68.8,8,2022-10-08T07:06:32.023Z,2022-10-08T07:06:36Z,3826239699,141,4.3,3826239697,140,77.4,3826239695,56,Right,3826239701,212,9.4,3826239703,213,6.0,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468646233,485,1,2,47,53,7jv344gvcvgqg7oeuc9u554dm,0,86,6.1,2022-10-08T07:06:36.174Z,2022-10-08T07:06:39Z,3826239723,56,Left,3826239725,140,96.3,3826239721,155,,3826239731,213,1.4,3826239719,2,,3826239733,1,,3826239727,141,81.1,3826239729,212,52.1,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
