id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2521334095,389,1,1,47,13,6h553bwfqkoxayuv80uikkn42,1,52.7,10.9,2023-03-18T09:32:40.367Z,2023-03-18T09:32:41Z,4104224739,140,53.4,4104224743,212,7.0,4104224745,213,1.5,4104224737,56,Center,4104224741,141,21.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334107,390,1,1,47,15,6h553bwfqkoxayuv80uikkn42,1,53,23.2,2023-03-18T09:32:41.632Z,2023-03-19T11:45:34Z,4104224815,212,9.9,4109303103,156,,4104224817,213,3.0,4104224811,140,43.6,4104224813,141,24.7,4104224809,56,Back,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334117,391,1,1,47,18,6h553bwfqkoxayuv80uikkn42,1,44.1,24.2,2023-03-18T09:32:44.560Z,2023-03-18T09:32:47Z,4104224863,213,5.0,4104224859,141,10.9,4104224855,56,Back,4104224857,140,46.9,4104224861,212,9.5,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334145,392,1,1,47,20,6h553bwfqkoxayuv80uikkn42,1,51.5,9.4,2023-03-18T09:32:46.976Z,2023-03-18T09:32:54Z,4104224997,213,1.3,4104224991,140,52.9,4104224993,141,18.2,4104224989,56,Right,4104224995,212,6.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334155,393,1,1,47,27,6h553bwfqkoxayuv80uikkn42,1,32.9,6.8,2023-03-18T09:32:54.032Z,2023-03-18T09:32:57Z,4104225041,213,2.4,4104225033,56,Back,4104225037,141,40.1,4104225043,1,,4104225035,140,8.9,4104225039,212,33.9,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334171,394,1,1,47,30,6h553bwfqkoxayuv80uikkn42,0,9.3,40.3,2023-03-18T09:32:57.297Z,2023-03-18T09:33:03Z,4104225123,213,6.2,4104225113,155,,4104225117,140,47.1,4104225115,56,Back,4104225125,1,,4104225121,212,39.8,4104225119,141,35.2,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334167,437,44,1,47,34,38ui5tfi8anjuh533emny2tz1,1,50.6,63.6,2023-03-18T09:33:00.755Z,2023-03-18T09:33:03Z,4104225087,56,Center,4104225141,286,,4104225137,233,395,,,,,,,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334175,395,44,1,47,34,6h553bwfqkoxayuv80uikkn42,0,49.4,36.4,2023-03-18T09:33:00.756Z,2023-03-18T09:33:03Z,4104225159,233,437,4104225135,285,,4104225133,56,Back,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334169,438,1,1,47,34,38ui5tfi8anjuh533emny2tz1,0,47.2,62.7,2023-03-18T09:33:01.203Z,2023-03-18T09:44:25Z,4104225101,140,44.7,4104225099,56,Back,4104225105,212,8.0,4104225107,213,1.9,4104225103,141,73.8,4104225097,3,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334199,396,3,1,47,38,6h553bwfqkoxayuv80uikkn42,1,55.2,21.2,2023-03-18T09:33:05.124Z,2023-03-19T11:46:02Z,4104225231,286,,4104225229,56,Center,4109304571,465,,4104225235,233,439,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334183,439,45,1,47,38,38ui5tfi8anjuh533emny2tz1,0,44.8,78.8,2023-03-18T09:33:05.124Z,2023-03-18T09:33:10Z,4104225171,56,Back,4104225173,285,,4104225245,233,396,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334209,397,1,1,47,43,6h553bwfqkoxayuv80uikkn42,1,72.9,48.2,2023-03-18T09:33:10.049Z,2023-03-18T09:33:13Z,4104225275,141,59.1,4104225281,213,1.3,4104225277,212,7.8,4104225273,140,75.2,4104225271,56,Center,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334219,398,3,1,47,46,6h553bwfqkoxayuv80uikkn42,1,81,66.8,2023-03-18T09:33:12.643Z,2023-03-19T11:46:29Z,4109305739,465,,4104225331,286,,4104225337,233,440,4104225329,56,Center,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334205,440,45,1,47,46,38ui5tfi8anjuh533emny2tz1,0,19,33.2,2023-03-18T09:33:12.643Z,2023-03-18T09:33:16Z,4104225259,285,,4104225257,56,Back,4104225367,233,398,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334233,399,1,1,47,48,6h553bwfqkoxayuv80uikkn42,1,96.4,71.4,2023-03-18T09:33:14.953Z,2023-03-19T14:42:40Z,4104225419,212,10.8,4104225421,213,4.1,4104225415,140,90.5,4104225547,210,15,4104225417,141,58.4,4104225413,56,Center,4104225549,154,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2521334237,400,15,1,47,49,6h553bwfqkoxayuv80uikkn42,1,90.5,58.4,2023-03-18T09:33:15.729Z,2023-03-19T14:42:40Z,4104225563,103,3.8,4104225433,17,,4104225745,233,441,4104225555,154,,4104225553,29,,4104225435,56,Center,4104225565,328,,4104225551,78,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,4104225567,146,98.1,4104225477,72,,4104225557,55,4104225561,102,51.4,4104225431,22,,4104225569,147,,,,399,52.0,,,,,,,,,,,,,,,,
2521334231,441,10,1,47,49,38ui5tfi8anjuh533emny2tz1,1,2.9,47.2,2023-03-18T09:33:15.829Z,2023-03-19T11:46:50Z,4104225401,173,,4104225405,182,,4104225721,180,,4109306815,376,,4104225407,56,Back,4104225755,233,400,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334241,442,52,1,47,52,38ui5tfi8anjuh533emny2tz1,1,10.5,46.9,2023-03-18T09:33:19.140Z,2023-03-19T11:46:54Z,4109306943,376,,,,,,,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334265,443,1,1,47,53,38ui5tfi8anjuh533emny2tz1,1,14,53.4,2023-03-18T09:33:20.148Z,2023-03-19T11:46:52Z,4104225583,123,,4104225587,140,32.0,4104225591,212,29.7,4104225589,141,87.0,4104225585,56,Back,4104225593,213,0.9,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334283,444,1,1,47,58,38ui5tfi8anjuh533emny2tz1,0,35.8,88.4,2023-03-18T09:33:25.332Z,2023-03-18T09:33:29Z,4104225671,140,85.8,4104225677,213,6.2,4104225673,141,81.0,4104225669,56,Left,4104225679,1,,4104225675,212,52.7,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334285,401,49,1,48,3,6h553bwfqkoxayuv80uikkn42,1,14.5,18.2,2023-03-18T09:33:30.146Z,2023-03-18T09:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334303,402,30,1,48,4,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T09:33:30.825Z,2023-03-18T09:35:34Z,4104225763,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521334305,445,30,1,48,4,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:33:30.825Z,2023-03-18T09:33:38Z,4104225769,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521336899,446,18,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:48:19.362Z,2023-03-18T09:48:20Z,4104236989,42,,4104237021,55,447,4104236991,44,Defender,4104236993,59,3,,,,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521336903,447,19,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:48:19.363Z,2023-03-18T09:48:20Z,4104237005,59,25,4104237011,44,Defender,4104237009,293,1,4104237013,55,446,4104236999,42,,4104237003,145,3,4104237007,292,3,,,,ctrffnfu5yqmqf9nqyex5ky22,J. Kucharski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337097,408,32,2,45,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T09:49:31.414Z,2023-03-18T09:49:33Z,4104237653,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337081,448,32,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:49:31.414Z,2023-03-19T09:34:57Z,4104237613,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337299,468,40,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-18T09:49:32.025Z,2023-03-18T09:50:56Z,4104238565,130,8,4104238561,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5",4104238559,30,"jjqk412zl7b2lbfqfkva3utx, 7yl3en0sif2gcwrtwmtmo3d1x, 974s3rwvb2ls1k1no4hlaz8ph, 4ehmmuuxljgliiz7f7298h61h, 7nkjqwtji300a54ubhxn5f179, bgzao2jp59jygdic68s5iudat, ctrffnfu5yqmqf9nqyex5ky22, cr52lkk2tjwlz0gd34b0klyad, 4rg5d1oo8rtclemhci81i6xg5, c243bbqbc7agln9jpv0faa6dx, aiehjyb5unahdn0somr3ewa1h, cuaqqokt0c82wz0bc0tt10rxm, 53g522ox4zpljnu57fcf4meei, 8b5ohtv882jce0823nuo0ugvd, emzxhx2ki2r67c5l33hfv8844, 49ctudxdwjkrhz6n3ykjpmdey",4104238571,194,bgzao2jp59jygdic68s5iudat,4104238567,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4104238563,59,"1, 23, 18, 26, 6, 4, 25, 8, 11, 17, 10, 12, 19, 20, 28, 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337099,449,1,2,45,1,38ui5tfi8anjuh533emny2tz1,1,50.1,49.9,2023-03-18T09:49:32.514Z,2023-03-18T09:54:17Z,4104237655,56,Back,4104237659,141,47.8,4104237663,213,3.2,4104237665,279,S,4104237657,140,37.0,4104237661,212,13.8,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337103,450,1,2,45,3,38ui5tfi8anjuh533emny2tz1,1,39.7,47.3,2023-03-18T09:49:35.347Z,2023-03-18T09:49:36Z,4104237679,141,53.9,4104237683,213,2.4,4104237681,212,6.8,4104237677,140,34.8,4104237675,56,Back,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337111,451,1,2,45,5,38ui5tfi8anjuh533emny2tz1,1,34.9,54.3,2023-03-18T09:49:36.579Z,2023-03-18T09:49:41Z,4104237715,141,85.5,4104237719,213,1.7,4104237709,56,Back,4104237717,212,21.3,4104237713,140,33.1,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337119,452,1,2,45,9,38ui5tfi8anjuh533emny2tz1,0,33.1,90.5,2023-03-18T09:49:40.979Z,2023-03-18T09:49:42Z,4104237763,141,93.0,4104237767,213,0.1,4104237759,56,Left,4104237765,212,30.5,4104237757,155,,4104237761,140,62.1,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337127,409,1,2,45,11,6h553bwfqkoxayuv80uikkn42,1,32.4,2.8,2023-03-18T09:49:43.281Z,2023-03-18T09:49:44Z,4104237791,212,11.3,4104237787,140,40.9,4104237783,3,,4104237793,213,0.7,4104237785,56,Back,4104237789,141,13.1,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337129,410,49,2,45,13,6h553bwfqkoxayuv80uikkn42,1,41,13,2023-03-18T09:49:44.738Z,2023-03-18T09:49:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337133,411,1,2,45,13,6h553bwfqkoxayuv80uikkn42,0,41.2,13,2023-03-18T09:49:45.137Z,2023-03-18T09:49:46Z,4104237813,213,6.1,4104237811,212,24.8,4104237807,140,64.5,4104237809,141,7.0,4104237805,56,Right,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337139,453,49,2,45,15,38ui5tfi8anjuh533emny2tz1,1,36.9,85.2,2023-03-18T09:49:47.076Z,2023-03-18T09:49:47Z,,,,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337147,454,1,2,45,15,38ui5tfi8anjuh533emny2tz1,1,36.9,85.2,2023-03-18T09:49:47.171Z,2023-03-18T09:49:49Z,4104237857,213,5.1,4104237851,140,38.8,4104237853,141,77.6,4104237849,56,Back,4104237855,212,5.5,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337153,412,45,2,45,17,6h553bwfqkoxayuv80uikkn42,0,60.6,27,2023-03-18T09:49:49.081Z,2023-03-18T09:49:51Z,4104237871,285,,4104237877,233,455,4104237869,56,Center,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337151,455,3,2,45,17,38ui5tfi8anjuh533emny2tz1,1,39.4,73,2023-03-18T09:49:49.081Z,2023-03-19T12:03:20Z,4109348833,464,,4104237873,233,412,4104237867,286,,4104237865,56,Back,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337157,456,1,2,45,18,38ui5tfi8anjuh533emny2tz1,1,38.7,67.1,2023-03-18T09:49:50.052Z,2023-03-18T09:49:52Z,4104237897,141,50.9,4104237893,56,Back,4104237895,140,40.9,4104237901,213,4.9,4104237899,212,11.3,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337165,457,1,2,45,20,38ui5tfi8anjuh533emny2tz1,1,40.9,50.9,2023-03-18T09:49:52.292Z,2023-03-18T09:49:54Z,4104237929,141,67.5,4104237927,140,25.9,4104237931,212,19.4,4104237933,213,2.5,4104237925,56,Back,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337181,458,1,2,45,22,38ui5tfi8anjuh533emny2tz1,1,30.2,59.4,2023-03-18T09:49:54.164Z,2023-03-19T12:03:32Z,4104237989,140,26.5,4104237993,212,18.9,4104237987,56,Back,4104237995,213,4.5,4104237991,141,32.2,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337193,459,1,2,45,26,38ui5tfi8anjuh533emny2tz1,1,28.7,30.4,2023-03-18T09:49:58.020Z,2023-03-18T09:50:02Z,4104238065,212,24.6,4104238061,140,29.4,4104238059,56,Back,4104238067,213,1.5,4104238063,141,66.6,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337199,460,1,2,45,31,38ui5tfi8anjuh533emny2tz1,1,33.9,69.9,2023-03-18T09:50:02.708Z,2023-03-18T09:50:06Z,4104238095,212,21.2,4104238089,56,Back,4104238093,141,38.9,4104238097,213,4.6,4104238091,140,31.7,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337209,461,1,2,45,34,38ui5tfi8anjuh533emny2tz1,1,31.9,36.8,2023-03-18T09:50:06.180Z,2023-03-18T09:50:12Z,4104238149,212,22.0,4104238145,140,36.6,4104238151,213,4.9,4104238147,141,5.3,4104238143,56,Back,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337215,462,1,2,45,39,38ui5tfi8anjuh533emny2tz1,1,30.5,19,2023-03-18T09:50:11.357Z,2023-03-19T12:04:36Z,4104238165,140,9.8,4104238169,212,25.1,4104238163,56,Back,4104238167,141,37.5,4104238171,213,2.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337217,463,1,2,45,43,38ui5tfi8anjuh533emny2tz1,0,9.5,38.2,2023-03-18T09:50:14.501Z,2023-03-18T09:50:15Z,4104238191,213,6.2,4104238183,56,Back,4104238187,141,35.0,4104238193,1,,4104238185,140,44.0,4104238181,157,,4104238189,212,36.3,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337221,413,1,2,45,45,6h553bwfqkoxayuv80uikkn42,0,53.6,73.4,2023-03-18T09:50:16.930Z,2023-03-18T09:50:19Z,4104238221,1,,4104238219,213,0.4,4104238209,3,,4104238211,56,Left,4104238215,141,100.0,4104238217,212,49.6,4104238213,140,97.2,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337223,414,5,2,45,47,6h553bwfqkoxayuv80uikkn42,0,94.1,101.4,2023-03-18T09:50:19.356Z,2023-03-18T09:50:27Z,4104238225,347,,4104238223,56,Left,4104238317,233,464,,,,,,,,,,,,,,,,3ivpa9dqlbrg7dc71nsmaw1d5,T. Beadling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337241,464,5,2,45,47,38ui5tfi8anjuh533emny2tz1,1,5.9,-1.4,2023-03-18T09:50:19.356Z,2023-03-18T09:59:55Z,4104238305,347,,4104238303,56,Back,4104238307,233,414,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337259,465,1,2,46,0,38ui5tfi8anjuh533emny2tz1,1,12.1,0,2023-03-18T09:50:31.478Z,2023-03-18T09:50:33Z,4104238385,107,,4104238393,212,15.1,4104238389,140,26.0,4104238391,141,4.6,4104238395,213,0.3,4104238387,56,Back,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337267,466,1,2,46,1,38ui5tfi8anjuh533emny2tz1,0,27.4,4.9,2023-03-18T09:50:33.285Z,2023-03-18T09:50:36Z,4104238425,3,,4104238431,141,0.0,4104238433,212,14.5,4104238427,56,Back,4104238435,213,3.4,4104238429,140,14.1,,,,,,,ctrffnfu5yqmqf9nqyex5ky22,J. Kucharski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337281,415,5,2,46,4,6h553bwfqkoxayuv80uikkn42,1,84.8,101.1,2023-03-18T09:50:35.941Z,2023-03-18T09:59:55Z,4104238467,56,Left,4104238469,347,,4104238471,233,467,,,,,,,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337269,467,5,2,46,4,38ui5tfi8anjuh533emny2tz1,0,15.2,-1.1,2023-03-18T09:50:35.941Z,2023-03-18T09:50:38Z,4104238479,233,415,4104238439,347,,4104238437,56,Back,,,,,,,,,,,,,,,,ctrffnfu5yqmqf9nqyex5ky22,J. Kucharski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337335,416,1,2,46,21,6h553bwfqkoxayuv80uikkn42,1,78,100,2023-03-18T09:50:52.675Z,2023-03-18T09:50:56Z,4104238721,140,63.6,4104238719,56,Left,4104238725,212,15.7,4104238727,213,3.4,4104238723,141,95.7,4104238717,107,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337347,417,1,2,46,25,6h553bwfqkoxayuv80uikkn42,1,56.2,93.8,2023-03-18T09:50:56.595Z,2023-03-18T09:51:01Z,4104238791,213,3.9,4104238783,56,Back,4104238787,141,61.5,4104238785,140,32.4,4104238793,1,,4104238789,212,33.3,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337361,418,1,2,46,29,6h553bwfqkoxayuv80uikkn42,0,32.4,61.5,2023-03-18T09:51:00.932Z,2023-03-18T09:51:57Z,4104238879,213,0.4,4104238873,140,85.4,4104238877,212,60.0,4104238869,155,,4104238871,56,Left,4104238881,1,,4104238875,141,94.4,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337365,469,49,2,46,35,38ui5tfi8anjuh533emny2tz1,1,13.5,7.3,2023-03-18T09:51:06.631Z,2023-03-18T09:51:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337383,470,1,2,46,38,38ui5tfi8anjuh533emny2tz1,1,16.2,8.3,2023-03-18T09:51:10.199Z,2023-03-18T09:51:11Z,4104238943,212,18.0,4104238939,140,14.4,4104238941,141,34.6,4104238937,56,Back,4104238945,213,1.7,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337407,471,1,2,46,40,38ui5tfi8anjuh533emny2tz1,1,14.4,34.6,2023-03-18T09:51:11.542Z,2023-03-18T09:51:17Z,4104239049,212,22.2,4104239045,140,16.0,4104239051,213,1.5,4104239047,141,67.2,4104239043,56,Back,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337417,472,1,2,46,45,38ui5tfi8anjuh533emny2tz1,1,23,73.7,2023-03-18T09:51:17.223Z,2023-03-18T09:51:20Z,4104239105,140,33.3,4104239109,212,18.6,4104239111,213,1.0,4104239107,141,96.0,4104239103,56,Back,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337431,473,1,2,46,48,38ui5tfi8anjuh533emny2tz1,0,38.9,96.9,2023-03-18T09:51:20.216Z,2023-03-18T09:51:24Z,4104239173,1,,4104239153,155,,4104239161,212,49.9,4104239157,140,80.7,4104239155,56,Center,4104239159,141,62.0,4104239179,4,,4104239163,213,5.8,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337551,425,59,2,46,51,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-03-18T09:51:23.197Z,2023-03-18T09:51:55Z,4104239735,56,Back,,,,,,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337457,419,12,2,46,52,6h553bwfqkoxayuv80uikkn42,1,18.8,29.5,2023-03-18T09:51:24.404Z,2023-03-18T09:51:36Z,4104239315,212,45.9,4104239309,56,Center,4104239313,141,23.5,4104239317,213,6.2,4104239311,140,62.3,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521337449,474,1,2,46,56,38ui5tfi8anjuh533emny2tz1,0,37.3,73.7,2023-03-18T09:51:27.816Z,2023-03-18T09:51:28Z,4104239261,140,73.8,4104239257,157,,4104239269,1,,4104239265,212,38.4,4104239263,141,76.4,4104239267,213,0.0,4104239259,56,Center,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
