id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2474904945,425,5,1,44,31,7p460lrzt1kmp4rsofqa47eqy,1,-1.1,48,2022-10-21T09:29:43.007Z,2022-10-22T11:51:02Z,3859478947,233,399,3859478683,346,,3859478681,56,Back,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905251,426,1,1,44,47,7p460lrzt1kmp4rsofqa47eqy,1,3.9,50.6,2022-10-21T09:29:58.479Z,2022-10-22T16:30:09Z,3859480223,124,,3859480233,213,6.0,3859484287,189,,3859480231,212,34.3,3859480227,140,35.6,3859480229,141,38.2,3859480239,237,,3859480235,1,,do3hflya9zwcdzxiev0m2cclx,J. Young,3859480225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905253,427,4,1,44,49,7p460lrzt1kmp4rsofqa47eqy,1,39.6,34,2022-10-21T09:30:00.441Z,2022-10-22T16:30:12Z,3859480245,152,,3859484239,189,,3859480365,233,401,3859480247,265,,3859480241,13,,3859480249,286,,3859480243,56,Back,,,,43o49py4g8fmyg5pawvjsf8tm,D. Wenzel-Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905171,401,4,1,44,49,7jv344gvcvgqg7oeuc9u554dm,0,60.4,66,2022-10-21T09:30:00.442Z,2022-10-22T16:30:14Z,3859480393,233,427,3859479833,152,,3859480075,189,,3859479837,285,,3859479831,56,Center,3859479827,13,,3859481313,265,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905367,402,70,1,45,0,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-21T09:30:11.839Z,2022-10-22T16:29:49Z,3859480809,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905477,428,1,1,45,24,7p460lrzt1kmp4rsofqa47eqy,1,43.2,34,2022-10-21T09:30:35.631Z,2022-10-22T16:30:32Z,3859481417,56,Center,3859481419,140,53.6,3859481423,212,11.9,3859481413,5,,3859481421,141,27.0,3859481415,152,,3859481425,213,5.9,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905479,429,1,1,45,25,7p460lrzt1kmp4rsofqa47eqy,1,53.3,26.2,2022-10-21T09:30:36.446Z,2022-10-22T16:30:35Z,3859481445,213,2.7,3859481443,212,12.5,3859481437,56,Back,3859481439,140,42.4,3859481441,141,33.6,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905493,430,1,1,45,25,7p460lrzt1kmp4rsofqa47eqy,1,40.6,28.5,2022-10-21T09:30:37.039Z,2022-10-22T16:30:44Z,3859481503,141,33.0,3859481499,56,Center,3859481501,140,53.1,3859481507,213,0.2,3859481505,212,13.5,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905497,431,1,1,45,26,7p460lrzt1kmp4rsofqa47eqy,0,51.3,32,2022-10-21T09:30:37.919Z,2022-10-22T16:30:48Z,3859481523,56,Center,3859481527,141,29.7,3859481531,213,6.1,3859481525,140,59.0,3859481529,212,8.2,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905507,403,1,1,45,28,7jv344gvcvgqg7oeuc9u554dm,0,44.5,65.4,2022-10-21T09:30:39.613Z,2022-10-22T11:52:36Z,3859481591,1,,3859481583,140,59.3,3859481589,213,0.2,3859481587,212,15.8,3859481579,157,,3859481585,141,69.3,3859481581,56,Center,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905515,432,1,1,45,28,7p460lrzt1kmp4rsofqa47eqy,0,38.9,22.4,2022-10-21T09:30:40.271Z,2022-10-22T11:51:00Z,3859481645,140,57.7,3859481647,141,24.3,3859481641,3,,3859481649,212,19.8,3859481643,56,Center,3859481651,213,0.1,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905537,404,1,1,45,30,7jv344gvcvgqg7oeuc9u554dm,0,43.7,72.1,2022-10-21T09:30:41.619Z,2022-10-22T11:52:35Z,3859481765,141,55.4,3859481759,157,,3859481771,1,,3859481767,212,45.3,3859481761,56,Center,3859481769,213,6.0,3859481763,140,85.5,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905557,433,52,1,45,36,7p460lrzt1kmp4rsofqa47eqy,1,12.1,53.3,2022-10-21T09:30:48.030Z,2022-10-22T16:31:17Z,3863451667,376,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905575,434,1,1,45,36,7p460lrzt1kmp4rsofqa47eqy,1,12.1,53.3,2022-10-21T09:30:48.239Z,2022-10-22T11:51:00Z,3859482013,141,80.2,3859482017,213,0.8,3859482011,140,27.6,3859482009,56,Back,3859482007,123,,3859482015,212,24.5,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905585,435,1,1,45,39,7p460lrzt1kmp4rsofqa47eqy,1,28.6,80.9,2022-10-21T09:30:50.799Z,2022-10-22T11:50:59Z,3859482067,56,Back,3859482069,140,29.7,3859482075,213,1.4,3859482073,212,6.7,3859482071,141,90.6,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905601,436,1,1,45,40,7p460lrzt1kmp4rsofqa47eqy,1,29.7,90.6,2022-10-21T09:30:51.680Z,2022-10-22T11:50:59Z,3859482171,141,62.7,3859482173,212,27.8,3859482175,213,3.9,3859482167,56,Back,3859482169,140,10.4,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905641,437,12,1,45,45,7p460lrzt1kmp4rsofqa47eqy,1,10.4,58.5,2022-10-21T09:30:56.536Z,2022-10-22T11:50:59Z,3859482363,140,14.3,3859482369,213,4.8,3859482367,212,40.9,3859482361,56,Back,3859482391,167,,3859482365,141,0.0,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905791,405,5,1,45,46,7jv344gvcvgqg7oeuc9u554dm,1,88.4,101.4,2022-10-21T09:30:57.499Z,2022-10-22T11:52:35Z,3859483257,233,438,3859483233,56,Left,3859483235,347,,,,,,,,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905643,438,5,1,45,46,7p460lrzt1kmp4rsofqa47eqy,0,11.6,-1.4,2022-10-21T09:30:57.499Z,2022-10-22T11:50:59Z,3859482375,347,,3859483305,233,405,3859482373,56,Back,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905813,406,1,1,46,5,7jv344gvcvgqg7oeuc9u554dm,1,91.2,100,2022-10-21T09:31:16.467Z,2022-10-22T11:52:35Z,3859483349,213,3.7,3859483339,107,,3859483347,212,11.5,3859483345,141,92.4,3859483341,56,Left,3859483343,140,81.9,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905841,407,1,1,46,6,7jv344gvcvgqg7oeuc9u554dm,1,81.9,92.4,2022-10-21T09:31:17.778Z,2022-10-22T11:52:35Z,3859483485,56,Left,3859483491,212,6.6,3859483493,213,5.3,3859483489,141,84.1,3859483487,140,85.2,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905867,408,1,1,46,7,7jv344gvcvgqg7oeuc9u554dm,0,85.2,84.1,2022-10-21T09:31:19.290Z,2022-10-22T16:32:05Z,3859483565,140,90.4,3859483567,141,91.8,3859483569,212,7.6,3859483571,213,0.8,3859483563,56,Left,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905871,409,30,1,46,8,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-21T09:31:19.851Z,2022-10-21T09:33:14Z,3859483595,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474905865,439,30,1,46,8,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-10-21T09:31:19.851Z,2022-10-21T10:07:12Z,3859483561,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913039,411,32,2,45,0,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-10-21T09:46:43.830Z,2022-10-21T09:46:43Z,3859522011,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913045,441,32,2,45,0,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2022-10-21T09:46:43.830Z,2022-10-22T10:53:15Z,3859522051,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913053,442,1,2,45,0,7p460lrzt1kmp4rsofqa47eqy,1,50.1,50.3,2022-10-21T09:46:43.930Z,2022-10-21T10:02:21Z,3859522103,213,3.7,3859522099,141,41.0,3859522097,140,40.0,3859522101,212,12.3,3859522095,56,Back,3859522105,279,S,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913081,443,1,2,45,3,7p460lrzt1kmp4rsofqa47eqy,1,36.2,44.9,2022-10-21T09:46:47.137Z,2022-10-21T09:46:49Z,3859522261,141,17.3,3859522263,212,19.0,3859522265,213,4.9,3859522257,56,Back,3859522259,140,39.2,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913089,444,1,2,45,5,7p460lrzt1kmp4rsofqa47eqy,0,43.4,15.2,2022-10-21T09:46:49.808Z,2022-10-21T09:46:50Z,3859522305,141,0.0,3859522311,1,,3859522309,213,6.0,3859522301,56,Right,3859522307,212,38.7,3859522303,140,78.6,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913197,412,5,2,45,6,7jv344gvcvgqg7oeuc9u554dm,1,24.4,101.9,2022-10-21T09:46:50.559Z,2022-10-21T09:55:47Z,3859522897,347,,3859522915,233,445,3859522895,56,Back,,,,,,,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913093,445,5,2,45,6,7p460lrzt1kmp4rsofqa47eqy,0,75.6,-1.9,2022-10-21T09:46:50.559Z,2022-10-21T09:47:07Z,3859522919,233,412,3859522319,347,,3859522317,56,Right,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913213,413,1,2,45,22,7jv344gvcvgqg7oeuc9u554dm,0,30,100,2022-10-21T09:47:06.269Z,2022-10-21T09:47:08Z,3859522979,213,5.8,3859522971,56,Back,3859522977,212,16.2,3859522975,141,91.8,3859522969,107,,3859522973,140,43.9,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913233,446,61,2,45,26,7p460lrzt1kmp4rsofqa47eqy,0,56.6,5.3,2022-10-21T09:47:10.800Z,2022-10-21T09:47:10Z,3859523057,56,Right,,,,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913315,414,5,2,45,27,7jv344gvcvgqg7oeuc9u554dm,1,44,100.9,2022-10-21T09:47:11.505Z,2022-10-21T09:55:48Z,3859523503,56,Back,3859523527,233,447,3859523505,347,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913237,447,5,2,45,27,7p460lrzt1kmp4rsofqa47eqy,0,56,-0.9,2022-10-21T09:47:11.505Z,2022-10-21T09:47:23Z,3859523535,233,414,3859523077,347,,3859523075,56,Right,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913325,415,1,2,45,38,7jv344gvcvgqg7oeuc9u554dm,1,45.7,100,2022-10-21T09:47:22.524Z,2022-10-21T09:47:24Z,3859523561,213,5.8,3859523553,56,Left,3859523559,212,11.9,3859523551,107,,3859523557,141,93.5,3859523555,140,55.7,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913335,416,1,2,45,40,7jv344gvcvgqg7oeuc9u554dm,1,55.8,92.4,2022-10-21T09:47:23.965Z,2022-10-21T09:47:25Z,3859523625,140,45.5,3859523631,213,2.9,3859523627,141,96.6,3859523629,212,11.2,3859523623,56,Back,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913343,417,1,2,45,41,7jv344gvcvgqg7oeuc9u554dm,0,45.5,96.6,2022-10-21T09:47:25.534Z,2022-10-21T09:47:26Z,3859523683,141,84.8,3859523687,213,5.7,3859523679,56,Left,3859523681,140,56.4,3859523677,155,,3859523685,212,14.0,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913349,448,49,2,45,43,7p460lrzt1kmp4rsofqa47eqy,1,34.3,12.9,2022-10-21T09:47:27.474Z,2022-10-21T09:47:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913373,449,1,2,45,44,7p460lrzt1kmp4rsofqa47eqy,0,34.3,12.9,2022-10-21T09:47:27.922Z,2022-10-21T09:47:31Z,3859523801,212,34.0,3859523797,140,66.6,3859523799,141,10.6,3859523803,213,6.2,3859523793,155,,3859523805,1,,3859523795,56,Right,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913369,418,49,2,45,46,7jv344gvcvgqg7oeuc9u554dm,1,28,80.8,2022-10-21T09:47:30.490Z,2022-10-21T09:47:30Z,,,,,,,,,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913381,419,1,2,45,47,7jv344gvcvgqg7oeuc9u554dm,1,24.6,86.2,2022-10-21T09:47:31.533Z,2022-10-21T09:47:33Z,3859523835,56,Back,3859523839,141,95.9,3859523841,212,7.0,3859523837,140,26.7,3859523843,213,1.2,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913395,420,1,2,45,49,7jv344gvcvgqg7oeuc9u554dm,0,27.4,97.2,2022-10-21T09:47:33.389Z,2022-10-21T09:47:36Z,3859523935,56,Back,3859523937,140,43.8,3859523931,155,,3859523941,212,17.6,3859523939,141,92.1,3859523943,213,6.1,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913405,450,8,2,45,54,7p460lrzt1kmp4rsofqa47eqy,1,53.6,9.4,2022-10-21T09:47:37.938Z,2022-10-21T09:47:38Z,3859524001,15,,3859523993,56,Right,,,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913499,421,5,2,45,55,7jv344gvcvgqg7oeuc9u554dm,1,41.6,100.6,2022-10-21T09:47:38.993Z,2022-10-21T09:55:48Z,3859524431,233,451,3859524415,56,Back,3859524417,347,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913419,451,5,2,45,55,7p460lrzt1kmp4rsofqa47eqy,0,58.4,-0.6,2022-10-21T09:47:38.993Z,2022-10-21T09:47:52Z,3859524039,56,Right,3859524461,233,421,3859524043,347,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913521,422,1,2,46,7,7jv344gvcvgqg7oeuc9u554dm,1,36.6,100,2022-10-21T09:47:51.469Z,2022-10-21T09:47:54Z,3859524539,141,93.3,3859524541,212,7.8,3859524537,140,41.4,3859524543,213,5.4,3859524533,107,,3859524535,56,Back,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913535,423,1,2,46,10,7jv344gvcvgqg7oeuc9u554dm,1,39.4,96.2,2022-10-21T09:47:54.173Z,2022-10-21T09:47:56Z,3859524615,140,29.0,3859524625,213,3.5,3859524617,141,90.0,3859524613,56,Back,3859524621,212,11.7,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913569,424,1,2,46,12,7jv344gvcvgqg7oeuc9u554dm,0,27.3,84.5,2022-10-21T09:47:56.174Z,2022-10-21T09:48:00Z,3859524819,213,5.9,3859524811,56,Center,3859524817,212,33.7,3859524821,1,,3859524813,140,56.7,3859524815,141,64.5,3859524809,157,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913583,452,44,2,46,15,7p460lrzt1kmp4rsofqa47eqy,1,40,35,2022-10-21T09:47:59.275Z,2022-10-21T09:48:01Z,3859524907,233,425,3859524893,56,Back,3859524895,285,,,,,,,,,,,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913581,425,44,2,46,15,7jv344gvcvgqg7oeuc9u554dm,0,60,65,2022-10-21T09:47:59.276Z,2022-10-21T09:48:01Z,3859524885,56,Center,3859524887,286,,3859524925,233,452,,,,,,,,,,,,,,,,906itj33c7nzyzhkvxswvaxas,L. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913591,453,1,2,46,16,7p460lrzt1kmp4rsofqa47eqy,1,36.6,34.6,2022-10-21T09:47:59.888Z,2022-10-22T16:34:00Z,3859524943,140,46.5,3859524939,3,,3859524941,56,Back,3859524947,212,12.5,3859524945,141,44.8,3859524949,213,0.6,,,,,,,6xe2j75i29sgwbu11cp526uad,N. Topor-Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913593,454,49,2,46,18,7p460lrzt1kmp4rsofqa47eqy,1,46.5,44.8,2022-10-21T09:48:02.112Z,2022-10-21T09:48:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913607,455,1,2,46,18,7p460lrzt1kmp4rsofqa47eqy,0,46.5,44.8,2022-10-21T09:48:02.193Z,2022-10-21T09:48:06Z,3859525049,155,,3859525131,1,,3859525055,141,6.2,3859525053,140,79.4,3859525059,213,5.6,3859525051,56,Right,3859525057,212,43.4,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913621,426,49,2,46,22,7jv344gvcvgqg7oeuc9u554dm,1,17.6,96.3,2022-10-21T09:48:06.333Z,2022-10-21T09:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913647,427,1,2,46,25,7jv344gvcvgqg7oeuc9u554dm,0,15.6,97.8,2022-10-21T09:48:08.830Z,2022-10-21T09:48:09Z,3859525261,213,6.0,3859525253,56,Back,3859525259,212,14.7,3859525263,1,,3859525257,141,91.4,3859525255,140,29.0,3859525251,157,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913663,456,49,2,46,26,7p460lrzt1kmp4rsofqa47eqy,1,65.8,4.3,2022-10-21T09:48:10.401Z,2022-10-21T09:48:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913687,457,1,2,46,26,7p460lrzt1kmp4rsofqa47eqy,1,65.8,4.3,2022-10-21T09:48:10.576Z,2022-10-21T09:48:14Z,3859525435,212,10.6,3859525433,141,4.6,3859525437,213,0.0,3859525431,140,75.9,3859525429,56,Right,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913703,458,1,2,46,30,7p460lrzt1kmp4rsofqa47eqy,1,75.7,4.4,2022-10-21T09:48:14.016Z,2022-10-21T09:48:16Z,3859525523,56,Right,3859525529,212,12.2,3859525531,213,2.0,3859525527,141,20.7,3859525525,140,70.8,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913711,459,1,2,46,32,7p460lrzt1kmp4rsofqa47eqy,1,70.8,20.7,2022-10-21T09:48:16.352Z,2022-10-21T09:48:18Z,3859525563,141,10.4,3859525559,56,Right,3859525567,213,5.7,3859525561,140,80.8,3859525565,212,12.6,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913729,460,1,2,46,34,7p460lrzt1kmp4rsofqa47eqy,1,80.8,10.4,2022-10-21T09:48:18.048Z,2022-10-21T09:48:20Z,3859525669,213,0.6,3859525667,212,18.4,3859525665,141,24.7,3859525661,56,Center,3859525663,140,95.7,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913749,461,1,2,46,36,7p460lrzt1kmp4rsofqa47eqy,0,95.7,24.7,2022-10-21T09:48:20.208Z,2022-10-21T09:48:22Z,3859525743,141,43.4,3859525747,213,2.0,3859525741,140,90.6,3859525745,212,13.8,3859525739,56,Center,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913767,428,61,2,46,39,7jv344gvcvgqg7oeuc9u554dm,0,8.6,56.7,2022-10-21T09:48:23.397Z,2022-10-21T09:48:34Z,3859525813,56,Back,,,,,,,,,,,,,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913763,462,15,2,46,40,7p460lrzt1kmp4rsofqa47eqy,1,95.7,54.5,2022-10-21T09:48:24.129Z,2022-10-21T09:48:32Z,3859525799,16,,3859525801,56,Center,3859525797,22,,3859526037,147,53.4,3859526027,103,19,3859526029,328,,3859526039,230,99.4,3859525947,233,429,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,3859526023,78,,3859526033,100,3859526031,458,,,3859525925,82,,3859526041,231,52.0,,3859526035,146,97.3,3859526025,102,51.7,3859525921,72,,,,,,,,
2474913773,429,10,2,46,40,7jv344gvcvgqg7oeuc9u554dm,1,4.6,45.7,2022-10-21T09:48:24.229Z,2022-10-21T09:48:28Z,3859525851,94,,3859525951,233,462,3859525853,56,Back,,,,,,,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913781,430,6,2,46,41,7jv344gvcvgqg7oeuc9u554dm,0,4.4,45.6,2022-10-21T09:48:25.024Z,2022-10-21T09:52:13Z,3859525907,233,463,3859525877,56,Back,3859525879,73,,,,,,,,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913777,463,6,2,46,41,7p460lrzt1kmp4rsofqa47eqy,1,95.6,54.4,2022-10-21T09:48:25.024Z,2022-10-21T09:48:27Z,3859525859,56,Center,3859525901,233,430,3859525861,73,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913945,464,1,2,47,6,7p460lrzt1kmp4rsofqa47eqy,0,99.5,99.5,2022-10-21T09:48:49.985Z,2022-10-21T09:48:58Z,3859526817,6,,3859526819,155,,3859526823,56,Center,3859526829,212,21.0,3859526827,141,70.5,3859526831,213,4.4,3859526821,223,,3859526815,2,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,3859526825,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474913965,465,1,2,47,7,7p460lrzt1kmp4rsofqa47eqy,0,92.5,70.5,2022-10-21T09:48:51.457Z,2022-10-21T09:51:37Z,3859526929,213,4.7,3859526921,56,Center,3859526927,212,25.3,3859526917,3,,3859526919,168,,3859526923,140,93.1,3859526925,141,33.3,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
