id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/12/value,qualifier/16/value,qualifier/13/value,qualifier/18/value
2506834045,368,1,1,44,32,6j4xzc2g1eeafo6v1f38d4x22,1,47.7,46.2,2023-02-12T06:45:10.353Z,2023-02-12T06:45:12Z,4027573585,212,8.8,4027573581,140,42.6,4027573579,56,Back,4027573583,141,36.0,4027573587,213,4.1,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834055,369,1,1,44,34,6j4xzc2g1eeafo6v1f38d4x22,1,43.7,37,2023-02-12T06:45:12.337Z,2023-02-12T06:45:15Z,4027573629,141,53.4,4027573625,56,Back,4027573631,212,15.8,4027573627,140,33.0,4027573633,213,2.4,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834061,370,1,1,44,37,6j4xzc2g1eeafo6v1f38d4x22,1,32.1,60.7,2023-02-12T06:45:15.394Z,2023-02-12T06:45:18Z,4027573675,212,16.5,4027573673,141,84.9,4027573677,213,1.6,4027573671,140,32.2,4027573669,56,Back,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834069,371,1,1,44,39,6j4xzc2g1eeafo6v1f38d4x22,1,32.2,84.9,2023-02-12T06:45:17.874Z,2023-02-12T06:45:20Z,4027573719,141,73.8,4027573723,213,5.5,4027573721,212,11.0,4027573715,56,Back,4027573717,140,39.8,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834073,372,3,1,44,42,6j4xzc2g1eeafo6v1f38d4x22,0,56.8,85.4,2023-02-12T06:45:20.850Z,2023-02-13T15:30:29Z,4027573821,233,384,4027573747,56,Left,4027573749,286,,4030997485,465,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834085,384,7,1,44,42,7jv344gvcvgqg7oeuc9u554dm,0,43.2,14.6,2023-02-12T06:45:20.851Z,2023-02-13T15:30:40Z,4027573789,56,Back,4030997797,385,,4027573801,233,372,4027573791,285,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834081,373,1,1,44,45,6j4xzc2g1eeafo6v1f38d4x22,0,46.2,75.8,2023-02-12T06:45:23.489Z,2023-02-12T06:45:25Z,4027573833,236,,4027573835,233,385,4027573839,286,,4027573777,141,81.7,4027573773,56,Back,4027573775,140,48.2,4027573781,213,1.1,4027573779,212,4.5,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834087,385,74,1,44,45,7jv344gvcvgqg7oeuc9u554dm,1,53.1,25.2,2023-02-12T06:45:23.490Z,2023-02-12T06:52:54Z,4027573793,56,Center,4027573795,285,,4027573849,233,373,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834083,374,61,1,44,46,6j4xzc2g1eeafo6v1f38d4x22,1,48.4,82,2023-02-12T06:45:24.557Z,2023-02-12T06:45:24Z,4027573787,56,Back,,,,,,,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834431,396,1,1,44,46,7jv344gvcvgqg7oeuc9u554dm,0,52.1,11.8,2023-02-12T06:45:25.063Z,2023-02-12T06:51:47Z,4027575407,212,1.7,4027575403,140,53.7,4027575405,141,12.0,4027575411,1,,4027575551,286,,4027575409,213,0.1,4027575399,157,,4027575547,233,375,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,4027575401,56,Right,4027575545,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834095,375,74,1,44,46,6j4xzc2g1eeafo6v1f38d4x22,1,48.5,86.6,2023-02-12T06:45:25.064Z,2023-02-12T06:52:54Z,4027573863,56,Back,4027575559,233,396,4027575533,285,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834099,376,5,1,44,48,6j4xzc2g1eeafo6v1f38d4x22,0,57.6,101.3,2023-02-12T06:45:26.820Z,2023-02-12T06:52:56Z,4027573885,347,,4027573883,56,Left,4027573923,233,386,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834103,386,5,1,44,48,7jv344gvcvgqg7oeuc9u554dm,1,42.4,-1.3,2023-02-12T06:45:26.820Z,2023-02-12T06:45:52Z,4027573891,56,Back,4027573893,347,,4027573917,233,376,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834167,377,70,1,45,13,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-02-12T06:45:51.392Z,2023-02-12T06:45:51Z,4027574255,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834195,387,1,1,45,20,7jv344gvcvgqg7oeuc9u554dm,1,43.8,0,2023-02-12T06:45:59.059Z,2023-02-12T06:46:02Z,4027574403,213,2.5,4027574399,141,14.6,4027574395,56,Back,4027574401,212,17.1,4027574393,107,,4027574397,140,31.2,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834203,388,1,1,45,24,7jv344gvcvgqg7oeuc9u554dm,1,31,23.9,2023-02-12T06:46:02.276Z,2023-02-12T06:46:04Z,4027574445,212,25.1,4027574443,141,60.6,4027574447,213,1.7,4027574439,56,Back,4027574441,140,28.7,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834211,389,1,1,45,26,7jv344gvcvgqg7oeuc9u554dm,1,28.7,64.3,2023-02-12T06:46:04.867Z,2023-02-12T06:46:07Z,4027574485,212,13.7,4027574487,213,0.9,4027574483,141,79.6,4027574481,140,37.2,4027574479,56,Back,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834223,390,1,1,45,29,7jv344gvcvgqg7oeuc9u554dm,1,36.6,75.4,2023-02-12T06:46:07.411Z,2023-02-12T06:46:10Z,4027574545,141,38.2,4027574549,212,25.6,4027574539,56,Back,4027574541,140,33.0,4027574551,213,4.6,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834243,391,1,1,45,32,7jv344gvcvgqg7oeuc9u554dm,1,33.7,33.9,2023-02-12T06:46:10.643Z,2023-02-12T06:46:14Z,4027574619,212,12.4,4027574615,140,44.5,4027574621,213,5.9,4027574613,56,Back,4027574617,141,26.5,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834257,392,1,1,45,36,7jv344gvcvgqg7oeuc9u554dm,1,50.3,20.4,2023-02-12T06:46:14.228Z,2023-02-12T06:46:16Z,4027574685,213,5.3,4027574683,212,14.9,4027574677,56,Right,4027574679,140,58.6,4027574681,141,2.6,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834289,393,1,1,45,38,7jv344gvcvgqg7oeuc9u554dm,1,60.6,4,2023-02-12T06:46:16.340Z,2023-02-12T06:46:21Z,4027574793,140,97.4,4027574797,212,38.8,4027574801,1,,4027574799,213,0.1,4027574795,141,9.5,4027574791,56,Right,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834293,394,61,1,45,43,7jv344gvcvgqg7oeuc9u554dm,0,98,10.4,2023-02-12T06:46:21.318Z,2023-02-12T06:46:21Z,4027574813,56,Right,,,,,,,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834291,378,5,1,45,43,6j4xzc2g1eeafo6v1f38d4x22,1,-0.6,89.3,2023-02-12T06:46:21.476Z,2023-02-12T06:46:22Z,4027574823,233,395,4027574809,56,Back,4027574811,346,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834295,395,5,1,45,43,7jv344gvcvgqg7oeuc9u554dm,0,100.6,10.7,2023-02-12T06:46:21.476Z,2023-02-12T06:52:56Z,4027574821,346,,4027574819,56,Right,4027574851,233,378,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834479,379,1,1,46,14,6j4xzc2g1eeafo6v1f38d4x22,1,3.1,49.5,2023-02-12T06:46:52.102Z,2023-02-12T06:46:53Z,4027575651,1,,4027575641,56,Center,4027575639,124,,4027575649,213,6.3,4027575657,74,,4027575645,141,49.4,4027575647,212,54.7,4027575643,140,55.2,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834483,380,43,1,46,14,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-02-12T06:46:52.981Z,2023-02-12T06:47:41Z,4027575673,233,397,4027575659,56,Center,4027576631,144,44,4027575661,286,0,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834475,397,43,1,46,14,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-02-12T06:46:52.982Z,2023-02-12T06:47:41Z,4027575617,285,0,4027575615,56,Back,4027576633,144,44,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834489,381,1,1,46,15,6j4xzc2g1eeafo6v1f38d4x22,0,55.8,48.8,2023-02-12T06:46:53.476Z,2023-02-12T06:46:54Z,4027575701,213,5.7,4027575691,168,,4027575695,140,66.4,4027575699,212,13.3,4027575689,3,,4027575697,141,38.1,4027575693,56,Center,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834493,398,1,1,46,16,7jv344gvcvgqg7oeuc9u554dm,0,36.8,65.8,2023-02-12T06:46:54.149Z,2023-02-12T06:46:56Z,4027575715,212,10.0,4027575717,213,5.9,4027575713,141,60.0,4027575707,3,,4027575711,140,45.5,4027575709,56,Back,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834501,382,1,1,46,18,6j4xzc2g1eeafo6v1f38d4x22,0,57.9,36,2023-02-12T06:46:56.246Z,2023-02-12T06:48:13Z,4027575747,141,42.8,4027575743,56,Center,4027575741,3,,4027575745,140,70.2,4027575751,213,0.3,4027575749,212,13.7,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834505,399,49,1,46,18,7jv344gvcvgqg7oeuc9u554dm,1,31.2,55.4,2023-02-12T06:46:56.663Z,2023-02-12T06:46:56Z,,,,,,,,,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834523,400,1,1,46,18,7jv344gvcvgqg7oeuc9u554dm,1,31.2,55.4,2023-02-12T06:46:56.889Z,2023-02-12T06:46:59Z,4027575827,213,0.4,4027575823,141,62.4,4027575819,56,Back,4027575821,140,40.9,4027575825,212,11.2,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507515335,881,3,1,46,19,7jv344gvcvgqg7oeuc9u554dm,0,39.2,63.7,2023-02-12T06:46:57.792Z,2023-02-13T17:18:18Z,4031102321,464,,4031102319,286,,4031102323,467,ak2u5d2qrp9ka1b8qyy9ne3md,4031102317,56,Back,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834527,401,4,1,46,21,7jv344gvcvgqg7oeuc9u554dm,1,41.6,63.5,2023-02-12T06:46:59.477Z,2023-02-12T06:47:01Z,4027575841,265,,4027575835,13,,4027575839,152,,4027575837,56,Back,4027575877,233,383,4027575843,286,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834531,383,4,1,46,21,6j4xzc2g1eeafo6v1f38d4x22,0,58.4,36.5,2023-02-12T06:46:59.478Z,2023-02-12T06:47:02Z,4027575883,233,401,4027575863,285,,4027575855,13,,4027575859,152,,4027575857,56,Center,4027575861,265,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834537,384,17,1,46,22,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-02-12T06:47:00.622Z,2023-02-13T15:31:54Z,4027575889,392,,4027575887,31,,4027575891,13,243,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834617,402,1,1,46,43,7jv344gvcvgqg7oeuc9u554dm,1,37,57.8,2023-02-12T06:47:21.094Z,2023-02-12T06:47:22Z,4027576223,5,,4027576233,141,36.0,4027576237,213,4.6,4027576225,152,,4027576235,212,14.9,4027576229,56,Back,4027576231,140,35.4,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834621,403,1,1,46,43,7jv344gvcvgqg7oeuc9u554dm,1,35.4,35.8,2023-02-12T06:47:21.861Z,2023-02-12T06:47:22Z,4027576251,56,Back,4027576259,213,5.8,4027576255,141,30.3,4027576253,140,42.6,4027576257,212,8.4,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834635,404,1,1,46,44,7jv344gvcvgqg7oeuc9u554dm,1,42.6,30.3,2023-02-12T06:47:22.710Z,2023-02-12T06:47:24Z,4027576337,56,Back,4027576339,140,29.8,4027576341,141,40.7,4027576345,213,2.7,4027576343,212,15.2,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834641,405,1,1,46,46,7jv344gvcvgqg7oeuc9u554dm,1,29.8,40.7,2023-02-12T06:47:24.614Z,2023-02-12T06:47:27Z,4027576375,212,15.7,4027576377,213,1.6,4027576373,141,63.7,4027576371,140,29.1,4027576369,56,Back,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834649,406,1,1,46,48,7jv344gvcvgqg7oeuc9u554dm,1,28,64,2023-02-12T06:47:26.870Z,2023-02-12T06:47:29Z,4027576427,212,23.4,4027576421,140,7.8,4027576425,141,49.4,4027576429,213,3.6,4027576417,56,Back,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834657,407,1,1,46,51,7jv344gvcvgqg7oeuc9u554dm,0,8.3,45.8,2023-02-12T06:47:29.177Z,2023-02-12T06:47:31Z,4027576465,140,40.5,4027576469,212,46.6,4027576471,213,5.5,4027576463,56,Back,4027576467,141,0.0,4027576473,1,,4027576461,155,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834717,385,5,1,46,53,6j4xzc2g1eeafo6v1f38d4x22,1,58.2,101.2,2023-02-12T06:47:31.503Z,2023-02-12T06:52:56Z,4027576821,347,,4027576819,56,Left,4027576829,233,408,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834661,408,5,1,46,53,7jv344gvcvgqg7oeuc9u554dm,0,41.8,-1.2,2023-02-12T06:47:31.503Z,2023-02-12T06:47:51Z,4027576483,347,,4027576841,233,385,4027576481,56,Back,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834731,386,1,1,47,12,6j4xzc2g1eeafo6v1f38d4x22,1,59.2,100,2023-02-12T06:47:50.711Z,2023-02-12T06:47:52Z,4027576901,212,19.4,4027576899,141,76.2,4027576895,56,Center,4027576897,140,67.1,4027576903,213,5.2,4027576893,107,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834733,387,1,1,47,14,6j4xzc2g1eeafo6v1f38d4x22,0,66.9,78.4,2023-02-12T06:47:52.616Z,2023-02-12T06:47:54Z,4027576941,155,,4027576943,56,Center,4027576947,141,67.2,4027576951,213,5.6,4027576949,212,12.8,4027576945,140,76.7,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834751,409,1,1,47,18,7jv344gvcvgqg7oeuc9u554dm,1,20.6,36.4,2023-02-12T06:47:56.088Z,2023-02-12T06:47:58Z,4027577047,56,Center,4027577055,213,0.0,4027577049,140,56.8,4027577057,1,,4027577053,212,38.1,4027577045,157,,4027577051,141,39.1,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834755,410,44,1,47,19,7jv344gvcvgqg7oeuc9u554dm,1,57.4,39.4,2023-02-12T06:47:57.238Z,2023-02-12T06:47:58Z,4027577071,286,,4027577069,56,Center,4027577081,233,388,,,,,,,,,,,,,,,,49tycizve9vcx6u78ity42r8q,M. Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834749,388,44,1,47,19,6j4xzc2g1eeafo6v1f38d4x22,0,42.6,60.6,2023-02-12T06:47:57.239Z,2023-02-12T06:47:59Z,4027577025,56,Back,4027577027,285,,4027577101,233,410,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834763,411,1,1,47,19,7jv344gvcvgqg7oeuc9u554dm,0,56.8,39.1,2023-02-12T06:47:57.360Z,2023-02-13T17:11:26Z,4027577155,212,18.3,4027577147,168,,4027577149,56,Center,4027577145,3,,4027577157,213,5.8,4027577153,141,27.3,4027577151,140,72.5,,,,49tycizve9vcx6u78ity42r8q,M. Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834759,389,43,1,47,20,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-02-12T06:47:59.064Z,2023-02-12T06:48:03Z,4027577239,144,49,,,,,,,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834781,390,1,1,47,22,6j4xzc2g1eeafo6v1f38d4x22,1,23.3,75.3,2023-02-12T06:48:01.062Z,2023-02-12T06:48:04Z,4027577289,141,55.6,4027577285,56,Back,4027577293,213,4.0,4027577287,140,11.6,4027577291,212,18.2,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834791,391,1,1,47,26,6j4xzc2g1eeafo6v1f38d4x22,0,8.2,45.7,2023-02-12T06:48:04.823Z,2023-02-12T06:48:09Z,4027577381,56,Center,4027577391,1,,4027577449,155,,4027577387,212,55.1,4027577383,140,60.4,4027577389,213,6.2,4027577385,141,37.5,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834789,412,44,1,47,29,7jv344gvcvgqg7oeuc9u554dm,1,38,63.4,2023-02-12T06:48:07.112Z,2023-02-12T06:48:08Z,4027577361,56,Back,4027577411,233,392,4027577363,285,,,,,,,,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834793,392,44,1,47,29,6j4xzc2g1eeafo6v1f38d4x22,0,62,36.6,2023-02-12T06:48:07.113Z,2023-02-12T06:48:09Z,4027577395,56,Center,4027577445,233,412,4027577397,286,,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834795,413,1,1,47,29,7jv344gvcvgqg7oeuc9u554dm,1,36.3,65.4,2023-02-12T06:48:07.448Z,2023-02-12T06:48:09Z,4027577429,141,67.0,4027577425,56,Center,4027577431,212,17.3,4027577433,213,0.1,4027577427,140,52.7,4027577423,3,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834801,414,49,1,47,30,7jv344gvcvgqg7oeuc9u554dm,1,52.9,71.5,2023-02-12T06:48:08.920Z,2023-02-12T06:48:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834813,415,1,1,47,34,7jv344gvcvgqg7oeuc9u554dm,1,53.9,73.6,2023-02-12T06:48:12.520Z,2023-02-12T06:48:13Z,4027577569,56,Back,4027577571,140,42.2,4027577573,141,67.0,4027577577,213,3.5,4027577575,212,13.1,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834819,416,1,1,47,35,7jv344gvcvgqg7oeuc9u554dm,1,42.3,67,2023-02-12T06:48:13.687Z,2023-02-12T06:48:16Z,4027577651,213,1.1,4027577647,141,91.8,4027577643,56,Left,4027577649,212,19.2,4027577645,140,51.1,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834831,417,1,1,47,38,7jv344gvcvgqg7oeuc9u554dm,1,51.7,92.9,2023-02-12T06:48:16.344Z,2023-02-12T06:48:19Z,4027577729,140,59.8,4027577725,56,Left,4027577735,212,8.6,4027577737,213,0.1,4027577733,141,94.7,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834833,418,1,1,47,41,7jv344gvcvgqg7oeuc9u554dm,1,59.8,94.7,2023-02-12T06:48:19.304Z,2023-02-12T06:48:20Z,4027577755,56,Back,4027577759,141,97.1,4027577761,212,16.6,4027577757,140,44.1,4027577763,213,3.0,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834851,419,1,1,47,42,7jv344gvcvgqg7oeuc9u554dm,1,44.1,97.1,2023-02-12T06:48:20.263Z,2023-02-12T06:48:24Z,4027577889,213,5.5,4027577885,141,88.3,4027577887,212,8.3,4027577883,140,49.6,4027577881,56,Back,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834863,420,1,1,47,46,7jv344gvcvgqg7oeuc9u554dm,1,60.8,86.3,2023-02-12T06:48:24.441Z,2023-02-12T06:48:27Z,4027577969,213,5.5,4027577965,141,72.9,4027577961,56,Center,4027577963,140,69.2,4027577967,212,12.7,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834865,421,50,1,47,49,7jv344gvcvgqg7oeuc9u554dm,1,69.6,74,2023-02-12T06:48:27.594Z,2023-02-12T06:48:29Z,4027577985,286,,4027577981,56,Center,4027578057,233,393,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506834871,393,7,1,47,49,6j4xzc2g1eeafo6v1f38d4x22,0,30.4,26,2023-02-12T06:48:27.595Z,2023-02-13T15:32:57Z,4027578001,56,Back,4027578003,285,,4027578013,233,421,4031001169,385,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
