id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,keyPass
2501121187,60,1,1,7,53,cuj4qahgk4idsme4dg8clk6gw,1,29.3,74.2,2023-01-28T02:08:06.543Z,2023-01-28T02:08:07Z,3997611677,56,Back,3997611685,213,4.2,3997611681,141,65.5,3997611679,140,26.0,3997611683,212,6.9,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121195,61,1,1,7,54,cuj4qahgk4idsme4dg8clk6gw,1,25.4,62.9,2023-01-28T02:08:07.407Z,2023-01-28T03:00:30Z,3997611713,140,37.7,3997611719,213,6.1,3997611711,56,Back,3997611715,141,58.5,3997611717,212,13.3,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121205,62,1,1,7,59,cuj4qahgk4idsme4dg8clk6gw,1,52.9,47,2023-01-28T02:08:12.527Z,2023-01-28T02:08:15Z,3997611753,141,53.6,3997611751,140,45.4,3997611749,56,Back,3997611757,213,2.6,3997611755,212,9.1,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121213,63,1,1,8,2,cuj4qahgk4idsme4dg8clk6gw,1,45.5,52.5,2023-01-28T02:08:15.470Z,2023-01-28T03:00:35Z,3997611793,56,Back,3997611801,213,4.5,3997611799,212,18.0,3997611795,140,42.6,3997611797,141,26.4,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121223,64,1,1,8,5,cuj4qahgk4idsme4dg8clk6gw,1,42.6,26.4,2023-01-28T02:08:18.239Z,2023-01-28T02:08:20Z,3997611839,140,34.2,3997611843,212,19.8,3997611841,141,52.4,3997611845,213,2.0,3997611837,56,Back,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121235,65,1,1,8,7,cuj4qahgk4idsme4dg8clk6gw,1,34.2,52.4,2023-01-28T02:08:20.206Z,2023-01-28T02:08:22Z,3997611881,213,1.3,3997611879,212,29.5,3997611873,56,Back,3997611877,141,94.4,3997611875,140,41.2,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121267,66,1,1,8,8,cuj4qahgk4idsme4dg8clk6gw,1,41.2,94.4,2023-01-28T02:08:22.030Z,2023-01-28T03:00:48Z,3997612011,140,51.4,3997612017,213,5.4,3997612015,212,17.2,3997612013,141,74.7,3997612009,56,Center,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121275,67,1,1,8,15,cuj4qahgk4idsme4dg8clk6gw,1,47.9,70.7,2023-01-28T02:08:28.894Z,2023-01-28T03:00:54Z,3997612047,212,14.8,3997612045,141,70.0,3997612049,213,3.2,3997612041,56,Back,3997612043,140,33.8,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121281,68,1,1,8,17,cuj4qahgk4idsme4dg8clk6gw,1,33.8,70,2023-01-28T02:08:30.462Z,2023-01-28T02:08:31Z,3997612085,141,47.5,3997612087,212,15.4,3997612083,140,32.4,3997612081,56,Back,3997612089,213,4.6,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121287,69,1,1,8,18,cuj4qahgk4idsme4dg8clk6gw,1,32.4,47.5,2023-01-28T02:08:31.503Z,2023-01-28T02:08:32Z,3997612107,56,Back,3997612113,212,16.9,3997612111,141,26.1,3997612115,213,5.2,3997612109,140,40.6,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121299,70,1,1,8,19,cuj4qahgk4idsme4dg8clk6gw,1,40.6,26.1,2023-01-28T02:08:32.318Z,2023-01-28T02:08:56Z,3997612155,56,Back,3997612157,140,36.2,3997612161,212,9.9,3997612159,141,38.9,3997612163,213,2.1,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121303,71,1,1,8,22,cuj4qahgk4idsme4dg8clk6gw,1,37.8,34.5,2023-01-28T02:08:35.759Z,2023-01-28T02:08:36Z,3997612179,213,5.5,3997612171,56,Back,3997612173,140,47.9,3997612177,212,15.6,3997612175,141,17.6,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121305,72,1,1,8,23,cuj4qahgk4idsme4dg8clk6gw,1,47.9,17.6,2023-01-28T02:08:36.718Z,2023-01-28T02:08:37Z,3997612183,56,Right,3997612191,213,6.2,3997612189,212,16.1,3997612185,140,63.2,3997612187,141,15.2,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121321,73,1,1,8,24,cuj4qahgk4idsme4dg8clk6gw,1,63.2,15.2,2023-01-28T02:08:37.295Z,2023-01-28T02:08:42Z,3997612229,56,Center,3997612233,141,31.6,3997612231,140,59.8,3997612237,213,1.9,3997612235,212,11.7,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121335,74,1,1,8,29,cuj4qahgk4idsme4dg8clk6gw,1,59.6,30,2023-01-28T02:08:42.574Z,2023-01-28T02:08:46Z,3997612289,212,15.9,3997612285,140,45.1,3997612287,141,36.9,3997612283,56,Back,3997612291,213,2.8,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121351,75,1,1,8,33,cuj4qahgk4idsme4dg8clk6gw,1,45.7,41.5,2023-01-28T02:08:46.543Z,2023-01-28T02:08:49Z,3997612343,56,Right,3997612353,1,,3997612351,213,5.5,3997612349,212,38.9,3997612341,155,,3997612345,140,73.1,3997612347,141,3.1,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121355,76,61,1,8,36,cuj4qahgk4idsme4dg8clk6gw,0,73.1,3.1,2023-01-28T02:08:49.823Z,2023-01-28T02:08:50Z,3997612369,56,Right,,,,,,,,,,,,,,,,,,,,,,4oqiyxgv3i7lhki54wqjtyqz8,J. Forde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121361,77,5,1,8,37,cuj4qahgk4idsme4dg8clk6gw,0,88.6,-1.8,2023-01-28T02:08:50.300Z,2023-01-28T03:01:22Z,3997612383,347,,3997612381,56,Right,3997612465,233,103,,,,,,,,,,,,,,,,4oqiyxgv3i7lhki54wqjtyqz8,J. Forde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121367,103,5,1,8,37,6j4xzc2g1eeafo6v1f38d4x22,1,11.4,101.8,2023-01-28T02:08:50.300Z,2023-01-28T04:01:12Z,3997612403,56,Back,3997612409,233,77,3997612405,347,,,,,,,,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121383,104,1,1,8,41,6j4xzc2g1eeafo6v1f38d4x22,1,13.8,100,2023-01-28T02:08:54.676Z,2023-01-28T02:08:58Z,3997612497,212,13.2,3997612503,189,,3997612495,141,87.4,3997612499,213,5.4,3997612491,56,Back,3997612489,107,,3997612493,140,22.2,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121403,105,1,1,8,45,6j4xzc2g1eeafo6v1f38d4x22,1,29.5,66.6,2023-01-28T02:08:58.700Z,2023-01-28T02:09:06Z,3997612591,141,22.8,3997612593,212,29.8,3997612587,56,Back,3997612595,213,4.7,3997612589,140,30.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121417,106,1,1,8,53,6j4xzc2g1eeafo6v1f38d4x22,1,43.4,15.2,2023-01-28T02:09:06.524Z,2023-01-28T02:09:09Z,3997612641,212,16.8,3997612639,141,32.1,3997612643,213,2.4,3997612635,56,Back,3997612637,140,31.7,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121427,107,1,1,8,56,6j4xzc2g1eeafo6v1f38d4x22,1,31.6,32.8,2023-01-28T02:09:09.212Z,2023-01-28T02:09:11Z,3997612677,212,18.7,3997612675,141,6.8,3997612679,213,5.0,3997612671,56,Back,3997612673,140,37.5,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121429,108,1,1,8,57,6j4xzc2g1eeafo6v1f38d4x22,0,37.6,3.5,2023-01-28T02:09:11.100Z,2023-01-28T02:09:13Z,3997612715,236,,3997612687,56,Back,3997612717,233,78,3997612693,212,2.2,3997612689,140,39.5,3997612691,141,5.0,3997612721,286,,3997612695,213,0.5,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121435,78,74,1,8,57,cuj4qahgk4idsme4dg8clk6gw,1,54.9,94.8,2023-01-28T02:09:11.101Z,2023-01-28T02:21:02Z,3997612709,56,Left,3997612723,233,108,3997612711,285,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121447,109,1,1,9,1,6j4xzc2g1eeafo6v1f38d4x22,0,54.7,12.6,2023-01-28T02:09:14.917Z,2023-01-28T02:09:18Z,3997612761,141,0.0,3997612763,212,34.1,3997612759,140,85.9,3997612767,1,,3997612755,155,,3997612765,213,6.0,3997612757,56,Right,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121455,79,56,1,9,2,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-01-28T02:09:15.920Z,2023-01-28T02:23:41Z,3997612781,56,Back,,,,,,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121463,80,5,1,9,2,cuj4qahgk4idsme4dg8clk6gw,1,12,101.6,2023-01-28T02:09:15.992Z,2023-01-28T02:23:34Z,3997612795,56,Back,3997612813,233,110,3997612797,347,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121451,110,5,1,9,2,6j4xzc2g1eeafo6v1f38d4x22,0,88,-1.6,2023-01-28T02:09:15.992Z,2023-01-28T02:59:55Z,3997612775,347,,3997612845,233,80,3997612773,56,Right,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121557,81,1,1,9,27,cuj4qahgk4idsme4dg8clk6gw,1,12.7,100,2023-01-28T02:09:40.238Z,2023-01-28T02:09:43Z,3997613187,56,Back,3997613193,212,21.3,3997613185,107,,3997613189,140,31.8,3997613191,141,91.1,3997613195,213,5.9,3997613197,1,,,,,4oqiyxgv3i7lhki54wqjtyqz8,J. Forde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121563,82,1,1,9,29,cuj4qahgk4idsme4dg8clk6gw,0,31.8,91.1,2023-01-28T02:09:42.878Z,2023-01-28T16:09:15Z,3997613211,141,89.9,3997613207,56,Back,3997613213,212,1.2,3997613215,213,3.9,3997613209,140,30.9,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121559,111,8,1,9,29,6j4xzc2g1eeafo6v1f38d4x22,1,61.4,8.8,2023-01-28T02:09:42.915Z,2023-01-28T08:41:17Z,3997613201,56,Right,3997867877,384,,,,,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121567,112,1,1,9,30,6j4xzc2g1eeafo6v1f38d4x22,1,58.6,28.5,2023-01-28T02:09:43.972Z,2023-01-28T02:09:44Z,3997613225,140,65.0,3997613227,141,38.3,3997613221,3,,3997613229,212,9.5,3997613223,56,Center,3997613231,213,0.8,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121569,113,49,1,9,31,6j4xzc2g1eeafo6v1f38d4x22,1,64.3,38.6,2023-01-28T02:09:44.852Z,2023-01-28T02:09:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121579,114,50,1,9,35,6j4xzc2g1eeafo6v1f38d4x22,1,73.6,49.7,2023-01-28T02:09:48.605Z,2023-01-28T02:09:49Z,3997613265,56,Center,3997613277,233,83,3997613267,286,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121581,83,7,1,9,35,cuj4qahgk4idsme4dg8clk6gw,0,26.4,50.3,2023-01-28T02:09:48.606Z,2023-01-28T08:41:48Z,3997613273,233,114,3997613269,56,Back,3997613271,285,,3997868127,385,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121597,115,1,1,9,41,6j4xzc2g1eeafo6v1f38d4x22,1,75.8,70.5,2023-01-28T02:09:54.244Z,2023-01-28T02:11:46Z,3997614771,140,68.0,3997614777,213,3.5,3997614775,212,8.9,3997614773,141,65.3,3997613319,56,Center,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121601,84,43,1,9,41,cuj4qahgk4idsme4dg8clk6gw,1,0,0,2023-01-28T02:09:54.245Z,2023-01-28T02:10:11Z,3997613355,233,115,3997613351,56,Back,3997613495,144,7,3997613353,285,0,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121615,116,1,1,9,45,6j4xzc2g1eeafo6v1f38d4x22,1,64.6,55.7,2023-01-28T02:09:58.796Z,2023-01-28T02:10:04Z,3997613401,213,5.5,3997613399,212,45.0,3997613391,155,,3997613397,141,8.5,3997613395,140,94.6,3997613393,56,Right,3997613403,1,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121631,117,1,1,9,51,6j4xzc2g1eeafo6v1f38d4x22,1,93.7,4.9,2023-01-28T02:10:04.547Z,2023-01-28T02:10:09Z,3997613465,140,88.2,3997613467,141,15.9,3997613463,56,Right,3997613469,212,9.4,3997613471,213,2.2,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121635,118,50,1,9,55,6j4xzc2g1eeafo6v1f38d4x22,1,87.6,10.5,2023-01-28T02:10:09.148Z,2023-01-28T02:10:10Z,3997613481,286,,3997613479,56,Right,3997613487,233,85,,,,,,,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121633,85,7,1,9,55,cuj4qahgk4idsme4dg8clk6gw,0,12.4,89.5,2023-01-28T02:10:09.149Z,2023-01-28T08:42:37Z,3997613483,233,118,3997613477,285,,3997868431,385,,3997613475,56,Back,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121647,119,1,1,9,57,6j4xzc2g1eeafo6v1f38d4x22,1,89.5,11.9,2023-01-28T02:10:10.707Z,2023-01-28T02:10:14Z,3997613537,56,Right,3997613545,213,2.7,3997613543,212,5.4,3997613539,140,84.9,3997613541,141,15.3,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121657,120,1,1,10,1,6j4xzc2g1eeafo6v1f38d4x22,1,90.6,9.9,2023-01-28T02:10:14.243Z,2023-01-28T08:43:46Z,3997613573,213,2.2,3997613569,141,24.8,3997613571,212,12.3,3997613565,56,Center,3997613567,140,83.9,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121667,121,1,1,10,4,6j4xzc2g1eeafo6v1f38d4x22,1,79.8,24.8,2023-01-28T02:10:17.651Z,2023-01-28T08:43:58Z,3997613595,56,Right,3997613597,140,63.5,3997613601,212,19.0,3997613599,141,12.6,3997613603,213,3.6,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121697,122,1,1,10,8,6j4xzc2g1eeafo6v1f38d4x22,1,67.4,13.2,2023-01-28T02:10:21.275Z,2023-01-28T08:44:54Z,3997613711,212,35.5,3997613715,1,,3997613707,140,90.9,3997613705,56,Center,3997614239,154,,3997869035,20,,3997613701,2,,3997613703,155,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,3997869033,224,,3997614241,22,,3997613713,213,1,0.8,3997613709,141,50.7,3997614237,210,16,,,,,,,,,,,,,,,,,,
2501121703,123,16,1,10,11,6j4xzc2g1eeafo6v1f38d4x22,1,90.6,51.8,2023-01-28T02:10:24.787Z,2023-01-28T08:44:37Z,3997613869,375,10:11.009,3997614265,214,,3997613863,328,,3997613741,22,,3997613743,17,,3997613859,15,,3997614255,154,,3997869155,396,49.3,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,3997614261,102,53.9,3997869153,395,2.8,3997614267,230,,97.5,3997614253,29,,3997613745,56,Center,3997614269,231,50.5,3997614251,76,3997613865,374,2023-01-28 02:10:24.190,3997614257,55,122,3997614263,103,16.5,,,,
2501121975,86,1,1,11,32,cuj4qahgk4idsme4dg8clk6gw,1,49.9,50.1,2023-01-28T02:11:46.045Z,2023-01-28T08:45:27Z,3997614809,141,50.7,3997614805,56,Back,3997869449,189,,3997614807,140,38.7,3997614813,213,3.1,3997614815,279,G,3997614811,212,11.8,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121983,87,1,1,11,34,cuj4qahgk4idsme4dg8clk6gw,1,42.3,49.3,2023-01-28T02:11:47.517Z,2023-01-28T03:02:32Z,3997614847,213,3.3,3997614845,212,14.4,3997643905,189,,3997614841,140,28.8,3997614839,56,Back,3997614843,141,45.2,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121989,88,1,1,11,35,cuj4qahgk4idsme4dg8clk6gw,1,29,44.3,2023-01-28T02:11:49.053Z,2023-01-28T02:11:52Z,3997614865,212,13.1,3997614867,213,5.2,3997614859,56,Back,3997614861,140,34.8,3997614863,141,27.3,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501121995,89,1,1,11,39,cuj4qahgk4idsme4dg8clk6gw,1,38.2,28,2023-01-28T02:11:52.541Z,2023-01-28T02:11:54Z,3997614889,141,44.6,3997614893,213,2.3,3997614887,140,29.5,3997614891,212,14.5,3997614885,56,Back,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122007,90,1,1,11,41,cuj4qahgk4idsme4dg8clk6gw,1,30.8,47.2,2023-01-28T02:11:54.493Z,2023-01-28T02:11:58Z,3997614941,56,Back,3997614949,213,1.1,3997614945,141,75.0,3997614947,212,21.1,3997614943,140,39.8,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122011,91,1,1,11,45,cuj4qahgk4idsme4dg8clk6gw,1,42.5,73.8,2023-01-28T02:11:58.669Z,2023-01-28T02:12:00Z,3997614973,141,63.4,3997614969,56,Back,3997614971,140,44.8,3997614975,212,7.5,3997614977,213,5.0,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122023,92,1,1,11,47,cuj4qahgk4idsme4dg8clk6gw,1,44.3,55.5,2023-01-28T02:12:00.765Z,2023-01-28T02:12:04Z,3997615037,56,Back,3997615045,213,4.6,3997615039,140,42.6,3997615043,212,18.6,3997615041,141,28.3,,,,,,,,,,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122037,93,1,1,11,51,cuj4qahgk4idsme4dg8clk6gw,0,44.9,13.4,2023-01-28T02:12:04.382Z,2023-01-28T02:12:07Z,3997615101,141,4.6,3997615097,56,Right,3997615095,155,,3997615103,212,34.2,3997615099,140,77.0,3997615107,1,,3997615105,213,6.1,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122043,124,12,1,11,55,6j4xzc2g1eeafo6v1f38d4x22,1,16.2,96.8,2023-01-28T02:12:08.362Z,2023-01-28T02:12:09Z,3997615131,213,0.9,3997615141,167,,3997615123,56,Back,3997615127,141,100.0,3997615125,140,18.5,3997615129,212,4.0,3997615133,15,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122047,94,5,1,11,55,cuj4qahgk4idsme4dg8clk6gw,1,78,-1.4,2023-01-28T02:12:08.446Z,2023-01-28T02:12:10Z,3997615147,233,125,3997615145,347,,3997615143,56,Right,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122045,125,5,1,11,55,6j4xzc2g1eeafo6v1f38d4x22,0,22,101.4,2023-01-28T02:12:08.446Z,2023-01-28T02:21:00Z,3997615139,347,,3997615137,56,Back,3997615157,233,94,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122077,95,1,1,12,1,cuj4qahgk4idsme4dg8clk6gw,1,74.5,0,2023-01-28T02:12:14.797Z,2023-01-28T03:02:56Z,3997615267,140,69.2,3997615265,56,Right,3997615269,141,9.8,3997615271,212,9.4,3997615273,213,2.2,3997615263,107,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122081,96,1,1,12,3,cuj4qahgk4idsme4dg8clk6gw,0,72.4,9.2,2023-01-28T02:12:16.660Z,2023-01-28T02:12:20Z,3997615283,140,82.1,3997615281,56,Right,3997615289,213,6.1,3997615285,141,7.0,3997615287,212,10.3,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122089,126,49,1,12,6,6j4xzc2g1eeafo6v1f38d4x22,1,17.9,94.2,2023-01-28T02:12:19.314Z,2023-01-28T02:12:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122095,127,1,1,12,6,6j4xzc2g1eeafo6v1f38d4x22,0,17.9,94.2,2023-01-28T02:12:19.786Z,2023-01-28T02:12:20Z,3997615327,141,89.6,3997615325,140,30.9,3997615331,213,6.1,3997615329,212,14.0,3997615323,56,Back,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122103,97,1,1,12,8,cuj4qahgk4idsme4dg8clk6gw,0,66.3,6.8,2023-01-28T02:12:21.645Z,2023-01-28T02:12:23Z,3997615367,213,1.0,3997615365,212,9.2,3997615361,140,71.2,3997615363,141,18.0,3997615359,56,Right,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122117,128,1,1,12,10,6j4xzc2g1eeafo6v1f38d4x22,0,26.4,84.8,2023-01-28T02:12:24.178Z,2023-01-28T02:12:25Z,3997615409,141,100.0,3997615407,140,47.4,3997615413,213,0.5,3997615405,56,Back,3997615415,1,,3997615403,157,,3997615411,212,24.8,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122125,98,5,1,12,11,cuj4qahgk4idsme4dg8clk6gw,1,52.6,-1.6,2023-01-28T02:12:24.907Z,2023-01-28T02:21:00Z,3997615441,233,129,3997615439,347,,3997615437,56,Right,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501122121,129,5,1,12,11,6j4xzc2g1eeafo6v1f38d4x22,0,47.4,101.6,2023-01-28T02:12:24.907Z,2023-01-28T02:12:26Z,3997615445,233,98,3997615421,56,Back,3997615423,347,,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
