id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2490008853,425,5,1,46,7,c33jm806py6adse5wv9wx6ch1,0,101.2,58.4,2022-12-10T09:31:49.554Z,2022-12-10T09:32:48Z,3938939125,233,371,3938939105,56,Center,3938939107,346,,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008915,374,1,1,46,20,38ui5tfi8anjuh533emny2tz1,1,3.8,44.8,2022-12-10T09:32:02.377Z,2022-12-10T09:32:46Z,3938939433,124,,3938939397,141,34.6,3938939399,212,12.7,3938939393,56,Back,3938939401,213,5.7,3938939435,237,,3938939395,140,13.9,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009133,387,1,1,46,25,38ui5tfi8anjuh533emny2tz1,1,22,16.7,2022-12-10T09:32:07.358Z,2022-12-10T09:33:59Z,3938940497,212,9.4,3938940499,213,5.3,3938940495,141,5.0,3938940491,56,Back,3938940493,140,26.7,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008901,372,1,1,46,29,38ui5tfi8anjuh533emny2tz1,0,21.8,8.6,2022-12-10T09:32:11.472Z,2022-12-10T09:34:04Z,3938939327,141,0.0,3938939329,212,11.3,3938939331,213,5.6,3938939325,140,30.1,3938939323,56,Back,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008903,373,5,1,46,29,38ui5tfi8anjuh533emny2tz1,0,31,-2,2022-12-10T09:32:12.039Z,2022-12-10T09:32:48Z,3938939337,347,,3938939747,233,426,3938939335,56,Back,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008923,426,5,1,46,29,c33jm806py6adse5wv9wx6ch1,1,69,102,2022-12-10T09:32:12.039Z,2022-12-10T09:32:48Z,3938939461,347,,3938939739,233,373,3938939459,56,Left,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008927,427,1,1,46,40,c33jm806py6adse5wv9wx6ch1,1,68.3,100,2022-12-10T09:32:22.561Z,2022-12-10T09:32:23Z,3938939483,212,26.6,3938939477,56,Center,3938939487,1,,3938939479,140,86.7,3938939481,141,75.0,3938939485,213,5.5,3938939475,107,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008929,428,1,1,46,41,c33jm806py6adse5wv9wx6ch1,1,86.7,75,2022-12-10T09:32:23.873Z,2022-12-10T09:32:24Z,3938939497,140,72.3,3938939503,213,2.7,3938939501,212,16.4,3938939499,141,84.5,3938939495,56,Left,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008931,429,1,1,46,42,c33jm806py6adse5wv9wx6ch1,0,72.3,84.5,2022-12-10T09:32:24.529Z,2022-12-10T09:32:27Z,3938939515,140,74.4,3938939519,212,3.6,3938939513,56,Left,3938939521,213,0.9,3938939517,141,88.6,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008941,375,49,1,46,43,38ui5tfi8anjuh533emny2tz1,1,22.1,15.3,2022-12-10T09:32:26.321Z,2022-12-10T09:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008949,376,1,1,46,44,38ui5tfi8anjuh533emny2tz1,1,22.1,15.3,2022-12-10T09:32:26.641Z,2022-12-10T09:32:30Z,3938939591,213,0.2,3938939585,140,31.6,3938939587,141,17.9,3938939583,56,Back,3938939589,212,10.1,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490289047,833,3,1,46,46,38ui5tfi8anjuh533emny2tz1,1,35.1,8.4,2022-12-10T09:32:29.354Z,2022-12-11T11:14:25Z,3940496893,233,947,3940431977,465,,3940431881,56,Back,3940431883,286,,,,,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490289051,947,45,1,46,46,c33jm806py6adse5wv9wx6ch1,0,64.9,91.6,2022-12-10T09:32:29.354Z,2022-12-11T11:14:25Z,3940431889,285,,3940496897,233,833,3940431887,56,Left,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008957,377,1,1,46,48,38ui5tfi8anjuh533emny2tz1,1,36.9,13.8,2022-12-10T09:32:30.385Z,2022-12-10T09:32:37Z,3938939633,213,5.5,3938939625,56,Back,3938939631,212,9.0,3938939629,141,4.7,3938939627,140,43.1,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008963,378,61,1,46,58,38ui5tfi8anjuh533emny2tz1,0,37.8,4.4,2022-12-10T09:32:40.673Z,2022-12-10T09:32:40Z,3938939669,56,Back,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008967,379,5,1,46,58,38ui5tfi8anjuh533emny2tz1,0,43,-1.7,2022-12-10T09:32:41.025Z,2022-12-10T09:32:49Z,3938939687,347,,3938939761,233,430,3938939685,56,Back,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008975,430,5,1,46,58,c33jm806py6adse5wv9wx6ch1,1,57,101.7,2022-12-10T09:32:41.025Z,2022-12-10T09:32:49Z,3938939751,56,Left,3938939753,233,379,3938939757,347,,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008985,431,1,1,47,10,c33jm806py6adse5wv9wx6ch1,0,55.2,100,2022-12-10T09:32:52.673Z,2022-12-10T09:32:59Z,3938939815,107,,3938939819,140,74.3,3938939817,56,Left,3938939825,213,6.0,3938939879,189,,3938939821,141,93.6,3938939823,212,20.7,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008991,380,61,1,47,13,38ui5tfi8anjuh533emny2tz1,1,25.9,10.9,2022-12-10T09:32:56.033Z,2022-12-10T09:32:56Z,3938939869,189,,3938939837,56,Back,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490008999,381,5,1,47,14,38ui5tfi8anjuh533emny2tz1,0,30.2,-1.8,2022-12-10T09:32:56.899Z,2022-12-10T09:33:01Z,3938939885,233,432,3938939873,347,,3938939871,56,Back,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009001,432,5,1,47,14,c33jm806py6adse5wv9wx6ch1,1,69.8,101.8,2022-12-10T09:32:56.899Z,2022-12-10T09:32:58Z,3938939877,347,,3938939881,233,381,3938939875,56,Left,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009041,433,1,1,47,32,c33jm806py6adse5wv9wx6ch1,1,71.3,100,2022-12-10T09:33:15.170Z,2022-12-11T09:56:19Z,3938940097,107,,3938940209,210,15,3938940101,140,81.6,3938940099,56,Center,3938940105,212,21.6,3938940107,213,5.2,3938940103,141,74.5,3938940109,1,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009273,388,45,1,47,33,38ui5tfi8anjuh533emny2tz1,0,16.2,30.2,2022-12-10T09:33:15.358Z,2022-12-10T09:35:25Z,3938941211,285,,3938941231,233,438,3938941209,56,Back,,,,,,,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009267,438,3,1,47,33,c33jm806py6adse5wv9wx6ch1,1,83.8,69.8,2022-12-10T09:33:15.358Z,2022-12-11T09:55:48Z,3938941191,56,Center,3938941193,286,,3940432309,465,,3938941227,233,388,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009045,434,15,1,47,35,c33jm806py6adse5wv9wx6ch1,1,87.2,66.1,2022-12-10T09:33:17.602Z,2022-12-11T09:56:19Z,3938940125,56,Center,3938940211,79,,3938940225,146,99.0,3938940231,233,382,3938940219,102,49.3,3938940213,29,,3938940223,215,,3938940121,22,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,3938940135,72,,3938940215,55,3938940227,147,50.7,3938940221,103,23.4,433,3938940123,64,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009047,382,10,1,47,35,38ui5tfi8anjuh533emny2tz1,1,2.7,48.1,2022-12-10T09:33:17.702Z,2022-12-11T09:56:28Z,3940433089,378,,3938940143,178,,3938940147,56,Back,3938940237,233,434,3940433087,381,,3940433085,174,,3938940145,182,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009051,383,52,1,47,37,38ui5tfi8anjuh533emny2tz1,1,2.7,48.1,2022-12-10T09:33:20.208Z,2022-12-11T09:56:33Z,3940433167,377,,,,,,,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009073,384,80,1,47,49,38ui5tfi8anjuh533emny2tz1,0,12.5,35.1,2022-12-10T09:33:31.635Z,2022-12-10T09:33:31Z,,,,,,,,,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009089,385,1,1,47,52,38ui5tfi8anjuh533emny2tz1,0,12.8,38.2,2022-12-10T09:33:34.369Z,2022-12-10T09:35:49Z,3938940335,56,Center,3938941455,213,6.2,3938941451,155,,3938940345,1,,3938940339,141,35.1,3938941453,212,55.0,3938940337,140,65.1,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009093,435,49,1,47,56,c33jm806py6adse5wv9wx6ch1,1,33.2,81.1,2022-12-10T09:33:38.580Z,2022-12-10T09:36:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009101,436,43,1,47,56,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-12-10T09:33:38.723Z,2022-12-10T09:34:41Z,3938940401,212,9.5,3938940395,56,Back,3938940403,213,4.9,3938940899,144,1,3938940397,140,35.3,3938940399,141,67.5,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009451,439,1,1,47,58,c33jm806py6adse5wv9wx6ch1,0,31.5,92.4,2022-12-10T09:33:40.358Z,2022-12-11T09:56:58Z,3938942037,141,77.6,3938942041,213,4.9,3938942033,56,Back,3938942035,140,32.9,3938942039,212,10.2,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009105,386,30,1,48,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-12-10T09:33:42.786Z,2022-12-10T09:33:47Z,3938940409,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490009103,437,30,1,48,0,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-12-10T09:33:42.786Z,2022-12-10T09:36:49Z,3938940407,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011289,409,18,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-12-10T09:49:03.480Z,2022-12-10T09:50:03Z,3938950185,44,Defender,3938950183,42,,3938950223,55,410,3938950187,59,6,,,,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011291,410,19,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-12-10T09:49:03.481Z,2022-12-10T09:50:51Z,3938950845,292,4,3938950205,55,409,3938950195,145,6,3938950201,44,Defender,3938950191,42,,3938950197,59,29,3938950847,293,4,,,,49ctudxdwjkrhz6n3ykjpmdey,A. Gurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011147,394,32,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-12-10T09:49:13.480Z,2022-12-11T07:39:44Z,3938949531,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011139,443,32,2,45,0,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-12-10T09:49:13.480Z,2022-12-10T09:49:13Z,3938949489,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011143,444,1,2,45,0,c33jm806py6adse5wv9wx6ch1,1,49.9,49.9,2022-12-10T09:49:13.580Z,2022-12-10T09:49:18Z,3938949509,140,41.7,3938949517,279,S,3938949515,213,2.7,3938949507,56,Back,3938949513,212,9.3,3938949511,141,55.2,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011149,445,1,2,45,2,c33jm806py6adse5wv9wx6ch1,1,40.9,54.9,2022-12-10T09:49:15.579Z,2022-12-10T09:49:18Z,3938949535,56,Back,3938949543,213,4.2,3938949537,140,26.3,3938949539,141,18.8,3938949541,212,28.9,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011159,446,1,2,45,6,c33jm806py6adse5wv9wx6ch1,0,34,18,2022-12-10T09:49:20.443Z,2022-12-10T09:49:23Z,3938949593,212,11.5,3938949587,56,Back,3938949591,141,9.4,3938949595,213,5.7,3938949589,140,43.4,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011163,395,49,2,45,9,38ui5tfi8anjuh533emny2tz1,1,59.6,92.9,2022-12-10T09:49:23.227Z,2022-12-10T09:49:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011171,396,1,2,45,10,38ui5tfi8anjuh533emny2tz1,1,59.6,92.9,2022-12-10T09:49:23.626Z,2022-12-10T09:49:26Z,3938949635,140,64.2,3938949637,141,83.8,3938949639,212,7.8,3938949633,56,Left,3938949641,213,5.4,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011187,397,1,2,45,12,38ui5tfi8anjuh533emny2tz1,1,64.2,83.8,2022-12-10T09:49:26.091Z,2022-12-10T09:49:32Z,3938949705,141,84.7,3938949701,56,Left,3938949709,213,0.0,3938949703,140,78.3,3938949707,212,14.8,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011193,398,1,2,45,17,38ui5tfi8anjuh533emny2tz1,1,89.8,75,2022-12-10T09:49:31.170Z,2022-12-11T10:03:02Z,3938949743,212,7.4,3938949745,213,4.2,3938949739,140,86.1,3938949741,141,65.7,3938949737,56,Center,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011195,399,61,2,45,18,38ui5tfi8anjuh533emny2tz1,0,86.1,65.7,2022-12-10T09:49:32.153Z,2022-12-11T10:03:04Z,3938949749,56,Center,,,,,,,,,,,,,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011197,447,49,2,45,19,c33jm806py6adse5wv9wx6ch1,1,13.8,48.5,2022-12-10T09:49:33.005Z,2022-12-11T10:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490290375,834,45,2,45,20,38ui5tfi8anjuh533emny2tz1,0,84.9,62.8,2022-12-10T09:49:33.659Z,2022-12-11T11:14:26Z,3940438809,56,Center,3940438811,286,,3940496921,233,948,,,,,,,,,,,,,,,,cuaqqokt0c82wz0bc0tt10rxm,P. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490290373,948,3,2,45,20,c33jm806py6adse5wv9wx6ch1,1,15.1,37.2,2022-12-10T09:49:33.659Z,2022-12-11T11:14:26Z,3940438805,56,Back,3940439237,465,,3940438807,285,,3940496901,233,834,,,,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011207,448,1,2,45,22,c33jm806py6adse5wv9wx6ch1,1,22.6,49.7,2022-12-10T09:49:35.900Z,2022-12-10T09:49:36Z,3938949795,56,Back,3938949801,212,9.1,3938949799,141,37.0,3938949803,213,5.0,3938949797,140,25.2,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011217,449,1,2,45,23,c33jm806py6adse5wv9wx6ch1,0,25.2,37,2022-12-10T09:49:36.556Z,2022-12-10T09:49:39Z,3938949833,56,Back,3938949841,213,5.2,3938949835,140,28.7,3938949839,212,7.8,3938949837,141,26.8,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011221,400,8,2,45,26,38ui5tfi8anjuh533emny2tz1,1,67.5,72,2022-12-10T09:49:40.058Z,2022-12-11T10:03:21Z,3938949855,56,Center,3940439189,384,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011231,402,3,2,45,26,38ui5tfi8anjuh533emny2tz1,0,68.9,67,2022-12-10T09:49:40.267Z,2022-12-11T11:14:20Z,3938949885,56,Center,3940496773,233,450,3940440357,465,,3938949887,286,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011223,450,7,2,45,26,c33jm806py6adse5wv9wx6ch1,0,31.1,33,2022-12-10T09:49:40.268Z,2022-12-11T10:05:14Z,3940440425,385,,3938949907,233,402,3938949859,285,,3938949857,56,Back,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011229,401,49,2,45,27,38ui5tfi8anjuh533emny2tz1,1,67.5,63.4,2022-12-10T09:49:41.098Z,2022-12-11T10:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011241,403,43,2,45,29,38ui5tfi8anjuh533emny2tz1,1,0,0,2022-12-10T09:49:42.489Z,2022-12-11T10:06:13Z,3940441013,144,1,3938949951,213,2.5,3938949945,140,61.0,3938949947,141,68.2,3938949949,212,7.4,3938949943,56,Center,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011245,404,1,2,45,30,38ui5tfi8anjuh533emny2tz1,1,61,68.2,2022-12-10T09:49:43.578Z,2022-12-10T09:49:46Z,3938949973,141,66.3,3938949977,213,3.2,3938949975,212,15.9,3938949971,140,45.9,3938949969,56,Back,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011255,405,1,2,45,33,38ui5tfi8anjuh533emny2tz1,1,42.6,66.3,2022-12-10T09:49:46.714Z,2022-12-10T09:52:05Z,3938950009,140,37.8,3938950015,213,4.3,3938950011,141,46.9,3938950013,212,14.1,3938950007,56,Back,,,,,,,,,,49ctudxdwjkrhz6n3ykjpmdey,A. Gurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011271,406,1,2,45,36,38ui5tfi8anjuh533emny2tz1,1,45.9,33.7,2022-12-10T09:49:50.090Z,2022-12-10T09:49:52Z,3938950069,140,42.3,3938950073,212,13.1,3938950071,141,15.2,3938950067,56,Back,3938950075,213,4.4,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011277,407,1,2,45,39,38ui5tfi8anjuh533emny2tz1,0,43.3,11,2022-12-10T09:49:52.489Z,2022-12-10T09:49:54Z,3938950111,213,6.2,3938950107,141,6.1,3938950103,56,Right,3938950109,212,25.6,3938950101,155,,3938950105,140,67.5,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011275,451,8,2,45,40,c33jm806py6adse5wv9wx6ch1,1,37.6,88.6,2022-12-10T09:49:53.837Z,2022-12-11T10:06:34Z,3938950093,56,Back,3940441301,385,,3938950099,15,,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011287,408,5,2,45,41,38ui5tfi8anjuh533emny2tz1,1,71.2,-1.7,2022-12-10T09:49:54.974Z,2022-12-10T10:02:18Z,3938950179,56,Right,3938950225,233,452,3938950181,347,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011279,452,5,2,45,41,c33jm806py6adse5wv9wx6ch1,0,28.8,101.7,2022-12-10T09:49:54.974Z,2022-12-10T09:50:03Z,3938950115,347,,3938950113,56,Back,3938950229,233,408,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011299,411,1,2,45,52,38ui5tfi8anjuh533emny2tz1,1,76.2,0,2022-12-10T09:50:05.529Z,2022-12-10T10:49:07Z,3938950251,56,Right,3938950255,141,4.4,3938950249,107,,3938950253,140,78.2,3938950259,213,1.1,3938950257,212,4.5,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011311,412,1,2,45,53,38ui5tfi8anjuh533emny2tz1,1,78.2,4.4,2022-12-10T09:50:07.250Z,2022-12-10T10:49:08Z,3938950297,140,81.0,3938950301,212,3.0,3938950303,213,6.2,3938950295,56,Right,3938950299,141,4.0,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490011315,413,1,2,45,54,38ui5tfi8anjuh533emny2tz1,1,73.1,8.7,2022-12-10T09:50:07.794Z,2022-12-10T10:49:05Z,3938950317,212,5.3,3938950311,56,Right,3938950313,140,77.2,3938950319,213,5.7,3938950315,141,4.2,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490024545,828,1,2,45,55,38ui5tfi8anjuh533emny2tz1,0,80.1,3.7,2022-12-10T09:50:08.480Z,2022-12-10T10:49:00Z,3939022489,212,3.1,3939022485,140,80.2,3939022483,56,Right,3939022487,141,8.2,3939022491,213,1.5,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
