id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/14/value,assist,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515680885,96,1,1,7,50,7jv344gvcvgqg7oeuc9u554dm,1,62,100,2023-03-05T04:10:18.705Z,2023-03-05T10:49:38Z,4074290153,213,5.1,4074290145,56,Left,4074290149,141,90.6,4074290143,107,,4074290147,140,65.1,4074750287,189,,4074290151,212,8.4,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515680889,97,1,1,7,51,7jv344gvcvgqg7oeuc9u554dm,0,65.1,90.6,2023-03-05T04:10:20.553Z,2023-03-05T10:49:39Z,4074290191,141,98.6,4074290187,56,Left,4074290193,212,5.5,4074290189,140,64.1,4074750325,189,,4074290195,213,1.8,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515694061,481,8,1,7,52,v046no35g7ebk8lytdjmfb43,1,38.9,2.6,2023-03-05T04:10:20.704Z,2023-03-05T10:49:37Z,4074750263,385,,4074350829,56,Back,,,,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515693955,434,61,1,7,54,7jv344gvcvgqg7oeuc9u554dm,1,58.1,98.4,2023-03-05T04:10:22.704Z,2023-03-05T04:58:05Z,4074350201,56,Left,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515680899,75,5,1,7,55,v046no35g7ebk8lytdjmfb43,1,34.6,-1.2,2023-03-05T04:10:24.559Z,2023-03-05T04:45:56Z,4074290843,347,,4074336521,233,98,4074290245,56,Back,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515680931,98,5,1,7,55,7jv344gvcvgqg7oeuc9u554dm,0,65.4,101.2,2023-03-05T04:10:24.559Z,2023-03-05T04:45:57Z,4074336535,233,75,4074290399,56,Left,4074291083,347,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515680983,77,1,1,8,9,v046no35g7ebk8lytdjmfb43,1,35.9,0,2023-03-05T04:10:38.471Z,2023-03-05T10:50:59Z,4074290659,140,64.6,4074290931,107,,4074290657,56,Right,4074290661,141,9.2,4074290665,213,0.2,4074290933,1,,4074290663,212,31.0,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515777073,923,44,1,8,10,v046no35g7ebk8lytdjmfb43,1,57.7,9.8,2023-03-05T04:10:39.197Z,2023-03-05T11:36:19Z,4074752367,286,,4074868045,233,893,4074752365,56,Right,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515776889,893,44,1,8,10,7jv344gvcvgqg7oeuc9u554dm,0,42.3,90.2,2023-03-05T04:10:39.198Z,2023-03-05T11:36:19Z,4074868059,233,923,4074751435,285,,4074751433,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515777093,924,1,1,8,11,v046no35g7ebk8lytdjmfb43,0,57.8,10.7,2023-03-05T04:10:40.097Z,2023-03-05T10:50:49Z,4074752451,56,Right,4074752449,168,,4074752453,140,73.5,4074752457,212,16.6,4074752459,213,6.2,4074752447,3,,4074752455,141,8.4,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515680989,99,49,1,8,14,7jv344gvcvgqg7oeuc9u554dm,1,26,89.1,2023-03-05T04:10:43.162Z,2023-03-05T04:10:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681005,100,1,1,8,14,7jv344gvcvgqg7oeuc9u554dm,1,26,89.1,2023-03-05T04:10:43.561Z,2023-03-05T04:10:46Z,4074290775,141,55.2,4074290779,213,4.1,4074290777,212,29.0,4074290773,140,9.2,4074290771,56,Back,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681015,101,1,1,8,17,7jv344gvcvgqg7oeuc9u554dm,1,12.2,52.7,2023-03-05T04:10:46.473Z,2023-03-05T04:10:48Z,4074290813,213,5.4,4074290809,141,34.0,4074290805,56,Back,4074290811,212,16.9,4074290807,140,22.8,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681033,102,1,1,8,19,7jv344gvcvgqg7oeuc9u554dm,1,22.8,34,2023-03-05T04:10:48.697Z,2023-03-05T04:10:51Z,4074290901,213,5.2,4074290897,141,21.3,4074290893,56,Back,4074290895,140,27.6,4074290899,212,10.0,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681045,103,1,1,8,22,7jv344gvcvgqg7oeuc9u554dm,1,27.8,17,2023-03-05T04:10:51.371Z,2023-03-05T04:10:54Z,4074290951,140,61.0,4074290955,212,37.0,4074290947,155,,4074290959,1,,4074290957,213,0.3,4074290953,141,35.4,4074290949,56,Center,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681047,104,61,1,8,25,7jv344gvcvgqg7oeuc9u554dm,0,61,35.4,2023-03-05T04:10:54.444Z,2023-03-05T04:10:54Z,4074290967,56,Center,,,,,,,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681053,78,49,1,8,27,v046no35g7ebk8lytdjmfb43,1,27.1,32.7,2023-03-05T04:10:56.144Z,2023-03-05T04:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681059,79,1,1,8,27,v046no35g7ebk8lytdjmfb43,1,27.1,32.7,2023-03-05T04:10:56.335Z,2023-03-05T04:10:59Z,4074291037,140,15.6,4074291041,212,14.6,4074291035,56,Back,4074291043,213,2.5,4074291039,141,44.8,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681067,80,1,1,8,30,v046no35g7ebk8lytdjmfb43,1,15.6,44.8,2023-03-05T04:10:59.647Z,2023-03-05T04:11:03Z,4074291101,212,29.3,4074291097,140,24.7,4074291099,141,85.6,4074291095,56,Back,4074291103,213,1.2,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681075,81,1,1,8,34,v046no35g7ebk8lytdjmfb43,1,24.7,85.6,2023-03-05T04:11:03.392Z,2023-03-05T04:11:04Z,4074291125,141,75.9,4074291129,213,5.7,4074291123,140,34.1,4074291127,212,11.9,4074291121,56,Back,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681087,82,1,1,8,35,v046no35g7ebk8lytdjmfb43,1,34.1,75.9,2023-03-05T04:11:04.703Z,2023-03-05T04:11:07Z,4074291189,140,44.4,4074291195,213,0.9,4074291193,212,18.1,4074291187,56,Back,4074291191,141,97.2,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681109,83,1,1,8,38,v046no35g7ebk8lytdjmfb43,1,45.3,94.2,2023-03-05T04:11:07.663Z,2023-03-05T04:11:12Z,4074291301,212,14.7,4074291303,213,3.0,4074291297,140,31.4,4074291299,141,96.9,4074291295,56,Back,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681121,84,1,1,8,43,v046no35g7ebk8lytdjmfb43,0,37.5,95.4,2023-03-05T04:11:12.609Z,2023-03-05T04:11:16Z,4074291351,213,5.7,4074291341,155,,4074291349,212,47.9,4074291345,140,75.2,4074291353,1,,4074291347,141,55.8,4074291343,56,Center,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681141,105,1,1,8,50,7jv344gvcvgqg7oeuc9u554dm,1,24.7,38.6,2023-03-05T04:11:19.084Z,2023-03-05T04:11:21Z,4074291493,213,2.8,4074291483,3,,4074291487,140,13.4,4074291485,56,Back,4074291489,141,45.8,4074291491,212,12.8,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681143,106,52,1,8,52,7jv344gvcvgqg7oeuc9u554dm,1,13.4,45.8,2023-03-05T04:11:21.227Z,2023-03-05T10:52:17Z,4074755245,377,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681153,107,1,1,8,52,7jv344gvcvgqg7oeuc9u554dm,1,13.4,45.8,2023-03-05T04:11:21.451Z,2023-03-05T04:11:23Z,4074291525,141,59.7,4074291519,123,,4074291523,140,22.0,4074291527,212,13.1,4074291521,56,Back,4074291531,213,0.8,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681159,108,1,1,8,54,7jv344gvcvgqg7oeuc9u554dm,1,22.7,62.4,2023-03-05T04:11:23.082Z,2023-03-05T04:11:24Z,4074291567,56,Back,4074291571,141,54.9,4074291569,140,30.4,4074291575,213,5.7,4074291573,212,9.6,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681181,109,1,1,8,55,7jv344gvcvgqg7oeuc9u554dm,1,30.4,54.9,2023-03-05T04:11:24.107Z,2023-03-05T04:11:27Z,4074291659,213,2.0,4074291655,141,73.3,4074291657,212,13.9,4074291653,140,24.7,4074291651,56,Back,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681189,110,1,1,8,58,7jv344gvcvgqg7oeuc9u554dm,1,31.6,70,2023-03-05T04:11:27.515Z,2023-03-05T04:11:29Z,4074291699,56,Back,4074291705,212,15.1,4074291707,213,1.5,4074291703,141,92.1,4074291701,140,33.0,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681199,111,1,1,9,1,7jv344gvcvgqg7oeuc9u554dm,1,33,91.8,2023-03-05T04:11:29.818Z,2023-03-05T04:11:31Z,4074291739,212,12.2,4074291735,140,43.9,4074291741,213,5.9,4074291737,141,85.7,4074291733,56,Back,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681217,112,1,1,9,2,7jv344gvcvgqg7oeuc9u554dm,1,43.9,85.7,2023-03-05T04:11:31.131Z,2023-03-05T04:11:36Z,4074291833,56,Back,4074291837,141,97.7,4074291839,212,8.8,4074291841,213,2.0,4074291835,140,40.7,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681221,113,61,1,9,7,7jv344gvcvgqg7oeuc9u554dm,0,36.4,98.6,2023-03-05T04:11:36.091Z,2023-03-05T04:11:36Z,4074291849,56,Back,,,,,,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681257,85,5,1,9,7,v046no35g7ebk8lytdjmfb43,1,62,-1.1,2023-03-05T04:11:36.636Z,2023-03-05T04:45:57Z,4074291987,56,Right,4074291991,233,114,4074291989,347,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681227,114,5,1,9,7,7jv344gvcvgqg7oeuc9u554dm,0,38,101.1,2023-03-05T04:11:36.636Z,2023-03-05T04:11:46Z,4074291867,347,,4074291865,56,Back,4074292003,233,85,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681267,86,1,1,9,16,v046no35g7ebk8lytdjmfb43,1,62.7,0,2023-03-05T04:11:45.536Z,2023-03-05T04:11:48Z,4074292061,141,19.1,4074292057,56,Right,4074292055,107,,4074292059,140,79.3,4074292063,212,22.5,4074292067,1,,4074292065,213,0.7,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681271,87,1,1,9,19,v046no35g7ebk8lytdjmfb43,0,79.3,19.1,2023-03-05T04:11:48.577Z,2023-03-05T04:11:50Z,4074292081,168,,4074292091,213,0.9,4074292089,212,15.5,4074292085,140,88.9,4074292083,56,Center,4074292087,141,36.4,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681287,115,52,1,9,22,7jv344gvcvgqg7oeuc9u554dm,1,12.1,54.2,2023-03-05T04:11:51.084Z,2023-03-05T10:52:40Z,4074755949,376,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681309,116,1,1,9,22,7jv344gvcvgqg7oeuc9u554dm,1,12.9,53.9,2023-03-05T04:11:51.628Z,2023-03-05T04:11:55Z,4074292245,56,Back,4074292253,213,0.1,4074292249,141,55.4,4074292247,140,26.2,4074292243,123,,4074292251,212,14.0,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681319,117,1,1,9,26,7jv344gvcvgqg7oeuc9u554dm,1,31.3,54.3,2023-03-05T04:11:55.435Z,2023-03-05T04:11:57Z,4074292297,213,2.5,4074292293,141,65.2,4074292295,212,12.3,4074292289,56,Back,4074292291,140,21.9,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681339,118,1,1,9,28,7jv344gvcvgqg7oeuc9u554dm,1,21.9,65.2,2023-03-05T04:11:56.940Z,2023-03-05T04:12:02Z,4074292391,56,Back,4074292399,213,5.4,4074292395,141,55.7,4074292393,140,27.2,4074292397,212,8.5,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681355,119,1,1,9,33,7jv344gvcvgqg7oeuc9u554dm,1,32.8,56.3,2023-03-05T04:12:02.028Z,2023-03-05T04:12:04Z,4074292471,141,52.7,4074292469,140,37.4,4074292467,56,Back,4074292473,212,5.4,4074292475,213,5.8,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681357,120,50,1,9,34,7jv344gvcvgqg7oeuc9u554dm,1,36,50.8,2023-03-05T04:12:02.773Z,2023-03-05T11:44:16Z,4074756493,286,,4074892745,233,926,4074292479,56,Back,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515777949,926,7,1,9,34,v046no35g7ebk8lytdjmfb43,1,64,49.2,2023-03-05T04:12:02.774Z,2023-03-05T11:44:16Z,4074756855,285,,4074892719,233,120,4074757069,384,,4074756853,56,Center,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681373,88,49,1,9,37,v046no35g7ebk8lytdjmfb43,1,61.1,51.2,2023-03-05T04:12:06.531Z,2023-03-05T04:12:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681383,89,1,1,9,37,v046no35g7ebk8lytdjmfb43,1,65,59.8,2023-03-05T04:12:06.673Z,2023-03-05T04:12:14Z,4074292569,213,6.2,4074292565,141,57.9,4074292561,56,Center,4074292563,140,80.3,4074292567,212,16.1,,,,,,,,,,bcb8xguyk226cmw4wvkkxpgix,N. Mileusnic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681387,90,1,1,9,39,v046no35g7ebk8lytdjmfb43,0,81.7,53.1,2023-03-05T04:12:07.969Z,2023-03-05T04:12:08Z,4074292601,213,5.6,4074292595,140,87.4,4074292599,212,7.8,4074292597,141,45.7,4074292593,56,Center,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681391,121,52,1,9,40,7jv344gvcvgqg7oeuc9u554dm,1,12.7,53.1,2023-03-05T04:12:09.228Z,2023-03-05T10:53:37Z,4074757567,376,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681455,122,1,1,9,45,7jv344gvcvgqg7oeuc9u554dm,1,14.5,52.1,2023-03-05T04:12:14.573Z,2023-03-05T04:12:20Z,4074292929,141,64.0,4074292925,56,Back,4074292931,212,9.5,4074292927,140,19.2,4074292923,123,,4074292933,213,1.0,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681481,123,1,1,9,51,7jv344gvcvgqg7oeuc9u554dm,1,23.9,66.3,2023-03-05T04:12:20.460Z,2023-03-05T04:12:23Z,4074293051,212,16.9,4074293049,141,90.9,4074293045,56,Back,4074293053,213,1.4,4074293047,140,26.2,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681501,124,1,1,9,54,7jv344gvcvgqg7oeuc9u554dm,1,26.2,90.9,2023-03-05T04:12:23.580Z,2023-03-05T04:12:29Z,4074293159,140,18.0,4074293161,141,74.7,4074293157,56,Back,4074293165,213,4.0,4074293163,212,14.0,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681527,125,1,1,10,0,7jv344gvcvgqg7oeuc9u554dm,1,21.2,73.9,2023-03-05T04:12:28.957Z,2023-03-05T10:53:48Z,4074293281,213,4.5,4074293273,212,32.5,4074757891,155,,4074293283,1,,4074293267,56,Back,4074293269,140,15.1,4074293271,141,27.1,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681537,126,1,1,10,5,7jv344gvcvgqg7oeuc9u554dm,1,18.9,17.1,2023-03-05T04:12:34.637Z,2023-03-05T04:12:36Z,4074293319,212,14.8,4074293321,213,0.5,4074293315,140,31.0,4074293313,56,Back,4074293317,141,28.3,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681549,127,1,1,10,7,7jv344gvcvgqg7oeuc9u554dm,1,31,28.3,2023-03-05T04:12:36.509Z,2023-03-05T04:12:40Z,4074293405,212,9.1,4074293397,56,Back,4074293399,140,22.5,4074293407,213,3.4,4074293401,141,25.5,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681561,128,1,1,10,11,7jv344gvcvgqg7oeuc9u554dm,1,24.4,26.8,2023-03-05T04:12:39.917Z,2023-03-05T04:12:42Z,4074293483,213,6.2,4074293475,56,Back,4074293479,141,25.9,4074293481,212,9.8,4074293477,140,33.7,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681567,129,1,1,10,13,7jv344gvcvgqg7oeuc9u554dm,1,33.7,23.9,2023-03-05T04:12:42.510Z,2023-03-05T10:54:09Z,4074293513,212,1.7,4074293515,213,5.7,4074293505,155,,4074293511,141,22.5,4074293509,140,35.0,4074293507,56,Back,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681585,130,61,1,10,16,7jv344gvcvgqg7oeuc9u554dm,0,62.9,3.5,2023-03-05T04:12:45.110Z,2023-03-05T05:03:22Z,4074293595,56,Right,,,,,,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681573,93,49,1,10,17,v046no35g7ebk8lytdjmfb43,1,34.8,95,2023-03-05T04:12:45.907Z,2023-03-05T04:12:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681595,94,1,1,10,18,v046no35g7ebk8lytdjmfb43,1,32.2,98.4,2023-03-05T04:12:47.666Z,2023-03-05T04:12:52Z,4074293673,213,6.3,4074293665,56,Back,4074293669,141,98.1,4074293671,212,10.6,4074293667,140,42.3,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681599,95,50,1,10,23,v046no35g7ebk8lytdjmfb43,1,42.8,92.8,2023-03-05T04:12:51.890Z,2023-03-05T04:12:54Z,4074293689,56,Back,4074293715,233,131,4074293691,286,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681605,131,7,1,10,23,7jv344gvcvgqg7oeuc9u554dm,1,57.2,7.2,2023-03-05T04:12:51.891Z,2023-03-05T10:54:18Z,4074293707,285,,4074758617,383,,4074293705,56,Right,4074293711,233,95,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681607,132,49,1,10,24,7jv344gvcvgqg7oeuc9u554dm,1,56.3,10.6,2023-03-05T04:12:53.134Z,2023-03-05T04:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681611,133,1,1,10,24,7jv344gvcvgqg7oeuc9u554dm,1,56.3,10.6,2023-03-05T04:12:53.406Z,2023-03-05T04:12:54Z,4074293749,141,26.8,4074293753,212,17.0,4074293745,140,68.6,4074293759,213,0.7,4074293743,56,Center,,,,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681623,134,1,1,10,25,7jv344gvcvgqg7oeuc9u554dm,1,68.6,26.8,2023-03-05T04:12:54.349Z,2023-03-05T04:12:57Z,4074293795,56,Center,4074293803,213,1.9,4074293801,212,21.6,4074293799,141,57.3,4074293797,140,62.8,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681635,135,1,1,10,30,7jv344gvcvgqg7oeuc9u554dm,1,60.3,62.7,2023-03-05T04:12:59.005Z,2023-03-05T04:13:01Z,4074293837,56,Left,4074293849,213,1.1,4074293845,212,17.7,4074293841,141,86.2,4074293839,140,67.6,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681655,136,1,1,10,32,7jv344gvcvgqg7oeuc9u554dm,1,74.7,79.4,2023-03-05T04:13:01.150Z,2023-03-05T04:13:07Z,4074293957,213,1.0,4074293953,141,87.5,4074293949,56,Left,4074293951,140,78.1,4074293955,212,6.6,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681657,137,50,1,10,38,7jv344gvcvgqg7oeuc9u554dm,1,72.4,61,2023-03-05T04:13:06.946Z,2023-03-05T04:13:08Z,4074293979,233,96,4074293961,56,Center,4074293963,286,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515681653,96,7,1,10,38,v046no35g7ebk8lytdjmfb43,0,27.6,39,2023-03-05T04:13:06.947Z,2023-03-05T10:54:52Z,4074293945,56,Back,4074293969,233,137,4074293947,285,,4074759559,385,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
