id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,assist,qualifier/17/value
2537793339,10,1,1,0,23,cuj4qahgk4idsme4dg8clk6gw,1,54,31,2023-04-23T08:05:06.298Z,2023-04-23T08:27:44Z,4212425765,212,14.0,4212425779,156,,4212425761,140,40.7,4212425759,56,Back,4212425763,141,28.9,4212425767,213,3.2,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793353,11,1,1,0,26,cuj4qahgk4idsme4dg8clk6gw,0,41.4,27.4,2023-04-23T08:05:09.851Z,2023-04-23T08:05:12Z,4212425841,141,31.8,4212425835,155,,4212425843,212,45.9,4212425847,1,,4212425839,140,85.0,4212425837,56,Center,4212425845,213,0.1,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793365,7,52,1,0,29,6lezh5aazy0xca1800e5dqxwl,1,8.4,64.9,2023-04-23T08:05:12.944Z,2023-04-23T08:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793379,8,1,1,0,31,6lezh5aazy0xca1800e5dqxwl,1,12.4,58.5,2023-04-23T08:05:15.128Z,2023-04-23T08:27:58Z,4212426009,141,40.3,4212426005,56,Back,4212426013,213,4.9,4212426003,123,,4212426011,212,12.7,4212426007,140,15.1,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793391,9,1,1,0,33,6lezh5aazy0xca1800e5dqxwl,1,15.5,38.9,2023-04-23T08:05:16.751Z,2023-04-23T08:28:01Z,4212426095,213,1.4,4212426089,140,18.1,4212426091,141,63.6,4212426087,56,Back,4212426093,212,17.0,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793409,10,1,1,0,36,6lezh5aazy0xca1800e5dqxwl,1,15.8,70.3,2023-04-23T08:05:19.864Z,2023-04-23T08:05:23Z,4212426197,141,96.9,4212426193,56,Back,4212426195,140,24.6,4212426201,213,1.1,4212426199,212,20.3,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793427,11,1,1,0,40,6lezh5aazy0xca1800e5dqxwl,0,29.2,96.3,2023-04-23T08:05:23.626Z,2023-04-23T08:05:28Z,4212426271,56,Center,4212426281,1,,4212426277,212,62.9,4212426273,140,87.3,4212426275,141,73.9,4212426269,155,,4212426279,213,6.0,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793437,12,52,1,0,46,cuj4qahgk4idsme4dg8clk6gw,1,11.6,27.4,2023-04-23T08:05:29.362Z,2023-04-23T08:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793539,13,1,1,0,56,cuj4qahgk4idsme4dg8clk6gw,1,13.7,27.7,2023-04-23T08:05:40.114Z,2023-04-23T08:29:47Z,4212426797,213,5.8,4212426793,141,15.7,4212426791,140,28.9,4212469371,189,,4212426787,123,,4212426789,56,Back,4212426795,212,17.9,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537802353,263,1,1,0,58,cuj4qahgk4idsme4dg8clk6gw,1,27.9,15.7,2023-04-23T08:05:41.630Z,2023-04-23T08:30:19Z,4212470111,212,11.2,4212470107,140,22.2,4212470109,141,29.7,4212470105,56,Back,4212470113,213,2.1,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793573,14,1,1,1,1,cuj4qahgk4idsme4dg8clk6gw,1,29.5,42.8,2023-04-23T08:05:44.803Z,2023-04-23T08:05:51Z,4212426945,141,24.7,4212426951,1,,4212426949,213,6.1,4212426939,155,,4212426947,212,64.1,4212426943,140,89.4,4212426941,56,Center,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793583,12,45,1,1,7,6lezh5aazy0xca1800e5dqxwl,0,7.2,72,2023-04-23T08:05:51.122Z,2023-04-23T08:30:23Z,4212426997,285,,4212427017,233,15,4212426995,56,Back,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793579,15,3,1,1,7,cuj4qahgk4idsme4dg8clk6gw,1,92.8,28,2023-04-23T08:05:51.122Z,2023-04-23T08:05:52Z,4212426999,233,12,4212426981,286,,4212426979,56,Center,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793589,16,1,1,1,8,cuj4qahgk4idsme4dg8clk6gw,0,91,26.8,2023-04-23T08:05:51.394Z,2023-04-23T08:05:53Z,4212427045,141,55.5,4212427041,56,Center,4212427049,213,1.9,4212427047,212,20.8,4212427043,140,84.2,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793623,13,12,1,1,9,6lezh5aazy0xca1800e5dqxwl,1,13.6,43.4,2023-04-23T08:05:53.064Z,2023-04-23T08:31:36Z,4212427195,213,1.3,4212427187,56,Back,4212427191,141,67.3,4212427189,140,17.1,4212427193,212,16.7,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537802883,270,49,1,1,10,6lezh5aazy0xca1800e5dqxwl,1,18.9,67.6,2023-04-23T08:05:53.642Z,2023-04-23T08:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793635,14,1,1,1,11,6lezh5aazy0xca1800e5dqxwl,1,19.4,66.2,2023-04-23T08:05:54.601Z,2023-04-23T08:33:39Z,4212475321,155,,4212427263,213,6.3,4212427255,140,38.5,4212427259,212,20.1,4212427257,141,65.3,4212427253,56,Back,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537803531,295,1,1,1,12,6lezh5aazy0xca1800e5dqxwl,0,34,69.7,2023-04-23T08:05:55.525Z,2023-04-23T08:35:25Z,4212476301,56,Center,4212476305,141,58.8,4212476309,213,5.9,4212476299,155,,4212476307,212,22.6,4212476303,140,54.3,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793645,17,49,1,1,17,cuj4qahgk4idsme4dg8clk6gw,1,33.4,45.2,2023-04-23T08:06:00.275Z,2023-04-23T08:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793703,18,1,1,1,20,cuj4qahgk4idsme4dg8clk6gw,1,34.6,45.2,2023-04-23T08:06:04.228Z,2023-04-23T08:06:09Z,4212427541,1,,4212427539,213,5.4,4212427535,141,6.8,4212427537,212,33.5,4212427533,140,54.6,4212427529,155,,4212427531,56,Right,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793741,19,1,1,1,26,cuj4qahgk4idsme4dg8clk6gw,1,72,9.7,2023-04-23T08:06:09.827Z,2023-04-23T08:27:35Z,4212427683,140,81.0,4212427687,212,13.7,4212427681,56,Center,4212437047,210,15,4212427685,141,24.3,4212427689,213,0.8,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793745,20,15,1,1,28,cuj4qahgk4idsme4dg8clk6gw,1,83.1,23.1,2023-04-23T08:06:11.987Z,2023-04-23T08:27:35Z,4212436817,20,,4212436821,82,,4212437065,103,19,4212437067,215,,4212437063,102,48.7,4212427715,56,Center,4212437057,29,,4212437055,78,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,4212437069,146,85.1,4212436429,22,4212437075,231,45.7,4212437107,233,15,4212437073,230,98.9,4212437059,55,19,4212436431,63,4212437071,147,26.2,,,,,,,,,,,,
2537793731,15,10,1,1,28,6lezh5aazy0xca1800e5dqxwl,1,13.6,74.1,2023-04-23T08:06:12.087Z,2023-04-23T08:10:46Z,4212427649,56,Back,4212427647,94,,4212436843,233,20,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793763,16,5,1,1,31,6lezh5aazy0xca1800e5dqxwl,0,17.2,100.4,2023-04-23T08:06:14.938Z,2023-04-23T08:21:55Z,4212437957,347,,4212428017,233,21,4212427805,56,Back,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793797,21,5,1,1,31,cuj4qahgk4idsme4dg8clk6gw,1,82.8,-0.4,2023-04-23T08:06:14.938Z,2023-04-23T08:11:23Z,4212437959,347,,4212427961,233,16,4212427929,56,Right,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793855,22,1,1,1,37,cuj4qahgk4idsme4dg8clk6gw,0,81.2,0,2023-04-23T08:06:20.821Z,2023-04-23T08:36:07Z,4212428191,212,25.5,4212428187,140,89.2,4212480221,189,,4212428193,213,1.2,4212428185,56,Center,4212428475,107,,4212428189,141,33.4,4212480009,1,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537804431,312,61,1,1,39,6lezh5aazy0xca1800e5dqxwl,1,12.4,55.5,2023-04-23T08:06:23.091Z,2023-04-23T08:36:40Z,4212481319,56,Back,4212481357,189,,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793873,23,1,1,1,44,cuj4qahgk4idsme4dg8clk6gw,0,60.2,78.1,2023-04-23T08:06:28.188Z,2023-04-23T08:37:20Z,4212428265,56,Left,4212428271,212,15.2,4212428269,141,80.2,4212428267,140,74.6,4212428263,155,,4212428273,213,0.1,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793889,17,1,1,1,45,6lezh5aazy0xca1800e5dqxwl,0,23,11,2023-04-23T08:06:28.665Z,2023-04-23T08:37:38Z,4212428363,141,0.0,4212428367,212,12.6,4212428359,56,Back,4212483567,155,,4212428361,140,31.6,4212428369,213,5.5,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793893,18,5,1,1,47,6lezh5aazy0xca1800e5dqxwl,0,32.8,-1.8,2023-04-23T08:06:30.263Z,2023-04-23T08:06:32Z,4212428425,233,24,4212428389,347,,4212428387,56,Back,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793895,24,5,1,1,47,cuj4qahgk4idsme4dg8clk6gw,1,67.2,101.8,2023-04-23T08:06:30.263Z,2023-04-23T08:21:55Z,4212428393,347,,4212428391,56,Left,4212428411,233,18,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793963,25,1,1,1,54,cuj4qahgk4idsme4dg8clk6gw,0,74.8,100,2023-04-23T08:06:38.194Z,2023-04-23T08:06:39Z,4212428749,212,15.0,4212428745,140,87.7,4212428751,213,5.8,4212428741,107,,4212428747,141,91.5,4212428743,56,Left,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793967,19,1,1,1,56,6lezh5aazy0xca1800e5dqxwl,0,13.5,7.3,2023-04-23T08:06:40.111Z,2023-04-23T08:06:41Z,4212428783,213,0.2,4212428773,3,,4212428777,140,21.2,4212428781,212,8.2,4212428779,141,9.7,4212428775,56,Back,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793981,20,49,1,1,58,6lezh5aazy0xca1800e5dqxwl,1,19.7,11.1,2023-04-23T08:06:41.401Z,2023-04-23T08:37:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793987,21,1,1,1,59,6lezh5aazy0xca1800e5dqxwl,0,19.7,11.1,2023-04-23T08:06:42.594Z,2023-04-23T08:06:45Z,4212428847,1,,4212428839,140,39.9,4212428843,212,25.8,4212428835,157,,4212428841,141,32.7,4212428845,213,0.6,4212428837,56,Back,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537793993,26,49,1,2,0,cuj4qahgk4idsme4dg8clk6gw,1,67.6,76.1,2023-04-23T08:06:43.676Z,2023-04-23T08:06:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537794015,27,1,1,2,0,cuj4qahgk4idsme4dg8clk6gw,1,67.6,76.1,2023-04-23T08:06:43.884Z,2023-04-23T08:06:47Z,4212428985,212,25.1,4212428979,56,Back,4212428983,141,59.1,4212428987,213,3.6,4212428977,155,,4212428981,140,46.4,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537794025,28,1,1,2,3,cuj4qahgk4idsme4dg8clk6gw,1,46.2,57.6,2023-04-23T08:06:46.947Z,2023-04-23T08:06:49Z,4212429047,141,72.7,4212429043,56,Back,4212429045,140,46.1,4212429051,213,1.6,4212429049,212,10.3,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537794037,29,1,1,2,5,cuj4qahgk4idsme4dg8clk6gw,1,46.1,72.1,2023-04-23T08:06:48.986Z,2023-04-23T08:06:51Z,4212429119,141,90.8,4212429123,213,1.4,4212429115,56,Back,4212429121,212,12.9,4212429117,140,48.3,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537794057,30,1,1,2,7,cuj4qahgk4idsme4dg8clk6gw,1,48.3,90.6,2023-04-23T08:06:51.154Z,2023-04-23T08:06:54Z,4212429233,141,70.6,4212429237,212,18.3,4212429239,213,4.0,4212429229,56,Back,4212429231,140,36.7,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537794085,31,1,1,2,11,cuj4qahgk4idsme4dg8clk6gw,1,37.2,69.7,2023-04-23T08:06:54.282Z,2023-04-23T08:06:58Z,4212429363,56,Back,4212429367,141,41.2,4212429365,140,39.7,4212429369,212,19.6,4212429371,213,4.8,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
