id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/17/value,assist
2538662737,402,49,1,46,33,v046no35g7ebk8lytdjmfb43,1,28.6,39.5,2023-04-24T09:56:34.753Z,2023-04-24T09:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662803,403,1,1,46,34,v046no35g7ebk8lytdjmfb43,1,28.6,39.5,2023-04-24T09:56:35.130Z,2023-04-24T09:56:40Z,4217012893,213,0.1,4217012885,140,36.5,4217012887,141,40.7,4217012883,56,Back,4217012891,212,8.3,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662833,404,1,1,46,39,v046no35g7ebk8lytdjmfb43,1,36.7,37.3,2023-04-24T09:56:40.244Z,2023-04-24T09:56:42Z,4217013043,213,4.1,4217013041,212,12.3,4217013035,56,Back,4217013037,140,30.3,4217013039,141,22.1,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662843,405,1,1,46,41,v046no35g7ebk8lytdjmfb43,1,31.2,21.2,2023-04-24T09:56:42.465Z,2023-04-24T09:56:44Z,4217013117,56,Back,4217013119,140,43.4,4217013123,212,13.2,4217013125,213,6.1,4217013121,141,16.8,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662869,406,1,1,46,43,v046no35g7ebk8lytdjmfb43,1,43.4,17,2023-04-24T09:56:44.336Z,2023-04-24T09:56:47Z,4217013215,56,Right,4217013217,140,58.1,4217013219,141,20.7,4217013223,213,0.2,4217013221,212,15.6,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662889,407,1,1,46,45,v046no35g7ebk8lytdjmfb43,1,58,20.7,2023-04-24T09:56:47.017Z,2023-04-24T09:56:50Z,4217013327,56,Back,4217013335,213,3.4,4217013331,141,15.2,4217013329,140,44.8,4217013333,212,14.4,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662925,408,1,1,46,48,v046no35g7ebk8lytdjmfb43,1,44.8,15.2,2023-04-24T09:56:49.943Z,2023-04-24T09:56:54Z,4217013537,141,46.9,4217013535,140,32.9,4217013541,213,2.1,4217013533,56,Back,4217013539,212,24.9,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662937,409,1,1,46,52,v046no35g7ebk8lytdjmfb43,1,32,47.5,2023-04-24T09:56:53.928Z,2023-04-24T09:56:56Z,4217013623,140,44.5,4217013629,212,27.8,4217013619,56,Back,4217013631,213,1.1,4217013627,141,83.6,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662949,410,1,1,46,54,v046no35g7ebk8lytdjmfb43,1,44.5,83.6,2023-04-24T09:56:55.952Z,2023-04-24T09:56:58Z,4217013685,141,67.0,4217013681,56,Back,4217013687,212,11.4,4217013683,140,46.2,4217013689,213,4.9,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662957,411,1,1,46,57,v046no35g7ebk8lytdjmfb43,1,43.8,63.7,2023-04-24T09:56:58.218Z,2023-04-24T09:57:00Z,4217013777,56,Back,4217013779,140,39.9,4217013781,141,31.9,4217013785,213,4.5,4217013783,212,22.0,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538662983,412,1,1,46,58,v046no35g7ebk8lytdjmfb43,1,41.5,29.2,2023-04-24T09:57:00.041Z,2023-04-24T09:57:03Z,4217013899,140,53.0,4217013909,213,5.4,4217013897,56,Right,4217013905,212,18.2,4217013901,141,9.1,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663021,413,1,1,47,2,v046no35g7ebk8lytdjmfb43,1,53,9.1,2023-04-24T09:57:03.709Z,2023-04-24T09:57:08Z,4217014119,56,Back,4217014121,140,46.2,4217014125,212,12.0,4217014127,213,2.2,4217014123,141,23.3,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663051,414,1,1,47,6,v046no35g7ebk8lytdjmfb43,1,46.2,24.6,2023-04-24T09:57:07.945Z,2023-04-24T09:57:13Z,4217014305,213,1.6,4217014301,141,54.5,4217014297,140,45.6,4217014293,56,Back,4217014303,212,20.3,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663067,415,1,1,47,12,v046no35g7ebk8lytdjmfb43,1,52.2,44.2,2023-04-24T09:57:13.158Z,2023-04-24T09:57:15Z,4217014373,212,10.4,4217014367,56,Center,4217014369,140,52.9,4217014375,213,1.5,4217014371,141,59.4,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663081,416,1,1,47,14,v046no35g7ebk8lytdjmfb43,1,52.9,57.6,2023-04-24T09:57:15.223Z,2023-04-24T09:57:17Z,4217014425,56,Back,4217014431,212,10.4,4217014427,140,47.7,4217014433,213,4.2,4217014429,141,44.5,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663117,417,1,1,47,16,v046no35g7ebk8lytdjmfb43,1,47.7,44.5,2023-04-24T09:57:17.410Z,2023-04-24T09:57:22Z,4217014659,212,23.3,4217014653,56,Right,4217014657,141,12.6,4217014661,213,5.1,4217014655,140,55.8,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663125,418,1,1,47,20,v046no35g7ebk8lytdjmfb43,1,55.6,12.3,2023-04-24T09:57:22.079Z,2023-04-24T09:57:23Z,4217014725,140,67.1,4217014727,141,15.9,4217014731,213,0.2,4217014723,56,Right,4217014729,212,12.3,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663167,419,1,1,47,22,v046no35g7ebk8lytdjmfb43,1,63.7,9.7,2023-04-24T09:57:23.851Z,2023-04-24T09:57:29Z,4217014993,141,16.1,4217014989,56,Back,4217014997,213,2.9,4217014991,140,47.5,4217014995,212,17.6,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663191,420,1,1,47,27,v046no35g7ebk8lytdjmfb43,1,53.7,27.3,2023-04-24T09:57:29.120Z,2023-04-24T09:57:31Z,4217015113,213,5.0,4217015105,56,Right,4217015107,140,57.6,4217015109,141,5.9,4217015111,212,15.1,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663211,421,1,1,47,29,v046no35g7ebk8lytdjmfb43,1,57.6,5.9,2023-04-24T09:57:31.046Z,2023-04-24T09:57:33Z,4217015235,213,2.3,4217015231,141,29.7,4217015227,56,Back,4217015229,140,44.9,4217015233,212,21.0,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663235,422,1,1,47,32,v046no35g7ebk8lytdjmfb43,1,44.9,29.7,2023-04-24T09:57:33.512Z,2023-04-24T09:57:37Z,4217015377,56,Center,4217015379,140,51.9,4217015381,141,53.4,4217015385,213,1.1,4217015383,212,17.7,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663267,423,1,1,47,35,v046no35g7ebk8lytdjmfb43,1,53,55.2,2023-04-24T09:57:36.999Z,2023-04-24T09:57:40Z,4217015541,212,31.1,4217015543,213,1.1,4217015539,141,96.5,4217015535,56,Left,4217015537,140,65.7,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663313,424,1,1,47,39,v046no35g7ebk8lytdjmfb43,1,66.5,96.5,2023-04-24T09:57:40.272Z,2023-04-24T09:57:48Z,4217015833,141,86.2,4217015829,56,Left,4217015837,213,6.0,4217015831,140,85.9,4217015835,212,21.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663335,425,1,1,47,46,v046no35g7ebk8lytdjmfb43,1,77.9,95,2023-04-24T09:57:47.932Z,2023-04-24T09:57:51Z,4217015975,141,65.2,4217015971,56,Center,4217015977,212,24.7,4217015973,140,64.4,4217015979,213,4.1,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663363,426,1,1,47,50,v046no35g7ebk8lytdjmfb43,1,65.2,59.1,2023-04-24T09:57:51.388Z,2023-04-24T09:57:54Z,4217016125,140,74.7,4217016131,213,5.1,4217016127,141,19.8,4217016123,56,Right,4217016129,212,28.5,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663387,427,1,1,47,53,v046no35g7ebk8lytdjmfb43,1,74.7,19.8,2023-04-24T09:57:54.224Z,2023-04-24T09:57:57Z,4217016267,212,17.9,4217016261,56,Center,4217016265,141,24.3,4217016263,140,57.9,4217016269,213,3.0,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663415,428,1,1,47,55,v046no35g7ebk8lytdjmfb43,1,57.6,22.5,2023-04-24T09:57:56.898Z,2023-04-24T09:58:02Z,4217016433,56,Center,4217016439,212,16.1,4217016441,213,0.3,4217016435,140,72.4,4217016437,141,28.9,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663421,429,61,1,48,1,v046no35g7ebk8lytdjmfb43,0,75.7,16.1,2023-04-24T09:58:02.490Z,2023-04-24T09:59:56Z,4217016451,56,Right,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663431,455,1,1,48,1,38ui5tfi8anjuh533emny2tz1,0,21.6,80.9,2023-04-24T09:58:03.019Z,2023-04-24T10:00:01Z,4217016525,56,Back,4217016531,212,28.9,4217016535,1,,4217016527,140,38.5,4217016533,213,5.4,4217016529,141,47.3,4217016523,157,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663433,430,1,1,48,3,v046no35g7ebk8lytdjmfb43,1,63,46.7,2023-04-24T09:58:04.823Z,2023-04-24T09:59:59Z,4217016539,155,,4217016549,213,5.8,4217016543,140,73.0,4217016541,56,Center,4217016545,141,38.5,4217016547,212,11.9,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663443,431,1,1,48,4,v046no35g7ebk8lytdjmfb43,1,72.9,38.5,2023-04-24T09:58:05.762Z,2023-04-24T09:58:06Z,4217016607,56,Center,4217016613,212,12.6,4217016615,213,2.8,4217016611,141,45.4,4217016609,140,61.8,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663487,432,1,1,48,5,v046no35g7ebk8lytdjmfb43,1,61.8,45.4,2023-04-24T09:58:06.860Z,2023-04-24T09:58:11Z,4217016863,213,4.9,4217016859,141,25.0,4217016855,56,Center,4217016861,212,14.1,4217016857,140,64.0,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663507,433,1,1,48,10,v046no35g7ebk8lytdjmfb43,1,62.5,25.8,2023-04-24T09:58:11.771Z,2023-04-24T09:58:14Z,4217016977,140,69.4,4217016975,56,Right,4217016979,141,19.2,4217016981,212,8.5,4217016983,213,5.7,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663521,434,1,1,48,13,v046no35g7ebk8lytdjmfb43,1,68.7,22.7,2023-04-24T09:58:14.607Z,2023-04-24T09:58:16Z,4217017037,56,Center,4217017043,212,11.4,4217017045,213,0.3,4217017041,141,27.6,4217017039,140,79.1,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663537,435,1,1,48,14,v046no35g7ebk8lytdjmfb43,1,79.1,27.6,2023-04-24T09:58:15.910Z,2023-04-24T09:58:17Z,4217017141,212,10.8,4217017143,213,5.5,4217017139,141,15.9,4217017137,140,86.1,4217017135,56,Right,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663539,436,61,1,48,16,v046no35g7ebk8lytdjmfb43,0,87,15,2023-04-24T09:58:17.676Z,2023-04-24T09:58:18Z,4217017151,56,Right,,,,,,,,,,,,,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663551,456,49,1,48,17,38ui5tfi8anjuh533emny2tz1,1,14.8,86.9,2023-04-24T09:58:19.029Z,2023-04-24T09:58:19Z,,,,,,,,,,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663561,457,1,1,48,18,38ui5tfi8anjuh533emny2tz1,1,14.7,87.2,2023-04-24T09:58:19.419Z,2023-04-24T09:58:20Z,4217017235,56,Back,4217017249,212,4.9,4217017241,140,10.8,4217017245,141,83.2,4217017251,213,3.7,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663587,458,1,1,48,19,38ui5tfi8anjuh533emny2tz1,1,11.1,82.9,2023-04-24T09:58:20.547Z,2023-04-24T09:58:23Z,4217017377,140,24.0,4217017381,141,73.2,4217017385,212,15.1,4217017373,56,Back,4217017391,213,5.8,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663613,459,1,1,48,22,38ui5tfi8anjuh533emny2tz1,1,20.5,67.2,2023-04-24T09:58:23.435Z,2023-04-24T09:58:25Z,4217017509,56,Back,4217017517,213,2.6,4217017515,212,16.6,4217017511,140,7.1,4217017513,141,80.2,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663659,460,1,1,48,24,38ui5tfi8anjuh533emny2tz1,1,7.6,80,2023-04-24T09:58:25.723Z,2023-04-24T09:58:34Z,4217017827,212,14.3,4217017825,141,93.5,4217017821,56,Back,4217017829,213,0.7,4217017823,140,18.0,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663661,461,1,1,48,32,38ui5tfi8anjuh533emny2tz1,1,32.2,97.1,2023-04-24T09:58:33.163Z,2023-04-24T09:58:34Z,4217017843,56,Back,4217017849,212,8.6,4217017845,140,24.0,4217017847,141,97.4,4217017851,213,3.1,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663709,462,1,1,48,33,38ui5tfi8anjuh533emny2tz1,1,24,97.4,2023-04-24T09:58:34.163Z,2023-04-24T09:58:41Z,4217018149,212,21.3,4217018143,56,Back,4217018151,213,4.9,4217018147,141,66.6,4217018145,140,27.5,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663719,463,1,1,48,39,38ui5tfi8anjuh533emny2tz1,1,27.1,50.3,2023-04-24T09:58:41.108Z,2023-04-24T09:58:43Z,4217018217,212,15.3,4217018211,56,Back,4217018215,141,30.6,4217018213,140,34.1,4217018219,213,5.2,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663739,464,1,1,48,41,38ui5tfi8anjuh533emny2tz1,1,37,30.6,2023-04-24T09:58:43.115Z,2023-04-24T09:58:45Z,4217018325,140,31.5,4217018331,213,2.0,4217018327,141,47.2,4217018323,56,Back,4217018329,212,12.7,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663757,465,1,1,48,44,38ui5tfi8anjuh533emny2tz1,1,31.2,48.1,2023-04-24T09:58:45.267Z,2023-04-24T09:58:48Z,4217018433,213,1.6,4217018429,141,66.6,4217018425,56,Back,4217018431,212,12.6,4217018427,140,31.4,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663781,466,1,1,48,46,38ui5tfi8anjuh533emny2tz1,1,34.4,66,2023-04-24T09:58:47.939Z,2023-04-24T09:58:51Z,4217018543,56,Back,4217018549,141,90.9,4217018547,140,40.9,4217018553,213,1.2,4217018551,212,18.3,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663789,467,1,1,48,50,38ui5tfi8anjuh533emny2tz1,1,41,91.1,2023-04-24T09:58:51.500Z,2023-04-24T09:58:53Z,4217018627,140,42.4,4217018631,212,11.2,4217018623,56,Back,4217018629,141,74.7,4217018633,213,4.8,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663791,468,1,1,48,52,38ui5tfi8anjuh533emny2tz1,1,41.6,75.6,2023-04-24T09:58:53.395Z,2023-04-24T09:58:54Z,4217018653,56,Back,4217018659,212,8.5,4217018661,213,2.4,4217018657,141,84.4,4217018655,140,35.9,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663829,469,1,1,48,53,38ui5tfi8anjuh533emny2tz1,1,36,84.4,2023-04-24T09:58:54.404Z,2023-04-24T09:58:59Z,4217018847,56,Back,4217018849,140,37.2,4217018851,141,34.3,4217018855,213,4.7,4217018857,1,,4217018853,212,34.1,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663841,470,1,1,48,58,38ui5tfi8anjuh533emny2tz1,1,41.1,34,2023-04-24T09:58:59.387Z,2023-04-24T09:59:01Z,4217018909,140,51.4,4217018915,213,5.7,4217018911,141,24.0,4217018913,212,12.8,4217018907,56,Center,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663851,471,1,1,49,0,38ui5tfi8anjuh533emny2tz1,1,47.3,26.2,2023-04-24T09:59:01.499Z,2023-04-24T09:59:03Z,4217019003,140,38.7,4217019009,213,3.3,4217019005,141,24.1,4217019001,56,Back,4217019007,212,9.1,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663877,472,1,1,49,2,38ui5tfi8anjuh533emny2tz1,1,42.4,24.4,2023-04-24T09:59:03.732Z,2023-04-24T09:59:06Z,4217019117,56,Right,4217019119,140,56.7,4217019123,212,19.9,4217019121,141,5.2,4217019125,213,5.6,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663901,473,1,1,49,5,38ui5tfi8anjuh533emny2tz1,1,56.7,5.2,2023-04-24T09:59:06.595Z,2023-04-24T09:59:10Z,4217019281,212,3.5,4217019283,213,1.9,4217019275,140,55.6,4217019273,56,Right,4217019279,141,10.1,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663915,474,1,1,49,9,38ui5tfi8anjuh533emny2tz1,1,49,12.5,2023-04-24T09:59:10.659Z,2023-04-24T09:59:13Z,4217019345,212,11.1,4217019341,140,38.6,4217019347,213,3.0,4217019343,141,15.0,4217019339,56,Back,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538663951,475,1,1,49,11,38ui5tfi8anjuh533emny2tz1,1,38.9,15,2023-04-24T09:59:13.051Z,2023-04-24T09:59:17Z,4217019541,141,38.3,4217019545,213,2.6,4217019539,140,14.1,4217019537,56,Back,4217019543,212,30.5,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664021,476,1,1,49,15,38ui5tfi8anjuh533emny2tz1,1,14.1,38.3,2023-04-24T09:59:17.011Z,2023-04-24T09:59:26Z,4217019971,213,0.9,4217019969,212,16.5,4217019963,56,Back,4217019967,141,57.2,4217019965,140,23.9,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664035,477,1,1,49,24,38ui5tfi8anjuh533emny2tz1,1,42.2,70,2023-04-24T09:59:26.035Z,2023-04-24T09:59:28Z,4217020027,141,95.6,4217020031,213,1.6,4217020025,140,41.5,4217020023,56,Back,4217020029,212,17.4,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664053,478,1,1,49,26,38ui5tfi8anjuh533emny2tz1,1,43.1,95.9,2023-04-24T09:59:27.907Z,2023-04-24T09:59:31Z,4217020155,140,55.7,4217020157,141,95.4,4217020161,213,6.3,4217020153,56,Left,4217020159,212,13.2,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664081,479,1,1,49,30,38ui5tfi8anjuh533emny2tz1,1,55.6,95.4,2023-04-24T09:59:31.539Z,2023-04-24T09:59:38Z,4217020279,140,64.7,4217020273,168,,4217020277,56,Left,4217020283,212,9.6,4217020285,213,6.2,4217020281,141,94.7,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664097,480,4,1,49,33,38ui5tfi8anjuh533emny2tz1,1,67,94.8,2023-04-24T09:59:34.206Z,2023-04-24T10:08:59Z,4217042293,294,,4217020355,56,Left,4217020357,152,,4217020361,286,,4217020363,233,437,4217020353,13,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664089,437,4,1,49,33,v046no35g7ebk8lytdjmfb43,0,33,5.2,2023-04-24T09:59:34.207Z,2023-04-24T11:09:44Z,4217020381,233,480,4217020305,13,,4217020307,56,Back,4217020313,285,,4217042393,294,,4217020309,152,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664181,481,1,1,49,47,38ui5tfi8anjuh533emny2tz1,1,64.3,95.3,2023-04-24T09:59:48.716Z,2023-04-24T09:59:50Z,4217020839,152,,4217020833,5,,4217020843,140,48.8,4217020849,213,3.5,4217020847,212,17.1,4217020845,141,87.4,4217020841,56,Back,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664195,482,1,1,49,48,38ui5tfi8anjuh533emny2tz1,1,48.8,87.4,2023-04-24T09:59:50.084Z,2023-04-24T09:59:52Z,4217020939,141,88.6,4217020935,56,Left,4217020937,140,56.8,4217020941,212,8.4,4217020943,213,0.1,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664207,483,1,1,49,51,38ui5tfi8anjuh533emny2tz1,1,56.8,88.6,2023-04-24T09:59:52.611Z,2023-04-24T09:59:54Z,4217021001,56,Left,4217021005,141,96.9,4217021007,212,7.2,4217021003,140,61.0,4217021009,213,0.9,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664233,484,1,1,49,52,38ui5tfi8anjuh533emny2tz1,1,61.7,96.9,2023-04-24T09:59:53.500Z,2023-04-24T10:04:38Z,4217021165,140,75.9,4217021167,141,85.4,4217021163,56,Left,4217021169,212,16.8,4217021171,213,5.8,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538664275,485,2,1,49,53,38ui5tfi8anjuh533emny2tz1,1,75.9,85.4,2023-04-24T09:59:54.500Z,2023-04-24T10:00:43Z,4217021429,56,Left,4217021433,141,97.8,4217021431,140,90.4,4217021427,7,53g522ox4zpljnu57fcf4meei,,,,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
