id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/16/value
2514864453,85,1,1,7,29,7p460lrzt1kmp4rsofqa47eqy,1,7.2,14,2023-03-04T06:07:39.608Z,2023-03-04T12:07:46Z,4069974887,141,4.6,4069974881,155,,4069974885,140,41.0,4069974893,1,,4069974889,212,36.1,4069974883,56,Back,4069974891,213,6.1,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864511,83,45,1,7,33,cuj4qahgk4idsme4dg8clk6gw,0,56.3,95.4,2023-03-04T06:07:44.191Z,2023-03-04T12:08:13Z,4069975221,285,,4069975219,56,Left,4069975953,233,86,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864475,86,3,1,7,33,7p460lrzt1kmp4rsofqa47eqy,1,43.7,4.6,2023-03-04T06:07:44.191Z,2023-03-04T12:08:13Z,4069975029,56,Back,4069975031,286,,4069975937,233,83,4070429657,465,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864525,87,1,1,7,35,7p460lrzt1kmp4rsofqa47eqy,0,66.7,7.1,2023-03-04T06:07:46.055Z,2023-03-04T06:08:13Z,4069975313,213,1.1,4069975303,196,,4069975309,141,75.6,4069975315,1,,4069975311,212,52.2,4069975307,140,89.1,4069975305,56,Center,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514953887,965,49,1,7,40,cuj4qahgk4idsme4dg8clk6gw,1,13.9,42.1,2023-03-04T06:07:51.060Z,2023-03-04T12:08:37Z,,,,,,,,,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864579,84,61,1,7,41,cuj4qahgk4idsme4dg8clk6gw,0,8,25.6,2023-03-04T06:07:51.685Z,2023-03-04T12:08:51Z,4069975563,56,Back,,,,,,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864585,85,6,1,7,43,cuj4qahgk4idsme4dg8clk6gw,0,5.2,18.8,2023-03-04T06:07:53.311Z,2023-03-04T12:09:22Z,4069975629,233,88,4069975581,56,Back,4069975585,73,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864565,88,6,1,7,43,7p460lrzt1kmp4rsofqa47eqy,1,94.8,81.2,2023-03-04T06:07:53.311Z,2023-03-04T12:08:55Z,4069975481,56,Left,4069975621,233,85,4069975483,73,,,,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864901,89,1,1,8,27,7p460lrzt1kmp4rsofqa47eqy,0,99.5,99.5,2023-03-04T06:08:37.831Z,2023-03-04T12:09:04Z,4069977265,1,,4069977249,6,,4070433091,20,,4069977263,213,4.6,4069977251,155,,4069977257,140,95.5,4069977261,212,33.5,4069977253,223,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,4069977247,2,,,4069977259,141,50.6,4069977255,56,,,,,,,,Center,,,,,,,,,,,,,,,
2514864923,86,12,1,8,30,cuj4qahgk4idsme4dg8clk6gw,1,3.8,43.6,2023-03-04T06:08:41.251Z,2023-03-04T06:10:30Z,4069977373,141,45.7,4069977385,15,,4069977375,212,19.5,4069977371,140,22.3,4069977377,213,0.1,4069977369,56,Back,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864933,90,15,1,8,32,7p460lrzt1kmp4rsofqa47eqy,1,80.9,51.3,2023-03-04T06:08:42.871Z,2023-03-04T12:09:54Z,4069978223,147,50.9,4069978213,103,19,4069977805,25,,4069978219,146,83.7,4069978229,231,49.8,4069978225,230,97.7,4069977429,56,Center,4069978215,215,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,4069977807,72,,,4069978271,233,87,4069980407,108,4069977811,82,4069977427,18,4070436131,78,,,4069978217,458,4069978211,102,48.6,,,,,,,,,,
2514864935,87,10,1,8,32,cuj4qahgk4idsme4dg8clk6gw,1,16.9,49.3,2023-03-04T06:08:42.971Z,2023-03-04T12:10:00Z,4069977439,56,Back,4069977853,233,90,4069977437,94,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514864953,88,49,1,8,35,cuj4qahgk4idsme4dg8clk6gw,1,5.5,10,2023-03-04T06:08:45.845Z,2023-03-04T06:08:45Z,,,,,,,,,,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865025,89,1,1,8,40,cuj4qahgk4idsme4dg8clk6gw,0,11.7,3.2,2023-03-04T06:08:51.012Z,2023-03-04T06:08:53Z,4069977891,213,6.2,4069977889,212,37.3,4069977883,56,Back,4069977893,1,,4069977887,141,0.0,4069977885,140,47.1,4069977881,157,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865029,90,5,1,8,42,cuj4qahgk4idsme4dg8clk6gw,0,38.6,-1.2,2023-03-04T06:08:53.197Z,2023-03-04T06:08:57Z,4069978059,233,91,4069977901,347,,4069977899,56,Back,,,,,,,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865057,91,5,1,8,42,7p460lrzt1kmp4rsofqa47eqy,1,61.4,101.2,2023-03-04T06:08:53.197Z,2023-03-04T06:31:21Z,4069978039,347,,4069978037,56,Left,4069978055,233,90,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865079,92,1,1,8,46,7p460lrzt1kmp4rsofqa47eqy,1,69.8,100,2023-03-04T06:08:57.031Z,2023-03-04T06:08:59Z,4069978177,56,Left,4069978175,107,,4069978183,212,15.8,4069978179,140,55.3,4069978185,213,3.4,4069978181,141,95.4,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865109,93,1,1,8,49,7p460lrzt1kmp4rsofqa47eqy,1,49,89.9,2023-03-04T06:08:59.399Z,2023-03-04T06:09:03Z,4069978393,140,35.0,4069978397,212,22.0,4069978395,141,65.8,4069978391,56,Back,4069978399,213,4.0,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865137,94,1,1,8,53,7p460lrzt1kmp4rsofqa47eqy,1,44.1,47.6,2023-03-04T06:09:03.735Z,2023-03-04T06:09:05Z,4069978519,140,43.5,4069978523,212,14.6,4069978517,56,Back,4069978525,213,4.7,4069978521,141,26.2,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865157,95,1,1,8,55,7p460lrzt1kmp4rsofqa47eqy,1,43.8,25.9,2023-03-04T06:09:05.751Z,2023-03-04T06:09:07Z,4069978633,212,24.0,4069978629,140,62.7,4069978627,56,Right,4069978635,213,5.7,4069978631,141,6.1,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865171,96,1,1,8,57,7p460lrzt1kmp4rsofqa47eqy,1,58.6,8.8,2023-03-04T06:09:07.878Z,2023-03-04T06:09:09Z,4069978693,141,19.5,4069978695,212,7.8,4069978691,140,56.0,4069978689,56,Right,4069978697,213,1.9,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865189,97,1,1,8,58,7p460lrzt1kmp4rsofqa47eqy,0,56,19.5,2023-03-04T06:09:09.222Z,2023-03-04T06:09:11Z,4069978763,212,7.4,4069978757,56,Right,4069978765,213,4.7,4069978759,140,56.1,4069978761,141,8.6,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865177,91,8,1,9,0,cuj4qahgk4idsme4dg8clk6gw,1,46.7,94.4,2023-03-04T06:09:10.660Z,2023-03-04T12:10:30Z,4070438333,385,,4069978723,56,Back,,,,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865323,92,5,1,9,2,cuj4qahgk4idsme4dg8clk6gw,0,54.3,101.5,2023-03-04T06:09:12.727Z,2023-03-04T06:31:21Z,4069979513,347,,4069979539,233,98,4069979511,56,Left,,,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865247,98,5,1,9,2,7p460lrzt1kmp4rsofqa47eqy,1,45.7,-1.5,2023-03-04T06:09:12.727Z,2023-03-04T06:09:28Z,4069979063,347,,4069979519,233,92,4069979061,56,Back,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865257,99,1,1,9,8,7p460lrzt1kmp4rsofqa47eqy,1,47.7,0,2023-03-04T06:09:18.327Z,2023-03-04T06:09:19Z,4069979097,141,6.4,4069979091,107,,4069979095,140,43.8,4069979099,212,7.0,4069979101,213,2.2,4069979093,56,Back,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865269,100,1,1,9,8,7p460lrzt1kmp4rsofqa47eqy,1,43.9,6.4,2023-03-04T06:09:19.270Z,2023-03-04T06:09:20Z,4069979169,213,5.2,4069979163,140,45.4,4069979161,56,Back,4069979165,141,2.3,4069979167,212,3.2,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865281,101,1,1,9,9,7p460lrzt1kmp4rsofqa47eqy,1,45.4,2.3,2023-03-04T06:09:20.086Z,2023-03-04T06:09:21Z,4069979273,213,2.9,4069979271,212,16.7,4069979269,141,8.5,4069979267,140,30.0,4069979265,56,Back,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865309,102,1,1,9,11,7p460lrzt1kmp4rsofqa47eqy,1,29.9,9.2,2023-03-04T06:09:21.446Z,2023-03-04T06:09:26Z,4069979431,213,1.5,4069979427,141,57.8,4069979425,140,31.9,4069979433,1,,4069979429,212,33.1,4069979423,56,Back,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865347,103,1,1,9,16,7p460lrzt1kmp4rsofqa47eqy,1,38.8,60.8,2023-03-04T06:09:26.567Z,2023-03-04T06:09:30Z,4069979643,212,37.0,4069979639,140,66.4,4069979641,141,94.7,4069979645,213,0.7,4069979647,1,,4069979635,56,Left,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865393,104,1,1,9,20,7p460lrzt1kmp4rsofqa47eqy,1,70.4,93.2,2023-03-04T06:09:30.550Z,2023-03-04T06:09:36Z,4069979881,213,6.0,4069979877,141,86.2,4069979875,140,87.4,4069979879,212,18.5,4069979873,56,Left,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865405,105,1,1,9,25,7p460lrzt1kmp4rsofqa47eqy,1,84.9,85.6,2023-03-04T06:09:35.894Z,2023-03-04T06:09:37Z,4069979923,56,Center,4069979929,212,10.8,4069979927,141,71.2,4069979925,140,80.6,4069979931,213,4.3,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865417,106,1,1,9,26,7p460lrzt1kmp4rsofqa47eqy,1,80.6,71.2,2023-03-04T06:09:37.254Z,2023-03-04T06:09:40Z,4069980011,141,86.6,4069980015,213,2.4,4069980007,56,Left,4069980013,212,16.0,4069980009,140,69.1,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865433,107,1,1,9,29,7p460lrzt1kmp4rsofqa47eqy,1,69.1,86.2,2023-03-04T06:09:39.958Z,2023-03-04T06:09:42Z,4069980093,56,Left,4069980101,213,0.3,4069980099,212,6.0,4069980095,140,74.5,4069980097,141,89.1,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865451,108,1,1,9,31,7p460lrzt1kmp4rsofqa47eqy,1,74.5,89.1,2023-03-04T06:09:42.150Z,2023-03-04T06:09:45Z,4069980199,56,Left,4069980207,213,1.0,4069980205,212,5.3,4069980201,140,77.2,4069980203,141,95.6,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865455,109,1,1,9,34,7p460lrzt1kmp4rsofqa47eqy,1,77.2,95.6,2023-03-04T06:09:45.126Z,2023-03-04T06:09:46Z,4069980229,140,74.3,4069980233,212,9.0,4069980235,213,4.4,4069980231,141,83.2,4069980227,56,Left,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865463,110,1,1,9,36,7p460lrzt1kmp4rsofqa47eqy,1,74.3,83,2023-03-04T06:09:46.534Z,2023-03-04T06:09:47Z,4069980281,213,2.6,4069980275,140,66.6,4069980277,141,90.2,4069980279,212,9.5,4069980273,56,Left,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865471,111,1,1,9,37,7p460lrzt1kmp4rsofqa47eqy,1,66.6,90.2,2023-03-04T06:09:47.750Z,2023-03-04T06:09:48Z,4069980335,212,12.1,4069980331,140,77.5,4069980337,213,0.3,4069980333,141,95.9,4069980329,56,Left,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865491,112,1,1,9,38,7p460lrzt1kmp4rsofqa47eqy,1,77.5,95.9,2023-03-04T06:09:48.790Z,2023-03-04T06:09:52Z,4069980475,141,82.9,4069980477,212,20.5,4069980469,56,Left,4069980473,140,95.1,4069980479,213,5.8,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865499,113,1,1,9,41,7p460lrzt1kmp4rsofqa47eqy,0,99.4,80.8,2023-03-04T06:09:52.069Z,2023-03-04T12:11:32Z,4069980513,56,Center,4069980519,212,1.8,4069980515,140,98.4,4069980517,141,78.7,4070441777,195,,4069980521,213,4.1,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865501,93,61,1,9,42,cuj4qahgk4idsme4dg8clk6gw,1,2,22.9,2023-03-04T06:09:52.611Z,2023-03-04T12:11:36Z,4069980533,56,Back,,,,,,,,,,,,,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865511,94,49,1,9,43,cuj4qahgk4idsme4dg8clk6gw,1,19.8,49,2023-03-04T06:09:54.051Z,2023-03-04T06:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865535,95,1,1,9,44,cuj4qahgk4idsme4dg8clk6gw,0,19.7,47.3,2023-03-04T06:09:54.933Z,2023-03-04T06:09:57Z,4069980713,212,43.0,4069980709,140,45.6,4069980707,56,Back,4069980705,157,,4069980717,1,,4069980715,213,5.4,4069980711,141,0.0,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865537,96,5,1,9,46,cuj4qahgk4idsme4dg8clk6gw,0,38.9,-1.6,2023-03-04T06:09:56.982Z,2023-03-04T06:31:22Z,4069980729,347,,4069980727,56,Back,4069980995,233,114,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865585,114,5,1,9,46,7p460lrzt1kmp4rsofqa47eqy,1,61.1,101.6,2023-03-04T06:09:56.982Z,2023-03-04T06:10:05Z,4069980981,56,Left,4069980983,347,,4069980989,233,96,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865613,115,1,1,9,54,7p460lrzt1kmp4rsofqa47eqy,1,62.3,100,2023-03-04T06:10:04.614Z,2023-03-04T06:10:07Z,4069981123,56,Left,4069981129,212,7.9,4069981127,141,90.0,4069981121,107,,4069981125,140,62.4,4069981131,213,4.7,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865629,116,1,1,9,57,7p460lrzt1kmp4rsofqa47eqy,1,64.4,90.6,2023-03-04T06:10:07.702Z,2023-03-04T06:10:11Z,4069981243,140,53.5,4069981249,213,3.7,4069981245,141,80.0,4069981241,56,Left,4069981247,212,13.5,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865653,117,1,1,10,1,7p460lrzt1kmp4rsofqa47eqy,1,47.9,67.2,2023-03-04T06:10:11.286Z,2023-03-04T06:10:14Z,4069981361,212,16.5,4069981355,56,Back,4069981357,140,47.0,4069981363,213,4.7,4069981359,141,43.0,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865679,118,1,1,10,3,7p460lrzt1kmp4rsofqa47eqy,1,52.1,32.2,2023-03-04T06:10:14.246Z,2023-03-04T06:10:17Z,4069981481,56,Right,4069981485,141,3.8,4069981487,212,21.9,4069981483,140,61.9,4069981489,213,5.2,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865689,119,1,1,10,7,7p460lrzt1kmp4rsofqa47eqy,1,64.3,7.7,2023-03-04T06:10:17.302Z,2023-03-04T06:10:19Z,4069981551,212,14.5,4069981553,213,1.8,4069981549,141,28.5,4069981547,140,61.1,4069981545,56,Center,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865699,120,1,1,10,9,7p460lrzt1kmp4rsofqa47eqy,1,57.5,23.1,2023-03-04T06:10:19.669Z,2023-03-04T06:10:21Z,4069981617,56,Right,4069981621,141,17.7,4069981625,213,3.8,4069981623,212,5.7,4069981619,140,53.3,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865725,121,1,1,10,11,7p460lrzt1kmp4rsofqa47eqy,1,53,18.2,2023-03-04T06:10:21.478Z,2023-03-04T06:10:25Z,4069981811,212,22.8,4069981807,140,47.5,4069981805,56,Back,4069981809,141,50.7,4069981813,213,1.8,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865739,122,1,1,10,15,7p460lrzt1kmp4rsofqa47eqy,1,56.1,55.2,2023-03-04T06:10:25.301Z,2023-03-04T06:10:28Z,4069981881,140,65.3,4069981885,212,26.3,4069981887,213,1.2,4069981883,141,91.1,4069981879,56,Left,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865753,123,1,1,10,17,7p460lrzt1kmp4rsofqa47eqy,1,66.4,92.4,2023-03-04T06:10:27.974Z,2023-03-04T06:10:29Z,4069981955,212,14.0,4069981951,140,74.9,4069981959,213,5.4,4069981949,56,Center,4069981953,141,76.6,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865763,124,1,1,10,18,7p460lrzt1kmp4rsofqa47eqy,0,73.6,82.6,2023-03-04T06:10:29.078Z,2023-03-04T12:12:02Z,4069982039,140,75.5,4069982043,212,7.9,4069982045,213,1.3,4069982041,141,93.9,4069982037,56,Left,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514956987,966,1,1,10,20,cuj4qahgk4idsme4dg8clk6gw,1,24.1,8.7,2023-03-04T06:10:30.318Z,2023-03-04T12:12:54Z,4070446983,56,Back,4070446989,212,10.6,4070446991,213,6.1,4070446985,140,34.1,4070446987,141,6.6,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865783,97,49,1,10,22,cuj4qahgk4idsme4dg8clk6gw,1,37.5,7.1,2023-03-04T06:10:32.419Z,2023-03-04T12:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865791,98,1,1,10,22,cuj4qahgk4idsme4dg8clk6gw,1,39.8,8.2,2023-03-04T06:10:32.947Z,2023-03-04T06:10:34Z,4069982173,213,3.6,4069982171,212,5.4,4069982169,141,4.9,4069982167,140,35.1,4069982165,56,Back,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865821,99,1,1,10,24,cuj4qahgk4idsme4dg8clk6gw,1,35.9,4.9,2023-03-04T06:10:34.323Z,2023-03-04T06:10:35Z,4069982331,141,12.0,4069982335,213,0.8,4069982327,56,Back,4069982333,212,6.9,4069982329,140,40.6,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865831,100,1,1,10,25,cuj4qahgk4idsme4dg8clk6gw,1,38.6,9.2,2023-03-04T06:10:35.715Z,2023-03-04T06:10:37Z,4069982395,140,35.8,4069982401,213,3.3,4069982397,141,8.5,4069982393,56,Back,4069982399,212,3.0,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865861,101,1,1,10,26,cuj4qahgk4idsme4dg8clk6gw,1,35.8,6.1,2023-03-04T06:10:37.028Z,2023-03-04T06:10:40Z,4069982523,213,5.9,4069982519,141,3.1,4069982521,212,6.1,4069982517,140,41.3,4069982515,56,Back,,,,,,,,,,f35u25047d9vmzt6j20fd29cl,S. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865865,102,1,1,10,29,cuj4qahgk4idsme4dg8clk6gw,0,39.5,4.3,2023-03-04T06:10:40.083Z,2023-03-04T06:10:40Z,4069982557,141,4.9,4069982555,140,41.4,4069982559,212,2.0,4069982561,213,0.2,4069982553,56,Back,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865873,125,61,1,10,31,7p460lrzt1kmp4rsofqa47eqy,1,61.6,93.5,2023-03-04T06:10:41.294Z,2023-03-04T06:10:41Z,4069982603,56,Left,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865903,103,1,1,10,31,cuj4qahgk4idsme4dg8clk6gw,1,37.2,10.4,2023-03-04T06:10:41.683Z,2023-03-04T06:10:44Z,4069982773,141,8.0,4069982767,56,Back,4069982779,213,3.2,4069982771,140,22.9,4069982777,212,15.1,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865939,104,1,1,10,33,cuj4qahgk4idsme4dg8clk6gw,1,25,10.3,2023-03-04T06:10:44.083Z,2023-03-04T06:10:47Z,4069982967,141,32.5,4069982965,140,20.8,4069982971,213,1.9,4069982969,212,15.7,4069982963,56,Back,,,,,,,,,,5pjrdhytzrteyqxxcvxxhjqax,J. Koutroumbis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514865997,105,1,1,10,36,cuj4qahgk4idsme4dg8clk6gw,1,18.5,44.5,2023-03-04T06:10:46.963Z,2023-03-04T06:10:52Z,4069983267,56,Back,4069983269,140,13.6,4069983271,141,84.5,4069983275,213,1.8,4069983273,212,27.7,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514866021,106,1,1,10,42,cuj4qahgk4idsme4dg8clk6gw,1,20.5,91.7,2023-03-04T06:10:52.867Z,2023-03-04T06:10:55Z,4069983423,212,21.6,4069983419,140,20.2,4069983417,56,Back,4069983425,213,4.7,4069983421,141,59.9,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
