id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value
2475209693,558,4,2,50,12,6j4xzc2g1eeafo6v1f38d4x22,0,67.7,70.3,2022-10-22T07:10:35.403Z,2022-10-23T09:15:45Z,3861070983,13,,3861070991,265,,3861071029,233,450,3861070987,56,Center,3861070989,152,,3861070993,286,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209773,451,1,2,50,25,chu9blh367xs3yumct5tqto2q,1,36.4,28.3,2022-10-22T07:10:48.866Z,2022-10-23T09:13:40Z,3861071395,5,,3861071405,212,9.1,3861071403,141,33.7,3861071397,152,,3861071407,213,2.7,3861071399,56,Back,3861071401,140,28.5,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209793,452,1,2,50,27,chu9blh367xs3yumct5tqto2q,1,28.5,33.7,2022-10-22T07:10:50.706Z,2022-10-23T09:13:40Z,3861071485,141,78.6,3861071487,212,30.7,3861071481,56,Back,3861071489,213,1.5,3861071483,140,31.9,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209823,453,1,2,50,31,chu9blh367xs3yumct5tqto2q,1,34.9,75.6,2022-10-22T07:10:54.850Z,2022-10-23T09:13:40Z,3861071635,212,15.8,3861071629,56,Back,3861071637,213,5.6,3861071631,140,46.2,3861071633,141,60.2,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209827,454,4,2,50,38,chu9blh367xs3yumct5tqto2q,1,40.2,40.5,2022-10-22T07:11:01.331Z,2022-10-23T09:13:40Z,3861071657,152,,3861071805,233,559,3861071659,265,,3861071653,13,,3861071655,56,Back,3861071661,286,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209841,559,4,2,50,38,6j4xzc2g1eeafo6v1f38d4x22,0,59.8,59.5,2022-10-22T07:11:01.332Z,2022-10-23T09:15:45Z,3861071813,233,454,3861071773,152,,3861071769,13,,3861071775,265,,3861071777,285,,3861071771,56,Center,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209873,455,1,2,50,47,chu9blh367xs3yumct5tqto2q,1,39.5,37.1,2022-10-22T07:11:10.162Z,2022-10-23T09:13:39Z,3861071915,56,Back,3861071917,140,33.5,3861071911,5,,3861071923,213,2.0,3861071919,141,57.6,3861071913,152,,3861071921,212,15.3,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209887,456,1,2,50,48,chu9blh367xs3yumct5tqto2q,1,33.5,57.6,2022-10-22T07:11:10.946Z,2022-10-23T09:13:39Z,3861072007,141,89.1,3861072009,212,21.7,3861072003,56,Back,3861072005,140,37.0,3861072011,213,1.4,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209895,457,1,2,50,52,chu9blh367xs3yumct5tqto2q,1,40.3,89,2022-10-22T07:11:15.170Z,2022-10-23T09:13:39Z,3861072059,213,5.5,3861072057,212,9.7,3861072047,56,Back,3861072049,140,46.7,3861072053,141,78.8,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209925,458,1,2,50,54,chu9blh367xs3yumct5tqto2q,1,46.7,79.2,2022-10-22T07:11:17.427Z,2022-10-23T09:13:39Z,3861072197,56,Left,3861072205,213,0.1,3861072199,140,61.3,3861072201,141,81.6,3861072203,212,15.4,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209943,459,1,2,50,55,chu9blh367xs3yumct5tqto2q,1,61.3,81.6,2022-10-22T07:11:18.090Z,2022-10-23T09:13:38Z,3861072285,213,4.2,3861072279,140,54.0,3861072281,141,61.4,3861072277,56,Center,3861072283,212,15.7,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209963,460,2,2,50,57,chu9blh367xs3yumct5tqto2q,1,52.7,64.1,2022-10-22T07:11:19.933Z,2022-10-23T09:13:38Z,3861072391,141,86.6,3861072385,7,7zbq77fks307ubp7bxvghxdqt,3861072387,56,Left,3861072389,140,69.8,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475209965,560,55,2,50,57,6j4xzc2g1eeafo6v1f38d4x22,1,30.9,73.8,2022-10-22T07:11:19.934Z,2022-10-23T09:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210041,561,1,2,51,25,6j4xzc2g1eeafo6v1f38d4x22,1,38.6,27.1,2022-10-22T07:11:48.812Z,2022-10-23T09:15:44Z,3861072735,5,,3861072745,212,18.3,3861072737,241,,3861072741,140,33.3,3861072747,213,1.9,3861072739,56,Back,3861072743,141,52.7,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210049,562,1,2,51,28,6j4xzc2g1eeafo6v1f38d4x22,1,30.3,57.5,2022-10-22T07:11:50.908Z,2022-10-23T09:15:44Z,3861072783,213,0.3,3861072777,140,42.0,3861072779,141,64.0,3861072781,212,13.1,3861072775,56,Back,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210055,563,1,2,51,30,6j4xzc2g1eeafo6v1f38d4x22,1,35.2,68.1,2022-10-22T07:11:53.836Z,2022-10-23T09:15:43Z,3861072803,141,74.4,3861072807,213,2.5,3861072801,140,30.2,3861072799,56,Back,3861072805,212,6.8,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210061,564,1,2,51,32,6j4xzc2g1eeafo6v1f38d4x22,1,30.5,76.6,2022-10-22T07:11:54.908Z,2022-10-23T09:15:43Z,3861072833,140,33.0,3861072839,213,1.3,3861072837,212,11.9,3861072835,141,93.6,3861072831,56,Back,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210081,565,1,2,51,35,6j4xzc2g1eeafo6v1f38d4x22,1,32.3,90.8,2022-10-22T07:11:57.900Z,2022-10-23T09:15:43Z,3861072927,213,3.7,3861072921,140,10.4,3861072925,212,26.8,3861072919,56,Back,3861072923,141,70.6,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210087,566,1,2,51,38,6j4xzc2g1eeafo6v1f38d4x22,1,7.8,64.8,2022-10-22T07:12:01.180Z,2022-10-23T09:15:43Z,3861072959,56,Back,3861072963,141,65.7,3861072961,140,23.7,3861072967,213,0.0,3861072965,212,16.7,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210101,567,1,2,51,40,6j4xzc2g1eeafo6v1f38d4x22,1,23.6,65.7,2022-10-22T07:12:03.516Z,2022-10-23T09:15:42Z,3861073025,213,3.4,3861073021,141,58.5,3861073017,56,Back,3861073023,212,19.4,3861073019,140,5.7,,,,,,,,,,4xkq0dt99xipecd4tbm74kq1,N. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210123,568,1,2,51,42,6j4xzc2g1eeafo6v1f38d4x22,1,5.5,54.8,2022-10-22T07:12:05.741Z,2022-10-23T09:15:42Z,3861073135,155,,3861073145,213,5.5,3861073137,56,Back,3861073141,141,5.8,3861073147,1,,3861073139,140,35.8,3861073143,212,46.1,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210151,569,50,2,51,48,6j4xzc2g1eeafo6v1f38d4x22,1,38.7,4.9,2022-10-22T07:12:11.004Z,2022-10-23T09:22:02Z,3861073279,56,Back,3861073281,286,,3865678863,233,461,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210133,461,7,2,51,48,chu9blh367xs3yumct5tqto2q,0,61.3,95.1,2022-10-22T07:12:11.005Z,2022-10-23T09:22:02Z,3861073207,56,Left,3861073209,285,,3865678767,385,,3865678853,233,569,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210167,570,1,2,51,52,6j4xzc2g1eeafo6v1f38d4x22,1,63.1,5.8,2022-10-22T07:12:15.021Z,2022-10-23T09:15:42Z,3861073345,213,2.0,3861073337,56,Center,3861073341,141,27.7,3861073339,140,56.8,3861073343,212,16.3,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210177,571,1,2,51,55,6j4xzc2g1eeafo6v1f38d4x22,1,63.9,30.3,2022-10-22T07:12:18.284Z,2022-10-23T09:15:41Z,3861073387,213,0.9,3861073385,212,9.0,3861073381,140,69.5,3861073379,56,Center,3861073383,141,40.4,,,,,,,,,,4xkq0dt99xipecd4tbm74kq1,N. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210179,572,61,2,51,57,6j4xzc2g1eeafo6v1f38d4x22,0,70,42.5,2022-10-22T07:12:20.109Z,2022-10-23T09:15:41Z,3861073395,56,Center,,,,,,,,,,,,,,,,,,,,,,e713hl3clivldop8wln53rsyy,B. Waine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210183,462,49,2,51,58,chu9blh367xs3yumct5tqto2q,1,25.9,46.4,2022-10-22T07:12:21.860Z,2022-10-23T09:13:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210239,463,1,2,52,2,chu9blh367xs3yumct5tqto2q,1,28.1,38.9,2022-10-22T07:12:25.414Z,2022-10-23T09:22:38Z,3861073771,4,,3861073657,1,,3861074337,154,,3861073645,155,,3861073655,213,0.1,3861073649,140,66.5,3861073647,56,Center,3861074335,210,13,3gpp1g8587gh95uzripmv9pwq,M. Natta,3861073651,141,45.1,,3861073653,212,40.5,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2475210241,464,13,2,52,8,chu9blh367xs3yumct5tqto2q,1,85.8,40.1,2022-10-22T07:12:31.805Z,2022-10-23T09:22:38Z,3861074351,103,52.8,3861074353,214,,3861074355,230,93.2,3861074339,85,,3861074349,102,51.9,3861073665,17,,3861074019,23,,3861074357,231,45.3,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,3861074345,55,463,,3861074021,20,,3861073667,56,3861074343,154,,3861074341,29,,,,,,,,,,,,,Center,,,,,,,,,,
2475210247,465,5,2,52,9,chu9blh367xs3yumct5tqto2q,0,101.4,53.3,2022-10-22T07:12:32.734Z,2022-10-23T09:13:36Z,3861073697,56,Center,3861073699,346,,3861073725,233,573,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210233,573,5,2,52,9,6j4xzc2g1eeafo6v1f38d4x22,1,-1.4,46.7,2022-10-22T07:12:32.734Z,2022-10-23T09:15:41Z,3861073615,56,Back,3861073705,233,465,3861073617,346,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475211019,616,18,2,52,19,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2022-10-22T07:12:41.988Z,2022-10-23T09:15:40Z,3861077313,44,Forward,3861085759,189,,3861077355,55,617,3861077311,42,,3861077315,59,9,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475211021,617,19,2,52,19,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2022-10-22T07:12:41.989Z,2022-10-23T09:15:40Z,3861077331,293,1,3861077327,59,8,3861077321,42,,3861077329,292,9,3861077333,44,Forward,3861077325,145,9,3861077335,55,616,3861085825,189,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210417,574,1,2,52,43,6j4xzc2g1eeafo6v1f38d4x22,1,4.2,42.1,2022-10-22T07:13:06.775Z,2022-10-23T09:23:07Z,3861074485,140,6.0,3861075229,189,,3861074495,237,,3861074489,212,10.8,3861074481,124,,3861074487,141,57.8,3861074491,213,1.4,3861074483,56,Back,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210429,575,1,2,52,44,6j4xzc2g1eeafo6v1f38d4x22,1,6,57.8,2022-10-22T07:13:07.526Z,2022-10-23T09:23:15Z,3861074553,141,74.1,3861074557,213,1.2,3861074551,140,9.8,3861074549,56,Back,3861075269,189,,3861074555,212,11.8,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210433,576,1,2,52,45,6j4xzc2g1eeafo6v1f38d4x22,1,9.8,74.1,2022-10-22T07:13:08.310Z,2022-10-23T09:23:22Z,3861074571,212,9.7,3861074565,56,Back,3861074573,213,4.5,3861074569,141,60.2,3861074567,140,7.6,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210443,577,1,2,52,47,6j4xzc2g1eeafo6v1f38d4x22,1,7.6,60.2,2022-10-22T07:13:09.935Z,2022-10-23T09:15:39Z,3861074611,213,4.9,3861074605,140,12.5,3861074603,56,Back,3861074607,141,24.3,3861074609,212,24.9,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210461,578,1,2,52,48,6j4xzc2g1eeafo6v1f38d4x22,1,13.4,22.2,2022-10-22T07:13:11.598Z,2022-10-23T09:15:39Z,3861074673,140,24.9,3861074671,56,Back,3861074677,212,17.4,3861074679,213,5.5,3861074675,141,3.7,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210483,579,1,2,52,51,6j4xzc2g1eeafo6v1f38d4x22,1,25.4,3.2,2022-10-22T07:13:14.303Z,2022-10-23T09:15:38Z,3861074763,212,21.4,3861074761,141,23.0,3861074757,56,Back,3861074759,140,41.2,3861074765,213,0.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210485,580,1,2,52,54,6j4xzc2g1eeafo6v1f38d4x22,1,40.4,25.5,2022-10-22T07:13:17.454Z,2022-10-23T09:15:38Z,3861074783,212,18.1,3861074781,141,28.3,3861074779,140,23.3,3861074777,56,Back,3861074785,213,3.0,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210497,581,1,2,52,56,6j4xzc2g1eeafo6v1f38d4x22,1,24.1,31.3,2022-10-22T07:13:19.407Z,2022-10-23T09:15:38Z,3861074851,212,17.6,3861074845,56,Back,3861074853,213,1.5,3861074847,140,24.7,3861074849,141,57.2,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210505,582,1,2,52,59,6j4xzc2g1eeafo6v1f38d4x22,1,26.5,54.2,2022-10-22T07:13:22.463Z,2022-10-23T09:15:38Z,3861074893,212,17.0,3861074889,140,42.4,3861074887,56,Back,3861074891,141,59.0,3861074895,213,0.2,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210525,583,1,2,53,1,6j4xzc2g1eeafo6v1f38d4x22,1,42.2,59.4,2022-10-22T07:13:24.030Z,2022-10-23T09:15:37Z,3861074971,212,13.4,3861074973,213,1.9,3861074965,56,Back,3861074969,141,78.2,3861074967,140,38.5,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210559,584,1,2,53,4,6j4xzc2g1eeafo6v1f38d4x22,1,44.7,82.9,2022-10-22T07:13:27.807Z,2022-10-23T09:15:37Z,3861075127,213,0.4,3861075121,140,63.2,3861075125,212,21.4,3861075119,56,Left,3861075123,141,96.0,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210565,585,3,2,53,12,6j4xzc2g1eeafo6v1f38d4x22,0,86.9,83.6,2022-10-22T07:13:35.184Z,2022-10-23T09:23:50Z,3861075173,286,,3861075171,56,Left,3861075175,211,,3865681415,465,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210571,466,12,2,53,13,chu9blh367xs3yumct5tqto2q,1,5.1,32.3,2022-10-22T07:13:36.007Z,2022-10-23T09:23:53Z,3861075207,167,,3861075183,140,6.7,3861075189,213,4.8,3861075185,141,0.0,3861075187,212,22.8,3861075181,56,Back,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210575,467,5,2,53,14,chu9blh367xs3yumct5tqto2q,0,6.9,-1.6,2022-10-22T07:13:37.696Z,2022-10-23T09:13:36Z,3861075203,56,Back,3861075237,233,586,3861075205,347,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210581,586,5,2,53,14,6j4xzc2g1eeafo6v1f38d4x22,1,93.1,101.6,2022-10-22T07:13:37.696Z,2022-10-23T09:15:37Z,3861075231,233,467,3861075225,56,Left,3861075227,347,,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210601,587,1,2,53,20,6j4xzc2g1eeafo6v1f38d4x22,1,92.9,100,2022-10-22T07:13:43.248Z,2022-10-23T09:24:05Z,3861075329,56,Left,3861075339,1,,3861075327,107,,3861075331,140,67.9,3861075337,213,3.4,3861075529,189,,3861075333,141,92.7,3861075335,212,27.0,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210615,588,1,2,53,21,6j4xzc2g1eeafo6v1f38d4x22,1,67.9,92.7,2022-10-22T07:13:44.839Z,2022-10-23T09:24:10Z,3861075371,56,Left,3861075377,212,13.2,3861075379,213,3.5,3861075373,140,56.0,3861075375,141,86.3,3861075561,189,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210617,589,1,2,53,24,6j4xzc2g1eeafo6v1f38d4x22,1,56,86.3,2022-10-22T07:13:47.584Z,2022-10-23T09:15:36Z,3861075393,56,Left,3861075399,212,9.5,3861075401,213,0.2,3861075395,140,64.8,3861075397,141,89.3,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210625,590,1,2,53,25,6j4xzc2g1eeafo6v1f38d4x22,1,64.8,89.3,2022-10-22T07:13:48.176Z,2022-10-23T09:15:35Z,3861075425,56,Left,3861075429,141,85.9,3861075427,140,59.1,3861075431,212,6.4,3861075433,213,3.5,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210631,591,1,2,53,26,6j4xzc2g1eeafo6v1f38d4x22,1,58.9,84.4,2022-10-22T07:13:49.072Z,2022-10-23T09:15:35Z,3861075453,141,67.6,3861075449,56,Back,3861075451,140,46.5,3861075457,213,3.9,3861075455,212,17.3,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210643,592,1,2,53,27,6j4xzc2g1eeafo6v1f38d4x22,1,46.5,67.5,2022-10-22T07:13:50.704Z,2022-10-23T09:15:35Z,3861075521,141,43.7,3861075523,212,16.2,3861075519,140,47.8,3861075517,56,Back,3861075525,213,4.8,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210657,593,1,2,53,31,6j4xzc2g1eeafo6v1f38d4x22,1,46.8,33.4,2022-10-22T07:13:54.847Z,2022-10-23T09:15:35Z,3861075599,213,5.3,3861075597,212,17.0,3861075591,56,Right,3861075595,141,12.6,3861075593,140,55.8,,,,,,,,,,4xkq0dt99xipecd4tbm74kq1,N. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210683,594,1,2,53,33,6j4xzc2g1eeafo6v1f38d4x22,1,56.3,8.6,2022-10-22T07:13:56.464Z,2022-10-23T09:15:34Z,3861075725,140,67.1,3861075723,56,Right,3861075729,212,11.4,3861075727,141,7.1,3861075731,213,6.2,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210693,595,1,2,53,39,6j4xzc2g1eeafo6v1f38d4x22,1,70.4,5.5,2022-10-22T07:14:02.496Z,2022-10-23T09:15:34Z,3861075777,56,Right,3861075781,141,3.2,3861075787,213,3.4,3861075779,140,63.9,3861075783,212,7.0,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210721,596,1,2,53,40,6j4xzc2g1eeafo6v1f38d4x22,1,63.9,3.2,2022-10-22T07:14:03.552Z,2022-10-23T09:15:34Z,3861075909,212,19.2,3861075907,141,25.8,3861075903,56,Center,3861075905,140,52.9,3861075913,213,2.2,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210727,597,1,2,53,43,6j4xzc2g1eeafo6v1f38d4x22,1,52.9,25.8,2022-10-22T07:14:06.544Z,2022-10-23T09:15:34Z,3861075949,141,30.4,3861075947,140,55.8,3861075951,212,4.4,3861075953,213,0.8,3861075945,56,Center,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210735,598,1,2,53,45,6j4xzc2g1eeafo6v1f38d4x22,1,56.1,31,2022-10-22T07:14:07.984Z,2022-10-23T09:15:33Z,3861075993,212,7.9,3861075989,140,63.6,3861075987,56,Center,3861075991,141,32.2,3861075995,213,0.1,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210739,599,4,2,53,47,6j4xzc2g1eeafo6v1f38d4x22,1,64.4,38.8,2022-10-22T07:14:09.922Z,2022-10-23T09:15:33Z,3861076219,152,,3861076217,13,,3861076221,265,,3861076229,233,468,3861076013,286,,3861076011,56,Center,,,,,,,4xkq0dt99xipecd4tbm74kq1,N. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210749,468,4,2,53,47,chu9blh367xs3yumct5tqto2q,0,35.6,61.2,2022-10-22T07:14:09.923Z,2022-10-23T09:13:35Z,3861076045,152,,3861076237,233,599,3861076049,285,,3861076047,265,,3861076041,13,,3861076043,56,Back,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210765,600,1,2,53,52,6j4xzc2g1eeafo6v1f38d4x22,1,62.5,38,2022-10-22T07:14:15.456Z,2022-10-23T09:15:33Z,3861076115,213,0.9,3861139193,5,,3861076107,56,Center,3861076109,140,71.5,3861076111,141,54.3,3861076113,212,14.6,3861139195,152,,,,,4xkq0dt99xipecd4tbm74kq1,N. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210769,601,61,2,53,53,6j4xzc2g1eeafo6v1f38d4x22,0,71.3,56.1,2022-10-22T07:14:16.545Z,2022-10-23T09:15:32Z,3861076131,56,Center,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475210775,469,49,2,53,54,chu9blh367xs3yumct5tqto2q,1,31.1,24.1,2022-10-22T07:14:17.703Z,2022-10-23T09:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
