id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,assist,qualifier/16/value,qualifier/17/value
2540535517,134,49,1,11,22,9xmhnv6im8h7c9e17oqvcx8gl,1,71.6,43.6,2023-04-29T09:57:26.087Z,2023-04-29T22:25:53Z,,,,,,,,,,,,,,,,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535547,135,1,1,11,24,9xmhnv6im8h7c9e17oqvcx8gl,1,71.6,43.6,2023-04-29T09:57:27.551Z,2023-04-29T09:57:30Z,4234008371,140,55.1,4234008375,212,19.7,4234008369,56,Center,4234008373,141,29.7,4234008377,213,3.6,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535565,136,1,1,11,25,9xmhnv6im8h7c9e17oqvcx8gl,0,55.1,29.7,2023-04-29T09:57:28.473Z,2023-04-29T22:26:01Z,4234008457,56,Center,4234008465,213,0.8,4234008461,141,67.3,4234008459,140,79.7,4234008455,155,,4234008467,1,,4234008463,212,36.3,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535553,118,44,1,11,28,v046no35g7ebk8lytdjmfb43,1,20.3,33.5,2023-04-29T09:57:32.011Z,2023-04-29T09:57:34Z,4234008487,233,137,4234008411,285,,4234008409,56,Back,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535569,137,44,1,11,28,9xmhnv6im8h7c9e17oqvcx8gl,0,79.7,66.5,2023-04-29T09:57:32.012Z,2023-04-29T09:57:35Z,4234008497,233,118,4234008475,56,Center,4234008477,286,,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535559,119,61,1,11,29,v046no35g7ebk8lytdjmfb43,1,20.3,34.3,2023-04-29T09:57:32.311Z,2023-04-29T09:57:32Z,4234008425,56,Back,,,,,,,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535589,138,1,1,11,32,9xmhnv6im8h7c9e17oqvcx8gl,1,77.7,89.9,2023-04-29T09:57:35.454Z,2023-04-29T22:26:13Z,4234008597,141,83.3,4234008593,56,Left,4234008599,212,18.8,4234008601,213,3.4,4234008595,140,60.3,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535597,139,1,1,11,33,9xmhnv6im8h7c9e17oqvcx8gl,1,60.3,83.3,2023-04-29T09:57:36.974Z,2023-04-29T22:26:16Z,4234008633,141,65.7,4234008637,213,4.9,4234008635,212,12.2,4234008631,140,62.3,4234008629,56,Center,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535613,140,1,1,11,36,9xmhnv6im8h7c9e17oqvcx8gl,0,62.3,65.7,2023-04-29T09:57:40.062Z,2023-04-29T10:00:53Z,4234008703,141,19.4,4234008707,213,5.1,4234008697,155,,4234008701,140,75.2,4234008699,56,Right,4234008709,1,,4234008705,212,34.3,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535603,120,44,1,11,37,v046no35g7ebk8lytdjmfb43,1,22.5,81,2023-04-29T09:57:40.442Z,2023-04-29T22:26:25Z,4234008663,285,,4234008661,56,Back,4234008753,233,141,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535617,141,44,1,11,37,9xmhnv6im8h7c9e17oqvcx8gl,0,77.5,19,2023-04-29T09:57:40.443Z,2023-04-29T22:26:26Z,4234008727,286,,4234008725,56,Right,4234008779,233,120,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535609,121,1,1,11,38,v046no35g7ebk8lytdjmfb43,1,20.1,81.4,2023-04-29T09:57:41.586Z,2023-04-29T09:57:42Z,4234008689,212,8.8,4234008685,140,27.5,4234008687,141,75.4,4234008691,213,5.8,4234008683,56,Back,4234008681,3,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535611,122,49,1,11,39,v046no35g7ebk8lytdjmfb43,1,27.5,75.4,2023-04-29T09:57:42.643Z,2023-04-29T09:57:43Z,,,,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535643,123,61,1,11,40,v046no35g7ebk8lytdjmfb43,0,37,76.7,2023-04-29T09:57:43.443Z,2023-04-29T10:03:41Z,4234008895,56,Back,,,,,,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540537169,191,1,1,11,41,9xmhnv6im8h7c9e17oqvcx8gl,1,55.4,29.5,2023-04-29T09:57:44.298Z,2023-04-29T10:03:53Z,4234017321,56,Back,4234017323,140,45.7,4234017327,212,10.2,4234017329,213,3.1,4234017325,141,29.9,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535655,142,1,1,11,45,9xmhnv6im8h7c9e17oqvcx8gl,0,45.8,28.9,2023-04-29T09:57:48.749Z,2023-04-29T22:27:38Z,4234008945,141,29.5,4234008951,1,,4234008949,213,0.0,4234008941,56,Center,4234008939,157,,4234008943,140,93.9,4234008947,212,50.5,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535661,124,52,1,11,47,v046no35g7ebk8lytdjmfb43,1,9,63.6,2023-04-29T09:57:50.265Z,2023-04-29T22:27:45Z,4237565951,377,,,,,,,,,,,,,,,,,,,,,,,26vm9o1w3l4behscs3hk4d8x6,M. Freke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535707,125,1,1,11,51,v046no35g7ebk8lytdjmfb43,1,12.7,56.6,2023-04-29T09:57:54.490Z,2023-04-29T09:57:58Z,4234009189,287,,4234009175,56,Right,4234009179,141,3.1,4234009185,1,,4234009181,212,55.2,4234009173,123,,4234009177,140,52.2,4234009183,213,5.6,26vm9o1w3l4behscs3hk4d8x6,M. Freke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535747,126,1,1,11,57,v046no35g7ebk8lytdjmfb43,0,52.2,3.1,2023-04-29T09:58:00.691Z,2023-04-29T09:58:02Z,4234009291,212,28.9,4234009283,155,,4234009287,140,78.2,4234009289,141,17.0,4234009285,56,Right,4234009293,213,0.3,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535763,143,12,1,11,58,9xmhnv6im8h7c9e17oqvcx8gl,1,25.7,84.5,2023-04-29T09:58:01.997Z,2023-04-29T09:59:32Z,4234009367,167,,4234009341,212,13.0,4234009337,140,30.8,4234009339,141,100.0,4234009343,213,1.1,4234009335,56,Back,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535753,127,5,1,11,59,v046no35g7ebk8lytdjmfb43,1,70.9,-2,2023-04-29T09:58:02.811Z,2023-04-29T09:58:05Z,4234009383,233,144,4234009315,347,,4234009313,56,Right,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535767,144,5,1,11,59,9xmhnv6im8h7c9e17oqvcx8gl,0,29.1,102,2023-04-29T09:58:02.811Z,2023-04-29T09:59:40Z,4234009359,56,Back,4234009403,233,127,4234009361,347,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535813,128,1,1,12,6,v046no35g7ebk8lytdjmfb43,1,71.9,0,2023-04-29T09:58:10.026Z,2023-04-29T09:58:14Z,4234009599,212,24.9,4234009595,140,52.2,4234009601,213,2.6,4234009603,1,,4234009591,107,,4234009593,56,Right,4234009597,141,18.5,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535835,129,1,1,12,10,v046no35g7ebk8lytdjmfb43,1,51.3,27,2023-04-29T09:58:13.905Z,2023-04-29T09:58:16Z,4234009701,213,2.0,4234009693,56,Back,4234009697,141,53.6,4234009699,212,20.1,4234009695,140,43.0,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535843,130,1,1,12,12,v046no35g7ebk8lytdjmfb43,1,42.6,53.7,2023-04-29T09:58:16.097Z,2023-04-29T09:58:18Z,4234009777,140,45.0,4234009783,213,1.4,4234009775,56,Back,4234009779,141,74.1,4234009781,212,14.1,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535849,131,1,1,12,15,v046no35g7ebk8lytdjmfb43,0,45.4,75.9,2023-04-29T09:58:18.633Z,2023-04-29T09:58:20Z,4234009825,140,63.5,4234009831,213,0.1,4234009829,212,19.1,4234009823,56,Center,4234009827,141,78.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535859,145,8,1,12,17,9xmhnv6im8h7c9e17oqvcx8gl,1,33.3,23,2023-04-29T09:58:20.834Z,2023-04-29T22:33:17Z,4237576505,383,,4234009869,56,Back,,,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535865,146,49,1,12,18,9xmhnv6im8h7c9e17oqvcx8gl,1,34.2,32.4,2023-04-29T09:58:21.567Z,2023-04-29T22:33:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535873,147,1,1,12,19,9xmhnv6im8h7c9e17oqvcx8gl,1,34.2,32.4,2023-04-29T09:58:22.836Z,2023-04-29T09:58:25Z,4234009923,213,6.2,4234009921,212,10.6,4234009917,140,44.2,4234009913,155,,4234009919,141,30.6,4234009915,56,Back,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535875,148,1,1,12,20,9xmhnv6im8h7c9e17oqvcx8gl,1,42.5,29.8,2023-04-29T09:58:23.172Z,2023-04-29T22:33:29Z,4234009935,213,4.6,4234009927,56,Back,4234009929,140,41.1,4234009931,141,7.4,4234009933,212,15.3,,,,,,,,,,cl3z842ngppg6uu3tlusruep5,F. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535887,149,1,1,12,21,9xmhnv6im8h7c9e17oqvcx8gl,1,41.1,7.4,2023-04-29T09:58:24.222Z,2023-04-29T22:33:31Z,4234009989,212,22.1,4234009985,140,23.6,4234009987,141,25.5,4234009991,213,2.6,4234009983,56,Back,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535899,150,1,1,12,25,9xmhnv6im8h7c9e17oqvcx8gl,1,23.6,25.5,2023-04-29T09:58:28.162Z,2023-04-29T09:58:30Z,4234010033,140,30.5,4234010037,212,12.6,4234010031,56,Back,4234010035,141,40.6,4234010039,213,1.0,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535913,151,1,1,12,26,9xmhnv6im8h7c9e17oqvcx8gl,1,30.9,36.1,2023-04-29T09:58:29.205Z,2023-04-29T22:33:40Z,4234010085,56,Back,4234010093,213,2.2,4234010089,141,49.9,4234010091,212,11.3,4234010087,140,24.9,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535941,152,1,1,12,28,9xmhnv6im8h7c9e17oqvcx8gl,1,24.9,49.9,2023-04-29T09:58:32.056Z,2023-04-29T09:58:38Z,4234010237,140,23.0,4234010241,212,23.0,4234010235,56,Back,4234010239,141,16.2,4234010243,213,4.6,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535949,153,1,1,12,33,9xmhnv6im8h7c9e17oqvcx8gl,0,35.3,13.4,2023-04-29T09:58:36.365Z,2023-04-29T22:33:54Z,4234010271,140,71.4,4234010273,141,39.4,4234010277,213,0.4,4234010267,155,,4234010269,56,Center,4234010275,212,41.8,4234010279,1,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535979,132,1,1,12,35,v046no35g7ebk8lytdjmfb43,1,30.1,61.7,2023-04-29T09:58:39.033Z,2023-04-29T22:34:58Z,4234010371,3,,4234010381,213,4.5,4234010377,141,23.1,4234010373,56,Back,4234010375,140,25.1,4234010379,212,26.8,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535983,133,49,1,12,38,v046no35g7ebk8lytdjmfb43,1,25.2,22.8,2023-04-29T09:58:41.162Z,2023-04-29T22:35:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540535999,134,1,1,12,39,v046no35g7ebk8lytdjmfb43,1,25.2,22.8,2023-04-29T09:58:42.418Z,2023-04-29T09:58:44Z,4234010475,140,37.6,4234010481,213,0.1,4234010479,212,13.1,4234010473,56,Back,4234010477,141,24.3,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536011,135,1,1,12,41,v046no35g7ebk8lytdjmfb43,1,37.6,24.3,2023-04-29T09:58:44.506Z,2023-04-29T09:59:47Z,4234010529,141,25.6,4234010525,56,Back,4234010531,212,13.7,4234010527,140,24.6,4234010533,213,3.1,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536023,136,1,1,12,43,v046no35g7ebk8lytdjmfb43,1,25.4,25.2,2023-04-29T09:58:46.713Z,2023-04-29T09:58:48Z,4234010599,213,0.3,4234010595,141,30.0,4234010591,56,Back,4234010597,212,9.8,4234010593,140,34.2,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536051,137,1,1,12,45,v046no35g7ebk8lytdjmfb43,1,33.4,35.8,2023-04-29T09:58:48.625Z,2023-04-29T09:58:53Z,4234010719,213,1.7,4234010715,141,66.4,4234010711,56,Back,4234010713,140,29.9,4234010717,212,21.1,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536069,138,1,1,12,50,v046no35g7ebk8lytdjmfb43,1,29.2,66.7,2023-04-29T09:58:53.785Z,2023-04-29T09:58:56Z,4234010779,56,Back,4234010781,140,37.0,4234010785,212,21.2,4234010783,141,95.4,4234010787,213,1.2,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536079,139,1,1,12,53,v046no35g7ebk8lytdjmfb43,1,37,95.6,2023-04-29T09:58:56.249Z,2023-04-29T09:58:57Z,4234010833,140,54.4,4234010837,212,18.3,4234010839,213,0.1,4234010831,56,Left,4234010835,141,97.4,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536081,140,1,1,12,54,v046no35g7ebk8lytdjmfb43,1,52.2,97.2,2023-04-29T09:58:57.681Z,2023-04-29T09:58:58Z,4234010849,212,16.2,4234010845,140,36.8,4234010851,213,3.1,4234010847,141,97.7,4234010843,56,Back,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536117,141,1,1,12,55,v046no35g7ebk8lytdjmfb43,1,36.9,97.7,2023-04-29T09:58:58.634Z,2023-04-29T09:59:04Z,4234010971,56,Back,4234010973,140,27.5,4234010977,212,16.4,4234010975,141,78.4,4234010979,213,4.1,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536135,142,1,1,13,1,v046no35g7ebk8lytdjmfb43,1,26,83.9,2023-04-29T09:59:04.713Z,2023-04-29T09:59:07Z,4234011057,212,9.0,4234011053,140,27.9,4234011051,56,Back,4234011055,141,96.8,4234011059,213,1.3,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536139,143,1,1,13,4,v046no35g7ebk8lytdjmfb43,1,24.3,96.6,2023-04-29T09:59:07.577Z,2023-04-29T09:59:09Z,4234011083,141,78.8,4234011087,213,4.9,4234011079,56,Back,4234011081,140,26.5,4234011085,212,12.3,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536165,144,1,1,13,6,v046no35g7ebk8lytdjmfb43,1,26.4,78.8,2023-04-29T09:59:09.289Z,2023-04-29T09:59:12Z,4234011191,141,53.1,4234011187,56,Back,4234011193,212,26.8,4234011195,213,3.9,4234011189,140,7.1,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536183,145,1,1,13,9,v046no35g7ebk8lytdjmfb43,1,6.9,49.7,2023-04-29T09:59:12.273Z,2023-04-29T09:59:16Z,4234011281,56,Back,4234011287,212,22.6,4234011283,140,19.2,4234011289,213,5.3,4234011285,141,22.4,,,,,,,,,,26vm9o1w3l4behscs3hk4d8x6,M. Freke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536199,146,1,1,13,13,v046no35g7ebk8lytdjmfb43,1,27.6,20,2023-04-29T09:59:16.809Z,2023-04-29T09:59:20Z,4234011361,140,32.5,4234011365,212,11.5,4234011367,213,1.1,4234011363,141,35.2,4234011359,56,Back,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536243,147,1,1,13,16,v046no35g7ebk8lytdjmfb43,1,33.3,36.4,2023-04-29T09:59:20.025Z,2023-04-29T09:59:27Z,4234011547,140,53.0,4234011543,155,,4234011555,1,,4234011553,213,1.1,4234011549,141,94.1,4234011545,56,Left,4234011551,212,44.4,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536253,148,1,1,13,24,v046no35g7ebk8lytdjmfb43,1,64,85.7,2023-04-29T09:59:27.385Z,2023-04-29T09:59:29Z,4234011583,56,Center,4234011591,213,4.7,4234011587,141,54.6,4234011585,140,63.4,4234011589,212,21.2,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536267,149,1,1,13,26,v046no35g7ebk8lytdjmfb43,1,63.5,53.9,2023-04-29T09:59:29.795Z,2023-04-29T09:59:34Z,4234011643,155,,4234011647,140,87.8,4234011655,1,,4234011653,213,5.5,4234011649,141,18.5,4234011651,212,35.1,4234011645,56,Right,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536281,150,1,1,13,31,v046no35g7ebk8lytdjmfb43,1,89.4,29.5,2023-04-29T09:59:34.169Z,2023-04-29T22:36:10Z,4234011689,56,Center,4234011695,212,10.0,4234011845,210,15,4234011693,141,37.1,4234011697,213,2.6,4234011847,154,,4234011691,140,81.3,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536283,151,15,1,13,32,v046no35g7ebk8lytdjmfb43,1,81.9,36.9,2023-04-29T09:59:35.376Z,2023-04-29T22:36:10Z,4234011879,102,49.7,4234011891,230,98.2,4234011893,231,47.7,4234011889,147,38.1,4234011873,154,,4234011707,56,Center,4234011703,22,,4234011871,29,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,4234011793,82,4234011795,233,4234011875,55,150,4234011789,20,4234011705,18,4234011883,215,,4234011887,146,83.6,4234011881,103,19,,154,,4234011869,78,4234011885,328,,,,
2540536285,154,10,1,13,32,9xmhnv6im8h7c9e17oqvcx8gl,1,16.4,61.7,2023-04-29T09:59:35.476Z,2023-04-29T22:36:01Z,4234011717,94,,4234011719,56,Back,4234011803,233,151,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536289,152,6,1,13,34,v046no35g7ebk8lytdjmfb43,1,82.8,37.6,2023-04-29T09:59:37.426Z,2023-04-29T09:59:38Z,4234011733,56,Center,4234011773,233,155,4234011735,75,,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536293,155,6,1,13,34,9xmhnv6im8h7c9e17oqvcx8gl,0,17.2,62.4,2023-04-29T09:59:37.426Z,2023-04-29T22:37:03Z,4234011777,233,152,4234011755,73,,4234011751,56,Back,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536461,153,1,1,14,8,v046no35g7ebk8lytdjmfb43,1,99.5,0.5,2023-04-29T10:00:11.657Z,2023-04-29T22:37:15Z,4234013001,210,15,4234012437,2,,4234013003,154,,4234012439,6,,4234012451,212,34.6,4234012445,56,Center,4234012449,141,50.1,4234012453,213,1.8,abfwfqsv8o9xsnkor896869cl,J. O'Shea,1,4234012441,155,4234012455,1,4234012443,224,,4234012447,140,4237583809,20,,,,,,,,,,,,92.1,,,,,,,,
2540536471,154,44,1,14,11,v046no35g7ebk8lytdjmfb43,1,91.1,48.2,2023-04-29T10:00:14.281Z,2023-04-29T22:37:09Z,4234012479,56,Center,4234012481,286,,4234012501,233,156,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536469,156,44,1,14,11,9xmhnv6im8h7c9e17oqvcx8gl,0,8.9,51.8,2023-04-29T10:00:14.282Z,2023-04-29T22:37:10Z,4234012473,285,,4234012511,233,154,4234012471,56,Back,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536473,155,15,1,14,12,v046no35g7ebk8lytdjmfb43,1,91.9,50.1,2023-04-29T10:00:15.562Z,2023-04-29T22:37:16Z,4234012797,25,,4234013029,103,13.9,4234013019,29,,4234013021,154,,4234013017,78,,4234013023,55,153,4234013027,102,48.2,4234012799,15,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,4234013031,146,4234012487,17,4234013033,147,49.8,4234012803,328,4234013039,233,4234012489,56,Center,,,,,,,99.3,,,,,,,157,,,
2540536481,157,10,1,14,12,9xmhnv6im8h7c9e17oqvcx8gl,1,2.9,49.7,2023-04-29T10:00:15.662Z,2023-04-29T22:37:44Z,4234012533,182,,4237585745,377,,4234014311,179,,4234012529,173,,4234012829,233,155,4234012535,56,Back,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536501,158,12,1,14,14,9xmhnv6im8h7c9e17oqvcx8gl,1,4.2,73,2023-04-29T10:00:17.985Z,2023-04-29T22:38:29Z,4234012621,140,28.3,4234012625,212,25.8,4234012619,56,Back,4234012627,213,0.2,4234012623,141,80.6,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536503,159,49,1,14,15,9xmhnv6im8h7c9e17oqvcx8gl,1,29.9,81.8,2023-04-29T10:00:18.474Z,2023-04-29T22:38:31Z,,,,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536511,160,1,1,14,17,9xmhnv6im8h7c9e17oqvcx8gl,1,32.8,83,2023-04-29T10:00:20.912Z,2023-04-29T22:38:52Z,4234012677,141,87.4,4234012673,56,Left,4234012681,213,0.1,4234012679,212,22.1,4234012675,140,53.7,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540536515,161,1,1,14,19,9xmhnv6im8h7c9e17oqvcx8gl,0,53.7,87.4,2023-04-29T10:00:22.531Z,2023-04-29T22:38:59Z,4234012715,212,15.3,4234012711,140,65.5,4234012717,213,5.7,4234012713,141,74.1,4234012709,56,Center,,,,,,,,,,21ngdkjv2nhbacznidnyq82ui,J. Valadon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
