id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2531498743,121,4,1,10,34,c33jm806py6adse5wv9wx6ch1,0,44.4,3.2,2023-04-10T06:10:45.012Z,2023-04-10T06:10:50Z,4178936157,152,,4178936197,294,,4178936161,285,,4178936239,233,111,4178936153,13,,4178936155,56,Back,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498771,112,1,1,10,42,6j4xzc2g1eeafo6v1f38d4x22,1,58.1,95.3,2023-04-10T06:10:52.990Z,2023-04-11T06:38:57Z,4178936277,5,,4178936281,56,Back,4178968475,189,,4178936285,141,83.9,4178936289,213,3.7,4178936283,140,47.0,4178936279,152,,4178936287,212,14.0,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498777,113,1,1,10,44,6j4xzc2g1eeafo6v1f38d4x22,1,47,83.9,2023-04-10T06:10:55.301Z,2023-04-10T06:10:56Z,4178936319,213,4.7,4178936317,212,9.0,4178936309,56,Back,4178936311,140,46.9,4178936315,141,70.6,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498783,114,1,1,10,45,6j4xzc2g1eeafo6v1f38d4x22,1,46.9,70.6,2023-04-10T06:10:56.086Z,2023-04-10T06:10:58Z,4178936345,140,40.8,4178936351,213,2.1,4178936343,56,Back,4178936347,141,88.3,4178936349,212,13.6,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498791,115,2,1,10,47,6j4xzc2g1eeafo6v1f38d4x22,1,44.5,89.4,2023-04-10T06:10:58.262Z,2023-04-10T06:11:14Z,4178936391,141,54.3,4178936387,56,Center,4178936389,140,77.4,4178936397,1,,4178936573,7,ekjy3o3ymld0zkjdaynb4itat,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498803,123,55,1,10,47,c33jm806py6adse5wv9wx6ch1,1,29.1,50.1,2023-04-10T06:10:58.263Z,2023-04-10T06:38:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498801,122,43,1,10,51,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-10T06:11:01.554Z,2023-04-10T06:39:22Z,4178936423,140,24.0,4178936429,213,6.0,4178936419,3,0,4178936425,141,34.8,4178936421,56,Back,4178936427,212,7.3,4178971111,144,1,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498875,125,1,1,11,8,c33jm806py6adse5wv9wx6ch1,1,30.3,40.6,2023-04-10T06:11:19.187Z,2023-04-11T06:39:41Z,4178936737,56,Back,4178971157,152,,4178936747,213,1.6,4178936741,141,76.3,4178971155,5,,4178936739,140,29.2,4178936743,212,24.3,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498885,126,1,1,11,20,c33jm806py6adse5wv9wx6ch1,1,47.3,57.9,2023-04-10T06:11:30.723Z,2023-04-10T06:11:33Z,4178936785,56,Center,4178936789,141,62.9,4178936793,213,0.5,4178936791,212,7.7,4178936787,140,53.9,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498891,127,1,1,11,22,c33jm806py6adse5wv9wx6ch1,1,54.2,72.7,2023-04-10T06:11:33.155Z,2023-04-10T06:11:34Z,4178936819,140,61.2,4178936817,56,Left,4178936823,212,18.6,4178936821,141,97.8,4178936825,213,1.2,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498901,128,1,1,11,24,c33jm806py6adse5wv9wx6ch1,1,61.2,97.8,2023-04-10T06:11:34.611Z,2023-04-10T06:11:37Z,4178936861,140,51.4,4178936865,212,10.9,4178936863,141,92.6,4178936867,213,3.5,4178936859,56,Left,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498909,129,1,1,11,26,c33jm806py6adse5wv9wx6ch1,0,52.6,91.7,2023-04-10T06:11:37.476Z,2023-04-10T06:11:39Z,4178936895,56,Center,4178936899,141,76.4,4178936893,155,,4178936901,212,36.8,4178936905,1,,4178936903,213,6.0,4178936897,140,86.2,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498915,116,1,1,11,29,6j4xzc2g1eeafo6v1f38d4x22,1,12.9,27,2023-04-10T06:11:40.134Z,2023-04-10T06:11:41Z,4178936931,3,,4178936935,140,26.2,4178936941,213,5.9,4178936939,212,15.1,4178936937,141,18.6,4178936933,56,Back,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498917,117,49,1,11,31,6j4xzc2g1eeafo6v1f38d4x22,1,24,13.8,2023-04-10T06:11:41.781Z,2023-04-10T06:11:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498925,118,1,1,11,32,6j4xzc2g1eeafo6v1f38d4x22,0,23.7,5.3,2023-04-10T06:11:43.171Z,2023-04-10T06:11:49Z,4178936963,56,Back,4178936969,212,4.1,4178937077,286,,4178936965,140,27.6,4178937071,236,,4178936967,141,5.2,4178936971,213,6.3,4178937073,233,130,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498923,130,74,1,11,32,c33jm806py6adse5wv9wx6ch1,1,68.7,95.9,2023-04-10T06:11:43.172Z,2023-04-10T06:11:44Z,4178936959,285,,4178936957,56,Left,4178936997,233,118,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498937,119,5,1,11,33,6j4xzc2g1eeafo6v1f38d4x22,1,24,-1.4,2023-04-10T06:11:43.748Z,2023-04-10T06:18:22Z,4178937025,347,,4178937023,56,Back,4178937029,233,131,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498929,131,5,1,11,33,c33jm806py6adse5wv9wx6ch1,0,76,101.4,2023-04-10T06:11:43.748Z,2023-04-10T06:11:46Z,4178936985,347,,4178937035,233,119,4178936983,56,Left,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498979,120,1,1,11,48,6j4xzc2g1eeafo6v1f38d4x22,1,29.1,0,2023-04-10T06:11:59.366Z,2023-04-10T06:12:03Z,4178937233,141,5.9,4178937227,107,,4178937235,212,13.7,4178937231,140,41.1,4178937237,213,0.4,4178937229,56,Back,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498981,121,61,1,11,50,6j4xzc2g1eeafo6v1f38d4x22,0,39.6,4.2,2023-04-10T06:12:01.221Z,2023-04-11T06:40:38Z,4178937245,56,Back,,,,,,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498985,132,61,1,11,52,c33jm806py6adse5wv9wx6ch1,1,61.3,96.4,2023-04-10T06:12:03.222Z,2023-04-10T06:12:36Z,4178937257,56,Left,,,,,,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498993,122,5,1,11,53,6j4xzc2g1eeafo6v1f38d4x22,1,34.9,-2,2023-04-10T06:12:04.423Z,2023-04-10T06:12:06Z,4178937287,347,,4178937303,233,133,4178937285,56,Back,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531498989,133,5,1,11,53,c33jm806py6adse5wv9wx6ch1,0,65.1,102,2023-04-10T06:12:04.423Z,2023-04-10T06:18:22Z,4178937265,56,Left,4178937315,233,122,4178937267,347,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499009,123,1,1,12,0,6j4xzc2g1eeafo6v1f38d4x22,1,34.9,0,2023-04-10T06:12:11.334Z,2023-04-10T06:12:12Z,4178937377,213,0.7,4178937369,56,Back,4178937375,212,10.5,4178937371,140,42.3,4178937373,141,9.1,4178937367,107,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499015,124,1,1,12,1,6j4xzc2g1eeafo6v1f38d4x22,0,42.3,9.1,2023-04-10T06:12:12.390Z,2023-04-10T06:41:01Z,4178937395,212,10.8,4178937389,56,Back,4178937391,140,32.4,4178937393,141,5.0,4178937397,213,3.4,4178973885,156,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499021,134,49,1,12,3,c33jm806py6adse5wv9wx6ch1,1,66.3,97.7,2023-04-10T06:12:13.989Z,2023-04-10T06:12:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499025,135,3,1,12,4,c33jm806py6adse5wv9wx6ch1,0,66.9,96.8,2023-04-10T06:12:15.395Z,2023-04-11T06:41:14Z,4178937417,56,Left,4178937451,286,,4178974943,233,125,4182209167,465,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499027,125,7,1,12,4,6j4xzc2g1eeafo6v1f38d4x22,0,33.1,3.2,2023-04-10T06:12:15.396Z,2023-04-11T06:41:16Z,4182209191,383,,4178937439,285,,4178937437,56,Back,4178974937,233,135,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499029,136,1,1,12,6,c33jm806py6adse5wv9wx6ch1,1,64.3,96.2,2023-04-10T06:12:16.931Z,2023-04-10T06:41:52Z,4178937463,212,18.7,4178937457,56,Center,4178937465,213,5.2,4178937461,141,72.1,4178975317,155,,4178937459,140,72.9,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499039,137,1,1,12,7,c33jm806py6adse5wv9wx6ch1,1,72.9,72.1,2023-04-10T06:12:18.149Z,2023-04-10T06:13:18Z,4178937527,213,0.9,4178937521,140,85.2,4178937525,212,21.6,4178937523,141,97.5,4178937519,56,Left,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499033,126,43,1,12,8,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-04-10T06:12:19.397Z,2023-04-10T06:13:46Z,4178938273,144,61,4178937481,56,Back,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499041,138,50,1,12,11,c33jm806py6adse5wv9wx6ch1,1,91.4,96.8,2023-04-10T06:12:21.612Z,2023-04-11T06:41:44Z,4178937531,56,Left,4178937533,286,,4178976095,233,127,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499037,127,7,1,12,11,6j4xzc2g1eeafo6v1f38d4x22,1,8.6,3.2,2023-04-10T06:12:21.613Z,2023-04-11T07:57:25Z,4178937513,56,Back,4182209521,385,,4178937515,285,,4178937511,167,,4178937545,233,138,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499043,128,6,1,12,12,6j4xzc2g1eeafo6v1f38d4x22,0,8.6,3.2,2023-04-10T06:12:23.461Z,2023-04-11T06:42:30Z,4178937541,56,Back,4178937567,233,139,4178937543,73,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499045,139,6,1,12,12,c33jm806py6adse5wv9wx6ch1,1,91.4,96.8,2023-04-10T06:12:23.461Z,2023-04-10T06:18:30Z,4178937549,56,Left,4178937561,233,128,4178937551,73,,,,,,,,,,,,,,,,,5he6zl0hg2jxsb2m624xlum6t,F. Berenguer-Bohrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499083,140,1,1,12,42,c33jm806py6adse5wv9wx6ch1,0,99.5,99.5,2023-04-10T06:12:53.429Z,2023-04-11T06:42:27Z,4178937833,1,,4178937825,140,96.6,4178937815,2,,4178937823,56,Center,4178937827,141,43.7,4178937831,213,4.6,4178937817,6,,4178937821,223,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,4182209921,20,4178937829,212,38.1,,4178937819,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499089,129,12,1,12,45,6j4xzc2g1eeafo6v1f38d4x22,1,3.8,56.7,2023-04-10T06:12:56.502Z,2023-04-10T06:13:02Z,4178937859,141,86.8,4178937855,56,Back,4178937857,140,0.0,4178937863,213,1.8,4178937889,167,,4178937865,15,,4178937861,212,21.1,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499091,141,56,1,12,50,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-04-10T06:13:00.580Z,2023-04-10T06:13:00Z,4178937871,56,Right,,,,,,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499095,130,6,1,12,51,6j4xzc2g1eeafo6v1f38d4x22,0,0.8,84.7,2023-04-10T06:13:01.607Z,2023-04-11T06:43:03Z,4178937883,56,Back,4178937885,73,,4178937913,233,142,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499101,142,6,1,12,51,c33jm806py6adse5wv9wx6ch1,1,99.2,15.3,2023-04-10T06:13:01.607Z,2023-04-10T06:18:30Z,4178937909,233,130,4178937903,75,,4178937901,56,Right,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499157,143,1,1,13,26,c33jm806py6adse5wv9wx6ch1,0,99.5,0.5,2023-04-10T06:13:37.427Z,2023-04-11T06:42:58Z,4182210337,20,,4178938165,2,,4178938183,1,,4178938177,141,47.9,4178938181,213,1.7,4178938169,155,,4178938171,224,,4178938175,140,94.7,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,4178938173,56,4178938179,212,32.6,Center,4178938167,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499161,131,12,1,13,29,6j4xzc2g1eeafo6v1f38d4x22,1,7.5,60.8,2023-04-10T06:13:40.048Z,2023-04-10T06:13:40Z,4178938201,141,54.3,4178938205,213,5.0,4178938197,56,Back,4178938199,140,8.7,4178938203,212,4.6,4178938209,15,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499163,144,61,1,13,29,c33jm806py6adse5wv9wx6ch1,1,91.6,43.7,2023-04-10T06:13:40.516Z,2023-04-11T06:43:29Z,4178938219,56,Center,,,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499171,132,43,1,13,30,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-04-10T06:13:40.616Z,2023-04-10T06:24:36Z,4178938349,233,144,4178938247,178,0,4178938251,56,Back,4178950731,144,10,4178938297,177,0,4178938249,182,0,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499173,133,52,1,13,33,6j4xzc2g1eeafo6v1f38d4x22,1,2.2,50,2023-04-10T06:13:43.920Z,2023-04-11T06:43:36Z,4182210709,377,,,,,,,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499201,134,1,1,13,45,6j4xzc2g1eeafo6v1f38d4x22,1,3.7,54,2023-04-10T06:13:55.962Z,2023-04-10T06:13:59Z,4178938391,56,Back,4178938409,189,,4178938395,141,90.8,4178938399,213,0.8,4178938401,1,,4178938393,140,27.9,4178938423,287,,4178938389,123,,56p368h15z4s1izxoz3pvu4et,O. Sail,,4178938397,212,,,,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499595,162,1,1,13,46,6j4xzc2g1eeafo6v1f38d4x22,1,28.8,92.3,2023-04-10T06:13:56.773Z,2023-04-10T06:16:03Z,4178940519,212,8.6,4178940513,56,Back,4178940515,140,37.0,4178940521,213,6.2,4178940589,189,,4178940517,141,91.7,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499213,135,50,1,13,47,6j4xzc2g1eeafo6v1f38d4x22,1,39.9,96,2023-04-10T06:13:58.516Z,2023-04-10T06:15:46Z,4178940217,233,145,4178938443,56,Back,4178940197,286,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499205,145,7,1,13,48,c33jm806py6adse5wv9wx6ch1,1,60.1,4,2023-04-10T06:13:58.517Z,2023-04-11T06:44:07Z,4178940213,233,135,4178938413,167,,4178938417,285,,4182210917,385,,4178938415,56,Right,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499217,136,5,1,13,48,6j4xzc2g1eeafo6v1f38d4x22,1,40.4,101.4,2023-04-10T06:13:59.188Z,2023-04-10T06:18:23Z,4178938463,56,Back,4178938465,347,,4178938483,233,146,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499209,146,5,1,13,48,c33jm806py6adse5wv9wx6ch1,0,59.6,-1.4,2023-04-10T06:13:59.188Z,2023-04-10T06:14:03Z,4178938425,56,Right,4178938489,233,136,4178938427,347,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499261,137,1,1,13,58,6j4xzc2g1eeafo6v1f38d4x22,1,44.2,100,2023-04-10T06:14:08.873Z,2023-04-10T06:14:11Z,4178938619,140,58.3,4178938623,212,17.1,4178938615,107,,4178938621,141,89.0,4178938625,213,5.8,4178938617,56,Left,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499263,138,1,1,14,1,6j4xzc2g1eeafo6v1f38d4x22,1,58.5,90,2023-04-10T06:14:11.715Z,2023-04-10T06:14:12Z,4178938643,212,8.8,4178938639,140,66.4,4178938645,213,0.3,4178938641,141,94.1,4178938635,168,,4178938637,56,Left,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499265,139,1,1,14,2,6j4xzc2g1eeafo6v1f38d4x22,0,66.4,94.4,2023-04-10T06:14:13.074Z,2023-04-10T06:14:14Z,4178938651,140,74.8,4178938655,212,9.4,4178938657,213,5.9,4178938653,141,89.7,4178938649,56,Left,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499309,148,49,1,14,4,c33jm806py6adse5wv9wx6ch1,1,26,11.9,2023-04-10T06:14:15.069Z,2023-04-10T06:14:27Z,,,,,,,,,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499275,147,1,1,14,5,c33jm806py6adse5wv9wx6ch1,0,24.2,4.1,2023-04-10T06:14:15.765Z,2023-04-10T06:14:16Z,4178938697,140,42.1,4178938705,1,,4178938701,212,18.8,4178938703,213,6.3,4178938699,141,3.4,4178938693,157,,4178938695,56,Back,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499289,140,49,1,14,6,6j4xzc2g1eeafo6v1f38d4x22,1,56.8,94.8,2023-04-10T06:14:17.157Z,2023-04-10T06:45:58Z,,,,,,,,,,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499295,141,1,1,14,7,6j4xzc2g1eeafo6v1f38d4x22,1,56.8,94.8,2023-04-10T06:14:18.419Z,2023-04-10T06:46:00Z,4178938761,141,85.7,4178938765,213,4.5,4178938763,212,6.4,4178938757,56,Left,4178938759,140,55.4,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531506529,449,1,1,14,8,6j4xzc2g1eeafo6v1f38d4x22,1,55.4,83.3,2023-04-10T06:14:18.904Z,2023-04-10T06:46:33Z,4178983151,140,55.8,4178983155,212,4.3,4178983153,141,89.6,4178983157,213,1.5,4178983149,56,Left,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531506531,450,1,1,14,9,6j4xzc2g1eeafo6v1f38d4x22,1,53.6,85.3,2023-04-10T06:14:20.047Z,2023-04-10T06:46:35Z,4178983397,140,54.1,4178983403,213,1.1,4178983395,56,Left,4178983399,141,86.8,4178983401,212,1.1,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499305,142,1,1,14,11,6j4xzc2g1eeafo6v1f38d4x22,1,55.1,86.2,2023-04-10T06:14:21.891Z,2023-04-10T06:14:23Z,4178938809,141,84.1,4178938805,56,Back,4178938807,140,26.6,4178938813,213,3.2,4178938811,212,30.0,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499325,143,1,1,14,13,6j4xzc2g1eeafo6v1f38d4x22,1,35,86.6,2023-04-10T06:14:23.848Z,2023-04-11T06:45:03Z,4178938869,212,28.1,4178938863,56,Back,4178938865,140,37.6,4178938867,141,45.4,4178938871,213,4.8,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499333,144,1,1,14,18,6j4xzc2g1eeafo6v1f38d4x22,1,38.7,30.3,2023-04-10T06:14:28.572Z,2023-04-10T06:14:32Z,4178938913,212,12.9,4178938907,56,Back,4178938909,140,49.4,4178938911,141,39.7,4178938915,213,0.5,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499339,145,1,1,14,21,6j4xzc2g1eeafo6v1f38d4x22,1,46.7,42.2,2023-04-10T06:14:31.945Z,2023-04-10T06:14:34Z,4178938937,141,53.1,4178938939,212,11.0,4178938933,56,Back,4178938935,140,38.9,4178938941,213,2.4,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499347,146,1,1,14,23,6j4xzc2g1eeafo6v1f38d4x22,1,39.6,53.6,2023-04-10T06:14:34.082Z,2023-04-10T06:14:36Z,4178938985,140,40.1,4178938983,56,Back,4178938991,213,1.5,4178938987,141,70.6,4178938989,212,11.6,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531499355,147,1,1,14,25,6j4xzc2g1eeafo6v1f38d4x22,1,40.4,71.5,2023-04-10T06:14:36.049Z,2023-04-10T06:14:38Z,4178939033,212,22.6,4178939029,140,56.7,4178939027,56,Center,4178939035,213,5.6,4178939031,141,49.7,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
