id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId
2484403233,11,3,1,0,31,c33jm806py6adse5wv9wx6ch1,1,75.4,92,2022-11-12T06:01:45.139Z,2022-11-12T08:56:07Z,3909447117,56,Left,3909530125,465,,3909447125,233,11,3909447119,286,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484418361,860,3,1,0,32,c33jm806py6adse5wv9wx6ch1,1,64.1,94.2,2022-11-12T06:01:45.917Z,2022-11-26T08:19:20Z,3909546083,233,905,3909530521,56,Left,3909530581,465,,3909530523,286,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484418363,905,45,1,0,32,chu9blh367xs3yumct5tqto2q,0,35.9,5.8,2022-11-12T06:01:45.917Z,2022-11-12T09:11:07Z,3909530531,285,,3909546087,233,860,3909530529,56,Back,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403243,12,3,1,0,33,c33jm806py6adse5wv9wx6ch1,0,78,91.2,2022-11-12T06:01:46.643Z,2022-11-12T08:56:26Z,3909447161,233,12,3909447151,286,,3909530685,465,,3909447149,56,Left,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403239,12,7,1,0,33,chu9blh367xs3yumct5tqto2q,0,22,8.8,2022-11-12T06:01:46.644Z,2022-11-12T08:56:28Z,3909447157,233,12,3909447133,56,Back,3909530701,385,,3909447135,285,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487681181,871,3,1,0,34,c33jm806py6adse5wv9wx6ch1,0,82.3,92.8,2022-11-12T06:01:48.281Z,2022-11-26T08:18:33Z,3926610387,467,37ymn40mii3xfovk1iyg6mthx,3926610383,286,,3926610385,465,,3926610381,56,Left,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403255,13,4,1,0,37,c33jm806py6adse5wv9wx6ch1,1,82.9,93.8,2022-11-12T06:01:51.253Z,2022-11-12T06:01:52Z,3909447189,152,,3909447191,265,,3909447215,233,13,3909447185,13,,3909447193,286,,3909447187,56,Left,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403257,13,4,1,0,37,chu9blh367xs3yumct5tqto2q,0,17.1,6.2,2022-11-12T06:01:51.254Z,2022-11-12T06:01:52Z,3909447197,56,Back,3909447203,285,,3909447199,152,,3909447195,13,,3909447201,265,,3909447229,233,13,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403293,14,1,1,1,1,c33jm806py6adse5wv9wx6ch1,0,81.8,90,2022-11-12T06:02:14.932Z,2022-11-12T08:56:44Z,3909447321,213,5.1,3909447311,152,,3909530943,72,,3909447305,2,,3909530941,224,,3909447315,140,89.9,3909447317,141,59.0,3909447307,5,,7q8urr40blud747zzb3io8w5x,R. van der Venne,3909447319,212,22.7,3909447309,155,3909447313,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2484403317,16,12,1,1,2,chu9blh367xs3yumct5tqto2q,1,7.7,46.2,2022-11-12T06:02:15.898Z,2022-11-12T08:57:00Z,3909447407,141,46.2,3909447403,56,Back,3909447411,213,0,3909447405,140,19.5,3909447409,212,12.4,3909476139,15,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403299,15,44,1,1,3,c33jm806py6adse5wv9wx6ch1,1,82.7,55.2,2022-11-12T06:02:16.772Z,2022-11-12T08:57:01Z,3909447347,286,,3909447345,56,Center,3909447367,233,15,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403309,15,44,1,1,3,chu9blh367xs3yumct5tqto2q,0,17.3,44.8,2022-11-12T06:02:16.773Z,2022-11-12T08:57:03Z,3909447363,56,Back,3909447365,285,,3909447371,233,15,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484418529,861,61,1,1,4,c33jm806py6adse5wv9wx6ch1,1,75.5,58.8,2022-11-12T06:02:17.425Z,2022-11-12T08:57:23Z,3909531431,56,Center,,,,,,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403301,16,44,1,1,7,c33jm806py6adse5wv9wx6ch1,1,82.2,56.1,2022-11-12T06:02:20.916Z,2022-11-12T06:02:25Z,3909447351,286,,3909447349,56,Center,3909447375,233,14,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403307,14,44,1,1,7,chu9blh367xs3yumct5tqto2q,0,17.8,43.9,2022-11-12T06:02:20.917Z,2022-11-12T06:54:33Z,3909447361,285,,3909447379,233,16,3909447359,56,Back,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403305,17,1,1,1,8,c33jm806py6adse5wv9wx6ch1,1,76.5,61.2,2022-11-12T06:02:21.781Z,2022-11-12T08:57:20Z,3909477879,140,77.2,3909477883,212,0.8,3909477877,3,,3909477881,141,61.8,3909447357,56,Center,3909477885,213,0.5,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403315,18,1,1,1,10,c33jm806py6adse5wv9wx6ch1,1,74.9,64.7,2022-11-12T06:02:23.397Z,2022-11-26T08:22:15Z,3909447399,213,0.8,3909447393,140,89.7,3909447391,56,Left,3909447395,141,90.3,3909447397,212,23.3,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403321,19,1,1,1,12,c33jm806py6adse5wv9wx6ch1,1,95.6,86,2022-11-12T06:02:25.581Z,2022-11-12T08:58:15Z,3909531735,224,,3909447427,141,60.0,3909531737,72,,3909447425,140,94.3,3909447431,213,4.6,3909450117,154,,3909447423,56,Center,3909447419,2,,7q8urr40blud747zzb3io8w5x,R. van der Venne,3909450115,210,13,3909447429,212,,,,1,17.7,,,,,,,,,,,,,,,,,,,,,
2484403331,20,13,1,1,13,c33jm806py6adse5wv9wx6ch1,1,93,58.1,2022-11-12T06:02:26.845Z,2022-11-12T08:58:15Z,3909450135,230,99.0,3909449861,17,,3909447471,56,Center,3909450137,231,51.8,3909450133,328,,3909450121,29,,3909450131,103,69.4,3909532331,108,,bdo2grdx1mgm63gii3zar50id,T. Lam,3909450123,154,,3909450119,74,3909532329,24,,,,3909449859,72,3909450129,102,45.2,3909450125,55,19,,,,,,,,,,,,,
2484403327,17,5,1,1,17,chu9blh367xs3yumct5tqto2q,1,-1.2,52,2022-11-12T06:02:31.001Z,2022-11-12T06:02:36Z,3909447453,56,Back,3909447491,233,21,3909447455,346,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403337,21,5,1,1,17,c33jm806py6adse5wv9wx6ch1,0,101.2,48,2022-11-12T06:02:31.001Z,2022-11-12T06:10:54Z,3909447487,56,Center,3909447489,346,,3909447495,233,17,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403347,18,1,1,1,20,chu9blh367xs3yumct5tqto2q,1,3.9,50.7,2022-11-12T06:02:34.178Z,2022-11-12T08:58:28Z,3909447535,237,,3909447531,213,0.9,3909447523,56,Back,3909476313,189,,3909447529,212,25.8,3909447527,141,79.9,3909447525,140,19.6,3909447521,124,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403349,19,1,1,1,23,chu9blh367xs3yumct5tqto2q,1,19.3,79.9,2022-11-12T06:02:36.466Z,2022-11-12T08:58:30Z,3909447539,56,Back,3909476323,189,,3909447541,140,30.3,3909447545,212,15.5,3909447547,213,0.7,3909447543,141,95.1,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403351,20,1,1,1,25,chu9blh367xs3yumct5tqto2q,1,30.3,95.1,2022-11-12T06:02:38.665Z,2022-11-12T08:58:34Z,3909447557,140,34.7,3909447555,56,Back,3909447563,213,0.0,3909447561,212,4.6,3909447559,141,95.3,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403355,21,1,1,1,26,chu9blh367xs3yumct5tqto2q,0,42.7,96.6,2022-11-12T06:02:39.401Z,2022-11-12T08:58:36Z,3909447579,213,3.2,3909447575,141,95.8,3909447571,56,Back,3909447573,140,37.3,3909447577,212,5.7,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403357,22,61,1,1,27,c33jm806py6adse5wv9wx6ch1,1,67.9,4.1,2022-11-12T06:02:41.248Z,2022-11-12T08:58:38Z,3909447581,56,Right,,,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403371,22,1,1,1,31,chu9blh367xs3yumct5tqto2q,0,24.8,96.2,2022-11-12T06:02:44.538Z,2022-11-12T06:55:48Z,3909447623,140,14.4,3909447627,212,11.4,3909447629,213,2.8,3909447625,141,100.0,3909447621,56,Back,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403395,23,5,1,1,34,c33jm806py6adse5wv9wx6ch1,1,82.8,-1.4,2022-11-12T06:02:47.724Z,2022-11-12T06:10:54Z,3909447695,347,,3909447693,56,Right,3909447703,233,23,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403375,23,5,1,1,34,chu9blh367xs3yumct5tqto2q,0,17.2,101.4,2022-11-12T06:02:47.724Z,2022-11-12T06:03:00Z,3909447637,347,,3909447709,233,23,3909447635,56,Back,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403405,24,1,1,1,46,c33jm806py6adse5wv9wx6ch1,1,80.1,0,2022-11-12T06:03:00.022Z,2022-11-12T06:03:04Z,3909447739,212,14.1,3909447731,107,,3909447735,140,88.9,3909447741,213,0.9,3909447733,56,Right,3909447737,141,14.0,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403407,25,3,1,1,48,c33jm806py6adse5wv9wx6ch1,0,88.6,11.8,2022-11-12T06:03:02.313Z,2022-11-12T08:59:17Z,3909447747,286,,3909478315,233,24,3909533151,464,,3909447745,56,Right,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403401,24,7,1,1,48,chu9blh367xs3yumct5tqto2q,0,11.4,88.2,2022-11-12T06:03:02.314Z,2022-11-12T08:59:19Z,3909447723,285,,3909447749,233,25,3909533187,385,,3909447721,56,Back,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484409013,480,61,1,1,49,c33jm806py6adse5wv9wx6ch1,1,85.1,12.5,2022-11-12T06:03:02.370Z,2022-11-12T08:59:20Z,3909478357,56,Right,,,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403403,25,49,1,1,50,chu9blh367xs3yumct5tqto2q,1,15.8,85.4,2022-11-12T06:03:04.074Z,2022-11-12T08:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403419,26,1,1,1,51,chu9blh367xs3yumct5tqto2q,0,18.3,84.2,2022-11-12T06:03:04.828Z,2022-11-12T06:03:07Z,3909447787,213,5.8,3909447783,141,66.0,3909447779,56,Back,3909447785,212,24.4,3909447781,140,38.3,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403413,26,43,1,1,52,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-11-12T06:03:06.326Z,2022-11-12T07:02:12Z,3909447769,56,Right,3909478545,144,61,,,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403425,27,49,1,1,54,c33jm806py6adse5wv9wx6ch1,1,62.6,37.4,2022-11-12T06:03:07.710Z,2022-11-12T08:59:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484403435,28,1,1,1,55,c33jm806py6adse5wv9wx6ch1,1,62.6,37.4,2022-11-12T06:03:08.934Z,2022-11-12T07:02:14Z,3909447829,212,15.7,3909447825,140,68.7,3909447831,213,1.2,3909447827,141,58.5,3909447823,56,Center,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
