id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2478173571,129,1,1,10,35,chu9blh367xs3yumct5tqto2q,1,37.2,35.3,2022-10-28T08:58:47.930Z,2022-10-29T10:09:37Z,3876765547,56,Back,3876765549,140,40.2,3876765553,212,6.2,3876765551,141,43.1,3876765555,213,1.0,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173821,134,1,1,10,36,chu9blh367xs3yumct5tqto2q,0,44.2,48.2,2022-10-28T08:58:49.467Z,2022-10-29T10:09:46Z,3876765803,1,,3876765801,213,6.1,3876765799,212,43.1,3876765791,155,,3876765795,140,84.8,3876765797,141,38.8,3876765793,56,Center,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173577,129,52,1,10,40,6h553bwfqkoxayuv80uikkn42,1,14.9,66.3,2022-10-28T08:58:52.926Z,2022-10-29T10:09:55Z,3878745227,376,,,,,,,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173605,130,1,1,10,44,6h553bwfqkoxayuv80uikkn42,1,14.9,56,2022-10-28T08:58:57.039Z,2022-10-28T08:58:59Z,3876764711,123,,3876764719,212,9.1,3876764715,140,22.4,3876764717,141,62.6,3876764713,56,Back,3876764721,213,0.5,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173615,131,1,1,10,47,6h553bwfqkoxayuv80uikkn42,1,23.7,62.9,2022-10-28T08:58:59.567Z,2022-10-28T08:59:01Z,3876764763,212,13.6,3876764761,141,67.5,3876764765,213,0.2,3876764757,56,Back,3876764759,140,36.3,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173623,132,1,1,10,49,6h553bwfqkoxayuv80uikkn42,1,36.2,67.5,2022-10-28T08:59:01.598Z,2022-10-28T08:59:02Z,3876764791,140,28.5,3876764795,212,8.1,3876764797,213,3.1,3876764793,141,67.6,3876764789,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173641,133,1,1,10,50,6h553bwfqkoxayuv80uikkn42,1,28.5,67.6,2022-10-28T08:59:02.547Z,2022-10-29T10:10:05Z,3876764903,213,3.7,3876764901,212,27.0,3876764897,141,45.5,3876764893,140,7.1,3876764891,56,Back,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173669,134,1,1,10,54,6h553bwfqkoxayuv80uikkn42,0,7.2,41.5,2022-10-28T08:59:06.687Z,2022-10-28T08:59:12Z,3876765039,155,,3876765049,213,5.8,3876765051,1,,3876765045,141,13.8,3876765041,56,Back,3876765047,212,44.7,3876765043,140,45.8,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173663,130,44,1,10,58,chu9blh367xs3yumct5tqto2q,1,47.6,90.1,2022-10-28T08:59:10.521Z,2022-10-28T08:59:12Z,3876765005,285,,3876765003,56,Back,3876765067,233,135,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173671,135,44,1,10,58,6h553bwfqkoxayuv80uikkn42,0,52.4,9.9,2022-10-28T08:59:10.522Z,2022-10-28T08:59:12Z,3876765083,286,,3876765059,56,Right,3876765079,233,130,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173665,131,1,1,10,58,chu9blh367xs3yumct5tqto2q,0,41,93.9,2022-10-28T08:59:11.138Z,2022-10-29T10:10:18Z,3876765021,213,0.1,3876765013,56,Left,3876765017,141,96.3,3876765019,212,13.7,3876765011,3,,3876765015,140,54.0,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173681,136,1,1,10,59,6h553bwfqkoxayuv80uikkn42,1,44.2,9.4,2022-10-28T08:59:12.367Z,2022-10-28T08:59:13Z,3876765109,56,Right,3876765113,141,11.9,3876765117,213,0.2,3876765115,212,11.2,3876765111,140,54.7,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173689,137,1,1,11,1,6h553bwfqkoxayuv80uikkn42,1,48,16.7,2022-10-28T08:59:13.807Z,2022-10-28T08:59:15Z,3876765155,213,2.2,3876765151,141,29.2,3876765149,140,41.9,3876765153,212,10.6,3876765147,56,Back,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173707,138,1,1,11,3,6h553bwfqkoxayuv80uikkn42,1,44.6,31,2022-10-28T08:59:15.855Z,2022-10-28T08:59:19Z,3876765239,140,60.7,3876765237,56,Center,3876765243,212,19.3,3876765245,213,0.5,3876765241,141,44.6,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173711,139,50,1,11,5,6h553bwfqkoxayuv80uikkn42,1,60.2,46.2,2022-10-28T08:59:17.513Z,2022-10-28T08:59:20Z,3876765261,233,132,3876765253,56,Center,3876765255,286,,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173699,132,7,1,11,5,chu9blh367xs3yumct5tqto2q,0,39.8,53.8,2022-10-28T08:59:17.514Z,2022-10-29T10:10:35Z,3878746243,385,,3876765201,56,Back,3876765203,285,,3876765257,233,139,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173719,140,4,1,11,6,6h553bwfqkoxayuv80uikkn42,1,63.8,49.5,2022-10-28T08:59:19.194Z,2022-10-28T08:59:24Z,3876765349,233,133,3876765293,56,Center,3876765297,265,,3876765291,13,,3876765299,286,,3876765295,152,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173729,133,4,1,11,6,chu9blh367xs3yumct5tqto2q,0,36.2,50.5,2022-10-28T08:59:19.195Z,2022-10-28T09:09:28Z,3876765343,285,,3876765341,265,,3876765337,56,Back,3876765339,152,,3876765335,13,,3876765373,233,140,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173741,141,1,1,11,12,6h553bwfqkoxayuv80uikkn42,1,63.8,54.5,2022-10-28T08:59:25.263Z,2022-10-28T08:59:26Z,3876765415,141,50.6,3876765411,56,Center,3876765417,212,2.7,3876765413,140,63.5,3876765409,152,,3876765419,213,4.6,3876765407,5,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173749,142,1,1,11,13,6h553bwfqkoxayuv80uikkn42,1,63.5,50.6,2022-10-28T08:59:26.127Z,2022-10-28T08:59:28Z,3876765459,140,63.2,3876765463,212,5.6,3876765461,141,58.8,3876765465,213,1.6,3876765457,56,Center,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173769,143,1,1,11,16,6h553bwfqkoxayuv80uikkn42,1,65.3,70.8,2022-10-28T08:59:28.480Z,2022-10-28T08:59:31Z,3876765573,212,18.0,3876765567,56,Left,3876765575,213,1.3,3876765571,141,96.0,3876765569,140,70.6,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173777,144,1,1,11,19,6h553bwfqkoxayuv80uikkn42,1,70.1,95.9,2022-10-28T08:59:31.727Z,2022-10-28T08:59:33Z,3876765629,212,12.9,3876765625,140,58.5,3876765631,213,3.5,3876765623,56,Left,3876765627,141,89.7,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173795,145,1,1,11,21,6h553bwfqkoxayuv80uikkn42,1,57.9,89,2022-10-28T08:59:33.663Z,2022-10-28T08:59:37Z,3876765679,56,Back,3876765681,140,42.5,3876765685,212,20.1,3876765683,141,71.5,3876765687,213,3.8,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173815,146,1,1,11,24,6h553bwfqkoxayuv80uikkn42,1,43.9,73.2,2022-10-28T08:59:37.199Z,2022-10-28T08:59:40Z,3876765765,140,54.3,3876765771,213,0.8,3876765767,141,89.7,3876765763,56,Left,3876765769,212,15.7,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173829,147,1,1,11,27,6h553bwfqkoxayuv80uikkn42,1,56.5,86.6,2022-10-28T08:59:40.384Z,2022-10-28T08:59:43Z,3876765863,212,12.0,3876765865,213,4.7,3876765861,141,69.0,3876765857,56,Center,3876765859,140,56.1,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173879,148,2,1,11,31,6h553bwfqkoxayuv80uikkn42,1,59.5,63.7,2022-10-28T08:59:43.665Z,2022-10-28T09:00:06Z,3876766151,56,Center,3876766147,7,2tmu6esf1xub0sja4gwnakvyt,3876766157,141,61.8,3876766153,140,76.9,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173893,136,55,1,11,31,chu9blh367xs3yumct5tqto2q,1,15.6,38.9,2022-10-28T08:59:43.666Z,2022-10-28T09:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478173867,135,43,1,11,36,chu9blh367xs3yumct5tqto2q,1,0,0,2022-10-28T08:59:49.003Z,2022-10-28T08:59:51Z,3876766089,56,Back,3876766085,178,0,3876766083,173,0,3876766087,182,0,3876766183,144,63,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174041,137,1,1,12,1,chu9blh367xs3yumct5tqto2q,0,14.1,55.5,2022-10-28T09:00:13.947Z,2022-10-28T09:02:25Z,3876766965,140,48.1,3876766971,213,0.4,3876766961,241,,3876766963,56,Back,3876766973,1,,3876766967,141,77.9,3876766969,212,38.8,3876766959,5,,4epapct9t0a0skf8522jyerjd,M. Weier,,3876768849,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174043,138,50,1,12,3,chu9blh367xs3yumct5tqto2q,1,37.5,65.8,2022-10-28T09:00:15.760Z,2022-10-28T09:03:17Z,3876768689,286,,3876772055,233,149,3876766977,56,Back,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174027,149,7,1,12,3,6h553bwfqkoxayuv80uikkn42,0,62.5,34.2,2022-10-28T09:00:15.761Z,2022-10-29T10:13:44Z,3876772043,233,138,3876772005,285,,3878750543,385,,3876766917,56,Center,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174065,139,1,1,12,5,chu9blh367xs3yumct5tqto2q,1,44.9,75.3,2022-10-28T09:00:17.787Z,2022-10-28T09:00:19Z,3876767099,212,39.1,3876767091,155,,3876767095,140,81.4,3876767093,56,Left,3876767097,141,86.9,3876767103,1,,3876767101,213,0.2,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174067,140,1,1,12,6,chu9blh367xs3yumct5tqto2q,0,83.8,86.3,2022-10-28T09:00:19.452Z,2022-10-29T10:13:59Z,3878750991,72,,3876767119,212,22.5,3878750989,224,,3876767121,213,4.9,3876767115,140,88.0,3876767111,155,,3876767113,56,Center,3876767117,141,53.9,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,3876767109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174101,150,12,1,12,7,6h553bwfqkoxayuv80uikkn42,1,13.2,48.1,2022-10-28T09:00:20.385Z,2022-10-28T09:00:22Z,3876767279,212,14.3,3876767271,56,Back,3876767273,140,24.8,3876767277,141,37.0,3876767281,213,5.7,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174109,151,1,1,12,10,6h553bwfqkoxayuv80uikkn42,0,24.6,37,2022-10-28T09:00:22.529Z,2022-10-28T09:00:23Z,3876767309,157,,3876767313,140,39.0,3876767317,212,16.6,3876767315,141,27.1,3876767311,56,Back,3876767321,1,,3876767319,213,5.9,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174121,141,1,1,12,11,chu9blh367xs3yumct5tqto2q,1,66.9,75.5,2022-10-28T09:00:23.595Z,2022-10-28T09:00:25Z,3876767391,56,Left,3876767395,141,83.3,3876767397,212,6.8,3876767393,140,62.8,3876767389,3,,3876767399,213,2.3,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174131,142,1,1,12,13,chu9blh367xs3yumct5tqto2q,1,62.8,83.3,2022-10-28T09:00:25.739Z,2022-10-28T09:00:27Z,3876767441,56,Center,3876767445,140,67.2,3876767455,213,5.5,3876767451,212,6.8,3876767449,141,75.9,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174171,143,1,1,12,14,chu9blh367xs3yumct5tqto2q,1,66.5,71.1,2022-10-28T09:00:26.907Z,2022-10-29T10:14:32Z,3876767649,212,6.8,3876767651,213,4.6,3876767645,140,65.8,3876767643,56,Center,3876767647,141,61.2,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174187,144,1,1,12,18,chu9blh367xs3yumct5tqto2q,1,64.8,43,2022-10-28T09:00:31.052Z,2022-10-28T09:00:32Z,3876767739,141,39.2,3876767743,213,6.0,3876767741,212,8.4,3876767737,140,72.4,3876767735,56,Center,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174195,145,1,1,12,19,chu9blh367xs3yumct5tqto2q,1,72.4,39.2,2022-10-28T09:00:32.459Z,2022-10-28T09:00:33Z,3876767779,141,38.8,3876767781,212,4.9,3876767783,213,3.2,3876767775,56,Center,3876767777,140,67.7,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174199,146,1,1,12,20,chu9blh367xs3yumct5tqto2q,0,67.7,38.8,2022-10-28T09:00:32.579Z,2022-10-29T10:14:46Z,3876767793,140,72.6,3876767797,212,9.2,3876767799,213,1.0,3876767795,141,50.0,3876767791,56,Center,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174207,152,49,1,12,21,6h553bwfqkoxayuv80uikkn42,1,28.3,52.8,2022-10-28T09:00:34.242Z,2022-10-28T09:00:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174217,153,1,1,12,22,6h553bwfqkoxayuv80uikkn42,1,28.3,52.8,2022-10-28T09:00:34.549Z,2022-10-29T10:14:47Z,3876767877,212,9.8,3876767873,140,35.9,3876767879,213,0.6,3876767875,141,61.1,3876767871,56,Back,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174223,154,1,1,12,23,6h553bwfqkoxayuv80uikkn42,1,35.9,61.1,2022-10-28T09:00:35.777Z,2022-10-28T09:00:36Z,3876767915,56,Back,3876767917,140,32.9,3876767923,213,2.2,3876767921,212,5.3,3876767919,141,67.3,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174233,155,1,1,12,24,6h553bwfqkoxayuv80uikkn42,1,32.6,67.8,2022-10-28T09:00:36.489Z,2022-10-29T10:15:08Z,3876767961,56,Back,3876767965,141,58.2,3876767967,212,6.5,3876767963,140,32.6,3876767969,213,4.7,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174267,156,1,1,12,25,6h553bwfqkoxayuv80uikkn42,1,32.6,58.2,2022-10-28T09:00:38.089Z,2022-10-29T10:15:05Z,3876768135,141,77.5,3876768139,213,2.0,3876768131,56,Back,3876768137,212,14.4,3876768133,140,27.0,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174283,157,1,1,12,27,6h553bwfqkoxayuv80uikkn42,1,31.5,83.3,2022-10-28T09:00:39.857Z,2022-10-28T09:00:41Z,3876768217,56,Back,3876768225,213,4.3,3876768221,141,69.7,3876768223,212,9.9,3876768219,140,28.1,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174329,158,1,1,12,29,6h553bwfqkoxayuv80uikkn42,1,28,71.2,2022-10-28T09:00:41.633Z,2022-10-28T09:00:47Z,3876768473,140,21.2,3876768477,212,8.0,3876768475,141,76.4,3876768479,213,2.7,3876768471,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174343,159,1,1,12,34,6h553bwfqkoxayuv80uikkn42,1,27.3,82,2022-10-28T09:00:46.929Z,2022-10-28T09:00:47Z,3876768539,56,Back,3876768545,212,9.4,3876768541,140,21.6,3876768543,141,92.6,3876768547,213,2.3,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174367,160,1,1,12,35,6h553bwfqkoxayuv80uikkn42,1,21.1,92.6,2022-10-28T09:00:47.842Z,2022-10-28T09:00:52Z,3876768697,212,24.9,3876768693,140,4.3,3876768691,56,Back,3876768699,213,3.9,3876768695,141,66.7,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174415,161,1,1,12,39,6h553bwfqkoxayuv80uikkn42,1,7.9,56.7,2022-10-28T09:00:52.402Z,2022-10-28T09:00:59Z,3876769029,212,38.6,3876769027,141,14.3,3876769031,213,5.4,3876769023,56,Back,3876769033,1,,3876769025,140,32.3,3876769021,155,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174443,162,1,1,12,47,6h553bwfqkoxayuv80uikkn42,1,70.8,15.9,2022-10-28T09:00:59.586Z,2022-10-28T09:01:03Z,3876769153,212,14.1,3876769149,140,84.1,3876769151,141,18.6,3876769155,213,0.1,3876769147,56,Right,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174467,163,1,1,12,51,6h553bwfqkoxayuv80uikkn42,0,96.3,14.6,2022-10-28T09:01:04.170Z,2022-10-29T10:15:55Z,3876769285,212,2.1,3876769281,140,95.9,3876769283,141,17.7,3876769287,213,1.8,3878754187,224,,3876769279,56,Right,3878754189,20,,3876769275,2,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174461,147,49,1,12,52,chu9blh367xs3yumct5tqto2q,1,11.1,82.7,2022-10-28T09:01:05.116Z,2022-10-28T09:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174479,148,1,1,12,54,chu9blh367xs3yumct5tqto2q,1,14.8,87.5,2022-10-28T09:01:06.588Z,2022-10-28T09:01:08Z,3876769351,140,29.6,3876769355,212,16.3,3876769349,56,Back,3876769357,213,6.0,3876769353,141,80.4,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174481,149,61,1,12,56,chu9blh367xs3yumct5tqto2q,0,29.6,80.4,2022-10-28T09:01:08.493Z,2022-10-28T09:01:08Z,3876769361,56,Back,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174493,164,49,1,12,57,6h553bwfqkoxayuv80uikkn42,1,71.7,30.3,2022-10-28T09:01:10.051Z,2022-10-28T09:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174497,165,1,1,12,58,6h553bwfqkoxayuv80uikkn42,0,72.6,30.6,2022-10-28T09:01:10.722Z,2022-10-28T09:01:11Z,3876769443,212,2.5,3876769441,141,32.4,3876769445,213,0.5,3876769437,56,Center,3876769439,140,74.7,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174503,150,49,1,12,59,chu9blh367xs3yumct5tqto2q,1,24.4,74.1,2022-10-28T09:01:12.302Z,2022-10-28T09:01:12Z,,,,,,,,,,,,,,,,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174511,151,1,1,13,0,chu9blh367xs3yumct5tqto2q,1,24.4,74.1,2022-10-28T09:01:12.497Z,2022-10-29T10:16:40Z,3876769523,140,28.5,3876769527,212,7.5,3876769525,141,65.1,3876769533,213,5.3,3876769521,56,Back,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174519,152,1,1,13,1,chu9blh367xs3yumct5tqto2q,0,28.5,65.1,2022-10-28T09:01:13.509Z,2022-10-29T10:16:39Z,3876769587,155,,3876769591,140,26.1,3876769595,212,5.5,3876769593,141,72.3,3876769597,213,2.0,3876769589,56,Back,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174555,166,49,1,13,5,6h553bwfqkoxayuv80uikkn42,1,71.7,40.1,2022-10-28T09:01:17.523Z,2022-10-28T09:01:17Z,,,,,,,,,,,,,,,,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174577,167,1,1,13,5,6h553bwfqkoxayuv80uikkn42,1,71.7,40.1,2022-10-28T09:01:17.714Z,2022-10-28T09:01:20Z,3876769861,56,Center,3876769865,141,54.8,3876769867,212,11.1,3876769863,140,67.2,3876769869,213,2.0,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174623,168,1,1,13,7,6h553bwfqkoxayuv80uikkn42,1,69.7,57.6,2022-10-28T09:01:19.938Z,2022-10-28T09:01:26Z,3876770105,213,1.3,3876770101,212,17.4,3876770097,140,74.4,3876770099,141,82.1,3876770095,56,Left,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174625,169,1,1,13,13,6h553bwfqkoxayuv80uikkn42,0,93.9,91.7,2022-10-28T09:01:25.890Z,2022-10-29T10:17:26Z,3876770115,155,,3876770177,286,,3876770117,56,Left,3876770123,212,0.8,3876770121,141,90.5,3878756643,72,,3878756641,224,,3876770173,233,154,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,3876770171,236,,3876770113,2,,3876770119,140,93.9,3876770125,213,,,,,,,,,4.7,,,,,,,,,,,,,
2478174635,154,12,1,13,13,chu9blh367xs3yumct5tqto2q,1,6.6,12.7,2022-10-28T09:01:25.990Z,2022-10-28T09:01:28Z,3876770163,185,,3876770179,233,169,3876770165,56,Back,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478174637,155,5,1,13,14,chu9blh367xs3yumct5tqto2q,0,10,-1.2,2022-10-28T09:01:26.867Z,2022-10-28T09:02:02Z,3876770191,56,Back,3876770193,347,,3876770275,233,170,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
