id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2514451231,471,49,2,48,23,6lezh5aazy0xca1800e5dqxwl,1,38.6,35.4,2023-03-03T09:53:56.532Z,2023-03-04T09:31:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451235,472,1,2,48,23,6lezh5aazy0xca1800e5dqxwl,1,38.6,35.4,2023-03-03T09:53:56.659Z,2023-03-04T09:31:37Z,4067778523,141,47.0,4067778525,212,17.8,4067778521,140,53.8,4067778527,213,0.5,4067778519,56,Center,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451277,473,1,2,48,25,6lezh5aazy0xca1800e5dqxwl,1,55.5,47.8,2023-03-03T09:53:57.778Z,2023-03-04T09:41:39Z,4067778695,212,34.9,4067778689,56,Left,4067778691,140,74.5,4067778697,213,1.0,4067778693,141,90.0,4067778839,210,15,4067778699,1,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451281,474,15,2,48,33,6lezh5aazy0xca1800e5dqxwl,1,89.3,68.2,2023-03-03T09:54:06.530Z,2023-03-04T09:41:39Z,4067778855,102,53.4,4067778715,22,,4067778861,146,98.8,4067778851,55,473,4067778719,56,Center,4067778859,215,,4067778863,147,53.6,4067778849,29,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4067778847,77,,4067778769,72,,,4067778857,103,4067778717,64,,31.0,4067779077,233,517,,,,,,,,,,,,,,,,,,
2514451291,517,10,2,48,33,c33jm806py6adse5wv9wx6ch1,1,1.6,45.2,2023-03-03T09:54:06.630Z,2023-03-04T09:41:43Z,4070232157,378,,4067778759,56,Back,4067778753,173,,4067779067,179,,4067778757,182,,4067779085,233,474,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451289,475,6,2,48,35,6lezh5aazy0xca1800e5dqxwl,1,94.3,63.1,2023-03-03T09:54:07.876Z,2023-03-04T09:31:36Z,4067778749,73,,4067778785,233,518,4067778747,56,Center,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451293,518,6,2,48,35,c33jm806py6adse5wv9wx6ch1,0,5.7,36.9,2023-03-03T09:54:07.876Z,2023-03-04T11:38:49Z,4067778765,56,Back,4067778767,73,,4067778793,233,475,,,,,,,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451425,476,1,2,49,8,6lezh5aazy0xca1800e5dqxwl,0,99.5,99.5,2023-03-03T09:54:41.444Z,2023-03-04T09:42:58Z,4067779325,141,50.7,4067779315,6,,4070232879,20,,4067779373,233,519,4067779327,212,33.5,4067779319,223,,4067779313,2,,4067779323,140,95.3,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,4067779331,1,,4067779329,213,4.6,,4067779317,155,4067779321,56,Center,,,,,,,,,,,,,,,,,,,,,,
2514451435,519,12,2,49,10,c33jm806py6adse5wv9wx6ch1,1,2.1,51.1,2023-03-03T09:54:43.644Z,2023-03-04T09:34:04Z,4067779363,141,50.9,4067782259,56,Back,4067779365,212,9.5,4067779361,140,11.1,4067779367,213,6.3,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451457,477,1,2,49,13,6lezh5aazy0xca1800e5dqxwl,1,75.9,43.6,2023-03-03T09:54:46.162Z,2023-03-04T09:31:36Z,4067779449,141,47.2,4067779453,213,2.9,4067779445,56,Center,4067779447,140,64.6,4067779451,212,12.1,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451491,478,1,2,49,14,6lezh5aazy0xca1800e5dqxwl,1,64.1,48.9,2023-03-03T09:54:47.075Z,2023-03-05T09:36:49Z,4067780321,210,16,4067779613,140,91.2,4067779619,213,0.5,4067779609,155,,4067779611,56,Center,4067780323,154,,4067779617,212,31.9,4067779615,141,70.1,3qwtpnlm38xo5f1u36a30kus5,Isaías,4074641291,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2514451493,479,16,2,49,18,6lezh5aazy0xca1800e5dqxwl,1,93.3,67.8,2023-03-03T09:54:50.866Z,2023-03-05T09:36:49Z,4067780339,103,4.4,4067780333,55,478,4067780119,72,,4067780343,230,98.4,4070233233,395,2.7,4067780129,375,49:17.292,4067780337,102,46.4,4070233235,396,44.8,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4067780125,374,2023-03-03 09:54:50.026,4074641297,22,,,4067780345,231,4067779631,56,Center,55.4,4067780341,214,,4067780329,29,,4067780331,154,,4067780327,80,,4067780121,64,,,,,,,
2514451677,520,1,2,50,26,c33jm806py6adse5wv9wx6ch1,1,49.9,50.1,2023-03-03T09:55:59.267Z,2023-03-04T09:34:04Z,4067780511,141,53.3,4067780509,140,39.1,4067780513,212,11.5,4067780517,279,G,4067780515,213,3.0,4067780507,56,Back,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451683,521,1,2,50,28,c33jm806py6adse5wv9wx6ch1,1,39.1,53.3,2023-03-03T09:56:01.411Z,2023-03-04T09:34:03Z,4067780543,213,1.3,4067780535,56,Back,4067780537,140,42.1,4067780539,141,70.4,4067780541,212,12.0,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451689,522,1,2,50,29,c33jm806py6adse5wv9wx6ch1,1,42,71.4,2023-03-03T09:56:02.467Z,2023-03-04T09:34:03Z,4067780567,140,40.9,4067780565,56,Back,4067780569,141,93.3,4067780571,212,14.9,4067780573,213,1.6,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451717,523,1,2,50,30,c33jm806py6adse5wv9wx6ch1,1,40.9,93.3,2023-03-03T09:56:03.723Z,2023-03-04T09:34:03Z,4067780675,140,34.2,4067780677,141,80.6,4067780681,213,4.0,4067780673,56,Back,4067780679,212,11.1,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451729,524,1,2,50,36,c33jm806py6adse5wv9wx6ch1,1,39.9,70.4,2023-03-03T09:56:09.364Z,2023-03-04T09:34:03Z,4067780731,56,Back,4067780737,212,26.2,4067780735,141,32.3,4067780739,213,4.6,4067780733,140,36.0,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451753,525,1,2,50,39,c33jm806py6adse5wv9wx6ch1,1,36.5,30.5,2023-03-03T09:56:12.619Z,2023-03-04T09:34:02Z,4067780851,212,20.7,4067780845,56,Back,4067780847,140,37.9,4067780849,141,60.9,4067780853,213,1.5,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451797,526,1,2,50,46,c33jm806py6adse5wv9wx6ch1,1,53.2,66.5,2023-03-03T09:56:18.940Z,2023-03-04T09:34:02Z,4067781009,155,,4067781011,56,Right,4067781013,140,82.0,4067781019,213,5.4,4067781017,212,48.7,4067781015,141,10.4,4067781021,1,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514915819,1001,3,2,50,49,c33jm806py6adse5wv9wx6ch1,0,88.7,7.8,2023-03-03T09:56:22.385Z,2023-03-04T09:45:54Z,4070233869,465,,4070233871,467,9p4eptchs6yk33mzve5acbth,4070233867,286,,4070233865,56,Right,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451815,527,1,2,50,53,c33jm806py6adse5wv9wx6ch1,1,95,16,2023-03-03T09:56:26.650Z,2023-03-04T09:34:02Z,4067781099,56,Center,4067781103,141,24.5,4067781107,213,2.6,4067781101,140,84.9,4067781105,212,12.1,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451821,528,1,2,50,54,c33jm806py6adse5wv9wx6ch1,0,84.8,24.5,2023-03-03T09:56:27.202Z,2023-03-04T09:46:37Z,4067781131,2,,4067781143,213,1.1,4067781139,141,50.7,4067781141,212,19.6,4067781133,155,,4070233975,224,,4070233977,20,,4067781137,140,92.5,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,4067781135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451827,480,44,2,50,55,6lezh5aazy0xca1800e5dqxwl,1,9.6,45.6,2023-03-03T09:56:28.338Z,2023-03-04T09:46:39Z,4067781159,56,Back,4067781181,233,529,4067781163,285,,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451829,529,44,2,50,55,c33jm806py6adse5wv9wx6ch1,0,90.4,54.4,2023-03-03T09:56:28.339Z,2023-03-04T09:46:40Z,4067781205,233,480,4067781167,286,,4067781165,56,Center,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451837,481,12,2,50,55,6lezh5aazy0xca1800e5dqxwl,1,10.6,45.2,2023-03-03T09:56:28.690Z,2023-03-04T09:46:41Z,4067781201,213,1.5,4067781195,140,10.9,4067781209,15,,4067781197,141,49.6,4067781193,56,Back,4067781199,212,3.0,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451839,530,61,2,50,56,c33jm806py6adse5wv9wx6ch1,1,90.9,52.7,2023-03-03T09:56:29.404Z,2023-03-04T09:46:43Z,4067781203,56,Center,,,,,,,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451863,531,1,2,50,58,c33jm806py6adse5wv9wx6ch1,1,97,34,2023-03-03T09:56:30.867Z,2023-03-04T09:47:34Z,4070234671,154,,4067781297,155,,4067781307,213,1.6,4067781299,56,Center,4067781303,141,67.2,4067781301,140,96.6,4067781305,212,22.6,4067786423,210,15,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451867,532,15,2,51,1,c33jm806py6adse5wv9wx6ch1,1,96.1,68.7,2023-03-03T09:56:34.686Z,2023-03-04T09:47:34Z,4070234673,154,,4067786435,103,19,4067785205,22,,4067786445,231,54.7,4067786429,55,531,4067786441,147,64.8,4067786189,82,,4067781317,56,Center,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,4067786183,72,,4067786427,29,,,4067786185,65,4067786425,76,,,4067786443,230,99.0,4067786439,146,97.1,4067786433,102,53.0,4067786437,328,,4067786467,233,482,,,,,,
2514452159,498,43,2,51,1,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-03T09:56:34.697Z,2023-03-03T10:08:09Z,4067786223,233,533,4067797823,144,10,4067782611,56,Back,4067782609,94,0,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451855,482,10,2,51,2,6lezh5aazy0xca1800e5dqxwl,1,4,33,2023-03-03T09:56:34.786Z,2023-03-04T09:47:40Z,4067787091,94,,4067787135,233,532,4067781267,56,Back,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451887,533,13,2,51,2,c33jm806py6adse5wv9wx6ch1,1,90.8,52.7,2023-03-03T09:56:35.597Z,2023-03-04T09:49:34Z,4067787733,458,,4067796419,75,,4067787741,231,52.0,4067787739,230,98.8,4067785237,17,,4067787731,328,,4067787729,103,8.3,4067787727,102,38.3,7q8urr40blud747zzb3io8w5x,R. van der Venne,4067787499,72,,4067796433,153,,,4067787737,147,4067785235,22,,38.4,4067787735,146,98.6,4067781401,56,Center,,,,,,,,,,,,,,,
2514451891,534,1,2,51,3,c33jm806py6adse5wv9wx6ch1,0,97.7,34.7,2023-03-03T09:56:35.794Z,2023-03-04T09:50:02Z,4067781427,213,1.8,4067781421,140,96.5,4067781419,56,Center,4067781425,212,6.2,4067781423,141,43.6,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451877,483,8,2,51,4,6lezh5aazy0xca1800e5dqxwl,1,3.8,55.2,2023-03-03T09:56:36.899Z,2023-03-04T09:50:29Z,4067781377,56,Back,4070236367,384,,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451885,484,52,2,51,5,6lezh5aazy0xca1800e5dqxwl,1,4.3,55.8,2023-03-03T09:56:38.146Z,2023-03-04T09:50:06Z,4070236017,376,,,,,,,,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451913,485,1,2,51,12,6lezh5aazy0xca1800e5dqxwl,1,8.8,53,2023-03-03T09:56:45.265Z,2023-03-04T09:50:43Z,4070236523,189,,4067781507,140,44.4,4067781505,56,Back,4067781515,1,,4067781513,213,6.0,4067781509,141,35.2,4067781511,212,39.3,4067781503,123,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451935,486,1,2,51,13,6lezh5aazy0xca1800e5dqxwl,1,45,35.5,2023-03-03T09:56:46.369Z,2023-03-04T09:31:33Z,4067781599,56,Right,4067781605,212,25.4,4067781607,213,5.3,4067781601,140,58.3,4067781603,141,4.3,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451945,487,1,2,51,16,6lezh5aazy0xca1800e5dqxwl,1,58,7.9,2023-03-03T09:56:49.042Z,2023-03-04T09:31:32Z,4067781645,140,55.1,4067781647,141,18.2,4067781649,212,7.6,4067781643,56,Right,4067781651,213,2.0,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451951,488,1,2,51,19,6lezh5aazy0xca1800e5dqxwl,1,55.6,22.1,2023-03-03T09:56:52.225Z,2023-03-04T09:31:32Z,4067781697,141,58.7,4067781695,140,54.2,4067781701,213,1.6,4067781699,212,24.9,4067781693,56,Center,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451963,489,1,2,51,21,6lezh5aazy0xca1800e5dqxwl,1,56.8,61.4,2023-03-03T09:56:54.577Z,2023-03-04T09:50:59Z,4067781745,213,0.8,4067781737,56,Left,4067781741,141,92.3,4067781739,140,76.6,4067781743,212,29.6,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451975,490,1,2,51,25,6lezh5aazy0xca1800e5dqxwl,1,83.7,85.7,2023-03-03T09:56:58.529Z,2023-03-04T09:51:06Z,4067781789,1,,4070237009,72,,4067781783,141,11.7,4067781775,2,,4067781781,140,89.2,4067781779,56,Right,4067781785,212,50.7,4067781787,213,4.8,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4070237007,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451987,491,1,2,51,32,6lezh5aazy0xca1800e5dqxwl,1,84.9,2.7,2023-03-03T09:57:05.713Z,2023-03-04T09:51:15Z,4067781839,141,15.3,4067781841,212,21.1,4067781843,213,2.7,4067781835,56,Right,4067781837,140,66.5,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451995,492,1,2,51,36,6lezh5aazy0xca1800e5dqxwl,1,62.3,17.6,2023-03-03T09:57:08.769Z,2023-03-04T09:31:31Z,4067781885,213,0.2,4067781879,140,84.8,4067781877,56,Center,4067781881,141,24.9,4067781883,212,24.1,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514451999,493,1,2,51,38,6lezh5aazy0xca1800e5dqxwl,1,80.3,18,2023-03-03T09:57:10.961Z,2023-03-04T09:51:28Z,4067781913,141,5.3,4067781917,213,4.8,4067781911,140,80.8,4067781909,56,Right,4067781915,212,8.7,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452005,494,1,2,51,41,6lezh5aazy0xca1800e5dqxwl,0,86.3,3.8,2023-03-03T09:57:14.578Z,2023-03-04T09:51:38Z,4067781943,2,,4067781953,212,39.4,4067781949,140,95.8,4067781951,141,59.9,4070237481,224,,4067781947,56,Center,4070237483,20,,4067781945,155,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,4067781955,213,1.3,4067781957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452009,535,12,2,51,44,c33jm806py6adse5wv9wx6ch1,1,2.4,44.5,2023-03-03T09:57:16.986Z,2023-03-04T09:33:59Z,4067781969,212,5.2,4067781971,213,3.8,4067781963,56,Back,4067781995,167,,4067781967,141,39.5,4067781965,140,0.0,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452015,495,6,2,51,44,6lezh5aazy0xca1800e5dqxwl,1,98.6,60.2,2023-03-03T09:57:17.220Z,2023-03-04T09:31:30Z,4067782003,233,536,4067781981,56,Center,4067781983,73,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452011,536,6,2,51,44,c33jm806py6adse5wv9wx6ch1,0,1.4,39.8,2023-03-03T09:57:17.220Z,2023-03-04T11:39:24Z,4067781973,56,Back,4067782009,233,495,4067781975,73,,,,,,,,,,,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452133,496,1,2,52,13,6lezh5aazy0xca1800e5dqxwl,0,99.5,99.5,2023-03-03T09:57:46.066Z,2023-03-04T09:52:18Z,4067782481,212,27.1,4067782477,140,97.9,4067782475,56,Center,4067782467,2,,4067782483,213,4.7,4067782471,155,,4067782469,6,,4067782479,141,59.7,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4070238093,72,,4067782473,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452141,537,12,2,52,14,c33jm806py6adse5wv9wx6ch1,1,3.1,40.9,2023-03-03T09:57:46.843Z,2023-03-04T09:33:59Z,4067782519,212,6.0,4067782513,56,Back,4067782537,15,,4067782521,213,3.8,4067782517,141,35.2,4067782549,167,,4067782515,140,0.0,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452139,497,6,2,52,15,6lezh5aazy0xca1800e5dqxwl,1,99.6,62.2,2023-03-03T09:57:48.721Z,2023-03-04T09:31:30Z,4067782577,233,538,4067782505,56,Center,4067782507,73,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452145,538,6,2,52,15,c33jm806py6adse5wv9wx6ch1,0,0.4,37.8,2023-03-03T09:57:48.721Z,2023-03-04T11:39:26Z,4067782547,73,,4067782543,56,Back,4067782585,233,497,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452215,499,1,2,52,39,6lezh5aazy0xca1800e5dqxwl,0,99.7,99.5,2023-03-03T09:58:12.594Z,2023-03-04T09:52:51Z,4067782815,6,,4067782817,155,,4067782829,213,4.5,4067782831,1,,4067782823,140,92.1,4070238529,72,,4067782821,56,Center,4067782813,2,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,4067782825,141,53.7,4067782819,224,,,4067782827,212,,,,32.2,,,,,,,,,,,,,,,,,,,,,
2514452221,539,12,2,52,42,c33jm806py6adse5wv9wx6ch1,1,9.7,46.4,2023-03-03T09:58:15.635Z,2023-03-04T09:33:58Z,4067782849,212,12.9,4067782869,15,,4067782843,56,Back,4067782851,213,6.2,4067782847,141,44.5,4067782845,140,21.9,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452241,500,1,2,52,46,6lezh5aazy0xca1800e5dqxwl,0,69.9,50.5,2023-03-03T09:58:18.906Z,2023-03-04T09:53:37Z,4067782955,236,,4067782935,141,50.1,4067782939,213,6.1,4067782941,1,,4067782933,140,71.8,4067782961,286,,4067782929,157,,4067782931,56,Center,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,4067782957,233,540,4067782937,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452239,540,74,2,52,46,c33jm806py6adse5wv9wx6ch1,1,30.3,50.1,2023-03-03T09:58:18.907Z,2023-03-04T09:53:40Z,4067782969,233,500,4067782923,285,,4067782921,56,Back,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452253,501,1,2,52,48,6lezh5aazy0xca1800e5dqxwl,0,59.9,69.6,2023-03-03T09:58:20.865Z,2023-03-04T09:31:29Z,4067782993,213,0.3,4067782985,56,Left,4067782987,140,83.2,4067782991,212,25.6,4067782989,141,80.9,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452251,541,8,2,52,50,c33jm806py6adse5wv9wx6ch1,1,16.8,18.2,2023-03-03T09:58:23.059Z,2023-03-04T09:54:19Z,4067782983,56,Back,4070239499,385,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452321,503,61,2,52,51,6lezh5aazy0xca1800e5dqxwl,1,87.3,96.8,2023-03-03T09:58:24.418Z,2023-03-04T09:31:28Z,4067783411,56,Left,,,,,,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452317,502,5,2,52,52,6lezh5aazy0xca1800e5dqxwl,0,93.4,101.6,2023-03-03T09:58:25.555Z,2023-03-04T09:31:28Z,4067783421,233,542,4067783401,347,,4067783399,56,Left,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452273,542,5,2,52,52,c33jm806py6adse5wv9wx6ch1,1,6.6,-1.6,2023-03-03T09:58:25.555Z,2023-03-04T09:33:57Z,4067783073,347,,4067783071,56,Back,4067783433,233,502,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452325,543,1,2,53,6,c33jm806py6adse5wv9wx6ch1,1,8.2,0,2023-03-03T09:58:39.066Z,2023-03-04T09:33:57Z,4067783843,107,,4067783463,56,Back,4067783469,212,8.2,4067783471,213,1.0,4067783467,141,8.5,4067783465,140,12.1,,,,,,,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452331,544,1,2,53,8,c33jm806py6adse5wv9wx6ch1,1,12.2,8.5,2023-03-03T09:58:40.843Z,2023-03-04T09:33:57Z,4067783509,141,3.8,4067783511,212,5.4,4067783505,56,Back,4067783507,140,8.0,4067783513,213,3.8,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452333,545,1,2,53,9,c33jm806py6adse5wv9wx6ch1,0,8,3.7,2023-03-03T09:58:41.962Z,2023-03-04T09:33:56Z,4067783527,56,Back,4067783637,236,,4067783535,213,0.1,4067783533,212,3.9,4067783643,286,,4067783523,155,,4067783531,141,4.0,4067783639,233,504,cqoz8o1pse9uspkqvq3cmges5,S. Galloway,4067783529,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452343,504,74,2,53,9,6lezh5aazy0xca1800e5dqxwl,1,91.8,98.7,2023-03-03T09:58:41.963Z,2023-03-04T09:31:28Z,4067783625,285,,4067783653,233,545,4067783623,56,Left,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514452345,505,5,2,53,11,6lezh5aazy0xca1800e5dqxwl,0,88.9,101.5,2023-03-03T09:58:44.371Z,2023-03-04T09:31:28Z,4067783647,347,,4067783645,56,Left,4067783687,233,546,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
