id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/10/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2536534959,664,1,2,53,14,6h553bwfqkoxayuv80uikkn42,1,56.9,68.2,2023-04-21T11:03:52.192Z,2023-04-21T11:03:53Z,4205707101,56,Center,4205707105,141,32.8,4205707107,212,24.4,4205707109,213,4.6,4205707103,140,53.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536534969,665,1,2,53,15,6h553bwfqkoxayuv80uikkn42,1,53.2,32.8,2023-04-21T11:03:53.248Z,2023-04-21T11:03:54Z,4205707161,141,8.8,4205707163,212,18.0,4205707157,56,Right,4205707165,213,5.2,4205707159,140,60.5,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536534981,666,1,2,53,16,6h553bwfqkoxayuv80uikkn42,1,60.5,8.8,2023-04-21T11:03:54.208Z,2023-04-21T11:03:55Z,4205707221,140,46.6,4205707225,212,20.3,4205707223,141,29.5,4205707227,213,2.4,4205707219,56,Back,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536534987,667,1,2,53,17,6h553bwfqkoxayuv80uikkn42,1,46.7,33,2023-04-21T11:03:55.567Z,2023-04-21T11:03:58Z,4205707285,212,20.3,4205707279,56,Back,4205707281,140,44.8,4205707287,213,1.7,4205707283,141,62.7,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536534997,668,1,2,53,21,6h553bwfqkoxayuv80uikkn42,1,46.2,68.7,2023-04-21T11:03:58.816Z,2023-04-21T11:04:00Z,4205707363,212,22.6,4205707365,213,0.0,4205707359,140,67.7,4205707357,56,Center,4205707361,141,70.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535005,669,1,2,53,22,6h553bwfqkoxayuv80uikkn42,1,67.7,70.2,2023-04-21T11:04:00.655Z,2023-04-21T11:04:01Z,4205707399,56,Center,4205707407,213,3.6,4205707403,141,62.7,4205707401,140,58.1,4205707405,212,11.3,4205707425,156,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535023,670,1,2,53,24,6h553bwfqkoxayuv80uikkn42,1,58.1,62.7,2023-04-21T11:04:02.208Z,2023-04-21T11:04:03Z,4205707489,141,69.4,4205707485,56,Back,4205707491,212,19.1,4205707487,140,40.4,4205707493,213,2.9,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535033,671,1,2,53,25,6h553bwfqkoxayuv80uikkn42,1,41.9,68.1,2023-04-21T11:04:03.616Z,2023-04-21T11:04:05Z,4205707543,141,57.6,4205707547,213,5.8,4205707539,56,Center,4205707545,212,14.6,4205707541,140,54.0,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535041,672,1,2,53,27,6h553bwfqkoxayuv80uikkn42,1,50.6,57.6,2023-04-21T11:04:05.359Z,2023-04-21T11:04:06Z,4205707597,213,2.9,4205707593,141,62.3,4205707591,140,37.3,4205707595,212,14.3,4205707589,56,Back,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535045,673,1,2,53,28,6h553bwfqkoxayuv80uikkn42,1,37.3,62.3,2023-04-21T11:04:06.512Z,2023-04-21T11:04:07Z,4205707621,141,35.2,4205707623,212,18.9,4205707617,56,Back,4205707619,140,33.3,4205707625,213,4.5,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535073,674,1,2,53,29,6h553bwfqkoxayuv80uikkn42,1,33.3,35.2,2023-04-21T11:04:07.583Z,2023-04-21T11:04:11Z,4205707761,140,22.5,4205707765,212,18.6,4205707767,213,2.2,4205707763,141,56.9,4205707759,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535081,675,1,2,53,33,6h553bwfqkoxayuv80uikkn42,1,22.5,57,2023-04-21T11:04:10.959Z,2023-04-21T11:04:13Z,4205707835,56,Back,4205707841,212,11.8,4205707837,140,32.2,4205707839,141,48.1,4205707843,213,5.7,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535119,676,1,2,53,36,6h553bwfqkoxayuv80uikkn42,0,30.5,39.4,2023-04-21T11:04:14.416Z,2023-04-21T11:04:16Z,4205708029,212,26.3,4205708025,140,44.0,4205708031,213,5.3,4205708021,155,,4205708023,56,Back,4205708027,141,6.8,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535129,512,8,2,53,38,6j4xzc2g1eeafo6v1f38d4x22,1,54.5,94.2,2023-04-21T11:04:16.645Z,2023-04-21T15:45:12Z,4205708077,15,,4205708071,56,Left,4206161729,385,,,,,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535139,513,5,2,53,42,6j4xzc2g1eeafo6v1f38d4x22,0,81.6,102,2023-04-21T11:04:19.718Z,2023-04-21T11:04:21Z,4205708163,347,,4205708199,233,677,4205708161,56,Left,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535143,677,5,2,53,42,6h553bwfqkoxayuv80uikkn42,1,18.4,-2,2023-04-21T11:04:19.718Z,2023-04-21T11:52:54Z,4205708187,233,513,4205708179,347,,4205708177,56,Back,,,,,,,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535273,678,1,2,53,59,6h553bwfqkoxayuv80uikkn42,1,21.8,0,2023-04-21T11:04:36.942Z,2023-04-21T11:04:38Z,4205708839,107,,4205708847,212,14.4,4205708843,140,34.1,4205708841,56,Back,4205708849,213,0.5,4205708845,141,7.3,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535277,679,1,2,54,0,6h553bwfqkoxayuv80uikkn42,0,34.1,7.3,2023-04-21T11:04:38.415Z,2023-04-21T11:07:04Z,4205708921,233,514,4205708873,140,36.7,4205708877,212,2.7,4205708925,286,,4205708871,56,Back,4205708879,213,6.2,4205708919,236,,4205708875,141,7.0,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535283,514,74,2,54,0,6j4xzc2g1eeafo6v1f38d4x22,1,68.2,90.9,2023-04-21T11:04:38.416Z,2023-04-21T11:07:05Z,4205708933,233,679,4205708891,56,Left,4205708893,285,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535291,681,3,2,54,1,6h553bwfqkoxayuv80uikkn42,0,32.2,9.2,2023-04-21T11:04:39.544Z,2023-04-21T15:46:39Z,4206163699,465,,4205714285,233,515,4205708959,285,,4205708955,56,Back,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535289,515,7,2,54,1,6j4xzc2g1eeafo6v1f38d4x22,1,67.8,90.8,2023-04-21T11:04:39.545Z,2023-04-21T15:46:42Z,4205708945,56,Left,4205708947,286,,4205714263,233,681,4206163771,384,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535279,680,43,2,54,2,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-04-21T11:04:39.754Z,2023-04-21T11:07:16Z,4205708885,56,Back,4205714359,144,61,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535303,516,49,2,54,5,6j4xzc2g1eeafo6v1f38d4x22,1,75.9,90,2023-04-21T11:04:42.949Z,2023-04-21T11:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535309,517,1,2,54,5,6j4xzc2g1eeafo6v1f38d4x22,1,76,88.9,2023-04-21T11:04:43.220Z,2023-04-21T11:06:54Z,4205709033,140,88.6,4205709037,212,19.3,4205709031,56,Center,4205709035,141,68.2,4205709039,213,5.5,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535325,518,1,2,54,6,6j4xzc2g1eeafo6v1f38d4x22,1,88.6,68.2,2023-04-21T11:04:43.829Z,2023-04-21T11:05:21Z,4205709091,140,81.7,4205709095,212,14.4,4205709089,56,Center,4205709097,213,4.2,4205709093,141,49.9,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535343,519,1,2,54,8,6j4xzc2g1eeafo6v1f38d4x22,1,78.2,37,2023-04-21T11:04:46.419Z,2023-04-21T11:04:50Z,4205709211,56,Right,4205709215,141,18.2,4205709217,212,13.6,4205709213,140,82.6,4205709219,213,5.1,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535359,520,1,2,54,12,6j4xzc2g1eeafo6v1f38d4x22,1,77.6,21.9,2023-04-21T11:04:50.020Z,2023-04-21T11:04:53Z,4205709297,56,Center,4205709301,141,34.3,4205709299,140,68.6,4205709303,212,12.7,4205709305,213,2.4,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535361,521,1,2,54,15,6j4xzc2g1eeafo6v1f38d4x22,0,68.7,34.5,2023-04-21T11:04:52.916Z,2023-04-21T11:04:55Z,4205709311,56,Center,4205709319,213,0.7,4205709313,140,84.7,4205709317,212,21.5,4205709315,141,54.3,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535393,684,49,2,54,16,6h553bwfqkoxayuv80uikkn42,1,15.1,44.3,2023-04-21T11:04:54.224Z,2023-04-21T11:07:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535379,682,1,2,54,17,6h553bwfqkoxayuv80uikkn42,0,13.2,41.8,2023-04-21T11:04:54.816Z,2023-04-21T11:09:57Z,4205709437,213,0.9,4205709433,141,100.0,4205715249,1,,4205709431,140,44.1,4205715247,157,,4205709429,56,Back,4205709435,212,52.0,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535385,522,5,2,54,20,6j4xzc2g1eeafo6v1f38d4x22,1,56.1,-1.6,2023-04-21T11:04:58.449Z,2023-04-21T11:52:54Z,4205709481,233,683,4205709479,347,,4205709477,56,Right,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535383,683,5,2,54,20,6h553bwfqkoxayuv80uikkn42,0,43.9,101.6,2023-04-21T11:04:58.449Z,2023-04-21T11:05:01Z,4205709455,347,,4205709453,56,Back,4205709499,233,522,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535419,523,1,2,54,24,6j4xzc2g1eeafo6v1f38d4x22,1,56.3,0,2023-04-21T11:05:02.148Z,2023-04-21T11:05:05Z,4205709611,140,40.1,4205709607,107,,4205709615,212,21.7,4205709619,1,,4205709609,56,Back,4205709613,141,18.2,4205709617,213,2.5,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535437,524,1,2,54,27,6j4xzc2g1eeafo6v1f38d4x22,1,36,23.4,2023-04-21T11:05:04.980Z,2023-04-21T11:05:06Z,4205709735,141,44.5,4205709739,213,2.4,4205709731,56,Back,4205709737,212,21.8,4205709733,140,20.4,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535455,525,1,2,54,28,6j4xzc2g1eeafo6v1f38d4x22,1,20.5,44.3,2023-04-21T11:05:06.468Z,2023-04-21T11:05:08Z,4205709811,56,Back,4205709813,140,32.5,4205709819,213,6.1,4205709817,212,12.9,4205709815,141,40.1,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535471,526,1,2,54,31,6j4xzc2g1eeafo6v1f38d4x22,0,33,44.3,2023-04-21T11:05:08.996Z,2023-04-21T11:05:11Z,4205710003,233,685,4205710007,286,,4205709887,213,0.2,4205709883,141,44.9,4205710001,236,,4205709879,56,Back,4205709881,140,35.1,4205709885,212,2.2,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535491,685,74,2,54,31,6h553bwfqkoxayuv80uikkn42,1,65.5,51.5,2023-04-21T11:05:08.997Z,2023-04-21T11:10:00Z,4205709977,285,,4205710015,233,526,4205709975,56,Center,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535503,686,49,2,54,34,6h553bwfqkoxayuv80uikkn42,1,59.9,28.9,2023-04-21T11:05:12.593Z,2023-04-21T11:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535517,687,1,2,54,35,6h553bwfqkoxayuv80uikkn42,0,59.9,28.9,2023-04-21T11:05:13.440Z,2023-04-21T11:05:14Z,4205710105,140,63.0,4205710107,141,33.7,4205710109,212,4.6,4205710111,213,0.8,4205710101,56,Center,,,,,,,,,,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535525,527,61,2,54,37,6j4xzc2g1eeafo6v1f38d4x22,1,22.1,64.6,2023-04-21T11:05:14.973Z,2023-04-21T11:05:15Z,4205710151,56,Back,,,,,,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535533,528,49,2,54,38,6j4xzc2g1eeafo6v1f38d4x22,1,20.9,65.1,2023-04-21T11:05:16.404Z,2023-04-21T11:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535551,529,1,2,54,39,6j4xzc2g1eeafo6v1f38d4x22,1,20.9,65.1,2023-04-21T11:05:16.724Z,2023-04-21T11:05:18Z,4205710257,141,96.2,4205710253,56,Back,4205710261,213,1.5,4205710259,212,21.2,4205710255,140,22.2,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535565,530,1,2,54,40,6j4xzc2g1eeafo6v1f38d4x22,1,22.8,96.2,2023-04-21T11:05:18.148Z,2023-04-21T11:05:20Z,4205710329,56,Back,4205710335,212,11.9,4205710331,140,34.1,4205710337,213,0.1,4205710333,141,97.1,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535583,531,1,2,54,42,6j4xzc2g1eeafo6v1f38d4x22,1,25.1,87.1,2023-04-21T11:05:20.356Z,2023-04-21T11:05:22Z,4205710435,56,Back,4205710441,212,12.6,4205710437,140,27.8,4205710439,141,69.1,4205710443,213,4.9,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535621,533,1,2,54,47,6j4xzc2g1eeafo6v1f38d4x22,1,39.3,63,2023-04-21T11:05:25.365Z,2023-04-21T11:05:27Z,4205710591,140,55.5,4205710589,56,Center,4205710595,212,18.4,4205710593,141,73.2,4205710597,213,0.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535643,534,1,2,54,49,6j4xzc2g1eeafo6v1f38d4x22,1,56.3,73.8,2023-04-21T11:05:27.444Z,2023-04-21T11:05:30Z,4205710683,141,96.9,4205710687,213,1.3,4205710681,140,60.6,4205710679,56,Left,4205710685,212,16.3,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535679,535,1,2,54,52,6j4xzc2g1eeafo6v1f38d4x22,1,59.3,90.8,2023-04-21T11:05:30.628Z,2023-04-21T11:05:35Z,4205710843,213,3.5,4205710839,141,86.5,4205710837,140,52.3,4205710835,56,Left,4205710841,212,7.9,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535691,536,1,2,54,57,6j4xzc2g1eeafo6v1f38d4x22,1,64.1,85.7,2023-04-21T11:05:35.460Z,2023-04-21T11:05:38Z,4205710925,212,13.1,4205710921,140,74.6,4205710919,56,Left,4205710927,213,0.6,4205710923,141,96.2,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535705,537,1,2,55,0,6j4xzc2g1eeafo6v1f38d4x22,1,72.8,94.5,2023-04-21T11:05:37.876Z,2023-04-21T11:05:39Z,4205710999,140,71.1,4205711003,212,8.5,4205710997,56,Left,4205711005,213,4.5,4205711001,141,82.3,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535719,538,1,2,55,1,6j4xzc2g1eeafo6v1f38d4x22,1,71.2,79.7,2023-04-21T11:05:39.684Z,2023-04-21T11:05:43Z,4205711155,141,86.6,4205711157,212,15.4,4205711153,140,85.2,4205711159,213,0.3,4205711151,56,Left,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535731,539,1,2,55,5,6j4xzc2g1eeafo6v1f38d4x22,1,83.2,90,2023-04-21T11:05:43.332Z,2023-04-21T11:07:46Z,4205711213,56,Left,4205711217,141,88.9,4205711221,213,3.2,4205711219,212,9.0,4205711215,140,74.7,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535749,540,1,2,55,7,6j4xzc2g1eeafo6v1f38d4x22,1,76.2,92.3,2023-04-21T11:05:44.980Z,2023-04-21T11:07:44Z,4205711309,56,Left,4205711313,141,97.5,4205711319,213,2.8,4205711317,212,10.2,4205711311,140,67.1,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535769,541,1,2,55,9,6j4xzc2g1eeafo6v1f38d4x22,1,67,97.2,2023-04-21T11:05:47.077Z,2023-04-21T11:07:43Z,4205711413,140,63.7,4205711419,213,4.5,4205711417,212,14.0,4205711415,141,77.2,4205711411,56,Center,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535773,542,1,2,55,12,6j4xzc2g1eeafo6v1f38d4x22,0,64.1,74.4,2023-04-21T11:05:50.327Z,2023-04-21T11:07:18Z,4205711431,212,28.9,4205711429,141,52.4,4205711425,56,Center,4205711423,155,,4205711433,213,5.7,4205711427,140,87.7,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535797,688,1,2,55,13,6h553bwfqkoxayuv80uikkn42,0,11.5,46.7,2023-04-21T11:05:51.075Z,2023-04-21T11:08:17Z,4205711539,141,59.6,4205716509,3,,4205711535,140,41.1,4205711531,56,Back,4205711545,213,0.3,4205716511,1,,4205711543,212,32.3,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535811,543,1,2,55,16,6j4xzc2g1eeafo6v1f38d4x22,0,59.1,44.9,2023-04-21T11:05:54.245Z,2023-04-21T11:08:07Z,4205711587,56,Center,4205711593,212,12.9,4205711591,141,60.3,4205711595,213,0.9,4205711589,140,66.3,4205711585,3,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535821,689,1,2,55,17,6h553bwfqkoxayuv80uikkn42,0,30.6,38.8,2023-04-21T11:05:54.703Z,2023-04-21T15:50:39Z,4205711665,56,Back,4206168321,212,9.5,4206168317,140,27.5,4206168319,141,52.0,4206168323,213,1.9,,,,,,,,,,dxb1r4gqgxkngb0pzvfby9iol,M. Schneiderlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535833,544,61,2,55,19,6j4xzc2g1eeafo6v1f38d4x22,1,66.8,39.2,2023-04-21T11:05:57.615Z,2023-04-21T11:09:10Z,4205711707,56,Center,,,,,,,,,,,,,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535845,690,43,2,55,22,6h553bwfqkoxayuv80uikkn42,1,0,0,2023-04-21T11:05:59.855Z,2023-04-21T11:09:03Z,4205711753,56,Back,4205718141,144,61,,,,,,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535853,545,43,2,55,23,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-04-21T11:06:00.901Z,2023-04-21T11:06:11Z,4205712231,144,49,,,,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535863,546,3,2,55,24,6j4xzc2g1eeafo6v1f38d4x22,0,71.3,36.6,2023-04-21T11:06:01.830Z,2023-04-21T15:51:12Z,4205711847,286,,4205711845,56,Center,4206169109,464,,4205711895,233,691,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535867,691,7,2,55,24,6h553bwfqkoxayuv80uikkn42,1,28.7,63.4,2023-04-21T11:06:01.831Z,2023-04-21T15:51:15Z,4205711855,56,Back,4206169193,384,,4205711857,285,,4205711885,233,546,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535869,692,49,2,55,25,6h553bwfqkoxayuv80uikkn42,1,34.5,64.8,2023-04-21T11:06:03.167Z,2023-04-21T11:06:03Z,,,,,,,,,,,,,,,,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535889,693,1,2,55,25,6h553bwfqkoxayuv80uikkn42,1,34.8,65.1,2023-04-21T11:06:03.552Z,2023-04-21T11:06:06Z,4205711985,213,2.0,4205711983,212,9.2,4205711977,56,Back,4205711979,140,31.0,4205711981,141,77.3,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535909,694,1,2,55,28,6h553bwfqkoxayuv80uikkn42,1,37.1,80.2,2023-04-21T11:06:06.175Z,2023-04-21T11:06:08Z,4205712121,212,11.5,4205712117,141,83.3,4205712113,140,26.3,4205712109,56,Back,4205712123,213,3.0,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536535931,695,1,2,55,30,6h553bwfqkoxayuv80uikkn42,1,26.3,83.3,2023-04-21T11:06:08.255Z,2023-04-21T11:06:11Z,4205712209,56,Back,4205712221,212,11.5,4205712215,140,31.3,4205712223,213,5.2,4205712219,141,68.2,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
