id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2497575113,224,1,1,25,19,chu9blh367xs3yumct5tqto2q,1,57.1,37.1,2023-01-15T06:26:38.775Z,2023-01-15T06:26:41Z,3978989295,141,21.2,3978989291,56,Center,3978989297,212,11.2,3978989299,213,4.4,3978989293,140,54.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575119,225,1,1,25,22,chu9blh367xs3yumct5tqto2q,1,52.7,27,2023-01-15T06:26:40.903Z,2023-01-15T06:26:47Z,3978989351,141,45.5,3978989355,213,2.7,3978989353,212,29.8,3978989347,56,Back,3978989349,140,27.0,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575135,226,1,1,25,28,chu9blh367xs3yumct5tqto2q,1,25.7,46.9,2023-01-15T06:26:47.095Z,2023-01-15T06:27:16Z,3978989433,140,29.2,3978989431,56,Back,3978989437,212,14.9,3978989435,141,25.6,3978989439,213,5.0,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575139,227,1,1,25,36,chu9blh367xs3yumct5tqto2q,1,41,15.5,2023-01-15T06:26:54.807Z,2023-01-15T06:26:56Z,3978989483,213,6.2,3978989479,141,12.2,3978989477,140,61.1,3978989481,212,21.2,3978989475,56,Right,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575141,228,1,1,25,37,chu9blh367xs3yumct5tqto2q,1,61.1,12.2,2023-01-15T06:26:56.743Z,2023-01-15T06:26:58Z,3978989493,140,57.5,3978989499,213,4.1,3978989495,141,4.1,3978989497,212,6.7,3978989491,56,Right,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575147,229,1,1,25,39,chu9blh367xs3yumct5tqto2q,1,57.5,4.1,2023-01-15T06:26:57.975Z,2023-01-15T06:26:59Z,3978989533,140,54.5,3978989539,213,1.9,3978989535,141,16.1,3978989537,212,8.7,3978989531,56,Right,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575161,230,1,1,25,41,chu9blh367xs3yumct5tqto2q,0,54.5,15.8,2023-01-15T06:26:59.816Z,2023-01-15T06:27:03Z,3978989609,213,6.2,3978989611,1,,3978989603,140,100.0,3978989605,141,9.1,3978989599,155,,3978989601,56,Right,3978989607,212,49.0,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575159,183,5,1,25,44,7p460lrzt1kmp4rsofqa47eqy,1,-1.2,84.1,2023-01-15T06:27:03.292Z,2023-01-15T06:27:04Z,3978989595,56,Back,3978989597,346,,3978989617,233,231,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575163,231,5,1,25,44,chu9blh367xs3yumct5tqto2q,0,101.2,15.9,2023-01-15T06:27:03.292Z,2023-01-15T06:27:41Z,3978989613,56,Right,3978989615,346,,3978989621,233,183,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575261,184,1,1,26,14,7p460lrzt1kmp4rsofqa47eqy,1,2,56.1,2023-01-15T06:27:33.727Z,2023-01-15T06:27:37Z,3978990129,141,4.4,3978990133,213,5.6,3978990125,56,Back,3978990127,140,42.8,3978990139,74,,3978990123,124,,3978990135,1,,3978990131,212,55.4,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575275,185,1,1,26,21,7p460lrzt1kmp4rsofqa47eqy,0,53.9,7.6,2023-01-15T06:27:39.949Z,2023-01-15T06:27:42Z,3978990203,141,16.8,3978990197,3,,3978990201,140,61.5,3978990199,56,Right,3978990207,213,0.7,3978990205,212,10.1,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575283,232,49,1,26,22,chu9blh367xs3yumct5tqto2q,1,39.6,70.9,2023-01-15T06:27:41.624Z,2023-01-15T06:27:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575291,233,1,1,26,23,chu9blh367xs3yumct5tqto2q,0,38.3,74.7,2023-01-15T06:27:42.137Z,2023-01-15T06:27:44Z,3978990263,213,0.5,3978990255,56,Left,3978990257,140,66.7,3978990259,141,100.0,3978990261,212,34.9,3978990253,155,,3978990265,1,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575387,186,5,1,26,25,7p460lrzt1kmp4rsofqa47eqy,1,30.8,-1.2,2023-01-15T06:27:44.286Z,2023-01-15T06:28:13Z,3978990765,233,234,3978990761,347,,3978990759,56,Back,,,,,,,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575293,234,5,1,26,25,chu9blh367xs3yumct5tqto2q,0,69.2,101.2,2023-01-15T06:27:44.286Z,2023-01-15T06:29:55Z,3978990267,56,Left,3978990773,233,186,3978990269,347,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575391,187,1,1,26,54,7p460lrzt1kmp4rsofqa47eqy,0,36.6,0,2023-01-15T06:28:12.847Z,2023-01-15T06:28:17Z,3978990801,1,,3978990795,141,7.3,3978990797,212,29.7,3978990791,56,Right,3978990799,213,0.2,3978990793,140,64.3,3978990789,107,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575395,235,1,1,26,57,chu9blh367xs3yumct5tqto2q,0,34.6,97.1,2023-01-15T06:28:15.818Z,2023-01-15T06:28:16Z,3978990807,3,,3978990813,141,87.8,3978990811,140,46.8,3978990817,213,5.8,3978990815,212,14.3,3978990809,56,Back,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575397,188,1,1,26,58,7p460lrzt1kmp4rsofqa47eqy,0,58.1,11.7,2023-01-15T06:28:17.214Z,2023-01-15T06:28:18Z,3978990833,140,68.6,3978990839,213,0.2,3978990831,56,Right,3978990837,212,11.3,3978990835,141,15.5,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575405,236,49,1,27,0,chu9blh367xs3yumct5tqto2q,1,35.9,81.7,2023-01-15T06:28:18.954Z,2023-01-15T06:28:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575407,237,1,1,27,0,chu9blh367xs3yumct5tqto2q,1,35.3,81.7,2023-01-15T06:28:19.385Z,2023-01-15T06:28:21Z,3978990887,212,9.1,3978990881,56,Back,3978990885,141,73.5,3978990889,213,5.6,3978990883,140,42.1,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575423,238,1,1,27,3,chu9blh367xs3yumct5tqto2q,1,36,55.2,2023-01-15T06:28:21.833Z,2023-01-15T06:28:27Z,3978990969,140,39.0,3978990973,212,28.8,3978990975,213,4.8,3978990967,56,Back,3978990971,141,13.1,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575431,239,1,1,27,8,chu9blh367xs3yumct5tqto2q,1,45.1,8.9,2023-01-15T06:28:26.937Z,2023-01-15T06:28:30Z,3978991031,212,11.0,3978991033,213,2.2,3978991029,141,22.1,3978991027,140,39.1,3978991025,56,Back,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575435,240,1,1,27,11,chu9blh367xs3yumct5tqto2q,1,44.5,24.1,2023-01-15T06:28:30.410Z,2023-01-15T06:28:34Z,3978991069,56,Left,3978991073,141,96.9,3978991065,155,,3978991067,196,,3978991079,1,,3978991075,212,56.6,3978991077,213,1.1,3978991071,140,70.6,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575437,241,1,1,27,15,chu9blh367xs3yumct5tqto2q,0,70.6,96.9,2023-01-15T06:28:34.490Z,2023-01-15T06:28:35Z,3978991105,141,86.6,3978991107,212,14.6,3978991101,56,Left,3978991109,213,5.8,3978991103,140,82.8,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575439,189,49,1,27,17,7p460lrzt1kmp4rsofqa47eqy,1,17.9,8.3,2023-01-15T06:28:36.095Z,2023-01-15T06:28:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575455,190,1,1,27,27,7p460lrzt1kmp4rsofqa47eqy,1,15.4,4.1,2023-01-15T06:28:45.887Z,2023-01-15T06:28:47Z,3978991227,140,7.1,3978991225,56,Back,3978991233,213,3.1,3978991229,141,4.6,3978991231,212,8.7,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575473,191,1,1,27,29,7p460lrzt1kmp4rsofqa47eqy,1,7.1,4.6,2023-01-15T06:28:47.856Z,2023-01-24T09:29:24Z,3978991313,141,12.6,3992799329,155,,3978991317,213,0.2,3978991311,140,38.2,3978991309,56,Back,3978991315,212,33.1,3978991319,1,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575475,192,61,1,27,34,7p460lrzt1kmp4rsofqa47eqy,0,38.2,12.6,2023-01-15T06:28:53.344Z,2023-01-15T06:28:53Z,3978991323,56,Back,,,,,,,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575477,242,49,1,27,35,chu9blh367xs3yumct5tqto2q,1,61.7,74.8,2023-01-15T06:28:53.802Z,2023-01-15T06:28:53Z,,,,,,,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575481,193,43,1,27,35,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-01-15T06:28:54.336Z,2023-01-15T06:30:11Z,3978991339,285,0,3978992389,144,45,3978991337,56,Back,,,,,,,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575483,243,1,1,27,36,chu9blh367xs3yumct5tqto2q,0,58.2,72,2023-01-15T06:28:55.211Z,2023-01-15T06:28:56Z,3978991349,212,1.0,3978991347,141,70.6,3978991371,236,,3978991377,286,,3978991345,140,58.6,3978991343,56,Center,3978991373,233,194,3978991351,213,5.1,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575485,194,74,1,27,36,7p460lrzt1kmp4rsofqa47eqy,1,40,24.1,2023-01-15T06:28:55.212Z,2023-01-15T06:35:33Z,3978991359,285,,3978991379,233,243,3978991357,56,Back,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575495,244,43,1,27,38,chu9blh367xs3yumct5tqto2q,1,0,0,2023-01-15T06:28:57.690Z,2023-01-15T06:29:28Z,3978991421,285,0,3978991805,144,7,3978991419,56,Center,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575489,195,61,1,27,39,7p460lrzt1kmp4rsofqa47eqy,0,46.7,45.1,2023-01-15T06:28:58.160Z,2023-01-15T06:28:58Z,3978991391,56,Back,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575501,245,1,1,27,40,chu9blh367xs3yumct5tqto2q,1,46.6,56,2023-01-15T06:28:59.386Z,2023-01-15T06:29:02Z,3978991457,140,65.7,3978991455,56,Center,3978991463,213,0.3,3978991461,212,21.0,3978991459,141,65.4,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575505,246,1,1,27,43,chu9blh367xs3yumct5tqto2q,1,67.9,79.3,2023-01-15T06:29:02.763Z,2023-01-15T06:29:05Z,3978991495,212,15.5,3978991491,140,78.4,3978991497,213,0.8,3978991493,141,95.3,3978991489,56,Left,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575511,247,1,1,27,47,chu9blh367xs3yumct5tqto2q,1,80.5,88.7,2023-01-15T06:29:05.803Z,2023-01-15T06:29:07Z,3978991513,140,87.3,3978991519,213,5.3,3978991515,141,73.8,3978991511,56,Center,3978991517,212,12.4,,,,,,,,,,djh55twz4lsp63j6858ea97xm,D. Stynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575513,248,1,1,27,48,chu9blh367xs3yumct5tqto2q,0,87.3,73.8,2023-01-15T06:29:07.531Z,2023-01-15T06:29:08Z,3978991531,56,Center,3978991537,212,5.7,3978991535,141,67.6,3978991533,140,83.6,3978991539,213,4.0,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575525,196,12,1,27,49,7p460lrzt1kmp4rsofqa47eqy,1,10.2,31.5,2023-01-15T06:29:08.288Z,2023-01-15T10:22:41Z,3978991603,213,5.1,3978991597,140,11.1,3978991595,56,Back,3978991601,212,2.2,3978991599,141,28.5,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575523,249,15,1,27,50,chu9blh367xs3yumct5tqto2q,1,83.2,70.9,2023-01-15T06:29:08.907Z,2023-01-24T09:30:15Z,3978992167,215,,3978991675,76,,3978991575,22,,3978991703,233,197,3978991683,146,99.1,3978991591,20,,3978991679,103,1.3,3978991677,102,54.2,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,3978991685,147,3978991681,458,,3992800627,64,,3978991579,56,,,,,,50,Center,,,,,,,,,,,,,,,,,
2497575529,197,10,1,27,50,7p460lrzt1kmp4rsofqa47eqy,1,2.3,45.7,2023-01-15T06:29:09.007Z,2023-01-15T10:23:36Z,3978991623,182,,3979177863,376,,3978991647,233,249,3978991625,56,Back,3979177861,177,,3978991621,179,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497611835,757,52,1,27,51,7p460lrzt1kmp4rsofqa47eqy,1,2,48.4,2023-01-15T06:29:09.877Z,2023-01-15T10:23:56Z,3979178261,376,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575557,198,1,1,27,58,7p460lrzt1kmp4rsofqa47eqy,1,7.1,60,2023-01-15T06:29:17.041Z,2023-01-15T10:24:09Z,3978991759,56,Back,3978991767,213,0.8,3978991761,140,25.1,3978991765,212,27.4,3978991757,123,,3978991763,141,89.1,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575595,202,1,1,28,1,7p460lrzt1kmp4rsofqa47eqy,1,26.8,84.7,2023-01-15T06:29:20.241Z,2023-01-15T06:29:43Z,3978991993,140,26.4,3978991991,56,Back,3978991997,212,4.6,3978991995,141,77.9,3978991999,213,4.6,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575563,199,1,1,28,7,7p460lrzt1kmp4rsofqa47eqy,1,43.4,82.1,2023-01-15T06:29:26.416Z,2023-01-15T06:29:44Z,3978991795,212,16.5,3978991797,213,0.5,3978991791,140,56.8,3978991793,141,94.7,3978991789,56,Left,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575567,200,1,1,28,8,7p460lrzt1kmp4rsofqa47eqy,1,56.8,94.7,2023-01-15T06:29:27.232Z,2023-01-15T06:29:30Z,3978991831,213,6.1,3978991823,56,Left,3978991827,141,86.8,3978991825,140,87.5,3978991833,1,,3978991829,212,32.7,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575569,201,1,1,28,11,7p460lrzt1kmp4rsofqa47eqy,0,90.9,85.6,2023-01-15T06:29:30.721Z,2023-01-15T10:24:35Z,3978991847,141,56.1,3978991845,140,87.1,3978991843,56,Center,3978991849,212,20.5,3978991851,213,4.5,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575587,250,12,1,28,14,chu9blh367xs3yumct5tqto2q,1,9,44.6,2023-01-15T06:29:32.923Z,2023-01-15T06:29:36Z,3978991955,141,0.0,3978991951,56,Back,3978991957,212,41.5,3978991959,213,5.4,3978991965,167,,3978991953,140,35.2,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575605,203,5,1,28,17,7p460lrzt1kmp4rsofqa47eqy,1,63.4,101.4,2023-01-15T06:29:35.862Z,2023-01-15T06:29:55Z,3978992173,233,251,3978992055,347,,3978992053,56,Left,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575589,251,5,1,28,17,chu9blh367xs3yumct5tqto2q,0,36.6,-1.4,2023-01-15T06:29:35.862Z,2023-01-15T06:29:56Z,3978991963,347,,3978992189,233,203,3978991961,56,Back,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575609,204,1,1,28,26,7p460lrzt1kmp4rsofqa47eqy,1,62,100,2023-01-15T06:29:45.713Z,2023-01-15T06:29:47Z,3978992073,140,55.3,3978992069,107,,3978992079,213,3.8,3978992071,56,Left,3978992077,212,8.8,3978992075,141,93.9,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575615,205,1,1,28,28,7p460lrzt1kmp4rsofqa47eqy,1,55.3,93.9,2023-01-15T06:29:47.009Z,2023-01-15T06:29:50Z,3978992103,212,5.9,3978992099,140,53.0,3978992101,141,86.0,3978992105,213,4.3,3978992097,56,Left,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575625,206,1,1,28,31,7p460lrzt1kmp4rsofqa47eqy,1,54,78.7,2023-01-15T06:29:49.905Z,2023-01-15T06:29:52Z,3978992145,212,19.1,3978992147,213,4.7,3978992141,140,52.9,3978992139,56,Center,3978992143,141,50.6,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575637,207,1,1,28,34,7p460lrzt1kmp4rsofqa47eqy,1,53.5,47.9,2023-01-15T06:29:52.817Z,2023-01-15T06:29:57Z,3978992195,56,Center,3978992203,213,4.9,3978992197,140,55.9,3978992201,212,17.7,3978992199,141,22.2,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575639,208,1,1,28,38,7p460lrzt1kmp4rsofqa47eqy,1,55.7,21.5,2023-01-15T06:29:57.073Z,2023-01-15T06:29:59Z,3978992221,212,13.4,3978992223,213,2.2,3978992219,141,37.9,3978992217,140,48.6,3978992215,56,Back,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575649,209,1,1,28,40,7p460lrzt1kmp4rsofqa47eqy,1,48.6,37.9,2023-01-15T06:29:59.122Z,2023-01-15T06:30:01Z,3978992269,56,Center,3978992273,141,68.7,3978992275,212,21.5,3978992271,140,53.2,3978992277,213,1.3,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575657,210,1,1,28,42,7p460lrzt1kmp4rsofqa47eqy,1,53.2,68.7,2023-01-15T06:30:01.506Z,2023-01-15T06:30:05Z,3978992303,56,Left,3978992309,212,23.2,3978992311,213,0.9,3978992305,140,66.6,3978992307,141,95.9,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575659,211,1,1,28,47,7p460lrzt1kmp4rsofqa47eqy,0,70,98.1,2023-01-15T06:30:05.825Z,2023-01-15T06:30:06Z,3978992319,141,97.5,3978992323,213,3.5,3978992315,56,Left,3978992317,140,69.0,3978992321,212,1.1,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575665,252,61,1,28,48,chu9blh367xs3yumct5tqto2q,1,29.4,1.3,2023-01-15T06:30:07.068Z,2023-01-15T06:30:07Z,3978992337,56,Back,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575669,212,1,1,28,48,7p460lrzt1kmp4rsofqa47eqy,0,62.2,95.9,2023-01-15T06:30:07.537Z,2023-01-15T06:30:09Z,3978992365,212,23.8,3978992361,140,75.7,3978992367,213,5.4,3978992359,56,Center,3978992363,141,67.8,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575671,253,49,1,28,50,chu9blh367xs3yumct5tqto2q,1,22.2,29.1,2023-01-15T06:30:09.373Z,2023-01-15T06:30:09Z,,,,,,,,,,,,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575681,254,1,1,28,52,chu9blh367xs3yumct5tqto2q,1,22.1,27.9,2023-01-15T06:30:11.244Z,2023-01-15T06:30:12Z,3978992401,212,9.6,3978992399,141,19.5,3978992403,213,5.6,3978992395,56,Back,3978992397,140,29.5,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575691,255,1,1,28,53,chu9blh367xs3yumct5tqto2q,1,29.5,19.5,2023-01-15T06:30:12.252Z,2023-01-15T06:30:14Z,3978992431,141,6.1,3978992435,213,4.6,3978992427,56,Back,3978992433,212,9.2,3978992429,140,28.1,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575697,256,1,1,28,55,chu9blh367xs3yumct5tqto2q,1,28.1,6.1,2023-01-15T06:30:13.900Z,2023-01-15T06:30:16Z,3978992475,212,17.3,3978992477,213,0.4,3978992471,140,43.2,3978992469,56,Back,3978992473,141,16.1,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575705,257,1,1,28,57,chu9blh367xs3yumct5tqto2q,1,43,16.5,2023-01-15T06:30:16.764Z,2023-01-15T06:30:20Z,3978992521,56,Back,3978992527,212,9.2,3978992525,141,28.5,3978992529,213,2.1,3978992523,140,38.9,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575717,258,1,1,29,1,chu9blh367xs3yumct5tqto2q,0,47,43.1,2023-01-15T06:30:20.334Z,2023-01-15T06:30:24Z,3978992583,212,43.9,3978992579,140,88.3,3978992581,141,33.0,3978992575,155,,3978992587,1,,3978992577,56,Center,3978992585,213,6.1,3978992597,4,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497575715,213,52,1,29,5,7p460lrzt1kmp4rsofqa47eqy,1,11.5,68,2023-01-15T06:30:23.858Z,2023-01-15T10:25:28Z,3979180207,376,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
