id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2537753457,385,1,1,37,37,9xmhnv6im8h7c9e17oqvcx8gl,1,25.3,10.7,2023-04-23T05:46:51.058Z,2023-04-23T05:46:51Z,4212199875,212,5.1,4212199877,213,5.8,4212199871,140,29.6,4212199869,56,Back,4212199873,141,7.1,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753473,386,1,1,37,38,9xmhnv6im8h7c9e17oqvcx8gl,1,29.7,7,2023-04-23T05:46:51.714Z,2023-04-23T05:46:55Z,4212199931,140,32.5,4212199937,213,1.2,4212199935,212,8.8,4212199933,141,19.2,4212199929,56,Back,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753485,387,1,1,37,41,9xmhnv6im8h7c9e17oqvcx8gl,0,51,21.7,2023-04-23T05:46:55.211Z,2023-04-25T00:02:22Z,4212199989,140,69.8,4212199993,212,25.1,4212199991,141,0.0,4212199987,56,Right,4212199995,213,5.6,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753489,388,5,1,37,43,9xmhnv6im8h7c9e17oqvcx8gl,0,67.8,-1.6,2023-04-23T05:46:56.660Z,2023-04-23T05:46:58Z,4212200005,347,,4212200033,233,447,4212200003,56,Right,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753491,447,5,1,37,43,7jv344gvcvgqg7oeuc9u554dm,1,32.2,101.6,2023-04-23T05:46:56.660Z,2023-04-23T06:49:35Z,4212200013,233,388,4212200009,56,Back,4212200011,347,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753535,448,1,1,37,52,7jv344gvcvgqg7oeuc9u554dm,1,37.5,100,2023-04-23T05:47:05.772Z,2023-04-23T05:47:07Z,4212200243,140,38.7,4212200249,213,4.9,4212200247,212,8.5,4212200241,56,Back,4212200245,141,89.6,4212200239,107,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753543,449,1,1,37,53,7jv344gvcvgqg7oeuc9u554dm,1,38.7,89.6,2023-04-23T05:47:07.044Z,2023-04-23T05:47:09Z,4212200299,212,10.6,4212200293,56,Back,4212200297,141,95.1,4212200301,213,2.8,4212200295,140,29.3,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753561,450,1,1,37,55,7jv344gvcvgqg7oeuc9u554dm,0,29.3,95.1,2023-04-23T05:47:09.182Z,2023-04-23T05:47:11Z,4212200415,56,Back,4212200423,213,6.1,4212200417,140,43.6,4212200413,155,,4212200419,141,90.8,4212200421,212,15.3,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753571,389,1,1,37,57,9xmhnv6im8h7c9e17oqvcx8gl,1,56.1,7.9,2023-04-23T05:47:11.434Z,2023-04-23T07:09:39Z,4212200483,141,4.3,4212200479,56,Right,4212200477,3,,4212200481,140,72.8,4212200487,213,6.1,4212200485,212,17.7,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753575,390,43,1,38,0,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-04-23T05:47:13.704Z,2023-04-25T00:03:29Z,4218534393,144,49,,,,,,,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753579,391,44,1,38,0,9xmhnv6im8h7c9e17oqvcx8gl,1,72.8,4.2,2023-04-23T05:47:14.299Z,2023-04-23T07:09:19Z,4212200529,56,Right,4212200531,286,,4212200535,233,451,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753573,451,44,1,38,0,7jv344gvcvgqg7oeuc9u554dm,0,27.2,95.8,2023-04-23T05:47:14.300Z,2023-04-23T07:09:20Z,4212200503,285,,4212200501,56,Back,4212200541,233,391,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753581,392,1,1,38,1,9xmhnv6im8h7c9e17oqvcx8gl,0,76.9,4.1,2023-04-23T05:47:14.810Z,2023-04-23T07:09:18Z,4212200549,141,11.3,4212200543,3,,4212200553,213,0.7,4212200545,56,Right,4212200547,140,82.1,4212200551,212,7.3,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753583,452,43,1,38,4,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-04-23T05:47:17.973Z,2023-04-25T00:03:33Z,4218534425,144,49,,,,,,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753595,453,1,1,38,5,7jv344gvcvgqg7oeuc9u554dm,0,22,92,2023-04-23T05:47:18.645Z,2023-04-23T05:47:21Z,4212200603,141,93.5,4212200597,155,,4212200605,212,19.6,4212200599,56,Back,4212200607,213,0.1,4212200601,140,40.6,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753607,393,43,1,38,6,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-04-23T05:47:19.901Z,2023-04-25T00:03:50Z,4212200669,286,0,4218534593,144,44,4212200677,233,454,4212200667,56,Right,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753601,454,43,1,38,6,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-04-23T05:47:19.902Z,2023-04-25T00:03:51Z,4212200637,56,Back,4218534599,144,44,4212200639,285,0,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753613,394,1,1,38,7,9xmhnv6im8h7c9e17oqvcx8gl,1,63,4.4,2023-04-23T05:47:20.716Z,2023-04-25T00:03:54Z,4212200723,141,8.9,4212200717,3,,4212200719,56,Right,4212200725,212,8.2,4212200721,140,70.2,4212200727,213,0.4,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753639,396,49,1,38,8,9xmhnv6im8h7c9e17oqvcx8gl,1,82.5,11.8,2023-04-23T05:47:22.315Z,2023-04-23T06:06:50Z,,,,,,,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753635,395,1,1,38,9,9xmhnv6im8h7c9e17oqvcx8gl,1,78.6,8.3,2023-04-23T05:47:23.139Z,2023-04-23T06:07:00Z,4212200837,213,0.0,4212200825,56,Right,4212200827,140,94.7,4212200829,141,9.3,4212200823,168,,4212200833,212,16.9,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753675,397,1,1,38,14,9xmhnv6im8h7c9e17oqvcx8gl,1,94.4,16.8,2023-04-23T05:47:27.858Z,2023-04-23T06:06:58Z,4212201105,141,18.0,4212201107,212,14.9,4212201101,56,Right,4212201109,213,3.1,4212201103,140,80.2,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753685,398,1,1,38,17,9xmhnv6im8h7c9e17oqvcx8gl,1,78.6,20.1,2023-04-23T05:47:31.274Z,2023-04-23T05:47:33Z,4212201191,140,92.0,4212201197,213,6.1,4212201195,212,14.4,4212201189,56,Right,4212201193,141,15.3,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753691,399,1,1,38,19,9xmhnv6im8h7c9e17oqvcx8gl,0,92.1,15.3,2023-04-23T05:47:32.923Z,2023-04-25T00:04:32Z,4218535001,225,,4212201229,141,47.6,4218535005,20,,4212201233,213,1.5,4212201231,212,22.1,4212201225,56,Center,4212201227,140,94.4,4218535003,386,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,4212201221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753705,455,49,1,38,21,7jv344gvcvgqg7oeuc9u554dm,1,4.6,52.1,2023-04-23T05:47:35.565Z,2023-04-23T05:47:35Z,,,,,,,,,,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753711,456,12,1,38,22,7jv344gvcvgqg7oeuc9u554dm,1,4.6,52.1,2023-04-23T05:47:35.885Z,2023-04-23T05:47:37Z,4212201325,141,100.0,4212201321,56,Back,4212201327,212,34.0,4212201339,167,,4212201329,213,1.4,4212201323,140,10.9,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753709,400,5,1,38,23,9xmhnv6im8h7c9e17oqvcx8gl,1,87.6,-1.6,2023-04-23T05:47:36.612Z,2023-04-23T05:47:37Z,4212201319,347,,4212201349,233,457,4212201317,56,Right,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753715,457,5,1,38,23,7jv344gvcvgqg7oeuc9u554dm,0,12.4,101.6,2023-04-23T05:47:36.612Z,2023-04-23T06:49:35Z,4212201337,347,,4212201361,233,400,4212201335,56,Back,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753783,401,1,1,38,40,9xmhnv6im8h7c9e17oqvcx8gl,1,87.6,0,2023-04-23T05:47:54.026Z,2023-04-23T05:47:55Z,4212201719,213,0.9,4212201713,140,94.6,4212201715,141,11.4,4212201717,212,11.5,4212201711,56,Right,4212201709,107,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753985,463,45,1,38,41,7jv344gvcvgqg7oeuc9u554dm,0,15.6,89.4,2023-04-23T05:47:54.577Z,2023-04-23T06:02:13Z,4212215793,233,485,4212202897,285,,4212202895,56,Back,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537755871,485,3,1,38,41,9xmhnv6im8h7c9e17oqvcx8gl,1,84.4,10.6,2023-04-23T05:47:54.577Z,2023-04-25T00:05:00Z,4218535295,465,,4212215783,286,,4212215779,56,Right,4212215787,233,463,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753787,402,3,1,38,42,9xmhnv6im8h7c9e17oqvcx8gl,0,92.7,13.4,2023-04-23T05:47:55.740Z,2023-04-25T00:05:06Z,4212201815,233,458,4212201741,286,,4212201739,56,Right,4218535341,465,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753797,458,7,1,38,42,7jv344gvcvgqg7oeuc9u554dm,1,7.3,86.6,2023-04-23T05:47:55.741Z,2023-04-25T00:05:11Z,4212201783,167,,4218535385,385,,4212201785,56,Back,4212201787,285,,4212201805,233,402,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753813,403,6,1,38,44,9xmhnv6im8h7c9e17oqvcx8gl,1,92.7,13.4,2023-04-23T05:47:57.629Z,2023-04-23T05:48:50Z,4212201857,56,Right,4212201867,233,459,4212201859,75,,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753803,459,6,1,38,44,7jv344gvcvgqg7oeuc9u554dm,0,7.3,86.6,2023-04-23T05:47:57.629Z,2023-04-25T00:05:23Z,4212201835,73,,4212201833,56,Back,4212201873,233,403,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753953,404,1,1,39,10,9xmhnv6im8h7c9e17oqvcx8gl,0,99.5,0.5,2023-04-23T05:48:24.005Z,2023-04-25T00:05:30Z,4212202605,2,,4212202607,6,,4218535567,20,,4212202621,213,2.0,4212202613,56,Center,4212202619,212,29.7,4212202617,141,41.0,4212202611,224,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,4212202615,140,88.8,4212202609,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753961,460,44,1,39,14,7jv344gvcvgqg7oeuc9u554dm,1,11,55.4,2023-04-23T05:48:27.865Z,2023-04-23T06:04:15Z,4212202677,285,,4212202675,56,Back,4212202679,233,405,,,,,,,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753957,405,44,1,39,14,9xmhnv6im8h7c9e17oqvcx8gl,0,89,44.6,2023-04-23T05:48:27.866Z,2023-04-23T05:48:30Z,4212202653,286,,4212202651,56,Center,4212202693,233,460,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753963,461,12,1,39,14,7jv344gvcvgqg7oeuc9u554dm,1,10.3,52.2,2023-04-23T05:48:28.172Z,2023-04-23T07:09:12Z,4212202701,212,21.1,4212202699,141,47.6,4212202707,15,,4212202703,213,6.1,4212202697,140,30.2,4212202695,56,Back,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753973,406,13,1,39,18,9xmhnv6im8h7c9e17oqvcx8gl,1,70.1,47.2,2023-04-23T05:48:32.266Z,2023-04-25T00:06:06Z,4212203059,75,,4212203061,102,37.5,4212203067,458,,4212202885,20,,4212203065,215,,4212203063,103,29.2,4212202883,25,,4212203071,231,49.6,2nn6berxelojkxb2rjjnqw4id,L. Broxham,4212202797,18,,4212202799,56,4212203069,230,,Center,4212203057,121,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753981,407,5,1,39,20,9xmhnv6im8h7c9e17oqvcx8gl,0,101.1,43.4,2023-04-23T05:48:34.356Z,2023-04-23T05:48:35Z,4212202869,233,462,4212202843,346,,4212202841,56,Center,,,,,,,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537753983,462,5,1,39,20,7jv344gvcvgqg7oeuc9u554dm,1,-1.1,56.6,2023-04-23T05:48:34.356Z,2023-04-23T06:49:35Z,4212202845,56,Back,4212202855,233,407,4212202847,346,,,,,,,,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754033,464,1,1,39,34,7jv344gvcvgqg7oeuc9u554dm,1,3.7,60,2023-04-23T05:48:47.860Z,2023-04-23T06:05:02Z,4212203199,124,,4212203213,237,,4212217827,189,,4212203201,56,Back,4212203207,212,15.5,4212203205,141,77.3,4212203209,213,0.9,4212203203,140,13.3,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754041,465,1,1,39,35,7jv344gvcvgqg7oeuc9u554dm,1,13.7,81.8,2023-04-23T05:48:49.076Z,2023-04-23T06:05:07Z,4212203253,140,19.8,4212203259,213,0.9,4212203255,141,93.4,4212203257,212,10.2,4212203251,56,Back,,,,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754049,466,1,1,39,36,7jv344gvcvgqg7oeuc9u554dm,1,26.5,94.2,2023-04-23T05:48:50.124Z,2023-04-23T06:05:15Z,4212203295,212,17.3,4212203291,140,29.9,4212203297,213,4.9,4212203293,141,69.3,4212203289,56,Back,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754067,467,1,1,39,38,7jv344gvcvgqg7oeuc9u554dm,1,32.5,76.5,2023-04-23T05:48:51.725Z,2023-04-23T06:05:29Z,4212203361,56,Back,4212203367,141,93.4,4212203371,213,2.0,4212203363,140,27.9,4212203369,212,12.5,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754075,468,1,1,39,40,7jv344gvcvgqg7oeuc9u554dm,1,28.3,94.2,2023-04-23T05:48:53.812Z,2023-04-23T06:05:42Z,4212203423,141,83.9,4212203421,140,23.5,4212203427,213,4.1,4212203419,56,Back,4212203425,212,8.6,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754079,469,1,1,39,43,7jv344gvcvgqg7oeuc9u554dm,0,16.3,82.6,2023-04-23T05:48:56.590Z,2023-04-23T06:05:46Z,4212203447,140,45.0,4212203451,212,30.1,4212203445,56,Back,4212203443,155,,4212203453,213,6.3,4212203449,141,82.0,,,,,,,aeoqbtq15nt9ks5cx50vallhw,O. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754087,408,1,1,39,44,9xmhnv6im8h7c9e17oqvcx8gl,0,54.1,22.5,2023-04-23T05:48:58.555Z,2023-04-23T05:49:00Z,4212203477,212,17.3,4212203471,56,Center,4212203475,141,41.3,4212203469,3,,4212203473,140,65.2,4212203479,213,0.8,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754127,470,1,1,39,47,7jv344gvcvgqg7oeuc9u554dm,1,34.6,59,2023-04-23T05:49:01.565Z,2023-04-25T00:07:00Z,4212203743,141,44.3,4218536699,1,,4212203741,140,64.1,4212203751,213,6.0,4212203747,212,32.5,4212203739,56,Center,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754133,471,61,1,39,53,7jv344gvcvgqg7oeuc9u554dm,0,75.7,56.4,2023-04-23T05:49:07.525Z,2023-04-25T00:07:31Z,4212203771,56,Center,,,,,,,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754135,409,49,1,39,55,9xmhnv6im8h7c9e17oqvcx8gl,1,19.2,37.4,2023-04-23T05:49:08.823Z,2023-04-25T00:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754139,410,1,1,39,56,9xmhnv6im8h7c9e17oqvcx8gl,0,19.3,37.3,2023-04-23T05:49:10.394Z,2023-04-23T05:49:12Z,4212203789,141,29.8,4212203793,213,5.9,4212203785,56,Back,4212203791,212,14.2,4212203787,140,31.9,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754143,472,49,1,39,58,7jv344gvcvgqg7oeuc9u554dm,1,68.6,70.5,2023-04-23T05:49:12.318Z,2023-04-23T05:49:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754153,473,1,1,40,0,7jv344gvcvgqg7oeuc9u554dm,1,71.7,59.7,2023-04-23T05:49:13.925Z,2023-04-23T05:49:17Z,4212203893,141,31.2,4212203889,56,Center,4212203895,212,19.6,4212203897,213,4.6,4212203891,140,69.2,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754169,474,1,1,40,1,7jv344gvcvgqg7oeuc9u554dm,1,71.6,30.1,2023-04-23T05:49:14.853Z,2023-04-25T00:09:34Z,4212204003,212,20.3,4212203999,140,88.6,4212203997,56,Right,4212204001,141,15.8,4212204005,213,5.8,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754177,475,1,1,40,3,7jv344gvcvgqg7oeuc9u554dm,0,88.9,15,2023-04-23T05:49:17.429Z,2023-04-25T00:09:38Z,4212204037,2,,4212204043,140,91.2,4212204049,213,1.1,4218537421,224,,4218537423,20,,4212204045,141,22.1,4212204041,56,Center,4212204047,212,5.4,44cqwwuueirgp57r8ks0725t5,M. Millar,4212204039,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754175,411,61,1,40,4,9xmhnv6im8h7c9e17oqvcx8gl,1,6,76.3,2023-04-23T05:49:18.009Z,2023-04-25T00:09:41Z,4212204035,56,Back,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754189,476,1,1,40,5,7jv344gvcvgqg7oeuc9u554dm,0,86.8,25.2,2023-04-23T05:49:18.589Z,2023-04-25T02:48:53Z,4218699753,233,1006,4218538477,140,85.8,4218538481,212,1.7,4218538921,286,,4218538483,213,2.2,4218538919,236,,4218538479,141,27.2,4212204113,56,Center,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538931151,1006,74,1,40,5,9xmhnv6im8h7c9e17oqvcx8gl,1,13.3,72.3,2023-04-23T05:49:18.590Z,2023-04-25T02:48:53Z,4218538563,285,,4218538561,56,Back,4218699759,233,476,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754195,412,49,1,40,6,9xmhnv6im8h7c9e17oqvcx8gl,1,15.5,72,2023-04-23T05:49:19.596Z,2023-04-25T00:09:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754205,413,1,1,40,9,9xmhnv6im8h7c9e17oqvcx8gl,1,19.8,71.7,2023-04-23T05:49:23.370Z,2023-04-23T05:49:25Z,4212204193,213,6.3,4212204189,141,71.2,4212204187,140,29.6,4212204191,212,10.3,4212204185,56,Back,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754207,414,61,1,40,11,9xmhnv6im8h7c9e17oqvcx8gl,0,29.7,71.1,2023-04-23T05:49:25.186Z,2023-04-23T05:49:25Z,4212204199,56,Back,,,,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754215,477,49,1,40,13,7jv344gvcvgqg7oeuc9u554dm,1,69.1,21.2,2023-04-23T05:49:27.166Z,2023-04-23T05:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754227,478,1,1,40,14,7jv344gvcvgqg7oeuc9u554dm,1,71.8,20.7,2023-04-23T05:49:27.732Z,2023-04-25T00:10:27Z,4212204317,212,7.3,4212204305,56,Center,4212204313,141,24.2,4212204309,140,78.4,4212204321,213,0.3,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537754221,415,43,1,40,14,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-04-23T05:49:27.883Z,2023-04-25T00:10:31Z,4212204281,56,Back,4218539421,144,61,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
