id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2518865887,108,4,1,12,7,6j4xzc2g1eeafo6v1f38d4x22,0,30.2,61.8,2023-03-12T02:12:40.791Z,2023-03-12T02:13:10Z,4091167597,13,,4091167599,56,Back,4091167605,285,,4091167603,265,,4091168585,233,140,4091167601,152,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866275,141,13,1,12,52,38ui5tfi8anjuh533emny2tz1,1,68.9,37.3,2023-03-12T02:13:25.949Z,2023-03-13T06:32:17Z,4091170147,102,40.2,4091170149,103,20.8,4091170145,75,,4091169705,18,,4091169707,56,Center,4091169703,26,,4091170031,72,,4091170155,231,48.7,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,4091170153,230,4091170151,458,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,
2518866279,109,5,1,12,53,6j4xzc2g1eeafo6v1f38d4x22,1,-1.4,58.4,2023-03-12T02:13:26.149Z,2023-03-13T06:32:20Z,4091169719,346,,4091169717,56,Back,4091169803,233,142,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866291,142,5,1,12,53,38ui5tfi8anjuh533emny2tz1,0,101.4,41.6,2023-03-12T02:13:26.149Z,2023-03-13T06:32:19Z,4091169795,346,,4091169793,56,Center,4091169807,233,109,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866577,110,1,1,13,17,6j4xzc2g1eeafo6v1f38d4x22,1,4.6,56.6,2023-03-12T02:13:50.517Z,2023-03-12T02:13:52Z,4091171295,237,,4091171291,213,5.1,4091171281,124,,4091171285,140,8.2,4091171283,56,Back,4091171287,141,42.2,4091171289,212,10.5,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866593,111,1,1,13,18,6j4xzc2g1eeafo6v1f38d4x22,1,10.5,43.4,2023-03-12T02:13:52.086Z,2023-03-12T02:13:54Z,4091171377,56,Back,4091171379,140,14.4,4091171381,141,17.0,4091171383,212,18.4,4091171385,213,4.9,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866631,112,1,1,13,20,6j4xzc2g1eeafo6v1f38d4x22,1,11.9,15.8,2023-03-12T02:13:53.894Z,2023-03-12T02:13:57Z,4091171583,213,0.6,4091171575,56,Back,4091171581,212,17.7,4091171579,141,30.7,4091171577,140,25.7,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866659,113,1,1,13,23,6j4xzc2g1eeafo6v1f38d4x22,1,26.9,34.3,2023-03-12T02:13:56.982Z,2023-03-12T02:13:59Z,4091171661,56,Back,4091171665,141,65.4,4091171663,140,21.7,4091171669,213,1.8,4091171667,212,21.8,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866737,114,1,1,13,25,6j4xzc2g1eeafo6v1f38d4x22,1,21.3,65.4,2023-03-12T02:13:58.934Z,2023-03-12T02:14:06Z,4091172055,141,93.2,4091172057,212,28.1,4091172059,213,0.7,4091172053,140,41.1,4091172051,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866757,115,1,1,13,33,6j4xzc2g1eeafo6v1f38d4x22,1,71.4,89.7,2023-03-12T02:14:06.133Z,2023-03-12T02:14:08Z,4091172159,56,Center,4091172161,140,60.6,4091172165,212,14.7,4091172167,213,3.8,4091172163,141,76.0,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866775,116,1,1,13,35,6j4xzc2g1eeafo6v1f38d4x22,1,60.7,77.3,2023-03-12T02:14:08.517Z,2023-03-12T02:14:11Z,4091172281,213,4.2,4091172273,56,Center,4091172279,212,9.9,4091172277,141,64.8,4091172275,140,55.8,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866803,117,1,1,13,37,6j4xzc2g1eeafo6v1f38d4x22,1,56.3,63,2023-03-12T02:14:11.013Z,2023-03-12T02:14:13Z,4091172421,212,26.1,4091172415,56,Center,4091172423,213,4.8,4091172417,140,58.5,4091172419,141,24.7,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866829,118,1,1,13,40,6j4xzc2g1eeafo6v1f38d4x22,1,59.6,17.3,2023-03-12T02:14:13.797Z,2023-03-12T02:14:16Z,4091172605,56,Right,4091172613,213,5.6,4091172607,140,69.4,4091172609,141,5.2,4091172611,212,13.2,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866859,119,1,1,13,43,6j4xzc2g1eeafo6v1f38d4x22,1,65.7,9.4,2023-03-12T02:14:16.438Z,2023-03-12T02:14:19Z,4091172751,56,Right,4091172755,141,12.9,4091172757,212,7.6,4091172753,140,58.8,4091172759,213,2.8,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866905,120,1,1,13,46,6j4xzc2g1eeafo6v1f38d4x22,1,59.4,12.9,2023-03-12T02:14:19.126Z,2023-03-12T02:14:22Z,4091173007,56,Back,4091173009,140,40.6,4091173013,212,25.6,4091173015,213,2.5,4091173011,141,36.9,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866949,121,1,1,13,49,6j4xzc2g1eeafo6v1f38d4x22,1,42.9,44.8,2023-03-12T02:14:22.517Z,2023-03-12T02:14:25Z,4091173247,141,69.6,4091173249,212,17.0,4091173243,56,Back,4091173245,140,40.9,4091173251,213,1.7,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518866993,122,1,1,13,52,6j4xzc2g1eeafo6v1f38d4x22,1,38.5,89.6,2023-03-12T02:14:25.750Z,2023-03-12T02:14:29Z,4091173493,140,17.2,4091173499,213,3.5,4091173497,212,23.8,4091173495,141,77.5,4091173491,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867021,123,1,1,13,56,6j4xzc2g1eeafo6v1f38d4x22,1,19,74.2,2023-03-12T02:14:29.734Z,2023-03-12T02:14:32Z,4091173651,213,1.0,4091173643,56,Back,4091173649,212,15.4,4091173647,141,92.9,4091173645,140,27.3,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867043,124,1,1,13,59,6j4xzc2g1eeafo6v1f38d4x22,1,27.3,92.9,2023-03-12T02:14:32.661Z,2023-03-12T02:14:34Z,4091173731,56,Back,4091173735,141,86.8,4091173739,213,5.9,4091173733,140,36.7,4091173737,212,10.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867055,125,1,1,14,1,6j4xzc2g1eeafo6v1f38d4x22,1,36.7,86.8,2023-03-12T02:14:34.133Z,2023-03-12T02:14:35Z,4091173805,140,33.5,4091173807,141,95.7,4091173809,212,6.9,4091173803,56,Back,4091173811,213,2.1,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867069,126,1,1,14,1,6j4xzc2g1eeafo6v1f38d4x22,1,33.5,95.7,2023-03-12T02:14:34.997Z,2023-03-12T02:14:35Z,4091173895,213,4.9,4091173893,212,6.6,4091173891,141,86.2,4091173885,56,Back,4091173889,140,34.7,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867113,127,1,1,14,2,6j4xzc2g1eeafo6v1f38d4x22,1,34.7,86.2,2023-03-12T02:14:35.654Z,2023-03-12T02:14:39Z,4091174083,56,Back,4091174089,212,12.7,4091174087,141,84.7,4091174085,140,22.6,4091174091,213,3.2,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867163,128,1,1,14,5,6j4xzc2g1eeafo6v1f38d4x22,1,25.3,81.8,2023-03-12T02:14:38.965Z,2023-03-12T02:14:43Z,4091174305,56,Back,4091174307,140,23.6,4091174313,213,4.6,4091174309,141,55.1,4091174311,212,18.2,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867187,129,1,1,14,10,6j4xzc2g1eeafo6v1f38d4x22,1,27.1,49.6,2023-03-12T02:14:43.365Z,2023-03-12T02:14:45Z,4091174401,140,27.7,4091174405,212,12.8,4091174403,141,68.4,4091174407,213,1.5,4091174399,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867199,130,1,1,14,12,6j4xzc2g1eeafo6v1f38d4x22,1,27.9,68.7,2023-03-12T02:14:45.237Z,2023-03-12T02:14:47Z,4091174471,140,33.3,4091174469,56,Back,4091174475,212,8.2,4091174477,213,0.8,4091174473,141,77.5,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867231,131,1,1,14,13,6j4xzc2g1eeafo6v1f38d4x22,1,33.7,77.8,2023-03-12T02:14:46.949Z,2023-03-12T02:14:49Z,4091174697,56,Back,4091174699,140,43.5,4091174701,141,78.7,4091174705,213,0.1,4091174703,212,10.3,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867249,132,1,1,14,16,6j4xzc2g1eeafo6v1f38d4x22,1,38,72.4,2023-03-12T02:14:49.589Z,2023-03-12T02:14:51Z,4091174795,141,62.0,4091174793,140,41.6,4091174799,213,5.2,4091174797,212,8.0,4091174791,56,Back,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867279,133,1,1,14,18,6j4xzc2g1eeafo6v1f38d4x22,1,41.2,66.6,2023-03-12T02:14:51.302Z,2023-03-12T02:14:54Z,4091174959,56,Back,4091174961,140,46.8,4091174967,213,0.5,4091174963,141,71.2,4091174965,212,6.7,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867289,134,1,1,14,21,6j4xzc2g1eeafo6v1f38d4x22,1,58.7,61.8,2023-03-12T02:14:54.149Z,2023-03-12T02:14:55Z,4091175001,141,42.7,4091174997,56,Center,4091174999,140,66.8,4091175005,213,5.3,4091175003,212,15.5,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867307,135,1,1,14,21,6j4xzc2g1eeafo6v1f38d4x22,0,66.8,42.7,2023-03-12T02:14:54.998Z,2023-03-12T02:14:56Z,4091175071,213,3.0,4091175061,56,Center,4091175067,212,12.0,4091175063,140,55.5,4091175065,141,45.5,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867329,143,49,1,14,25,38ui5tfi8anjuh533emny2tz1,1,41.2,54.3,2023-03-12T02:14:58.228Z,2023-03-12T02:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867345,144,1,1,14,25,38ui5tfi8anjuh533emny2tz1,1,41.6,49,2023-03-12T02:14:58.733Z,2023-03-12T02:14:59Z,4091175261,213,3.5,4091175255,140,30.5,4091175257,141,42.4,4091175259,212,12.5,4091175253,56,Back,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867353,145,1,1,14,26,38ui5tfi8anjuh533emny2tz1,1,30.5,42.4,2023-03-12T02:14:59.668Z,2023-03-12T02:15:00Z,4091175311,213,5.7,4091175305,140,40.2,4091175309,212,12.3,4091175303,56,Back,4091175307,141,32.2,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867381,146,1,1,14,27,38ui5tfi8anjuh533emny2tz1,1,40.2,32.2,2023-03-12T02:15:00.693Z,2023-03-12T02:15:02Z,4091175473,212,15.1,4091175475,213,4.1,4091175467,56,Back,4091175469,140,31.4,4091175471,141,14.6,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867421,147,1,1,14,29,38ui5tfi8anjuh533emny2tz1,1,32.6,13.4,2023-03-12T02:15:02.181Z,2023-03-12T02:15:04Z,4091175637,212,17.2,4091175639,213,1.9,4091175633,140,27.5,4091175635,141,37.4,4091175631,56,Back,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867469,148,1,1,14,31,38ui5tfi8anjuh533emny2tz1,1,27.4,38.3,2023-03-12T02:15:04.316Z,2023-03-12T02:15:09Z,4091175901,212,8.5,4091175895,56,Back,4091175899,141,48.5,4091175897,140,32.1,4091175903,213,1.0,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867537,149,1,1,14,35,38ui5tfi8anjuh533emny2tz1,1,42.6,50.1,2023-03-12T02:15:09.093Z,2023-03-12T02:15:14Z,4091176257,140,75.5,4091176255,56,Left,4091176251,155,,4091176269,1,,4091176267,213,0.7,4091176263,212,45.3,4091176261,141,93.2,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867547,150,61,1,14,40,38ui5tfi8anjuh533emny2tz1,0,80.2,94.7,2023-03-12T02:15:14.092Z,2023-03-12T03:01:17Z,4091176291,56,Left,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867553,136,49,1,14,41,6j4xzc2g1eeafo6v1f38d4x22,1,24.8,9.7,2023-03-12T02:15:15.062Z,2023-03-12T02:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867575,137,1,1,14,42,6j4xzc2g1eeafo6v1f38d4x22,1,24.8,9.7,2023-03-12T02:15:15.348Z,2023-03-12T02:15:16Z,4091176415,212,14.9,4091176417,213,0.8,4091176409,56,Back,4091176413,141,24.9,4091176411,140,35.0,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867581,138,1,1,14,43,6j4xzc2g1eeafo6v1f38d4x22,1,35,24.9,2023-03-12T02:15:16.358Z,2023-03-12T02:15:17Z,4091176465,141,20.0,4091176469,213,3.5,4091176467,212,9.3,4091176463,140,26.7,4091176481,156,,4091176461,56,Back,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867621,139,1,1,14,45,6j4xzc2g1eeafo6v1f38d4x22,0,27.8,27.6,2023-03-12T02:15:18.918Z,2023-03-13T06:34:58Z,4091176675,56,Center,4091176679,141,48.1,4091176681,212,36.6,4091176677,140,60.0,4091176673,155,,4091176683,213,0.4,4091176685,1,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867639,151,49,1,14,49,38ui5tfi8anjuh533emny2tz1,1,40.7,57.3,2023-03-12T02:15:22.788Z,2023-03-12T02:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867695,152,1,1,14,50,38ui5tfi8anjuh533emny2tz1,1,39.4,56.4,2023-03-12T02:15:23.732Z,2023-03-12T03:01:33Z,4091177139,56,Back,4091177141,140,14.7,4091177143,141,33.4,4091177147,213,3.7,4091177145,212,30.3,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867725,153,1,1,14,56,38ui5tfi8anjuh533emny2tz1,1,18.1,31.8,2023-03-12T02:15:29.148Z,2023-03-12T03:01:37Z,4091177287,141,63.3,4091177289,212,22.8,4091177283,56,Back,4091177291,213,1.2,4091177285,140,25.4,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867777,154,1,1,14,58,38ui5tfi8anjuh533emny2tz1,1,25.4,63.3,2023-03-12T02:15:31.845Z,2023-03-12T02:15:36Z,4091177571,140,31.2,4091177567,56,Back,4091177575,212,10.6,4091177577,213,1.0,4091177573,141,76.0,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867819,155,1,1,15,3,38ui5tfi8anjuh533emny2tz1,1,38.3,72.1,2023-03-12T02:15:36.301Z,2023-03-12T02:15:40Z,4091177865,213,4.3,4091177863,212,26.7,4091177861,141,36.4,4091177859,140,27.8,4091177857,56,Back,,,,,,,,,,9dxuc4hj1ovd3mpjrxombnm22,J. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867865,156,1,1,15,8,38ui5tfi8anjuh533emny2tz1,1,31.4,33.3,2023-03-12T02:15:41.557Z,2023-03-12T02:15:44Z,4091178127,140,31.3,4091178123,56,Back,4091178131,141,66.3,4091178135,212,22.4,4091178137,213,1.6,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867921,157,1,1,15,11,38ui5tfi8anjuh533emny2tz1,1,38.1,65.1,2023-03-12T02:15:44.556Z,2023-03-12T02:15:49Z,4091178395,140,33.8,4091178401,213,4.5,4091178397,141,35.2,4091178399,212,20.8,4091178393,56,Back,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867941,158,1,1,15,16,38ui5tfi8anjuh533emny2tz1,1,38,24.9,2023-03-12T02:15:49.140Z,2023-03-12T02:15:51Z,4091178495,56,Back,4091178501,212,15.5,4091178499,141,3.8,4091178497,140,43.6,4091178503,213,5.1,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518867995,159,1,1,15,17,38ui5tfi8anjuh533emny2tz1,1,43.4,4.4,2023-03-12T02:15:50.924Z,2023-03-12T02:15:54Z,4091178761,213,2.0,4091178755,140,37.1,4091178753,56,Back,4091178759,212,15.2,4091178757,141,24.6,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868059,160,1,1,15,21,38ui5tfi8anjuh533emny2tz1,1,36.5,29.8,2023-03-12T02:15:54.235Z,2023-03-12T02:15:58Z,4091179029,212,23.7,4091179027,141,63.7,4091179023,56,Back,4091179025,140,31.3,4091179031,213,1.8,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868111,161,1,1,15,25,38ui5tfi8anjuh533emny2tz1,1,28.6,78.5,2023-03-12T02:15:58.532Z,2023-03-12T02:16:02Z,4091179329,56,Back,4091179335,212,21.8,4091179337,213,3.7,4091179333,141,61.4,4091179331,140,11.0,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868137,162,1,1,15,29,38ui5tfi8anjuh533emny2tz1,1,11.6,59.3,2023-03-12T02:16:02.700Z,2023-03-12T02:16:06Z,4091179519,1,,4091179513,212,36.7,4091179517,213,5.0,4091179507,56,Back,4091179509,140,22.8,4091179511,141,8.2,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868147,163,1,1,15,32,38ui5tfi8anjuh533emny2tz1,1,22.8,8.2,2023-03-12T02:16:05.988Z,2023-03-12T02:16:07Z,4091179551,140,29.4,4091179561,213,5.7,4091179547,56,Back,4091179553,141,1.9,4091179557,212,8.1,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868181,164,1,1,15,34,38ui5tfi8anjuh533emny2tz1,1,29.4,1.9,2023-03-12T02:16:07.132Z,2023-03-12T02:16:10Z,4091179743,213,1.5,4091179741,212,7.7,4091179735,56,Back,4091179737,140,30.2,4091179739,141,13.1,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868195,165,1,1,15,37,38ui5tfi8anjuh533emny2tz1,0,30,12.6,2023-03-12T02:16:10.860Z,2023-03-12T02:16:12Z,4091179801,141,16.2,4091179805,213,0.1,4091179803,212,38.5,4091179807,1,,4091179797,56,Right,4091179799,140,66.6,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868201,140,49,1,15,39,6j4xzc2g1eeafo6v1f38d4x22,1,39.8,72.9,2023-03-12T02:16:12.293Z,2023-03-12T02:16:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868219,141,1,1,15,39,6j4xzc2g1eeafo6v1f38d4x22,1,39.8,72.9,2023-03-12T02:16:12.565Z,2023-03-12T02:16:14Z,4091179961,140,42.2,4091179967,212,3.2,4091179969,213,0.7,4091179963,141,75.9,4091179957,56,Back,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868233,142,1,1,15,40,6j4xzc2g1eeafo6v1f38d4x22,1,42.2,75.9,2023-03-12T02:16:14.085Z,2023-03-12T02:16:15Z,4091180011,140,35.9,4091180017,213,2.1,4091180009,56,Back,4091180013,141,92.1,4091180015,212,12.8,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868249,143,1,1,15,42,6j4xzc2g1eeafo6v1f38d4x22,1,35.9,92.1,2023-03-12T02:16:15.253Z,2023-03-12T02:16:16Z,4091180065,141,85.4,4091180067,212,4.9,4091180069,213,4.3,4091180063,140,34.1,4091180061,56,Back,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868275,144,1,1,15,43,6j4xzc2g1eeafo6v1f38d4x22,1,34.1,85.4,2023-03-12T02:16:16.245Z,2023-03-12T02:16:18Z,4091180211,140,21.8,4091180215,212,13.0,4091180213,141,86.8,4091180217,213,3.1,4091180209,56,Back,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868299,145,1,1,15,45,6j4xzc2g1eeafo6v1f38d4x22,1,25.9,80,2023-03-12T02:16:18.166Z,2023-03-12T02:16:21Z,4091180347,56,Back,4091180349,140,24.7,4091180355,213,4.6,4091180353,212,17.2,4091180351,141,54.8,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868353,146,1,1,15,48,6j4xzc2g1eeafo6v1f38d4x22,1,27.1,54.9,2023-03-12T02:16:21.270Z,2023-03-12T02:16:26Z,4091180675,141,70.5,4091180673,140,27.7,4091180679,213,1.5,4091180677,212,10.6,4091180671,56,Back,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868399,147,1,1,15,53,6j4xzc2g1eeafo6v1f38d4x22,1,29.9,69.4,2023-03-12T02:16:26.245Z,2023-03-12T02:16:29Z,4091180911,141,42.5,4091180909,140,28.7,4091180913,212,18.3,4091180907,56,Back,4091180915,213,4.6,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518868441,148,1,1,15,56,6j4xzc2g1eeafo6v1f38d4x22,0,28.3,37.3,2023-03-12T02:16:29.671Z,2023-03-12T02:16:34Z,4091181211,141,60.2,4091181215,213,0.3,4091181217,1,,4091181207,56,Center,4091181209,140,83.7,4091181213,212,60.2,4091181187,155,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
