id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2489988803,373,1,1,42,11,6j4xzc2g1eeafo6v1f38d4x22,0,20.8,88,2022-12-10T06:42:36.119Z,2022-12-10T06:42:38Z,3938833267,212,11.9,3938833265,141,74.1,3938833261,56,Back,3938833263,140,13.9,3938833269,213,4.1,3938833259,3,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988809,470,50,1,42,14,6h553bwfqkoxayuv80uikkn42,1,87.4,23.6,2022-12-10T06:42:39.014Z,2022-12-10T06:43:01Z,3938833279,56,Center,3938833413,286,,3938833447,233,376,,,,,,,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988843,376,7,1,42,14,6j4xzc2g1eeafo6v1f38d4x22,1,12.6,76.4,2022-12-10T06:42:39.015Z,2022-12-11T12:07:08Z,3940603303,383,,3938833403,285,,3938833401,56,Back,3938833423,233,470,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988811,374,49,1,42,15,6j4xzc2g1eeafo6v1f38d4x22,1,14.5,87.2,2022-12-10T06:42:40.520Z,2022-12-10T06:42:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490323739,786,3,1,42,18,6j4xzc2g1eeafo6v1f38d4x22,0,36.1,96.2,2022-12-10T06:42:43.352Z,2022-12-11T12:07:38Z,3940604459,465,,3940604457,286,,3940604461,467,2tmu6esf1xub0sja4gwnakvyt,3940604455,56,Back,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988823,375,4,1,42,19,6j4xzc2g1eeafo6v1f38d4x22,1,33.5,95.8,2022-12-10T06:42:44.424Z,2022-12-11T12:07:57Z,3940605329,295,,3938833343,233,471,3938833319,56,Back,3938833315,13,,3938833321,152,,3940605331,286,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988827,471,4,1,42,19,6h553bwfqkoxayuv80uikkn42,0,66.5,4.2,2022-12-10T06:42:44.425Z,2022-12-11T12:08:00Z,3938833349,233,375,3938833333,56,Right,3940605557,295,,3938833329,13,,3940605337,285,,3938833335,152,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988915,377,1,1,42,55,6j4xzc2g1eeafo6v1f38d4x22,0,34.5,91.5,2022-12-10T06:43:19.977Z,2022-12-10T06:43:49Z,3938833709,1,,3938833695,157,,3938833703,141,97.5,3938833701,140,97.0,3938833707,213,0.1,3938833699,56,Left,3938833693,5,,3938833697,152,,56p368h15z4s1izxoz3pvu4et,O. Sail,3938833705,212,,,,,,,65.8,,,,,,,,,,,,,,,,,,,,,,,
2489988917,472,56,1,43,0,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-12-10T06:43:25.696Z,2022-12-11T12:08:32Z,3938833711,56,Back,,,,,,,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988921,378,81,1,43,1,6j4xzc2g1eeafo6v1f38d4x22,0,98.9,98.3,2022-12-10T06:43:26.525Z,2022-12-11T12:08:39Z,3938833721,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988923,473,49,1,43,3,6h553bwfqkoxayuv80uikkn42,1,6.2,3.7,2022-12-10T06:43:28.514Z,2022-12-11T12:08:49Z,,,,,,,,,,,,,,,,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988929,474,1,1,43,4,6h553bwfqkoxayuv80uikkn42,1,6.2,3.7,2022-12-10T06:43:29.800Z,2022-12-10T06:43:31Z,3938833745,140,4.3,3938833751,213,1.9,3938833747,141,11.1,3938833743,56,Back,3938833749,212,5.4,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988933,475,1,1,43,5,6h553bwfqkoxayuv80uikkn42,0,4.3,11.9,2022-12-10T06:43:30.050Z,2022-12-11T12:09:13Z,3938833771,1,,3938833767,212,38.3,3938833765,141,5.3,3938833763,140,40.5,3938833761,56,Back,3938833769,213,6.2,3938833759,157,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988941,379,8,1,43,6,6j4xzc2g1eeafo6v1f38d4x22,1,63.2,93.5,2022-12-10T06:43:31.424Z,2022-12-11T12:09:50Z,3938833795,56,Left,3940609125,385,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490324923,787,49,1,43,7,6j4xzc2g1eeafo6v1f38d4x22,1,59.8,73.5,2022-12-10T06:43:32.134Z,2022-12-11T12:09:48Z,,,,,,,,,,,,,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988943,380,1,1,43,8,6j4xzc2g1eeafo6v1f38d4x22,0,60,64.8,2022-12-10T06:43:33.008Z,2022-12-11T12:09:51Z,3938833799,56,Center,3938833807,213,6.0,3938833805,212,8.2,3938833801,140,67.4,3938833803,141,61.1,3940609579,155,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490325011,1061,49,1,43,9,6h553bwfqkoxayuv80uikkn42,1,30.5,31.1,2022-12-10T06:43:33.830Z,2022-12-11T12:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988953,476,1,1,43,10,6h553bwfqkoxayuv80uikkn42,1,29,36.4,2022-12-10T06:43:35.137Z,2022-12-11T12:10:04Z,3938833835,140,34.3,3938833839,212,14.3,3938833841,213,1.2,3938833837,141,55.8,3938833833,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988967,477,1,1,43,11,6h553bwfqkoxayuv80uikkn42,1,34.3,59,2022-12-10T06:43:36.297Z,2022-12-10T06:43:39Z,3938833899,213,1.4,3938833897,212,18.6,3938833891,56,Back,3938833895,141,85.9,3938833893,140,37.5,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988979,478,1,1,43,17,6h553bwfqkoxayuv80uikkn42,1,62.2,91.5,2022-12-10T06:43:42.744Z,2022-12-10T06:43:46Z,3938833977,213,3.9,3938833973,141,79.1,3938833975,212,11.7,3938833971,140,54.5,3938833969,56,Left,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988991,479,1,1,43,21,6h553bwfqkoxayuv80uikkn42,1,55.5,78.4,2022-12-10T06:43:45.993Z,2022-12-10T06:43:50Z,3938834019,213,4.6,3938834013,140,54.9,3938834015,141,65.8,3938834011,56,Center,3938834017,212,8.6,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489988997,480,1,1,43,25,6h553bwfqkoxayuv80uikkn42,0,56.9,58.7,2022-12-10T06:43:49.977Z,2022-12-10T06:43:54Z,3938834045,1,,3938834035,56,Right,3938834039,141,20.3,3938834037,140,77.2,3938834043,213,5.4,3938834041,212,33.7,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989003,381,49,1,43,30,6j4xzc2g1eeafo6v1f38d4x22,1,19.4,91.7,2022-12-10T06:43:55.546Z,2022-12-10T06:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989013,382,1,1,43,31,6j4xzc2g1eeafo6v1f38d4x22,0,19.4,91.7,2022-12-10T06:43:55.856Z,2022-12-11T12:10:51Z,3938834109,1,,3938834103,141,52.1,3938834101,140,82.9,3940612033,155,,3938834107,213,5.9,3938834099,56,Center,3938834105,212,71.9,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989015,481,49,1,43,36,6h553bwfqkoxayuv80uikkn42,1,18,47.5,2022-12-10T06:44:01.802Z,2022-12-10T06:44:37Z,,,,,,,,,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989021,482,1,1,43,37,6h553bwfqkoxayuv80uikkn42,1,18,47.5,2022-12-10T06:44:02.232Z,2022-12-10T06:44:39Z,3938834135,56,Back,3938834139,141,66.0,3938834137,140,23.1,3938834141,212,13.7,3938834143,213,1.2,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989029,483,1,1,43,40,6h553bwfqkoxayuv80uikkn42,1,26.7,63.4,2022-12-10T06:44:05.176Z,2022-12-10T06:44:07Z,3938834175,212,10.3,3938834173,141,70.6,3938834171,140,35.3,3938834177,213,0.5,3938834169,56,Back,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989035,484,1,1,43,42,6h553bwfqkoxayuv80uikkn42,1,34.5,77.2,2022-12-10T06:44:07.640Z,2022-12-10T06:44:13Z,3938834215,212,12.2,3938834213,141,81.4,3938834211,140,45.8,3938834217,213,0.2,3938834209,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989037,485,1,1,43,48,6h553bwfqkoxayuv80uikkn42,1,40.7,82.1,2022-12-10T06:44:13.417Z,2022-12-10T06:44:15Z,3938834233,212,18.7,3938834235,213,3.5,3938834231,141,73.0,3938834227,56,Back,3938834229,140,23.9,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989043,486,1,1,43,50,6h553bwfqkoxayuv80uikkn42,1,23.9,73,2022-12-10T06:44:15.640Z,2022-12-10T06:44:17Z,3938834253,212,9.7,3938834255,213,5.1,3938834251,141,59.9,3938834247,56,Back,3938834249,140,27.6,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989051,487,1,1,43,52,6h553bwfqkoxayuv80uikkn42,1,26.8,61.1,2022-12-10T06:44:17.528Z,2022-12-10T06:44:21Z,3938834285,56,Back,3938834291,212,21.6,3938834293,213,4.7,3938834289,141,29.4,3938834287,140,26.7,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989055,488,1,1,43,57,6h553bwfqkoxayuv80uikkn42,0,31.6,17.7,2022-12-10T06:44:22.457Z,2022-12-10T06:44:25Z,3938834319,140,69.4,3938834317,56,Right,3938834325,213,6.1,3938834315,155,,3938834323,212,40.6,3938834321,141,5.0,3938834327,1,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989061,383,1,1,43,59,6j4xzc2g1eeafo6v1f38d4x22,1,30.9,94.8,2022-12-10T06:44:24.602Z,2022-12-10T06:44:28Z,3938834343,140,42.3,3938834345,141,78.4,3938834341,56,Back,3938834347,212,16.4,3938834339,3,,3938834349,213,5.5,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989067,384,1,1,44,3,6j4xzc2g1eeafo6v1f38d4x22,1,42.3,78.4,2022-12-10T06:44:28.250Z,2022-12-10T06:44:29Z,3938834375,3,,3938834385,213,2.0,3938834377,56,Back,3938834383,212,13.1,3938834381,141,96.0,3938834379,140,37.2,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989069,385,49,1,44,4,6j4xzc2g1eeafo6v1f38d4x22,1,37.2,96,2022-12-10T06:44:29.451Z,2022-12-10T06:44:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989073,386,1,1,44,5,6j4xzc2g1eeafo6v1f38d4x22,1,37.2,96,2022-12-10T06:44:29.862Z,2022-12-11T12:11:20Z,3938834413,213,0.1,3938834411,212,5.9,3938834405,56,Back,3938834409,141,96.8,3938834407,140,42.8,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490325743,788,3,1,44,6,6j4xzc2g1eeafo6v1f38d4x22,0,43.2,96.2,2022-12-10T06:44:31.551Z,2022-12-11T12:11:44Z,3940613979,465,,3940613981,467,b9etmvw7ljdrjbsw632ey0nhl,3940613977,286,,3940613975,56,Back,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989075,387,4,1,44,8,6j4xzc2g1eeafo6v1f38d4x22,1,43.1,96.4,2022-12-10T06:44:33.035Z,2022-12-10T06:44:35Z,3938834459,233,489,3938834421,152,,3938834423,265,,3938834419,56,Back,3938834425,286,,3938834417,13,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989081,489,4,1,44,8,6h553bwfqkoxayuv80uikkn42,0,56.9,3.6,2022-12-10T06:44:33.036Z,2022-12-10T06:44:36Z,3938834451,56,Right,3938834455,265,,3938834453,152,,3938834457,285,,3938834469,233,387,3938834449,13,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989107,388,1,1,44,24,6j4xzc2g1eeafo6v1f38d4x22,1,42.6,95,2022-12-10T06:44:49.322Z,2022-12-10T06:44:51Z,3938834575,141,84.2,3938834569,152,,3938834579,213,3.8,3938834573,140,33.0,3938834571,56,Back,3938834577,212,12.5,3938834567,5,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989123,389,1,1,44,26,6j4xzc2g1eeafo6v1f38d4x22,1,32.2,80.9,2022-12-10T06:44:51.579Z,2022-12-10T06:44:55Z,3938834647,56,Back,3938834653,212,19.8,3938834655,213,4.8,3938834651,141,51.9,3938834649,140,34.3,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989127,390,1,1,44,30,6j4xzc2g1eeafo6v1f38d4x22,1,35.9,34.9,2022-12-10T06:44:55.354Z,2022-12-10T06:44:58Z,3938834675,141,7.7,3938834671,56,Back,3938834673,140,45.8,3938834677,212,21.2,3938834679,213,5.2,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989139,391,1,1,44,33,6j4xzc2g1eeafo6v1f38d4x22,1,46.3,6.2,2022-12-10T06:44:58.522Z,2022-12-10T06:45:02Z,3938834749,213,2.4,3938834747,212,25.3,3938834741,56,Back,3938834745,141,31.0,3938834743,140,28.3,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989149,392,1,1,44,37,6j4xzc2g1eeafo6v1f38d4x22,1,28.3,31,2022-12-10T06:45:01.946Z,2022-12-10T06:45:06Z,3938834789,140,14.3,3938834787,56,Back,3938834795,213,2.4,3938834793,212,19.4,3938834791,141,49.7,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989153,393,1,1,44,41,6j4xzc2g1eeafo6v1f38d4x22,1,14.7,56,2022-12-10T06:45:06.332Z,2022-12-11T12:12:32Z,3938834823,1,,3938834821,213,0.2,3938834815,140,66.5,3938834813,56,Center,3938834817,141,74.4,3938834819,212,55.8,3940615615,155,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989155,394,1,1,44,44,6j4xzc2g1eeafo6v1f38d4x22,1,66.5,74.4,2022-12-10T06:45:09.308Z,2022-12-11T12:12:38Z,3938834845,213,3.1,3938834835,3,,3938834837,56,Center,3938834841,141,74.8,3938834843,212,6.8,3938834839,140,60.0,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989175,395,3,1,44,51,6j4xzc2g1eeafo6v1f38d4x22,0,71,57.7,2022-12-10T06:45:16.412Z,2022-12-11T13:32:01Z,3938834925,56,Center,3938834927,286,,3940616379,464,,3940799477,233,490,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989177,490,7,1,44,51,6h553bwfqkoxayuv80uikkn42,0,29,42.3,2022-12-10T06:45:16.413Z,2022-12-11T12:12:56Z,3938834929,56,Back,3940616485,385,,3938834937,233,395,3938834931,285,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989183,396,1,1,44,53,6j4xzc2g1eeafo6v1f38d4x22,1,69.9,48,2022-12-10T06:45:17.931Z,2022-12-11T12:13:11Z,3938834971,140,79.5,3938834975,212,25.0,3938834973,141,14.3,3938834977,213,5.1,3938834969,56,Right,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989189,397,1,1,44,56,6j4xzc2g1eeafo6v1f38d4x22,0,80.2,13.2,2022-12-10T06:45:21.180Z,2022-12-11T12:13:08Z,3938835019,213,1.2,3940616863,224,,3938835017,212,29.9,3938835013,140,91.2,3938835011,56,Center,3938835007,2,,3940616865,20,,3938835009,155,,ueklj0jop1moq303rq5vnca1,C. Elliot,3938835015,141,,,,,,,53.7,,,,,,,,,,,,,,,,,,,,,,,
2489989197,492,12,1,44,57,6h553bwfqkoxayuv80uikkn42,1,8.8,49.1,2022-12-10T06:45:22.480Z,2022-12-11T12:13:38Z,3938835059,212,11.9,3938835053,56,Back,3938835057,141,51.1,3938835055,140,20.1,3938835061,213,0.1,3938835063,15,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989195,491,43,1,44,58,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-12-10T06:45:23.659Z,2022-12-11T12:13:28Z,3938835045,233,398,3938835043,285,0,3938835041,56,Back,3940617545,144,44,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989191,398,43,1,44,58,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2022-12-10T06:45:23.660Z,2022-12-11T12:13:29Z,3938835023,56,Center,3938835025,286,0,3940617579,144,44,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989249,400,70,1,45,0,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2022-12-10T06:45:25.442Z,2022-12-11T12:13:48Z,3938835295,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989207,399,15,1,45,3,6j4xzc2g1eeafo6v1f38d4x22,1,81.9,38,2022-12-10T06:45:28.041Z,2022-12-11T12:14:27Z,3938835211,102,50.7,3938835217,458,,3938835223,230,99.8,3938835093,18,,3938835215,215,,3938835209,78,,3938835119,20,,3938835225,231,48.9,7ex2ik73ntprjkatncipscudx,B. Kraev,3938835123,82,3938835213,103,19,3938835095,56,Center,,3938835219,146,3938835137,233,3938835221,147,3938835091,22,,,,,,,83.3,,,493,39.0,,,,
2489989211,493,10,1,45,3,6h553bwfqkoxayuv80uikkn42,1,23.9,61.5,2022-12-10T06:45:28.141Z,2022-12-11T12:14:31Z,3938835117,56,Back,3938835141,233,399,3938835115,94,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989215,494,49,1,45,4,6h553bwfqkoxayuv80uikkn42,1,18.8,69.7,2022-12-10T06:45:28.928Z,2022-12-11T12:14:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989219,495,1,1,45,5,6h553bwfqkoxayuv80uikkn42,1,18.8,69.7,2022-12-10T06:45:30.280Z,2022-12-11T12:14:33Z,3938835159,56,Back,3938835165,141,65.1,3938835169,212,13.6,3938835161,140,31.4,3938835171,213,6.1,,,,,,,,,,5p3y4bh0mdmymeceltd1fpw8a,R. Najjarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989227,496,1,1,45,8,6h553bwfqkoxayuv80uikkn42,1,31.4,65.1,2022-12-10T06:45:33.144Z,2022-12-11T12:14:42Z,3938835179,56,Back,3938835181,140,29.3,3938835185,212,5.9,3938835183,141,57.0,3938835187,213,4.3,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989241,497,1,1,45,10,6h553bwfqkoxayuv80uikkn42,1,35.6,46.1,2022-12-10T06:45:35.127Z,2022-12-10T06:45:38Z,3938835267,213,4.6,3938835265,212,18.0,3938835261,140,34.0,3938835263,141,19.7,3938835259,56,Back,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989259,498,1,1,45,17,6h553bwfqkoxayuv80uikkn42,1,45.4,9.7,2022-12-10T06:45:41.976Z,2022-12-10T06:45:45Z,3938835347,213,2.3,3938835345,212,18.7,3938835341,140,33.2,3938835343,141,29.7,3938835339,56,Back,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989273,499,1,1,45,20,6h553bwfqkoxayuv80uikkn42,1,33.3,31.3,2022-12-10T06:45:45.111Z,2022-12-10T06:45:50Z,3938835399,140,38.7,3938835403,212,11.0,3938835405,213,1.0,3938835401,141,45.1,3938835397,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989287,500,1,1,45,25,6h553bwfqkoxayuv80uikkn42,1,39.9,46.4,2022-12-10T06:45:50.408Z,2022-12-11T12:14:59Z,3938835465,213,1.6,3938835457,56,Back,3938835463,212,16.5,3938835461,141,70.7,3938835459,140,39.5,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989299,501,1,1,45,28,6h553bwfqkoxayuv80uikkn42,1,47.2,70,2022-12-10T06:45:53.799Z,2022-12-10T06:45:56Z,3938835517,140,43.8,3938835519,141,60.3,3938835515,56,Back,3938835521,212,7.5,3938835523,213,4.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989301,502,1,1,45,32,6h553bwfqkoxayuv80uikkn42,1,45.5,56.9,2022-12-10T06:45:56.856Z,2022-12-10T06:45:59Z,3938835531,56,Back,3938835533,140,48.0,3938835537,212,20.0,3938835539,213,4.8,3938835535,141,27.7,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989305,503,1,1,45,34,6h553bwfqkoxayuv80uikkn42,1,59.6,25.8,2022-12-10T06:45:59.560Z,2022-12-10T06:46:02Z,3938835563,213,0.7,3938835561,212,11.2,3938835555,56,Center,3938835557,140,67.5,3938835559,141,36.9,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989311,504,61,1,45,37,6h553bwfqkoxayuv80uikkn42,1,67.5,37.7,2022-12-10T06:46:01.961Z,2022-12-11T12:15:20Z,3938835581,56,Center,,,,,,,,,,,,,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489989313,505,44,1,45,38,6h553bwfqkoxayuv80uikkn42,1,69,36,2022-12-10T06:46:03.432Z,2022-12-10T06:46:05Z,3938835599,286,,3938835597,56,Center,3938835617,233,401,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
