id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/17/value
2481192723,370,1,1,43,37,9xmhnv6im8h7c9e17oqvcx8gl,1,41.8,31.3,2022-11-04T09:29:04.129Z,2022-11-04T09:29:08Z,3892679645,140,60.2,3892679649,212,24.1,3892679651,213,5.6,3892679643,56,Right,3892679647,141,10.1,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192731,371,1,1,43,41,9xmhnv6im8h7c9e17oqvcx8gl,1,66.3,13.2,2022-11-04T09:29:08.785Z,2022-11-04T09:29:10Z,3892679741,56,Center,3892679745,141,34.8,3892679749,213,1.4,3892679747,212,14.9,3892679743,140,68.9,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192735,372,1,1,43,43,9xmhnv6im8h7c9e17oqvcx8gl,1,68.9,34.8,2022-11-04T09:29:09.889Z,2022-11-04T09:29:10Z,3892679763,212,7.8,3892679759,140,63.8,3892679761,141,26.5,3892679757,56,Center,3892679765,213,4.0,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192739,373,1,1,43,43,9xmhnv6im8h7c9e17oqvcx8gl,1,63.8,26.5,2022-11-04T09:29:10.401Z,2022-11-04T09:29:11Z,3892679789,141,40.7,3892679791,212,11.3,3892679785,56,Center,3892679787,140,58.3,3892679793,213,2.1,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192753,374,1,1,43,44,9xmhnv6im8h7c9e17oqvcx8gl,1,58.3,40.7,2022-11-04T09:29:11.713Z,2022-11-04T09:29:14Z,3892679845,140,52.2,3892679849,212,13.2,3892679851,213,2.1,3892679843,56,Center,3892679847,141,57.6,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192773,375,1,1,43,47,9xmhnv6im8h7c9e17oqvcx8gl,1,54.6,66,2022-11-04T09:29:14.433Z,2022-11-04T09:29:18Z,3892679945,56,Left,3892679951,212,22.8,3892679949,141,96.2,3892679947,140,64.0,3892679953,213,1.1,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192783,376,1,1,43,52,9xmhnv6im8h7c9e17oqvcx8gl,1,64.8,96,2022-11-04T09:29:18.865Z,2022-11-04T09:29:21Z,3892679981,213,4.7,3892679979,212,11.8,3892679975,140,65.1,3892679977,141,78.7,3892679973,56,Center,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192799,377,1,1,43,54,9xmhnv6im8h7c9e17oqvcx8gl,1,64.8,72.6,2022-11-04T09:29:21.633Z,2022-11-04T09:29:26Z,3892680081,56,Center,3892680085,141,59.9,3892680089,213,4.7,3892680087,212,8.6,3892680083,140,64.4,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192813,378,1,1,43,59,9xmhnv6im8h7c9e17oqvcx8gl,1,73.7,56.9,2022-11-04T09:29:26.754Z,2022-11-04T09:29:28Z,3892680147,140,80.7,3892680153,213,5.5,3892680149,141,45.1,3892680151,212,10.9,3892680145,56,Center,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192819,379,61,1,44,0,9xmhnv6im8h7c9e17oqvcx8gl,0,80.7,45.1,2022-11-04T09:29:27.753Z,2022-11-04T18:15:18Z,3892680167,56,Center,,,,,,,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481341769,938,49,1,44,1,chu9blh367xs3yumct5tqto2q,1,13.7,60.8,2022-11-04T09:29:28.648Z,2022-11-04T18:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192827,461,1,1,44,2,chu9blh367xs3yumct5tqto2q,1,12.1,59.6,2022-11-04T09:29:28.853Z,2022-11-04T09:29:31Z,3892680197,141,63.1,3892680201,213,0.2,3892680199,212,13.2,3892680193,56,Back,3892680195,140,24.5,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192829,462,50,1,44,3,chu9blh367xs3yumct5tqto2q,1,28.8,62.3,2022-11-04T09:29:30.058Z,2022-11-04T18:15:35Z,3892680211,285,,3892680339,233,380,3892680209,56,Back,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192845,380,7,1,44,3,9xmhnv6im8h7c9e17oqvcx8gl,1,71.2,37.7,2022-11-04T09:29:30.059Z,2022-11-04T18:15:37Z,3893466809,384,,3892680331,286,,3892680329,56,Center,3892680333,233,462,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481341925,791,49,1,44,4,9xmhnv6im8h7c9e17oqvcx8gl,1,71.1,20.8,2022-11-04T09:29:31.294Z,2022-11-04T18:15:33Z,,,,,,,,,,,,,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192855,381,1,1,44,7,9xmhnv6im8h7c9e17oqvcx8gl,1,75.4,29.4,2022-11-04T09:29:34.819Z,2022-11-04T18:15:52Z,3892680493,210,15,3892680393,212,16.2,3892680387,56,Center,3892680385,155,,3892680389,140,87.6,3892680391,141,44.0,3892680495,154,,3892680395,213,0.7,nf5y7om644176c52n91ptsyd,Nani,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192857,382,15,1,44,10,9xmhnv6im8h7c9e17oqvcx8gl,1,87.6,44,2022-11-04T09:29:37.011Z,2022-11-04T18:15:52Z,3892680417,328,,3892680405,56,Center,3892680503,29,,3892680401,22,,3892680517,147,49.5,3892680505,154,,3892680403,17,,3892680501,76,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,3892680511,102,3892680413,15,,3892680515,146,97.5,3892680507,55,3892680539,233,464,3892680513,103,11.4,,,,,,,,,53.1,381,,,,,,,,,,,,,,
2481192867,464,10,1,44,10,chu9blh367xs3yumct5tqto2q,1,3.5,50.7,2022-11-04T09:29:37.111Z,2022-11-04T18:15:55Z,3892680437,178,,3893467981,377,,3892680439,182,,3892680435,177,,3892680463,233,382,3892680441,56,Back,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192863,463,52,1,44,11,chu9blh367xs3yumct5tqto2q,1,3.5,50.7,2022-11-04T09:29:38.082Z,2022-11-04T18:15:58Z,3893468055,377,,,,,,,,,,,,,,,,,,,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192871,465,1,1,44,13,chu9blh367xs3yumct5tqto2q,1,14.7,39.2,2022-11-04T09:29:40.710Z,2022-11-04T09:31:02Z,3892680477,213,5.5,3892680469,56,Back,3892680473,141,6.2,3892680471,140,35.6,3892680481,287,,3892680475,212,31.4,3892680467,123,,,,,4epapct9t0a0skf8522jyerjd,M. Weier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192911,466,1,1,44,24,chu9blh367xs3yumct5tqto2q,1,62.7,30,2022-11-04T09:29:51.285Z,2022-11-04T09:29:54Z,3892680731,56,Center,3892680737,212,32.0,3892680735,141,77.0,3892680739,213,1.5,3892680733,140,64.1,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192931,467,1,1,44,27,chu9blh367xs3yumct5tqto2q,1,67.6,74.2,2022-11-04T09:29:54.229Z,2022-11-04T09:30:00Z,3892680863,213,0.3,3892680855,56,Left,3892680859,141,82.9,3892680861,212,19.3,3892680857,140,85.1,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192939,468,1,1,44,33,chu9blh367xs3yumct5tqto2q,0,91.3,76.3,2022-11-04T09:30:00.341Z,2022-11-04T18:16:26Z,3892680917,56,Center,3892680921,141,64.6,3892680925,213,4.2,3892680919,140,87.0,3892680923,212,9.1,3893469073,195,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192941,383,8,1,44,35,9xmhnv6im8h7c9e17oqvcx8gl,1,11.9,40.9,2022-11-04T09:30:02.163Z,2022-11-04T18:16:32Z,3893469309,385,,3892680927,56,Back,,,,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192945,384,43,1,44,35,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-11-04T09:30:02.386Z,2022-11-04T09:30:27Z,3892680935,56,Back,3892680939,347,0,3892681467,144,5,,,,,,,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192973,469,1,1,44,40,chu9blh367xs3yumct5tqto2q,1,74,91.2,2022-11-04T09:30:07.670Z,2022-11-04T09:30:09Z,3892681045,140,78.2,3892681051,213,0.3,3892681049,212,4.6,3892681043,56,Left,3892681047,141,93.0,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481192993,470,1,1,44,42,chu9blh367xs3yumct5tqto2q,1,78.2,93,2022-11-04T09:30:08.902Z,2022-11-04T09:30:11Z,3892681105,141,77.6,3892681109,213,3.7,3892681103,140,60.7,3892681101,56,Center,3892681107,212,21.1,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193007,471,1,1,44,44,chu9blh367xs3yumct5tqto2q,1,60.7,77.6,2022-11-04T09:30:11.574Z,2022-11-04T09:30:14Z,3892681159,212,16.5,3892681163,213,4.3,3892681151,56,Center,3892681153,140,54.7,3892681157,141,55.2,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193021,472,1,1,44,47,chu9blh367xs3yumct5tqto2q,1,52.7,54.2,2022-11-04T09:30:14.294Z,2022-11-04T09:30:16Z,3892681227,213,0.4,3892681221,140,60.3,3892681223,141,59.7,3892681219,56,Center,3892681225,212,8.8,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193029,473,1,1,44,49,chu9blh367xs3yumct5tqto2q,1,60,58.2,2022-11-04T09:30:16.054Z,2022-11-04T09:30:18Z,3892681269,213,3.8,3892681263,140,48.7,3892681265,141,43.9,3892681261,56,Back,3892681267,212,15.3,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193037,474,1,1,44,51,chu9blh367xs3yumct5tqto2q,1,49.3,42.5,2022-11-04T09:30:18.230Z,2022-11-04T09:30:20Z,3892681307,213,5.6,3892681301,140,57.1,3892681299,56,Center,3892681303,141,33.3,3892681305,212,10.3,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193045,475,1,1,44,53,chu9blh367xs3yumct5tqto2q,1,57.1,34,2022-11-04T09:30:20.294Z,2022-11-04T09:30:21Z,3892681349,212,11.2,3892681351,213,2.4,3892681345,141,45.2,3892681341,140,49.3,3892681337,56,Back,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193067,476,1,1,44,54,chu9blh367xs3yumct5tqto2q,1,48.1,46.6,2022-11-04T09:30:21.687Z,2022-11-04T09:30:25Z,3892681441,213,1.7,3892681439,212,14.2,3892681435,140,46.0,3892681437,141,67.2,3892681433,56,Back,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193089,477,1,1,44,58,chu9blh367xs3yumct5tqto2q,1,48.6,75.7,2022-11-04T09:30:25.830Z,2022-11-04T09:30:31Z,3892681553,56,Left,3892681561,213,0.5,3892681557,141,92.4,3892681555,140,67.4,3892681559,212,22.8,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193087,385,70,1,45,3,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-11-04T09:30:30.629Z,2022-11-04T09:30:30Z,3892681547,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193091,478,1,1,45,4,chu9blh367xs3yumct5tqto2q,0,72.4,78.5,2022-11-04T09:30:30.934Z,2022-11-04T09:30:31Z,3892681575,141,67.3,3892681579,213,5.8,3892681573,140,85.0,3892681569,155,,3892681571,56,Center,3892681577,212,15.3,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193099,386,12,1,45,5,9xmhnv6im8h7c9e17oqvcx8gl,1,10.2,35.1,2022-11-04T09:30:32.004Z,2022-11-04T09:30:33Z,3892681607,141,32.8,3892681603,56,Back,3892681609,212,18.2,3892681605,140,27.5,3892681611,213,6.2,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193101,387,49,1,45,6,9xmhnv6im8h7c9e17oqvcx8gl,1,27.5,32.8,2022-11-04T09:30:32.884Z,2022-11-04T09:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193107,388,1,1,45,6,9xmhnv6im8h7c9e17oqvcx8gl,1,27.5,32.8,2022-11-04T09:30:32.996Z,2022-11-04T09:30:33Z,3892681627,213,3.2,3892681621,140,21.1,3892681625,212,6.8,3892681619,56,Back,3892681623,141,31.8,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193119,389,1,1,45,6,9xmhnv6im8h7c9e17oqvcx8gl,1,21.1,31.8,2022-11-04T09:30:33.684Z,2022-11-04T09:30:35Z,3892681671,141,13.7,3892681675,213,5.5,3892681667,56,Back,3892681665,3,,3892681669,140,32.0,3892681673,212,16.8,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193129,390,1,1,45,8,9xmhnv6im8h7c9e17oqvcx8gl,1,32,13.7,2022-11-04T09:30:35.412Z,2022-11-04T18:17:03Z,3892681727,141,15.9,3892681731,213,3.0,3892681723,56,Back,3893470601,155,,3892681729,212,10.7,3892681725,140,21.9,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193177,391,1,1,45,10,9xmhnv6im8h7c9e17oqvcx8gl,1,21.9,15.9,2022-11-04T09:30:37.524Z,2022-11-04T09:30:48Z,3892681971,140,60.1,3892681967,157,,3892681975,212,59.2,3892681979,1,,3892681969,56,Left,3892681977,213,0.8,3892681973,141,79.9,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193191,392,1,1,45,21,9xmhnv6im8h7c9e17oqvcx8gl,1,62.2,59.6,2022-11-04T09:30:48.772Z,2022-11-04T09:30:52Z,3892682033,141,24.4,3892682029,56,Center,3892682035,212,24.5,3892682037,213,4.9,3892682031,140,67.1,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193211,393,1,1,45,26,9xmhnv6im8h7c9e17oqvcx8gl,1,66,41.6,2022-11-04T09:30:52.885Z,2022-11-04T09:30:57Z,3892682117,213,1.7,3892682111,140,62.8,3892682109,56,Center,3892682113,141,70.6,3892682115,212,20.0,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193215,394,1,1,45,30,9xmhnv6im8h7c9e17oqvcx8gl,1,62.8,70.6,2022-11-04T09:30:57.317Z,2022-11-04T09:30:58Z,3892682131,213,4.5,3892682127,141,59.3,3892682123,56,Center,3892682125,140,61.2,3892682129,212,7.9,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193225,395,1,1,45,31,9xmhnv6im8h7c9e17oqvcx8gl,1,61.2,59.3,2022-11-04T09:30:58.325Z,2022-11-04T09:31:00Z,3892682177,140,50.3,3892682181,212,11.7,3892682179,141,63.1,3892682175,56,Center,3892682183,213,2.9,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193239,396,1,1,45,33,9xmhnv6im8h7c9e17oqvcx8gl,1,50.3,63.1,2022-11-04T09:31:00.645Z,2022-11-04T09:31:03Z,3892682239,212,24.4,3892682235,140,44.0,3892682241,213,4.4,3892682233,56,Back,3892682237,141,28.5,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193247,397,1,1,45,36,9xmhnv6im8h7c9e17oqvcx8gl,1,44,28.5,2022-11-04T09:31:02.884Z,2022-11-04T09:31:06Z,3892682287,213,5.3,3892682281,140,50.9,3892682283,141,13.8,3892682285,212,12.3,3892682279,56,Right,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193259,398,1,1,45,39,9xmhnv6im8h7c9e17oqvcx8gl,0,52.8,12.6,2022-11-04T09:31:06.278Z,2022-11-04T09:31:11Z,3892682347,213,6.2,3892682337,155,,3892682343,141,5.9,3892682341,140,95.3,3892682349,1,,3892682339,56,Right,3892682345,212,44.9,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193267,479,61,1,45,44,chu9blh367xs3yumct5tqto2q,0,4.3,96.9,2022-11-04T09:31:11.056Z,2022-11-04T09:31:47Z,3892682365,56,Back,,,,,,,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193309,399,5,1,45,44,9xmhnv6im8h7c9e17oqvcx8gl,1,96.1,-1.8,2022-11-04T09:31:11.781Z,2022-11-04T09:31:22Z,3892682553,347,,3892682557,233,480,3892682551,56,Right,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193273,480,5,1,45,44,chu9blh367xs3yumct5tqto2q,0,3.9,101.8,2022-11-04T09:31:11.781Z,2022-11-04T09:47:01Z,3892682561,233,399,3892682391,56,Back,3892682393,347,,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193385,401,1,1,46,15,9xmhnv6im8h7c9e17oqvcx8gl,1,92.6,0,2022-11-04T09:31:41.942Z,2022-11-04T09:31:43Z,3892682915,141,9.8,3892682919,213,1.4,3892682913,140,94.0,3892682909,107,,3892682917,212,8.2,3892682911,56,Right,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193395,402,1,1,46,16,9xmhnv6im8h7c9e17oqvcx8gl,1,94,9.8,2022-11-04T09:31:42.950Z,2022-11-04T09:31:44Z,3892682955,213,0.1,3892682951,141,10.1,3892682949,140,97.1,3892682947,56,Right,3892682953,212,3.3,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193401,403,1,1,46,17,9xmhnv6im8h7c9e17oqvcx8gl,0,97.1,10.1,2022-11-04T09:31:44.166Z,2022-11-04T18:17:42Z,3893472227,20,,3892682983,140,92.2,3892682977,2,,3892682987,212,17.4,3892682979,155,,3892682985,141,34.5,3892682989,213,1.9,3893472225,224,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,3892682981,56,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,
2481193537,481,12,1,46,17,chu9blh367xs3yumct5tqto2q,1,4.7,71.2,2022-11-04T09:31:44.760Z,2022-11-04T09:32:31Z,3892683859,141,75.1,3892683863,213,0.3,3892683855,56,Back,3892683857,140,12.2,3892683861,212,8.3,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193423,404,1,1,46,20,9xmhnv6im8h7c9e17oqvcx8gl,1,77.1,34.3,2022-11-04T09:31:46.982Z,2022-11-04T09:31:51Z,3892683123,56,Center,3892683131,212,19.0,3892683127,140,91.5,3892683133,213,0.6,3892683129,141,51.2,3892683121,155,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193557,482,4,1,46,23,chu9blh367xs3yumct5tqto2q,1,10.6,47.6,2022-11-04T09:31:49.879Z,2022-11-04T09:32:53Z,3892684133,152,,3892684129,10,,3892684135,285,,3892684131,56,Back,3892684209,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193503,406,4,1,46,23,9xmhnv6im8h7c9e17oqvcx8gl,0,89.4,52.4,2022-11-04T09:31:49.880Z,2022-11-04T09:32:53Z,3892683657,152,,3892684213,233,482,3892683655,56,Center,3892683653,10,,3892683659,286,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193425,405,43,1,46,23,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-11-04T09:31:50.102Z,2022-11-04T09:32:19Z,3892683141,17,0,3892683591,144,38,3892683139,22,0,3892683143,56,Center,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193705,407,30,1,47,15,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-11-04T09:32:42.458Z,2022-11-04T09:53:21Z,3892684733,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481193707,483,30,1,47,15,chu9blh367xs3yumct5tqto2q,1,0,0,2022-11-04T09:32:42.458Z,2022-11-04T09:33:28Z,3892684739,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481197293,485,18,2,45,0,chu9blh367xs3yumct5tqto2q,1,0,0,2022-11-04T09:48:51.549Z,2022-11-04T09:48:52Z,3892704267,59,24,3892704265,44,Defender,3892704263,42,,3892704313,55,486,,,,,,,,,,,,,4qdcbp2hdy7ap97sas98x3g0l,J. McGarry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481197297,486,19,2,45,0,chu9blh367xs3yumct5tqto2q,1,0,0,2022-11-04T09:48:51.550Z,2022-11-04T09:48:52Z,3892704307,44,Defender,3892704303,292,3,3892704297,145,3,3892704301,59,3,3892704309,55,485,3892704305,293,1,3892704291,42,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481197377,408,32,2,45,0,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-11-04T09:49:09.299Z,2022-11-04T16:57:06Z,3892704755,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
