id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/13/value
2493515853,362,1,1,43,1,6lezh5aazy0xca1800e5dqxwl,1,31.4,66.5,2022-12-27T09:58:55.766Z,2022-12-27T09:58:58Z,3957589585,140,27.0,3957589591,213,4.5,3957589587,141,39.8,3957589589,212,18.7,3957589581,56,Back,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515861,363,1,1,43,3,6lezh5aazy0xca1800e5dqxwl,1,27.5,38.8,2022-12-27T09:58:57.894Z,2022-12-27T09:59:00Z,3957589619,141,27.2,3957589617,140,34.2,3957589621,212,10.6,3957589615,56,Back,3957589623,213,5.4,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515875,364,1,1,43,6,6lezh5aazy0xca1800e5dqxwl,1,35.1,25.4,2022-12-27T09:59:00.518Z,2022-12-27T09:59:03Z,3957589665,141,23.8,3957589663,140,56.3,3957589667,212,22.3,3957589669,213,6.2,3957589661,56,Center,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515887,365,1,1,43,8,6lezh5aazy0xca1800e5dqxwl,0,56.3,23.8,2022-12-27T09:59:02.902Z,2022-12-27T09:59:05Z,3957589713,213,5.5,3957589705,56,Right,3957589709,141,0.0,3957589711,212,25.3,3957589707,140,73.9,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515889,366,5,1,43,10,6lezh5aazy0xca1800e5dqxwl,0,69.2,-1.8,2022-12-27T09:59:05.335Z,2022-12-27T09:59:13Z,3957589715,56,Right,3957589745,233,374,3957589717,347,,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515899,374,5,1,43,10,chu9blh367xs3yumct5tqto2q,1,30.8,101.8,2022-12-27T09:59:05.335Z,2022-12-27T09:59:11Z,3957589741,233,366,3957589737,56,Back,3957589739,347,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515901,375,1,1,43,15,chu9blh367xs3yumct5tqto2q,1,34.4,100,2022-12-27T09:59:10.094Z,2022-12-28T08:43:12Z,3957589755,56,Back,3957589761,212,10.9,3957589753,107,,3957589757,140,25.6,3957589763,213,3.7,3957589759,141,93.5,3957598331,189,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515907,376,1,1,43,18,chu9blh367xs3yumct5tqto2q,1,26.8,90.8,2022-12-27T09:59:13.262Z,2022-12-28T08:43:13Z,3957589779,56,Back,3957598387,189,,3957589785,212,5.5,3957589783,141,93.6,3957589787,213,0.4,3957589781,140,31.7,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515909,377,3,1,43,20,chu9blh367xs3yumct5tqto2q,0,38.3,89.3,2022-12-27T09:59:15.203Z,2022-12-28T11:28:17Z,3957589791,56,Back,3957589793,286,,3957589795,211,,3958279233,465,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515917,368,1,1,43,21,6lezh5aazy0xca1800e5dqxwl,1,55.8,13.9,2022-12-27T09:59:16.478Z,2022-12-28T08:43:30Z,3957589817,213,2.5,3957589811,140,38.6,3957589809,56,Back,3957589815,212,22.2,3957589813,141,32.8,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515913,367,43,1,43,22,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-12-27T09:59:17.399Z,2022-12-28T08:43:27Z,3958279357,144,49,,,,,,,,,,,,,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493648931,915,49,1,43,22,6lezh5aazy0xca1800e5dqxwl,1,40.4,30,2022-12-27T09:59:17.454Z,2022-12-28T08:43:41Z,,,,,,,,,,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515921,369,1,1,43,23,6lezh5aazy0xca1800e5dqxwl,1,44.9,34.7,2022-12-27T09:59:18.262Z,2022-12-28T08:43:45Z,3957589837,56,Center,3957589839,140,52.7,3957589841,141,35.9,3957589843,212,8.2,3957589845,213,0.1,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515937,370,1,1,43,26,6lezh5aazy0xca1800e5dqxwl,1,51.3,24.5,2022-12-27T09:59:20.486Z,2022-12-27T09:59:23Z,3957589905,141,5.2,3957589903,140,64.0,3957589907,212,18.7,3957589909,213,5.5,3957589901,56,Right,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515945,371,1,1,43,28,6lezh5aazy0xca1800e5dqxwl,1,64.8,6.2,2022-12-27T09:59:22.934Z,2022-12-27T09:59:25Z,3957589935,212,14.8,3957589937,213,3.0,3957589931,141,8.5,3957589929,140,50.8,3957589927,56,Right,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515949,372,1,1,43,31,6lezh5aazy0xca1800e5dqxwl,1,51,8.5,2022-12-27T09:59:25.878Z,2022-12-27T09:59:27Z,3957589965,212,6.6,3957589959,56,Right,3957589963,141,9.7,3957589967,213,0.1,3957589961,140,57.2,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515955,373,1,1,43,32,6lezh5aazy0xca1800e5dqxwl,1,59.1,9.8,2022-12-27T09:59:27.302Z,2022-12-27T09:59:30Z,3957589997,213,0.7,3957589991,140,64.9,3957589995,212,7.7,3957589993,141,16.7,3957589989,56,Right,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515961,374,50,1,43,35,6lezh5aazy0xca1800e5dqxwl,1,65,17,2022-12-27T09:59:30.455Z,2022-12-27T09:59:31Z,3957590029,233,378,3957590011,286,,3957590009,56,Right,,,,,,,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515963,378,7,1,43,35,chu9blh367xs3yumct5tqto2q,0,35,83,2022-12-27T09:59:30.456Z,2022-12-28T08:44:27Z,3957590019,285,,3957590017,56,Back,3958280625,385,,3957590021,233,374,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515985,375,1,1,43,36,6lezh5aazy0xca1800e5dqxwl,1,62.8,13.9,2022-12-27T09:59:31.254Z,2022-12-27T09:59:35Z,3957590109,213,3.2,3957590101,56,Right,3957590107,212,9.8,3957590103,140,53.5,3957590105,141,13.4,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515991,376,1,1,43,41,6lezh5aazy0xca1800e5dqxwl,1,53.4,21.2,2022-12-27T09:59:35.670Z,2022-12-27T09:59:39Z,3957590135,56,Center,3957590139,141,68.7,3957590137,140,53.7,3957590145,213,1.6,3957590147,1,,3957590141,212,32.3,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515993,377,1,1,43,45,6lezh5aazy0xca1800e5dqxwl,1,60.8,70.1,2022-12-27T09:59:39.510Z,2022-12-27T09:59:42Z,3957590173,141,95.3,3957590175,212,19.7,3957590169,56,Left,3957590171,140,70.1,3957590177,213,1.1,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493515999,378,1,1,43,47,6lezh5aazy0xca1800e5dqxwl,1,70.1,95.3,2022-12-27T09:59:42.101Z,2022-12-27T09:59:44Z,3957590199,141,85.2,3957590197,140,61.1,3957590201,212,11.7,3957590195,56,Left,3957590203,213,3.8,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516003,379,1,1,43,48,6lezh5aazy0xca1800e5dqxwl,1,60.9,85.1,2022-12-27T09:59:43.198Z,2022-12-28T08:46:19Z,3957590223,141,75.0,3957590225,212,18.6,3957590221,140,77.4,3957590219,56,Center,3957590227,213,5.9,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516007,380,1,1,43,50,6lezh5aazy0xca1800e5dqxwl,1,79.3,70.7,2022-12-27T09:59:45.134Z,2022-12-28T11:35:29Z,3957590423,210,15,3957590425,154,,3957590239,168,,3957590245,140,86.3,3957590251,213,0.0,3957590241,56,Center,3957590249,212,7.4,3957590247,141,71.1,bdubw4m7kqyerzclhw8s8zpp1,Juande,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493649681,776,45,1,43,52,chu9blh367xs3yumct5tqto2q,0,14.7,26.5,2022-12-27T09:59:47.361Z,2022-12-28T09:01:32Z,3958283587,56,Back,3958283871,285,,3958300081,233,916,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493649679,916,3,1,43,52,6lezh5aazy0xca1800e5dqxwl,1,85.3,73.5,2022-12-27T09:59:47.361Z,2022-12-28T09:01:32Z,3958283651,464,,3958283579,56,Center,3958283581,286,,3958300073,233,776,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516013,381,15,1,43,53,6lezh5aazy0xca1800e5dqxwl,1,86.5,57.5,2022-12-27T09:59:48.358Z,2022-12-28T11:35:29Z,3957590447,231,51.4,3957590437,102,51.4,3957590439,103,19,3957590323,233,379,3957590321,82,,3957590669,17,,3957590429,29,,3957590277,22,,9p4eptchs6yk33mzve5acbth,R. Kitto,,3957591739,78,3957590441,146,90.7,3957590281,56,Center,3957590443,147,55.6,3957590445,230,3957590431,154,,96.3,3957590317,20,3957590433,55,,,,,,,,,,,,380,
2493516019,379,10,1,43,53,chu9blh367xs3yumct5tqto2q,1,9.6,46,2022-12-27T09:59:48.458Z,2022-12-27T10:00:19Z,3957590313,56,Back,3957590311,94,,3957590333,233,381,,,,,,,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516029,380,12,1,43,55,chu9blh367xs3yumct5tqto2q,1,9.6,46.6,2022-12-27T09:59:50.398Z,2022-12-28T08:48:20Z,3957590369,397,,3957590361,141,45.8,3957590367,213,5.8,3957590357,56,Back,3957590371,233,382,3957590359,140,10.5,3957590365,212,1.1,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516017,382,74,1,43,55,6lezh5aazy0xca1800e5dqxwl,1,89.7,59.7,2022-12-27T09:59:50.399Z,2022-12-28T08:48:21Z,3957590299,285,,3957590297,56,Center,3957590379,233,380,3957590305,397,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516031,381,52,1,43,56,chu9blh367xs3yumct5tqto2q,1,3.1,49.4,2022-12-27T09:59:50.981Z,2022-12-28T08:48:24Z,3958285455,377,,,,,,,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516099,382,1,1,44,16,chu9blh367xs3yumct5tqto2q,1,13.8,50.3,2022-12-27T10:00:11.354Z,2022-12-28T08:48:52Z,3957590707,140,62.5,3957592927,189,,3957590709,141,86.0,3957590711,212,56.6,3957590715,1,,3957590705,56,Left,3957590703,199,,3957590713,213,0.4,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516101,383,1,1,44,18,chu9blh367xs3yumct5tqto2q,1,67.7,87.8,2022-12-27T10:00:13.470Z,2022-12-28T08:48:59Z,3957592881,141,75.2,3957590719,56,Center,3957592883,212,8.6,3957592885,213,4.7,3957592879,140,67.2,3957592813,189,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516125,384,1,1,44,22,chu9blh367xs3yumct5tqto2q,1,53.7,84.3,2022-12-27T10:00:16.745Z,2022-12-28T08:48:55Z,3957590799,56,Center,3957590807,213,4.8,3957590801,140,54.4,3957590805,212,8.3,3957590803,141,72.1,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516127,385,50,1,44,23,chu9blh367xs3yumct5tqto2q,1,56.1,72.6,2022-12-27T10:00:17.932Z,2022-12-28T08:49:24Z,3957590811,56,Center,3957590813,286,,3957590823,233,383,,,,,,,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516111,383,7,1,44,23,6lezh5aazy0xca1800e5dqxwl,1,43.9,27.4,2022-12-27T10:00:17.933Z,2022-12-28T08:49:26Z,3957590819,233,385,3957590757,285,,3958286619,384,,3957590755,56,Back,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516113,384,49,1,44,24,6lezh5aazy0xca1800e5dqxwl,1,38.1,26,2022-12-27T10:00:19.181Z,2022-12-28T08:49:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516115,385,1,1,44,25,6lezh5aazy0xca1800e5dqxwl,1,38.1,26,2022-12-27T10:00:20.309Z,2022-12-27T10:00:21Z,3957590777,141,20.5,3957590779,212,7.5,3957590771,56,Back,3957590775,140,31.9,3957590781,213,3.7,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516139,386,1,1,44,27,6lezh5aazy0xca1800e5dqxwl,1,31.9,20.5,2022-12-27T10:00:21.493Z,2022-12-27T10:00:27Z,3957590875,212,14.7,3957590869,56,Back,3957590873,141,8.2,3957590877,213,5.7,3957590871,140,43.4,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516147,387,1,1,44,32,6lezh5aazy0xca1800e5dqxwl,1,67,9.2,2022-12-27T10:00:27.253Z,2022-12-27T10:00:29Z,3957590905,56,Right,3957590913,213,6.1,3957590907,140,77.5,3957590911,212,11.2,3957590909,141,6.1,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516155,388,1,1,44,35,6lezh5aazy0xca1800e5dqxwl,1,79.4,3.5,2022-12-27T10:00:29.509Z,2022-12-27T10:00:32Z,3957590949,141,13.6,3957590951,212,15.0,3957590947,140,92.1,3957590953,213,0.5,3957590945,56,Right,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516163,389,1,1,44,37,6lezh5aazy0xca1800e5dqxwl,0,92.2,14.2,2022-12-27T10:00:32.262Z,2022-12-28T08:49:51Z,3957590977,2,,3957590979,155,,3958287285,20,,3957590985,141,55.5,3958287283,224,,3957590983,140,90.7,3957590987,212,28.1,3957590989,213,1.6,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,3957590981,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2493516173,386,12,1,44,40,chu9blh367xs3yumct5tqto2q,1,12.8,46.3,2022-12-27T10:00:35.015Z,2022-12-27T10:00:36Z,3957591031,15,,3957591027,213,1.1,3957591019,56,Back,3957591021,140,22.6,3957591025,212,24.0,3957591023,141,78.2,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516179,390,1,1,44,42,6lezh5aazy0xca1800e5dqxwl,1,76.4,17.9,2022-12-27T10:00:36.533Z,2022-12-27T10:00:38Z,3957591063,212,10.8,3957591057,56,Right,3957591065,213,3.3,3957591059,140,66.3,3957591061,141,15.2,3957591055,3,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516189,391,1,1,44,43,6lezh5aazy0xca1800e5dqxwl,1,66.3,15.2,2022-12-27T10:00:38.263Z,2022-12-27T10:00:41Z,3957591115,56,Right,3957591123,213,5.9,3957591113,155,,3957591117,140,78.5,3957591121,212,14.1,3957591119,141,6.5,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516203,392,1,1,44,47,6lezh5aazy0xca1800e5dqxwl,1,83.4,3.5,2022-12-27T10:00:41.510Z,2022-12-27T10:00:46Z,3957591185,212,12.1,3957591183,141,7.9,3957591187,213,2.9,3957591181,140,72.2,3957591179,56,Right,,,,,,,,,,d3n1fqp2aq9yjtzvwistpecyc,E. Alagich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516211,393,1,1,44,51,6lezh5aazy0xca1800e5dqxwl,1,72.9,14.5,2022-12-27T10:00:46.069Z,2022-12-27T10:00:47Z,3957591215,141,25.7,3957591213,140,74.7,3957591217,212,7.8,3957591219,213,1.3,3957591211,56,Center,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516219,394,1,1,44,52,6lezh5aazy0xca1800e5dqxwl,1,75.5,26.9,2022-12-27T10:00:47.301Z,2022-12-27T10:00:49Z,3957591249,56,Center,3957591251,140,68.9,3957591257,213,2.2,3957591253,141,40.7,3957591255,212,11.7,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516233,395,1,1,44,54,6lezh5aazy0xca1800e5dqxwl,1,68.9,40.7,2022-12-27T10:00:49.478Z,2022-12-27T10:00:53Z,3957591331,213,1.3,3957591329,212,27.6,3957591327,141,80.0,3957591323,56,Left,3957591325,140,75.3,,,,,,,,,,bdubw4m7kqyerzclhw8s8zpp1,Juande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516239,396,1,1,44,58,6lezh5aazy0xca1800e5dqxwl,0,74.2,79.1,2022-12-27T10:00:53.045Z,2022-12-27T10:00:54Z,3957591363,141,71.6,3957591359,56,Center,3957591365,212,18.2,3957591361,140,90.8,3957591367,213,6.0,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516245,387,8,1,45,0,chu9blh367xs3yumct5tqto2q,1,12.5,25.8,2022-12-27T10:00:55.145Z,2022-12-28T08:50:27Z,3957591383,56,Back,3958288117,383,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516253,388,49,1,45,2,chu9blh367xs3yumct5tqto2q,1,14.9,14.6,2022-12-27T10:00:56.698Z,2022-12-27T10:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516293,389,4,1,45,3,chu9blh367xs3yumct5tqto2q,1,17.6,14.8,2022-12-27T10:00:57.512Z,2022-12-28T08:52:36Z,3957591569,152,,3957591567,56,Back,3957591573,285,,3957591565,13,,3957591579,233,397,3958290319,294,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516275,397,4,1,45,3,6lezh5aazy0xca1800e5dqxwl,0,82.4,85.2,2022-12-27T10:00:57.513Z,2022-12-28T08:52:38Z,3958290353,294,,3957591491,152,,3957591495,286,,3957591487,13,,3957591583,233,389,3957591489,56,Left,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516295,398,70,1,45,13,6lezh5aazy0xca1800e5dqxwl,1,0,0,2022-12-27T10:01:08.225Z,2022-12-27T10:01:08Z,3957591595,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516447,390,1,1,45,59,chu9blh367xs3yumct5tqto2q,0,28.5,23.1,2022-12-27T10:01:54.298Z,2022-12-27T10:02:00Z,3957592357,140,70.4,3957592363,213,5.9,3957592349,5,,3957592351,155,,3957592359,141,0.0,3957592365,1,,3957592355,56,Right,3957592361,212,47.0,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,3957592353,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516451,391,5,1,46,3,chu9blh367xs3yumct5tqto2q,0,72.1,-1.2,2022-12-27T10:01:58.174Z,2022-12-27T10:02:01Z,3957592379,56,Right,3957592407,233,399,3957592381,347,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516457,399,5,1,46,3,6lezh5aazy0xca1800e5dqxwl,1,27.9,101.2,2022-12-27T10:01:58.174Z,2022-12-27T10:02:15Z,3957592403,233,391,3957592397,347,,3957592395,56,Back,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516503,400,1,1,46,17,6lezh5aazy0xca1800e5dqxwl,1,28.5,100,2022-12-27T10:02:11.845Z,2022-12-27T10:02:13Z,3957592601,213,5.1,3957592597,141,87.5,3957592599,212,9.6,3957592591,107,,3957592595,140,31.7,3957592593,56,Back,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516505,401,1,1,46,18,6lezh5aazy0xca1800e5dqxwl,1,31.7,87.5,2022-12-27T10:02:13.333Z,2022-12-27T10:02:15Z,3957592615,140,30.5,3957592613,56,Back,3957592621,213,1.8,3957592617,141,96.8,3957592619,212,6.4,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516513,402,1,1,46,20,6lezh5aazy0xca1800e5dqxwl,1,27.1,96.3,2022-12-27T10:02:15.237Z,2022-12-27T10:02:19Z,3957592661,212,35.0,3957592655,56,Back,3957592663,213,4.0,3957592657,140,4.4,3957592665,1,,3957592659,141,58.7,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516527,403,1,1,46,24,6lezh5aazy0xca1800e5dqxwl,1,5.4,53.3,2022-12-27T10:02:19.349Z,2022-12-27T10:02:23Z,3957592739,141,26.9,3957592741,212,18.6,3957592737,140,10.0,3957592735,56,Back,3957592743,213,5.0,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516535,404,1,1,46,28,6lezh5aazy0xca1800e5dqxwl,1,13.5,19.7,2022-12-27T10:02:23.269Z,2022-12-27T10:02:26Z,3957592775,141,42.2,3957592773,140,11.3,3957592777,212,15.5,3957592771,56,Back,3957592779,213,1.7,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516545,405,1,1,46,31,6lezh5aazy0xca1800e5dqxwl,1,11.3,42.2,2022-12-27T10:02:25.941Z,2022-12-27T10:02:28Z,3957592837,212,15.9,3957592831,56,Back,3957592839,213,1.0,3957592835,141,62.3,3957592833,140,19.0,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516551,406,1,1,46,34,6lezh5aazy0xca1800e5dqxwl,1,25,60.2,2022-12-27T10:02:28.885Z,2022-12-27T10:02:30Z,3957592865,56,Back,3957592871,212,17.4,3957592869,141,49.4,3957592867,140,40.0,3957592873,213,5.8,,,,,,,,,,a5y5w6rclo7jen1tg6xhfgewa,A. Popovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493516553,407,1,1,46,36,6lezh5aazy0xca1800e5dqxwl,1,40,49.4,2022-12-27T10:02:30.564Z,2022-12-27T10:02:32Z,3957592895,212,13.2,3957592893,141,53.6,3957592889,56,Back,3957592897,213,2.9,3957592891,140,27.7,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
