id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/12/value,qualifier/17/value,assist
2534282337,256,1,1,24,46,6j4xzc2g1eeafo6v1f38d4x22,1,99.5,99.5,2023-04-16T03:25:14.179Z,2023-04-17T11:41:52Z,4193782301,6,,4193782317,1,,4193782303,155,,4193782905,154,,4193782313,212,37.5,4193782311,141,46.3,4193782307,56,Center,4193782305,224,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,4193782903,210,4193782299,2,4198263083,72,,4193782309,140,90.1,13,,4193782315,213,,,,,,,,,,,,,,,,,,,,,1,4.4,,
2534282351,257,44,1,24,49,6j4xzc2g1eeafo6v1f38d4x22,1,90.7,43.2,2023-04-16T03:25:16.739Z,2023-04-16T03:25:19Z,4193782423,233,224,4193782387,56,Center,4193782389,286,,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282333,224,44,1,24,49,v046no35g7ebk8lytdjmfb43,0,9.3,56.8,2023-04-16T03:25:16.740Z,2023-04-16T03:25:20Z,4193782443,233,257,4193782289,285,,4193782287,56,Back,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282353,258,13,1,24,49,6j4xzc2g1eeafo6v1f38d4x22,1,90,46.1,2023-04-16T03:25:17.410Z,2023-04-17T11:41:52Z,4193782917,55,256,4198263491,84,,4193782401,56,Center,4193782913,29,,4193782925,230,98.6,4193782555,328,,4193782927,231,49.3,4193782551,15,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,4193782921,102,4193782399,17,4193782915,154,,4193782549,25,,42.2,,4193782923,103,,,,,,,,,,,,,,,,,,,,,,15.3,,
2534282369,225,5,1,24,52,v046no35g7ebk8lytdjmfb43,1,-0.7,59,2023-04-16T03:25:19.490Z,2023-04-16T03:51:09Z,4193782479,56,Back,4193782483,346,,4193782501,233,259,,,,,,,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282363,259,5,1,24,52,6j4xzc2g1eeafo6v1f38d4x22,0,100.7,41,2023-04-16T03:25:19.490Z,2023-04-16T03:25:21Z,4193782463,346,,4193782521,233,225,4193782461,56,Center,,,,,,,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282613,226,1,1,25,25,v046no35g7ebk8lytdjmfb43,1,4.4,39.7,2023-04-16T03:25:53.253Z,2023-04-16T03:33:52Z,4193783767,74,,4193783755,140,64.9,4193783753,56,Right,4193783751,124,,4193783757,141,1.0,4193783763,1,,4193783761,213,5.9,4193783759,212,68.8,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282617,227,44,1,25,29,v046no35g7ebk8lytdjmfb43,1,64.3,2.8,2023-04-16T03:25:57.027Z,2023-04-16T03:34:09Z,4193783785,286,,4193783783,56,Right,4193783831,233,260,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282627,260,44,1,25,29,6j4xzc2g1eeafo6v1f38d4x22,0,35.7,97.2,2023-04-16T03:25:57.028Z,2023-04-16T03:34:08Z,4193783825,285,,4193783823,56,Back,4193787689,233,227,,,,,,,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282633,228,1,1,25,29,v046no35g7ebk8lytdjmfb43,1,64.9,1,2023-04-16T03:25:57.252Z,2023-04-16T03:34:07Z,4193783855,3,,4193783859,140,51.1,4193783861,141,9.5,4193783865,213,2.8,4193783863,212,15.6,4193783857,56,Right,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282641,229,1,1,25,31,v046no35g7ebk8lytdjmfb43,1,51.1,9.5,2023-04-16T03:25:58.850Z,2023-04-16T03:34:21Z,4193783893,3,,4193783895,56,Right,4193783907,213,5.8,4193783901,141,3.1,4193783897,140,59.5,4193783905,212,9.8,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282657,230,1,1,25,33,v046no35g7ebk8lytdjmfb43,1,58.9,3.7,2023-04-16T03:26:01.187Z,2023-04-16T03:34:23Z,4193783971,155,,4193783979,212,18.4,4193783981,213,3.0,4193783975,140,41.5,4193783973,56,Back,4193783977,141,6.8,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282675,231,1,1,25,35,v046no35g7ebk8lytdjmfb43,0,41.4,6.8,2023-04-16T03:26:02.818Z,2023-04-16T03:34:37Z,4193784071,141,26.1,4193784075,213,0.2,4193784073,212,56.5,4193784069,140,93.7,4193803005,157,,4193784077,1,,4193784067,56,Center,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282677,261,52,1,25,39,6j4xzc2g1eeafo6v1f38d4x22,1,10.5,66,2023-04-16T03:26:06.723Z,2023-04-17T11:43:25Z,4198265717,378,,,,,,,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282711,262,1,1,25,41,6j4xzc2g1eeafo6v1f38d4x22,1,10.9,58.7,2023-04-16T03:26:08.675Z,2023-04-16T03:26:13Z,4193784253,123,,4193784255,56,Back,4193784261,212,15.8,4193784259,141,40.0,4193784257,140,19.8,4193784263,213,5.3,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282729,263,1,1,25,45,6j4xzc2g1eeafo6v1f38d4x22,1,20.1,37.9,2023-04-16T03:26:13.394Z,2023-04-16T03:26:17Z,4193784363,140,28.9,4193784365,141,8.9,4193784361,56,Back,4193784367,212,21.8,4193784369,213,5.2,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282745,264,1,1,25,49,6j4xzc2g1eeafo6v1f38d4x22,1,24.5,12.3,2023-04-16T03:26:17.283Z,2023-04-16T03:26:19Z,4193784431,140,25.7,4193784435,212,15.0,4193784433,141,34.3,4193784429,56,Back,4193784437,213,1.5,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282777,265,1,1,25,52,6j4xzc2g1eeafo6v1f38d4x22,1,25.7,34.3,2023-04-16T03:26:19.587Z,2023-04-16T03:26:22Z,4193784601,140,19.4,4193784605,212,19.6,4193784603,141,61.4,4193784607,213,1.9,4193784599,56,Back,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282795,266,1,1,25,55,6j4xzc2g1eeafo6v1f38d4x22,1,30.4,74.4,2023-04-16T03:26:22.787Z,2023-04-16T03:26:25Z,4193784711,213,1.0,4193784705,140,39.7,4193784703,56,Back,4193784707,141,97.2,4193784709,212,18.3,,,,,,,,,,5uaqcfkubn92hz2hq5ovyurit,N. Boxall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282831,267,1,1,25,57,6j4xzc2g1eeafo6v1f38d4x22,1,37.8,95.7,2023-04-16T03:26:25.298Z,2023-04-16T03:26:29Z,4193784903,140,28.5,4193784905,141,81.7,4193784907,212,13.6,4193784901,56,Back,4193784909,213,3.9,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282851,268,1,1,26,1,6j4xzc2g1eeafo6v1f38d4x22,1,28.3,80.2,2023-04-16T03:26:28.915Z,2023-04-16T03:26:30Z,4193784991,140,26.2,4193784995,212,16.4,4193784993,141,56.3,4193784987,56,Back,4193784997,213,4.6,,,,,,,,,,5uaqcfkubn92hz2hq5ovyurit,N. Boxall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282875,269,1,1,26,3,6j4xzc2g1eeafo6v1f38d4x22,1,26.2,56.3,2023-04-16T03:26:30.643Z,2023-04-16T03:26:33Z,4193785109,213,5.3,4193785101,56,Back,4193785107,212,14.8,4193785105,141,37.9,4193785103,140,33.7,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282891,270,1,1,26,5,6j4xzc2g1eeafo6v1f38d4x22,1,38.9,29.5,2023-04-16T03:26:33.314Z,2023-04-16T03:26:35Z,4193785191,212,16.0,4193785185,56,Back,4193785193,213,5.1,4193785187,140,44.6,4193785189,141,7.7,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282929,271,1,1,26,8,6j4xzc2g1eeafo6v1f38d4x22,1,46.8,6.4,2023-04-16T03:26:35.650Z,2023-04-16T03:26:40Z,4193785335,140,64.7,4193785333,56,Right,4193785341,213,0.0,4193785339,212,18.8,4193785337,141,6.7,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282935,272,3,1,26,12,6j4xzc2g1eeafo6v1f38d4x22,0,59.9,6,2023-04-16T03:26:39.938Z,2023-04-17T15:10:47Z,4198565297,233,232,4198266345,464,,4193785369,56,Right,4193785371,286,,,,,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282931,232,7,1,26,12,v046no35g7ebk8lytdjmfb43,0,40.1,94,2023-04-16T03:26:39.939Z,2023-04-17T11:43:57Z,4193785351,285,,4193785379,233,272,4198266415,385,,4193785349,56,Back,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282969,273,1,1,26,14,6j4xzc2g1eeafo6v1f38d4x22,1,66.3,12.5,2023-04-16T03:26:41.875Z,2023-04-16T03:26:45Z,4193785495,141,5.8,4193785493,140,78.9,4193785497,212,14.0,4193785491,56,Right,4193785499,213,6.0,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282981,274,1,1,26,18,6j4xzc2g1eeafo6v1f38d4x22,0,95.9,15.3,2023-04-16T03:26:45.826Z,2023-04-17T11:44:08Z,4198266659,224,,4198266661,20,,4193785565,212,16.0,4193785563,141,38.3,4193785559,56,Center,4193785561,140,92.7,4193785555,2,,4193785567,213,1.8,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282991,233,12,1,26,20,v046no35g7ebk8lytdjmfb43,1,6,63.4,2023-04-16T03:26:47.748Z,2023-04-16T03:34:51Z,4193785635,212,31.5,4193785633,141,91.7,4193785629,56,Back,4193785637,213,0.7,4193785631,140,29.7,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534282997,234,49,1,26,22,v046no35g7ebk8lytdjmfb43,1,29.7,91.7,2023-04-16T03:26:49.940Z,2023-04-16T03:26:50Z,,,,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283015,235,1,1,26,23,v046no35g7ebk8lytdjmfb43,1,29.3,90.9,2023-04-16T03:26:50.692Z,2023-04-16T03:26:52Z,4193785729,212,18.3,4193785727,141,92.0,4193785731,213,3.1,4193785725,140,11.9,4193785723,56,Back,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283023,236,1,1,26,25,v046no35g7ebk8lytdjmfb43,0,11.7,92.1,2023-04-16T03:26:52.788Z,2023-04-16T03:26:55Z,4193785791,213,6.2,4193785785,140,41.6,4193785783,56,Back,4193785781,155,,4193785787,141,87.7,4193785789,212,31.5,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283033,275,1,1,26,27,6j4xzc2g1eeafo6v1f38d4x22,1,58.7,3.4,2023-04-16T03:26:55.171Z,2023-04-16T03:26:56Z,4193785831,141,4.6,4193785825,3,,4193785835,213,0.1,4193785833,212,11.7,4193785827,56,Right,4193785829,140,69.8,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283037,276,49,1,26,28,6j4xzc2g1eeafo6v1f38d4x22,1,69.7,5.2,2023-04-16T03:26:56.322Z,2023-04-16T03:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283055,277,1,1,26,30,6j4xzc2g1eeafo6v1f38d4x22,1,69.5,5.2,2023-04-16T03:26:57.444Z,2023-04-16T03:26:59Z,4193785931,141,17.0,4193785935,213,2.3,4193785933,212,10.4,4193785927,56,Right,4193785929,140,63.2,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283097,279,1,1,26,34,6j4xzc2g1eeafo6v1f38d4x22,1,68.6,46.4,2023-04-16T03:27:02.243Z,2023-04-16T03:27:05Z,4193786167,212,26.3,4193786169,213,1.6,4193786165,141,85.0,4193786163,140,69.0,4193786161,56,Left,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283115,280,1,1,26,38,6j4xzc2g1eeafo6v1f38d4x22,1,69,85.1,2023-04-16T03:27:05.427Z,2023-04-16T03:27:08Z,4193786289,56,Center,4193786297,213,4.0,4193786295,212,10.3,4193786293,141,74.1,4193786291,140,62.3,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283141,281,1,1,26,40,6j4xzc2g1eeafo6v1f38d4x22,1,62.2,70,2023-04-16T03:27:08.018Z,2023-04-16T03:27:11Z,4193786401,140,60.1,4193786405,212,9.1,4193786403,141,57.0,4193786407,213,4.5,4193786399,56,Center,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283151,282,1,1,26,44,6j4xzc2g1eeafo6v1f38d4x22,1,63.6,54.9,2023-04-16T03:27:11.539Z,2023-04-16T03:27:14Z,4193786455,140,65.8,4193786453,56,Center,4193786457,141,71.2,4193786459,212,11.3,4193786461,213,1.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283161,283,1,1,26,47,6j4xzc2g1eeafo6v1f38d4x22,1,67.1,75.1,2023-04-16T03:27:14.483Z,2023-04-16T03:27:17Z,4193786531,56,Left,4193786533,140,75.2,4193786535,141,98.0,4193786539,213,1.1,4193786537,212,17.7,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283175,284,1,1,26,50,6j4xzc2g1eeafo6v1f38d4x22,1,74.1,95,2023-04-16T03:27:17.507Z,2023-04-16T03:27:18Z,4193786609,141,84.4,4193786613,213,3.7,4193786611,212,13.3,4193786607,140,63.5,4193786605,56,Left,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283181,285,1,1,26,51,6j4xzc2g1eeafo6v1f38d4x22,1,63.1,80.5,2023-04-16T03:27:18.643Z,2023-04-16T03:27:20Z,4193786659,140,67.2,4193786661,141,72.4,4193786657,56,Center,4193786663,212,7.0,4193786665,213,5.4,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283193,286,1,1,26,52,6j4xzc2g1eeafo6v1f38d4x22,1,67,72.4,2023-04-16T03:27:20.083Z,2023-04-17T11:45:08Z,4193786733,213,2.3,4193786731,212,8.6,4193786725,56,Left,4198268213,156,,4193786729,141,81.7,4193786727,140,61.4,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283201,287,1,1,26,55,6j4xzc2g1eeafo6v1f38d4x22,1,61.7,81.5,2023-04-16T03:27:22.643Z,2023-04-16T03:27:23Z,4193786769,56,Left,4193786777,213,0.5,4193786771,140,67.7,4193786775,212,7.0,4193786773,141,86.0,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283213,288,1,1,26,55,6j4xzc2g1eeafo6v1f38d4x22,0,67.7,86,2023-04-16T03:27:23.299Z,2023-04-16T03:27:25Z,4193786859,212,14.6,4193786861,213,0.8,4193786857,141,100.0,4193786855,140,77.7,4193786853,56,Left,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283231,237,5,1,26,57,v046no35g7ebk8lytdjmfb43,1,23.2,-1.5,2023-04-16T03:27:24.757Z,2023-04-16T03:27:28Z,4193786957,233,289,4193786949,347,,4193786947,56,Back,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283215,289,5,1,26,57,6j4xzc2g1eeafo6v1f38d4x22,0,76.8,101.5,2023-04-16T03:27:24.757Z,2023-04-16T03:51:09Z,4193786863,56,Left,4193786865,347,,4193786985,233,237,,,,,,,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283421,238,1,1,27,18,v046no35g7ebk8lytdjmfb43,1,27,0,2023-04-16T03:27:45.508Z,2023-04-16T03:27:50Z,4193788031,213,0.3,4193788023,56,Back,4193788025,140,45.7,4193788021,107,,4193788027,141,7.0,4193788029,212,20.6,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283433,239,1,1,27,22,v046no35g7ebk8lytdjmfb43,1,47.5,9.5,2023-04-16T03:27:50.228Z,2023-04-16T03:28:08Z,4193788095,141,5.6,4193788097,212,13.3,4193788101,213,6.1,4193788091,140,59.9,4193788085,56,Right,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283475,240,1,1,27,24,v046no35g7ebk8lytdjmfb43,1,59.9,5.6,2023-04-16T03:27:52.276Z,2023-04-16T03:27:57Z,4193788319,213,3.9,4193788311,56,Right,4193788313,140,57.5,4193788315,141,2.0,4193788317,212,3.5,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283485,241,1,1,27,30,v046no35g7ebk8lytdjmfb43,1,69.4,9.2,2023-04-16T03:27:57.540Z,2023-04-16T03:27:59Z,4193788381,212,23.9,4193788377,141,10.9,4193788375,140,92.1,4193788373,56,Right,4193788385,213,0.0,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283495,242,1,1,27,32,v046no35g7ebk8lytdjmfb43,0,96.4,12.5,2023-04-16T03:27:59.732Z,2023-04-17T11:45:38Z,4198268963,20,,4193788417,56,Right,4198268961,224,,4193788413,2,,4193788433,236,,4193788425,213,1.7,4193788439,286,,4193788419,140,95.9,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,4193788421,141,4193788435,233,4193788423,212,3.1,,,,17.0,291,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283491,291,12,1,27,32,6j4xzc2g1eeafo6v1f38d4x22,1,11.1,78.1,2023-04-16T03:27:59.832Z,2023-04-16T03:28:01Z,4193788445,233,242,4193788407,56,Back,4193788405,185,,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283507,243,6,1,27,33,v046no35g7ebk8lytdjmfb43,1,92.4,19.4,2023-04-16T03:28:01.123Z,2023-04-16T03:45:07Z,4193788525,75,,4193788559,233,292,4193788523,56,Right,,,,,,,,,,,,,,,,2h9me0kgogb1ke6327y78hk9h,S. Šćepović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283497,292,6,1,27,33,6j4xzc2g1eeafo6v1f38d4x22,0,7.6,80.6,2023-04-16T03:28:01.123Z,2023-04-17T11:45:53Z,4193788447,56,Back,4193788589,233,243,4193788449,73,,,,,,,,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283727,244,1,1,28,11,v046no35g7ebk8lytdjmfb43,0,99.5,0.5,2023-04-16T03:28:38.836Z,2023-04-17T11:45:56Z,4193789785,56,Center,4193789791,212,29.8,4193789783,224,,4193789777,2,,4193789779,6,,4193789793,213,1.8,4193789781,155,,4193789787,140,92.2,abfwfqsv8o9xsnkor896869cl,J. O'Shea,4198269379,20,4193789789,141,,,,,,,,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283751,293,4,1,28,16,6j4xzc2g1eeafo6v1f38d4x22,1,7.6,49,2023-04-16T03:28:44.019Z,2023-04-16T03:28:47Z,4193789987,285,,4193789981,294,,4193790017,233,245,4193789979,13,,4193789983,56,Back,4193789985,152,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283745,245,4,1,28,16,v046no35g7ebk8lytdjmfb43,0,92.4,51,2023-04-16T03:28:44.020Z,2023-04-16T03:28:55Z,4193789929,152,,4193789927,56,Center,4193790055,233,293,4193789935,286,,4193790337,294,,4193789925,13,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283837,294,1,1,28,33,6j4xzc2g1eeafo6v1f38d4x22,1,9.7,48.7,2023-04-16T03:29:00.819Z,2023-04-16T03:29:02Z,4193790585,213,5.4,4193790583,212,18.5,4193790603,189,,4193790577,56,Back,4193790579,140,21.3,4193790581,141,28.3,4193790573,5,,4193790575,152,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283863,295,1,1,28,36,6j4xzc2g1eeafo6v1f38d4x22,1,26,27.3,2023-04-16T03:29:03.939Z,2023-04-16T03:29:07Z,4193790781,1,,4193790779,213,0.4,4193790769,155,,4193790777,212,53.9,4193790771,56,Center,4193790775,141,55.4,4193790773,140,74.0,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283869,296,1,1,28,39,6j4xzc2g1eeafo6v1f38d4x22,0,74,55.4,2023-04-16T03:29:07.235Z,2023-04-16T03:29:10Z,4193790819,141,54.9,4193790907,3,,4193790817,140,79.4,4193790823,213,6.2,4193790821,212,5.7,4193790815,56,Center,4193790813,168,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283891,246,1,1,28,41,v046no35g7ebk8lytdjmfb43,1,26.1,40,2023-04-16T03:29:08.885Z,2023-04-16T03:29:11Z,4193790945,141,43.3,4193790943,140,6.2,4193790941,56,Back,4193790947,212,21.0,4193790939,3,,4193790949,213,3.0,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283895,247,52,1,28,43,v046no35g7ebk8lytdjmfb43,1,7.7,44.8,2023-04-16T03:29:11.076Z,2023-04-17T11:46:23Z,4198269923,376,,,,,,,,,,,,,,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283915,248,1,1,28,44,v046no35g7ebk8lytdjmfb43,1,9.3,48.7,2023-04-16T03:29:12.356Z,2023-04-16T03:29:14Z,4193791093,56,Back,4193791121,287,,4193791107,213,1.0,4193791089,123,,4193791097,140,23.8,4193791101,141,80.9,4193791105,212,26.7,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534283939,249,1,1,28,47,v046no35g7ebk8lytdjmfb43,1,29.1,83.9,2023-04-16T03:29:15.332Z,2023-04-16T03:29:18Z,4193791271,213,5.0,4193791263,56,Back,4193791265,140,35.1,4193791269,212,22.7,4193791267,141,51.9,,,,,,,,,,cap22dno3uid8jyckne737tyi,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
