id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2514910421,202,1,1,21,24,9xmhnv6im8h7c9e17oqvcx8gl,1,68.9,18.5,2023-03-04T09:06:39.858Z,2023-03-04T09:07:06Z,4070212195,213,3.9,4070212193,212,13.2,4070212189,140,59.4,4070212187,56,Right,4070212191,141,5.8,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910435,203,1,1,21,27,9xmhnv6im8h7c9e17oqvcx8gl,1,59.6,5.8,2023-03-04T09:06:42.114Z,2023-03-04T09:06:46Z,4070212231,141,5.2,4070212233,212,16.8,4070212229,140,75.6,4070212235,213,6.3,4070212227,56,Right,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910447,204,1,1,21,31,9xmhnv6im8h7c9e17oqvcx8gl,0,81.4,7,2023-03-04T09:06:46.226Z,2023-03-04T15:08:48Z,4070212261,56,Center,4070212269,213,1.3,4070212267,212,30.6,4070212263,140,88.3,4070212257,2,,4071104639,20,,4070212265,141,50.7,4071101895,224,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,4070212259,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910453,242,12,1,21,32,38ui5tfi8anjuh533emny2tz1,1,10.3,46.3,2023-03-04T09:06:47.022Z,2023-03-04T09:06:49Z,4070212293,212,12.4,4070212295,213,4.4,4070212291,141,29.0,4070212287,56,Back,4070212305,15,,4070212289,140,6.5,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910467,205,1,1,21,36,9xmhnv6im8h7c9e17oqvcx8gl,1,91.3,79.2,2023-03-04T09:06:51.234Z,2023-03-04T09:06:53Z,4070212339,212,8.4,4070212337,141,68.0,4070212333,56,Center,4070212341,213,4.3,4070212335,140,88.0,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910485,206,1,1,21,38,9xmhnv6im8h7c9e17oqvcx8gl,1,91.8,67.5,2023-03-04T09:06:53.714Z,2023-03-04T15:08:55Z,4070212385,212,13.7,4070212379,56,Center,4070213433,154,,4070212383,141,47.9,4070213431,210,15,4070212387,213,4.9,4070212381,140,94.7,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910489,207,15,1,21,40,9xmhnv6im8h7c9e17oqvcx8gl,1,93.6,49.9,2023-03-04T09:06:55.074Z,2023-03-04T15:08:56Z,4070213455,147,50,4070213453,146,94.9,4070213201,72,,4070213441,55,206,4070228373,17,,4070228375,78,,4070213445,102,50.4,4070213205,82,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,4070213451,100,,4070212401,56,4070213449,328,,,4070213457,230,4070213437,29,Center,4070212397,22,,4070213447,103,4070213439,154,,99.4,,19,4070213459,231,53.2,4070213481,233,243,,,,,
2514910477,243,10,1,21,40,38ui5tfi8anjuh533emny2tz1,1,7.3,47,2023-03-04T09:06:55.174Z,2023-03-04T09:31:50Z,4070212363,94,,4070213211,233,207,4070212365,56,Back,,,,,,,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514912811,301,61,1,21,40,9xmhnv6im8h7c9e17oqvcx8gl,1,92,50.1,2023-03-04T09:06:55.620Z,2023-03-04T09:18:58Z,4070219859,56,Center,,,,,,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514915559,469,12,1,21,41,38ui5tfi8anjuh533emny2tz1,1,5,47.5,2023-03-04T09:06:55.952Z,2023-03-04T09:41:58Z,4070232347,213,5.7,4070232345,212,1.5,4070232339,56,Back,4070232343,141,46.4,4070232341,140,6.2,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910497,208,61,1,21,42,9xmhnv6im8h7c9e17oqvcx8gl,1,93.1,50.4,2023-03-04T09:06:57.821Z,2023-03-04T09:09:35Z,4070212425,56,Center,,,,,,,,,,,,,,,,,,,,,,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910501,209,15,1,21,43,9xmhnv6im8h7c9e17oqvcx8gl,1,91,64.3,2023-03-04T09:06:58.946Z,2023-03-04T15:09:11Z,4070214239,29,,4070214245,102,50.4,4070214251,147,63,4070212439,56,Center,4070214247,103,19,4070214053,82,,4070214049,20,,4070212437,64,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,4070214237,78,,4070214275,233,4070212435,22,,,4070214255,231,4070214253,230,244,4070214241,55,208,4070214249,146,,,,55.1,98.2,92.1,,,,,,,,,,,
2514910503,244,10,1,21,44,38ui5tfi8anjuh533emny2tz1,1,9.7,33.7,2023-03-04T09:06:59.046Z,2023-03-04T09:42:06Z,4070212447,94,,4070214069,233,209,4070212449,56,Back,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514913725,362,61,1,21,45,9xmhnv6im8h7c9e17oqvcx8gl,1,93.1,65,2023-03-04T09:07:00.737Z,2023-03-04T15:10:01Z,4070223457,56,Center,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910511,210,15,1,21,46,9xmhnv6im8h7c9e17oqvcx8gl,1,91.2,57.7,2023-03-04T09:07:01.362Z,2023-03-04T15:10:12Z,4070219749,233,361,4070228987,133,,4070215043,103,6.3,4070212471,22,,4070228989,328,,4070223647,55,362,4071122399,114,,4070212475,56,Center,5hylntpne6d7xwey2v9d9lg8a,N. Velupillay,4070212473,17,,4070215041,102,4070215039,76,,,4070215047,146,4070223645,29,52.7,4070214937,20,,4070215049,147,,,,98.6,,53.8,,,,,,,,,,,
2514912697,361,10,1,21,46,38ui5tfi8anjuh533emny2tz1,1,2.8,46.7,2023-03-04T09:07:01.462Z,2023-03-04T15:10:24Z,4070219743,182,,4071124933,177,,4071123081,376,,4070219757,233,210,4070219745,56,Back,4070219741,179,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910515,245,52,1,21,47,38ui5tfi8anjuh533emny2tz1,1,3.6,45.1,2023-03-04T09:07:02.510Z,2023-03-04T15:10:18Z,4071123773,376,,,,,,,,,,,,,,,,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910563,246,1,1,21,57,38ui5tfi8anjuh533emny2tz1,1,11.6,48.2,2023-03-04T09:07:12.654Z,2023-03-04T09:07:14Z,4070212601,141,47.9,4070212599,140,30.5,4070212597,56,Back,4070212603,212,19.8,4070212605,213,6.3,4070212595,123,,,,,,,,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910577,247,1,1,21,59,38ui5tfi8anjuh533emny2tz1,1,30.9,48.1,2023-03-04T09:07:14.606Z,2023-03-04T09:07:21Z,4070212661,213,3.8,4070212655,140,11.6,4070212657,141,27.1,4070212653,56,Back,4070212659,212,24.8,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910583,248,1,1,22,6,38ui5tfi8anjuh533emny2tz1,1,24.1,26,2023-03-04T09:07:21.837Z,2023-03-04T09:07:23Z,4070212677,56,Back,4070212683,212,14.0,4070212681,141,25.1,4070212679,140,37.4,4070212685,213,6.2,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910593,249,1,1,22,10,38ui5tfi8anjuh533emny2tz1,1,36.5,24.7,2023-03-04T09:07:25.485Z,2023-03-04T09:07:26Z,4070212709,141,23.2,4070212713,213,3.2,4070212705,56,Back,4070212707,140,23.9,4070212711,212,13.3,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910597,250,1,1,22,11,38ui5tfi8anjuh533emny2tz1,1,23.9,23.2,2023-03-04T09:07:26.573Z,2023-03-04T09:07:27Z,4070212731,212,15.7,4070212729,141,6.4,4070212733,213,5.5,4070212725,56,Back,4070212727,140,34.2,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910607,251,1,1,22,12,38ui5tfi8anjuh533emny2tz1,1,34.2,6.4,2023-03-04T09:07:27.854Z,2023-03-04T09:07:30Z,4070212755,56,Back,4070212761,212,15.8,4070212763,213,2.2,4070212757,140,25.0,4070212759,141,24.8,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910617,252,1,1,22,15,38ui5tfi8anjuh533emny2tz1,1,24.5,28.3,2023-03-04T09:07:30.846Z,2023-03-04T09:07:32Z,4070212787,140,33.2,4070212793,213,0.8,4070212791,212,13.1,4070212785,56,Back,4070212789,141,42.2,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910623,253,1,1,22,17,38ui5tfi8anjuh533emny2tz1,1,33,43.1,2023-03-04T09:07:32.286Z,2023-03-04T09:07:35Z,4070212817,213,2.4,4070212815,212,18.4,4070212809,56,Back,4070212813,141,62.0,4070212811,140,20.4,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910633,254,1,1,22,20,38ui5tfi8anjuh533emny2tz1,1,22.6,65.6,2023-03-04T09:07:35.309Z,2023-03-04T09:07:37Z,4070212845,140,31.1,4070212847,141,91.7,4070212851,213,1.1,4070212843,56,Back,4070212849,212,19.9,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910651,255,1,1,22,22,38ui5tfi8anjuh533emny2tz1,1,31.2,92.4,2023-03-04T09:07:37.566Z,2023-03-04T09:07:44Z,4070212897,155,,4070212901,140,65.3,4070212909,1,,4070212899,56,Left,4070212907,213,0.1,4070212903,141,96.2,4070212905,212,35.9,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910661,256,1,1,22,29,38ui5tfi8anjuh533emny2tz1,0,56.1,76.1,2023-03-04T09:07:44.765Z,2023-03-04T09:07:47Z,4070212933,140,88.2,4070212939,213,6.1,4070212931,56,Center,4070212937,212,34.0,4070212941,1,,4070212935,141,69.3,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910663,211,54,1,22,33,9xmhnv6im8h7c9e17oqvcx8gl,1,12.4,30.7,2023-03-04T09:07:47.972Z,2023-03-04T15:10:39Z,4070212943,232,,,,,,,,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910665,212,52,1,22,33,9xmhnv6im8h7c9e17oqvcx8gl,1,12.4,30.7,2023-03-04T09:07:48.722Z,2023-03-04T15:10:42Z,4071128847,376,,,,,,,,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910687,213,1,1,22,37,9xmhnv6im8h7c9e17oqvcx8gl,1,14.5,32,2023-03-04T09:07:52.946Z,2023-03-04T09:07:59Z,4070212993,123,,4070212995,56,Back,4070213003,213,1.0,4070212999,141,58.5,4070212997,140,25.9,4070213001,212,21.6,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910701,214,1,1,22,43,9xmhnv6im8h7c9e17oqvcx8gl,1,44.6,63.3,2023-03-04T09:07:58.914Z,2023-03-04T09:08:04Z,4070213043,140,62.9,4070213049,213,0.9,4070213041,56,Left,4070213047,212,29.5,4070213045,141,96.3,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910703,215,1,1,22,49,9xmhnv6im8h7c9e17oqvcx8gl,1,68.2,96,2023-03-04T09:08:04.065Z,2023-03-04T09:08:05Z,4070213059,212,24.3,4070213053,56,Left,4070213055,140,90.6,4070213061,213,6.0,4070213057,141,87.3,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910713,216,1,1,22,50,9xmhnv6im8h7c9e17oqvcx8gl,0,90.6,87.3,2023-03-04T09:08:05.681Z,2023-03-04T15:10:55Z,4070213089,56,Center,4070213097,213,4.8,4070213091,140,92.3,4071131895,225,,4070213095,212,15.7,4071131899,72,,4070213085,2,,4071131897,386,,2wnqoxtt8xlglpndyjb5rb622,Cadete,4070213093,141,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910723,257,12,1,22,52,38ui5tfi8anjuh533emny2tz1,1,5.5,32.9,2023-03-04T09:08:07.054Z,2023-03-04T09:08:09Z,4070213125,141,6.2,4070213127,212,21.3,4070213121,56,Back,4070213129,213,5.3,4070213123,140,16.1,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910725,258,49,1,22,54,38ui5tfi8anjuh533emny2tz1,1,15.1,5.3,2023-03-04T09:08:09.165Z,2023-03-04T09:08:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910735,259,1,1,22,54,38ui5tfi8anjuh533emny2tz1,1,15.1,4.9,2023-03-04T09:08:09.534Z,2023-03-04T09:08:12Z,4070213167,213,0.8,4070213161,140,21.7,4070213159,56,Back,4070213165,212,9.7,4070213163,141,14.8,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910753,260,1,1,22,57,38ui5tfi8anjuh533emny2tz1,1,24.2,17.3,2023-03-04T09:08:12.317Z,2023-03-04T09:08:20Z,4070213231,141,47.5,4070213229,140,45.8,4070213233,212,30.6,4070213235,213,0.7,4070213227,56,Back,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910761,261,1,1,23,5,38ui5tfi8anjuh533emny2tz1,1,59.1,77.6,2023-03-04T09:08:20.749Z,2023-03-04T09:08:23Z,4070213261,212,5.6,4070213255,56,Left,4070213263,213,2.6,4070213257,140,54.4,4070213259,141,81.5,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910767,262,1,1,23,8,38ui5tfi8anjuh533emny2tz1,1,54,80.9,2023-03-04T09:08:23.198Z,2023-03-04T09:08:25Z,4070213277,140,46.9,4070213283,213,4.1,4070213275,56,Back,4070213281,212,13.1,4070213279,141,65.1,,,,,,,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910795,263,1,1,23,12,38ui5tfi8anjuh533emny2tz1,1,52.7,65,2023-03-04T09:08:27.661Z,2023-03-04T15:11:20Z,4070213355,140,70.1,4070213361,213,5.1,4070213353,56,Right,4070213357,141,5.8,4070213363,1,,4070213359,212,44.2,4071137121,155,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910803,264,1,1,23,19,38ui5tfi8anjuh533emny2tz1,1,76.2,16,2023-03-04T09:08:34.733Z,2023-03-04T09:08:36Z,4070213385,212,4.4,4070213379,56,Right,4070213383,141,20.0,4070213387,213,2.5,4070213381,140,72.9,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910811,265,1,1,23,21,38ui5tfi8anjuh533emny2tz1,1,72.8,20,2023-03-04T09:08:36.061Z,2023-03-04T09:08:39Z,4070213407,56,Right,4070213411,141,7.9,4070213413,212,8.7,4070213415,213,5.0,4070213409,140,75.5,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910819,266,1,1,23,24,38ui5tfi8anjuh533emny2tz1,1,72.8,14.3,2023-03-04T09:08:39.758Z,2023-03-04T15:11:29Z,4070213465,141,43.3,4070213467,212,19.7,4070213461,56,Center,4070213463,140,72.5,4070213469,213,1.6,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910833,267,2,1,23,26,38ui5tfi8anjuh533emny2tz1,1,72.4,39.8,2023-03-04T09:08:41.581Z,2023-03-04T15:11:37Z,4070215243,343,3,4070213503,56,Center,4070214361,7,aiehjyb5unahdn0somr3ewa1h,4070213507,141,22.5,4070213505,140,82.9,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911003,218,55,1,23,26,9xmhnv6im8h7c9e17oqvcx8gl,1,18.4,72.8,2023-03-04T09:08:41.582Z,2023-03-04T15:11:43Z,4070214035,343,3,,,,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910835,268,43,1,23,29,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-04T09:08:44.733Z,2023-03-04T09:11:33Z,4070215225,144,1,4070213515,56,Center,4070213521,212,14.7,4070213979,22,0,4070213517,140,88.0,4070213523,213,1.8,4070213519,141,47.0,,,,aiehjyb5unahdn0somr3ewa1h,J. Lolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910841,217,43,1,23,31,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2023-03-04T09:08:46.284Z,2023-03-04T09:12:05Z,4070213543,285,0,4070213541,56,Back,4070215459,144,45,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910847,269,43,1,23,31,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-04T09:08:46.284Z,2023-03-04T09:11:30Z,4070213553,56,Center,4070215207,144,3,4070213571,233,217,4070213555,286,0,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514910849,270,84,1,23,32,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-04T09:08:47.053Z,2023-03-04T15:12:25Z,4070214173,436,16,4070214085,343,2,4070213991,55,267,4070213563,56,Center,4070213757,375,23:31.507,4070213565,254,,4070214003,231,49.1,4070213561,17,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,4070214001,230,96.4,4070213747,72,4070213995,102,47.8,,4070213985,80,4070213753,374,,4070213989,154,,4071151079,396,4070213999,214,,,2023-03-04 09:08:46.459,49.5,4071151077,395,3.2,4070213997,103,4.4,4070213987,29,4070213559,22,
2514911001,271,27,1,24,31,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-04T09:09:46.427Z,2023-03-04T09:09:46Z,4070214023,201,,4070214027,364,,4070214025,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911021,272,65,1,24,31,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-04T09:09:46.437Z,2023-03-04T15:12:50Z,4070214131,336,,4070214095,329,,4070214097,365,270,,,,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911033,273,28,1,24,32,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-03-04T09:09:47.040Z,2023-03-04T15:12:54Z,4070214123,55,271,4070214121,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911063,219,1,1,24,49,9xmhnv6im8h7c9e17oqvcx8gl,1,22.5,51.8,2023-03-04T09:10:04.177Z,2023-03-04T09:10:32Z,4070214503,189,,4070214205,213,1.0,4070214193,5,,4070214195,241,,4070214203,212,20.0,4070214199,140,32.7,4070214201,141,76.7,4070214197,56,Back,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911071,220,1,1,24,50,9xmhnv6im8h7c9e17oqvcx8gl,1,40.7,79.8,2023-03-04T09:10:05.825Z,2023-03-04T09:10:08Z,4070214221,56,Back,4070214231,212,12.3,4070214233,213,1.0,4070214223,140,47.0,4070214227,141,95.0,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911077,221,1,1,24,52,9xmhnv6im8h7c9e17oqvcx8gl,0,58,96.3,2023-03-04T09:10:07.873Z,2023-03-04T09:10:09Z,4070214267,212,12.3,4070214265,141,92.9,4070214263,140,69.5,4070214269,213,6.1,4070214261,56,Left,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514914805,461,8,1,24,53,38ui5tfi8anjuh533emny2tz1,1,34,3.2,2023-03-04T09:10:07.952Z,2023-03-04T15:13:06Z,4070228775,56,Back,4071159487,384,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911125,274,49,1,24,53,38ui5tfi8anjuh533emny2tz1,1,40.6,3.4,2023-03-04T09:10:08.181Z,2023-03-04T09:36:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514914857,462,1,1,24,54,38ui5tfi8anjuh533emny2tz1,1,41.6,4,2023-03-04T09:10:08.952Z,2023-03-04T09:35:46Z,4070229055,213,3.3,4070229047,56,Back,4070229049,140,38.8,4070229051,141,3.5,4070229053,212,3.0,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514914877,463,1,1,24,55,38ui5tfi8anjuh533emny2tz1,1,37.8,2.8,2023-03-04T09:10:09.952Z,2023-03-04T09:36:07Z,4070229211,140,41.6,4070229217,213,0.6,4070229213,141,7.1,4070229215,212,4.9,4070229209,56,Back,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514914883,464,1,1,24,59,38ui5tfi8anjuh533emny2tz1,1,40.2,28.3,2023-03-04T09:10:13.952Z,2023-03-04T09:36:13Z,4070229251,140,31.3,4070229257,213,2.0,4070229253,141,56.0,4070229249,56,Back,4070229255,212,21.0,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911133,275,1,1,25,5,38ui5tfi8anjuh533emny2tz1,1,37,63.2,2023-03-04T09:10:20.060Z,2023-03-04T09:10:21Z,4070214401,140,32.5,4070214407,213,4.1,4070214403,141,52.7,4070214405,212,8.6,4070214399,56,Back,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911147,276,1,1,25,6,38ui5tfi8anjuh533emny2tz1,1,33.9,52.8,2023-03-04T09:10:21.676Z,2023-03-04T09:10:24Z,4070214443,212,8.1,4070214437,56,Back,4070214441,141,64.7,4070214445,213,1.7,4070214439,140,33.0,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911163,277,1,1,25,9,38ui5tfi8anjuh533emny2tz1,1,33.2,65.3,2023-03-04T09:10:24.316Z,2023-03-04T09:10:29Z,4070214481,56,Back,4070214489,213,4.7,4070214483,140,33.9,4070214485,141,29.8,4070214487,212,24.2,,,,,,,,,,bgzao2jp59jygdic68s5iudat,A. Wilkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514911173,278,1,1,25,14,38ui5tfi8anjuh533emny2tz1,1,38.6,28.3,2023-03-04T09:10:29.004Z,2023-03-04T09:10:33Z,4070214523,212,19.6,4070214519,140,48.1,4070214521,141,3.5,4070214517,56,Back,4070214525,213,5.2,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
