id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/18/value
2494567911,537,1,2,46,44,c33jm806py6adse5wv9wx6ch1,0,11.6,91.8,2023-01-02T03:06:54.296Z,2023-01-02T03:11:42Z,3963142451,141,79.3,3963142455,213,5.8,3963142447,56,Back,3963142449,140,25.5,3963142453,212,16.9,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567907,459,49,2,46,45,6j4xzc2g1eeafo6v1f38d4x22,1,74.9,27.1,2023-01-02T03:06:54.355Z,2023-01-03T06:32:07Z,,,,,,,,,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567941,466,50,2,46,45,6j4xzc2g1eeafo6v1f38d4x22,1,69.4,31.8,2023-01-02T03:06:54.654Z,2023-01-02T03:18:01Z,3963142685,286,,3963142725,233,569,3963142683,56,Center,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568009,569,7,2,46,45,c33jm806py6adse5wv9wx6ch1,0,30.6,68.2,2023-01-02T03:06:54.655Z,2023-01-03T06:32:56Z,3964316949,385,,3963143661,56,Back,3963143663,285,,3963143775,233,466,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567913,460,1,2,46,46,6j4xzc2g1eeafo6v1f38d4x22,1,74.9,27.1,2023-01-02T03:06:55.361Z,2023-01-02T03:06:58Z,3963142473,140,75.9,3963142479,213,1.4,3963142477,212,5.1,3963142475,141,34.5,3963142471,56,Center,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567915,461,50,2,46,49,6j4xzc2g1eeafo6v1f38d4x22,1,74.8,30,2023-01-02T03:06:58.385Z,2023-01-02T03:10:43Z,3963142483,56,Center,3963143079,286,,3963143781,233,538,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567917,538,7,2,46,49,c33jm806py6adse5wv9wx6ch1,1,25.2,70,2023-01-02T03:06:58.386Z,2023-01-03T06:33:06Z,3963142491,56,Back,3963142721,233,461,3964317029,384,,3963142493,285,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567919,539,49,2,46,52,c33jm806py6adse5wv9wx6ch1,1,28.3,75.6,2023-01-02T03:07:01.442Z,2023-01-02T03:07:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567921,540,1,2,46,52,c33jm806py6adse5wv9wx6ch1,1,28.3,75.6,2023-01-02T03:07:01.680Z,2023-01-02T03:07:03Z,3963142503,212,6.3,3963142505,213,1.2,3963142501,141,84.4,3963142497,56,Back,3963142499,140,30.3,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567923,541,1,2,46,53,c33jm806py6adse5wv9wx6ch1,1,30.3,84.4,2023-01-02T03:07:02.929Z,2023-01-02T03:07:06Z,3963142519,141,92.0,3963142523,213,0.4,3963142515,56,Back,3963142517,140,40.7,3963142521,212,12.1,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567925,542,1,2,46,57,c33jm806py6adse5wv9wx6ch1,1,55,66.9,2023-01-02T03:07:06.705Z,2023-01-02T03:07:13Z,3963142545,56,Center,3963142553,213,4.7,3963142549,141,30.0,3963142547,140,55.6,3963142551,212,25.1,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567927,543,1,2,47,3,c33jm806py6adse5wv9wx6ch1,0,64.6,26.7,2023-01-02T03:07:12.960Z,2023-01-02T03:07:15Z,3963142563,140,100.0,3963142571,1,,3963142569,213,6.0,3963142567,212,40.2,3963142565,141,11.0,3963142561,56,Right,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567929,462,5,2,47,5,6j4xzc2g1eeafo6v1f38d4x22,1,-1.2,91.7,2023-01-02T03:07:15.070Z,2023-01-02T03:17:58Z,3963142581,233,544,3963142573,56,Back,3963142575,346,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567931,544,5,2,47,5,c33jm806py6adse5wv9wx6ch1,0,101.2,8.3,2023-01-02T03:07:15.070Z,2023-01-02T03:07:16Z,3963142577,56,Right,3963142585,233,462,3963142579,346,,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567933,463,1,2,47,19,6j4xzc2g1eeafo6v1f38d4x22,1,4.2,53.7,2023-01-02T03:07:28.481Z,2023-01-02T03:07:29Z,3963142633,141,30.4,3963142635,212,18.2,3963142631,140,12.7,3963142629,56,Back,3963142637,213,5.2,3963142627,124,,3963142641,237,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567935,464,1,2,47,20,6j4xzc2g1eeafo6v1f38d4x22,1,12.7,30.4,2023-01-02T03:07:29.376Z,2023-01-02T03:07:31Z,3963142655,213,0.6,3963142647,56,Back,3963142651,141,46.6,3963142653,212,19.9,3963142649,140,28.5,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567937,465,1,2,47,21,6j4xzc2g1eeafo6v1f38d4x22,0,28.7,47.8,2023-01-02T03:07:30.897Z,2023-01-02T03:07:32Z,3963142665,141,56.9,3963142667,212,10.8,3963142661,56,Back,3963142663,140,37.1,3963142669,213,0.6,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567939,545,49,2,47,24,c33jm806py6adse5wv9wx6ch1,1,64,44.5,2023-01-02T03:07:33.362Z,2023-01-02T03:07:33Z,,,,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567943,546,1,2,47,24,c33jm806py6adse5wv9wx6ch1,1,64,44.5,2023-01-02T03:07:33.552Z,2023-01-02T03:07:37Z,3963142713,213,5.7,3963142707,140,76.9,3963142705,56,Center,3963142711,212,16.2,3963142709,141,31.3,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567945,547,50,2,47,26,c33jm806py6adse5wv9wx6ch1,1,89.7,37,2023-01-02T03:07:35.607Z,2023-01-02T03:11:49Z,3963143339,233,476,3963142719,286,,3963142717,56,Center,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568005,476,7,2,47,26,6j4xzc2g1eeafo6v1f38d4x22,0,10.3,63,2023-01-02T03:07:35.608Z,2023-01-03T06:34:02Z,3963143333,285,,3963143335,233,547,3964317563,385,,3963143331,56,Back,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567947,548,15,2,47,28,c33jm806py6adse5wv9wx6ch1,1,95.6,40.2,2023-01-02T03:07:38.353Z,2023-01-03T06:34:08Z,3963143485,233,467,3963143479,146,96.3,3963143359,60,,3963143481,147,41.7,3963142739,22,,3963142743,56,Center,3963143473,103,3.2,3963143471,102,46.1,c00r3yls3lf245nbo93m9d6cq,M. Tilio,3963143475,328,3963143357,20,,,,3963143477,458,3963143469,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567949,467,10,2,47,29,6j4xzc2g1eeafo6v1f38d4x22,1,2.8,57.2,2023-01-02T03:07:38.453Z,2023-01-03T06:34:11Z,3963142761,182,,3963142763,56,Back,3964317653,376,,3963143405,179,,3963143415,233,548,3963143403,174,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568007,568,61,2,47,30,c33jm806py6adse5wv9wx6ch1,1,96.6,44.3,2023-01-02T03:07:40.224Z,2023-01-02T03:09:40Z,3963143453,56,Center,,,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567951,468,49,2,47,32,6j4xzc2g1eeafo6v1f38d4x22,1,2.3,71.1,2023-01-02T03:07:41.634Z,2023-01-02T03:07:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567953,469,1,2,47,34,6j4xzc2g1eeafo6v1f38d4x22,0,5.3,90.2,2023-01-02T03:07:44.067Z,2023-01-03T06:34:21Z,3964317783,157,,3963142787,213,0.0,3963142789,1,,3963142781,140,40.2,3963142785,212,36.7,3963142779,56,Back,3963142783,141,91.1,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567955,549,1,2,47,36,c33jm806py6adse5wv9wx6ch1,0,60.4,13.7,2023-01-02T03:07:45.808Z,2023-01-02T03:07:47Z,3963142797,140,64.1,3963142795,56,Center,3963142803,213,1.2,3963142799,141,27.4,3963142801,212,10.1,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567957,470,1,2,47,37,6j4xzc2g1eeafo6v1f38d4x22,1,35.3,74.4,2023-01-02T03:07:47.090Z,2023-01-02T03:07:51Z,3963142821,212,5.6,3963142817,140,38.9,3963142831,189,,3963142819,141,80.5,3963142823,213,0.8,3963142815,56,Back,3963142813,3,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567959,471,1,2,47,41,6j4xzc2g1eeafo6v1f38d4x22,1,38.9,80.5,2023-01-02T03:07:51.200Z,2023-01-02T03:07:52Z,3963142837,141,55.7,3963142845,189,,3963142841,213,4.9,3963142839,212,17.3,3963142835,140,42.5,3963142833,56,Back,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567961,472,1,2,47,43,6j4xzc2g1eeafo6v1f38d4x22,1,43.9,51.6,2023-01-02T03:07:52.896Z,2023-01-02T03:07:56Z,3963142871,212,22.2,3963142869,141,27.9,3963142873,213,5.5,3963142867,140,58.5,3963142865,56,Center,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567963,473,1,2,47,46,6j4xzc2g1eeafo6v1f38d4x22,0,66.4,38.3,2023-01-02T03:07:56.193Z,2023-01-02T03:07:59Z,3963142881,56,Center,3963142887,212,12.3,3963142885,141,50.0,3963142889,213,0.7,3963142883,140,75.3,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567965,550,49,2,47,48,c33jm806py6adse5wv9wx6ch1,1,28.1,52.4,2023-01-02T03:07:57.362Z,2023-01-02T03:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567967,551,1,2,47,50,c33jm806py6adse5wv9wx6ch1,1,31,52.5,2023-01-02T03:07:59.888Z,2023-01-02T03:08:02Z,3963142915,140,37.5,3963142913,56,Back,3963142921,213,5.2,3963142917,141,31.2,3963142919,212,16.0,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567969,552,1,2,47,52,c33jm806py6adse5wv9wx6ch1,1,37.8,35.1,2023-01-02T03:08:02.272Z,2023-01-02T03:08:03Z,3963142933,212,13.0,3963142931,141,54.0,3963142935,213,1.7,3963142929,140,36.1,3963142927,56,Back,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567971,553,1,2,47,53,c33jm806py6adse5wv9wx6ch1,1,35.9,54.6,2023-01-02T03:08:03.280Z,2023-01-02T03:08:06Z,3963142953,56,Back,3963142959,212,10.8,3963142955,140,36.6,3963142957,141,38.8,3963142961,213,4.8,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567973,554,1,2,47,56,c33jm806py6adse5wv9wx6ch1,1,35.9,40.4,2023-01-02T03:08:05.984Z,2023-01-02T03:08:09Z,3963142983,212,12.1,3963142977,56,Back,3963142979,140,37.3,3963142985,213,1.4,3963142981,141,58.1,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567975,555,1,2,47,59,c33jm806py6adse5wv9wx6ch1,1,36.6,64.2,2023-01-02T03:08:09.008Z,2023-01-02T03:08:13Z,3963143005,140,43.5,3963143007,141,89.1,3963143003,56,Back,3963143011,213,1.2,3963143009,212,18.4,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567977,556,1,2,48,3,c33jm806py6adse5wv9wx6ch1,1,44.7,83.5,2023-01-02T03:08:13.104Z,2023-01-02T03:08:14Z,3963143027,212,9.2,3963143029,213,3.9,3963143021,56,Back,3963143025,141,74.1,3963143023,140,38.4,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567979,557,1,2,48,4,c33jm806py6adse5wv9wx6ch1,1,38.3,72.9,2023-01-02T03:08:14.272Z,2023-01-02T03:08:17Z,3963143043,212,28.1,3963143039,140,37.1,3963143037,56,Back,3963143045,213,4.7,3963143041,141,31.6,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567981,558,1,2,48,7,c33jm806py6adse5wv9wx6ch1,1,38.6,31.8,2023-01-02T03:08:16.880Z,2023-01-02T03:08:18Z,3963143051,56,Back,3963143057,212,9.7,3963143055,141,43.7,3963143059,213,1.0,3963143053,140,43.7,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567983,559,1,2,48,8,c33jm806py6adse5wv9wx6ch1,1,44.6,44.8,2023-01-02T03:08:18.303Z,2023-01-02T03:08:19Z,3963143073,212,15.4,3963143067,56,Center,3963143069,140,54.3,3963143071,141,27.9,3963143075,213,5.4,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567985,560,1,2,48,10,c33jm806py6adse5wv9wx6ch1,1,54.3,27.9,2023-01-02T03:08:19.471Z,2023-01-02T03:08:21Z,3963143083,140,38.1,3963143089,213,3.1,3963143085,141,29.7,3963143087,212,17.1,3963143081,56,Back,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567987,561,1,2,48,12,c33jm806py6adse5wv9wx6ch1,1,38.2,30.3,2023-01-02T03:08:21.488Z,2023-01-02T03:08:24Z,3963143097,141,61.7,3963143101,213,1.7,3963143095,140,36.3,3963143093,56,Back,3963143099,212,21.4,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567989,562,1,2,48,14,c33jm806py6adse5wv9wx6ch1,1,37.1,63.9,2023-01-02T03:08:24.160Z,2023-01-02T03:08:26Z,3963143113,140,41.2,3963143119,213,1.3,3963143115,141,88.1,3963143117,212,17.0,3963143111,56,Back,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567991,563,1,2,48,17,c33jm806py6adse5wv9wx6ch1,1,40.9,75.9,2023-01-02T03:08:26.863Z,2023-01-02T03:08:29Z,3963143129,56,Center,3963143133,141,55.2,3963143131,140,52.0,3963143137,213,5.4,3963143135,212,18.3,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567993,564,1,2,48,20,c33jm806py6adse5wv9wx6ch1,1,56.1,62.3,2023-01-02T03:08:29.858Z,2023-01-02T03:08:37Z,3963143153,140,73.3,3963143149,155,,3963143155,141,11.0,3963143151,56,Right,3963143161,1,,3963143159,213,5.2,3963143157,212,39.3,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567995,565,50,2,48,27,c33jm806py6adse5wv9wx6ch1,1,86.4,23.9,2023-01-02T03:08:37.136Z,2023-01-02T03:08:39Z,3963143195,233,474,3963143169,286,,3963143167,56,Center,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567997,474,7,2,48,27,6j4xzc2g1eeafo6v1f38d4x22,0,13.6,76.1,2023-01-02T03:08:37.137Z,2023-01-03T06:35:30Z,3963143183,56,Back,3963143191,233,565,3964318495,385,,3963143185,285,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494789843,947,3,2,48,27,c33jm806py6adse5wv9wx6ch1,0,88.5,25.7,2023-01-02T03:08:37.347Z,2023-01-03T06:36:24Z,3964318801,467,7ex2ik73ntprjkatncipscudx,3964318799,464,,3964318795,56,Center,3964318797,286,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494567999,566,43,2,48,31,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-01-02T03:08:40.897Z,2023-01-03T06:35:59Z,3963143199,56,Center,3964318635,144,61,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568003,567,4,2,48,33,c33jm806py6adse5wv9wx6ch1,1,89,25.6,2023-01-02T03:08:43.071Z,2023-01-02T03:10:50Z,3963143353,265,,3963143299,286,,3963143813,348,31v9w4cyk1fxlig452kuc65ed,3963143297,152,,3963143301,233,475,3963143289,9,,3963143295,56,Center,3963143291,13,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568001,475,4,2,48,33,6j4xzc2g1eeafo6v1f38d4x22,0,11,74.4,2023-01-02T03:08:43.072Z,2023-01-02T03:10:44Z,3963143271,152,,3963143269,56,Back,3963143273,285,,3963143305,233,567,3963143263,9,,3963143791,348,ekjy3o3ymld0zkjdaynb4itat,3963143789,265,,3963143265,13,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568011,570,16,2,50,10,c33jm806py6adse5wv9wx6ch1,1,88.5,50,2023-01-02T03:10:19.855Z,2023-01-03T06:38:37Z,3963143941,280,PENALTY_WON,3963143743,9,,3963143945,282,5664,3963143669,17,,3963143943,281,c00r3yls3lf245nbo93m9d6cq,3963143745,20,,3963143751,374,2023-01-02 03:10:19.131,3963143755,375,50:09.776,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,3963143927,80,3963143937,230,99.5,,,3964320007,395,3963143939,231,49.8,3963143929,102,46.5,3963143931,103,6.3,0.6,3963143935,458,3963143933,390,197804,,3964320009,396,51.6,3963143671,56,Center,3964320143,353,3963143747,214,,,,,,960
2494789977,960,58,2,50,10,6j4xzc2g1eeafo6v1f38d4x22,0,0,0,2023-01-02T03:10:19.855Z,2023-01-03T06:38:38Z,3964319359,179,,3964319357,186,,3964319363,56,Back,3964320167,233,570,3964319355,9,,3964319361,75,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568013,477,18,2,51,28,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-01-02T03:11:37.402Z,2023-01-02T03:11:38Z,3963144029,59,5,3963144027,44,Midfielder,3963144025,42,,3963144047,55,478,,,,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568015,478,19,2,51,28,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-01-02T03:11:37.403Z,2023-01-02T03:11:57Z,3963144213,293,2,3963144037,145,4,3963144041,44,Forward,3963144043,55,477,3963144211,292,9,3963144039,59,7,3963144033,42,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568029,484,40,2,51,29,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-01-02T03:11:38.703Z,2023-01-02T03:12:04Z,3963144245,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",3963144243,30,"56p368h15z4s1izxoz3pvu4et, ueklj0jop1moq303rq5vnca1, 6hqb04t5w85e576dgf44vn71m, 42xmd4lhr1zub89n0ormclv4l, 4ljmkn447genzakxxuzkn5iol, 3sqlv5wy64mmcnmr5bepafefp, dkqmon0xrrwdhcy66htkf1xwp, 578n9sc6cucs81focurtu36c5, ekjy3o3ymld0zkjdaynb4itat, 7wy9lh4qgnim12456qttxn85, 7ex2ik73ntprjkatncipscudx, 4xkq0dt99xipecd4tbm74kq1, ak2u5d2qrp9ka1b8qyy9ne3md, b1hpmuxmbcegdii4cbq5l8kwl, 3s29k3e5nvxhiiwntw8mynb6y, 2mrh8hbusuml4jkvcuw84enhm, 82tyg0nqfcncdgw3g474a37fu",3963144251,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3963144247,59,"20, 17, 12, 10, 4, 6, 31, 23, 9, 7, 11, 13, 14, 21, 24, 35, 40",3963144249,130,2,3963144253,194,56p368h15z4s1izxoz3pvu4et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568017,479,1,2,51,30,6j4xzc2g1eeafo6v1f38d4x22,1,49.8,50.1,2023-01-02T03:11:39.903Z,2023-01-02T03:11:42Z,3963144073,56,Back,3963144075,140,37.6,3963144079,212,12.8,3963144081,213,3.2,3963144083,279,G,3963144077,141,49.9,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568019,480,1,2,51,33,6j4xzc2g1eeafo6v1f38d4x22,1,37.6,53.6,2023-01-02T03:11:42.719Z,2023-01-02T03:11:44Z,3963144095,141,77.2,3963144091,56,Back,3963144093,140,37.7,3963144097,212,16.0,3963144099,213,1.6,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568021,481,1,2,51,34,6j4xzc2g1eeafo6v1f38d4x22,1,37.7,77.2,2023-01-02T03:11:44.239Z,2023-01-02T03:11:48Z,3963144139,213,3.9,3963144137,212,10.5,3963144133,140,30.4,3963144131,56,Back,3963144135,141,66.7,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494568023,482,1,2,51,38,6j4xzc2g1eeafo6v1f38d4x22,1,29.8,60.3,2023-01-02T03:11:48.047Z,2023-01-02T03:11:52Z,3963144157,140,29.9,3963144155,56,Back,3963144161,212,16.3,3963144163,213,4.7,3963144159,141,36.3,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
