id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2482185419,140,1,1,12,43,6j4xzc2g1eeafo6v1f38d4x22,1,55.8,5.8,2022-11-06T02:12:56.399Z,2022-11-06T02:12:58Z,3897932735,213,3.1,3897932729,140,44.9,3897932733,212,11.5,3897932727,56,Back,3897932731,141,7.0,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185427,141,1,1,12,45,6j4xzc2g1eeafo6v1f38d4x22,1,44.9,7,2022-11-06T02:12:58.175Z,2022-11-06T02:13:00Z,3897932773,56,Back,3897932777,141,14.3,3897932775,140,37.1,3897932779,212,9.6,3897932781,213,2.6,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185431,142,1,1,12,47,6j4xzc2g1eeafo6v1f38d4x22,1,37,14.1,2022-11-06T02:13:00.440Z,2022-11-06T03:02:14Z,3897932827,141,41.5,3897932829,212,27.0,3897932823,56,Back,3897932831,213,2.4,3897932825,140,18.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185435,143,1,1,12,51,6j4xzc2g1eeafo6v1f38d4x22,1,18.7,41,2022-11-06T02:13:03.911Z,2022-11-06T03:02:16Z,3897932863,140,27.5,3897932867,212,12.8,3897932861,56,Back,3897932865,141,54.0,3897932869,213,0.8,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185437,144,1,1,12,54,6j4xzc2g1eeafo6v1f38d4x22,1,34.3,65.7,2022-11-06T02:13:06.888Z,2022-11-06T02:13:08Z,3897932897,141,72.0,3897932901,213,0.2,3897932899,212,22.9,3897932893,56,Center,3897932895,140,55.7,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185447,145,1,1,12,56,6j4xzc2g1eeafo6v1f38d4x22,1,55.9,73.9,2022-11-06T02:13:08.608Z,2022-11-06T02:13:11Z,3897932945,141,76.7,3897932951,213,3.0,3897932949,212,19.6,3897932943,140,37.3,3897932941,56,Back,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185461,146,1,1,12,58,6j4xzc2g1eeafo6v1f38d4x22,1,35.8,78.8,2022-11-06T02:13:11.215Z,2022-11-06T02:13:14Z,3897932985,56,Back,3897932991,212,9.4,3897932987,140,39.9,3897932993,213,1.1,3897932989,141,91.1,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185465,147,1,1,13,2,6j4xzc2g1eeafo6v1f38d4x22,1,38.2,90.6,2022-11-06T02:13:14.879Z,2022-11-06T02:13:17Z,3897933017,140,19.7,3897933015,56,Back,3897933019,141,67.9,3897933021,212,24.8,3897933023,213,3.8,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185467,148,1,1,13,4,6j4xzc2g1eeafo6v1f38d4x22,1,19.7,65.5,2022-11-06T02:13:16.928Z,2022-11-06T02:13:19Z,3897933047,141,45.1,3897933043,56,Back,3897933049,212,15.5,3897933051,213,5.2,3897933045,140,26.2,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185475,149,1,1,13,7,6j4xzc2g1eeafo6v1f38d4x22,1,30.8,43.7,2022-11-06T02:13:20.024Z,2022-11-06T02:13:20Z,3897933101,141,67.9,3897933099,140,27.5,3897933103,212,16.8,3897933097,56,Back,3897933105,213,1.8,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185481,150,1,1,13,8,6j4xzc2g1eeafo6v1f38d4x22,1,27.6,67.6,2022-11-06T02:13:20.855Z,2022-11-06T02:13:23Z,3897933135,56,Back,3897933141,212,15.5,3897933139,141,88.1,3897933143,213,1.1,3897933137,140,34.0,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185489,151,1,1,13,10,6j4xzc2g1eeafo6v1f38d4x22,1,36.2,91.1,2022-11-06T02:13:23.319Z,2022-11-06T02:13:25Z,3897933177,56,Back,3897933185,213,3.4,3897933181,141,85.9,3897933179,140,24.0,3897933183,212,13.3,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185497,152,1,1,13,13,6j4xzc2g1eeafo6v1f38d4x22,1,23.3,85.4,2022-11-06T02:13:25.591Z,2022-11-06T02:13:29Z,3897933255,141,58.2,3897933253,140,8.2,3897933259,213,4.0,3897933257,212,24.4,3897933251,56,Back,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185521,153,1,1,13,16,6j4xzc2g1eeafo6v1f38d4x22,1,8.2,58.2,2022-11-06T02:13:29.231Z,2022-11-06T02:13:39Z,3897933385,56,Back,3897933393,212,20.1,3897933391,141,80.5,3897933387,140,20.8,3897933395,213,0.9,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185539,154,1,1,13,27,6j4xzc2g1eeafo6v1f38d4x22,1,44,83.5,2022-11-06T02:13:39.719Z,2022-11-07T09:09:47Z,3897933527,155,,3897933533,141,55.1,3897933529,56,Center,3897933535,212,36.7,3897933531,140,73.7,3901925537,1,,3897933537,213,5.7,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185543,155,3,1,13,35,6j4xzc2g1eeafo6v1f38d4x22,0,85,96.8,2022-11-06T02:13:48.375Z,2022-11-07T09:09:59Z,3901925853,465,,3897933545,56,Left,3897933603,233,100,3897933547,286,,,,,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185549,100,7,1,13,35,7jv344gvcvgqg7oeuc9u554dm,1,15,3.2,2022-11-06T02:13:48.376Z,2022-11-07T09:10:01Z,3897933587,167,,3897933589,56,Back,3897933599,233,155,3901925897,385,,3897933591,285,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185551,101,5,1,13,36,7jv344gvcvgqg7oeuc9u554dm,0,13.8,-1.8,2022-11-06T02:13:49.175Z,2022-11-06T02:26:08Z,3897933597,347,,3897933595,56,Back,3897933697,233,156,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185559,156,5,1,13,36,6j4xzc2g1eeafo6v1f38d4x22,1,86.2,101.8,2022-11-06T02:13:49.175Z,2022-11-06T02:13:58Z,3897933681,347,,3897933679,56,Left,3897933693,233,101,,,,,,,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185581,158,1,1,13,52,6j4xzc2g1eeafo6v1f38d4x22,1,72.9,100,2022-11-06T02:14:05.071Z,2022-11-07T09:15:08Z,3901933297,189,,3897933829,141,74.2,3897933827,140,66.1,3897933833,213,4.4,3897933825,56,Center,3897933831,212,20.2,3897933823,107,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185607,159,1,1,13,53,6j4xzc2g1eeafo6v1f38d4x22,1,66.1,73.5,2022-11-06T02:14:06.032Z,2022-11-06T02:14:08Z,3897933883,155,,3897933891,212,33.2,3897933885,56,Center,3897933897,1,,3897933887,140,90.5,3897933895,213,5.6,3897933889,141,42.5,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185611,160,1,1,13,56,6j4xzc2g1eeafo6v1f38d4x22,0,91.7,36,2022-11-06T02:14:08.775Z,2022-11-06T02:14:09Z,3897933915,213,1.3,3897933907,56,Center,3897933905,3,,3897933913,212,14.6,3897933909,140,94.8,3897933911,141,57.0,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185609,102,43,1,13,56,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-11-06T02:14:09.233Z,2022-11-06T02:16:07Z,3897935847,144,52,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185613,103,52,1,13,57,7jv344gvcvgqg7oeuc9u554dm,1,11,46.6,2022-11-06T02:14:10.416Z,2022-11-07T09:15:15Z,3901933515,377,,,,,,,,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185625,104,1,1,14,0,7jv344gvcvgqg7oeuc9u554dm,1,11,46.6,2022-11-06T02:14:13.088Z,2022-11-06T02:14:17Z,3897934009,140,27.3,3897934011,141,54.5,3897934007,56,Back,3897934005,123,,3897934013,212,17.9,3897934015,213,0.3,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185627,105,1,1,14,1,7jv344gvcvgqg7oeuc9u554dm,1,27.4,54.5,2022-11-06T02:14:14.088Z,2022-11-06T02:15:22Z,3897934041,1,,3897934029,56,Back,3897934035,212,33.4,3897934031,140,10.8,3897934037,213,4.2,3897934033,141,12.6,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185633,106,1,1,14,2,7jv344gvcvgqg7oeuc9u554dm,0,10.8,12.6,2022-11-06T02:14:14.865Z,2022-11-06T02:15:20Z,3897934059,157,,3897934069,213,0.1,3897934065,141,13.8,3897934071,1,,3897934061,56,Back,3897934067,212,16.0,3897934063,140,26.0,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185631,161,49,1,14,6,6j4xzc2g1eeafo6v1f38d4x22,1,66.3,90.9,2022-11-06T02:14:19.263Z,2022-11-06T02:14:19Z,,,,,,,,,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185637,162,1,1,14,8,6j4xzc2g1eeafo6v1f38d4x22,1,66.1,96.2,2022-11-06T02:14:20.919Z,2022-11-06T02:14:24Z,3897934113,141,90.9,3897934117,213,3.5,3897934109,56,Left,3897934111,140,56.1,3897934115,212,11.1,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185647,108,45,1,14,12,7jv344gvcvgqg7oeuc9u554dm,0,39.8,7.4,2022-11-06T02:14:24.527Z,2022-11-06T02:15:44Z,3897934169,56,Back,3897934185,233,163,3897934171,285,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185639,163,3,1,14,12,6j4xzc2g1eeafo6v1f38d4x22,1,60.2,92.6,2022-11-06T02:14:24.527Z,2022-11-07T09:20:59Z,3897934173,233,108,3897934121,56,Left,3901944851,465,,3897934123,286,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185641,164,1,1,14,12,6j4xzc2g1eeafo6v1f38d4x22,1,57.5,93.6,2022-11-06T02:14:25.055Z,2022-11-06T02:14:26Z,3897934145,213,5.8,3897934137,56,Left,3897934143,212,10.4,3897934139,140,66.1,3897934141,141,85.9,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185645,165,1,1,14,13,6j4xzc2g1eeafo6v1f38d4x22,1,66.8,85.4,2022-11-06T02:14:26.078Z,2022-11-06T02:14:27Z,3897934155,56,Left,3897934159,141,96.6,3897934163,213,0.9,3897934161,212,9.4,3897934157,140,72.0,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185643,107,43,1,14,14,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-11-06T02:14:26.640Z,2022-11-06T02:14:31Z,3897934235,144,8,3897934153,56,Back,,,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185651,166,1,1,14,14,6j4xzc2g1eeafo6v1f38d4x22,1,72,96.2,2022-11-06T02:14:26.975Z,2022-11-06T02:14:28Z,3897934195,212,10.6,3897934191,140,77.3,3897934193,141,82.9,3897934189,56,Left,3897934197,213,5.3,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185653,167,1,1,14,15,6j4xzc2g1eeafo6v1f38d4x22,1,77.3,82.9,2022-11-06T02:14:27.879Z,2022-11-06T02:14:31Z,3897934239,56,Left,3897934241,140,70.1,3897934243,141,83.0,3897934247,213,3.1,3897934245,212,7.6,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185665,168,1,1,14,19,6j4xzc2g1eeafo6v1f38d4x22,1,67.2,73.2,2022-11-06T02:14:31.687Z,2022-11-06T02:14:37Z,3897934341,56,Center,3897934347,212,8.8,3897934349,213,4.2,3897934343,140,63.0,3897934345,141,62.0,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185681,169,1,1,14,25,6j4xzc2g1eeafo6v1f38d4x22,1,59.6,35.7,2022-11-06T02:14:37.695Z,2022-11-06T02:14:43Z,3897934461,56,Center,3897934463,140,65.5,3897934467,212,7.3,3897934465,141,30.1,3897934469,213,5.7,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185685,109,45,1,14,30,7jv344gvcvgqg7oeuc9u554dm,0,32.2,91.6,2022-11-06T02:14:43.230Z,2022-11-06T02:14:45Z,3897934479,56,Back,3897934481,285,,3897934503,233,170,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185689,170,3,1,14,30,6j4xzc2g1eeafo6v1f38d4x22,1,67.8,8.4,2022-11-06T02:14:43.230Z,2022-11-07T09:21:21Z,3897934495,233,109,3901945721,465,,3897934493,286,,3897934491,56,Right,,,,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185695,171,1,1,14,32,6j4xzc2g1eeafo6v1f38d4x22,0,77.2,6.5,2022-11-06T02:14:44.807Z,2022-11-06T02:14:45Z,3897934513,56,Center,3897934517,141,24.9,3897934515,140,80.8,3897934521,213,1.3,3897934519,212,13.1,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185701,110,8,1,14,34,7jv344gvcvgqg7oeuc9u554dm,1,20.4,75,2022-11-06T02:14:46.640Z,2022-11-07T09:21:29Z,3901946029,384,,3897934547,56,Back,,,,,,,,,,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185709,111,12,1,14,35,7jv344gvcvgqg7oeuc9u554dm,1,27.6,85.9,2022-11-06T02:14:48.024Z,2022-11-06T02:16:00Z,3897934607,141,100.0,3897934601,56,Back,3897934609,212,14.7,3897934605,140,37.6,3897934625,167,,3897934611,213,0.8,,,,,,,brm3r6uywyf21o3cnuizwofvu,C. M'Mombwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185713,112,5,1,14,36,7jv344gvcvgqg7oeuc9u554dm,0,38,101.4,2022-11-06T02:14:48.575Z,2022-11-06T02:26:09Z,3897934725,233,172,3897934613,56,Back,3897934615,347,,,,,,,,,,,,,,,,,brm3r6uywyf21o3cnuizwofvu,C. M'Mombwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185727,172,5,1,14,36,6j4xzc2g1eeafo6v1f38d4x22,1,62,-1.4,2022-11-06T02:14:48.575Z,2022-11-06T02:14:58Z,3897934713,56,Right,3897934715,347,,3897934721,233,112,,,,,,,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185729,173,1,1,14,45,6j4xzc2g1eeafo6v1f38d4x22,1,59.1,0,2022-11-06T02:14:58.127Z,2022-11-06T02:17:47Z,3897934735,141,9.9,3897934729,107,,3897934733,140,60.0,3897934739,213,1.4,3897934747,189,,3897934737,212,7.7,3897934731,56,Right,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482186137,208,1,1,14,46,6j4xzc2g1eeafo6v1f38d4x22,1,58.2,12,2022-11-06T02:14:59.301Z,2022-11-07T09:32:39Z,3897937515,56,Right,3897937521,212,5.7,3901970525,189,,3897937519,141,5.5,3897937523,213,4.0,3897937517,140,54.7,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185741,174,1,1,14,47,6j4xzc2g1eeafo6v1f38d4x22,1,50.9,4.2,2022-11-06T02:14:59.670Z,2022-11-07T09:32:44Z,3897934791,141,22.1,3897934797,1,,3897934793,212,44.4,3897934789,140,10.2,3897934787,56,Back,3897934795,213,2.9,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185747,175,1,1,14,50,6j4xzc2g1eeafo6v1f38d4x22,1,8.7,22.7,2022-11-06T02:15:02.799Z,2022-11-06T02:18:01Z,3897934843,212,31.3,3897934841,141,58.4,3897934839,140,27.5,3897934845,213,0.9,3897934837,56,Back,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185755,176,1,1,14,54,6j4xzc2g1eeafo6v1f38d4x22,1,26.1,59.6,2022-11-06T02:15:06.719Z,2022-11-06T02:15:09Z,3897934885,56,Back,3897934891,212,18.5,3897934887,140,25.0,3897934893,213,4.7,3897934889,141,32.4,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185761,177,1,1,14,56,6j4xzc2g1eeafo6v1f38d4x22,1,30.2,31.9,2022-11-06T02:15:09.063Z,2022-11-06T02:15:12Z,3897934925,212,9.4,3897934923,141,24.6,3897934927,213,5.7,3897934919,56,Back,3897934921,140,37.8,,,,,,,,,,4ljmkn447genzakxxuzkn5iol,S. Wootton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185763,178,1,1,14,59,6j4xzc2g1eeafo6v1f38d4x22,1,38.3,27.9,2022-11-06T02:15:12.014Z,2022-11-07T09:32:57Z,3897934955,213,6.1,3897934947,140,47.2,3897934953,212,9.6,3897934945,56,Back,3897934949,141,25.0,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185771,179,1,1,15,3,6j4xzc2g1eeafo6v1f38d4x22,1,60.7,17,2022-11-06T02:15:15.838Z,2022-11-06T02:15:16Z,3897934991,141,7.6,3897934989,140,62.0,3897934993,212,6.5,3897934987,56,Right,3897934995,213,4.9,,,,,,,,,,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185779,180,1,1,15,4,6j4xzc2g1eeafo6v1f38d4x22,1,62,7.6,2022-11-06T02:15:16.766Z,2022-11-06T02:15:19Z,3897935031,141,4.1,3897935027,56,Right,3897935033,212,10.2,3897935035,213,3.4,3897935029,140,52.6,,,,,,,,,,jvxwzywn4geyzpj2tzxssmsq,B. Old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185781,181,1,1,15,6,6j4xzc2g1eeafo6v1f38d4x22,1,52.3,3.8,2022-11-06T02:15:19.190Z,2022-11-06T02:15:20Z,3897935065,212,12.4,3897935059,56,Back,3897935067,213,2.2,3897935063,141,18.2,3897935061,140,45.0,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185793,182,1,1,15,8,6j4xzc2g1eeafo6v1f38d4x22,1,43.2,19.4,2022-11-06T02:15:20.510Z,2022-11-06T02:15:24Z,3897935125,212,31.6,3897935127,213,1.5,3897935123,141,65.8,3897935119,56,Back,3897935121,140,44.7,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185799,183,1,1,15,12,6j4xzc2g1eeafo6v1f38d4x22,0,47.2,67.9,2022-11-06T02:15:24.815Z,2022-11-06T02:15:26Z,3897935163,213,5.9,3897935161,212,31.7,3897935153,155,,3897935157,140,74.9,3897935155,56,Center,3897935159,141,49.3,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185809,113,12,1,15,16,7jv344gvcvgqg7oeuc9u554dm,1,23.6,44.8,2022-11-06T02:15:28.944Z,2022-11-06T02:15:30Z,3897935207,212,33.5,3897935203,140,36.4,3897935223,167,,3897935201,56,Back,3897935209,213,5.1,3897935205,141,0.0,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185811,114,5,1,15,17,7jv344gvcvgqg7oeuc9u554dm,0,34,-0.9,2022-11-06T02:15:30.074Z,2022-11-06T02:15:32Z,3897935217,347,,3897935215,56,Back,3897935261,233,184,,,,,,,,,,,,,,,,btyconkxo00p1gkf87mn70lpl,J. McGing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185815,184,5,1,15,17,6j4xzc2g1eeafo6v1f38d4x22,1,66,100.9,2022-11-06T02:15:30.074Z,2022-11-06T02:26:09Z,3897935239,347,,3897935237,56,Left,3897935257,233,114,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185821,185,1,1,15,21,6j4xzc2g1eeafo6v1f38d4x22,1,68.4,100,2022-11-06T02:15:33.711Z,2022-11-06T02:15:38Z,3897935317,56,Center,3897935325,213,5.0,3897935321,141,75.9,3897935319,140,73.2,3897935315,107,,3897935323,212,18.1,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185829,186,1,1,15,25,6j4xzc2g1eeafo6v1f38d4x22,1,67.6,72,2022-11-06T02:15:38.142Z,2022-11-06T02:15:40Z,3897935371,212,13.6,3897935365,56,Center,3897935373,213,4.1,3897935367,140,59.8,3897935369,141,56.1,,,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185837,187,1,1,15,28,6j4xzc2g1eeafo6v1f38d4x22,1,59.8,56.1,2022-11-06T02:15:40.678Z,2022-11-06T02:15:42Z,3897935401,140,56.2,3897935399,56,Center,3897935407,213,1.9,3897935403,141,72.3,3897935405,212,11.6,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185851,188,1,1,15,29,6j4xzc2g1eeafo6v1f38d4x22,1,56,75.6,2022-11-06T02:15:42.414Z,2022-11-06T02:15:46Z,3897935499,213,0.6,3897935497,212,17.9,3897935491,56,Left,3897935495,141,90.3,3897935493,140,70.1,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482185855,189,3,1,15,34,6j4xzc2g1eeafo6v1f38d4x22,0,70.8,87.9,2022-11-06T02:15:46.854Z,2022-11-07T09:33:29Z,3897935507,56,Left,3897935509,286,,3901972693,464,,3897935529,233,115,,,,,,,,,,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
