id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2490268569,90,1,1,8,50,7jv344gvcvgqg7oeuc9u554dm,1,60.9,77.9,2022-12-11T06:09:04.839Z,2022-12-11T06:31:27Z,3940307613,213,1.0,3940307605,56,Left,3940308003,152,,3940308001,5,,3940307607,140,66.0,3940307611,212,9.9,3940307609,141,90.2,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268571,91,1,1,8,53,7jv344gvcvgqg7oeuc9u554dm,0,69.8,73.6,2022-12-11T06:09:07.385Z,2022-12-11T06:31:34Z,3940307629,212,27.5,3940307623,56,Center,3940307625,140,87.5,3940307627,141,43.7,3940307621,155,,3940307631,213,5.5,,,,,,,ebsxh1pvxhmt8olxtapkrf7xl,D. Arzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268573,92,12,1,8,55,9xmhnv6im8h7c9e17oqvcx8gl,1,12.8,55,2022-12-11T06:09:09.446Z,2022-12-11T06:31:44Z,3940307639,212,20.4,3940307641,213,2.0,3940307637,141,82.4,3940307635,140,4.8,3940307633,56,Back,3940307645,15,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268577,92,45,1,8,58,7jv344gvcvgqg7oeuc9u554dm,0,96,15.1,2022-12-11T06:09:12.803Z,2022-12-11T06:09:14Z,3940307651,56,Right,3940307653,286,,3940307661,233,93,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268575,93,3,1,8,58,9xmhnv6im8h7c9e17oqvcx8gl,1,4,84.9,2022-12-11T06:09:12.803Z,2022-12-11T09:10:03Z,3940307647,56,Back,3940381743,465,,3940307655,233,92,3940307649,285,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268579,94,49,1,8,59,9xmhnv6im8h7c9e17oqvcx8gl,1,6.3,87.4,2022-12-11T06:09:13.807Z,2022-12-11T06:09:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268585,95,1,1,9,1,9xmhnv6im8h7c9e17oqvcx8gl,0,8.3,96.5,2022-12-11T06:09:15.077Z,2022-12-11T06:09:16Z,3940307697,213,6.3,3940307691,140,29.8,3940307689,56,Back,3940307693,141,96.3,3940307695,212,22.6,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268587,93,8,1,9,2,7jv344gvcvgqg7oeuc9u554dm,1,67.6,10.9,2022-12-11T06:09:16.520Z,2022-12-11T09:10:15Z,3940381907,385,,3940307699,56,Right,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268591,94,5,1,9,3,7jv344gvcvgqg7oeuc9u554dm,0,67.7,-1.4,2022-12-11T06:09:17.378Z,2022-12-11T06:15:15Z,3940307705,56,Right,3940307719,233,96,3940307707,347,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268589,96,5,1,9,3,9xmhnv6im8h7c9e17oqvcx8gl,1,32.3,101.4,2022-12-11T06:09:17.378Z,2022-12-11T06:09:18Z,3940307703,347,,3940307701,56,Back,3940307713,233,94,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268595,97,1,1,9,7,9xmhnv6im8h7c9e17oqvcx8gl,1,28.4,100,2022-12-11T06:09:21.838Z,2022-12-11T06:09:32Z,3940307755,212,13.3,3940307753,141,84.5,3940307749,56,Back,3940307747,107,,3940307751,140,34.0,3940307757,213,5.2,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268593,95,45,1,9,17,7jv344gvcvgqg7oeuc9u554dm,0,63,32,2022-12-11T06:09:31.495Z,2022-12-11T06:09:35Z,3940307741,285,,3940307769,233,98,3940307739,56,Center,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268597,98,3,1,9,17,9xmhnv6im8h7c9e17oqvcx8gl,1,37,68,2022-12-11T06:09:31.495Z,2022-12-11T09:10:52Z,3940382443,465,,3940307763,286,,3940307765,233,95,3940307761,56,Back,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268601,99,1,1,9,20,9xmhnv6im8h7c9e17oqvcx8gl,1,44.2,57.9,2022-12-11T06:09:34.556Z,2022-12-11T06:09:36Z,3940307779,140,33.0,3940307777,56,Back,3940307783,212,15.1,3940307785,213,3.8,3940307781,141,43.9,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268603,100,1,1,9,22,9xmhnv6im8h7c9e17oqvcx8gl,1,32.8,37,2022-12-11T06:09:36.745Z,2022-12-11T06:09:38Z,3940307797,141,11.4,3940307795,140,45.1,3940307793,56,Back,3940307801,213,5.4,3940307799,212,21.7,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268605,101,1,1,9,24,9xmhnv6im8h7c9e17oqvcx8gl,1,45.5,10.4,2022-12-11T06:09:38.494Z,2022-12-11T06:09:41Z,3940307819,140,35.3,3940307821,141,18.0,3940307817,56,Back,3940307823,212,11.9,3940307825,213,2.7,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268607,102,1,1,9,27,9xmhnv6im8h7c9e17oqvcx8gl,1,38,18.3,2022-12-11T06:09:41.646Z,2022-12-11T06:32:56Z,3940307843,213,0.1,3940307835,56,Center,3940307839,141,21.3,3940307837,140,55.2,3940307841,212,18.2,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268611,103,1,1,9,28,9xmhnv6im8h7c9e17oqvcx8gl,1,55.2,21.3,2022-12-11T06:09:42.686Z,2022-12-11T06:34:50Z,3940307863,213,4.7,3940307857,140,55.2,3940307855,56,Right,3940307861,212,3.3,3940307859,141,16.5,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268613,104,1,1,9,30,9xmhnv6im8h7c9e17oqvcx8gl,1,59.6,14,2022-12-11T06:09:44.358Z,2022-12-11T06:34:52Z,3940307877,213,5.4,3940307871,140,63.9,3940307869,56,Right,3940307875,212,7.2,3940307873,141,5.8,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268615,105,61,1,9,31,9xmhnv6im8h7c9e17oqvcx8gl,0,63.9,5.8,2022-12-11T06:09:45.661Z,2022-12-11T06:34:19Z,3940307883,56,Right,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268619,97,61,1,9,32,7jv344gvcvgqg7oeuc9u554dm,0,29.8,82.9,2022-12-11T06:09:46.495Z,2022-12-11T06:34:22Z,3940307899,56,Back,,,,,,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268617,96,43,1,9,33,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2022-12-11T06:09:47.256Z,2022-12-11T06:34:56Z,3940307889,140,28.1,3940320055,144,1,3940307893,212,6.2,3940307887,56,Back,3940307895,213,4.8,3940307891,141,87.7,3940307885,3,0,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268623,106,3,1,9,35,9xmhnv6im8h7c9e17oqvcx8gl,0,68.6,16.6,2022-12-11T06:09:49.446Z,2022-12-11T09:11:28Z,3940307913,233,98,3940307907,286,,3940382785,465,,3940307905,56,Right,,,,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268621,98,7,1,9,35,7jv344gvcvgqg7oeuc9u554dm,0,31.4,83.4,2022-12-11T06:09:49.447Z,2022-12-11T09:11:32Z,3940382879,385,,3940307909,233,106,3940307903,285,,3940307901,56,Back,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268625,107,1,1,9,37,9xmhnv6im8h7c9e17oqvcx8gl,1,65.9,18.5,2022-12-11T06:09:51.301Z,2022-12-11T06:09:52Z,3940307919,140,63.2,3940307917,56,Center,3940307921,141,31.5,3940307923,212,9.3,3940307925,213,1.9,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268627,108,1,1,9,38,9xmhnv6im8h7c9e17oqvcx8gl,1,64.2,32.7,2022-12-11T06:09:52.618Z,2022-12-11T06:34:40Z,3940307933,141,31.6,3940307935,212,4.7,3940307929,56,Center,3940307937,213,6.1,3940307931,140,68.6,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268629,109,1,1,9,41,9xmhnv6im8h7c9e17oqvcx8gl,0,69.6,33.6,2022-12-11T06:09:55.075Z,2022-12-11T06:09:55Z,3940307941,56,Center,3940307947,212,15.9,3940307945,141,57.0,3940307949,213,1.6,3940307943,140,69.7,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268631,99,61,1,9,42,7jv344gvcvgqg7oeuc9u554dm,0,27.8,43.6,2022-12-11T06:09:56.295Z,2022-12-11T06:09:56Z,3940307955,56,Back,,,,,,,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268633,110,3,1,9,47,9xmhnv6im8h7c9e17oqvcx8gl,0,86.6,79.7,2022-12-11T06:10:01.748Z,2022-12-11T09:11:55Z,3940307965,286,,3940307963,56,Left,3940307967,211,,3940383135,465,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268637,100,5,1,9,49,7jv344gvcvgqg7oeuc9u554dm,1,-1.5,32,2022-12-11T06:10:02.949Z,2022-12-11T06:15:15Z,3940307975,346,,3940307981,233,111,3940307973,56,Back,,,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268635,111,5,1,9,49,9xmhnv6im8h7c9e17oqvcx8gl,0,101.5,68,2022-12-11T06:10:02.949Z,2022-12-11T06:10:04Z,3940307969,56,Center,3940307987,233,100,3940307971,346,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268645,101,1,1,10,17,7jv344gvcvgqg7oeuc9u554dm,0,3.5,45.2,2022-12-11T06:10:31.254Z,2022-12-12T08:38:26Z,3940308053,212,59.0,3940308045,124,,3940308055,213,5.7,3940308057,1,,3940308051,141,0.0,3940308047,56,Right,3941898945,155,,3940308059,74,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,3940308049,140,,,,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268647,102,5,1,10,21,7jv344gvcvgqg7oeuc9u554dm,0,58.2,-2,2022-12-11T06:10:35.595Z,2022-12-11T06:10:37Z,3940308063,347,,3940308073,233,112,3940308061,56,Right,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268649,112,5,1,10,21,9xmhnv6im8h7c9e17oqvcx8gl,1,41.8,102,2022-12-11T06:10:35.595Z,2022-12-11T06:15:16Z,3940308069,233,102,3940308065,56,Back,3940308067,347,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268679,113,1,1,10,46,9xmhnv6im8h7c9e17oqvcx8gl,0,54.7,100,2022-12-11T06:11:00.708Z,2022-12-11T06:11:02Z,3940308241,213,6.1,3940308237,141,96.9,3940308231,107,,3940308235,140,70.4,3940308233,56,Left,3940308239,212,16.8,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490563613,850,44,1,10,47,7jv344gvcvgqg7oeuc9u554dm,1,24.5,8.7,2022-12-11T06:11:01.670Z,2022-12-12T11:07:00Z,3942183825,233,880,3941900397,56,Back,3941900399,285,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490563643,880,44,1,10,47,9xmhnv6im8h7c9e17oqvcx8gl,0,75.5,91.3,2022-12-11T06:11:01.671Z,2022-12-12T11:07:00Z,3942183829,233,850,3941900543,56,Left,3941900545,286,,,,,,,,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268691,103,1,1,10,48,7jv344gvcvgqg7oeuc9u554dm,1,30.4,7.9,2022-12-11T06:11:02.047Z,2022-12-12T11:07:28Z,3940308279,140,43.4,3940308283,212,13.7,3940308277,56,Back,3940308285,213,0.0,3940308281,141,8.3,3940308275,3,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268693,104,49,1,10,50,7jv344gvcvgqg7oeuc9u554dm,1,43.3,8.3,2022-12-11T06:11:04.918Z,2022-12-11T06:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268695,105,61,1,10,53,7jv344gvcvgqg7oeuc9u554dm,0,52.2,5,2022-12-11T06:11:07.414Z,2022-12-11T06:11:07Z,3940308295,56,Right,,,,,,,,,,,,,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268697,114,49,1,10,54,9xmhnv6im8h7c9e17oqvcx8gl,1,40,97.8,2022-12-11T06:11:08.005Z,2022-12-11T06:11:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268699,115,1,1,10,54,9xmhnv6im8h7c9e17oqvcx8gl,1,40,97.8,2022-12-11T06:11:08.236Z,2022-12-11T06:11:09Z,3940308299,140,53.3,3940308305,213,5.5,3940308297,56,Center,3940308303,212,20.7,3940308301,141,75.4,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268703,116,1,1,10,55,9xmhnv6im8h7c9e17oqvcx8gl,1,53.3,75.4,2022-12-11T06:11:09.239Z,2022-12-11T06:11:15Z,3940308327,140,53.3,3940308333,213,1.6,3940308329,141,81.7,3940308331,212,4.3,3940308325,56,Left,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268709,117,1,1,11,1,9xmhnv6im8h7c9e17oqvcx8gl,1,61.9,65.4,2022-12-11T06:11:15.517Z,2022-12-11T06:11:19Z,3940308369,56,Center,3940308377,213,4.5,3940308371,140,57.5,3940308375,212,19.0,3940308373,141,38.3,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268711,118,1,1,11,5,9xmhnv6im8h7c9e17oqvcx8gl,1,57.1,42.1,2022-12-11T06:11:19.059Z,2022-12-11T06:11:20Z,3940308389,141,56.4,3940308391,212,10.5,3940308385,56,Center,3940308393,213,2.0,3940308387,140,53.3,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268715,119,1,1,11,6,9xmhnv6im8h7c9e17oqvcx8gl,1,53.3,56.4,2022-12-11T06:11:19.996Z,2022-12-11T06:11:21Z,3940308403,56,Back,3940308409,212,9.8,3940308411,213,4.0,3940308405,140,47.0,3940308407,141,45.7,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268719,120,1,1,11,7,9xmhnv6im8h7c9e17oqvcx8gl,1,46.4,48.7,2022-12-11T06:11:21.484Z,2022-12-11T06:11:25Z,3940308429,56,Back,3940308435,212,14.6,3940308433,141,69.1,3940308431,140,42.2,3940308437,213,1.9,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268723,121,1,1,11,11,9xmhnv6im8h7c9e17oqvcx8gl,0,54.6,90.8,2022-12-11T06:11:25.739Z,2022-12-11T06:11:28Z,3940308459,140,100.0,3940308465,213,6.0,3940308457,56,Center,3940308463,212,51.0,3940308455,155,,3940308461,141,69.1,3940308467,1,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268727,106,5,1,11,14,7jv344gvcvgqg7oeuc9u554dm,1,-0.8,29.3,2022-12-11T06:11:28.545Z,2022-12-11T06:15:16Z,3940308491,233,122,3940308477,346,,3940308475,56,Back,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268725,122,5,1,11,14,9xmhnv6im8h7c9e17oqvcx8gl,0,100.8,70.7,2022-12-11T06:11:28.545Z,2022-12-11T06:11:30Z,3940308471,56,Center,3940308501,233,106,3940308473,346,,,,,,,,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268773,107,1,1,11,39,7jv344gvcvgqg7oeuc9u554dm,1,2.8,43.9,2022-12-11T06:11:53.815Z,2022-12-11T06:11:59Z,3940308709,212,56.1,3940308711,213,0.2,3940308717,74,,3940308701,124,,3940308707,141,61.1,3940308703,56,Center,3940308705,140,55.1,3940308713,1,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268775,108,61,1,11,43,7jv344gvcvgqg7oeuc9u554dm,0,57,64,2022-12-11T06:11:57.526Z,2022-12-11T09:14:38Z,3940308719,56,Center,,,,,,,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268779,123,61,1,11,44,9xmhnv6im8h7c9e17oqvcx8gl,1,43,36,2022-12-11T06:11:58.527Z,2022-12-11T09:14:40Z,3940308725,56,Back,,,,,,,,,,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268777,109,61,1,11,46,7jv344gvcvgqg7oeuc9u554dm,1,55.4,61.8,2022-12-11T06:11:59.999Z,2022-12-11T09:14:42Z,3940308723,56,Center,,,,,,,,,,,,,,,,,,,,,,du99hpqe1ikml2wohv8ei0hxx,B. Arabuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268785,124,49,1,11,47,9xmhnv6im8h7c9e17oqvcx8gl,1,47.1,27.9,2022-12-11T06:12:01.320Z,2022-12-11T09:14:50Z,,,,,,,,,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268787,125,1,1,11,48,9xmhnv6im8h7c9e17oqvcx8gl,1,47.1,27.9,2022-12-11T06:12:02.458Z,2022-12-11T09:15:04Z,3940308761,140,51.8,3940308767,213,0.6,3940308759,56,Center,3940308763,141,32.7,3940308765,212,5.9,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268791,126,1,1,11,49,9xmhnv6im8h7c9e17oqvcx8gl,1,51.8,32.7,2022-12-11T06:12:03.371Z,2022-12-12T08:43:22Z,3940308803,141,37.4,3940308805,212,9.6,3940308799,56,Back,3940308807,213,2.8,3940308801,140,43.2,3941903743,156,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490269837,236,1,1,11,50,9xmhnv6im8h7c9e17oqvcx8gl,1,42.9,24.6,2022-12-11T06:12:04.823Z,2022-12-11T09:15:13Z,3940315327,213,2.2,3940315321,140,39.3,3940315319,56,Back,3940315325,212,6.7,3940315323,141,32.8,,,,,,,,,,2nn6berxelojkxb2rjjnqw4id,L. Broxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268793,127,1,1,11,52,9xmhnv6im8h7c9e17oqvcx8gl,1,43.2,37.4,2022-12-11T06:12:06.709Z,2022-12-11T06:24:27Z,3940308851,213,3.9,3940308847,141,28.9,3940308845,140,36.8,3940308849,212,8.9,3940308843,56,Back,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268799,128,1,1,11,53,9xmhnv6im8h7c9e17oqvcx8gl,1,36.8,28.9,2022-12-11T06:12:07.795Z,2022-12-11T06:12:15Z,3940308965,56,Back,3940308973,213,1.9,3940308967,140,30.1,3940308971,212,20.2,3940308969,141,56.7,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268801,129,3,1,12,0,9xmhnv6im8h7c9e17oqvcx8gl,0,65.4,76.7,2022-12-11T06:12:14.038Z,2022-12-11T09:17:53Z,3940308981,56,Center,3940308983,286,,3940388049,465,,3940309027,233,110,,,,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268803,110,7,1,12,0,7jv344gvcvgqg7oeuc9u554dm,1,34.6,23.3,2022-12-11T06:12:14.039Z,2022-12-11T09:18:00Z,3940309013,233,129,3940388171,384,,3940309001,56,Back,3940309003,285,,,,,,,,,,,,,,f3z4grszald48qd1fidjycidw,J. Drew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268805,111,49,1,12,1,7jv344gvcvgqg7oeuc9u554dm,1,32.8,22.1,2022-12-11T06:12:15.775Z,2022-12-11T09:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268807,112,1,1,12,2,7jv344gvcvgqg7oeuc9u554dm,0,32.8,22.1,2022-12-11T06:12:15.967Z,2022-12-11T09:18:13Z,3940309031,140,41.3,3940309037,213,5.6,3940309033,141,11.3,3940309029,56,Back,3940309035,212,11.6,,,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268809,130,49,1,12,3,9xmhnv6im8h7c9e17oqvcx8gl,1,54.9,95,2022-12-11T06:12:17.836Z,2022-12-11T09:18:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268811,131,1,1,12,4,9xmhnv6im8h7c9e17oqvcx8gl,1,54.9,95,2022-12-11T06:12:17.930Z,2022-12-11T09:18:24Z,3940309063,141,86.2,3940309065,212,10.0,3940309067,213,3.8,3940309059,56,Back,3940309061,140,47.3,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268813,132,1,1,12,5,9xmhnv6im8h7c9e17oqvcx8gl,1,47.3,86.2,2022-12-11T06:12:19.799Z,2022-12-11T06:12:24Z,3940309133,141,57.9,3940309129,56,Back,3940309135,212,19.3,3940309131,140,46.5,3940309137,213,4.7,,,,,,,,,,vfwu1evhxgeeza1pvkyaxgph,Rai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268815,133,1,1,12,10,9xmhnv6im8h7c9e17oqvcx8gl,0,50.9,36.9,2022-12-11T06:12:24.839Z,2022-12-11T06:12:26Z,3940309159,140,62.5,3940309161,141,0.0,3940309157,56,Right,3940309163,212,29.1,3940309165,213,5.1,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268819,113,5,1,12,12,7jv344gvcvgqg7oeuc9u554dm,1,39,102,2022-12-11T06:12:26.141Z,2022-12-11T06:15:16Z,3940309175,56,Back,3940309183,233,134,3940309177,347,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490268817,134,5,1,12,12,9xmhnv6im8h7c9e17oqvcx8gl,0,61,-2,2022-12-11T06:12:26.141Z,2022-12-11T06:12:27Z,3940309193,233,113,3940309169,347,,3940309167,56,Right,,,,,,,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
