id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2518141033,465,1,2,48,49,chu9blh367xs3yumct5tqto2q,0,61.3,93.3,2023-03-11T09:57:02Z,2023-03-11T09:57:02Z,4087328491,140,68.5,4087328495,212,7.6,4087328489,56,Left,4087328497,213,6.1,4087328493,141,91.8,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141035,489,49,2,48,52,6lezh5aazy0xca1800e5dqxwl,1,36,13.6,2023-03-11T09:57:04.682Z,2023-03-11T09:57:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141037,490,1,2,48,52,6lezh5aazy0xca1800e5dqxwl,1,36,13.6,2023-03-11T09:57:04.752Z,2023-03-11T09:57:05Z,4087328515,212,8.1,4087328511,140,40.4,4087328517,213,5.3,4087328509,56,Back,4087328513,141,3.8,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141039,491,1,2,48,53,6lezh5aazy0xca1800e5dqxwl,1,40.7,3.4,2023-03-11T09:57:05.777Z,2023-03-11T09:57:07Z,4087328541,213,0.4,4087328533,56,Right,4087328537,141,14.2,4087328535,140,55.5,4087328539,212,17.2,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141045,466,45,2,48,55,chu9blh367xs3yumct5tqto2q,0,41.3,87.4,2023-03-11T09:57:07.521Z,2023-03-11T09:57:11Z,4087328555,285,,4087328553,56,Back,4087328595,233,492,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141053,492,3,2,48,55,6lezh5aazy0xca1800e5dqxwl,1,58.7,12.6,2023-03-11T09:57:07.521Z,2023-03-11T14:00:21Z,4087328575,286,,4087328583,233,466,4087942321,465,,4087328573,56,Right,,,,,,,,,,,,,2c81wahtsfjksewt89ccirris,N. Irankunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141055,493,61,2,48,58,6lezh5aazy0xca1800e5dqxwl,1,55.7,9.8,2023-03-11T09:57:10.333Z,2023-03-11T09:57:10Z,4087328581,56,Right,,,,,,,,,,,,,,,,,,,,,,2c81wahtsfjksewt89ccirris,N. Irankunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141063,494,1,2,48,59,6lezh5aazy0xca1800e5dqxwl,1,55.6,15.5,2023-03-11T09:57:11.297Z,2023-03-11T09:57:14Z,4087328639,213,2.4,4087328633,140,45.8,4087328631,56,Back,4087328635,141,28.4,4087328637,212,13.5,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141067,495,1,2,49,2,6lezh5aazy0xca1800e5dqxwl,1,45.8,28.4,2023-03-11T09:57:14.489Z,2023-03-11T09:57:15Z,4087328653,213,4.6,4087328649,141,14.9,4087328645,56,Back,4087328647,140,45.2,4087328651,212,9.2,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141075,496,1,2,49,3,6lezh5aazy0xca1800e5dqxwl,1,45.2,14.5,2023-03-11T09:57:15.306Z,2023-03-11T09:57:17Z,4087328677,141,25.3,4087328671,56,Back,4087328675,140,35.2,4087328681,213,2.5,4087328679,212,12.8,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141101,497,1,2,49,4,6lezh5aazy0xca1800e5dqxwl,1,35.2,25.3,2023-03-11T09:57:17.026Z,2023-03-11T09:57:23Z,4087328803,212,29.9,4087328797,56,Back,4087328801,141,69.0,4087328805,213,1.7,4087328799,140,32.5,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141109,498,1,2,49,11,6lezh5aazy0xca1800e5dqxwl,1,38.8,68.7,2023-03-11T09:57:23.706Z,2023-03-11T09:57:28Z,4087328837,212,18.4,4087328831,56,Back,4087328835,141,42.2,4087328839,213,4.5,4087328833,140,35.2,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141135,499,1,2,49,17,6lezh5aazy0xca1800e5dqxwl,1,28.8,25.8,2023-03-11T09:57:29.938Z,2023-03-11T14:00:43Z,4087328973,212,20.6,4087328971,141,43.3,4087328975,213,2.5,4087328969,140,12.8,4087328967,56,Back,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141143,500,1,2,49,23,6lezh5aazy0xca1800e5dqxwl,0,14.2,44.9,2023-03-11T09:57:35.619Z,2023-03-11T09:57:38Z,4087329011,140,51.9,4087329015,212,52.9,4087329017,213,0.7,4087329007,155,,4087329013,141,96.6,4087329009,56,Left,4087329019,1,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141151,468,1,2,49,26,chu9blh367xs3yumct5tqto2q,1,51.6,3.7,2023-03-11T09:57:38.882Z,2023-03-11T09:57:40Z,4087329049,140,60.3,4087329053,212,13.3,4087329047,56,Right,4087329045,3,,4087329051,141,18.0,4087329055,213,0.8,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141155,469,1,2,49,28,chu9blh367xs3yumct5tqto2q,0,59.8,18.3,2023-03-11T09:57:40.114Z,2023-03-11T14:00:55Z,4087944601,168,,4087329079,213,0.3,4087329073,140,70.9,4087329077,212,12.4,4087329069,3,,4087329071,56,Center,4087329075,141,24.4,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141159,501,1,2,49,29,6lezh5aazy0xca1800e5dqxwl,1,32.4,83.9,2023-03-11T09:57:41.548Z,2023-03-11T09:57:43Z,4087329109,213,6.1,4087329103,140,59.5,4087329105,141,78.0,4087329101,56,Center,4087329099,155,,4087329107,212,28.7,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141165,502,2,2,49,31,6lezh5aazy0xca1800e5dqxwl,1,59.5,78,2023-03-11T09:57:43.091Z,2023-03-11T09:57:51Z,4087329141,141,78.6,4087329137,56,Center,4087329221,7,8wt0rz1iw4aon12zj6axq1sk5,4087329139,140,72.9,,,,,,,,,,,,,evf4z0xf7cd5nidnq6q4x8w7o,L. Jovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141163,470,55,2,49,31,chu9blh367xs3yumct5tqto2q,1,34.2,27.4,2023-03-11T09:57:43.092Z,2023-03-11T10:00:24Z,,,,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141259,471,1,2,50,4,chu9blh367xs3yumct5tqto2q,0,33.6,26.7,2023-03-11T09:58:16.357Z,2023-03-11T09:58:31Z,4087329559,1,,4087329543,155,,4087329555,212,66.8,4087329551,140,79.3,4087329557,213,0.8,4087329549,56,Left,4087329553,141,95.1,4087329739,189,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,4087329547,241,4087329541,5,,,4087329545,196,,,,,,,,,,,,,,,,,,,,,,,,
2518141265,504,49,2,50,7,6lezh5aazy0xca1800e5dqxwl,1,13.9,4.9,2023-03-11T09:58:19.923Z,2023-03-11T09:58:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141267,505,61,2,50,8,6lezh5aazy0xca1800e5dqxwl,0,13.8,4.3,2023-03-11T09:58:20.396Z,2023-03-11T10:44:35Z,4087329575,56,Back,,,,,,,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141285,472,5,2,50,8,chu9blh367xs3yumct5tqto2q,1,80.8,101.7,2023-03-11T09:58:20.955Z,2023-03-11T09:59:23Z,4087329645,56,Left,4087329647,347,,4087329653,233,506,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141269,506,5,2,50,8,6lezh5aazy0xca1800e5dqxwl,0,19.2,-1.7,2023-03-11T09:58:20.955Z,2023-03-11T09:58:25Z,4087329581,347,,4087329657,233,472,4087329579,56,Back,,,,,,,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141289,473,1,2,50,11,chu9blh367xs3yumct5tqto2q,1,77.3,100,2023-03-11T09:58:23.899Z,2023-03-11T09:58:37Z,4087329667,56,Left,4087329665,107,,4087329675,213,4.0,4087329671,141,93.3,4087329831,189,,4087329669,140,72.6,4087329673,212,7.7,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141299,474,1,2,50,12,chu9blh367xs3yumct5tqto2q,1,72.5,93.3,2023-03-11T09:58:24.523Z,2023-03-11T09:58:42Z,4087329705,212,7.9,4087329699,56,Left,4087329701,140,79.5,4087329707,213,0.4,4087329863,189,,4087329703,141,97.5,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141305,475,1,2,50,16,chu9blh367xs3yumct5tqto2q,1,80.3,96.6,2023-03-11T09:58:28.627Z,2023-03-11T09:58:31Z,4087329731,141,97.4,4087329735,213,3.1,4087329727,56,Left,4087329729,140,68.2,4087329733,212,12.7,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141309,476,1,2,50,20,chu9blh367xs3yumct5tqto2q,1,69.4,97.1,2023-03-11T09:58:32.483Z,2023-03-11T09:58:33Z,4087329755,212,9.2,4087329751,140,61.2,4087329757,213,3.5,4087329753,141,92.4,4087329749,56,Left,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141313,477,1,2,50,21,chu9blh367xs3yumct5tqto2q,1,60.8,92.6,2023-03-11T09:58:33.571Z,2023-03-11T09:58:34Z,4087329773,140,67.4,4087329779,213,0.3,4087329775,141,96.2,4087329771,56,Left,4087329777,212,7.3,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141317,478,1,2,50,21,chu9blh367xs3yumct5tqto2q,0,67.5,96.6,2023-03-11T09:58:33.904Z,2023-03-11T10:00:18Z,4087329785,56,Left,4087329793,212,3.2,4087329789,140,69.6,4087329811,286,,4087329805,236,,4087329807,233,507,4087329795,213,5.5,4087329791,141,93.2,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141311,507,74,2,50,21,6lezh5aazy0xca1800e5dqxwl,1,26.8,3.8,2023-03-11T09:58:33.905Z,2023-03-11T09:58:36Z,4087329763,285,,4087329819,233,478,4087329761,56,Back,,,,,,,,,,,,,,,,2c81wahtsfjksewt89ccirris,N. Irankunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141343,479,5,2,50,23,chu9blh367xs3yumct5tqto2q,1,69.4,101,2023-03-11T09:58:35.084Z,2023-03-11T09:59:24Z,4087329923,56,Left,4087330583,233,508,4087329925,347,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141321,508,5,2,50,23,6lezh5aazy0xca1800e5dqxwl,0,30.6,-1,2023-03-11T09:58:35.084Z,2023-03-11T09:59:24Z,4087329813,56,Back,4087329815,347,,4087330589,233,479,,,,,,,,,,,,,,,,2c81wahtsfjksewt89ccirris,N. Irankunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141385,480,1,2,50,41,chu9blh367xs3yumct5tqto2q,1,71.9,100,2023-03-11T09:58:53.076Z,2023-03-11T09:58:54Z,4087330127,212,13.0,4087330125,141,82.7,4087330121,56,Left,4087330129,213,4.8,4087330119,107,,4087330123,140,73.2,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141397,481,1,2,50,42,chu9blh367xs3yumct5tqto2q,1,73.2,82.7,2023-03-11T09:58:54.387Z,2023-03-11T09:58:57Z,4087330187,212,14.9,4087330185,141,63.7,4087330181,56,Center,4087330189,213,5.2,4087330183,140,80.2,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141401,482,1,2,50,44,chu9blh367xs3yumct5tqto2q,0,80.2,64.3,2023-03-11T09:58:56.932Z,2023-03-11T09:58:57Z,4087330201,141,60.0,4087330199,140,70.6,4087330207,213,3.4,4087330203,212,10.5,4087330197,56,Center,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141403,509,49,2,50,45,6lezh5aazy0xca1800e5dqxwl,1,30.2,44.6,2023-03-11T09:58:57.661Z,2023-03-11T09:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141421,510,1,2,50,46,6lezh5aazy0xca1800e5dqxwl,0,30.2,44.8,2023-03-11T09:58:58.437Z,2023-03-11T09:59:02Z,4087330283,212,48.7,4087330279,140,75.9,4087330277,56,Center,4087330281,141,57.0,4087330285,213,0.2,4087330287,1,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141429,483,49,2,50,51,chu9blh367xs3yumct5tqto2q,1,22.8,40,2023-03-11T09:59:03.942Z,2023-03-11T09:59:19Z,,,,,,,,,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141441,484,1,2,50,52,chu9blh367xs3yumct5tqto2q,1,23.3,39.2,2023-03-11T09:59:04.931Z,2023-03-11T09:59:20Z,4087330373,213,5.2,4087330369,141,12.2,4087330371,212,21.3,4087330365,56,Back,4087330367,140,33.6,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141463,485,1,2,50,56,chu9blh367xs3yumct5tqto2q,1,42,10.7,2023-03-11T09:59:08.900Z,2023-03-11T09:59:16Z,4087330463,212,19.9,4087330457,56,Right,4087330459,140,60.3,4087330465,213,6.0,4087330461,141,3.1,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141465,486,3,2,51,4,chu9blh367xs3yumct5tqto2q,0,86.1,10.6,2023-03-11T09:59:16.324Z,2023-03-11T14:04:37Z,4087330471,286,,4087330469,56,Right,4087330525,233,511,4087960895,465,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141477,511,7,2,51,4,6lezh5aazy0xca1800e5dqxwl,1,13.9,89.4,2023-03-11T09:59:16.325Z,2023-03-11T14:04:42Z,4087330515,285,,4087330517,233,486,4087961325,384,,4087330513,56,Back,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141533,513,61,2,51,4,6lezh5aazy0xca1800e5dqxwl,1,13.9,87.8,2023-03-11T09:59:16.942Z,2023-03-11T10:00:02Z,4087330885,56,Back,,,,,,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141475,487,6,2,51,5,chu9blh367xs3yumct5tqto2q,1,86.1,10.6,2023-03-11T09:59:17.476Z,2023-03-11T09:59:21Z,4087330507,75,,4087330505,56,Right,4087330533,233,512,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141479,512,6,2,51,5,6lezh5aazy0xca1800e5dqxwl,0,13.9,89.4,2023-03-11T09:59:17.476Z,2023-03-11T14:05:47Z,4087330529,56,Back,4087330537,233,487,4087330531,73,,,,,,,,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141617,490,1,2,52,16,chu9blh367xs3yumct5tqto2q,0,99.7,0.5,2023-03-11T10:00:28.295Z,2023-03-11T14:05:50Z,4087331259,155,,4087331255,2,,4087967775,72,,4087331257,6,,4087331263,56,Center,4087331261,223,,4087331265,140,97.4,4087331267,141,42.7,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,4087331269,212,4087331271,213,,28.8,,,,,,,,,,,,,,,,,1.7,,,,,,,,,
2518141619,514,12,2,52,17,6lezh5aazy0xca1800e5dqxwl,1,2,54.6,2023-03-11T10:00:29.752Z,2023-03-11T10:00:31Z,4087331295,15,,4087331289,213,6.1,4087331283,140,22.6,4087331287,212,22.1,4087331285,141,48.1,4087331281,56,Back,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141623,491,1,2,52,18,chu9blh367xs3yumct5tqto2q,0,71.5,54.5,2023-03-11T10:00:30.807Z,2023-03-11T10:00:34Z,4087331311,141,52.8,4087331315,213,6.2,4087331307,56,Center,4087331309,140,84.9,4087331313,212,14.1,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141629,515,12,2,52,20,6lezh5aazy0xca1800e5dqxwl,1,10.6,50.9,2023-03-11T10:00:32.912Z,2023-03-11T10:00:39Z,4087331351,213,5.7,4087331347,141,18.5,4087331345,140,43.0,4087331349,212,40.5,4087331343,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141631,516,49,2,52,27,6lezh5aazy0xca1800e5dqxwl,1,52.5,18.1,2023-03-11T10:00:39.417Z,2023-03-11T10:00:39Z,,,,,,,,,,,,,,,,,,,,,,,,,2c81wahtsfjksewt89ccirris,N. Irankunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141645,517,61,2,52,30,6lezh5aazy0xca1800e5dqxwl,1,63.1,10.1,2023-03-11T10:00:42.257Z,2023-03-11T10:00:42Z,4087331403,56,Right,,,,,,,,,,,,,,,,,,,,,,2c81wahtsfjksewt89ccirris,N. Irankunda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141651,518,1,2,52,31,6lezh5aazy0xca1800e5dqxwl,0,65.3,9.4,2023-03-11T10:00:43.415Z,2023-03-11T10:00:45Z,4087331431,56,Right,4087331435,141,0.0,4087331437,212,20.8,4087331433,140,83.9,4087331439,213,5.9,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141657,492,5,2,52,32,chu9blh367xs3yumct5tqto2q,1,20.4,101.4,2023-03-11T10:00:44.983Z,2023-03-11T10:00:46Z,4087331453,347,,4087331457,233,519,4087331451,56,Back,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141653,519,5,2,52,32,6lezh5aazy0xca1800e5dqxwl,0,79.6,-1.4,2023-03-11T10:00:44.983Z,2023-03-11T10:07:14Z,4087331445,347,,4087331461,233,492,4087331443,56,Right,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141667,493,1,2,52,41,chu9blh367xs3yumct5tqto2q,1,24.1,100,2023-03-11T10:00:53.895Z,2023-03-11T10:01:00Z,4087331533,212,15.7,4087331531,141,96.3,4087331535,213,6.1,4087331623,189,,4087331527,56,Back,4087331525,107,,4087331529,140,38.7,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141673,494,1,2,52,43,chu9blh367xs3yumct5tqto2q,1,38,96.2,2023-03-11T10:00:55.159Z,2023-03-11T10:00:57Z,4087331563,141,97.5,4087331567,213,3.1,4087331565,212,13.2,4087331559,56,Back,4087331561,140,25.5,,,,,,,,,,305har0fmf8wye7e3wbpfqcid,M. Saitō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141683,495,1,2,52,44,chu9blh367xs3yumct5tqto2q,1,24.1,97.5,2023-03-11T10:00:56.983Z,2023-03-11T10:01:00Z,4087331617,212,12.6,4087331611,56,Back,4087331615,141,80.3,4087331619,213,5.1,4087331613,140,28.6,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141697,496,1,2,52,52,chu9blh367xs3yumct5tqto2q,1,42.9,39.4,2023-03-11T10:01:04.151Z,2023-03-11T10:01:12Z,4087331703,141,8.3,4087331701,140,44.3,4087331705,212,21.2,4087331699,56,Back,4087331707,213,4.8,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141699,497,61,2,52,59,chu9blh367xs3yumct5tqto2q,1,64.8,42.8,2023-03-11T10:01:11.864Z,2023-03-11T10:01:12Z,4087331711,56,Center,,,,,,,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141711,498,1,2,53,1,chu9blh367xs3yumct5tqto2q,1,65,67.2,2023-03-11T10:01:13.959Z,2023-03-11T10:01:20Z,4087331777,212,20.8,4087331771,56,Left,4087331775,141,94.5,4087331779,213,1.1,4087331773,140,74.0,,,,,,,,,,37ymn40mii3xfovk1iyg6mthx,B. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141717,499,1,2,53,8,chu9blh367xs3yumct5tqto2q,1,85.5,84.1,2023-03-11T10:01:20.393Z,2023-03-11T14:07:51Z,4087331813,140,91.3,4087976153,386,,4087331819,213,5.0,4087976155,20,,4087331815,141,53.6,4087332763,210,13,4087976151,225,,4087331811,56,Center,305har0fmf8wye7e3wbpfqcid,M. Saitō,4087331817,212,4087331807,2,1,21.6,4087332765,154,,,,,,,,,,,,,,,,,,,,,,,,
2518141721,500,13,2,53,10,chu9blh367xs3yumct5tqto2q,1,93.6,51,2023-03-11T10:01:22.297Z,2023-03-11T14:07:51Z,4087332791,391,,4087331837,56,Center,4087332779,154,,4087332775,84,,4087332789,328,,4087332111,22,,4087332547,20,,4087332785,102,41.7,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,4087332795,231,4087332113,17,,50.9,4087332777,29,,4087332793,230,98.8,4087332787,103,4087332781,55,,,,,,,,5.6,499,,,,,,,
2518141723,501,5,2,53,11,chu9blh367xs3yumct5tqto2q,0,100.8,36.6,2023-03-11T10:01:23.449Z,2023-03-11T10:01:26Z,4087331881,233,521,4087331845,346,,4087331843,56,Center,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141729,521,5,2,53,11,6lezh5aazy0xca1800e5dqxwl,1,-0.8,63.4,2023-03-11T10:01:23.449Z,2023-03-11T10:07:14Z,4087331877,233,501,4087331867,346,,4087331865,56,Back,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141725,520,43,2,53,12,6lezh5aazy0xca1800e5dqxwl,1,0,0,2023-03-11T10:01:24.442Z,2023-03-11T10:01:45Z,4087332067,144,61,4087331847,56,Back,,,,,,,,,,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141771,522,1,2,53,34,6lezh5aazy0xca1800e5dqxwl,1,4.7,51.9,2023-03-11T10:01:46.763Z,2023-03-11T10:03:29Z,4087332377,189,,4087332159,213,0.6,4087332155,141,71.0,4087332151,56,Back,4087332157,212,23.5,4087332153,140,23.4,4087332161,74,,4087332149,124,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141857,524,1,2,53,35,6lezh5aazy0xca1800e5dqxwl,0,28.4,53,2023-03-11T10:01:47.242Z,2023-03-11T10:03:30Z,4087332599,140,32.4,4087332605,213,1.2,4087332597,56,Back,4087332601,141,67.7,4087332603,212,10.8,4087333757,189,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518141775,502,49,2,53,37,chu9blh367xs3yumct5tqto2q,1,68.5,33.6,2023-03-11T10:01:49.930Z,2023-03-11T10:01:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
