id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/13/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2519674549,115,5,1,12,41,9xmhnv6im8h7c9e17oqvcx8gl,0,101.6,54.4,2023-03-13T07:12:58.786Z,2023-03-13T07:25:41Z,4095433251,346,,4095433273,233,128,4095433249,56,Center,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674539,128,5,1,12,41,7p460lrzt1kmp4rsofqa47eqy,1,-1.6,45.6,2023-03-13T07:12:58.786Z,2023-03-13T07:13:00Z,4095433217,346,,4095433261,233,115,4095433215,56,Back,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674629,129,1,1,13,11,7p460lrzt1kmp4rsofqa47eqy,1,5.4,43.4,2023-03-13T07:13:28.979Z,2023-03-13T07:13:34Z,4095433611,74,,4095433605,213,5.9,4095433601,141,17.4,4095433595,124,,4095433597,56,Right,4095433599,140,53.6,4095433607,1,,4095433603,212,53.6,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674635,130,1,1,13,15,7p460lrzt1kmp4rsofqa47eqy,0,48.9,8.9,2023-03-13T07:13:33.034Z,2023-03-14T12:09:13Z,4095433635,56,Center,4095433641,212,16.6,4095433637,140,61.4,4095433639,141,23.9,4095433633,3,,4095433643,213,0.7,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674631,116,1,1,13,16,9xmhnv6im8h7c9e17oqvcx8gl,0,35.7,78.6,2023-03-13T07:13:33.624Z,2023-03-13T07:13:34Z,4095433615,3,,4095433621,141,78.9,4095433625,213,0.0,4095433623,212,4.9,4095433617,56,Back,4095433619,140,40.4,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674645,131,1,1,13,19,7p460lrzt1kmp4rsofqa47eqy,1,54.3,19.2,2023-03-13T07:13:36.690Z,2023-03-13T07:13:39Z,4095433677,212,13.5,4095433679,213,3.4,4095433673,140,41.8,4095433675,141,14.7,4095433671,56,Back,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674647,132,1,1,13,22,7p460lrzt1kmp4rsofqa47eqy,1,41.5,16.2,2023-03-13T07:13:39.266Z,2023-03-13T07:13:43Z,4095433709,140,33.3,4095433713,212,12.4,4095433707,56,Back,4095433711,141,29.4,4095433715,213,2.3,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674651,133,1,1,13,26,7p460lrzt1kmp4rsofqa47eqy,1,35.8,30,2023-03-13T07:13:43.618Z,2023-03-13T07:13:46Z,4095433733,56,Back,4095433739,212,19.2,4095433737,141,57.9,4095433735,140,32.7,4095433741,213,1.7,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674655,134,1,1,13,28,7p460lrzt1kmp4rsofqa47eqy,1,32.2,59.1,2023-03-13T07:13:46.082Z,2023-03-13T07:13:49Z,4095433763,56,Back,4095433769,141,28.9,4095433771,212,20.5,4095433773,213,4.7,4095433765,140,32.0,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674659,135,1,1,13,32,7p460lrzt1kmp4rsofqa47eqy,1,33.8,26.1,2023-03-13T07:13:49.475Z,2023-03-13T07:13:51Z,4095433801,213,4.9,4095433797,141,8.2,4095433793,56,Back,4095433799,212,12.4,4095433795,140,36.0,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674661,136,1,1,13,34,7p460lrzt1kmp4rsofqa47eqy,0,30.1,2.1,2023-03-13T07:13:51.730Z,2023-03-14T12:09:43Z,4095433813,212,3.9,4095433809,140,33.8,4095433829,233,117,4095433807,56,Back,4095433805,155,,4095433811,141,2.1,4095433815,213,0,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674663,117,8,1,13,34,9xmhnv6im8h7c9e17oqvcx8gl,1,65.8,98.1,2023-03-13T07:13:51.731Z,2023-03-14T12:09:47Z,4095433823,56,Left,4097732461,385,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674665,118,5,1,13,36,9xmhnv6im8h7c9e17oqvcx8gl,0,65.4,101.4,2023-03-13T07:13:53.474Z,2023-03-13T07:25:41Z,4095433849,347,,4095433847,56,Left,4095433867,233,137,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674669,137,5,1,13,36,7p460lrzt1kmp4rsofqa47eqy,1,34.6,-1.4,2023-03-13T07:13:53.474Z,2023-03-13T07:13:55Z,4095433855,56,Back,4095433857,347,,4095433859,233,118,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674687,138,1,1,13,46,7p460lrzt1kmp4rsofqa47eqy,1,38.4,0,2023-03-13T07:14:03.698Z,2023-03-13T07:14:07Z,4095433983,141,25.9,4095433989,1,,4095433987,213,0.7,4095433981,140,58.0,4095433985,212,28.0,4095433979,56,Center,4095433977,107,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674693,139,1,1,13,50,7p460lrzt1kmp4rsofqa47eqy,0,58.8,26.4,2023-03-13T07:14:07.170Z,2023-03-13T07:14:10Z,4095434017,141,30.7,4095434019,212,28.6,4095434013,56,Center,4095434011,155,,4095434015,140,85.9,4095434021,213,0.1,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674697,119,11,1,13,54,9xmhnv6im8h7c9e17oqvcx8gl,1,13.4,65.9,2023-03-13T07:14:11.480Z,2023-03-14T12:10:04Z,4097732695,88,,4097732721,377,,4097732693,56,Back,,,,,,,,,,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674729,120,1,1,14,4,9xmhnv6im8h7c9e17oqvcx8gl,1,13.2,50.1,2023-03-13T07:14:21.688Z,2023-03-13T07:14:24Z,4095434167,123,,4095434169,56,Back,4095434171,140,14.8,4095434175,212,9.7,4095434177,213,1.4,4095434173,141,64.2,,,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674735,121,1,1,14,7,9xmhnv6im8h7c9e17oqvcx8gl,1,14.8,64.2,2023-03-13T07:14:24.560Z,2023-03-13T07:14:27Z,4095434211,141,27.4,4095434215,213,4.6,4095434207,56,Back,4095434213,212,25.3,4095434209,140,11.2,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674749,122,1,1,14,10,9xmhnv6im8h7c9e17oqvcx8gl,1,23.8,9.3,2023-03-13T07:14:27.241Z,2023-03-14T12:10:16Z,4095434275,141,8.5,4095434271,56,Right,4095434269,155,,4095434281,1,,4095434279,213,6.3,4095434273,140,67.4,4095434277,212,45.8,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674759,123,1,1,14,15,9xmhnv6im8h7c9e17oqvcx8gl,1,67.8,6.1,2023-03-13T07:14:32.328Z,2023-03-13T07:14:34Z,4095434319,140,60.7,4095434317,56,Right,4095434323,212,7.9,4095434321,141,10.1,4095434325,213,2.8,,,,,,,,,,njzhdtpegev8seam0oe0zpp1,B. Fornaroli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674765,124,1,1,14,17,9xmhnv6im8h7c9e17oqvcx8gl,1,62.9,10.6,2023-03-13T07:14:34.872Z,2023-03-13T07:14:36Z,4095434351,212,8.6,4095434345,56,Center,4095434349,141,21.8,4095434353,213,2.1,4095434347,140,59.0,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674781,125,1,1,14,19,9xmhnv6im8h7c9e17oqvcx8gl,1,60.4,21.8,2023-03-13T07:14:36.433Z,2023-03-13T07:14:43Z,4095434421,212,45.6,4095434425,1,,4095434415,56,Left,4095434413,155,,4095434419,141,80.4,4095434417,140,81.6,4095434423,213,1.1,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674785,126,1,1,14,26,9xmhnv6im8h7c9e17oqvcx8gl,0,96.2,75.6,2023-03-13T07:14:43.153Z,2023-03-14T12:10:41Z,4095434445,213,4.6,4095434441,141,58.1,4095434435,155,,4097733553,224,,4097733555,72,,4095434443,212,12.0,4095434439,140,94.6,4095434433,2,,c575swutxi9er3j9txklhrzoq,Ben Folami,4095434437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674791,140,12,1,14,27,7p460lrzt1kmp4rsofqa47eqy,1,5.1,41.9,2023-03-13T07:14:44.994Z,2023-03-13T07:14:47Z,4095434471,212,40.2,4095434475,15,,4095434467,140,8.7,4095434469,141,100.0,4095434465,56,Back,4095434473,213,1.5,4095434497,167,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674819,127,5,1,14,27,9xmhnv6im8h7c9e17oqvcx8gl,1,89.8,-1.1,2023-03-13T07:14:45.145Z,2023-03-13T07:14:53Z,4095434585,233,141,4095434581,56,Right,4095434583,347,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674795,141,5,1,14,27,7p460lrzt1kmp4rsofqa47eqy,0,10.2,101.1,2023-03-13T07:14:45.145Z,2023-03-13T07:25:41Z,4095434491,347,,4095434589,233,127,4095434489,56,Back,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674825,128,1,1,14,36,9xmhnv6im8h7c9e17oqvcx8gl,1,88.4,0,2023-03-13T07:14:53.321Z,2023-03-13T07:14:54Z,4095434615,213,2.6,4095434611,141,5.9,4095434605,107,,4095434607,56,Right,4095434619,189,,4095434613,212,9.1,4095434609,140,81.1,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674827,129,1,1,14,37,9xmhnv6im8h7c9e17oqvcx8gl,1,81.1,5.9,2023-03-13T07:14:54.993Z,2023-03-14T12:11:06Z,4097734071,189,,4095434625,141,4.3,4095434621,56,Right,4095434629,213,6.1,4095434623,140,86.0,4095434627,212,5.3,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674829,130,1,1,14,38,9xmhnv6im8h7c9e17oqvcx8gl,1,86,4.3,2023-03-13T07:14:55.497Z,2023-03-13T07:14:56Z,4095434645,56,Right,4095434651,212,4.5,4095434647,140,82.3,4095434649,141,7.6,4095434653,213,2.6,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674839,131,1,1,14,39,9xmhnv6im8h7c9e17oqvcx8gl,1,78.5,14.5,2023-03-13T07:14:56.433Z,2023-03-14T12:11:12Z,4097734211,224,,4095434715,1,,4095434701,2,,4095434711,212,40.9,4095434705,56,Center,4095434709,141,72.0,4095434713,213,1.3,4095434703,155,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,4095434707,140,89.8,4097734213,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674843,132,61,1,14,42,9xmhnv6im8h7c9e17oqvcx8gl,0,89.6,74,2023-03-13T07:15:00.145Z,2023-03-13T07:15:00Z,4095434727,56,Center,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674845,142,49,1,14,43,7p460lrzt1kmp4rsofqa47eqy,1,13.2,10.3,2023-03-13T07:15:00.546Z,2023-03-13T07:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674857,143,1,1,14,45,7p460lrzt1kmp4rsofqa47eqy,1,8.7,6.7,2023-03-13T07:15:02.739Z,2023-03-13T07:15:05Z,4095434779,140,39.8,4095434777,56,Back,4095434785,212,33.5,4095434781,141,17.4,4095434789,1,,4095434787,213,0.2,4095434775,157,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674869,144,44,1,14,47,7p460lrzt1kmp4rsofqa47eqy,1,36.2,15.4,2023-03-13T07:15:05.104Z,2023-03-14T15:53:30Z,4095434837,233,133,4095434833,56,Back,4095434835,285,,,,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674855,133,44,1,14,47,9xmhnv6im8h7c9e17oqvcx8gl,0,63.8,84.6,2023-03-13T07:15:05.105Z,2023-03-13T07:15:08Z,4095434771,56,Left,4095434843,233,144,4095434773,286,,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674871,145,1,1,14,48,7p460lrzt1kmp4rsofqa47eqy,0,39.8,17.4,2023-03-13T07:15:06.098Z,2023-03-14T15:53:33Z,4095434851,56,Back,4095434855,141,21.3,4095434849,168,,4095434859,213,0.5,4095434853,140,44.7,4095434857,212,5.8,4095434847,3,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674863,134,49,1,14,49,9xmhnv6im8h7c9e17oqvcx8gl,1,58.2,68.9,2023-03-13T07:15:07.053Z,2023-03-13T07:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674883,135,1,1,14,51,9xmhnv6im8h7c9e17oqvcx8gl,1,58.8,68.3,2023-03-13T07:15:08.404Z,2023-03-13T07:15:12Z,4095434911,141,32.5,4095434915,213,4.3,4095434909,140,49.3,4095434913,212,26.3,4095434907,56,Back,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674889,136,1,1,14,55,9xmhnv6im8h7c9e17oqvcx8gl,1,54.5,28.9,2023-03-13T07:15:12.433Z,2023-03-13T07:15:14Z,4095434937,56,Right,4095434939,140,59.8,4095434943,212,12.8,4095434945,213,5.2,4095434941,141,11.9,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674893,137,1,1,14,57,9xmhnv6im8h7c9e17oqvcx8gl,0,60.7,10.7,2023-03-13T07:15:14.738Z,2023-03-13T07:15:16Z,4095434971,140,78.3,4095434975,212,21.8,4095434973,141,27.8,4095434977,213,0.6,4095434969,56,Center,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674897,146,49,1,14,59,7p460lrzt1kmp4rsofqa47eqy,1,24,67,2023-03-13T07:15:16.850Z,2023-03-13T07:15:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674901,147,1,1,14,59,7p460lrzt1kmp4rsofqa47eqy,0,24,67,2023-03-13T07:15:16.978Z,2023-03-13T07:15:17Z,4095434995,141,69.6,4095434991,56,Back,4095434997,212,3.8,4095434993,140,27.2,4095434999,213,0.5,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674903,138,8,1,15,0,9xmhnv6im8h7c9e17oqvcx8gl,1,68.3,27.5,2023-03-13T07:15:17.897Z,2023-03-14T15:53:54Z,4095435001,56,Center,4098031211,385,,,,,,,,,,,,,,,,,,,,w8u1a5hrtitytfof3jk0zbh1,J. Brillante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674911,148,1,1,15,0,7p460lrzt1kmp4rsofqa47eqy,0,26.6,66.6,2023-03-13T07:15:18.113Z,2023-03-13T07:15:19Z,4095435047,141,65.1,4095435043,56,Back,4095435049,212,13.1,4095435051,213,6.2,4095435045,140,39.0,4095435041,3,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674913,139,1,1,15,1,9xmhnv6im8h7c9e17oqvcx8gl,0,64.2,29.5,2023-03-13T07:15:18.281Z,2023-03-14T12:12:11Z,4095435121,140,68.1,4095435053,56,Center,4095435125,212,4.1,4095435123,141,28.9,4095435127,213,6.2,4095435119,3,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520108199,837,61,1,15,1,7p460lrzt1kmp4rsofqa47eqy,1,33.7,68.9,2023-03-13T07:15:18.470Z,2023-03-14T12:12:08Z,4097735439,56,Back,,,,,,,,,,,,,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674927,149,1,1,15,3,7p460lrzt1kmp4rsofqa47eqy,1,29.5,64.8,2023-03-13T07:15:20.658Z,2023-03-13T07:15:27Z,4095435159,56,Back,4095435161,140,43.4,4095435165,212,14.7,4095435167,213,6.2,4095435163,141,62.1,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674939,150,1,1,15,10,7p460lrzt1kmp4rsofqa47eqy,1,70.3,47.3,2023-03-13T07:15:27.665Z,2023-03-13T07:15:29Z,4095435249,213,6.2,4095435247,212,15.7,4095435237,56,Center,4095435241,140,85.1,4095435245,141,44.5,,,,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674943,151,1,1,15,12,7p460lrzt1kmp4rsofqa47eqy,1,86.2,44.5,2023-03-13T07:15:29.666Z,2023-03-13T07:15:32Z,4095435321,56,Center,4095435325,141,42.2,4095435329,213,3.4,4095435323,140,80.2,4095435327,212,6.5,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674947,152,4,1,15,14,7p460lrzt1kmp4rsofqa47eqy,1,80.4,42.8,2023-03-13T07:15:31.873Z,2023-03-13T07:15:34Z,4095435345,152,,4095435391,233,140,4095435337,13,,4095435347,265,,4095435349,286,,4095435343,56,Center,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519674953,140,4,1,15,14,9xmhnv6im8h7c9e17oqvcx8gl,0,19.6,57.2,2023-03-13T07:15:31.874Z,2023-03-13T07:15:34Z,4095435383,265,,4095435401,233,152,4095435379,56,Back,4095435377,13,,4095435381,152,,4095435385,285,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675063,153,15,1,16,6,7p460lrzt1kmp4rsofqa47eqy,1,80,38.9,2023-03-13T07:16:23.313Z,2023-03-14T12:17:34Z,4095436773,146,88.1,4095436779,231,47.8,4095436659,82,,4095436377,56,Center,4095436375,18,,4095436769,103,19,4095436777,230,97.1,4095436373,26,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,4095436765,78,,4095436669,233,4095436655,72,,4095436767,102,49.8,4095436775,147,43.3,4095436771,458,,,,,,142,,,,,,,,,,
2519675071,142,10,1,16,6,9xmhnv6im8h7c9e17oqvcx8gl,1,11.8,59.2,2023-03-13T07:16:23.413Z,2023-03-14T12:17:42Z,4095436569,239,,4095436431,56,Back,4095436429,94,,4095436685,233,153,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675073,154,13,1,16,7,7p460lrzt1kmp4rsofqa47eqy,1,85,59.7,2023-03-13T07:16:25.106Z,2023-03-14T12:17:52Z,4095436871,458,,4095436875,231,52.0,4095436443,56,Center,4095436867,103,94.4,4095437297,215,,4095436815,72,,4095436865,102,54.6,4095436813,24,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,4095436869,328,,4095436873,230,4095437397,74,,4095436441,17,,,,,,,,,,,,95.6,,,,,,,,,,
2519675079,143,5,1,16,8,9xmhnv6im8h7c9e17oqvcx8gl,1,-2,58.3,2023-03-13T07:16:25.962Z,2023-03-14T12:18:18Z,4095436499,56,Back,4095437139,346,,4095437019,233,155,,,,,,,,,,,,,,,,95sml1vx1fwwhq8p32p60e11x,J. Geria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675075,155,5,1,16,8,7p460lrzt1kmp4rsofqa47eqy,0,102,41.7,2023-03-13T07:16:25.962Z,2023-03-14T13:23:16Z,4095437025,233,143,4095437143,346,,4095436479,56,Center,,,,,,,,,,,,,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675127,144,1,1,16,29,9xmhnv6im8h7c9e17oqvcx8gl,1,4.8,46.9,2023-03-13T07:16:46.891Z,2023-03-13T07:17:47Z,4095436843,140,14.1,4095436849,213,1.3,4095436847,212,31.2,4095437079,124,,4095437081,237,,4095436841,56,Back,4095436845,141,90.5,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675137,145,1,1,16,32,9xmhnv6im8h7c9e17oqvcx8gl,1,14.9,90.6,2023-03-13T07:16:49.411Z,2023-03-13T07:16:50Z,4095436901,213,6.2,4095436897,141,86.9,4095436893,56,Back,4095436899,212,24.3,4095436895,140,37.9,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675145,146,1,1,16,33,9xmhnv6im8h7c9e17oqvcx8gl,1,37.9,86.9,2023-03-13T07:16:50.659Z,2023-03-13T07:16:53Z,4095436939,213,4.6,4095436933,140,37.5,4095436937,212,5.9,4095436935,141,78.3,4095436931,56,Back,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675155,147,1,1,16,35,9xmhnv6im8h7c9e17oqvcx8gl,1,39.9,82.8,2023-03-13T07:16:53.019Z,2023-03-13T07:16:56Z,4095436971,56,Back,4095436975,141,90.6,4095436973,140,43.5,4095436979,213,1.0,4095436977,212,6.5,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675161,148,3,1,16,38,9xmhnv6im8h7c9e17oqvcx8gl,1,53,87,2023-03-13T07:16:55.867Z,2023-03-14T12:19:10Z,4097744655,465,,4095437007,286,,4095437031,233,156,4095437005,56,Left,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675163,156,45,1,16,38,7p460lrzt1kmp4rsofqa47eqy,0,47,13,2023-03-13T07:16:55.867Z,2023-03-13T07:18:21Z,4095437017,285,,4095437015,56,Back,4095437039,233,148,,,,,,,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675165,149,1,1,16,39,9xmhnv6im8h7c9e17oqvcx8gl,0,54.3,84.8,2023-03-13T07:16:56.603Z,2023-03-13T07:16:58Z,4095437045,140,75.6,4095437051,213,6.0,4095437047,141,74.4,4095437043,56,Center,4095437049,212,23.5,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675167,157,49,1,16,42,7p460lrzt1kmp4rsofqa47eqy,1,24.3,25.6,2023-03-13T07:16:59.252Z,2023-03-13T07:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675223,158,1,1,16,44,7p460lrzt1kmp4rsofqa47eqy,0,22.6,19.2,2023-03-13T07:17:01.537Z,2023-03-13T07:18:20Z,4095437285,140,56.3,4095437291,213,6.0,4095437287,141,5.0,4095437289,212,36.7,4095437283,56,Right,4095437293,1,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519675185,150,49,1,16,46,9xmhnv6im8h7c9e17oqvcx8gl,1,41.8,97.1,2023-03-13T07:17:03.812Z,2023-03-13T07:17:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c575swutxi9er3j9txklhrzoq,Ben Folami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
