id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/17/value
2506128841,145,1,1,13,25,c33jm806py6adse5wv9wx6ch1,1,18.4,40.1,2023-02-11T11:44:27.432Z,2023-02-12T12:46:02Z,4023897977,141,43.0,4023897979,212,21.4,4023897981,213,0.1,4023897975,140,38.7,4023897973,56,Back,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128845,146,3,1,13,27,c33jm806py6adse5wv9wx6ch1,0,42.4,45.3,2023-02-11T11:44:29.338Z,2023-02-12T12:46:11Z,4023897987,286,,4023898089,233,126,4023897985,56,Back,4028103547,465,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128861,126,7,1,13,27,cuj4qahgk4idsme4dg8clk6gw,1,57.6,54.7,2023-02-11T11:44:29.339Z,2023-02-12T12:46:18Z,4023898085,233,146,4028104073,385,,4023898053,285,,4023898051,56,Center,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128865,127,49,1,13,30,cuj4qahgk4idsme4dg8clk6gw,1,63.5,40.6,2023-02-11T11:44:33.199Z,2023-02-11T11:44:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128881,128,1,1,13,31,cuj4qahgk4idsme4dg8clk6gw,1,63.1,38.6,2023-02-11T11:44:34.223Z,2023-02-11T11:44:35Z,4023898177,213,3.6,4023898169,56,Back,4023898173,141,25.5,4023898171,140,45.8,4023898175,212,20.2,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128895,129,1,1,13,33,cuj4qahgk4idsme4dg8clk6gw,1,45.7,25.3,2023-02-11T11:44:35.678Z,2023-02-11T11:44:40Z,4023898261,56,Back,4023898267,212,27.3,4023898269,213,2.8,4023898263,140,21.4,4023898265,141,39.7,,,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128921,130,1,1,13,37,cuj4qahgk4idsme4dg8clk6gw,1,21.6,46.2,2023-02-11T11:44:39.967Z,2023-02-12T12:46:41Z,4023898423,213,1.2,4023898411,56,Back,4023898419,212,23.8,4023898415,141,78.2,4023898413,140,30.8,,,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128937,131,1,1,13,43,cuj4qahgk4idsme4dg8clk6gw,1,37.8,77,2023-02-11T11:44:45.679Z,2023-02-11T11:44:49Z,4023898507,141,95.4,4023898509,212,14.6,4023898503,56,Back,4023898511,213,1.0,4023898505,140,45.0,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128953,132,1,1,13,46,cuj4qahgk4idsme4dg8clk6gw,1,48.2,93.5,2023-02-11T11:44:49.103Z,2023-02-11T11:44:52Z,4023898597,213,3.7,4023898589,56,Back,4023898593,141,80.3,4023898591,140,35.1,4023898595,212,16.4,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506128973,133,1,1,13,49,cuj4qahgk4idsme4dg8clk6gw,1,35.3,79.7,2023-02-11T11:44:52.095Z,2023-02-11T11:44:56Z,4023898719,141,73.3,4023898717,140,29.9,4023898721,212,7.1,4023898715,56,Back,4023898723,213,3.8,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129003,134,1,1,13,54,cuj4qahgk4idsme4dg8clk6gw,1,28.9,72.1,2023-02-11T11:44:56.735Z,2023-03-04T14:56:24Z,4023898903,213,5.1,4023898895,56,Back,4023898901,212,8.2,4023898899,141,61.0,4023898897,140,31.9,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129027,135,1,1,13,59,cuj4qahgk4idsme4dg8clk6gw,1,44.8,46.4,2023-02-11T11:45:01.535Z,2023-02-11T11:45:09Z,4023899063,140,61.4,4023899071,1,,4023899065,141,3.7,4023899061,56,Right,4023899067,212,33.9,4023899069,213,5.3,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129031,136,4,1,14,6,cuj4qahgk4idsme4dg8clk6gw,1,52.4,7.8,2023-02-11T11:45:08.480Z,2023-02-11T11:45:10Z,4023899089,152,,4023899093,265,,4023899135,233,147,4023899081,13,,4023899097,286,,4023899085,56,Right,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129037,147,4,1,14,6,c33jm806py6adse5wv9wx6ch1,0,47.6,92.2,2023-02-11T11:45:08.481Z,2023-02-11T11:45:10Z,4023899133,285,,4023899125,13,,4023899127,56,Back,4023899129,152,,4023899131,265,,4023899139,233,136,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129075,137,1,1,14,16,cuj4qahgk4idsme4dg8clk6gw,1,53.2,12,2023-02-11T11:45:18.864Z,2023-02-11T11:45:20Z,4023899369,152,,4023899367,5,,4023899381,213,2.3,4023899375,141,27.3,4023899373,140,44.7,4023899377,212,13.7,4023899371,56,Back,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129101,138,1,1,14,18,cuj4qahgk4idsme4dg8clk6gw,1,45.3,27.6,2023-02-11T11:45:20.783Z,2023-02-11T11:45:26Z,4023899509,141,67.0,4023899507,140,46.1,4023899513,213,1.5,4023899511,212,26.8,4023899505,56,Back,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129127,139,1,1,14,23,cuj4qahgk4idsme4dg8clk6gw,1,53.6,67.2,2023-02-11T11:45:26.081Z,2023-02-11T11:45:33Z,4023899725,196,,4023899723,155,,4023899733,212,58.8,4023899737,213,5.5,4023899739,1,,4023899731,141,5.8,4023899729,140,93.0,4023899727,56,Right,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129133,140,1,1,14,31,cuj4qahgk4idsme4dg8clk6gw,1,90.1,5.5,2023-02-11T11:45:33.584Z,2023-02-11T11:45:35Z,4023899771,56,Right,4023899779,213,3.0,4023899777,212,17.2,4023899773,140,73.9,4023899775,141,9.2,,,,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129139,141,1,1,14,33,cuj4qahgk4idsme4dg8clk6gw,0,75.2,9.7,2023-02-11T11:45:35.284Z,2023-02-12T12:47:49Z,4023899813,140,85.2,4023899815,141,42.2,4023899807,2,,4023899809,155,,4028109035,224,,4028109037,20,,4023899811,56,Center,4023899817,212,24.5,7vq2cctowa657lg0v740lhtjp,M. Amini,4023899819,213,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129147,148,12,1,14,34,c33jm806py6adse5wv9wx6ch1,1,17.2,63,2023-02-11T11:45:37.261Z,2023-02-11T11:50:47Z,4023899859,56,Back,4023899867,213,0.9,4023899865,212,10.7,4023899863,141,75.7,4023899861,140,23.2,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129151,149,49,1,14,35,c33jm806py6adse5wv9wx6ch1,1,23.2,75.7,2023-02-11T11:45:38.174Z,2023-02-11T11:45:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129171,150,1,1,14,36,c33jm806py6adse5wv9wx6ch1,1,24.2,82.1,2023-02-11T11:45:39.181Z,2023-02-11T11:45:42Z,4023899961,140,32.2,4023899967,212,12.0,4023899971,213,0.8,4023899965,141,94.7,4023899957,56,Back,,,,,,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129193,151,1,1,14,41,c33jm806py6adse5wv9wx6ch1,1,42,93.5,2023-02-11T11:45:43.741Z,2023-02-11T11:45:48Z,4023900145,213,5.4,4023900139,140,55.6,4023900143,212,22.7,4023900137,56,Center,4023900141,141,67.6,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129219,152,1,1,14,45,c33jm806py6adse5wv9wx6ch1,1,63.2,70.9,2023-02-11T11:45:48.206Z,2023-02-11T11:45:51Z,4023900311,212,11.7,4023900305,56,Center,4023900313,213,4.9,4023900309,141,54.2,4023900307,140,65.7,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129221,153,1,1,14,48,c33jm806py6adse5wv9wx6ch1,1,66.8,52.2,2023-02-11T11:45:51.101Z,2023-02-11T11:45:51Z,4023900325,213,2.9,4023900323,212,4.5,4023900321,141,54.0,4023900317,56,Center,4023900319,140,62.7,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129245,154,1,1,14,49,c33jm806py6adse5wv9wx6ch1,1,62.7,54,2023-02-11T11:45:51.661Z,2023-02-11T11:45:56Z,4023900457,213,4.6,4023900459,1,,4023900449,56,Right,4023900453,141,3.4,4023900451,140,58.7,4023900455,212,34.7,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129261,155,1,1,14,54,c33jm806py6adse5wv9wx6ch1,1,64.9,10.6,2023-02-11T11:45:56.718Z,2023-02-11T11:45:59Z,4023900549,213,3.0,4023900547,212,10.6,4023900541,56,Right,4023900543,140,55.0,4023900545,141,13.5,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129281,156,1,1,14,57,c33jm806py6adse5wv9wx6ch1,1,58.3,14.3,2023-02-11T11:45:59.549Z,2023-02-12T12:48:22Z,4023900693,212,8.2,4023900691,141,14.5,4023900685,140,66.1,4023900683,56,Right,4023900695,213,0.0,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129287,157,1,1,14,59,c33jm806py6adse5wv9wx6ch1,1,60.2,14.4,2023-02-11T11:46:01.965Z,2023-02-12T12:48:28Z,4023900723,140,66.7,4023900721,56,Center,4023900725,141,32.1,4023900727,212,13.8,4023900729,213,1.1,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129295,158,1,1,15,2,c33jm806py6adse5wv9wx6ch1,1,66.7,32.1,2023-02-11T11:46:04.534Z,2023-02-12T12:48:37Z,4023900795,212,5.6,4023900793,141,39.1,4023900791,140,69.5,4023900789,56,Center,4023900797,213,1.0,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129303,159,1,1,15,3,c33jm806py6adse5wv9wx6ch1,1,69.5,39.1,2023-02-11T11:46:05.966Z,2023-02-11T11:46:07Z,4023900829,140,67.0,4023900835,213,1.8,4023900827,56,Center,4023900833,212,10.1,4023900831,141,53.4,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129313,160,1,1,15,5,c33jm806py6adse5wv9wx6ch1,1,67,53.4,2023-02-11T11:46:07.550Z,2023-02-11T11:47:09Z,4023900877,213,1.1,4023900869,56,Center,4023900873,141,67.5,4023900871,140,71.2,4023900875,212,10.6,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129341,161,1,1,15,7,c33jm806py6adse5wv9wx6ch1,1,72.5,72.6,2023-02-11T11:46:10.126Z,2023-03-04T14:59:39Z,4023901009,213,0.5,4023901007,212,17.8,4023901001,56,Left,4023901005,141,86.2,4023902277,210,16,4023901003,140,87.0,4023902279,22,,,,,7q8urr40blud747zzb3io8w5x,R. van der Venne,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2515068847,910,3,1,15,9,c33jm806py6adse5wv9wx6ch1,0,88.5,81,2023-02-11T11:46:11.784Z,2023-03-04T14:58:46Z,4071007349,467,982owm0ccito2d1x2pkvpqeh,4071007347,465,,4071007343,56,Left,4071007345,286,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129347,142,45,1,15,11,cuj4qahgk4idsme4dg8clk6gw,0,12.3,31.8,2023-02-11T11:46:13.566Z,2023-02-11T11:46:17Z,4023901045,285,,4023901137,233,162,4023901043,56,Back,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129357,162,3,1,15,11,c33jm806py6adse5wv9wx6ch1,1,87.7,68.2,2023-02-11T11:46:13.566Z,2023-02-12T12:48:59Z,4023901105,233,142,4023901083,286,,4023901081,56,Center,4028112783,465,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129359,163,16,1,15,12,c33jm806py6adse5wv9wx6ch1,1,87.2,66,2023-02-11T11:46:14.455Z,2023-03-04T14:59:39Z,4028114201,395,3.8,4023901091,22,,4023902305,103,24.7,4023901093,64,,4023902309,230,96.3,4023902297,29,,4023901097,254,,4028114203,396,47.8,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,4023902293,120,4023902299,55,4023902307,215,,,4023902313,300,,,4023902303,102,46.4,4023901745,20,4023901095,56,Center,4023901757,374,161,,2023-02-11 11:46:13.417,4023901761,375,15:11.142,4023902295,81,4023902311,231,53.8,,,,,,,
2506129659,143,1,1,16,19,cuj4qahgk4idsme4dg8clk6gw,1,49.9,49.9,2023-02-11T11:47:21.699Z,2023-02-11T11:47:28Z,4023902789,279,G,4023902787,213,3.1,4023902781,140,33.3,4023902779,56,Back,4023902783,141,51.2,4023902785,212,17.5,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129665,144,1,1,16,25,cuj4qahgk4idsme4dg8clk6gw,1,34.4,50.6,2023-02-11T11:47:28.164Z,2023-02-11T11:47:30Z,4023902831,141,31.2,4023902833,212,14.0,4023902835,213,4.4,4023902827,56,Back,4023902829,140,30.0,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129683,145,1,1,16,28,cuj4qahgk4idsme4dg8clk6gw,1,31.6,33.9,2023-02-11T11:47:30.740Z,2023-02-11T11:47:35Z,4023902929,56,Back,4023902935,212,11.7,4023902933,141,51.0,4023902931,140,30.5,4023902937,213,1.7,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129687,146,50,1,16,31,cuj4qahgk4idsme4dg8clk6gw,1,33.5,65.8,2023-02-11T11:47:33.780Z,2023-02-12T12:50:49Z,4023903033,233,164,4023902945,56,Back,4023903037,286,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129697,164,7,1,16,31,c33jm806py6adse5wv9wx6ch1,0,66.5,34.2,2023-02-11T11:47:33.781Z,2023-02-12T12:50:51Z,4023903019,56,Center,4028117703,385,,4023903021,285,,4023903025,233,146,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506132651,213,61,1,16,32,cuj4qahgk4idsme4dg8clk6gw,1,25.2,59.8,2023-02-11T11:47:35.259Z,2023-02-12T12:50:52Z,4023918697,56,Back,,,,,,,,,,,,,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129699,165,49,1,16,33,c33jm806py6adse5wv9wx6ch1,1,64.1,33.4,2023-02-11T11:47:36.018Z,2023-02-12T12:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129701,166,1,1,16,35,c33jm806py6adse5wv9wx6ch1,1,64.1,33.4,2023-02-11T11:47:38.177Z,2023-02-11T11:47:39Z,4023903051,213,5.4,4023903045,140,66.6,4023903043,56,Center,4023903047,141,28.3,4023903049,212,4.3,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129715,167,1,1,16,36,c33jm806py6adse5wv9wx6ch1,1,67,26.2,2023-02-11T11:47:38.913Z,2023-02-12T12:51:29Z,4023903119,212,11.4,4023903117,141,42.3,4023903115,140,64.0,4023903121,213,1.9,4023903113,56,Center,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129717,168,61,1,16,37,c33jm806py6adse5wv9wx6ch1,0,66.2,44.3,2023-02-11T11:47:39.906Z,2023-02-12T12:51:33Z,4023903129,56,Center,,,,,,,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129729,147,61,1,16,40,cuj4qahgk4idsme4dg8clk6gw,1,34.6,47.2,2023-02-11T11:47:42.660Z,2023-02-12T12:51:42Z,4023903179,56,Back,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129733,148,49,1,16,41,cuj4qahgk4idsme4dg8clk6gw,1,44.6,47,2023-02-11T11:47:43.357Z,2023-02-12T12:51:45Z,,,,,,,,,,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129755,149,1,1,16,42,cuj4qahgk4idsme4dg8clk6gw,1,44.6,47,2023-02-11T11:47:44.485Z,2023-02-11T11:47:47Z,4023903313,213,0.7,4023903307,140,51.6,4023903309,141,56.9,4023903305,56,Center,4023903311,212,10.0,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506945667,776,3,1,16,43,cuj4qahgk4idsme4dg8clk6gw,0,51.6,58.5,2023-02-11T11:47:45.956Z,2023-02-12T12:52:21Z,4028122829,467,ze75933qynqbr4gupkz6xzo5,4028122827,465,,4028122825,286,,4028122823,56,Center,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129761,150,4,1,16,44,cuj4qahgk4idsme4dg8clk6gw,1,52.8,65.6,2023-02-11T11:47:46.688Z,2023-02-11T11:47:49Z,4023903349,13,,4023903355,265,,4023903353,152,,4023903377,233,169,4023903357,286,,4023903351,56,Center,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129757,169,4,1,16,44,c33jm806py6adse5wv9wx6ch1,0,47.2,34.4,2023-02-11T11:47:46.689Z,2023-02-11T11:47:49Z,4023903333,265,,4023903335,285,,4023903395,233,150,4023903331,152,,4023903327,13,,4023903329,56,Back,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129795,170,17,1,16,48,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-02-11T11:47:50.674Z,2023-02-11T11:47:55Z,4023903571,393,,4023903573,13,243,4023903569,31,,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129941,151,1,1,17,18,cuj4qahgk4idsme4dg8clk6gw,1,52.3,67.2,2023-02-11T11:48:21.078Z,2023-02-11T11:48:23Z,4023904411,56,Center,4023904417,212,9.0,4023904419,213,0.7,4023904415,141,75.9,4023904413,140,58.7,4023904407,5,,4023904409,152,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129955,152,1,1,17,21,cuj4qahgk4idsme4dg8clk6gw,0,62.4,75.7,2023-02-11T11:48:23.814Z,2023-02-11T11:48:26Z,4023904491,140,83.3,4023904493,141,44.3,4023904495,212,30.6,4023904497,213,5.5,4023904489,56,Center,4023904487,155,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129963,171,12,1,17,25,c33jm806py6adse5wv9wx6ch1,1,21.7,55.7,2023-02-11T11:48:27.299Z,2023-02-11T11:50:02Z,4023904513,212,16.6,4023904515,213,6.0,4023904509,140,36.7,4023904507,56,Back,4023904511,141,48.1,4023904517,15,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129971,153,1,1,17,26,cuj4qahgk4idsme4dg8clk6gw,0,62.2,49.6,2023-02-11T11:48:29.221Z,2023-02-11T11:48:29Z,4023904555,212,4.7,4023904551,140,65.2,4023904553,141,54.8,4023904547,3,,4023904549,56,Center,4023904557,213,0.8,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129975,172,61,1,17,27,c33jm806py6adse5wv9wx6ch1,1,33.5,50,2023-02-11T11:48:29.771Z,2023-02-12T12:53:09Z,4023904563,56,Back,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129981,154,1,1,17,28,cuj4qahgk4idsme4dg8clk6gw,1,67.2,49.1,2023-02-11T11:48:30.733Z,2023-02-12T12:53:10Z,4023904593,141,48.8,4023904591,140,71.7,4023904595,212,4.7,4023904597,213,6.2,4023904589,56,Center,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129985,155,1,1,17,29,cuj4qahgk4idsme4dg8clk6gw,1,74.6,50.1,2023-02-11T11:48:31.486Z,2023-02-12T12:53:18Z,4023904621,141,57.3,4023904623,212,7.8,4023904625,213,2.5,4023904619,140,68.8,4023904617,56,Center,,,,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506129995,156,1,1,17,30,cuj4qahgk4idsme4dg8clk6gw,1,70.5,53.7,2023-02-11T11:48:33.062Z,2023-02-11T12:25:38Z,4023904673,213,0.9,4023904665,56,Center,4023904671,212,8.0,4023904667,140,75.5,4023904669,141,62.6,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506130021,157,1,1,17,31,cuj4qahgk4idsme4dg8clk6gw,1,79.9,64.9,2023-02-11T11:48:34.062Z,2023-02-12T12:53:50Z,4023904821,140,92.3,4023904823,141,77.1,4023904825,212,15.4,4023904827,213,0.6,4023904819,56,Center,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506130031,158,1,1,17,33,cuj4qahgk4idsme4dg8clk6gw,1,94.6,75.8,2023-02-11T11:48:36.015Z,2023-03-04T15:01:23Z,4023904871,56,Center,4028126693,72,,4023904879,213,4.8,4023904869,155,,4023905235,210,15,4023904877,212,17.4,4023904873,140,95.4,4028126691,224,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,4023904875,141,4023904867,2,4023905237,154,50.3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
