id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,keyPass,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2499518769,3,44,1,0,15,6j4xzc2g1eeafo6v1f38d4x22,1,37.7,67.4,2023-01-22T02:00:30.390Z,2023-01-22T04:53:52Z,3989238353,285,,3989238367,233,9,3989238351,56,Back,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518771,9,44,1,0,15,c4ygb6mnh53kpl2mpxe52l8jw,0,62.3,32.6,2023-01-22T02:00:30.391Z,2023-01-22T04:53:52Z,3989238355,56,Center,3989238357,286,,3989364913,233,3,,,,,,,,,,,,,,,,34dwjcubokyikikcect9v4wve,M. Ruhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518777,4,1,1,0,15,6j4xzc2g1eeafo6v1f38d4x22,1,39.6,77.6,2023-01-22T02:00:30.605Z,2023-01-22T08:36:51Z,3989238371,3,,3989238377,141,59.5,3989238373,56,Back,3989238375,140,35.8,3989238379,212,12.9,3989238381,213,4.4,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518785,5,1,1,0,19,6j4xzc2g1eeafo6v1f38d4x22,1,30.3,60.2,2023-01-22T02:00:34.309Z,2023-01-22T02:00:35Z,3989238427,56,Back,3989238429,140,38.5,3989238425,3,,3989238435,213,6.2,3989238431,141,58.6,3989238433,212,8.7,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518787,6,49,1,0,21,6j4xzc2g1eeafo6v1f38d4x22,1,38.6,58.2,2023-01-22T02:00:35.797Z,2023-01-22T02:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518791,7,1,1,0,21,6j4xzc2g1eeafo6v1f38d4x22,1,37.2,61,2023-01-22T02:00:36.005Z,2023-01-22T06:57:07Z,3989238447,56,Back,3989238449,140,33.5,3989238455,213,2.7,3989238453,212,4.3,3989238451,141,63.7,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518795,8,1,1,0,21,6j4xzc2g1eeafo6v1f38d4x22,1,35.4,64.6,2023-01-22T02:00:36.757Z,2023-01-22T06:57:15Z,3989450063,3,,3989238477,140,46.0,3989238479,141,65.7,3989238481,212,11.2,3989238475,56,Back,3989238483,213,0.1,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518797,9,1,1,0,23,6j4xzc2g1eeafo6v1f38d4x22,1,46.5,65.3,2023-01-22T02:00:37.861Z,2023-01-22T02:00:38Z,3989238499,141,69.5,3989238495,56,Back,3989238497,140,48.7,3989238501,212,3.7,3989238503,213,0.9,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518813,10,1,1,0,23,6j4xzc2g1eeafo6v1f38d4x22,1,48.8,69.5,2023-01-22T02:00:38.597Z,2023-01-22T02:00:41Z,3989238553,213,5.4,3989238551,212,11.6,3989238547,140,56.2,3989238545,56,Center,3989238549,141,56.9,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518833,11,1,1,0,26,6j4xzc2g1eeafo6v1f38d4x22,1,62.4,46.7,2023-01-22T02:00:41.045Z,2023-01-22T02:00:47Z,3989238635,140,71.2,3989238639,212,21.5,3989238637,141,18.1,3989238633,56,Right,3989238641,213,5.2,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518837,12,1,1,0,32,6j4xzc2g1eeafo6v1f38d4x22,0,82.2,24.6,2023-01-22T02:00:46.868Z,2023-01-22T06:57:55Z,3989238651,56,Center,3989238653,140,88.8,3989238657,212,25.0,3989238655,141,59.9,3989238659,213,1.3,3989238649,155,,,,,,,,7wy9lh4qgnim12456qttxn85,K. Barbarouses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518843,10,12,1,0,33,c4ygb6mnh53kpl2mpxe52l8jw,1,11.2,39.7,2023-01-22T02:00:48.269Z,2023-01-22T02:00:50Z,3989238693,213,0.2,3989238691,212,12.1,3989238685,140,22.6,3989238689,141,42.7,3989238681,56,Back,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518845,11,61,1,0,35,c4ygb6mnh53kpl2mpxe52l8jw,0,22.5,42.7,2023-01-22T02:00:50.222Z,2023-01-22T02:00:50Z,3989238695,56,Back,,,,,,,,,,,,,,,,,,,,,,34dwjcubokyikikcect9v4wve,M. Ruhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518857,13,50,1,0,37,6j4xzc2g1eeafo6v1f38d4x22,1,77.8,66.8,2023-01-22T02:00:52.316Z,2023-01-22T02:00:54Z,3989238763,233,12,3989238731,56,Center,3989238733,286,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518861,12,7,1,0,37,c4ygb6mnh53kpl2mpxe52l8jw,1,22.2,33.2,2023-01-22T02:00:52.317Z,2023-01-22T06:58:56Z,3989238757,233,13,3989238753,285,,3989238751,56,Back,3989451473,384,,,,,,,,,,,,,,34dwjcubokyikikcect9v4wve,M. Ruhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518863,13,49,1,0,38,c4ygb6mnh53kpl2mpxe52l8jw,1,25.6,26.7,2023-01-22T02:00:53.653Z,2023-01-22T02:00:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518867,14,1,1,0,39,c4ygb6mnh53kpl2mpxe52l8jw,0,22.6,23,2023-01-22T02:00:54.117Z,2023-01-22T02:00:57Z,3989238775,140,25.0,3989238801,236,,3989238803,233,14,3989238807,286,,3989238779,212,2.6,3989238781,213,0.3,3989238783,1,,3989238777,141,24.0,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,3989238773,56,Back,3989238771,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518865,14,74,1,0,39,6j4xzc2g1eeafo6v1f38d4x22,1,76.4,75.9,2023-01-22T02:00:54.118Z,2023-01-22T02:00:56Z,3989238767,56,Center,3989238811,233,14,3989238769,285,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518877,15,49,1,0,42,6j4xzc2g1eeafo6v1f38d4x22,1,75,98.2,2023-01-22T02:00:56.901Z,2023-01-22T02:00:57Z,,,,,,,,,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518897,16,1,1,0,42,6j4xzc2g1eeafo6v1f38d4x22,1,74.5,97.8,2023-01-22T02:00:57.509Z,2023-01-22T02:01:02Z,3989238915,141,95.2,3989238919,213,6.0,3989238911,56,Left,3989238917,212,5.6,3989238913,140,79.6,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518899,17,1,1,0,47,6j4xzc2g1eeafo6v1f38d4x22,0,83.4,96.5,2023-01-22T02:01:02.373Z,2023-01-22T02:01:03Z,3989238923,56,Left,3989238927,141,88.0,3989238925,140,82.9,3989238929,212,5.8,3989238931,213,4.6,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518901,15,49,1,0,48,c4ygb6mnh53kpl2mpxe52l8jw,1,22,14.7,2023-01-22T02:01:02.885Z,2023-01-22T02:01:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518913,16,1,1,0,48,c4ygb6mnh53kpl2mpxe52l8jw,1,22,14.7,2023-01-22T02:01:03.045Z,2023-01-22T02:01:04Z,3989238975,141,11.1,3989238979,213,3.4,3989238971,56,Back,3989238973,140,14.0,3989238977,212,8.7,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518917,17,1,1,0,49,c4ygb6mnh53kpl2mpxe52l8jw,0,14.6,10.7,2023-01-22T02:01:04.669Z,2023-01-22T02:01:06Z,3989239001,213,6.1,3989238991,155,,3989238993,56,Back,3989238997,141,10.4,3989238995,140,15.8,3989238999,212,1.3,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518921,18,61,1,0,51,6j4xzc2g1eeafo6v1f38d4x22,1,83.7,92.9,2023-01-22T02:01:05.970Z,2023-01-22T02:01:06Z,3989239017,56,Left,,,,,,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518929,18,61,1,0,53,c4ygb6mnh53kpl2mpxe52l8jw,0,38.4,17.4,2023-01-22T02:01:08.253Z,2023-01-22T02:01:08Z,3989239053,56,Back,,,,,,,,,,,,,,,,,,,,,,36gq011by1cjkem274ahdfg89,Marco Túlio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518935,19,49,1,0,54,6j4xzc2g1eeafo6v1f38d4x22,1,69.5,82.1,2023-01-22T02:01:09.189Z,2023-01-22T02:01:09Z,,,,,,,,,,,,,,,,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518941,20,1,1,0,54,6j4xzc2g1eeafo6v1f38d4x22,1,69.5,82.1,2023-01-22T02:01:09.445Z,2023-01-22T02:01:11Z,3989239087,212,8.5,3989239083,140,64.3,3989239081,56,Center,3989239089,213,4.0,3989239085,141,72.6,,,,,,,,,,578n9sc6cucs81focurtu36c5,C. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518965,21,1,1,0,56,6j4xzc2g1eeafo6v1f38d4x22,1,59.9,67.7,2023-01-22T02:01:11.252Z,2023-01-22T02:01:15Z,3989239193,213,4.5,3989239191,212,25.1,3989239185,56,Center,3989239189,141,31.9,3989239187,140,54.0,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518975,22,1,1,1,0,6j4xzc2g1eeafo6v1f38d4x22,1,54.4,29.9,2023-01-22T02:01:15.493Z,2023-01-22T02:01:20Z,3989239247,141,18.6,3989239243,56,Right,3989239245,140,69.2,3989239249,212,17.3,3989239251,213,5.8,,,,,,,,,,ueklj0jop1moq303rq5vnca1,C. Elliot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518979,23,1,1,1,5,6j4xzc2g1eeafo6v1f38d4x22,1,73.7,18.6,2023-01-22T02:01:20.740Z,2023-01-22T02:01:22Z,3989239265,140,89.0,3989239269,212,17.1,3989239271,213,5.9,3989239263,56,Right,3989239267,141,10.0,,,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518983,24,1,1,1,6,6j4xzc2g1eeafo6v1f38d4x22,0,89.1,10,2023-01-22T02:01:21.486Z,2023-01-22T07:00:03Z,3989452451,224,,3989239281,2,,3989452453,20,,3989239283,155,,3989239287,140,89.9,3989239285,56,Right,3989239289,141,18.1,3989239293,213,1.4,ueklj0jop1moq303rq5vnca1,C. Elliot,3989239291,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518985,19,61,1,1,7,c4ygb6mnh53kpl2mpxe52l8jw,1,10.7,84.2,2023-01-22T02:01:22.500Z,2023-01-22T02:03:11Z,3989239299,56,Back,,,,,,,,,,,,,,,,,,,,,,b8ptjj6m4jh83ixhtny9o2v4k,J. Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518993,25,14,1,1,8,6j4xzc2g1eeafo6v1f38d4x22,1,93.2,33.4,2023-01-22T02:01:23.148Z,2023-01-22T07:00:24Z,3989239613,20,,3989240797,113,,3989240055,103,39.9,3989239329,22,,3989239333,56,Center,3989239331,63,,3989240051,74,,3989240063,231,45.3,7wy9lh4qgnim12456qttxn85,K. Barbarouses,3989240061,230,98.9,3989240053,102,46.3,3989240057,108,3989240059,458,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499518999,20,49,1,1,13,c4ygb6mnh53kpl2mpxe52l8jw,1,3.1,12,2023-01-22T02:01:28.325Z,2023-01-22T02:01:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519011,21,1,1,1,16,c4ygb6mnh53kpl2mpxe52l8jw,0,4.8,6.7,2023-01-22T02:01:31.109Z,2023-01-22T02:02:06Z,3989239405,140,20.4,3989239409,212,17.1,3989239403,56,Back,3989239407,141,13.7,3989239411,213,0.3,,,,,,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519019,22,43,1,1,19,c4ygb6mnh53kpl2mpxe52l8jw,1,0,0,2023-01-22T02:01:34.115Z,2023-01-22T02:02:04Z,3989239443,236,0,3989239449,286,0,3989239445,233,26,3989239425,56,Back,3989239429,141,12.8,3989239427,140,22.1,3989239845,144,1,3989239433,213,0.4,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,3989239431,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519017,26,61,1,1,19,6j4xzc2g1eeafo6v1f38d4x22,1,73.2,90.1,2023-01-22T02:01:34.116Z,2023-01-22T02:01:49Z,3989239421,56,Left,,,,,,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519031,23,5,1,1,20,c4ygb6mnh53kpl2mpxe52l8jw,1,20.2,-1.8,2023-01-22T02:01:34.885Z,2023-01-22T02:03:55Z,3989239475,347,,3989239479,233,27,3989239473,56,Back,,,,,,,,,,,,,,,,4p3oumqahcdjl66oqw3jwjsdm,J. Nisbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519023,27,5,1,1,20,6j4xzc2g1eeafo6v1f38d4x22,0,79.8,101.8,2023-01-22T02:01:34.885Z,2023-01-22T02:01:37Z,3989239483,233,23,3989239451,56,Left,3989239453,347,,,,,,,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519055,24,1,1,1,33,c4ygb6mnh53kpl2mpxe52l8jw,1,19,0,2023-01-22T02:01:48.157Z,2023-01-22T07:01:00Z,3989239593,141,23.0,3989239597,213,2.0,3989239591,140,11.5,3989239595,212,18.2,3989239589,56,Back,3989239587,107,,3989453553,189,,,,,8h8ihiytz6xko4a4fzrpqz8ph,S. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519061,25,1,1,1,34,c4ygb6mnh53kpl2mpxe52l8jw,1,11.5,23,2023-01-22T02:01:49.052Z,2023-01-22T02:01:52Z,3989239623,140,14.7,3989239627,212,26.3,3989239621,56,Back,3989239629,213,1.4,3989239625,141,61.4,,,,,,,,,,6iohupgr9c0l4xy19b02kgsx6,N. Triantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519075,26,1,1,1,37,c4ygb6mnh53kpl2mpxe52l8jw,1,20.2,69.9,2023-01-22T02:01:52.117Z,2023-01-22T02:01:56Z,3989239695,212,6.9,3989239691,140,25.6,3989239693,141,64.0,3989239697,213,5.7,3989239689,56,Back,,,,,,,,,,5l9ozhnxtdp4w8dawcskpx5ud,B. Kaltak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519077,27,50,1,1,41,c4ygb6mnh53kpl2mpxe52l8jw,1,26.2,59.3,2023-01-22T02:01:56.637Z,2023-01-22T02:02:02Z,3989239809,233,28,3989239703,285,,3989239701,56,Back,,,,,,,,,,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519097,28,7,1,1,41,6j4xzc2g1eeafo6v1f38d4x22,1,73.8,40.7,2023-01-22T02:01:56.638Z,2023-01-22T07:01:20Z,3989239779,56,Center,3989453909,384,,3989239781,286,,3989239797,233,27,,,,,,,,,,,,,ak2u5d2qrp9ka1b8qyy9ne3md,A. Rufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519099,29,4,1,1,44,6j4xzc2g1eeafo6v1f38d4x22,1,76,39.7,2023-01-22T02:01:59.156Z,2023-01-22T02:02:41Z,3989239785,56,Center,3989239783,13,,3989239787,152,,3989239791,286,,3989239793,233,28,3989240253,294,,,,,,,,42xmd4lhr1zub89n0ormclv4l,D. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499519091,28,4,1,1,44,c4ygb6mnh53kpl2mpxe52l8jw,0,24,60.3,2023-01-22T02:01:59.157Z,2023-01-22T02:03:48Z,3989239761,152,,3989239757,13,,3989241021,294,,3989239765,285,,3989239759,56,Back,3989239803,233,29,,,,,,,b3wugaop1bb4php1irwf6zqei,S. Silvera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
