id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2522233407,604,1,1,13,12,c33jm806py6adse5wv9wx6ch1,1,19.8,86.9,2023-03-19T08:13:21.971Z,2023-03-19T12:43:28Z,4108991007,56,Back,4108991009,140,11.9,4108991013,212,10.9,4109502305,155,,4108991011,141,97.2,4108991015,213,2.4,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219017,224,1,1,13,12,c33jm806py6adse5wv9wx6ch1,1,18.8,97.5,2023-03-19T08:13:22.244Z,2023-03-19T08:59:25Z,4108921255,212,10.8,4108991219,155,,4108921251,140,13.1,4108921253,141,84.3,4108921249,56,Back,4108921257,213,4.1,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522233521,605,1,1,13,14,c33jm806py6adse5wv9wx6ch1,0,8.7,90.5,2023-03-19T08:13:23.971Z,2023-03-19T08:59:32Z,4108991441,213,0.2,4108991435,140,17.6,4108991431,3,,4108991433,56,Back,4108991437,141,93.6,4108991439,212,9.6,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219025,113,44,1,13,15,7jv344gvcvgqg7oeuc9u554dm,1,79.8,5,2023-03-19T08:13:25.220Z,2023-03-19T08:13:26Z,4108921285,56,Right,4108921295,233,225,4108921287,286,,,,,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219023,225,44,1,13,15,c33jm806py6adse5wv9wx6ch1,0,20.2,95,2023-03-19T08:13:25.221Z,2023-03-19T12:43:43Z,4108921271,56,Back,4108921301,233,113,4108921273,285,,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219027,114,1,1,13,15,7jv344gvcvgqg7oeuc9u554dm,1,78,4.9,2023-03-19T08:13:25.880Z,2023-03-19T08:13:27Z,4108921307,3,,4108921317,213,6.2,4108921309,56,Right,4108921313,141,4.3,4108921311,140,81.4,4108921315,212,3.6,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219031,115,1,1,13,17,7jv344gvcvgqg7oeuc9u554dm,1,81.4,4.3,2023-03-19T08:13:26.983Z,2023-03-19T08:13:28Z,4108921331,141,9.7,4108921333,212,5.2,4108921335,213,2.4,4108921329,140,77.9,4108921327,56,Right,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219037,116,1,1,13,17,7jv344gvcvgqg7oeuc9u554dm,1,77.9,9.7,2023-03-19T08:13:27.847Z,2023-03-19T08:13:29Z,4108921367,213,6.0,4108921361,140,92.1,4108921359,56,Right,4108921363,141,4.4,4108921365,212,15.3,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219039,117,1,1,13,19,7jv344gvcvgqg7oeuc9u554dm,1,92.1,4.4,2023-03-19T08:13:29.191Z,2023-03-19T08:13:30Z,4108921377,56,Right,4108921379,140,90.5,4108921385,213,1.7,4108921383,212,10.7,4108921381,141,20.0,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219041,118,1,1,13,20,7jv344gvcvgqg7oeuc9u554dm,1,90.5,20,2023-03-19T08:13:30.423Z,2023-03-19T08:13:31Z,4108921397,141,33.4,4108921399,212,11.6,4108921401,213,2.2,4108921395,140,83.7,4108921393,56,Center,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219045,119,1,1,13,21,7jv344gvcvgqg7oeuc9u554dm,1,83.7,33.4,2023-03-19T08:13:31.559Z,2023-03-19T12:44:32Z,4108922841,154,,4108921431,141,42.7,4108921433,212,6.8,4108921429,140,81.3,4108921427,56,Center,4108921435,213,1.9,4108922839,210,13,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219047,120,13,1,13,23,7jv344gvcvgqg7oeuc9u554dm,1,84,45.2,2023-03-19T08:13:33.638Z,2023-03-19T12:44:32Z,4108922845,73,,4108921443,22,,4108922865,147,69.3,4109507553,17,,4108922863,146,98.8,4108922857,103,11.1,4108922861,391,,4108922859,328,,am6xykrxjymw2qpqli6upysq,A. Toure,4108922655,153,,4108922855,102,71.3,,4108921447,56,Center,4108922869,231,4108922851,55,4108922867,230,97.5,4108922651,20,,4108922849,154,,4108922847,29,119,,48.9,,,,,,,
2522219049,226,43,1,13,24,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-03-19T08:13:34.675Z,2023-03-19T08:14:25Z,4108922297,144,10,4108921457,56,Back,4108921455,94,0,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219063,121,1,1,13,28,7jv344gvcvgqg7oeuc9u554dm,1,96.3,72.6,2023-03-19T08:13:37.991Z,2023-03-19T08:13:42Z,4108921541,140,86.3,4108921543,141,64.5,4108921545,212,11.9,4108921539,56,Center,4108921547,213,3.6,,,,,,,,,,cyex7clv49xf8p6j8l3jw1cdl,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219073,122,1,1,13,32,7jv344gvcvgqg7oeuc9u554dm,1,81.3,62.6,2023-03-19T08:13:42.199Z,2023-03-19T12:45:26Z,4108921601,141,36.8,4108921603,212,17.7,4108921709,154,,4108921599,140,83.7,4108921597,56,Center,4108921707,210,13,4108921605,213,4.9,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219075,123,13,1,13,34,7jv344gvcvgqg7oeuc9u554dm,1,83.7,36.8,2023-03-19T08:13:44.032Z,2023-03-19T12:45:26Z,4108921733,103,63.9,4108921725,154,,4108921731,102,56.8,4108921617,63,,4108921619,56,Center,4108921735,215,,4108921741,231,50.2,4108921721,77,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,4108921723,29,,4108921641,20,,,4108921739,230,98.2,4108921737,328,4108921615,22,4108921727,55,122,,,,,,,,,,,,,,,,,,
2522219077,124,5,1,13,34,7jv344gvcvgqg7oeuc9u554dm,0,100.8,51.7,2023-03-19T08:13:44.580Z,2023-03-19T08:47:27Z,4108921629,56,Center,4108921637,233,227,4108921631,346,,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219069,227,5,1,13,34,c33jm806py6adse5wv9wx6ch1,1,-0.8,48.3,2023-03-19T08:13:44.580Z,2023-03-19T08:13:47Z,4108921633,233,124,4108921587,346,,4108921585,56,Back,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219123,228,1,1,13,53,c33jm806py6adse5wv9wx6ch1,1,3.7,46.4,2023-03-19T08:14:03.829Z,2023-03-19T12:45:54Z,4109514193,189,,4108921929,124,,4108921935,141,31.0,4108921943,237,,4108921939,213,5.5,4108921937,212,14.9,4108921933,140,13.8,4108921931,56,Back,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219125,229,1,1,13,55,c33jm806py6adse5wv9wx6ch1,1,13.8,29.9,2023-03-19T08:14:05.589Z,2023-03-19T12:45:56Z,4109514305,189,,4108921945,56,Back,4108921947,140,25.6,4108921949,141,15.9,4108921953,213,5.6,4108921951,212,15.6,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219135,230,1,1,13,56,c33jm806py6adse5wv9wx6ch1,1,32,23.9,2023-03-19T08:14:06.645Z,2023-03-19T12:46:06Z,4108921999,141,62.3,4108921997,140,22.4,4108922001,212,28.0,4108921995,56,Back,4108922003,213,1.9,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219145,231,1,1,13,59,c33jm806py6adse5wv9wx6ch1,1,33.3,60.8,2023-03-19T08:14:09.877Z,2023-03-19T08:14:13Z,4108922029,212,26.0,4108922027,141,22.7,4108922025,140,35.6,4108922031,213,4.8,4108922023,56,Back,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219157,232,1,1,14,3,c33jm806py6adse5wv9wx6ch1,1,31.8,24.6,2023-03-19T08:14:13.478Z,2023-03-19T08:14:15Z,4108922101,140,43.6,4108922103,141,28.8,4108922105,212,12.7,4108922107,213,0.2,4108922099,56,Back,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219161,233,1,1,14,5,c33jm806py6adse5wv9wx6ch1,1,43.7,28.8,2023-03-19T08:14:15.829Z,2023-03-19T08:14:17Z,4108922127,213,2.4,4108922119,56,Back,4108922121,140,35.4,4108922125,212,11.6,4108922123,141,40.0,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219179,234,1,1,14,7,c33jm806py6adse5wv9wx6ch1,1,35.7,40.1,2023-03-19T08:14:17.093Z,2023-03-19T08:14:22Z,4108922217,213,1.3,4108922209,56,Back,4108922215,212,23.7,4108922213,141,73.3,4108922211,140,42.5,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219203,235,1,1,14,12,c33jm806py6adse5wv9wx6ch1,1,45.1,68.4,2023-03-19T08:14:22.213Z,2023-03-19T08:14:26Z,4108922345,140,45.7,4108922351,212,28.3,4108922343,56,Back,4108922353,213,4.7,4108922349,141,26.8,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219221,236,1,1,14,16,c33jm806py6adse5wv9wx6ch1,1,51.3,21,2023-03-19T08:14:26.774Z,2023-03-19T08:14:30Z,4108922455,213,1.9,4108922449,140,45.7,4108922447,56,Back,4108922451,141,44.8,4108922453,212,17.2,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219239,237,1,1,14,20,c33jm806py6adse5wv9wx6ch1,1,52.3,54.3,2023-03-19T08:14:30.182Z,2023-03-19T08:14:36Z,4108922539,56,Left,4108922547,213,1.5,4108922541,140,53.4,4108922543,141,83.6,4108922545,212,20.0,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219255,238,1,1,14,25,c33jm806py6adse5wv9wx6ch1,1,63.5,88,2023-03-19T08:14:35.958Z,2023-03-19T08:14:40Z,4108922663,140,48.3,4108922661,56,Back,4108922669,213,3.8,4108922667,212,20.4,4108922665,141,69.4,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219265,239,1,1,14,30,c33jm806py6adse5wv9wx6ch1,1,49.2,67.8,2023-03-19T08:14:40.198Z,2023-03-19T08:14:42Z,4108922729,141,80.9,4108922727,140,59.0,4108922731,212,13.6,4108922725,56,Left,4108922733,213,0.7,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219271,240,1,1,14,32,c33jm806py6adse5wv9wx6ch1,1,60.8,83.5,2023-03-19T08:14:42.678Z,2023-03-19T08:14:44Z,4108922759,140,75.9,4108922761,141,97.8,4108922765,213,0.6,4108922757,56,Left,4108922763,212,18.6,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219285,241,1,1,14,34,c33jm806py6adse5wv9wx6ch1,1,75.9,97.8,2023-03-19T08:14:44.662Z,2023-03-19T08:14:50Z,4108922875,141,90.3,4108922871,56,Left,4108922873,140,57.1,4108922877,212,20.4,4108922879,213,3.4,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219299,242,1,1,14,40,c33jm806py6adse5wv9wx6ch1,1,65,86,2023-03-19T08:14:50.358Z,2023-03-19T08:14:52Z,4108922933,213,5.9,4108922931,212,11.0,4108922925,56,Left,4108922927,140,74.7,4108922929,141,79.7,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219301,243,1,1,14,42,c33jm806py6adse5wv9wx6ch1,1,74.7,79.7,2023-03-19T08:14:52.007Z,2023-03-19T12:46:33Z,4109516789,156,,4108922959,140,65.9,4108922961,141,86.6,4108922963,212,10.4,4108922957,56,Left,4108922965,213,2.7,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219309,244,1,1,14,43,c33jm806py6adse5wv9wx6ch1,1,65.9,86.6,2023-03-19T08:14:53.943Z,2023-03-19T08:14:56Z,4108923007,213,6.0,4108923003,141,72.4,4108922997,155,,4108923005,212,30.9,4108922999,56,Center,4108923001,140,93.9,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219311,245,1,1,14,46,c33jm806py6adse5wv9wx6ch1,1,93,73,2023-03-19T08:14:56.359Z,2023-03-19T12:47:21Z,4108923035,140,90.9,4108923041,213,4.5,4108923901,154,,4108923899,210,15,4108923033,56,Center,4108923037,141,58.5,4108923039,212,10.1,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219315,246,15,1,14,47,c33jm806py6adse5wv9wx6ch1,1,90.9,59,2023-03-19T08:14:57.758Z,2023-03-19T12:47:21Z,4108923907,154,,4108923919,147,56.0,4108923909,55,245,4108923917,146,94.0,4108923053,22,,4108923921,230,97.5,4109519977,80,,4108923923,231,52.2,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,4108923847,82,,4108923055,17,,,4108924045,233,130,4108923057,56,4108923913,102,4108923915,103,18.1,4108923905,29,,4108923843,20,,,,46.6,,Center,,,,,,,
2522219449,130,10,1,14,47,7jv344gvcvgqg7oeuc9u554dm,1,9.4,45.1,2023-03-19T08:14:57.858Z,2023-03-19T08:15:47Z,4108923875,94,,4108924057,233,246,4108923877,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219331,125,12,1,14,50,7jv344gvcvgqg7oeuc9u554dm,1,7.2,42.5,2023-03-19T08:15:00.266Z,2023-03-19T08:16:25Z,4108923181,213,0.1,4108923175,140,28.5,4108923173,56,Back,4108923179,212,22.4,4108923177,141,44.5,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219325,247,15,1,14,51,c33jm806py6adse5wv9wx6ch1,1,75.4,54.2,2023-03-19T08:15:01.415Z,2023-03-19T12:48:04Z,4108924181,146,78.9,4108924069,82,,4108924169,103,19,4108924171,215,,4108923135,56,Center,4109523357,78,,4108923133,18,,4108924183,147,53.6,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,4108924185,230,98.0,4109523365,108,,,4108924187,231,50.4,4108924167,102,4108924085,233,4108924173,328,,4108924065,20,,4108924175,458,,4108923131,22,126,,50.1,,,,,,,
2522219335,126,10,1,14,51,7jv344gvcvgqg7oeuc9u554dm,1,22.1,42.8,2023-03-19T08:15:01.515Z,2023-03-19T08:16:27Z,4108924111,233,247,4108923183,94,,4108923185,56,Back,,,,,,,,,,,,,,,,6f9jrka1qz3j5mfx4x3a5ubfu,J. Skotadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219341,127,12,1,14,55,7jv344gvcvgqg7oeuc9u554dm,1,12.4,56.6,2023-03-19T08:15:05.337Z,2023-03-19T08:16:24Z,4108923211,140,34.7,4108923215,212,23.6,4108923213,141,61.2,4108923209,56,Back,4108923217,213,0.1,4108923219,15,,,,,,,,7gt275zxk4hkh4zvdtmo3xpzp,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219363,248,1,1,14,57,c33jm806py6adse5wv9wx6ch1,1,63,37.1,2023-03-19T08:15:07.095Z,2023-03-19T12:48:19Z,4108923325,213,1.4,4108923321,141,71.1,4108923323,212,23.6,4108923319,140,67.5,4108923317,56,Center,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219369,249,1,1,15,3,c33jm806py6adse5wv9wx6ch1,1,73.5,92.7,2023-03-19T08:15:13.655Z,2023-03-19T08:15:16Z,4108923385,141,77.2,4108923383,140,68.4,4108923381,56,Center,4108923389,213,4.2,4108923387,212,11.8,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219373,250,1,1,15,6,c33jm806py6adse5wv9wx6ch1,1,69.2,84.4,2023-03-19T08:15:16.007Z,2023-03-19T08:15:17Z,4108923411,141,89.7,4108923413,212,10.0,4108923409,140,78.1,4108923407,56,Left,4108923415,213,0.4,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219379,251,1,1,15,7,c33jm806py6adse5wv9wx6ch1,0,78.1,89.7,2023-03-19T08:15:17.047Z,2023-03-19T08:15:19Z,4108923467,140,94.5,4108923469,141,69.9,4108923473,213,5.6,4108923471,212,21.9,4108923465,56,Center,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219385,128,12,1,15,8,7jv344gvcvgqg7oeuc9u554dm,1,8.5,27.5,2023-03-19T08:15:18.715Z,2023-03-19T08:54:23Z,4108923503,140,0.0,4108923505,141,13.6,4108923501,56,Back,4108923509,213,3.9,4108923539,167,,4108923507,212,13.8,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219393,129,6,1,15,10,7jv344gvcvgqg7oeuc9u554dm,0,2.2,21.8,2023-03-19T08:15:20.520Z,2023-03-19T12:49:37Z,4108923533,73,,4108923581,233,252,4108923529,56,Back,,,,,,,,,,,,,,,,qdjzxk5jrjnbbq6edbavp2p5,T. Uskok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219383,252,6,1,15,10,c33jm806py6adse5wv9wx6ch1,1,97.8,78.2,2023-03-19T08:15:20.520Z,2023-03-19T08:15:22Z,4108923499,73,,4108923575,233,129,4108923497,56,Center,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219493,253,1,1,15,45,c33jm806py6adse5wv9wx6ch1,1,99.5,99.5,2023-03-19T08:15:55.624Z,2023-03-19T12:49:31Z,4108924355,140,90.0,4108924349,155,,4108924347,6,,4108924353,56,Center,4109526771,20,,4108924345,2,,4109526769,223,,4108924363,1,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4108924357,141,35.4,4108924361,213,4.5,,4108924359,212,44.7,,,,,,,,,,,,,,,,,,,,,,,,,
2522219501,254,1,1,15,48,c33jm806py6adse5wv9wx6ch1,0,90,35.4,2023-03-19T08:15:58.464Z,2023-03-19T08:59:45Z,4108924409,141,59.1,4108924407,140,95.6,4108924405,56,Center,4108924403,3,,4108924411,212,17.2,4108924415,213,1.2,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219497,131,12,1,15,49,7jv344gvcvgqg7oeuc9u554dm,1,6.2,42.1,2023-03-19T08:15:59.243Z,2023-03-19T08:16:00Z,4108924383,56,Back,4108924387,141,10.0,4108924391,213,4.4,4108924389,212,22.8,4108924385,140,0.0,4108924401,15,,4108924453,167,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219505,132,6,1,15,50,7jv344gvcvgqg7oeuc9u554dm,0,1,17.7,2023-03-19T08:16:00.431Z,2023-03-19T12:49:46Z,4108924433,56,Back,4108924435,73,,4108924519,233,255,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219517,255,6,1,15,50,c33jm806py6adse5wv9wx6ch1,1,99,82.3,2023-03-19T08:16:00.431Z,2023-03-19T12:49:09Z,4108924507,73,,4108924513,233,132,4108924505,56,Left,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219575,256,1,1,16,7,c33jm806py6adse5wv9wx6ch1,0,99.5,99.5,2023-03-19T08:16:17.002Z,2023-03-19T12:49:48Z,4108925033,223,,4108925045,1,,4108925031,155,,4108925035,56,Center,4108925041,212,34.4,4108925043,213,4.7,4108925039,141,49.0,4108925037,140,98.2,446scvw0ckoxnvnsqcqocve1h,V. Berisha,4108925123,233,133,4108925027,2,,,4108925029,6,,4109530319,20,,,,,,,,,,,,,,,,,,,,,,,
2522219581,133,41,1,16,10,7jv344gvcvgqg7oeuc9u554dm,1,2.4,49,2023-03-19T08:16:20.844Z,2023-03-19T12:49:54Z,4108925135,233,256,4108925111,213,6.1,4108925107,141,42.5,4108925109,212,23.6,4108925105,140,24.5,4109530667,378,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219585,257,1,1,16,11,c33jm806py6adse5wv9wx6ch1,1,77.1,54.8,2023-03-19T08:16:21.657Z,2023-03-19T08:16:23Z,4108925147,140,76.3,4108925149,141,41.0,4108925153,213,4.6,4108925151,212,9.4,4108925145,56,Center,,,,,,,,,,8wbljx8706rh6uyhf8eegl1w5,S. Jamieson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219593,258,1,1,16,13,c33jm806py6adse5wv9wx6ch1,1,76.8,41.3,2023-03-19T08:16:23.145Z,2023-03-19T08:16:25Z,4108925229,213,2.3,4108925219,56,Center,4108925223,141,60.9,4108925225,212,18.0,4108925221,140,65.3,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219605,259,1,1,16,15,c33jm806py6adse5wv9wx6ch1,1,66.1,63.5,2023-03-19T08:16:25.706Z,2023-03-19T12:50:17Z,4108925325,212,28.1,4108925317,155,,4108925327,213,0.3,4108925319,56,Center,4108925323,141,76.7,4108925321,140,91.5,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522341799,1174,61,1,16,18,c33jm806py6adse5wv9wx6ch1,0,91.8,76.9,2023-03-19T08:16:28.060Z,2023-03-19T12:50:23Z,4109532741,56,Center,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219607,260,43,1,16,18,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-03-19T08:16:28.393Z,2023-03-19T08:16:50Z,4108925963,144,61,4108925335,56,Left,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219609,134,5,1,16,18,7jv344gvcvgqg7oeuc9u554dm,1,-1,16.7,2023-03-19T08:16:28.859Z,2023-03-19T08:16:29Z,4108925363,233,261,4108925343,346,,4108925341,56,Back,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219613,261,5,1,16,18,c33jm806py6adse5wv9wx6ch1,0,101,83.3,2023-03-19T08:16:28.859Z,2023-03-19T08:47:27Z,4108925405,233,134,4108925355,346,,4108925353,56,Left,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219767,135,1,1,16,52,7jv344gvcvgqg7oeuc9u554dm,1,3.2,41.3,2023-03-19T08:17:02.141Z,2023-03-19T08:17:08Z,4108926283,124,,4108926299,74,,4108926289,141,19.0,4108926291,212,63.7,4108926293,213,6.0,4108926287,140,62.1,4108926285,56,Right,4108926295,1,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522219771,136,61,1,16,56,7jv344gvcvgqg7oeuc9u554dm,0,62,19,2023-03-19T08:17:06.252Z,2023-03-19T12:51:41Z,4108926303,56,Right,,,,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
