id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2540602769,90,1,1,8,21,cuj4qahgk4idsme4dg8clk6gw,1,79.8,9.5,2023-04-29T12:08:25.202Z,2023-05-01T08:39:36Z,4234338891,141,5.0,4234338887,56,Right,4234338885,3,,4234338893,212,4.8,4234338889,140,76.3,4234338895,213,3.8,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602779,91,1,1,8,22,cuj4qahgk4idsme4dg8clk6gw,1,76.3,5,2023-04-29T12:08:26.066Z,2023-05-01T08:39:42Z,4234338943,213,0.3,4234338937,140,89.9,4234338935,56,Right,4234338933,3,,4234338939,141,11.0,4234338941,212,14.9,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542167867,902,1,1,8,23,cuj4qahgk4idsme4dg8clk6gw,0,84.1,8.7,2023-04-29T12:08:26.601Z,2023-05-01T08:39:21Z,4242644865,3,,4242644867,56,Right,4242644871,141,11.3,4242644873,212,2.9,4242644875,213,0.7,4242644869,140,86.3,,,,,,,982owm0ccito2d1x2pkvpqeh,A. Burke-Gilroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602761,86,61,1,8,24,7p460lrzt1kmp4rsofqa47eqy,1,15.8,89.6,2023-04-29T12:08:27.431Z,2023-04-29T12:08:27Z,4234338859,56,Back,,,,,,,,,,,,,,,,,,,,,,6f92up63vg0nzl9qqlm0rl6uh,S. Pasquali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602795,87,1,1,8,25,7p460lrzt1kmp4rsofqa47eqy,1,14.6,91.7,2023-04-29T12:08:28.842Z,2023-04-29T12:08:29Z,4234339039,212,5.8,4234339041,213,4.3,4234339035,140,12.5,4234339037,141,83.8,4234339033,56,Back,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602805,88,1,1,8,26,7p460lrzt1kmp4rsofqa47eqy,1,12.5,83.8,2023-04-29T12:08:29.506Z,2023-04-29T12:08:30Z,4234339071,140,15.3,4234339073,141,92.1,4234339069,56,Back,4234339077,213,1.1,4234339075,212,6.4,,,,,,,,,,6f92up63vg0nzl9qqlm0rl6uh,S. Pasquali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602815,89,1,1,8,26,7p460lrzt1kmp4rsofqa47eqy,1,15.3,92.1,2023-04-29T12:08:30.162Z,2023-04-29T12:08:30Z,4234339145,213,4.6,4234339141,141,78.5,4234339137,56,Back,4234339143,212,9.3,4234339139,140,14.2,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602827,90,1,1,8,27,7p460lrzt1kmp4rsofqa47eqy,1,13.9,78.5,2023-04-29T12:08:30.857Z,2023-04-29T12:08:31Z,4234339189,141,83.9,4234339193,213,2.4,4234339191,212,5.7,4234339185,56,Back,4234339187,140,9.8,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602855,91,1,1,8,28,7p460lrzt1kmp4rsofqa47eqy,1,9.8,83.9,2023-04-29T12:08:31.546Z,2023-04-29T12:08:34Z,4234339323,140,2.5,4234339325,141,55.2,4234339327,212,21.0,4234339329,213,4.3,4234339321,56,Back,,,,,,,,,,6f92up63vg0nzl9qqlm0rl6uh,S. Pasquali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602907,92,1,1,8,30,7p460lrzt1kmp4rsofqa47eqy,0,2.4,55.2,2023-04-29T12:08:34.019Z,2023-04-29T12:08:36Z,4234339555,140,36.5,4234339557,141,100.0,4234339553,56,Back,4234339567,1,,4234339559,212,47.6,4234339551,155,,4234339563,213,0.7,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602943,92,5,1,8,33,cuj4qahgk4idsme4dg8clk6gw,1,65.3,-1.4,2023-04-29T12:08:36.788Z,2023-04-29T12:10:07Z,4234339805,233,93,4234339769,347,,4234339767,56,Right,,,,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540602913,93,5,1,8,33,7p460lrzt1kmp4rsofqa47eqy,0,34.7,101.4,2023-04-29T12:08:36.788Z,2023-04-29T12:08:40Z,4234339823,233,92,4234339587,347,,4234339585,56,Back,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603037,93,1,1,8,40,cuj4qahgk4idsme4dg8clk6gw,1,67.1,0,2023-04-29T12:08:44.252Z,2023-04-29T12:08:47Z,4234340245,56,Back,4234340247,140,49.0,4234340251,212,20.0,4234340243,107,,4234340249,141,7.6,4234340341,189,,4234340253,213,2.8,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603097,94,1,1,8,43,cuj4qahgk4idsme4dg8clk6gw,1,47.8,7.4,2023-04-29T12:08:47.056Z,2023-04-29T12:40:53Z,4234340581,213,1.9,4234340579,212,24.2,4234467243,189,,4234340575,140,39.4,4234340577,141,40.6,4234340573,56,Back,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603109,95,1,1,8,46,cuj4qahgk4idsme4dg8clk6gw,1,39.4,40.6,2023-04-29T12:08:49.598Z,2023-04-29T12:08:50Z,4234340633,141,66.3,4234340629,56,Back,4234340635,212,17.5,4234340637,213,1.6,4234340631,140,39.1,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603131,96,1,1,8,47,cuj4qahgk4idsme4dg8clk6gw,1,39.1,66.3,2023-04-29T12:08:50.517Z,2023-04-29T12:08:51Z,4234340773,56,Back,4234340777,141,43.6,4234340775,140,36.9,4234340781,213,4.6,4234340779,212,15.6,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603143,97,1,1,8,48,cuj4qahgk4idsme4dg8clk6gw,1,36.9,43.6,2023-04-29T12:08:51.783Z,2023-04-29T12:08:52Z,4234340861,212,15.7,4234340855,56,Back,4234340857,140,40.4,4234340863,213,1.3,4234340859,141,66.1,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603177,98,1,1,8,49,cuj4qahgk4idsme4dg8clk6gw,1,40.2,66.1,2023-04-29T12:08:52.606Z,2023-04-29T12:08:54Z,4234341043,212,13.0,4234341037,56,Back,4234341039,140,34.7,4234341045,213,4.3,4234341041,141,49.0,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603229,99,1,1,8,51,cuj4qahgk4idsme4dg8clk6gw,1,34.8,47.8,2023-04-29T12:08:54.505Z,2023-04-29T12:08:58Z,4234341271,56,Back,4234341279,141,27.4,4234341275,140,43.3,4234341285,213,5.3,4234341283,212,16.5,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603325,100,1,1,8,55,cuj4qahgk4idsme4dg8clk6gw,1,44.1,26.5,2023-04-29T12:08:58.422Z,2023-04-29T12:09:03Z,4234341745,213,2.2,4234341741,141,41.3,4234341743,212,12.0,4234341737,56,Back,4234341739,140,37.8,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603391,101,1,1,9,0,cuj4qahgk4idsme4dg8clk6gw,1,39.1,34.9,2023-04-29T12:09:03.533Z,2023-04-29T12:09:09Z,4234342093,213,2.8,4234342089,141,48.7,4234342091,212,29.4,4234342085,56,Back,4234342087,140,12.6,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603461,102,1,1,9,5,cuj4qahgk4idsme4dg8clk6gw,1,12.7,53.4,2023-04-29T12:09:09.164Z,2023-05-01T08:42:23Z,4234342437,1,,4234342433,213,0.3,4234342419,56,Back,4234342429,212,36.3,4234342423,140,45.8,4234342427,141,68.7,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603535,103,1,1,9,6,cuj4qahgk4idsme4dg8clk6gw,1,45.8,68.7,2023-04-29T12:09:10.215Z,2023-04-29T12:41:34Z,4234342841,56,Back,4234342849,212,16.7,4234342847,141,85.1,4234342853,213,2.4,4234342845,140,33.9,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603545,104,1,1,9,7,cuj4qahgk4idsme4dg8clk6gw,0,33.9,85.1,2023-04-29T12:09:10.859Z,2023-04-29T12:41:49Z,4234342901,212,5.3,4234342899,141,84.1,4234342903,213,6.2,4234342897,140,38.9,4234342895,56,Back,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603459,94,61,1,9,8,7p460lrzt1kmp4rsofqa47eqy,1,58.3,13.1,2023-04-29T12:09:11.819Z,2023-04-29T12:09:11Z,4234342405,56,Right,,,,,,,,,,,,,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603509,95,49,1,9,10,7p460lrzt1kmp4rsofqa47eqy,1,52.2,20.9,2023-04-29T12:09:13.826Z,2023-04-29T12:09:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603517,96,1,1,9,11,7p460lrzt1kmp4rsofqa47eqy,1,56.9,24.3,2023-04-29T12:09:14.530Z,2023-04-29T12:09:15Z,4234342731,56,Center,4234342739,213,2.0,4234342737,212,6.9,4234342735,141,33.4,4234342733,140,53.9,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603551,97,1,1,9,11,7p460lrzt1kmp4rsofqa47eqy,1,53.7,33.4,2023-04-29T12:09:15.226Z,2023-04-29T12:09:16Z,4234342909,140,52.6,4234342913,212,12.4,4234342907,56,Right,4234342915,213,4.6,4234342911,141,15.2,,,,,,,,,,6f92up63vg0nzl9qqlm0rl6uh,S. Pasquali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603633,98,1,1,9,13,7p460lrzt1kmp4rsofqa47eqy,1,52.6,15.2,2023-04-29T12:09:16.498Z,2023-04-29T12:09:20Z,4234343245,141,5.6,4234343247,212,10.8,4234343249,213,5.6,4234343241,56,Right,4234343243,140,60.8,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603663,99,1,1,9,17,7p460lrzt1kmp4rsofqa47eqy,1,65.5,6.4,2023-04-29T12:09:20.842Z,2023-04-29T12:09:22Z,4234343443,140,66.0,4234343441,56,Right,4234343449,213,4.9,4234343447,212,2.3,4234343445,141,3.1,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603703,100,1,1,9,19,7p460lrzt1kmp4rsofqa47eqy,1,63.7,4,2023-04-29T12:09:22.618Z,2023-04-29T12:09:26Z,4234343619,140,53.6,4234343621,141,12.2,4234343617,56,Right,4234343625,213,2.7,4234343623,212,12.0,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603765,101,1,1,9,22,7p460lrzt1kmp4rsofqa47eqy,1,53.8,16.1,2023-04-29T12:09:26.034Z,2023-04-29T12:09:30Z,4234343957,56,Back,4234343961,141,53.3,4234343965,213,1.9,4234343959,140,45.6,4234343963,212,26.7,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603789,102,1,1,9,27,7p460lrzt1kmp4rsofqa47eqy,1,47.5,59.1,2023-04-29T12:09:30.386Z,2023-04-29T12:09:32Z,4234344093,213,0.4,4234344083,56,Center,4234344087,141,66.0,4234344085,140,57.2,4234344089,212,11.2,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603821,103,1,1,9,28,7p460lrzt1kmp4rsofqa47eqy,0,57.2,66,2023-04-29T12:09:32.026Z,2023-04-29T12:09:33Z,4234344233,140,58.8,4234344237,212,24.5,4234344235,141,100.0,4234344231,56,Left,4234344239,213,1.5,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603827,104,5,1,9,30,7p460lrzt1kmp4rsofqa47eqy,0,60.4,102,2023-04-29T12:09:33.548Z,2023-04-29T12:09:38Z,4234344273,347,,4234344585,233,105,4234344271,56,Left,,,,,,,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603877,105,5,1,9,30,cuj4qahgk4idsme4dg8clk6gw,1,39.6,-2,2023-04-29T12:09:33.548Z,2023-04-29T12:10:08Z,4234344529,56,Back,4234344543,233,104,4234344531,347,,,,,,,,,,,,,,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540603959,106,1,1,9,38,cuj4qahgk4idsme4dg8clk6gw,1,38.8,0,2023-04-29T12:09:42.040Z,2023-04-29T12:42:56Z,4234344913,140,26.2,4234344909,107,,4234476031,189,,4234344917,212,16.6,4234344915,141,12.8,4234344911,56,Back,4234344919,213,2.5,,,,1smjjhc426d9s9ly2g41cqvl6,T. Ostler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604043,107,1,1,9,40,cuj4qahgk4idsme4dg8clk6gw,1,26.2,12.8,2023-04-29T12:09:43.905Z,2023-04-29T12:09:50Z,4234345377,56,Back,4234345385,213,1.6,4234345383,212,20.8,4234345381,141,43.3,4234345379,140,25.2,,,,,,,,,,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604135,108,1,1,9,47,cuj4qahgk4idsme4dg8clk6gw,1,23.8,43.9,2023-04-29T12:09:50.369Z,2023-04-29T12:09:56Z,4234345751,213,1.3,4234345743,56,Back,4234345747,141,80.2,4234345745,140,29.9,4234345749,212,25.5,,,,,,,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542168885,904,3,1,9,50,cuj4qahgk4idsme4dg8clk6gw,0,30.5,80.7,2023-04-29T12:09:54.285Z,2023-05-01T08:43:29Z,4242650351,467,bj77m6u2q7jd9nf67dleq2tp1,4242650347,285,,4242650345,56,Back,4242650349,464,,,,,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604139,109,4,1,9,52,cuj4qahgk4idsme4dg8clk6gw,1,29.8,78.1,2023-04-29T12:09:56.277Z,2023-04-29T12:10:01Z,4234345763,13,,4234345771,285,,4234345765,56,Back,4234345767,152,,4234346127,294,,4234345853,233,105,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604145,105,4,1,9,52,7p460lrzt1kmp4rsofqa47eqy,0,70.2,21.9,2023-04-29T12:09:56.278Z,2023-04-29T12:09:58Z,4234345801,13,,4234345809,286,,4234345803,294,,4234345879,233,109,4234345807,152,,4234345805,56,Center,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604257,110,1,1,10,0,cuj4qahgk4idsme4dg8clk6gw,1,32.6,63.7,2023-04-29T12:10:04.224Z,2023-04-29T12:10:07Z,4234346437,212,11.6,4234346435,141,80.3,4234346489,189,,4234346433,140,35.1,4234346429,152,,4234346431,56,Back,4234346439,213,1.3,4234346427,5,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604361,111,1,1,10,7,cuj4qahgk4idsme4dg8clk6gw,1,41.8,94.8,2023-04-29T12:10:11.216Z,2023-04-29T12:10:12Z,4234346921,213,3.8,4234346919,212,18.8,4234346917,141,77.5,4234346915,140,27.8,4234346913,56,Back,,,,,,,,,,8gzsegmgy3fjcluzdci515j2t,J. Clisby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604401,112,1,1,10,9,cuj4qahgk4idsme4dg8clk6gw,1,27.8,76.7,2023-04-29T12:10:12.387Z,2023-04-29T12:10:15Z,4234347109,56,Back,4234347113,141,52.4,4234347111,140,29.5,4234347115,212,16.6,4234347117,213,4.8,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604475,113,1,1,10,11,cuj4qahgk4idsme4dg8clk6gw,0,30.1,47,2023-04-29T12:10:15.061Z,2023-04-29T12:10:19Z,4234347391,155,,4234347399,212,64.5,4234347403,1,,4234347401,213,6.1,4234347393,56,Center,4234347397,141,33.6,4234347395,140,90.9,,,,adhfs6658xx5hpxur1496kv6d,D. Lachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604469,106,52,1,10,15,7p460lrzt1kmp4rsofqa47eqy,1,7.5,70.5,2023-04-29T12:10:18.674Z,2023-05-01T08:44:09Z,4242651105,377,,,,,,,,,,,,,,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604583,107,1,1,10,20,7p460lrzt1kmp4rsofqa47eqy,1,14,51.3,2023-04-29T12:10:23.386Z,2023-04-29T12:10:25Z,4234347933,123,,4234347935,56,Back,4234347937,140,14.4,4234347943,213,4.7,4234347941,212,12.2,4234347939,141,33.3,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604621,108,1,1,10,21,7p460lrzt1kmp4rsofqa47eqy,1,14.4,33.3,2023-04-29T12:10:25.266Z,2023-04-29T12:10:28Z,4234348151,140,22.6,4234348157,213,5.1,4234348155,212,20.8,4234348149,56,Back,4234348153,141,5.5,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604675,109,1,1,10,25,7p460lrzt1kmp4rsofqa47eqy,1,23.7,2.3,2023-04-29T12:10:28.410Z,2023-04-29T12:10:30Z,4234348361,56,Back,4234348369,213,0.0,4234348367,212,11.6,4234348365,141,3.1,4234348363,140,34.7,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604737,110,1,1,10,26,7p460lrzt1kmp4rsofqa47eqy,1,34.4,3.2,2023-04-29T12:10:29.682Z,2023-04-29T12:59:57Z,4234348663,141,11.4,4234348667,213,1.6,4234348665,212,5.6,4234348659,56,Back,4234348661,140,34.1,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604755,111,1,1,10,27,7p460lrzt1kmp4rsofqa47eqy,0,36.2,5,2023-04-29T12:10:30.611Z,2023-04-29T13:00:01Z,4234348749,155,,4234348753,140,42.9,4234348757,212,10.3,4234348755,141,16.1,4234390759,233,190,4234348751,56,Back,4234348759,213,0.8,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604781,114,61,1,10,28,cuj4qahgk4idsme4dg8clk6gw,1,57.5,76.6,2023-04-29T12:10:31.358Z,2023-04-29T13:00:02Z,4234348895,56,Center,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604763,112,50,1,10,29,7p460lrzt1kmp4rsofqa47eqy,1,44.2,5.6,2023-04-29T12:10:32.476Z,2023-04-29T13:00:19Z,4234348799,56,Back,4234391677,286,,4234538405,233,190,,,,,,,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540611873,190,7,1,10,29,cuj4qahgk4idsme4dg8clk6gw,0,55.8,94.4,2023-04-29T12:10:32.477Z,2023-05-01T08:44:57Z,4234538373,233,112,4234390707,285,,4234389211,56,Left,4242652163,385,,,,,,,,,,,,,,2tveu4wl8zdno0v950r0r34k5,A. Taggart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540642627,465,61,1,10,30,7p460lrzt1kmp4rsofqa47eqy,1,43.5,11,2023-04-29T12:10:33.344Z,2023-04-29T13:00:31Z,4234539311,56,Back,,,,,,,,,,,,,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604775,113,43,1,10,31,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-04-29T12:10:34.964Z,2023-04-29T12:18:46Z,4234385507,144,50,4234348873,56,Back,4234348877,286,0,,,,,,,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604823,115,49,1,10,34,cuj4qahgk4idsme4dg8clk6gw,1,61.1,97.8,2023-04-29T12:10:37.395Z,2023-04-29T12:10:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604969,116,1,1,10,35,cuj4qahgk4idsme4dg8clk6gw,1,62.8,95.3,2023-04-29T12:10:38.381Z,2023-04-29T12:17:07Z,4234349793,140,75.0,4234349801,213,6.1,4234349795,141,92.4,4234349797,212,13.0,4234349791,56,Left,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604981,117,1,1,10,44,cuj4qahgk4idsme4dg8clk6gw,1,89.6,97.5,2023-04-29T12:10:47.641Z,2023-04-29T12:10:48Z,4234349869,212,12.9,4234349867,141,94.5,4234349865,140,77.5,4234349871,213,3.3,4234349863,56,Left,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604987,118,1,1,10,45,cuj4qahgk4idsme4dg8clk6gw,0,77.5,94.5,2023-04-29T12:10:48.595Z,2023-04-29T12:20:55Z,4234349921,213,3.6,4234349911,212,0.9,4234349909,141,93.9,4234349905,56,Left,4234349907,140,76.7,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540604999,114,61,1,10,46,7p460lrzt1kmp4rsofqa47eqy,1,16.8,2.9,2023-04-29T12:10:50.098Z,2023-04-29T12:20:54Z,4234349959,56,Back,,,,,,,,,,,,,,,,,,,,,,cfkv8xhbb3j2e0wulp49i1jvt,D. Pierias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540605011,115,49,1,10,47,7p460lrzt1kmp4rsofqa47eqy,1,22.6,8.2,2023-04-29T12:10:51.067Z,2023-04-29T12:10:51Z,,,,,,,,,,,,,,,,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540605039,116,1,1,10,47,7p460lrzt1kmp4rsofqa47eqy,1,22.6,8.2,2023-04-29T12:10:51.258Z,2023-04-29T12:20:49Z,4234350181,140,19.1,4234350187,213,1.9,4234350185,212,10.8,4234350177,56,Back,4234350183,141,23.1,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540605061,117,1,1,10,49,7p460lrzt1kmp4rsofqa47eqy,1,19.2,22.1,2023-04-29T12:10:52.546Z,2023-04-29T12:21:22Z,4234350281,56,Back,4234350289,213,0.9,4234350283,140,36.4,4234350287,212,30.3,4234350285,141,57.9,,,,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540605155,118,1,1,10,51,7p460lrzt1kmp4rsofqa47eqy,1,36.4,57.9,2023-04-29T12:10:54.802Z,2023-04-29T12:22:16Z,4234350769,212,13.9,4234350763,56,Back,4234350767,141,78.2,4234350765,140,34.7,4234350771,213,1.7,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540605195,119,1,1,10,58,7p460lrzt1kmp4rsofqa47eqy,1,64.1,79.3,2023-04-29T12:11:01.827Z,2023-04-29T12:22:14Z,4234350931,141,97.2,4234350935,213,0.9,4234350929,140,72.9,4234350933,212,15.3,4234350925,56,Left,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
