id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2503631663,529,1,2,50,37,chu9blh367xs3yumct5tqto2q,1,63.3,42.7,2023-02-04T12:44:31.471Z,2023-02-04T12:44:33Z,4010754849,140,53.9,4010754851,141,59.1,4010754853,212,14.9,4010754847,56,Center,4010754855,213,2.3,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631707,530,1,2,50,39,chu9blh367xs3yumct5tqto2q,1,58.1,70.5,2023-02-04T12:44:33.735Z,2023-02-04T12:44:38Z,4010755077,213,0.9,4010755071,140,68.6,4010755075,212,17.3,4010755073,141,90.2,4010755069,56,Left,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631725,531,1,2,50,44,chu9blh367xs3yumct5tqto2q,1,75,81.5,2023-02-04T12:44:38.670Z,2023-02-04T12:44:39Z,4010755151,141,91.5,4010755149,140,80.2,4010755147,56,Left,4010755159,213,0.9,4010755155,212,8.7,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631763,532,1,2,50,45,chu9blh367xs3yumct5tqto2q,1,80.5,91.7,2023-02-04T12:44:39.711Z,2023-02-04T19:14:47Z,4010755361,213,5.9,4010755355,140,96.8,4010759595,210,15,4010755357,141,80.6,4010755359,212,18.7,4010755353,56,Left,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631769,405,45,2,50,48,cuj4qahgk4idsme4dg8clk6gw,0,3.4,19.6,2023-02-04T12:44:43.088Z,2023-02-04T12:44:46Z,4010755395,285,,4010755631,233,533,4010755393,56,Back,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631799,533,3,2,50,48,chu9blh367xs3yumct5tqto2q,1,96.6,80.4,2023-02-04T12:44:43.088Z,2023-02-04T19:14:39Z,4010755593,56,Left,4010755627,233,405,4013030539,465,,4010755595,286,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631803,534,15,2,50,50,chu9blh367xs3yumct5tqto2q,1,94.2,72.3,2023-02-04T12:44:44.975Z,2023-02-04T19:14:47Z,4010759615,55,532,4010759623,215,,4010759627,147,55.1,4010759613,29,,4010759625,146,99.3,4010758539,20,,4010759619,102,52.5,4010759659,233,406,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,4010755607,56,4010759621,103,4010755603,22,,4010755605,64,,4010759611,76,Center,,,,,,,,17.1,,,,,,,,,,,,,
2503631835,406,10,2,50,50,cuj4qahgk4idsme4dg8clk6gw,1,1.7,42.9,2023-02-04T12:44:45.075Z,2023-02-04T19:14:51Z,4010755765,173,,4010755771,56,Back,4010755769,182,,4013031039,377,,4010758613,233,534,4010756231,180,,,,,,,,1vr7xk50jy6ytnogke8h6ciga,C. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631841,535,1,2,50,52,chu9blh367xs3yumct5tqto2q,0,99.6,68.4,2023-02-04T12:44:46.615Z,2023-02-04T12:44:47Z,4010755811,56,Center,4010755809,155,,4010755815,141,50.6,4010755817,212,19.5,4010755819,213,3.8,4010755813,140,85.1,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631883,407,12,2,50,55,cuj4qahgk4idsme4dg8clk6gw,1,12.1,50.3,2023-02-04T12:44:49.489Z,2023-02-04T19:14:58Z,4010756023,212,12.0,4013031309,15,,4010756017,56,Back,4010756019,140,21.4,4010756021,141,40.0,4010756025,213,5.7,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631931,536,1,2,50,56,chu9blh367xs3yumct5tqto2q,1,71.1,63.4,2023-02-04T12:44:50.727Z,2023-02-04T19:15:35Z,4010756205,140,69.0,4010762143,210,15,4010756211,213,4.6,4010756207,141,41.3,4010756203,56,Center,4010756209,212,15.2,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631957,408,45,2,50,58,cuj4qahgk4idsme4dg8clk6gw,0,29.3,58.6,2023-02-04T12:44:52.927Z,2023-02-04T12:44:56Z,4010756303,56,Back,4010756411,233,537,4010756307,285,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631967,537,3,2,50,58,chu9blh367xs3yumct5tqto2q,1,70.7,41.4,2023-02-04T12:44:52.927Z,2023-02-04T19:15:22Z,4010756345,286,,4010756341,56,Center,4010756389,233,408,4013032789,464,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631971,538,15,2,51,0,chu9blh367xs3yumct5tqto2q,1,74,42.1,2023-02-04T12:44:54.807Z,2023-02-04T19:15:36Z,4010757111,102,52.1,4013033531,76,,4010756363,22,,4010756367,56,Center,4010757133,231,48.2,4010757159,233,409,4010756365,18,,4010757107,20,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,4010762167,55,4010757117,215,4010757125,82,,4010757115,103,19,4010762165,29,536,,4010757129,147,43.7,4010757131,230,98.1,,4010757127,146,78.1,,,,,,,,,,
2503631987,409,10,2,51,0,cuj4qahgk4idsme4dg8clk6gw,1,23.1,58.7,2023-02-04T12:44:54.907Z,2023-02-04T12:45:05Z,4010756479,56,Back,4010756477,94,,4010757179,233,538,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503631997,410,49,2,51,3,cuj4qahgk4idsme4dg8clk6gw,1,27.4,63.8,2023-02-04T12:44:57.489Z,2023-02-04T12:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632053,411,1,2,51,3,cuj4qahgk4idsme4dg8clk6gw,1,27.4,63.8,2023-02-04T12:44:57.632Z,2023-02-04T12:45:00Z,4010756775,141,72.2,4010756777,212,10.2,4010756771,56,Back,4010756773,140,35.4,4010756779,213,0.6,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632061,412,50,2,51,6,cuj4qahgk4idsme4dg8clk6gw,1,60.2,78.8,2023-02-04T12:45:00.704Z,2023-02-04T12:45:17Z,4010758097,233,539,4010756839,286,,4010756835,56,Center,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632157,539,7,2,51,6,chu9blh367xs3yumct5tqto2q,1,39.8,21.2,2023-02-04T12:45:00.705Z,2023-02-04T19:15:45Z,4010757371,285,,4013034137,384,,4010758089,233,412,4010757369,56,Back,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632159,540,49,2,51,8,chu9blh367xs3yumct5tqto2q,1,23.5,12,2023-02-04T12:45:02.863Z,2023-02-04T12:47:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632165,541,1,2,51,10,chu9blh367xs3yumct5tqto2q,1,22.5,16.5,2023-02-04T12:45:05.031Z,2023-02-04T12:47:21Z,4010757395,141,22.4,4010757391,56,Back,4010757397,212,8.1,4010757399,213,0.5,4010757393,140,29.2,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632187,542,1,2,51,14,chu9blh367xs3yumct5tqto2q,1,29.4,22.2,2023-02-04T12:45:08.784Z,2023-02-04T12:45:09Z,4010757495,141,16.8,4010757499,213,5.8,4010757493,140,36.5,4010757491,56,Back,4010757497,212,8.3,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632227,543,1,2,51,15,chu9blh367xs3yumct5tqto2q,1,36.9,15.2,2023-02-04T12:45:09.847Z,2023-02-04T12:45:12Z,4010757675,140,39.5,4010757673,56,Back,4010757679,212,7.3,4010757677,141,5.3,4010757681,213,5.1,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632267,544,1,2,51,17,chu9blh367xs3yumct5tqto2q,1,41.4,3.5,2023-02-04T12:45:12.143Z,2023-02-04T12:45:14Z,4010757863,56,Back,4010757869,212,11.5,4010757867,141,19.8,4010757871,213,1.8,4010757865,140,38.6,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632287,545,1,2,51,19,chu9blh367xs3yumct5tqto2q,1,39.8,23.6,2023-02-04T12:45:14.215Z,2023-02-04T12:45:16Z,4010757997,212,8.1,4010757995,141,35.4,4010757991,56,Back,4010757993,140,38.7,4010757999,213,1.7,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632315,546,1,2,51,21,chu9blh367xs3yumct5tqto2q,1,38.6,35.4,2023-02-04T12:45:16.055Z,2023-02-04T12:45:17Z,4010758149,141,30.3,4010758141,56,Back,4010758153,212,7.6,4010758155,213,5.8,4010758145,140,45.0,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632333,547,1,2,51,23,chu9blh367xs3yumct5tqto2q,1,45,29.7,2023-02-04T12:45:17.703Z,2023-02-04T12:45:19Z,4010758235,56,Center,4010758243,213,0.0,4010758237,140,54.0,4010758239,141,30.1,4010758241,212,9.5,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632359,548,1,2,51,24,chu9blh367xs3yumct5tqto2q,0,54,29.8,2023-02-04T12:45:19.048Z,2023-02-04T12:45:21Z,4010758385,212,22.7,4010758483,4,,4010758389,213,0.1,4010758379,56,Center,4010758383,141,33.4,4010758381,140,75.5,4010758377,155,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632399,413,1,2,51,26,cuj4qahgk4idsme4dg8clk6gw,1,26.1,65.3,2023-02-04T12:45:20.784Z,2023-02-04T12:45:24Z,4010758635,3,,4010758637,56,Back,4010758643,212,12.9,4010758645,213,1.4,4010758641,141,84.0,4010758639,140,28.2,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632403,414,49,2,51,29,cuj4qahgk4idsme4dg8clk6gw,1,27.3,86,2023-02-04T12:45:23.888Z,2023-02-04T12:45:24Z,,,,,,,,,,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632469,415,1,2,51,32,cuj4qahgk4idsme4dg8clk6gw,1,23.3,96.5,2023-02-04T12:45:26.592Z,2023-02-04T12:45:28Z,4010759003,141,83.6,4010758999,56,Back,4010759007,213,5.4,4010759005,212,10.9,4010759001,140,29.5,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632523,416,1,2,51,34,cuj4qahgk4idsme4dg8clk6gw,1,28.3,82.4,2023-02-04T12:45:28.592Z,2023-02-04T12:45:30Z,4010759195,141,67.2,4010759197,212,10.5,4010759191,56,Back,4010759193,140,29.8,4010759199,213,4.9,,,,,,,,,,9sczcrp79182vio8prnrw5kdm,L. Bodnar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632643,417,1,2,51,36,cuj4qahgk4idsme4dg8clk6gw,1,29.8,67.2,2023-02-04T12:45:30.673Z,2023-02-04T19:16:21Z,4010759845,141,78.3,4010759847,212,50.1,4010759841,56,Center,4010759839,155,,4010759851,1,,4010759843,140,77.0,4010760677,210,15,4010759849,213,0.2,7vq2cctowa657lg0v740lhtjp,M. Amini,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632661,418,15,2,51,43,cuj4qahgk4idsme4dg8clk6gw,1,81.6,64.7,2023-02-04T12:45:38.049Z,2023-02-04T19:16:21Z,4010760715,103,15.2,4010760041,20,,4010759921,22,,4010760701,29,,4010760717,215,,4010760719,146,98.0,4010759927,56,Center,4010760703,133,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,4010760699,78,4010760777,233,4010760721,147,51.6,4010760711,102,50.9,4010759925,18,,,4010760705,55,417,,,,549,,,,,,,,,,,,,
2503632689,549,10,2,51,43,chu9blh367xs3yumct5tqto2q,1,3.9,49.9,2023-02-04T12:45:38.149Z,2023-02-04T19:16:22Z,4010760087,182,,4010760797,233,418,4010760089,56,Back,4013036223,377,,4010760085,178,,4010760675,177,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632729,550,52,2,51,44,chu9blh367xs3yumct5tqto2q,1,3.9,49.9,2023-02-04T12:45:39.128Z,2023-02-04T19:16:25Z,4013036375,377,,,,,,,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632807,551,1,2,51,49,chu9blh367xs3yumct5tqto2q,1,14.4,44.9,2023-02-04T12:45:44.198Z,2023-02-04T12:45:47Z,4010760665,213,6.1,4010760661,141,38.5,4010760655,123,,4010760657,56,Back,4010760659,140,31.9,4010760663,212,18.9,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632875,552,1,2,51,53,chu9blh367xs3yumct5tqto2q,1,44.7,31.5,2023-02-04T12:45:48.319Z,2023-02-04T12:45:51Z,4010761039,213,4.7,4010761033,140,43.9,4010761031,56,Back,4010761037,212,17.2,4010761035,141,6.2,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632923,553,1,2,51,57,chu9blh367xs3yumct5tqto2q,1,43.9,6.2,2023-02-04T12:45:51.814Z,2023-02-04T12:45:54Z,4010761303,213,6.3,4010761301,212,30.4,4010761295,56,Right,4010761299,141,5.2,4010761297,140,72.8,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632961,554,1,2,51,58,chu9blh367xs3yumct5tqto2q,0,72.8,4.9,2023-02-04T12:45:53.143Z,2023-02-04T12:45:59Z,4010761805,189,,4010761455,141,15.5,4010761459,213,0.5,4010761453,140,86.9,4010761451,56,Right,4010761457,212,16.5,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632971,419,49,2,52,1,cuj4qahgk4idsme4dg8clk6gw,1,9.4,90.2,2023-02-04T12:45:55.952Z,2023-02-04T12:45:56Z,,,,,,,,,,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503632997,420,1,2,52,2,cuj4qahgk4idsme4dg8clk6gw,0,9.4,90.2,2023-02-04T12:45:56.609Z,2023-02-04T12:45:57Z,4010761635,140,18.0,4010761633,56,Back,4010761641,213,0.7,4010761639,212,11.9,4010761643,1,,4010761637,141,100.0,4010761631,157,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633005,421,5,2,52,2,cuj4qahgk4idsme4dg8clk6gw,0,16.9,101.5,2023-02-04T12:45:56.887Z,2023-02-04T13:35:57Z,4010761765,233,555,4010761687,347,,4010761685,56,Back,,,,,,,,,,,,,,,,68mqljqiwgzgextvvyncb3avp,M. Beevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633013,555,5,2,52,2,chu9blh367xs3yumct5tqto2q,1,83.1,-1.5,2023-02-04T12:45:56.887Z,2023-02-04T12:45:58Z,4010761715,56,Right,4010761741,233,421,4010761717,347,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633343,556,1,2,52,24,chu9blh367xs3yumct5tqto2q,1,82,0,2023-02-04T12:46:19.046Z,2023-02-04T12:46:21Z,4010763531,212,19.1,4010763527,140,84.8,4010763533,213,1.4,4010763529,141,26.7,4010763523,107,,4010763525,56,Center,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633361,557,1,2,52,26,chu9blh367xs3yumct5tqto2q,1,82,24.3,2023-02-04T12:46:21.350Z,2023-02-04T12:46:22Z,4010763639,213,3.9,4010763633,140,77.0,4010763631,56,Right,4010763637,212,7.2,4010763635,141,17.0,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633373,558,1,2,52,28,chu9blh367xs3yumct5tqto2q,1,76.7,17.1,2023-02-04T12:46:22.862Z,2023-02-04T12:46:24Z,4010763717,212,5.8,4010763713,141,21.5,4010763705,56,Center,4010763719,213,2.6,4010763709,140,72.0,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633435,559,1,2,52,29,chu9blh367xs3yumct5tqto2q,1,70.4,20.9,2023-02-04T12:46:23.934Z,2023-02-04T12:46:28Z,4010764025,140,66.0,4010764027,141,7.9,4010764031,213,4.2,4010764023,56,Right,4010764029,212,10.0,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633469,560,1,2,52,33,chu9blh367xs3yumct5tqto2q,1,70.5,8.2,2023-02-04T12:46:27.910Z,2023-02-04T12:46:30Z,4010764257,56,Right,4010764265,213,6.0,4010764261,141,4.0,4010764263,212,8.8,4010764259,140,78.4,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633503,561,1,2,52,35,chu9blh367xs3yumct5tqto2q,1,76.2,6.8,2023-02-04T12:46:30.174Z,2023-02-04T12:49:23Z,4010764407,140,76.8,4010764771,233,423,4010764403,56,Right,4010764415,212,4.8,4010764417,213,1.4,4010764411,141,13.8,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633509,422,45,2,52,35,cuj4qahgk4idsme4dg8clk6gw,0,22.1,88.6,2023-02-04T12:46:30.256Z,2023-02-04T12:56:31Z,4010799093,233,637,4010764443,56,Back,4010772865,285,,,,,,,,,,,,,,,,,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503640099,637,3,2,52,35,chu9blh367xs3yumct5tqto2q,1,77.9,11.4,2023-02-04T12:46:30.256Z,2023-02-04T19:16:49Z,4010799045,286,,4010799061,233,422,4013037433,464,,4010799043,56,Right,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503635475,584,43,2,52,36,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T12:46:30.484Z,2023-02-04T12:57:35Z,4010775937,286,0,4010783211,233,422,4010775935,56,Right,4010809985,144,3,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633541,563,1,2,52,37,chu9blh367xs3yumct5tqto2q,0,77.6,10.4,2023-02-04T12:46:32.318Z,2023-02-04T19:16:58Z,4010764623,141,10.8,4010764621,140,78.6,4010777413,233,423,4010764631,213,0.3,4010764627,212,1.1,4010777407,236,,4010777421,286,,4010764619,56,Right,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633561,423,74,2,52,37,cuj4qahgk4idsme4dg8clk6gw,1,18.2,89.8,2023-02-04T12:46:32.319Z,2023-02-04T19:16:56Z,4010764717,285,,4010764789,233,563,4010764713,56,Back,,,,,,,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633553,564,61,2,52,39,chu9blh367xs3yumct5tqto2q,1,78.6,12.5,2023-02-04T12:46:33.887Z,2023-02-04T12:50:51Z,4010764695,56,Right,,,,,,,,,,,,,,,,,,,,,,ukb790rcuwjsylvtyu822prd,R. Piscopo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633527,562,43,2,52,39,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-04T12:46:34.229Z,2023-02-04T12:51:16Z,4010764545,213,4.9,4010764541,141,12.0,4010764539,140,77.0,4010785755,144,1,4010764543,212,1.2,4010764537,56,Right,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633599,424,49,2,52,43,cuj4qahgk4idsme4dg8clk6gw,1,10.8,90.8,2023-02-04T12:46:37.665Z,2023-02-04T12:56:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4oqiyxgv3i7lhki54wqjtyqz8,J. Forde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633623,425,1,2,52,43,cuj4qahgk4idsme4dg8clk6gw,1,10.8,90.8,2023-02-04T12:46:37.760Z,2023-02-04T12:56:27Z,4010765043,141,91.7,4010765041,140,14.6,4010765039,56,Back,4010765045,212,4.0,4010765047,213,0.2,,,,,,,,,,4oqiyxgv3i7lhki54wqjtyqz8,J. Forde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633627,426,1,2,52,44,cuj4qahgk4idsme4dg8clk6gw,1,20.9,83.3,2023-02-04T12:46:39.067Z,2023-02-04T12:56:26Z,4010785459,141,74.8,4010765055,56,Back,4010785463,213,4.8,4010785461,212,5.8,4010785457,140,21.4,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633647,427,1,2,52,45,cuj4qahgk4idsme4dg8clk6gw,1,20.7,78.6,2023-02-04T12:46:40.208Z,2023-02-04T12:46:40Z,4010765141,140,25.9,4010765147,212,9.3,4010765151,213,0.9,4010765137,56,Back,4010765143,141,89.6,,,,,,,,,,7vq2cctowa657lg0v740lhtjp,M. Amini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633673,428,1,2,52,46,cuj4qahgk4idsme4dg8clk6gw,1,25.9,89.6,2023-02-04T12:46:40.865Z,2023-02-04T12:46:42Z,4010765273,213,4.9,4010765269,141,80.0,4010765267,140,27.3,4010765265,56,Back,4010765271,212,6.7,,,,,,,,,,4wk0sw7u4c17v2owhx5bhmusq,K. Jelacic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633797,429,1,2,52,48,cuj4qahgk4idsme4dg8clk6gw,1,29.3,77.4,2023-02-04T12:46:42.514Z,2023-02-04T12:46:52Z,4010765937,212,56.6,4010765927,155,,4010765931,56,Right,4010765933,140,65.5,4010765929,196,,4010765941,1,,4010765939,213,5.4,4010765935,141,15.7,61rdelnm1qf1rh24z6omazu1h,D. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633803,430,1,2,52,58,cuj4qahgk4idsme4dg8clk6gw,0,88.4,23.5,2023-02-04T12:46:52.657Z,2023-02-04T12:46:53Z,4010765957,141,36.4,4010765961,213,1.4,4010765955,140,89.7,4010765953,56,Center,4010765959,212,8.9,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633829,565,12,2,52,59,chu9blh367xs3yumct5tqto2q,1,6.7,60.6,2023-02-04T12:46:53.542Z,2023-02-04T12:46:56Z,4010766125,212,29.8,4010766119,56,Back,4010766121,140,17.1,4010766171,167,,4010766127,213,1.2,4010766123,141,100.0,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503633865,431,5,2,53,1,cuj4qahgk4idsme4dg8clk6gw,1,82.8,-1.2,2023-02-04T12:46:55.567Z,2023-02-04T13:35:57Z,4010766301,56,Right,4010766343,233,566,4010766303,347,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
