id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2525987905,242,61,1,21,54,6lezh5aazy0xca1800e5dqxwl,1,62.6,92.4,2023-03-31T09:07:57.806Z,2023-03-31T09:08:01Z,4149699465,56,Left,,,,,,,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987921,233,5,1,21,55,6h553bwfqkoxayuv80uikkn42,1,33,-1.8,2023-03-31T09:07:59.143Z,2023-03-31T09:08:25Z,4149699529,347,,4149699535,233,243,4149699527,56,Back,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987907,243,5,1,21,55,6lezh5aazy0xca1800e5dqxwl,0,67,101.8,2023-03-31T09:07:59.143Z,2023-03-31T09:12:13Z,4149699469,347,,4149699543,233,233,4149699467,56,Left,,,,,,,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987927,234,1,1,22,4,6h553bwfqkoxayuv80uikkn42,1,30.4,0,2023-03-31T09:08:08.135Z,2023-03-31T09:08:14Z,4149699555,107,,4149699565,213,1.0,4149699563,212,6.5,4149699557,56,Back,4149699561,141,6.1,4149699665,189,,4149699559,140,33.7,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987933,235,1,1,22,6,6h553bwfqkoxayuv80uikkn42,1,33.7,6.1,2023-03-31T09:08:09.607Z,2023-03-31T09:08:19Z,4149699717,189,,4149699593,56,Back,4149699595,140,30.8,4149699599,212,3.7,4149699601,213,3.8,4149699597,141,2.9,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987937,236,1,1,22,7,6h553bwfqkoxayuv80uikkn42,1,30.8,2.9,2023-03-31T09:08:10.311Z,2023-03-31T09:08:11Z,4149699615,212,6.6,4149699613,141,6.5,4149699609,56,Back,4149699611,140,25.0,4149699617,213,2.8,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987941,237,1,1,22,8,6h553bwfqkoxayuv80uikkn42,0,25.1,7.1,2023-03-31T09:08:11.432Z,2023-03-31T09:08:12Z,4149699645,56,Center,4149699643,155,,4149699651,212,40.5,4149699647,140,61.6,4149699655,1,,4149699653,213,0.3,4149699649,141,26.4,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987951,244,49,1,22,12,6lezh5aazy0xca1800e5dqxwl,1,30.2,59.4,2023-03-31T09:08:16.004Z,2023-03-31T09:08:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987961,245,1,1,22,14,6lezh5aazy0xca1800e5dqxwl,1,29.6,62.3,2023-03-31T09:08:17.605Z,2023-03-31T09:08:21Z,4149699739,212,13.6,4149699737,141,81.4,4149699733,56,Back,4149699735,140,33.5,4149699741,213,1.3,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987965,246,1,1,22,18,6lezh5aazy0xca1800e5dqxwl,1,33.2,81.1,2023-03-31T09:08:21.413Z,2023-03-31T09:08:23Z,4149699755,140,15.9,4149699753,56,Back,4149699759,212,25.1,4149699761,213,3.9,4149699757,141,55.7,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987973,247,1,1,22,20,6lezh5aazy0xca1800e5dqxwl,1,15.8,55.7,2023-03-31T09:08:23.605Z,2023-03-31T09:08:27Z,4149699799,140,29.9,4149699801,141,83.2,4149699797,56,Back,4149699805,213,0.9,4149699803,212,23.9,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987977,248,1,1,22,23,6lezh5aazy0xca1800e5dqxwl,0,31.2,84.7,2023-03-31T09:08:26.996Z,2023-03-31T09:08:27Z,4149699819,213,0.2,4149699817,212,22.9,4149699815,141,90.5,4149699811,56,Left,4149699813,140,52.7,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987975,238,8,1,22,24,6h553bwfqkoxayuv80uikkn42,1,47.5,8,2023-03-31T09:08:27.352Z,2023-03-31T16:08:36Z,4149855225,383,,4149699809,56,Back,,,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987979,239,49,1,22,24,6h553bwfqkoxayuv80uikkn42,1,47.8,8,2023-03-31T09:08:28.134Z,2023-03-31T09:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987995,240,1,1,22,27,6h553bwfqkoxayuv80uikkn42,1,67.4,15.2,2023-03-31T09:08:30.984Z,2023-03-31T09:08:32Z,4149699867,141,36.7,4149699869,212,15.2,4149699863,56,Center,4149699865,140,71.3,4149699871,213,1.3,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525987997,241,1,1,22,29,6h553bwfqkoxayuv80uikkn42,0,72.9,39.5,2023-03-31T09:08:32.615Z,2023-03-31T09:08:33Z,4149699885,141,35.5,4149699883,140,75.7,4149699881,56,Center,4149699887,212,4.0,4149699889,213,5.5,,,,,,,,,,e8iey6bpyyfd0u8lovucrc2xh,M. Ninković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988001,249,8,1,22,30,6lezh5aazy0xca1800e5dqxwl,1,21.1,62.1,2023-03-31T09:08:33.862Z,2023-03-31T16:08:47Z,4149855389,383,,4149699915,56,Back,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988007,250,49,1,22,31,6lezh5aazy0xca1800e5dqxwl,1,22,59.9,2023-03-31T09:08:34.420Z,2023-03-31T09:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988013,242,45,1,22,32,6h553bwfqkoxayuv80uikkn42,0,76,39.4,2023-03-31T09:08:35.189Z,2023-03-31T09:08:37Z,4149699953,286,,4149699951,56,Center,4149699979,233,251,,,,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988017,251,3,1,22,32,6lezh5aazy0xca1800e5dqxwl,1,24,60.6,2023-03-31T09:08:35.189Z,2023-03-31T16:08:51Z,4149855443,465,,4149699969,233,242,4149699961,285,,4149699959,56,Back,,,,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988027,252,1,1,22,33,6lezh5aazy0xca1800e5dqxwl,1,25.3,65.8,2023-03-31T09:08:37.109Z,2023-03-31T09:08:41Z,4149699999,141,65.7,4149700001,212,17.5,4149699997,140,42.0,4149700003,213,6.3,4149699995,56,Back,,,,,,,,,,3qwtpnlm38xo5f1u36a30kus5,Isaías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988035,253,1,1,22,37,6lezh5aazy0xca1800e5dqxwl,1,44.9,62.4,2023-03-31T09:08:40.884Z,2023-03-31T09:08:43Z,4149700029,212,26.5,4149700027,141,25.3,4149700031,213,5.0,4149700025,140,52.5,4149700023,56,Center,,,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988049,254,1,1,22,40,6lezh5aazy0xca1800e5dqxwl,1,55.2,44.5,2023-03-31T09:08:43.716Z,2023-03-31T09:08:50Z,4149700095,141,86.2,4149700093,140,52.7,4149700099,213,1.7,4149700097,212,28.5,4149700091,56,Left,,,,,,,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988061,255,1,1,22,46,6lezh5aazy0xca1800e5dqxwl,1,72,88.3,2023-03-31T09:08:50.005Z,2023-03-31T09:08:52Z,4149700145,212,8.6,4149700143,141,80.9,4149700141,140,65.3,4149700147,213,3.8,4149700139,56,Left,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988071,256,1,1,22,48,6lezh5aazy0xca1800e5dqxwl,1,66.5,83.3,2023-03-31T09:08:51.957Z,2023-03-31T09:08:55Z,4149700183,56,Left,4149700185,140,80.7,4149700189,212,15.6,4149700191,213,0.3,4149700187,141,90.0,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988073,257,1,1,22,52,6lezh5aazy0xca1800e5dqxwl,1,79.8,84.7,2023-03-31T09:08:55.412Z,2023-03-31T09:08:56Z,4149700205,141,63.7,4149700203,140,85.3,4149700209,213,5.1,4149700201,56,Center,4149700207,212,15.4,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988083,258,1,1,22,53,6lezh5aazy0xca1800e5dqxwl,1,85.3,63.7,2023-03-31T09:08:56.452Z,2023-03-31T18:21:18Z,4149700251,213,2.8,4149700245,140,82.0,4149700243,56,Center,4149700249,212,3.7,4149700817,210,15,4149700819,154,,4149700247,141,65.8,,,,bidqgybf8b93bdsi4t4kzeuhh,B. Halloran,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988085,259,15,1,22,54,6lezh5aazy0xca1800e5dqxwl,1,82.2,64.7,2023-03-31T09:08:57.700Z,2023-03-31T18:21:18Z,4149700835,103,22.2,4149700689,20,,4149700847,233,243,4149700829,55,258,4149700827,154,,4149700837,215,,4149700825,29,,4149700839,108,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,4149700833,102,4149700259,18,4149700261,56,Center,4149700841,146,4149700821,121,,4149700257,22,46.1,,98.4,4149700843,147,51.6,4149700823,81,,,,,,,,,
2525988095,243,10,1,22,54,6h553bwfqkoxayuv80uikkn42,1,2.3,50.3,2023-03-31T09:08:57.800Z,2023-03-31T16:09:36Z,4149700327,56,Back,4149700321,173,,4149700851,233,259,4149855979,378,,4149700323,179,,4149700325,182,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988101,244,6,1,22,58,6h553bwfqkoxayuv80uikkn42,0,8.6,53.6,2023-03-31T09:09:01.737Z,2023-03-31T16:09:52Z,4149700369,73,,4149700367,56,Back,4149700435,233,260,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988117,260,6,1,22,58,6lezh5aazy0xca1800e5dqxwl,1,91.4,46.4,2023-03-31T09:09:01.737Z,2023-03-31T09:09:44Z,4149700427,56,Center,4149700431,233,244,4149700429,75,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988229,261,1,1,23,43,6lezh5aazy0xca1800e5dqxwl,0,99.5,0.5,2023-03-31T09:09:46.261Z,2023-03-31T16:09:54Z,4149701025,56,Center,4149701023,223,,4149701017,2,,4149701019,6,,4149701031,212,26.7,4149856269,72,,4149701021,155,,4149701027,140,92.5,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,4149701033,213,4149701029,141,,,,,,,,,,,1.8,38.3,,,,,,,,,,,,,,,
2525988235,245,12,1,23,44,6h553bwfqkoxayuv80uikkn42,1,7.8,54.5,2023-03-31T09:09:47.675Z,2023-03-31T09:11:20Z,4149701075,212,9.0,4149701073,141,42.2,4149701071,140,10.9,4149701077,213,5.1,4149701069,56,Back,,,,,,,,,,pc2pewu255axe28t955qjcnp,B. Borello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988243,246,44,1,23,45,6h553bwfqkoxayuv80uikkn42,1,14.2,40,2023-03-31T09:09:49.096Z,2023-03-31T09:12:13Z,4149701145,233,262,4149701111,56,Back,4149701113,285,,,,,,,,,,,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988241,262,44,1,23,45,6lezh5aazy0xca1800e5dqxwl,0,85.8,60,2023-03-31T09:09:49.097Z,2023-03-31T09:10:18Z,4149701131,233,246,4149701105,286,,4149701103,56,Center,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988249,247,12,1,23,46,6h553bwfqkoxayuv80uikkn42,1,13.7,41.5,2023-03-31T09:09:49.442Z,2023-03-31T16:10:13Z,4149701143,56,Back,4149702529,212,0.7,4149702527,141,42.1,4149702559,15,,4149702531,213,0.7,4149702525,140,14.2,,,,,,,26h572pq2qiac1raqk6g0jvh0,A. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988245,263,61,1,23,46,6lezh5aazy0xca1800e5dqxwl,1,84.1,59.9,2023-03-31T09:09:49.572Z,2023-03-31T09:10:19Z,4149701121,56,Center,,,,,,,,,,,,,,,,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988253,248,12,1,23,48,6h553bwfqkoxayuv80uikkn42,1,10.4,43,2023-03-31T09:09:52.027Z,2023-03-31T09:11:05Z,4149701159,212,2.8,4149701161,213,0.4,4149701155,140,12.9,4149701153,56,Back,4149701157,141,44.6,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988263,249,4,1,23,49,6h553bwfqkoxayuv80uikkn42,1,13.8,44.1,2023-03-31T09:09:52.987Z,2023-03-31T09:09:57Z,4149701205,56,Back,4149701215,233,264,4149701203,294,,4149701209,285,,4149701201,13,,4149701207,152,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988261,264,4,1,23,49,6lezh5aazy0xca1800e5dqxwl,0,86.2,55.9,2023-03-31T09:09:52.988Z,2023-03-31T09:09:58Z,4149701193,294,,4149701195,56,Center,4149701191,13,,4149701197,152,,4149701199,286,,4149701221,233,249,,,,,,,2kig0lwusomobls6p3am0l7qi,L. D'Arrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988299,250,1,1,24,5,6h553bwfqkoxayuv80uikkn42,1,11.9,45.5,2023-03-31T09:10:08.587Z,2023-03-31T09:10:25Z,4149701421,212,24.0,4149701415,56,Back,4149701413,152,,4149701419,141,75.0,4149701649,189,,4149701423,213,1.0,4149701417,140,24.4,4149701411,5,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988331,251,1,1,24,10,6h553bwfqkoxayuv80uikkn42,1,39.7,83.8,2023-03-31T09:10:13.386Z,2023-03-31T09:10:21Z,4149701577,140,40.5,4149701581,212,5.6,4149701579,141,75.7,4149701575,56,Back,4149701583,213,4.9,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988341,252,1,1,24,18,6h553bwfqkoxayuv80uikkn42,1,39.6,45.7,2023-03-31T09:10:21.419Z,2023-03-31T09:10:25Z,4149701635,140,33.9,4149701633,56,Back,4149701637,141,27.3,4149701643,213,4.3,4149701639,212,13.9,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988359,253,1,1,24,23,6h553bwfqkoxayuv80uikkn42,1,36.5,23.9,2023-03-31T09:10:26.459Z,2023-03-31T09:10:28Z,4149701711,140,29.1,4149701715,212,16.0,4149701713,141,44.5,4149701709,56,Back,4149701719,213,2.1,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988365,254,1,1,24,25,6h553bwfqkoxayuv80uikkn42,1,28.7,47.2,2023-03-31T09:10:28.763Z,2023-03-31T09:10:29Z,4149701745,213,1.2,4149701741,141,67.6,4149701743,212,14.9,4149701737,56,Back,4149701739,140,34.0,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988393,255,1,1,24,30,6h553bwfqkoxayuv80uikkn42,1,53,69,2023-03-31T09:10:33.723Z,2023-03-31T09:10:37Z,4149701845,212,28.5,4149701841,140,73.2,4149701843,141,96.9,4149701847,213,0.7,4149701839,56,Left,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988399,256,1,1,24,33,6h553bwfqkoxayuv80uikkn42,0,73.4,88.7,2023-03-31T09:10:37.035Z,2023-03-31T09:10:43Z,4149701877,212,33.8,4149701919,4,,4149701881,1,,4149701871,56,Center,4149701879,213,5.4,4149701875,141,51.8,4149701873,140,94.9,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988405,265,52,1,24,37,6lezh5aazy0xca1800e5dqxwl,1,4.2,46.4,2023-03-31T09:10:40.563Z,2023-03-31T16:11:07Z,4149857109,376,,,,,,,,,,,,,,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988463,266,1,1,24,47,6lezh5aazy0xca1800e5dqxwl,1,14,46.4,2023-03-31T09:10:50.277Z,2023-03-31T09:11:30Z,4149702139,212,37.3,4149702143,1,,4149702131,123,,4149702161,287,,4149702769,189,,4149702137,141,93.6,4149702141,213,1.0,4149702135,140,32.1,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,4149702133,56,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,
2525988469,267,1,1,24,51,6lezh5aazy0xca1800e5dqxwl,1,34.6,95.3,2023-03-31T09:10:54.804Z,2023-03-31T09:10:56Z,4149702181,141,83.6,4149702177,56,Back,4149702179,140,22.2,4149702185,213,3.7,4149702183,212,15.3,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988477,268,1,1,24,52,6lezh5aazy0xca1800e5dqxwl,1,22.1,83.5,2023-03-31T09:10:56.164Z,2023-03-31T09:10:58Z,4149702223,141,54.0,4149702225,212,21.7,4149702221,140,14.2,4149702227,213,4.3,4149702219,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988483,269,1,1,24,55,6lezh5aazy0xca1800e5dqxwl,1,15.6,52.2,2023-03-31T09:10:58.596Z,2023-03-31T09:11:01Z,4149702257,56,Back,4149702263,212,17.9,4149702265,213,5.0,4149702261,141,26.7,4149702259,140,19.8,,,,,,,,,,8bp03i0tjmh836ud5jekv2aui,J. Gauci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988489,270,1,1,24,57,6lezh5aazy0xca1800e5dqxwl,1,21.8,25.3,2023-03-31T09:11:00.900Z,2023-03-31T09:11:02Z,4149702289,213,5.4,4149702287,212,18.0,4149702285,141,5.2,4149702283,140,32.9,4149702281,56,Back,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988501,271,1,1,24,59,6lezh5aazy0xca1800e5dqxwl,1,32.3,5.6,2023-03-31T09:11:02.579Z,2023-03-31T09:11:05Z,4149702347,56,Back,4149702349,140,24.8,4149702353,212,14.3,4149702355,213,2.2,4149702351,141,23.1,,,,,,,,,,5c2z04q3s8o3p3718hiluxzo5,Javi López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988515,272,1,1,25,2,6lezh5aazy0xca1800e5dqxwl,1,27.8,29.8,2023-03-31T09:11:05.539Z,2023-03-31T09:11:07Z,4149702415,56,Back,4149702421,212,22.4,4149702419,141,62.6,4149702417,140,29.3,4149702423,213,1.5,,,,,,,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988523,273,1,1,25,4,6lezh5aazy0xca1800e5dqxwl,1,30.1,63.4,2023-03-31T09:11:07.827Z,2023-03-31T09:11:10Z,4149702465,56,Back,4149702471,212,17.4,4149702467,140,33.7,4149702473,213,1.4,4149702469,141,88.4,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988525,274,1,1,25,7,6lezh5aazy0xca1800e5dqxwl,1,33.6,89.6,2023-03-31T09:11:10.308Z,2023-03-31T09:11:11Z,4149702485,213,4.4,4149702483,212,16.1,4149702479,140,28.5,4149702477,56,Back,4149702481,141,67.2,,,,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988547,275,1,1,25,8,6lezh5aazy0xca1800e5dqxwl,1,28,68.4,2023-03-31T09:11:11.684Z,2023-03-31T09:11:15Z,4149702591,212,14.3,4149702589,141,88.6,4149702587,140,31.8,4149702593,213,1.3,4149702585,56,Back,,,,,,,,,,8t39sfyi8s85bs1ptjymmbd1x,B. Warland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988561,276,1,1,25,12,6lezh5aazy0xca1800e5dqxwl,1,35.1,86.9,2023-03-31T09:11:15.620Z,2023-03-31T09:11:21Z,4149702651,1,,4149702643,140,32.0,4149702645,141,37.3,4149702649,213,4.6,4149702647,212,33.9,4149702641,56,Back,,,,,,,9p4eptchs6yk33mzve5acbth,R. Kitto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988565,277,1,1,25,18,6lezh5aazy0xca1800e5dqxwl,1,40.9,37.4,2023-03-31T09:11:21.461Z,2023-03-31T09:11:23Z,4149702679,140,68.8,4149702677,56,Center,4149702687,1,,4149702681,141,63.9,4149702675,155,,4149702685,213,0.6,4149702683,212,34.4,,,,9l5seuy6ggcvpqnt5ekxn1pii,L. Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988567,278,61,1,25,20,6lezh5aazy0xca1800e5dqxwl,0,68.8,63.9,2023-03-31T09:11:23.556Z,2023-03-31T09:11:23Z,4149702691,56,Center,,,,,,,,,,,,,,,,,,,,,,4j4nenchzzxi4a96o7jqdpgid,Z. Clough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988571,257,52,1,25,21,6h553bwfqkoxayuv80uikkn42,1,12.4,38.3,2023-03-31T09:11:24.445Z,2023-03-31T16:11:29Z,4149857341,376,,,,,,,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988605,258,1,1,25,23,6h553bwfqkoxayuv80uikkn42,1,12,39.4,2023-03-31T09:11:26.269Z,2023-03-31T09:11:32Z,4149702835,123,,4149702841,141,35.5,4149702839,140,27.8,4149702837,56,Back,4149702845,213,6.1,4149702843,212,16.8,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988641,259,1,1,25,28,6h553bwfqkoxayuv80uikkn42,1,39.1,22.5,2023-03-31T09:11:31.964Z,2023-03-31T09:11:39Z,4149703015,213,5.1,4149703013,212,13.2,4149703009,140,44.1,4149703011,141,4.7,4149703007,56,Back,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526020009,928,3,1,25,31,6h553bwfqkoxayuv80uikkn42,0,42.6,7.5,2023-03-31T09:11:35.035Z,2023-03-31T16:12:02Z,4149857821,286,,4149857825,467,8wt0rz1iw4aon12zj6axq1sk5,4149857823,464,,4149857819,56,Back,,,,,,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988645,260,4,1,25,32,6h553bwfqkoxayuv80uikkn42,1,42.1,6,2023-03-31T09:11:35.459Z,2023-03-31T09:11:40Z,4149703031,286,,4149703025,56,Back,4149703023,13,,4149703029,265,,4149703033,233,279,4149703027,152,,,,,,,,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525988627,279,4,1,25,32,6lezh5aazy0xca1800e5dqxwl,0,57.9,94,2023-03-31T09:11:35.460Z,2023-03-31T09:12:08Z,4149702931,56,Left,4149702937,285,,4149703039,233,260,4149702929,13,,4149702935,265,,4149702933,152,,,,,,,,8wt0rz1iw4aon12zj6axq1sk5,C. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
