id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2494416703,197,49,1,15,34,chu9blh367xs3yumct5tqto2q,1,66.4,21.6,2023-01-01T04:17:54.085Z,2023-01-01T04:17:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416705,198,1,1,15,35,chu9blh367xs3yumct5tqto2q,0,66.4,21.6,2023-01-01T04:17:55.126Z,2023-01-01T04:17:56Z,3962336101,141,0.0,3962336103,212,19.8,3962336105,213,5.3,3962336097,56,Right,3962336099,140,77.5,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416711,153,5,1,15,37,38ui5tfi8anjuh533emny2tz1,1,19.6,101.7,2023-01-01T04:17:56.432Z,2023-01-01T04:20:05Z,3962336115,56,Back,3962336117,347,,3962336119,233,199,,,,,,,,,,,,,,,,4rg5d1oo8rtclemhci81i6xg5,R. Mak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416707,199,5,1,15,37,chu9blh367xs3yumct5tqto2q,0,80.4,-1.7,2023-01-01T04:17:56.432Z,2023-01-01T04:17:58Z,3962336107,56,Right,3962336109,347,,3962336125,233,153,,,,,,,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416723,154,1,1,15,56,38ui5tfi8anjuh533emny2tz1,1,16.7,100,2023-01-01T04:18:15.853Z,2023-01-01T04:18:25Z,3962336149,56,Back,3962336157,213,5.6,3962336147,107,,3962336153,141,90.3,3962336223,189,,3962336155,212,11.8,3962336151,140,25.4,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416727,155,1,1,15,58,38ui5tfi8anjuh533emny2tz1,1,25.5,90.3,2023-01-01T04:18:17.229Z,2023-01-01T04:18:19Z,3962336173,213,2.2,3962336167,140,23.0,3962336169,141,95.1,3962336165,56,Back,3962336171,212,4.2,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416729,156,1,1,15,59,38ui5tfi8anjuh533emny2tz1,0,23,95.1,2023-01-01T04:18:18.197Z,2023-01-01T04:23:03Z,3962336181,141,95.3,3962336193,286,,3962337773,155,,3962336187,236,,3962336189,233,201,3962336183,212,0.5,3962336185,213,0.3,3962336179,140,23.5,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,3962336177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416725,201,74,1,15,59,chu9blh367xs3yumct5tqto2q,1,77.3,4.3,2023-01-01T04:18:18.198Z,2023-01-01T04:18:20Z,3962336163,285,,3962336161,56,Right,3962336197,233,156,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416731,202,1,1,16,0,chu9blh367xs3yumct5tqto2q,1,66.2,11.6,2023-01-01T04:18:19.959Z,2023-01-01T04:18:21Z,3962336199,3,,3962336205,141,50.9,3962336207,212,26.8,3962336209,213,1.5,3962336203,140,67.9,3962336201,56,Center,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416733,203,49,1,16,2,chu9blh367xs3yumct5tqto2q,1,67.9,51,2023-01-01T04:18:21.302Z,2023-01-01T04:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416739,204,1,1,16,3,chu9blh367xs3yumct5tqto2q,1,68,52.5,2023-01-01T04:18:22.518Z,2023-01-01T04:18:25Z,3962336231,212,16.8,3962336227,140,55.0,3962336229,141,66.9,3962336233,213,2.5,3962336225,56,Center,,,,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416747,205,1,1,16,6,chu9blh367xs3yumct5tqto2q,1,56.6,73,2023-01-01T04:18:25.750Z,2023-01-01T04:18:30Z,3962336259,213,5.8,3962336253,140,59.1,3962336257,212,2.9,3962336255,141,71.1,3962336251,56,Center,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416749,206,1,1,16,11,chu9blh367xs3yumct5tqto2q,0,58,69.9,2023-01-01T04:18:30.214Z,2023-01-02T15:36:22Z,3962336267,141,62.9,3962336269,212,22.4,3962336263,56,Center,3963725009,155,,3962336265,140,78.8,3962336271,213,6.1,,,,,,,8q4a3xz1plwm6f06jawwvo5ih,B. Dartsmelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416753,157,1,1,16,12,38ui5tfi8anjuh533emny2tz1,1,25.5,36.9,2023-01-01T04:18:31.757Z,2023-01-01T04:18:34Z,3962336281,140,21.6,3962336285,212,11.1,3962336277,157,,3962336279,56,Back,3962336283,141,52.1,3962336289,1,,3962336287,213,1.9,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416755,158,49,1,16,15,38ui5tfi8anjuh533emny2tz1,1,21.2,59.7,2023-01-01T04:18:34.236Z,2023-01-01T04:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416757,159,1,1,16,15,38ui5tfi8anjuh533emny2tz1,0,21.2,59.7,2023-01-01T04:18:34.556Z,2023-01-01T04:18:38Z,3962336295,56,Back,3962336305,1,,3962336303,213,5.6,3962336299,141,27.0,3962336301,212,36.0,3962336293,157,,3962336297,140,48.2,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416759,207,1,1,16,18,chu9blh367xs3yumct5tqto2q,0,52.5,75.1,2023-01-01T04:18:37.270Z,2023-01-01T04:18:38Z,3962336313,141,81.2,3962336317,213,0.2,3962336309,56,Left,3962336307,3,,3962336311,140,75.1,3962336315,212,24.1,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416763,160,1,1,16,22,38ui5tfi8anjuh533emny2tz1,1,29.5,5.2,2023-01-01T04:18:42.077Z,2023-01-01T04:18:44Z,3962336331,213,0.8,3962336323,56,Back,3962336329,212,10.5,3962336327,141,15.8,3962336325,140,36.8,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416767,161,1,1,16,24,38ui5tfi8anjuh533emny2tz1,1,37.1,13.2,2023-01-01T04:18:43.901Z,2023-01-01T04:18:46Z,3962336341,140,38.3,3962336339,56,Back,3962336343,141,1.9,3962336347,213,4.9,3962336345,212,7.8,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416769,162,1,1,16,27,38ui5tfi8anjuh533emny2tz1,1,33.9,7.7,2023-01-01T04:18:46.637Z,2023-01-01T04:18:48Z,3962336355,141,8.5,3962336357,212,8.2,3962336353,140,26.1,3962336359,213,3.1,3962336351,56,Back,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416773,163,1,1,16,29,38ui5tfi8anjuh533emny2tz1,1,26.1,8.5,2023-01-01T04:18:48.445Z,2023-01-01T04:18:51Z,3962336373,141,21.3,3962336377,213,2.6,3962336375,212,17.5,3962336371,140,11.6,3962336369,56,Back,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416779,164,1,1,16,32,38ui5tfi8anjuh533emny2tz1,1,11.9,23.6,2023-01-01T04:18:51.149Z,2023-01-01T04:19:00Z,3962336399,141,70.8,3962336397,140,11.1,3962336405,1,,3962336395,56,Back,3962336403,213,1.6,3962336401,212,32.1,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416783,165,1,1,16,40,38ui5tfi8anjuh533emny2tz1,1,24.4,75.4,2023-01-01T04:18:59.966Z,2023-01-01T04:19:04Z,3962336415,196,,3962336425,213,5.4,3962336419,140,60.9,3962336427,1,,3962336413,155,,3962336423,212,61.5,3962336417,56,Right,3962336421,141,4.6,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416787,166,1,1,16,45,38ui5tfi8anjuh533emny2tz1,1,59.6,7.3,2023-01-01T04:19:04.796Z,2023-01-01T04:19:09Z,3962336435,56,Right,3962336443,213,6.2,3962336439,141,6.5,3962336441,212,12.3,3962336437,140,71.3,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416789,167,1,1,16,50,38ui5tfi8anjuh533emny2tz1,1,69,6.1,2023-01-01T04:19:09.548Z,2023-01-01T04:19:14Z,3962336449,140,57.4,3962336447,56,Right,3962336453,212,12.2,3962336455,213,3.2,3962336451,141,4.3,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416791,168,1,1,16,55,38ui5tfi8anjuh533emny2tz1,1,66.3,11.9,2023-01-01T04:19:14.429Z,2023-01-01T04:19:17Z,3962336459,56,Right,3962336461,140,69.1,3962336465,212,6.3,3962336463,141,20.1,3962336467,213,1.1,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416793,169,1,1,16,57,38ui5tfi8anjuh533emny2tz1,1,67.8,22.7,2023-01-01T04:19:16.165Z,2023-01-02T15:37:29Z,3963729435,140,70.7,3962336471,56,Right,3963729437,141,20.7,3963729439,212,3.3,3963729441,213,5.9,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416795,170,1,1,16,58,38ui5tfi8anjuh533emny2tz1,1,73,15,2023-01-01T04:19:18.124Z,2023-01-01T04:19:19Z,3962336477,141,2.5,3962336473,56,Right,3962336479,212,11.5,3962336481,213,4.0,3962336475,140,65.6,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416801,171,1,1,17,0,38ui5tfi8anjuh533emny2tz1,1,65.6,2.5,2023-01-01T04:19:19.245Z,2023-01-01T04:19:22Z,3962336503,213,2.2,3962336501,212,12.3,3962336495,56,Right,3962336499,141,16.7,3962336497,140,58.3,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416803,172,1,1,17,3,38ui5tfi8anjuh533emny2tz1,1,57.9,27.6,2023-01-01T04:19:22.493Z,2023-01-01T04:19:24Z,3962336513,212,23.1,3962336507,56,Back,3962336511,141,57.3,3962336509,140,47.2,3962336515,213,2.1,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416807,173,1,1,17,4,38ui5tfi8anjuh533emny2tz1,1,47.2,57.3,2023-01-01T04:19:24.125Z,2023-01-01T04:19:27Z,3962336531,213,5.3,3962336527,141,45.1,3962336529,212,9.8,3962336523,56,Center,3962336525,140,52.1,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416809,174,1,1,17,8,38ui5tfi8anjuh533emny2tz1,1,52,43.7,2023-01-01T04:19:27.229Z,2023-01-01T04:19:29Z,3962336541,212,12.7,3962336539,141,29.5,3962336537,140,59.8,3962336543,213,5.4,3962336535,56,Center,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416813,175,1,1,17,10,38ui5tfi8anjuh533emny2tz1,1,59.8,27.1,2023-01-01T04:19:29.437Z,2023-01-01T04:19:31Z,3962336555,141,16.8,3962336557,212,14.1,3962336559,213,3.7,3962336553,140,48.1,3962336551,56,Back,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416815,176,1,1,17,12,38ui5tfi8anjuh533emny2tz1,1,48.1,16.8,2023-01-01T04:19:31.213Z,2023-01-01T04:19:36Z,3962336569,212,8.8,3962336563,56,Back,3962336567,141,29.5,3962336571,213,1.8,3962336565,140,46.4,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416819,177,1,1,17,16,38ui5tfi8anjuh533emny2tz1,1,46.4,28.9,2023-01-01T04:19:35.901Z,2023-01-01T04:23:51Z,3962336581,140,52.6,3962336587,213,5.1,3962336583,141,3.1,3962336585,212,18.7,3962336579,56,Right,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416825,178,1,1,17,19,38ui5tfi8anjuh533emny2tz1,1,50,3.4,2023-01-01T04:19:39.069Z,2023-01-01T04:24:54Z,3962336601,56,Right,3962336605,141,0.5,3962336603,140,66.5,3962336609,213,6.2,3962336607,212,17.4,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416829,179,61,1,17,20,38ui5tfi8anjuh533emny2tz1,0,66.8,0.7,2023-01-01T04:19:40.125Z,2023-01-01T04:24:55Z,3962336617,56,Right,,,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416831,180,5,1,17,21,38ui5tfi8anjuh533emny2tz1,0,59,-1.8,2023-01-01T04:19:40.822Z,2023-01-01T04:20:06Z,3962336621,347,,3962336627,233,208,3962336619,56,Right,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416823,208,5,1,17,21,chu9blh367xs3yumct5tqto2q,1,41,101.8,2023-01-01T04:19:40.822Z,2023-01-01T04:19:44Z,3962336597,347,,3962336623,233,180,3962336595,56,Back,,,,,,,,,,,,,,,,3gpp1g8587gh95uzripmv9pwq,M. Natta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416837,209,1,1,17,35,chu9blh367xs3yumct5tqto2q,1,38.5,100,2023-01-01T04:19:54.310Z,2023-01-01T04:19:56Z,3962336661,213,5.5,3962336657,141,88.1,3962336659,212,13.6,3962336653,56,Back,3962336655,140,47.8,3962336651,107,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416839,210,1,1,17,36,chu9blh367xs3yumct5tqto2q,0,48.1,88,2023-01-01T04:19:56.103Z,2023-01-01T04:26:53Z,3962336665,56,Back,3962339191,233,251,3962336671,212,1.4,3962336667,140,48.1,3962336669,141,90.1,3962336673,213,1.6,3962339129,286,,3962339127,236,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494417495,251,74,1,17,36,38ui5tfi8anjuh533emny2tz1,1,53.8,17.4,2023-01-01T04:19:56.104Z,2023-01-01T04:26:55Z,3962339187,56,Right,3962339195,233,210,3962339189,285,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416841,181,49,1,17,37,38ui5tfi8anjuh533emny2tz1,1,62.9,3.2,2023-01-01T04:19:56.636Z,2023-01-01T04:27:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416845,182,1,1,17,37,38ui5tfi8anjuh533emny2tz1,1,62.9,3.2,2023-01-01T04:19:56.989Z,2023-01-01T04:27:51Z,3962336685,141,10.3,3962336683,140,66.5,3962336689,213,0.9,3962336687,212,6.1,3962336681,56,Right,,,,,,,,,,bu8z6ig5wrrtgsm1qhe4fxe51,M. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416851,183,1,1,17,39,38ui5tfi8anjuh533emny2tz1,1,66.7,10.4,2023-01-01T04:19:58.253Z,2023-01-01T04:27:05Z,3962336709,141,16.1,3962336707,140,58.0,3962336711,212,9.9,3962336713,213,2.7,3962336705,56,Right,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416853,184,1,1,17,44,38ui5tfi8anjuh533emny2tz1,1,58,16.1,2023-01-01T04:20:03.293Z,2023-01-01T04:20:04Z,3962336721,141,15.3,3962336719,140,42.8,3962336717,56,Back,3962336723,212,16.0,3962336725,213,3.2,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416859,185,1,1,17,45,38ui5tfi8anjuh533emny2tz1,1,42.8,15.3,2023-01-01T04:20:04.189Z,2023-01-01T04:20:07Z,3962336745,213,1.9,3962336737,56,Back,3962336741,141,54.8,3962336739,140,33.6,3962336743,212,28.5,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416867,186,1,1,17,48,38ui5tfi8anjuh533emny2tz1,1,33.6,55.1,2023-01-01T04:20:07.501Z,2023-01-01T04:20:15Z,3962336775,212,20.8,3962336777,213,4.5,3962336773,141,25.0,3962336769,56,Back,3962336771,140,29.9,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416873,187,1,1,17,56,38ui5tfi8anjuh533emny2tz1,0,44.5,30.1,2023-01-01T04:20:15.630Z,2023-01-01T04:28:22Z,3962336795,141,67.8,3962336797,212,46.5,3962336801,1,,3962336799,213,0.6,3962336793,140,81.5,3962336789,155,,3962336791,56,Center,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416877,211,1,1,18,0,chu9blh367xs3yumct5tqto2q,0,20.5,33.4,2023-01-01T04:20:19.958Z,2023-01-01T04:20:20Z,3962336815,212,13.9,3962336809,56,Back,3962336811,140,27.5,3962336807,3,,3962336813,141,50.7,3962336817,213,1.0,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416879,188,1,1,18,2,38ui5tfi8anjuh533emny2tz1,1,74.9,46.7,2023-01-01T04:20:21.149Z,2023-01-01T04:20:22Z,3962336821,140,79.7,3962336819,56,Center,3962336827,213,1.0,3962336823,141,59.6,3962336825,212,10.1,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416881,189,1,1,18,3,38ui5tfi8anjuh533emny2tz1,0,79.7,59.6,2023-01-01T04:20:22.205Z,2023-01-01T04:20:24Z,3962336835,141,58.5,3962336831,56,Center,3962336833,140,70.7,3962336839,213,3.2,3962336837,212,9.5,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416889,212,49,1,18,6,chu9blh367xs3yumct5tqto2q,1,31.6,43.6,2023-01-01T04:20:25.302Z,2023-01-01T04:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416891,213,3,1,18,6,chu9blh367xs3yumct5tqto2q,0,33.9,39.1,2023-01-01T04:20:25.861Z,2023-01-02T15:38:58Z,3962340251,286,,3963735873,465,,3962336857,56,Back,3962340247,233,282,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494417781,282,7,1,18,6,38ui5tfi8anjuh533emny2tz1,1,66.1,60.9,2023-01-01T04:20:25.862Z,2023-01-02T15:40:25Z,3962340241,285,,3962340239,56,Center,3963742123,384,,3962340243,233,213,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416965,197,1,1,18,7,38ui5tfi8anjuh533emny2tz1,1,58,58.8,2023-01-01T04:20:27.037Z,2023-01-02T15:40:22Z,3962341475,141,54.3,3962341473,140,59.0,3962341479,213,5.0,3962341477,212,3.2,3962337087,56,Center,,,,,,,,,,7nkjqwtji300a54ubhxn5f179,J. Rodwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416897,214,43,1,18,7,chu9blh367xs3yumct5tqto2q,1,0,0,2023-01-01T04:20:27.046Z,2023-01-01T04:32:49Z,3962336881,213,1.9,3962336875,140,39.5,3962341373,144,1,3962336873,56,Back,3962336879,212,4.8,3962336877,141,48.5,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416893,190,49,1,18,9,38ui5tfi8anjuh533emny2tz1,1,55.4,53.7,2023-01-01T04:20:28.221Z,2023-01-01T04:20:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416901,191,1,1,18,9,38ui5tfi8anjuh533emny2tz1,1,55.4,53.7,2023-01-01T04:20:28.444Z,2023-01-01T04:20:29Z,3962336889,56,Back,3962336891,140,44.4,3962336895,212,12.1,3962336897,213,3.5,3962336893,141,48.2,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416903,215,43,1,18,10,chu9blh367xs3yumct5tqto2q,1,0,0,2023-01-01T04:20:29.238Z,2023-01-01T04:31:16Z,3962340751,144,61,3962336901,56,Back,,,,,,,,,,,,,,,,,,,6lu5jfgq3rxunqnbbxpu8ztyi,K. Grozos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416907,192,1,1,18,10,38ui5tfi8anjuh533emny2tz1,1,44.4,48.2,2023-01-01T04:20:29.261Z,2023-01-01T04:20:32Z,3962336917,212,13.4,3962336919,213,6.0,3962336913,140,56.7,3962336911,56,Center,3962336915,141,43.1,,,,,,,,,,9634dv110vlqnf02k4yif14np,J. Donachie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416909,193,1,1,18,13,38ui5tfi8anjuh533emny2tz1,1,56.7,43.1,2023-01-01T04:20:32.445Z,2023-01-01T04:34:03Z,3962336931,212,44.6,3962337057,1,,3962336927,140,87.0,3962336929,141,89.0,3962336933,213,0.8,3962336923,155,,3962336925,56,Left,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416919,194,1,1,18,14,38ui5tfi8anjuh533emny2tz1,0,83.8,80.5,2023-01-01T04:20:33.221Z,2023-01-02T15:40:39Z,3962336967,56,Center,3962336963,2,,3962336969,140,91.8,3963742993,223,,3962336971,141,51.2,3963742995,20,,3962336965,155,,3962336975,213,5.1,4rg5d1oo8rtclemhci81i6xg5,R. Mak,3962336973,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416929,216,12,1,18,15,chu9blh367xs3yumct5tqto2q,1,9.7,45.2,2023-01-01T04:20:34.742Z,2023-01-02T15:40:46Z,3962337003,15,,3962336995,140,23.8,3962337001,213,5.6,3962336997,141,27.9,3962336999,212,18.9,3962336993,56,Back,,,,,,,4hudkn0jcog2v9q8qv1vngij9,J. Elsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494418059,338,61,1,18,16,38ui5tfi8anjuh533emny2tz1,1,78.9,67.8,2023-01-01T04:20:36.103Z,2023-01-02T15:41:10Z,3962342385,56,Center,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416937,217,43,1,18,20,chu9blh367xs3yumct5tqto2q,1,0,0,2023-01-01T04:20:39.790Z,2023-01-01T04:34:52Z,3962341887,144,61,3962337015,56,Back,,,,,,,,,,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494416933,195,61,1,18,22,38ui5tfi8anjuh533emny2tz1,0,66.3,92.6,2023-01-01T04:20:41.260Z,2023-01-01T04:20:41Z,3962337009,56,Left,,,,,,,,,,,,,,,,,,,,,,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
