id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2475235687,550,1,2,54,14,c33jm806py6adse5wv9wx6ch1,1,59.5,93.3,2022-10-22T09:58:08.173Z,2022-10-22T09:58:10Z,3861212405,140,53.5,3861212411,213,3.0,3861212407,141,94.7,3861212409,212,6.4,3861212403,56,Left,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235691,551,1,2,54,16,c33jm806py6adse5wv9wx6ch1,1,49.7,95,2022-10-22T09:58:10.765Z,2022-10-22T09:58:16Z,3861212441,56,Back,3861212449,213,3.7,3861212443,140,38.0,3861212447,212,14.7,3861212445,141,83.0,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235701,552,1,2,54,21,c33jm806py6adse5wv9wx6ch1,1,32.3,70,2022-10-22T09:58:15.997Z,2022-10-22T09:58:18Z,3861212507,56,Back,3861212515,213,4.7,3861212509,140,32.3,3861212513,212,22.0,3861212511,141,37.6,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235707,553,1,2,54,24,c33jm806py6adse5wv9wx6ch1,1,32.4,36,2022-10-22T09:58:18.612Z,2022-10-22T09:58:20Z,3861212555,212,13.3,3861212557,213,0.1,3861212549,56,Back,3861212553,141,38.6,3861212551,140,45.0,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235709,554,1,2,54,26,c33jm806py6adse5wv9wx6ch1,1,45,38.6,2022-10-22T09:58:20.637Z,2022-10-22T09:58:21Z,3861212567,140,36.4,3861212565,56,Back,3861212573,213,3.1,3861212569,141,39.2,3861212571,212,9.0,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235713,555,1,2,54,27,c33jm806py6adse5wv9wx6ch1,1,36.4,39.2,2022-10-22T09:58:21.237Z,2022-10-22T09:58:22Z,3861212587,56,Back,3861212595,213,1.6,3861212589,140,36.4,3861212593,212,26.7,3861212591,141,78.4,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235721,556,1,2,54,28,c33jm806py6adse5wv9wx6ch1,1,36.7,77.5,2022-10-22T09:58:22.373Z,2022-10-22T09:58:24Z,3861212617,56,Center,3861212625,213,6.3,3861212621,141,77.2,3861212619,140,54.2,3861212623,212,18.4,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235727,557,1,2,54,30,c33jm806py6adse5wv9wx6ch1,1,53.5,77.9,2022-10-22T09:58:24.221Z,2022-10-22T09:58:25Z,3861212651,141,95.0,3861212653,212,13.5,3861212649,140,47.0,3861212655,213,2.1,3861212647,56,Back,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235739,558,1,2,54,31,c33jm806py6adse5wv9wx6ch1,1,47,95,2022-10-22T09:58:25.726Z,2022-10-22T09:58:30Z,3861212711,212,14.5,3861212709,141,85.0,3861212713,213,3.6,3861212707,140,34.8,3861212705,56,Back,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235751,559,1,2,54,36,c33jm806py6adse5wv9wx6ch1,1,33.3,76.9,2022-10-22T09:58:30.229Z,2022-10-22T09:58:32Z,3861212765,140,19.5,3861212767,141,59.6,3861212771,213,3.8,3861212763,56,Back,3861212769,212,18.7,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235769,560,2,2,54,38,c33jm806py6adse5wv9wx6ch1,1,20.8,51.2,2022-10-22T09:58:32.310Z,2022-10-22T09:58:54Z,3861212895,140,52.7,3861212903,1,,3861212897,141,11.4,3861213017,7,af7c4t8wp0341io4x0dl02ac5,3861212893,56,Right,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235785,537,55,2,54,38,9xmhnv6im8h7c9e17oqvcx8gl,1,44.9,80.6,2022-10-22T09:58:32.311Z,2022-10-22T10:20:01Z,3861213109,189,,,,,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235779,536,43,2,54,44,9xmhnv6im8h7c9e17oqvcx8gl,1,0,0,2022-10-22T09:58:38.964Z,2022-10-22T09:58:44Z,3861212991,144,44,3861212971,285,0,3861212969,56,Back,,,,,,,,,,,,,,,,2wnqoxtt8xlglpndyjb5rb622,Cadete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235771,561,43,2,54,45,c33jm806py6adse5wv9wx6ch1,1,0,0,2022-10-22T09:58:39.357Z,2022-10-22T09:58:43Z,3861212965,144,44,3861212911,56,Right,3861212913,286,0,,,,,,,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235829,538,1,2,55,6,9xmhnv6im8h7c9e17oqvcx8gl,1,41.7,60.9,2022-10-22T09:59:00.500Z,2022-10-23T08:24:27Z,3861213265,241,,3861213273,212,5.6,3861213271,141,69.1,3861213267,56,Back,3861213275,213,1.6,3865575825,189,,3861213269,140,41.6,3861213263,5,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235851,539,1,2,55,8,9xmhnv6im8h7c9e17oqvcx8gl,1,41.7,71.5,2022-10-22T09:59:02.598Z,2022-10-22T09:59:11Z,3861213403,1,,3861213401,213,5.5,3861213395,140,84.0,3861213389,155,,3861213397,141,3.4,3861213393,56,Right,3861213391,196,,3861213399,212,64.2,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235865,540,1,2,55,17,9xmhnv6im8h7c9e17oqvcx8gl,1,86.1,25.5,2022-10-22T09:59:11.172Z,2022-10-22T09:59:15Z,3861213467,56,Right,3861213475,213,5.1,3861213469,140,89.4,3861213473,212,10.2,3861213471,141,11.4,,,,,,,,,,nf5y7om644176c52n91ptsyd,Nani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235867,541,1,2,55,21,9xmhnv6im8h7c9e17oqvcx8gl,0,89.3,5.5,2022-10-22T09:59:15.285Z,2022-10-22T09:59:18Z,3861213485,56,Right,3861213487,140,89.0,3861213491,212,2.9,3861213493,213,1.7,3861213489,141,9.7,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235873,562,49,2,55,22,c33jm806py6adse5wv9wx6ch1,1,9.3,84.5,2022-10-22T09:59:16.928Z,2022-10-23T08:25:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235879,563,1,2,55,23,c33jm806py6adse5wv9wx6ch1,1,9.3,84.5,2022-10-22T09:59:17.207Z,2022-10-23T08:25:05Z,3861213563,56,Back,3861213571,213,5.9,3861213569,212,11.6,3861213567,141,78.4,3861213565,140,19.6,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235881,564,1,2,55,26,c33jm806py6adse5wv9wx6ch1,1,21.2,77.3,2022-10-22T09:59:20.983Z,2022-10-22T09:59:22Z,3861213579,56,Back,3861213583,141,69.4,3861213581,140,23.7,3861213585,212,6.0,3861213587,213,5.2,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235891,565,1,2,55,27,c33jm806py6adse5wv9wx6ch1,1,23.7,69.4,2022-10-22T09:59:21.879Z,2022-10-22T09:59:24Z,3861213617,56,Back,3861213625,213,2.1,3861213619,140,16.5,3861213621,141,88.0,3861213623,212,14.7,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235899,566,1,2,55,30,c33jm806py6adse5wv9wx6ch1,1,20.6,85.3,2022-10-22T09:59:24.375Z,2022-10-22T09:59:27Z,3861213687,213,5.2,3861213685,212,8.5,3861213681,140,24.5,3861213683,141,74.4,3861213679,56,Back,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235929,567,1,2,55,33,c33jm806py6adse5wv9wx6ch1,1,25.5,74.5,2022-10-22T09:59:27.583Z,2022-10-22T09:59:34Z,3861213807,212,18.2,3861213805,141,47.8,3861213801,56,Back,3861213809,213,4.7,3861213803,140,25.4,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235937,568,1,2,55,40,c33jm806py6adse5wv9wx6ch1,1,31.2,34.9,2022-10-22T09:59:34.495Z,2022-10-22T09:59:37Z,3861213863,212,8.1,3861213857,56,Back,3861213861,141,41.9,3861213865,213,0.6,3861213859,140,37.4,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235943,569,1,2,55,43,c33jm806py6adse5wv9wx6ch1,1,37.2,42.8,2022-10-22T09:59:37.207Z,2022-10-22T09:59:38Z,3861213881,140,34.0,3861213891,156,,3861213879,56,Back,3861213883,141,39.7,3861213885,212,4.0,3861213887,213,3.7,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235947,570,1,2,55,44,c33jm806py6adse5wv9wx6ch1,1,34,39.7,2022-10-22T09:59:38.487Z,2022-10-22T09:59:39Z,3861213925,213,2.1,3861213917,56,Back,3861213919,140,24.0,3861213921,141,63.7,3861213923,212,19.4,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235951,571,1,2,55,45,c33jm806py6adse5wv9wx6ch1,1,24,63.7,2022-10-22T09:59:39.352Z,2022-10-22T09:59:41Z,3861213953,56,Back,3861213959,212,17.3,3861213957,141,64.5,3861213961,213,0.0,3861213955,140,40.5,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235959,572,1,2,55,46,c33jm806py6adse5wv9wx6ch1,1,40.7,66.7,2022-10-22T09:59:40.944Z,2022-10-22T09:59:44Z,3861214005,56,Left,3861214007,140,53.7,3861214011,212,19.5,3861214009,141,87.1,3861214013,213,0.8,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235973,573,1,2,55,50,c33jm806py6adse5wv9wx6ch1,1,46.7,96.5,2022-10-22T09:59:44.696Z,2022-10-22T09:59:48Z,3861214067,140,29.7,3861214065,56,Back,3861214073,213,3.4,3861214069,141,88.7,3861214071,212,18.6,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475235989,574,1,2,55,53,c33jm806py6adse5wv9wx6ch1,1,32.2,86,2022-10-22T09:59:47.984Z,2022-10-22T09:59:52Z,3861214159,1,,3861214149,140,4.4,3861214153,141,50.4,3861214157,213,3.8,3861214155,212,37.9,3861214145,56,Back,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236005,575,1,2,55,58,c33jm806py6adse5wv9wx6ch1,1,4.7,46.4,2022-10-22T09:59:52.273Z,2022-10-22T09:59:57Z,3861214259,212,35.5,3861214251,155,,3861214253,56,Back,3861214257,141,6.5,3861214255,140,26.5,3861214261,213,5.4,3861214263,1,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236007,576,3,2,56,2,c33jm806py6adse5wv9wx6ch1,0,29.1,5.8,2022-10-22T09:59:56.960Z,2022-10-23T08:25:57Z,3861214267,56,Back,3865578353,464,,3861214327,233,542,3861214269,285,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236015,542,7,2,56,2,9xmhnv6im8h7c9e17oqvcx8gl,1,70.9,94.2,2022-10-22T09:59:56.961Z,2022-10-23T08:25:59Z,3865578419,385,,3861214311,56,Left,3861214319,233,576,3861214309,167,,3861214313,286,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236017,543,5,2,56,4,9xmhnv6im8h7c9e17oqvcx8gl,0,69.7,101.6,2022-10-22T09:59:58.544Z,2022-10-22T10:17:51Z,3861214383,233,577,3861214315,56,Left,3861214317,347,,,,,,,,,,,,,,,,,91lwbi9gd4crrnmt30yld307p,C. Ikonomidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236029,577,5,2,56,4,c33jm806py6adse5wv9wx6ch1,1,30.3,-1.6,2022-10-22T09:59:58.544Z,2022-10-22T10:00:05Z,3861214373,347,,3861214371,56,Back,3861214375,233,543,,,,,,,,,,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236045,578,1,2,56,10,c33jm806py6adse5wv9wx6ch1,1,27.6,0,2022-10-22T10:00:04.856Z,2022-10-22T10:00:09Z,3861214457,56,Back,3861214465,213,1.5,3861214459,140,28.4,3861214463,212,12.7,3861214455,107,,3861214461,141,16.7,,,,,,,aeberiw2itt147h2mpjvd5rai,C. Talbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236053,579,1,2,56,15,c33jm806py6adse5wv9wx6ch1,1,36.1,27,2022-10-22T10:00:09.217Z,2022-10-22T10:00:12Z,3861214515,56,Back,3861214517,140,29.8,3861214519,141,59.7,3861214521,212,23.2,3861214523,213,1.9,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236063,580,1,2,56,18,c33jm806py6adse5wv9wx6ch1,1,36.5,64.5,2022-10-22T10:00:12.577Z,2022-10-22T10:00:15Z,3861214567,212,18.8,3861214563,140,54.0,3861214561,56,Center,3861214569,213,0.2,3861214565,141,70.6,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236089,581,1,2,56,21,c33jm806py6adse5wv9wx6ch1,1,62.5,76.9,2022-10-22T10:00:15.089Z,2022-10-23T08:26:37Z,3861214725,213,0.5,3861214723,212,15.2,3861214721,141,88.4,3861214881,210,13,3861214719,140,74.9,3861214717,56,Left,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236091,582,13,2,56,26,c33jm806py6adse5wv9wx6ch1,1,86.3,70.9,2022-10-22T10:00:20.105Z,2022-10-23T08:26:38Z,3861214733,64,,3861214903,231,51.3,3861214891,29,,3861214791,20,,3861214899,103,52.8,3861214897,102,39.0,3861214889,81,,3861214731,22,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,3861214887,120,,3861214901,230,3861214893,55,3861214735,56,Center,,,,,,,,,,,,98.4,581,,,,,,,,,,,,
2475236087,544,5,2,56,28,9xmhnv6im8h7c9e17oqvcx8gl,1,-1.4,55.8,2022-10-22T10:00:22.519Z,2022-10-22T10:00:24Z,3861214709,56,Back,3861214711,346,,3861214769,233,583,,,,,,,,,,,,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236095,583,5,2,56,28,c33jm806py6adse5wv9wx6ch1,0,101.4,44.2,2022-10-22T10:00:22.519Z,2022-10-22T10:17:51Z,3861214757,346,,3861214755,56,Center,3861214775,233,544,,,,,,,,,,,,,,,,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236137,545,1,2,56,40,9xmhnv6im8h7c9e17oqvcx8gl,1,3.1,44.3,2022-10-22T10:00:34.135Z,2022-10-22T10:00:35Z,3861214987,141,59.6,3861214995,237,,3861214981,56,Back,3861214989,212,11.4,3861214979,124,,3861214985,140,7.5,3861214991,213,1.2,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236151,546,1,2,56,41,9xmhnv6im8h7c9e17oqvcx8gl,1,8.2,60,2022-10-22T10:00:35.511Z,2022-10-22T10:00:40Z,3861215097,140,11.6,3861215099,141,35.2,3861215095,56,Back,3861215101,212,17.2,3861215103,213,4.9,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236155,547,1,2,56,45,9xmhnv6im8h7c9e17oqvcx8gl,0,20.1,33.9,2022-10-22T10:00:39.911Z,2022-10-22T10:00:41Z,3861215129,212,14.8,3861215131,213,5.9,3861215123,56,Back,3861215125,140,33.3,3861215127,141,26.2,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236169,584,8,2,56,46,c33jm806py6adse5wv9wx6ch1,1,58.6,84.2,2022-10-22T10:00:40.762Z,2022-10-23T09:03:13Z,3865580385,385,,3861215237,56,Left,,,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236179,548,1,2,56,52,9xmhnv6im8h7c9e17oqvcx8gl,0,53.6,4.9,2022-10-22T10:00:46.503Z,2022-10-22T10:00:49Z,3861215347,56,Right,3861215355,213,0.8,3861215349,140,62.6,3861215353,212,14.3,3861215351,141,20.7,,,,,,,,,,cx8wxcop4vdfapgaboyzqrsvd,J. Brimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236283,589,44,2,56,53,c33jm806py6adse5wv9wx6ch1,1,34.2,72.1,2022-10-22T10:00:47.466Z,2022-10-22T10:01:15Z,3861216125,285,,3861216123,56,Back,3861216129,233,549,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236181,549,44,2,56,53,9xmhnv6im8h7c9e17oqvcx8gl,0,65.8,27.9,2022-10-22T10:00:47.467Z,2022-10-22T10:01:15Z,3861215367,56,Center,3861215369,286,,3861216135,233,589,,,,,,,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236177,585,8,2,56,54,c33jm806py6adse5wv9wx6ch1,1,28.4,66,2022-10-22T10:00:48.178Z,2022-10-23T09:03:31Z,3865649149,384,,3861215341,56,Back,3861215379,15,,,,,,,,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236187,586,49,2,56,56,c33jm806py6adse5wv9wx6ch1,1,35.6,67.9,2022-10-22T10:00:50.842Z,2022-10-22T10:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236193,587,61,2,56,57,c33jm806py6adse5wv9wx6ch1,1,41.7,74.2,2022-10-22T10:00:51.121Z,2022-10-23T09:03:44Z,3861215577,238,,3861215461,56,Back,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236357,550,5,2,56,58,9xmhnv6im8h7c9e17oqvcx8gl,1,56.8,-1.4,2022-10-22T10:00:52.970Z,2022-10-22T10:17:52Z,3861216499,347,,3861216501,233,588,3861216497,56,Right,,,,,,,,,,,,,,,,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236199,588,5,2,56,58,c33jm806py6adse5wv9wx6ch1,0,43.2,101.4,2022-10-22T10:00:52.970Z,2022-10-22T10:01:34Z,3861216509,233,550,3861215503,347,,3861215501,56,Back,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236359,551,1,2,57,39,9xmhnv6im8h7c9e17oqvcx8gl,1,46.3,0,2022-10-22T10:01:33.432Z,2022-10-22T10:01:37Z,3861216521,140,46.4,3861216519,56,Back,3861216523,141,2.8,3861216527,213,1.5,3861216517,107,,3861216525,212,3.0,3861216577,238,,,,,2g39f2y5dqwg3q4sw2jf6x6g9,S. Nigro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236361,552,61,2,57,40,9xmhnv6im8h7c9e17oqvcx8gl,1,46.4,2.8,2022-10-22T10:01:34.325Z,2022-10-22T10:01:35Z,3861216537,238,,3861216531,56,Back,,,,,,,,,,,,,,,,,,,yhkueqgsvvd5fzdffg9nky51,Roderick Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236367,590,49,2,57,42,c33jm806py6adse5wv9wx6ch1,1,8.8,80.6,2022-10-22T10:01:36.724Z,2022-10-22T10:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236411,591,1,2,57,49,c33jm806py6adse5wv9wx6ch1,1,13.2,54.3,2022-10-22T10:01:43.052Z,2022-10-22T10:01:47Z,3861216805,212,20.7,3861216807,213,5.0,3861216803,141,25.2,3861216799,56,Back,3861216801,140,19.0,,,,,,,,,,77gcx1qotysu9hbi2hw2gjsvd,T. Glover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236415,592,1,2,57,53,c33jm806py6adse5wv9wx6ch1,1,22.8,22.1,2022-10-22T10:01:47.708Z,2022-10-22T10:01:49Z,3861216839,213,0.4,3861216831,56,Back,3861216833,140,30.6,3861216835,141,26.5,3861216837,212,8.7,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236433,593,1,2,57,55,c33jm806py6adse5wv9wx6ch1,1,29.4,26.2,2022-10-22T10:01:49.228Z,2022-10-22T10:01:52Z,3861216907,56,Back,3861216915,213,3.8,3861216913,212,10.8,3861216909,140,21.3,3861216911,141,16.4,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236457,594,2,2,57,57,c33jm806py6adse5wv9wx6ch1,1,22.8,8.8,2022-10-22T10:01:51.932Z,2022-10-22T10:02:01Z,3861217045,140,73.7,3861217047,141,24.7,3861217043,56,Center,3861217127,7,af7c4t8wp0341io4x0dl02ac5,3861217053,1,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236469,553,55,2,57,57,9xmhnv6im8h7c9e17oqvcx8gl,1,19.3,67.5,2022-10-22T10:01:51.933Z,2022-10-22T10:20:01Z,3861217241,189,,,,,,,,,,,,,,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236513,554,1,2,58,16,9xmhnv6im8h7c9e17oqvcx8gl,1,10.1,64.3,2022-10-22T10:02:10.985Z,2022-10-22T10:02:38Z,3861217333,5,,3861217339,140,12.3,3861217341,141,67.2,3861217337,56,Back,3861217343,212,3.0,3861217345,213,0.7,3861217335,241,,,,,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236519,555,1,2,58,18,9xmhnv6im8h7c9e17oqvcx8gl,0,11.7,80.2,2022-10-22T10:02:12.772Z,2022-10-23T09:05:46Z,3861217375,212,26.7,3861217377,213,0.6,3861217367,155,,3861217371,140,33.0,3861217369,56,Back,3861217373,141,100.0,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475236521,556,5,2,58,20,9xmhnv6im8h7c9e17oqvcx8gl,0,34.9,101.5,2022-10-22T10:02:14.442Z,2022-10-22T10:17:52Z,3861217385,347,,3861241703,233,595,3861217383,56,Back,,,,,,,,,,,,,,,,7h5zy4yqn4pilij1tsmm2qmzt,G. Timotheou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
