id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2508976663,483,1,1,42,41,7jv344gvcvgqg7oeuc9u554dm,1,62.6,92.6,2023-02-18T09:51:11.039Z,2023-02-18T09:51:14Z,4038875583,140,48.1,4038875589,213,4.1,4038875587,212,26.8,4038875585,141,60.2,4038875581,56,Back,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976671,484,1,1,42,44,7jv344gvcvgqg7oeuc9u554dm,1,47.6,60.2,2023-02-18T09:51:13.886Z,2023-02-18T09:51:17Z,4038875619,141,32.0,4038875615,56,Back,4038875621,212,19.2,4038875617,140,48.1,4038875623,213,4.7,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976677,485,1,1,42,47,7jv344gvcvgqg7oeuc9u554dm,1,61.4,25.4,2023-02-18T09:51:17.567Z,2023-02-18T09:51:21Z,4038875669,141,23.3,4038875673,213,6.1,4038875667,140,69.1,4038875665,56,Center,4038875671,212,8.2,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976679,486,1,1,42,51,7jv344gvcvgqg7oeuc9u554dm,1,63.8,30.1,2023-02-18T09:51:20.864Z,2023-02-18T09:51:24Z,4038875689,155,,4038875699,212,44.4,4038875693,56,Left,4038875703,1,,4038875697,141,95.1,4038875695,140,67.8,4038875701,213,1.5,4038875691,196,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976683,487,1,1,42,54,7jv344gvcvgqg7oeuc9u554dm,1,67.8,95.3,2023-02-18T09:51:24.398Z,2023-02-18T09:51:26Z,4038875737,56,Left,4038875739,140,61.4,4038875745,213,4.0,4038875741,141,83.4,4038875743,212,10.5,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976703,488,1,1,42,56,7jv344gvcvgqg7oeuc9u554dm,1,61.5,83.6,2023-02-18T09:51:26.463Z,2023-02-18T09:51:38Z,4038875877,56,Left,4038875883,212,10.2,4038875879,140,67.7,4038875881,141,95.1,4038875885,213,0.9,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976705,489,4,1,43,2,7jv344gvcvgqg7oeuc9u554dm,1,86,94.3,2023-02-18T09:51:31.734Z,2023-02-18T09:51:54Z,4038876051,233,363,4038875891,56,Left,4038875889,13,,4038875893,152,,4038875895,265,,4038875897,286,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976691,363,4,1,43,2,chu9blh367xs3yumct5tqto2q,0,14,5.7,2023-02-18T09:51:31.735Z,2023-02-18T09:51:54Z,4038875805,152,,4038876055,233,489,4038875801,56,Back,4038875807,265,,4038875809,285,,4038875799,13,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976699,364,17,1,43,7,chu9blh367xs3yumct5tqto2q,1,0,0,2023-02-18T09:51:36.930Z,2023-02-18T09:51:38Z,4038875869,392,,4038875867,31,,4038875871,13,243,,,,,,,,,,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976785,490,1,1,43,53,7jv344gvcvgqg7oeuc9u554dm,1,85.6,93.6,2023-02-18T09:52:22.862Z,2023-02-21T11:44:03Z,4038876365,155,,4038876375,212,43.0,4038876361,2,,4038876371,140,96.0,4038876379,1,,4038876373,141,32.5,4038876367,152,,4038876377,213,5.0,6cke7ckocw7epjg5gj6exuytx,C. Noone,4038876363,5,,4038876369,56,4047477819,72,,Center,4047477817,224,,,,,,,,,,,,,,,,,,
2508976787,491,44,1,43,57,7jv344gvcvgqg7oeuc9u554dm,1,95,33.4,2023-02-18T09:52:26.896Z,2023-02-18T09:52:28Z,4038876393,233,365,4038876389,56,Center,4038876391,286,,,,,,,,,,,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976781,365,44,1,43,57,chu9blh367xs3yumct5tqto2q,0,5,66.6,2023-02-18T09:52:26.897Z,2023-02-18T09:52:28Z,4038876351,56,Back,4038876397,233,491,4038876353,285,,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976791,492,1,1,43,57,7jv344gvcvgqg7oeuc9u554dm,0,96,32.5,2023-02-18T09:52:27.662Z,2023-02-18T09:52:28Z,4038876423,141,44.5,4038876427,213,2.0,4038876419,56,Center,4038876417,3,,4038876425,212,8.9,4038876421,140,92.7,,,,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976789,366,8,1,43,58,chu9blh367xs3yumct5tqto2q,1,5.3,54.2,2023-02-18T09:52:28.306Z,2023-02-21T11:44:06Z,4038876405,56,Back,4038876415,15,,4047477849,385,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976795,493,3,1,43,59,7jv344gvcvgqg7oeuc9u554dm,0,93.2,47.6,2023-02-18T09:52:29.271Z,2023-02-21T11:44:10Z,4047477939,464,,4038879325,233,367,4038876449,286,,4038876447,56,Center,,,,,,,,,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976797,367,7,1,43,59,chu9blh367xs3yumct5tqto2q,0,6.8,52.4,2023-02-18T09:52:29.272Z,2023-02-21T11:44:13Z,4038879301,56,Back,4047477979,385,,4038879317,233,493,4038879303,285,,,,,,,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977275,522,1,1,44,0,7jv344gvcvgqg7oeuc9u554dm,1,92.2,45.6,2023-02-18T09:52:29.719Z,2023-02-18T10:08:23Z,4038879889,56,Center,4038879893,141,41.7,4038879897,213,5.7,4038880223,210,15,4038879895,212,4.5,4038879891,140,95.7,4038880225,154,,,,,44cqwwuueirgp57r8ks0725t5,M. Millar,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2508976803,494,15,1,44,1,7jv344gvcvgqg7oeuc9u554dm,1,94.1,42.4,2023-02-18T09:52:31.567Z,2023-02-18T10:08:23Z,4038877375,147,46.2,4038876471,56,Center,4038880231,72,,4038877365,80,,4038876469,17,,4038877373,146,98.9,4038877309,233,369,4038880241,328,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,4038877367,102,46.3,4038880235,154,4038880237,55,522,,4038880233,29,4038877369,103,19.6,,4038877287,24,,,,,,,,,,,,
2508976821,369,10,1,44,1,chu9blh367xs3yumct5tqto2q,1,0.8,51.7,2023-02-18T09:52:31.667Z,2023-02-21T11:44:17Z,4038876577,179,,4038876575,173,,4038880153,21,,4047478065,377,,4038876581,56,Back,4038877313,233,494,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976825,495,81,1,44,5,7jv344gvcvgqg7oeuc9u554dm,0,99.3,0.7,2023-02-18T09:52:35.574Z,2023-02-18T09:57:05Z,4038876599,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976829,370,5,1,44,7,chu9blh367xs3yumct5tqto2q,0,4.1,101.8,2023-02-18T09:52:37.494Z,2023-02-18T10:02:54Z,4038876677,233,496,4038876607,56,Back,4038876609,347,,,,,,,,,,,,,,,,,30x4bcy7zsqgreti63wpds0yd,J. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976843,496,5,1,44,7,7jv344gvcvgqg7oeuc9u554dm,1,95.9,-1.8,2023-02-18T09:52:37.494Z,2023-02-18T09:57:09Z,4038876671,347,,4038876673,233,370,4038876669,56,Right,,,,,,,,,,,,,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976845,497,1,1,44,14,7jv344gvcvgqg7oeuc9u554dm,1,97.8,0,2023-02-18T09:52:44.446Z,2023-02-18T09:52:45Z,4038876701,212,22.9,4038876705,1,,4038876695,56,Right,4038876693,107,,4038876699,141,16.6,4038876697,140,79.5,4038876703,213,2.6,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976851,498,1,1,44,16,7jv344gvcvgqg7oeuc9u554dm,1,79.6,16.9,2023-02-18T09:52:45.854Z,2023-02-21T11:44:22Z,4038876725,155,,4038876731,141,61.1,4038876735,213,1.3,4047478223,223,,4038876727,56,Center,4038876723,2,,4038876729,140,87.4,4047478225,72,,6i6sc8ttypctphire7scntu51,A. Šušnjar,4038876733,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976853,499,61,1,44,18,7jv344gvcvgqg7oeuc9u554dm,0,87.4,60.8,2023-02-18T09:52:47.758Z,2023-02-18T09:52:48Z,4038876739,56,Center,,,,,,,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976859,371,12,1,44,19,chu9blh367xs3yumct5tqto2q,1,14.5,52.2,2023-02-18T09:52:49.184Z,2023-02-18T09:52:50Z,4038876771,141,8.2,4038876775,213,5.1,4038876767,56,Back,4038876773,212,32.1,4038876769,140,25.5,4038876777,15,,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976869,372,49,1,44,23,chu9blh367xs3yumct5tqto2q,1,27.1,4.6,2023-02-18T09:52:53.296Z,2023-02-18T09:52:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976883,373,1,1,44,24,chu9blh367xs3yumct5tqto2q,0,27.6,4,2023-02-18T09:52:53.872Z,2023-02-18T09:52:56Z,4038876881,141,4.6,4038876875,155,,4038876885,213,0.0,4038876879,140,75.7,4038876883,212,50.5,4038876877,56,Right,4038876887,1,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976889,500,12,1,44,26,7jv344gvcvgqg7oeuc9u554dm,1,21.9,96.3,2023-02-18T09:52:55.878Z,2023-02-18T09:57:28Z,4038876943,15,,4038876915,141,100.0,4038876911,56,Back,4038876933,167,,4038876919,213,1.7,4038876913,140,21.3,4038876917,212,3.7,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976909,374,5,1,44,27,chu9blh367xs3yumct5tqto2q,1,76.9,-1.6,2023-02-18T09:52:57.473Z,2023-02-18T09:53:11Z,4038877065,347,,4038877067,233,501,4038877063,56,Right,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976891,501,5,1,44,27,7jv344gvcvgqg7oeuc9u554dm,0,23.1,101.6,2023-02-18T09:52:57.473Z,2023-02-18T10:02:54Z,4038877071,233,374,4038876925,56,Back,4038876927,347,,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976911,375,1,1,44,41,chu9blh367xs3yumct5tqto2q,1,75.1,0,2023-02-18T09:53:10.865Z,2023-02-18T09:53:12Z,4038877085,141,5.3,4038877081,56,Right,4038877087,212,21.2,4038877079,107,,4038877089,213,0.2,4038877083,140,94.8,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976919,376,1,1,44,42,chu9blh367xs3yumct5tqto2q,0,96.3,8.1,2023-02-18T09:53:12.160Z,2023-02-21T11:44:26Z,4038877157,213,1.4,4038877145,2,,4038877153,141,48.9,4038877149,56,Center,4047478319,20,,4038877155,212,28.1,4038877147,155,,4047478317,224,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,4038877151,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976921,377,5,1,44,46,chu9blh367xs3yumct5tqto2q,0,100.7,91.5,2023-02-18T09:53:16.082Z,2023-02-18T09:57:35Z,4038877163,56,Left,4038878193,346,,4038877231,233,502,,,,,,,,,,,,,,,,1u9k9c9uuoj9ktx8ctacv2ajt,T. Buhagiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976931,502,5,1,44,46,7jv344gvcvgqg7oeuc9u554dm,1,-0.7,8.5,2023-02-18T09:53:16.082Z,2023-02-18T10:02:55Z,4038877215,233,377,4038878185,346,,4038877211,56,Back,,,,,,,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976963,503,1,1,44,52,7jv344gvcvgqg7oeuc9u554dm,1,4.1,50.3,2023-02-18T09:53:22.622Z,2023-02-18T09:58:47Z,4038877427,213,0.7,4038877423,141,60.8,4038878759,237,,4038877419,56,Back,4038878757,124,,4038877425,212,10.7,4038877421,140,11.7,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976965,504,1,1,44,58,7jv344gvcvgqg7oeuc9u554dm,0,12.7,65.1,2023-02-18T09:53:28.344Z,2023-02-18T09:58:44Z,4038877443,141,57.1,4038877447,213,6.1,4038877445,212,36.4,4038877439,56,Back,4038881017,155,,4038881117,1,,4038877441,140,47.0,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976957,378,1,1,45,1,chu9blh367xs3yumct5tqto2q,0,53.6,48.1,2023-02-18T09:53:30.912Z,2023-02-18T09:58:10Z,4038877397,141,58.2,4038877395,140,44.1,4038877399,212,12.1,4038877393,56,Back,4038877401,213,2.5,4038877391,3,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977145,518,70,1,45,1,7jv344gvcvgqg7oeuc9u554dm,1,0,0,2023-02-18T09:53:30.946Z,2023-02-18T09:55:09Z,4038878885,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977455,523,61,1,45,2,7jv344gvcvgqg7oeuc9u554dm,0,56.3,47.3,2023-02-18T09:53:31.719Z,2023-02-18T09:58:42Z,4038881179,56,Center,,,,,,,,,,,,,,,,,,,,,,6cke7ckocw7epjg5gj6exuytx,C. Noone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976959,379,49,1,45,3,chu9blh367xs3yumct5tqto2q,1,46.6,51.5,2023-02-18T09:53:32.784Z,2023-02-18T09:58:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976971,380,1,1,45,5,chu9blh367xs3yumct5tqto2q,0,43.8,51.9,2023-02-18T09:53:34.993Z,2023-02-18T09:58:52Z,4038877481,212,43.3,4038877477,140,66.7,4038877475,56,Right,4038877485,1,,4038877479,141,0.0,4038877473,155,,4038877483,213,5.3,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976973,381,5,1,45,8,chu9blh367xs3yumct5tqto2q,0,68.5,-0.6,2023-02-18T09:53:38.289Z,2023-02-18T09:53:45Z,4038877487,56,Right,4038877565,233,505,4038877489,347,,,,,,,,,,,,,,,,,bpm5mr9bgqdsnc5cesnf2ga1h,M. Jurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508976991,505,5,1,45,8,7jv344gvcvgqg7oeuc9u554dm,1,31.5,100.6,2023-02-18T09:53:38.289Z,2023-02-18T10:02:55Z,4038877555,56,Back,4038877557,347,,4038877561,233,381,,,,,,,,,,,,,,,,4hdho3gfrydh4fzf3ydggef9x,F. Kurto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977001,506,1,1,45,15,7jv344gvcvgqg7oeuc9u554dm,1,30.4,100,2023-02-18T09:53:45.677Z,2023-02-18T09:53:46Z,4038877587,107,,4038877597,213,5.2,4038877589,56,Back,4038877593,141,89.7,4038877591,140,34.3,4038877595,212,8.5,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977005,507,1,1,45,16,7jv344gvcvgqg7oeuc9u554dm,1,34.3,89.7,2023-02-18T09:53:46.669Z,2023-02-18T09:53:48Z,4038877623,56,Back,4038877629,212,5.7,4038877631,213,2.1,4038877627,141,97.1,4038877625,140,31.8,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977007,508,1,1,45,18,7jv344gvcvgqg7oeuc9u554dm,1,33.3,96.3,2023-02-18T09:53:48.045Z,2023-02-18T09:53:49Z,4038877641,56,Back,4038877645,141,92.6,4038877647,212,4.9,4038877643,140,29.3,4038877649,213,3.7,,,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977011,509,1,1,45,19,7jv344gvcvgqg7oeuc9u554dm,0,29.3,92.6,2023-02-18T09:53:49.246Z,2023-02-18T09:53:50Z,4038877669,213,6.1,4038877663,140,63.0,4038877667,212,36.0,4038877659,155,,4038877665,141,82.7,4038877671,1,,4038877661,56,Left,,,,6i6sc8ttypctphire7scntu51,A. Šušnjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977017,382,1,1,45,21,chu9blh367xs3yumct5tqto2q,0,38,24.6,2023-02-18T09:53:51.088Z,2023-02-18T09:53:52Z,4038877699,56,Center,4038877707,212,29.8,4038877709,213,0.3,4038877697,3,,4038877705,141,38.8,4038877701,140,64.8,,,,,,,a9a2obtq50arrgfe7m0cd0qtx,C. Jenkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977025,510,50,1,45,25,7jv344gvcvgqg7oeuc9u554dm,1,34.6,69.6,2023-02-18T09:53:54.751Z,2023-02-18T09:53:56Z,4038877801,233,383,4038877763,56,Back,4038877765,286,,,,,,,,,,,,,,,,,ceea6ndbo2sq5cvucg5j31oq2,J. Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977027,383,7,1,45,25,chu9blh367xs3yumct5tqto2q,1,65.4,30.4,2023-02-18T09:53:54.752Z,2023-02-21T11:44:31Z,4038877791,233,510,4038877771,56,Center,4047478485,383,,4038877773,285,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977029,384,49,1,45,25,chu9blh367xs3yumct5tqto2q,1,70.2,43,2023-02-18T09:53:55.344Z,2023-02-18T09:53:55Z,,,,,,,,,,,,,,,,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977035,385,1,1,45,26,chu9blh367xs3yumct5tqto2q,0,69.2,41.3,2023-02-18T09:53:56.432Z,2023-02-18T09:53:57Z,4038877833,141,50.1,4038877837,213,0.4,4038877835,212,14.0,4038877829,56,Center,4038877831,140,81.3,,,,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977047,511,1,1,45,29,7jv344gvcvgqg7oeuc9u554dm,1,19.2,52.4,2023-02-18T09:53:59.181Z,2023-02-18T09:54:02Z,4038877945,56,Back,4038877953,213,1.0,4038877947,140,37.0,4038877943,157,,4038877949,141,95.9,4038877955,1,,4038877951,212,35.0,,,,c3u652s3v8u1q4qid5mkbtyw9,J. Aspropotamitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977057,512,1,1,45,32,7jv344gvcvgqg7oeuc9u554dm,0,37.1,96.5,2023-02-18T09:54:02.525Z,2023-02-18T09:54:04Z,4038878011,213,4.8,4038878003,56,Back,4038878009,212,8.4,4038878005,140,37.9,4038878007,141,84.2,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977059,386,1,1,45,33,chu9blh367xs3yumct5tqto2q,0,62.9,17.9,2023-02-18T09:54:03.424Z,2023-02-18T09:54:04Z,4038878021,141,0.0,4038878017,140,69.4,4038878013,56,Right,4038878025,213,5.2,4038878023,212,15.0,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977065,387,5,1,45,34,chu9blh367xs3yumct5tqto2q,0,67.6,-1.4,2023-02-18T09:54:04.321Z,2023-02-18T09:54:10Z,4038878043,347,,4038878209,233,513,4038878041,56,Right,,,,,,,,,,,,,,,,uqoseczs2k03doablx2zuusq,M. Al-Taay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977077,513,5,1,45,34,7jv344gvcvgqg7oeuc9u554dm,1,32.4,101.4,2023-02-18T09:54:04.321Z,2023-02-18T10:02:55Z,4038878203,233,387,4038878183,347,,4038878181,56,Back,,,,,,,,,,,,,,,,am6xykrxjymw2qpqli6upysq,A. Toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977087,514,1,1,45,43,7jv344gvcvgqg7oeuc9u554dm,1,34.1,100,2023-02-18T09:54:13.390Z,2023-02-18T09:54:14Z,4038878305,56,Back,4038878311,212,7.0,4038878307,140,37.9,4038878309,141,92.6,4038878313,213,5.3,4038878303,107,,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977089,515,1,1,45,45,7jv344gvcvgqg7oeuc9u554dm,1,37.4,94.8,2023-02-18T09:54:14.734Z,2023-02-18T09:54:16Z,4038878343,140,30.2,4038878349,213,3.1,4038878347,212,7.6,4038878345,141,94.8,4038878341,56,Back,,,,,,,,,,1nrqzt5f33akpl06zanky83bp,U. Dávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977095,516,1,1,45,46,7jv344gvcvgqg7oeuc9u554dm,0,30.2,95.1,2023-02-18T09:54:15.871Z,2023-02-18T09:54:18Z,4038878399,140,50.7,4038878393,155,,4038878403,212,21.5,4038878395,56,Left,4038878405,213,6.3,4038878401,141,94.4,,,,,,,92ey6tqofzafadpm9y7af2ort,I. Vujica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977099,388,1,1,45,48,chu9blh367xs3yumct5tqto2q,1,48.1,14.6,2023-02-18T09:54:18.128Z,2023-02-18T09:54:19Z,4038878451,212,9.4,4038878449,141,26.4,4038878443,3,,4038878453,213,1.0,4038878447,140,52.8,4038878445,56,Center,,,,,,,dmk1iij050mf8g3sdc3cvhazt,D. Ingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977101,389,49,1,45,50,chu9blh367xs3yumct5tqto2q,1,52.9,26.4,2023-02-18T09:54:19.728Z,2023-02-18T09:54:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977107,390,1,1,45,50,chu9blh367xs3yumct5tqto2q,1,52.9,26.4,2023-02-18T09:54:20.272Z,2023-02-18T09:54:22Z,4038878513,56,Center,4038878519,212,18.7,4038878515,140,67.0,4038878521,213,0.7,4038878517,141,43.1,,,,,,,,,,9lh56gt4nxb29rm416rb6lv1m,A. Thurgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977111,391,1,1,45,52,chu9blh367xs3yumct5tqto2q,1,67,43.1,2023-02-18T09:54:22.688Z,2023-02-18T09:54:23Z,4038878555,212,10.3,4038878549,56,Center,4038878551,140,75.9,4038878557,213,5.8,4038878553,141,36.6,,,,,,,,,,7zbq77fks307ubp7bxvghxdqt,J. Sotirio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977123,392,1,1,45,53,chu9blh367xs3yumct5tqto2q,1,75.9,36.6,2023-02-18T09:54:23.471Z,2023-02-21T11:45:00Z,4038878681,212,13.6,4038878675,56,Center,4038878677,140,72.4,4038878839,210,13,4038878679,141,55.8,4038878683,213,1.8,,,,,,,62ln44wo6iw2dweq0aqq04ded,B. Mikeltadze,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2508977125,393,13,1,45,54,chu9blh367xs3yumct5tqto2q,1,80.6,48.7,2023-02-18T09:54:24.696Z,2023-02-21T11:45:00Z,4038878849,55,392,4038878855,103,27.8,4038878691,18,,4038878763,20,,4038878857,215,,4038878853,102,37.1,4038878847,29,,4038881283,75,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,4038878861,231,50.9,4038878689,22,4038878693,56,Center,,4038878859,230,,,,95.4,,,,,,,,,,,,,,
2508977131,394,5,1,45,55,chu9blh367xs3yumct5tqto2q,0,101,42.8,2023-02-18T09:54:25.653Z,2023-02-21T11:45:02Z,4038878743,233,517,4038878727,346,,4038878725,56,Center,,,,,,,,,,,,,,,,ccof41jyzj4bnh14u8goyjutx,J. Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508977117,517,5,1,45,55,7jv344gvcvgqg7oeuc9u554dm,1,-1,57.2,2023-02-18T09:54:25.653Z,2023-02-21T11:45:06Z,4038878735,233,394,4038878643,346,,4038878641,56,Back,,,,,,,,,,,,,,,,4lk250c1xd4xsowjrdi0uuevp,D. De Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
