id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/18/value,qualifier/14/value,qualifier/16/value
2475194257,95,1,1,8,21,6h553bwfqkoxayuv80uikkn42,1,35.2,7.6,2022-10-22T06:10:36.404Z,2022-10-22T06:10:39Z,3860992459,213,2.1,3860992451,56,Back,3860992453,140,28.5,3860992457,212,14.8,3860992455,141,26.8,,,,,,,,,,b9etmvw7ljdrjbsw632ey0nhl,G. Cléùr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194273,96,1,1,8,24,6h553bwfqkoxayuv80uikkn42,1,28.5,26.8,2022-10-22T06:10:38.948Z,2022-10-22T06:10:41Z,3860992539,212,26.3,3860992535,140,28.9,3860992533,56,Back,3860992541,213,1.6,3860992537,141,65.5,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194285,97,1,1,8,26,6h553bwfqkoxayuv80uikkn42,1,28.9,65.5,2022-10-22T06:10:40.980Z,2022-10-22T06:10:44Z,3860992617,141,82.4,3860992613,56,Back,3860992615,140,36.3,3860992621,213,1.0,3860992619,212,13.9,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194293,98,1,1,8,29,6h553bwfqkoxayuv80uikkn42,1,35.2,82.4,2022-10-22T06:10:44.244Z,2022-10-22T06:10:46Z,3860992647,212,13.2,3860992643,140,44.2,3860992645,141,95.9,3860992649,213,0.8,3860992641,56,Back,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194309,99,1,1,8,31,6h553bwfqkoxayuv80uikkn42,1,45.7,96.5,2022-10-22T06:10:46.116Z,2022-10-22T06:10:48Z,3860992729,213,5.6,3860992721,56,Left,3860992727,212,14.4,3860992723,140,56.1,3860992725,141,82.6,,,,,,,,,,evh60twv2ab6si0q78fqi9coa,K. Yengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194329,100,1,1,8,34,6h553bwfqkoxayuv80uikkn42,0,62.3,76.1,2022-10-22T06:10:48.884Z,2022-10-22T06:10:51Z,3860992797,56,Center,3860992803,212,28.8,3860992805,213,5.1,3860992801,141,37.0,3860992799,140,72.9,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194331,74,49,1,8,36,v046no35g7ebk8lytdjmfb43,1,27.9,73.5,2022-10-22T06:10:51.013Z,2022-10-22T06:10:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194343,75,1,1,8,37,v046no35g7ebk8lytdjmfb43,1,28.3,72.8,2022-10-22T06:10:52.373Z,2022-10-22T06:10:54Z,3860992881,212,10.6,3860992875,56,Back,3860992877,140,33.0,3860992879,141,59.0,3860992883,213,5.2,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194353,76,1,1,8,39,v046no35g7ebk8lytdjmfb43,1,33,59,2022-10-22T06:10:54.486Z,2022-10-22T06:10:57Z,3860992943,56,Back,3860992951,213,2.9,3860992947,141,61.9,3860992949,212,9.1,3860992945,140,24.5,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194377,77,1,1,8,43,v046no35g7ebk8lytdjmfb43,1,24.5,61.9,2022-10-22T06:10:58.357Z,2022-10-22T06:11:00Z,3860993061,1,,3860993055,141,9.0,3860993053,140,33.4,3860993057,212,37.2,3860993059,213,5.0,3860993051,56,Back,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194383,78,1,1,8,45,v046no35g7ebk8lytdjmfb43,1,33.9,8.8,2022-10-22T06:11:00.597Z,2022-10-22T06:11:02Z,3860993099,213,1.9,3860993091,56,Back,3860993095,141,24.6,3860993093,140,30.7,3860993097,212,11.3,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194391,79,1,1,8,47,v046no35g7ebk8lytdjmfb43,1,31.7,27.1,2022-10-22T06:11:02.725Z,2022-10-22T06:11:05Z,3860993119,56,Back,3860993121,140,38.2,3860993127,213,0.6,3860993123,141,33.3,3860993125,212,8.0,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194401,80,1,1,8,50,v046no35g7ebk8lytdjmfb43,1,38.6,25.7,2022-10-22T06:11:05.309Z,2022-10-22T06:11:07Z,3860993161,141,3.6,3860993157,56,Back,3860993165,213,5.2,3860993159,140,47.0,3860993163,212,17.4,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194405,81,1,1,8,52,v046no35g7ebk8lytdjmfb43,1,46.9,3.6,2022-10-22T06:11:07.190Z,2022-10-22T06:11:09Z,3860993177,56,Back,3860993183,212,12.4,3860993181,141,15.5,3860993185,213,2.4,3860993179,140,38.0,,,,,,,,,,4gn22fnshsmgxyayuj2p77v85,J. Hingert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194413,82,1,1,8,54,v046no35g7ebk8lytdjmfb43,1,38,17,2022-10-22T06:11:09.246Z,2022-10-22T06:11:11Z,3860993251,140,36.6,3860993257,213,1.8,3860993249,56,Back,3860993253,141,27.7,3860993255,212,7.4,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194419,83,1,1,8,56,v046no35g7ebk8lytdjmfb43,1,36.7,26.9,2022-10-22T06:11:11.694Z,2022-10-22T06:11:12Z,3860993285,56,Back,3860993291,212,5.9,3860993287,140,33.9,3860993293,213,4.2,3860993289,141,19.4,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194439,84,1,1,8,58,v046no35g7ebk8lytdjmfb43,1,33.9,19.4,2022-10-22T06:11:12.894Z,2022-10-22T06:11:16Z,3860993385,56,Back,3860993391,212,20.1,3860993387,140,29.2,3860993389,141,48.0,3860993393,213,1.8,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194467,85,1,1,9,1,v046no35g7ebk8lytdjmfb43,1,28.7,53.9,2022-10-22T06:11:16.198Z,2022-10-22T06:11:23Z,3860993507,56,Back,3860993513,212,22.0,3860993511,141,85.9,3860993515,213,1.4,3860993509,140,31.6,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194491,86,1,1,9,8,v046no35g7ebk8lytdjmfb43,1,42.3,68,2022-10-22T06:11:23.366Z,2022-10-22T06:11:30Z,3860993669,141,52.9,3860993671,212,12.9,3860993673,213,5.4,3860993665,56,Back,3860993667,140,49.7,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194499,87,1,1,9,15,v046no35g7ebk8lytdjmfb43,1,38.4,51.9,2022-10-22T06:11:30.087Z,2022-10-22T06:11:33Z,3860993755,213,1.5,3860993751,141,74.9,3860993747,56,Back,3860993749,140,38.9,3860993753,212,15.6,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194509,88,1,1,9,18,v046no35g7ebk8lytdjmfb43,1,45.2,73.8,2022-10-22T06:11:33.599Z,2022-10-22T06:11:36Z,3860993821,212,17.9,3860993819,141,93.2,3860993815,56,Left,3860993823,213,0.8,3860993817,140,56.7,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194521,89,1,1,9,21,v046no35g7ebk8lytdjmfb43,1,54.5,93.8,2022-10-22T06:11:36.167Z,2022-10-22T06:11:39Z,3860993917,141,72.1,3860993913,56,Center,3860993915,140,53.4,3860993921,213,4.6,3860993919,212,14.8,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194537,90,1,1,9,24,v046no35g7ebk8lytdjmfb43,1,53.8,74.9,2022-10-22T06:11:39.670Z,2022-10-22T06:11:44Z,3860993997,140,57.8,3860993995,56,Left,3860994003,213,1.2,3860994001,212,12.2,3860993999,141,91.8,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476055213,823,3,1,9,27,v046no35g7ebk8lytdjmfb43,0,77.1,91.3,2022-10-22T06:11:42.225Z,2022-10-23T08:22:16Z,3865572847,465,,3865572843,56,Left,3865572845,286,,3865572849,467,9xqw0h9piwsalgt47y5m6fr2t,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194539,91,4,1,9,28,v046no35g7ebk8lytdjmfb43,1,66.6,90.5,2022-10-22T06:11:43.455Z,2022-10-22T06:25:04Z,3860994017,152,,3860994015,56,Left,3860994073,233,101,3860994019,286,,3861015525,265,,3860994011,13,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194543,101,4,1,9,28,6h553bwfqkoxayuv80uikkn42,0,33.4,9.5,2022-10-22T06:11:43.456Z,2022-10-22T06:12:50Z,3860995665,265,,3860994051,152,,3860994049,56,Back,3860994045,13,,3860994081,233,91,3860994053,285,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194657,102,17,1,9,32,6h553bwfqkoxayuv80uikkn42,1,0,0,2022-10-22T06:11:47.104Z,2022-10-22T06:12:20Z,3860994661,189,,3860994631,13,243,3860994627,31,,3860994629,393,,,,,,,,,,,,,,9xqw0h9piwsalgt47y5m6fr2t,R. Amalfitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194737,92,1,1,10,13,v046no35g7ebk8lytdjmfb43,0,67.5,97,2022-10-22T06:12:28.200Z,2022-10-23T08:23:41Z,3860994991,141,48.3,3860994985,152,,3860994995,213,5.3,3860994981,5,,3865574677,20,,3860994987,56,Center,3860994983,155,,3860994979,2,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,3865574675,223,3860994997,1,3860994993,212,39.4,3860994989,140,,,,87.9,,,,,,,,,,,,,,,,,,,,,
2475194763,103,44,1,10,18,6h553bwfqkoxayuv80uikkn42,1,11.4,49.2,2022-10-22T06:12:32.903Z,2022-10-22T06:16:08Z,3860995089,285,,3860995087,56,Back,3860999353,233,93,,,,,,,,,,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194791,93,44,1,10,18,v046no35g7ebk8lytdjmfb43,0,88.6,50.8,2022-10-22T06:12:32.904Z,2022-10-22T06:53:18Z,3860995205,56,Center,3860995207,286,,3860999357,233,103,,,,,,,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194771,104,12,1,10,18,6h553bwfqkoxayuv80uikkn42,1,7.3,46.6,2022-10-22T06:12:33.288Z,2022-10-22T06:16:06Z,3860995123,212,14.0,3860995117,56,Back,3860995125,213,1.1,3861000413,15,,3860995121,141,65.1,3860995119,140,13.2,,,,,,,2tmu6esf1xub0sja4gwnakvyt,S. Krpić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194775,105,49,1,10,19,6h553bwfqkoxayuv80uikkn42,1,13.2,65.1,2022-10-22T06:12:34.152Z,2022-10-22T06:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194795,106,1,1,10,20,6h553bwfqkoxayuv80uikkn42,1,25.7,63.7,2022-10-22T06:12:35.207Z,2022-10-22T06:12:38Z,3860995223,140,25.4,3860995227,212,20.5,3860995225,141,93.9,3860995229,213,1.6,3860995221,56,Back,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194799,107,3,1,10,23,6h553bwfqkoxayuv80uikkn42,0,24,88.5,2022-10-22T06:12:38.104Z,2022-10-23T08:23:57Z,3865575009,465,,3860995311,233,94,3860995237,56,Back,3860995239,285,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194809,94,7,1,10,23,v046no35g7ebk8lytdjmfb43,0,76,11.5,2022-10-22T06:12:38.105Z,2022-10-23T08:23:59Z,3860995287,286,,3865575077,385,,3860995285,56,Right,3860995305,233,107,,,,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194821,95,3,1,10,25,v046no35g7ebk8lytdjmfb43,0,74,15.8,2022-10-22T06:12:40.198Z,2022-10-23T08:24:10Z,3860995347,56,Right,3860995349,286,,3860997759,233,108,3865575349,465,,,,,,,,,,,,,,czbwauhn3z2a0t8t6qreuq1yi,R. Danzaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194813,108,7,1,10,25,6h553bwfqkoxayuv80uikkn42,1,26,84.2,2022-10-22T06:12:40.199Z,2022-10-23T08:24:20Z,3860995301,56,Back,3860997753,233,95,3865575669,383,,3860995303,285,,,,,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194831,109,1,1,10,25,6h553bwfqkoxayuv80uikkn42,1,25.4,86.8,2022-10-22T06:12:40.680Z,2022-10-22T06:12:42Z,3860995385,141,96.0,3860995387,212,17.1,3860995383,140,40.6,3860995389,213,0.4,3860995381,56,Back,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194849,110,1,1,10,28,6h553bwfqkoxayuv80uikkn42,0,39.9,96.3,2022-10-22T06:12:42.824Z,2022-10-22T06:12:45Z,3860995467,213,5.3,3860995463,141,58.4,3860995465,212,31.3,3860995459,56,Center,3860995461,140,56.8,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194875,96,49,1,10,32,v046no35g7ebk8lytdjmfb43,1,36.1,48.6,2022-10-22T06:12:47.178Z,2022-10-22T06:12:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194895,97,1,1,10,33,v046no35g7ebk8lytdjmfb43,1,36.1,48.6,2022-10-22T06:12:48.074Z,2022-10-22T06:12:50Z,3860995651,56,Back,3860995659,213,0.2,3860995657,212,11.2,3860995653,140,46.5,3860995655,141,52.5,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194913,98,1,1,10,35,v046no35g7ebk8lytdjmfb43,1,46.4,52.3,2022-10-22T06:12:49.961Z,2022-10-22T06:12:52Z,3860995713,140,46.4,3860995717,212,17.3,3860995719,213,4.7,3860995711,56,Back,3860995715,141,26.9,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194929,99,1,1,10,37,v046no35g7ebk8lytdjmfb43,1,46.4,26.9,2022-10-22T06:12:52.129Z,2022-10-22T06:12:55Z,3860995791,140,46.8,3860995797,213,4.8,3860995789,56,Back,3860995793,141,13.6,3860995795,212,9.1,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194939,100,1,1,10,40,v046no35g7ebk8lytdjmfb43,1,51.6,17.5,2022-10-22T06:12:55.297Z,2022-10-22T06:12:57Z,3860995837,140,43.4,3860995835,56,Back,3860995843,213,2.3,3860995841,212,12.9,3860995839,141,31.6,,,,,,,,,,ez47kkcz2wgypddldq97yz2dx,C. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194981,101,1,1,10,42,v046no35g7ebk8lytdjmfb43,1,43.5,32,2022-10-22T06:12:57.505Z,2022-10-22T06:13:02Z,3860995995,213,1.6,3860995991,141,69.3,3860995987,56,Back,3860995993,212,25.4,3860995989,140,43.8,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194989,102,1,1,10,47,v046no35g7ebk8lytdjmfb43,1,46.3,68.4,2022-10-22T06:13:02.657Z,2022-10-22T06:13:04Z,3860996021,212,16.9,3860996019,141,59.0,3860996017,140,61.2,3860996023,213,5.9,3860996015,56,Center,,,,,,,,,,7mgwfxva7w88k90jhjd1wx3o5,S. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475194999,103,1,1,10,49,v046no35g7ebk8lytdjmfb43,1,61.2,59,2022-10-22T06:13:03.953Z,2022-10-22T06:13:05Z,3860996075,141,64.4,3860996079,213,0.8,3860996071,56,Center,3860996073,140,64.7,3860996077,212,5.2,,,,,,,,,,czbwauhn3z2a0t8t6qreuq1yi,R. Danzaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195001,104,61,1,10,50,v046no35g7ebk8lytdjmfb43,0,64.7,64.7,2022-10-22T06:13:05.050Z,2022-10-22T06:13:05Z,3860996083,56,Center,,,,,,,,,,,,,,,,,,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195009,111,1,1,10,51,6h553bwfqkoxayuv80uikkn42,0,39.1,44.3,2022-10-22T06:13:05.881Z,2022-10-22T06:13:10Z,3860996123,141,43.1,3860996173,233,105,3860996127,213,3.5,3860996121,140,37.0,3860996125,212,2.4,3860996119,56,Back,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195011,105,61,1,10,51,v046no35g7ebk8lytdjmfb43,1,62.1,63.9,2022-10-22T06:13:05.882Z,2022-10-22T06:13:13Z,3860996129,56,Center,,,,,,,,,,,,,,,,,,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195029,112,49,1,10,53,6h553bwfqkoxayuv80uikkn42,1,7.3,41.9,2022-10-22T06:13:08.249Z,2022-10-22T06:13:08Z,,,,,,,,,,,,,,,,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195067,113,1,1,10,58,6h553bwfqkoxayuv80uikkn42,1,9.7,45.8,2022-10-22T06:13:12.969Z,2022-10-22T06:13:14Z,3860996391,140,21.2,3860996395,212,14.2,3860996397,213,5.7,3860996389,56,Back,3860996393,141,34.8,,,,,,,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195093,114,1,1,10,59,6h553bwfqkoxayuv80uikkn42,1,21.5,35.1,2022-10-22T06:13:14.328Z,2022-10-22T06:13:17Z,3860996523,141,64.3,3860996527,213,1.6,3860996525,212,19.9,3860996521,140,21.8,3860996519,56,Back,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195107,115,1,1,11,2,6h553bwfqkoxayuv80uikkn42,1,22.5,64.5,2022-10-22T06:13:17.385Z,2022-10-22T06:13:19Z,3860996601,213,6.0,3860996599,212,14.9,3860996593,56,Back,3860996597,141,58.4,3860996595,140,36.1,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195113,116,1,1,11,4,6h553bwfqkoxayuv80uikkn42,1,36.2,58.8,2022-10-22T06:13:19.177Z,2022-10-22T06:13:21Z,3860996645,213,1.7,3860996641,141,85.1,3860996637,56,Back,3860996643,212,18.2,3860996639,140,33.2,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195141,117,1,1,11,6,6h553bwfqkoxayuv80uikkn42,1,32.4,84.4,2022-10-22T06:13:20.937Z,2022-10-22T06:13:25Z,3860996771,56,Back,3860996779,213,4.2,3860996775,141,64.0,3860996773,140,24.1,3860996777,212,16.4,,,,,,,,,,4rv3p2e0scrkce2l3budvzqol,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195149,118,1,1,11,10,6h553bwfqkoxayuv80uikkn42,0,28.1,59.9,2022-10-22T06:13:25.705Z,2022-10-22T06:13:28Z,3860996835,212,17.2,3860996839,213,5.0,3860996831,141,35.8,3860996823,56,Back,3860996827,140,33.2,,,,,,,,,,6xvmp9q79f0fjjtvd6rcz00d1,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195153,106,49,1,11,12,v046no35g7ebk8lytdjmfb43,1,65.3,72.9,2022-10-22T06:13:27.570Z,2022-10-22T06:13:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195175,107,1,1,11,14,v046no35g7ebk8lytdjmfb43,1,66.8,74,2022-10-22T06:13:29.482Z,2022-10-22T06:13:31Z,3860996955,141,75.4,3860996953,140,59.0,3860996957,212,8.2,3860996959,213,3.0,3860996951,56,Center,,,,,,,,,,dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195187,108,1,1,11,16,v046no35g7ebk8lytdjmfb43,1,59.7,75.4,2022-10-22T06:13:31.506Z,2022-10-22T06:13:34Z,3860997037,56,Center,3860997045,213,6.2,3860997041,141,74.3,3860997043,212,20.0,3860997039,140,78.7,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195191,109,1,1,11,19,v046no35g7ebk8lytdjmfb43,0,86.8,72.9,2022-10-22T06:13:34.138Z,2022-10-22T06:13:34Z,3860997073,213,4.7,3860997069,141,66.9,3860997065,56,Center,3860997067,140,86.9,3860997071,212,4.1,,,,,,,,,,4s2umn33b5fo5zcpkwjcbry7d,J. Knowles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195193,119,8,1,11,20,6h553bwfqkoxayuv80uikkn42,1,11.4,36,2022-10-22T06:13:35.146Z,2022-10-23T08:26:59Z,3865580273,385,,3860997079,56,Back,,,,,,,,,,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195215,110,13,1,11,23,v046no35g7ebk8lytdjmfb43,1,80.1,66.4,2022-10-22T06:13:38.226Z,2022-10-23T08:27:10Z,3860997443,230,98.4,3860997435,103,9.7,3860997345,72,,3860997195,22,,3860997431,75,,3860997199,56,Center,3860997437,215,,3860997445,231,49.3,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,3860997433,102,3860997439,328,3860997441,458,,3860997197,18,37.8,,,,,,,,,,,,,,,,,,,,,,,,
2475195229,111,5,1,11,24,v046no35g7ebk8lytdjmfb43,0,101,39.8,2022-10-22T06:13:39.033Z,2022-10-22T06:22:05Z,3860997273,56,Center,3860997275,346,,3860997285,233,120,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195213,120,5,1,11,24,6h553bwfqkoxayuv80uikkn42,1,-1,60.2,2022-10-22T06:13:39.033Z,2022-10-22T06:13:41Z,3860997281,233,111,3860997179,346,,3860997177,56,Back,,,,,,,,,,,,,,,,dreyp9vpkgl8t38erpkrfwsbu,C. Nieuwenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195295,121,1,1,11,43,6h553bwfqkoxayuv80uikkn42,1,5,63,2022-10-22T06:13:58.010Z,2022-10-22T06:13:59Z,3860997639,140,10.0,3860997649,237,,3860997641,141,29.1,3860997635,124,,3860997643,212,23.6,3860997637,56,Back,3860997645,213,4.9,,,,98blyfvs09u1j6m7ltbqai9xx,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475195299,122,1,1,11,44,6h553bwfqkoxayuv80uikkn42,1,10,29.1,2022-10-22T06:13:59.001Z,2022-10-22T06:14:00Z,3860997659,141,9.2,3860997663,213,5.4,3860997661,212,17.7,3860997655,56,Back,3860997657,140,20.8,,,,,,,,,,9iebtrpherpydugn7m9hrcl3p,T. Mrčela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
