id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2508596439,505,1,2,56,34,7p460lrzt1kmp4rsofqa47eqy,1,70.5,0,2023-02-17T09:59:26.129Z,2023-02-17T10:00:51Z,4036879741,140,62.3,4036879743,141,14.4,4036879745,212,13.8,4036879739,56,Right,4036879747,213,2.2,4036879737,107,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596461,506,1,2,56,35,7p460lrzt1kmp4rsofqa47eqy,1,62.3,14.4,2023-02-17T09:59:26.930Z,2023-02-17T09:59:28Z,4036879815,56,Right,4036879821,212,7.1,4036879823,213,5.5,4036879819,141,7.3,4036879817,140,67.2,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596485,507,1,2,56,38,7p460lrzt1kmp4rsofqa47eqy,1,69.9,11.4,2023-02-17T09:59:30.055Z,2023-02-18T14:00:52Z,4039336607,72,,4039337409,225,,4036879939,212,31.1,4036879937,141,50.1,4036879935,140,85.7,4036879941,213,1.0,4036880041,2,,4039337411,387,,8wrppgiwivlivxryo6rvocamt,J. Troisi,4036879933,56,4036879931,155,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2508596489,508,44,2,56,41,7p460lrzt1kmp4rsofqa47eqy,1,84.9,50.6,2023-02-17T09:59:32.968Z,2023-02-17T09:59:33Z,4036879955,286,,4036879953,56,Center,4036879957,233,566,,,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596487,566,44,2,56,41,6j4xzc2g1eeafo6v1f38d4x22,0,15.1,49.4,2023-02-17T09:59:32.969Z,2023-02-17T09:59:34Z,4036879947,56,Back,4036879949,285,,4036879965,233,508,,,,,,,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596495,509,1,2,56,41,7p460lrzt1kmp4rsofqa47eqy,0,85.7,50.1,2023-02-17T09:59:33.200Z,2023-02-17T09:59:34Z,4036879993,141,58.5,4036879987,168,,4036879989,56,Center,4036879991,140,92.8,4036879997,213,0.7,4036879995,212,9.4,4036879985,3,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596501,567,11,2,56,43,6j4xzc2g1eeafo6v1f38d4x22,1,7.5,42.8,2023-02-17T09:59:34.555Z,2023-02-18T14:00:58Z,4039337675,56,Back,4039337811,378,,4039337677,88,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596541,568,1,2,56,46,6j4xzc2g1eeafo6v1f38d4x22,0,15.2,40.3,2023-02-17T09:59:37.933Z,2023-02-17T09:59:41Z,4036880207,141,10.9,4036880209,212,48.9,4036880213,1,,4036880201,199,,4036880203,56,Right,4036880211,213,5.9,4036880205,140,57.7,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596547,510,1,2,56,49,7p460lrzt1kmp4rsofqa47eqy,1,42.1,78.2,2023-02-17T09:59:40.850Z,2023-02-17T09:59:43Z,4036880255,140,37.4,4036880259,212,14.3,4036880261,213,4.4,4036880257,141,58.4,4036880253,56,Back,4036880251,3,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596551,511,49,2,56,51,7p460lrzt1kmp4rsofqa47eqy,1,37.4,58.4,2023-02-17T09:59:43.101Z,2023-02-17T09:59:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596569,512,1,2,56,52,7p460lrzt1kmp4rsofqa47eqy,1,37.4,58.4,2023-02-17T09:59:43.599Z,2023-02-17T09:59:45Z,4036880355,212,11.2,4036880353,141,65.1,4036880351,140,47.1,4036880349,56,Back,4036880357,213,0.4,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596599,513,1,2,56,54,7p460lrzt1kmp4rsofqa47eqy,1,47.5,64.5,2023-02-17T09:59:45.823Z,2023-02-17T09:59:51Z,4036880499,141,71.2,4036880491,56,Center,4036880505,213,0.2,4036880495,140,69.9,4036880503,212,24.0,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596611,514,1,2,56,57,7p460lrzt1kmp4rsofqa47eqy,1,77.2,69.3,2023-02-17T09:59:48.762Z,2023-02-18T14:01:34Z,4036880783,210,15,4036880563,56,Center,4036880571,213,5.7,4036880567,141,58.8,4036880569,212,12.8,4036880785,154,,4036880565,140,87.3,,,,bfw1ktidkogubiuvx2c0qqtbd,L. Wales,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596617,515,15,2,56,58,7p460lrzt1kmp4rsofqa47eqy,1,86.6,60.2,2023-02-17T09:59:49.662Z,2023-02-18T14:01:35Z,4036880585,56,Center,4036880803,103,5.7,4036880801,102,48.2,4036880581,22,,4036880797,55,514,4036880583,17,,4036880795,154,,4036880791,78,,dpre9cmklv12i80xbyqnku505,A. Prijović,4036880821,233,4036880793,29,,,4036880809,147,4036880619,20,4036880807,146,,,,,,,,,,,571,53.1,96.3,,,,,,,,,,,,
2508596645,571,10,2,56,58,6j4xzc2g1eeafo6v1f38d4x22,1,1.9,52.7,2023-02-17T09:59:49.762Z,2023-02-18T14:01:37Z,4036880745,179,,4036880675,177,,4036880691,233,515,4036880679,182,,4039340037,376,,4036880681,56,Back,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596643,570,52,2,57,3,6j4xzc2g1eeafo6v1f38d4x22,1,1.9,52.7,2023-02-17T09:59:54.982Z,2023-02-18T14:01:40Z,4039340217,376,,,,,,,,,,,,,,,,,,,,,,,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596741,572,1,2,57,17,6j4xzc2g1eeafo6v1f38d4x22,1,15.9,50,2023-02-17T10:00:09.123Z,2023-02-17T10:00:18Z,4036881151,56,Back,4036881255,189,,4036881153,140,46.7,4036881157,212,44.5,4036881149,199,,4036881161,1,,4036881159,213,0.8,4036881155,141,95.0,56p368h15z4s1izxoz3pvu4et,O. Sail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596745,573,1,2,57,22,6j4xzc2g1eeafo6v1f38d4x22,1,46.3,94.2,2023-02-17T10:00:13.739Z,2023-02-17T10:00:14Z,4036881187,213,3.5,4036881179,56,Back,4036881185,212,13.7,4036881183,141,86.8,4036881181,140,34.2,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596755,574,1,2,57,23,6j4xzc2g1eeafo6v1f38d4x22,1,34.3,86.6,2023-02-17T10:00:14.763Z,2023-02-17T10:00:16Z,4036881243,141,71.7,4036881245,212,10.6,4036881241,140,31.2,4036881239,56,Back,4036881247,213,4.4,,,,,,,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596777,575,1,2,57,28,6j4xzc2g1eeafo6v1f38d4x22,1,32.7,67.5,2023-02-17T10:00:19.499Z,2023-02-17T10:00:21Z,4036881395,141,39.5,4036881397,212,19.3,4036881399,213,4.5,4036881391,56,Back,4036881393,140,29.7,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596793,576,1,2,57,30,6j4xzc2g1eeafo6v1f38d4x22,1,29.7,39.5,2023-02-17T10:00:21.643Z,2023-02-17T10:00:24Z,4036881477,213,5.9,4036881469,56,Back,4036881471,140,40.1,4036881473,141,32.8,4036881475,212,11.8,,,,,,,,,,3sqlv5wy64mmcnmr5bepafefp,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596801,577,1,2,57,33,6j4xzc2g1eeafo6v1f38d4x22,1,35.2,47.9,2023-02-17T10:00:24.491Z,2023-02-17T10:00:25Z,4036881515,141,61.7,4036881517,212,9.5,4036881519,213,1.7,4036881511,56,Back,4036881513,140,34.0,,,,,,,,,,dkqmon0xrrwdhcy66htkf1xwp,Yan Sasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508596851,578,1,2,57,34,6j4xzc2g1eeafo6v1f38d4x22,1,34.6,62.6,2023-02-17T10:00:25.467Z,2023-02-18T14:02:16Z,4036882777,22,,4036881727,140,48.6,4036881729,141,67.0,4036881733,213,0.2,4036882775,210,16,4036881725,56,Back,4036881731,212,15.0,,,,30xc2y82d5xu8hkfhqrjw1z9x,S. Ugarković,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2508596853,579,16,2,57,40,6j4xzc2g1eeafo6v1f38d4x22,1,77.6,61.6,2023-02-17T10:00:31.434Z,2023-02-18T14:02:17Z,4036882799,231,51.8,4039342351,396,50,4036882787,55,578,4036882169,374,2023-02-17 10:00:29.946,4036882783,81,,4036882791,102,46.6,4036881749,56,Center,4036882785,29,,7ex2ik73ntprjkatncipscudx,B. Kraev,4036882797,230,4039342349,395,2.9,,4036882801,300,4036881745,22,4036882165,20,4036881747,18,,4036882793,103,20.3,4036882173,375,4039342333,120,96.5,,,,,57:38.685,4036882795,215,,,,,,,
2508597709,583,18,2,58,53,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-02-17T10:01:44.338Z,2023-02-17T10:05:27Z,4036887841,189,,4036886465,55,584,4036886421,44,Defender,4036886423,59,12,4036886417,42,,,,,,,,,,,6hqb04t5w85e576dgf44vn71m,L. Mauragis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597713,584,19,2,58,53,6j4xzc2g1eeafo6v1f38d4x22,1,0,0,2023-02-17T10:01:44.339Z,2023-02-17T10:05:27Z,4036886439,293,1,4036886437,292,3,4036886433,145,3,4036886429,42,,4036886435,59,19,4036886441,44,Defender,4036886443,55,583,,,,avp78eu4gzmfcrpsnqglvwnah,S. Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597191,516,18,2,59,16,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-02-17T10:02:07.279Z,2023-02-17T10:02:07Z,4036883669,42,,4036883675,59,14,4036883671,44,Midfielder,4036883697,55,517,,,,,,,,,,,,,8wrppgiwivlivxryo6rvocamt,J. Troisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597193,517,19,2,59,16,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-02-17T10:02:07.280Z,2023-02-17T10:02:08Z,4036883685,59,11,4036883691,44,Midfielder,4036883689,293,1,4036883687,292,7,4036883679,42,,4036883693,55,516,4036883683,145,11,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597341,518,18,2,59,18,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-02-17T10:02:10.173Z,2023-02-17T10:03:52Z,4036884489,59,38,4036884487,44,Forward,4036884485,42,,4036884517,55,519,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597345,519,19,2,59,18,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-02-17T10:02:10.174Z,2023-02-17T10:03:52Z,4036884499,42,,4036884505,59,23,4036884507,292,9,4036884509,293,1,4036884513,55,518,4036884511,44,Forward,4036884503,145,10,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508601775,651,40,2,59,19,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-02-17T10:02:10.770Z,2023-02-17T10:16:45Z,4036909923,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",4036909921,30,"do3hflya9zwcdzxiev0m2cclx, 30eyww0b75hsid71kihac79pl, dgffw31wnpl5u0304dpdet52h, d9fmhxd6637ihfqc9qvsnmjth, 8alirbm4n482p155zi3174fyt, d2xblktxmr8illac50p2gcmhh, bfw1ktidkogubiuvx2c0qqtbd, bknqxl16j0tm4dggbwjmzb2t, dpre9cmklv12i80xbyqnku505, 68z86n999vjdyb7mlj8nnlp05, cqwfvlrzbld40ce3s1qmdniz9, cfkv8xhbb3j2e0wulp49i1jvt, 34dwjcubokyikikcect9v4wve, ebtm8a499a5btsufuzy7k53sa, 8yyosfgv4yj0g7k2rwk743fft, d5wx8rvjfaw1arn69fdd64d90",4036909929,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4036909927,130,2,4036909925,59,"1, 27, 24, 7, 6, 4, 8, 88, 99, 23, 11, 5, 9, 31, 37, 42",4036909931,194,68z86n999vjdyb7mlj8nnlp05,4036909933,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597361,520,1,2,59,45,7p460lrzt1kmp4rsofqa47eqy,1,49.9,50.1,2023-02-17T10:02:36.368Z,2023-02-17T10:06:55Z,4036884605,212,14.0,4036884595,56,Back,4036884603,141,49.9,4036884609,279,G,4036884599,140,36.6,4036884607,213,3.2,,,,,,,dpre9cmklv12i80xbyqnku505,A. Prijović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597373,521,1,2,59,46,7p460lrzt1kmp4rsofqa47eqy,1,35.6,45.2,2023-02-17T10:02:38.224Z,2023-02-17T10:06:56Z,4036884649,140,42.0,4036884647,56,Back,4036884651,141,25.4,4036884653,212,15.0,4036884655,213,5.2,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508598741,556,1,2,59,48,7p460lrzt1kmp4rsofqa47eqy,1,47.9,12.3,2023-02-17T10:02:39.997Z,2023-02-17T10:06:54Z,4036892393,56,Right,4036892401,213,5.9,4036892395,140,63.6,4036892399,212,17.7,4036892397,141,2.8,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597387,522,1,2,59,52,7p460lrzt1kmp4rsofqa47eqy,1,52.7,17,2023-02-17T10:02:44.249Z,2023-02-17T10:02:47Z,4036884741,213,1.5,4036884735,141,29.1,4036884733,140,53.6,4036884731,56,Center,4036884737,212,8.3,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597415,523,1,2,59,55,7p460lrzt1kmp4rsofqa47eqy,1,46.9,33.3,2023-02-17T10:02:47.248Z,2023-02-17T10:02:49Z,4036884859,212,23.3,4036884861,213,5.5,4036884855,141,8.0,4036884853,140,61.8,4036884851,56,Right,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597425,524,1,2,59,59,7p460lrzt1kmp4rsofqa47eqy,0,58.7,3.5,2023-02-17T10:02:50.392Z,2023-02-17T10:02:52Z,4036884915,212,2.9,4036884979,233,580,4036884913,141,3.5,4036884911,140,61.5,4036884977,236,,4036884983,286,,4036884917,213,0,4036884909,56,Right,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597427,580,74,2,59,59,6j4xzc2g1eeafo6v1f38d4x22,1,40.9,98,2023-02-17T10:02:50.393Z,2023-02-17T10:07:21Z,4036884953,285,,4036884989,233,524,4036884951,56,Back,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597459,525,5,2,60,0,7p460lrzt1kmp4rsofqa47eqy,1,61.6,-1.8,2023-02-17T10:02:51.657Z,2023-02-17T10:02:55Z,4036885109,233,581,4036885097,347,,4036885095,56,Right,,,,,,,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597435,581,5,2,60,0,6j4xzc2g1eeafo6v1f38d4x22,0,38.4,101.8,2023-02-17T10:02:51.657Z,2023-02-17T10:07:18Z,4036884997,56,Back,4036885137,233,525,4036884999,347,,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597485,526,1,2,60,3,7p460lrzt1kmp4rsofqa47eqy,1,63.7,0,2023-02-17T10:02:55.224Z,2023-02-17T10:02:58Z,4036885253,213,2.4,4036885243,107,,4036885251,212,24.6,4036885247,140,45.8,4036885249,141,21.3,4036885255,1,,4036885245,56,Back,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597501,527,1,2,60,7,7p460lrzt1kmp4rsofqa47eqy,1,45.4,28.5,2023-02-17T10:02:58.632Z,2023-02-17T10:03:02Z,4036885355,213,2.1,4036885351,141,48.2,4036885353,212,15.2,4036885349,140,38.5,4036885347,56,Back,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597519,528,1,2,60,11,7p460lrzt1kmp4rsofqa47eqy,1,38.4,46.7,2023-02-17T10:03:02.511Z,2023-02-17T10:03:04Z,4036885427,56,Back,4036885429,140,39.9,4036885433,212,13.4,4036885435,213,4.8,4036885431,141,27.1,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597541,529,1,2,60,12,7p460lrzt1kmp4rsofqa47eqy,1,39.8,30,2023-02-17T10:03:04.113Z,2023-02-17T10:03:07Z,4036885533,141,57.0,4036885535,212,18.4,4036885531,140,38.1,4036885529,56,Back,4036885537,213,1.7,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597551,530,1,2,60,15,7p460lrzt1kmp4rsofqa47eqy,1,37.7,60,2023-02-17T10:03:06.993Z,2023-02-17T10:03:09Z,4036885581,212,10.8,4036885575,56,Back,4036885583,213,0.7,4036885579,141,70.0,4036885577,140,45.7,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597573,531,1,2,60,18,7p460lrzt1kmp4rsofqa47eqy,1,44.2,71.1,2023-02-17T10:03:09.488Z,2023-02-17T10:03:12Z,4036885671,141,94.8,4036885673,212,18.9,4036885669,140,34.8,4036885667,56,Back,4036885675,213,2.1,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597589,532,1,2,60,20,7p460lrzt1kmp4rsofqa47eqy,1,35.3,94.7,2023-02-17T10:03:11.936Z,2023-02-17T10:03:15Z,4036885747,140,28.5,4036885749,141,69.4,4036885753,213,4.3,4036885751,212,18.6,4036885745,56,Back,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597615,533,1,2,60,23,7p460lrzt1kmp4rsofqa47eqy,1,22.2,68.8,2023-02-17T10:03:14.973Z,2023-02-17T10:03:19Z,4036885909,56,Back,4036885917,213,3.9,4036885913,141,48.2,4036885915,212,20.8,4036885911,140,7.6,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597633,534,1,2,60,28,7p460lrzt1kmp4rsofqa47eqy,1,9.5,43.1,2023-02-17T10:03:19.309Z,2023-02-17T10:03:20Z,4036885985,140,12.8,4036885981,56,Back,4036885989,212,13.5,4036885991,213,5.0,4036885987,141,23.9,,,,,,,,,,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597649,535,1,2,60,29,7p460lrzt1kmp4rsofqa47eqy,1,13.6,16.7,2023-02-17T10:03:20.624Z,2023-02-17T10:03:22Z,4036886065,141,4.9,4036886063,140,25.9,4036886061,56,Back,4036886069,213,5.7,4036886067,212,15.2,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597667,536,3,2,60,31,7p460lrzt1kmp4rsofqa47eqy,1,24.8,4.8,2023-02-17T10:03:22.457Z,2023-02-18T14:25:39Z,4036886155,56,Back,4036886169,233,582,4039455553,464,,4036886157,285,,,,,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597663,582,45,2,60,31,6j4xzc2g1eeafo6v1f38d4x22,0,75.2,95.2,2023-02-17T10:03:22.457Z,2023-02-17T10:03:26Z,4036886127,56,Left,4036886129,286,,4036886191,233,536,,,,,,,,,,,,,,,,7ex2ik73ntprjkatncipscudx,B. Kraev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597679,537,1,2,60,33,7p460lrzt1kmp4rsofqa47eqy,1,32.2,31.6,2023-02-17T10:03:25.161Z,2023-02-17T10:03:28Z,4036886243,56,Back,4036886251,213,1.7,4036886245,140,29.1,4036886249,212,24.9,4036886247,141,67.9,,,,,,,,,,30eyww0b75hsid71kihac79pl,J. Tratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597695,538,1,2,60,37,7p460lrzt1kmp4rsofqa47eqy,1,29,68.5,2023-02-17T10:03:28.767Z,2023-02-17T10:03:32Z,4036886331,141,86.3,4036886335,213,0.6,4036886333,212,20.6,4036886329,140,44.9,4036886327,56,Back,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597717,539,1,2,60,40,7p460lrzt1kmp4rsofqa47eqy,1,55.6,82.6,2023-02-17T10:03:32.047Z,2023-02-17T10:03:35Z,4036886451,140,52.0,4036886457,212,7.4,4036886449,56,Center,4036886459,213,4.2,4036886455,141,73.2,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597737,540,1,2,60,44,7p460lrzt1kmp4rsofqa47eqy,1,65.4,78.4,2023-02-17T10:03:35.775Z,2023-02-17T10:03:39Z,4036886599,56,Left,4036886607,213,1.2,4036886601,140,70.0,4036886603,141,96.0,4036886605,212,12.9,,,,,,,,,,bknqxl16j0tm4dggbwjmzb2t,N. Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597751,541,1,2,60,47,7p460lrzt1kmp4rsofqa47eqy,1,70,95.7,2023-02-17T10:03:39.187Z,2023-02-17T10:03:41Z,4036886673,213,6.2,4036886665,140,82.7,4036886671,212,13.3,4036886663,56,Left,4036886669,141,94.8,,,,,,,,,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597755,542,1,2,60,50,7p460lrzt1kmp4rsofqa47eqy,0,88.6,85.7,2023-02-17T10:03:41.288Z,2023-02-17T10:03:42Z,4036886705,213,4.9,4036886703,212,15.7,4036886701,141,62.9,4036886699,140,90.8,4036886697,56,Center,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597763,585,12,2,60,51,6j4xzc2g1eeafo6v1f38d4x22,1,8.7,38.9,2023-02-17T10:03:42.857Z,2023-02-17T10:03:44Z,4036886745,140,0.0,4036886749,212,21.6,4036886747,141,10.6,4036886769,167,,4036886751,213,4.2,4036886743,56,Back,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597775,543,6,2,60,52,7p460lrzt1kmp4rsofqa47eqy,1,95.8,76.2,2023-02-17T10:03:43.868Z,2023-02-17T10:04:19Z,4036886775,233,586,4036886773,73,,4036886771,56,Center,,,,,,,,,,,,,,,,dgffw31wnpl5u0304dpdet52h,C. O'Toole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597765,586,6,2,60,52,6j4xzc2g1eeafo6v1f38d4x22,0,4.2,23.8,2023-02-17T10:03:43.868Z,2023-02-18T14:26:09Z,4036886753,56,Back,4036886793,233,543,4036886755,73,,,,,,,,,,,,,,,,,b1hpmuxmbcegdii4cbq5l8kwl,J. Laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508597903,544,1,2,61,13,7p460lrzt1kmp4rsofqa47eqy,0,99.5,99.5,2023-02-17T10:04:04.989Z,2023-02-18T14:26:40Z,4036887511,212,37.4,4036887503,224,,4036887513,213,4.4,4036887501,155,,4039459865,72,,4036887505,56,Center,4036887515,1,,4036887497,2,,68z86n999vjdyb7mlj8nnlp05,A. Diamanti,4036887499,6,4036887509,141,47.8,,4036887507,140,,,,,,,,,,,,,,,,87.4,,,,,,,,,,,,,
