id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2521285377,122,5,1,10,45,v046no35g7ebk8lytdjmfb43,0,101.5,20.8,2023-03-18T06:12:40.195Z,2023-03-18T06:12:41Z,4103980745,346,,4103980743,56,Right,4103980797,233,98,,,,,,,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285609,99,1,1,11,20,7p460lrzt1kmp4rsofqa47eqy,0,2.9,40.7,2023-03-18T06:13:15.184Z,2023-03-18T06:13:17Z,4103981769,212,59.2,4103981771,213,5.9,4103981767,141,9.2,4103981761,124,,4103981773,1,,4103981763,56,Right,4103981775,74,,4103981765,140,55.5,do3hflya9zwcdzxiev0m2cclx,J. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285613,123,1,1,11,20,v046no35g7ebk8lytdjmfb43,0,36.9,95.7,2023-03-18T06:13:15.744Z,2023-03-18T06:13:17Z,4103981779,3,,4103981783,140,60.5,4103981789,213,5.9,4103981781,56,Left,4103981787,212,26.2,4103981785,141,83.0,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285635,100,1,1,11,23,7p460lrzt1kmp4rsofqa47eqy,0,32.6,22.4,2023-03-18T06:13:18.513Z,2023-03-18T06:13:20Z,4103981891,213,0.0,4103981883,56,Back,4103981889,212,11.4,4103981887,141,22.7,4103981885,140,43.5,4103981881,3,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285649,124,1,1,11,23,v046no35g7ebk8lytdjmfb43,0,55,67.2,2023-03-18T06:13:18.592Z,2023-03-18T06:13:20Z,4103981929,213,0.7,4103981923,140,64.4,4103981927,212,13.0,4103981921,56,Left,4103981925,141,79.6,4103981919,3,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285669,101,43,1,11,27,7p460lrzt1kmp4rsofqa47eqy,1,0,0,2023-03-18T06:13:22.564Z,2023-03-18T06:13:41Z,4103982013,285,0,4103982525,144,44,4103982011,56,Back,,,,,,,,,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285687,102,1,1,11,27,7p460lrzt1kmp4rsofqa47eqy,1,34,16.2,2023-03-18T06:13:22.896Z,2023-03-18T06:13:25Z,4103982085,213,5.5,4103982083,212,11.8,4103982079,140,41.8,4103982077,56,Back,4103982081,141,3.7,4103982075,3,,,,,,,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285703,103,1,1,11,30,7p460lrzt1kmp4rsofqa47eqy,1,41.9,3.7,2023-03-18T06:13:25.056Z,2023-03-18T06:13:27Z,4103982149,56,Back,4103982153,141,3.8,4103982157,213,3.1,4103982151,140,27.9,4103982155,212,14.7,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285719,104,1,1,11,32,7p460lrzt1kmp4rsofqa47eqy,1,27.5,4,2023-03-18T06:13:27.808Z,2023-03-18T06:13:29Z,4103982227,56,Back,4103982229,140,20.0,4103982233,212,9.2,4103982235,213,2.6,4103982231,141,11.1,,,,,,,,,,bj77m6u2q7jd9nf67dleq2tp1,J. Risdon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285723,105,1,1,11,34,7p460lrzt1kmp4rsofqa47eqy,0,22.8,4.6,2023-03-18T06:13:29.313Z,2023-03-18T06:17:50Z,4103990219,233,125,4103982247,56,Back,4103990217,236,,4103990211,141,4.6,4103990213,212,3.1,4103990215,213,0,4103990209,140,25.8,4103990223,286,,8alirbm4n482p155zi3174fyt,T. Imai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285733,125,74,1,11,34,v046no35g7ebk8lytdjmfb43,1,76.4,92.6,2023-03-18T06:13:29.314Z,2023-03-18T06:17:48Z,4103982289,56,Left,4103990231,233,105,4103984755,285,,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285735,126,49,1,11,37,v046no35g7ebk8lytdjmfb43,1,71.4,88.7,2023-03-18T06:13:32.560Z,2023-03-18T06:13:32Z,,,,,,,,,,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285739,127,1,1,11,37,v046no35g7ebk8lytdjmfb43,1,71.3,87.8,2023-03-18T06:13:32.816Z,2023-03-18T06:13:33Z,4103982321,213,4.6,4103982319,212,12.2,4103982313,56,Center,4103982317,141,69.9,4103982315,140,70.1,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285749,128,1,1,11,38,v046no35g7ebk8lytdjmfb43,1,70.3,69.4,2023-03-18T06:13:33.872Z,2023-03-18T06:13:35Z,4103982375,141,74.2,4103982377,212,25.1,4103982371,56,Center,4103982379,213,0.1,4103982373,140,94.0,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285755,129,1,1,11,40,v046no35g7ebk8lytdjmfb43,0,95.2,72.1,2023-03-18T06:13:35.280Z,2023-03-18T16:07:41Z,4103982419,213,4.5,4103982413,140,89.3,4103982415,141,34.0,4103982417,212,26.6,4103982411,56,Center,4103982409,155,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285765,106,49,1,11,43,7p460lrzt1kmp4rsofqa47eqy,1,5.3,66.6,2023-03-18T06:13:38.657Z,2023-03-18T06:13:38Z,,,,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285773,107,12,1,11,44,7p460lrzt1kmp4rsofqa47eqy,1,4.4,67.3,2023-03-18T06:13:39.377Z,2023-03-18T06:13:40Z,4103982503,213,1.5,4103982497,140,6.3,4103982495,56,Back,4103982509,167,,4103982501,212,23.7,4103982499,141,100.0,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285775,108,5,1,11,45,7p460lrzt1kmp4rsofqa47eqy,0,6,102,2023-03-18T06:13:40.053Z,2023-03-18T06:13:56Z,4103982505,56,Back,4103982507,347,,4103982929,233,130,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285861,130,5,1,11,45,v046no35g7ebk8lytdjmfb43,1,94,-2,2023-03-18T06:13:40.053Z,2023-03-18T08:08:47Z,4103982921,233,108,4103982919,347,,4103982917,56,Right,,,,,,,,,,,,,,,,11kqna4zthfmc592eudehj3oq,J. Lofthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285871,131,1,1,12,0,v046no35g7ebk8lytdjmfb43,1,87.9,0,2023-03-18T06:13:55.521Z,2023-03-18T06:13:57Z,4103982969,212,23.9,4103982967,141,13.1,4103982971,213,2.7,4103982961,107,,4103982973,1,,4103982963,56,Right,4103982965,140,67.1,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285891,132,1,1,12,2,v046no35g7ebk8lytdjmfb43,1,67.8,12,2023-03-18T06:13:58.033Z,2023-03-18T06:14:00Z,4103983049,213,2.7,4103983043,140,53.9,4103983047,212,16.4,4103983041,56,Center,4103983045,141,23.0,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285903,133,1,1,12,4,v046no35g7ebk8lytdjmfb43,1,53.9,23,2023-03-18T06:13:59.889Z,2023-03-18T06:14:00Z,4103983093,140,63.4,4103983095,141,9.7,4103983099,213,5.5,4103983091,56,Right,4103983097,212,13.5,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285913,134,1,1,12,5,v046no35g7ebk8lytdjmfb43,0,63.4,9.7,2023-03-18T06:14:00.721Z,2023-03-18T06:14:01Z,4103983141,213,5.7,4103983135,140,72.8,4103983137,141,0.0,4103983133,56,Right,4103983139,212,12.1,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285947,109,5,1,12,6,7p460lrzt1kmp4rsofqa47eqy,1,25.2,101.4,2023-03-18T06:14:01.331Z,2023-03-18T08:08:48Z,4103983323,233,135,4103983315,347,,4103983313,56,Back,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521285915,135,5,1,12,6,v046no35g7ebk8lytdjmfb43,0,74.8,-1.4,2023-03-18T06:14:01.331Z,2023-03-18T06:14:05Z,4103983145,56,Right,4103983147,347,,4103983341,233,109,,,,,,,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286037,110,1,1,12,19,7p460lrzt1kmp4rsofqa47eqy,0,26.1,100,2023-03-18T06:14:14.098Z,2023-03-18T06:14:17Z,4103983687,107,,4103983689,56,Back,4103983691,140,42.9,4103983697,213,5.9,4103983695,212,19.1,4103983693,141,91.1,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286027,136,44,1,12,21,v046no35g7ebk8lytdjmfb43,1,57.9,8.2,2023-03-18T06:14:16.106Z,2023-03-18T17:27:53Z,4103983649,286,,4103983647,56,Right,4103983725,233,111,,,,,,,,,,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286041,111,44,1,12,21,7p460lrzt1kmp4rsofqa47eqy,0,42.1,91.8,2023-03-18T06:14:16.107Z,2023-03-18T17:27:54Z,4103983705,56,Back,4103983707,285,,4106670733,233,136,,,,,,,,,,,,,,,,8sknvoifu8w9wpso5xije0b56,N. Botić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286033,137,1,1,12,21,v046no35g7ebk8lytdjmfb43,0,60.7,6.4,2023-03-18T06:14:16.450Z,2023-03-18T06:14:17Z,4103983681,212,11.8,4103983683,213,0.7,4103983673,3,,4103983679,141,17.3,4103983675,56,Right,4103983677,140,69.5,,,,,,,1hcnrw2udxcdff6bre73sv1pm,H. Hore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286065,112,1,1,12,23,7p460lrzt1kmp4rsofqa47eqy,1,27.6,81.6,2023-03-18T06:14:18.850Z,2023-03-18T06:15:21Z,4103983853,212,9.1,4103983855,213,2.1,4103983849,140,23.1,4103983847,56,Back,4103983851,141,93.1,,,,,,,,,,d9fmhxd6637ihfqc9qvsnmjth,T. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286073,113,1,1,12,26,7p460lrzt1kmp4rsofqa47eqy,0,15.3,95.9,2023-03-18T06:14:21.537Z,2023-03-18T06:14:23Z,4103983873,140,31.8,4103983879,213,0.1,4103983877,212,17.4,4103983875,141,97.4,4103983871,56,Back,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286533,118,1,1,12,27,7p460lrzt1kmp4rsofqa47eqy,0,27.2,96.9,2023-03-18T06:14:22.734Z,2023-03-18T06:15:52Z,4103986741,141,96.4,4103986735,168,,4103986745,213,6.2,4103986743,212,6.7,4103986739,140,33.6,4103986737,56,Back,,,,,,,ak7gkgt0ysr3p9e5vvq036i8l,S. Luštica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286091,138,49,1,12,29,v046no35g7ebk8lytdjmfb43,1,63.6,4.4,2023-03-18T06:14:24.979Z,2023-03-18T06:14:25Z,,,,,,,,,,,,,,,,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286101,139,1,1,12,30,v046no35g7ebk8lytdjmfb43,1,63.4,4.7,2023-03-18T06:14:25.523Z,2023-03-18T06:14:28Z,4103984015,56,Right,4103984023,213,3.2,4103984017,140,56.2,4103984019,141,4.3,4103984021,212,7.6,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286123,140,1,1,12,33,v046no35g7ebk8lytdjmfb43,1,56.8,7.7,2023-03-18T06:14:28.067Z,2023-03-18T06:14:31Z,4103984131,213,2.3,4103984129,212,26.1,4103984123,56,Back,4103984127,141,35.2,4103984125,140,39.4,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286135,141,1,1,12,36,v046no35g7ebk8lytdjmfb43,1,42.1,32.7,2023-03-18T06:14:31.507Z,2023-03-18T06:14:33Z,4103984213,141,67.0,4103984215,212,23.8,4103984217,213,1.8,4103984209,56,Back,4103984211,140,37.5,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286145,142,1,1,12,38,v046no35g7ebk8lytdjmfb43,1,37.4,66.9,2023-03-18T06:14:33.714Z,2023-03-18T06:14:35Z,4103984245,141,40.1,4103984247,212,18.3,4103984241,56,Back,4103984243,140,38.4,4103984249,213,4.8,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286171,143,1,1,12,39,v046no35g7ebk8lytdjmfb43,1,38.4,40.1,2023-03-18T06:14:34.946Z,2023-03-18T06:14:38Z,4103984365,140,15.4,4103984363,56,Back,4103984371,213,2.9,4103984367,141,49.0,4103984369,212,24.9,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286197,144,1,1,12,43,v046no35g7ebk8lytdjmfb43,0,19.6,40.9,2023-03-18T06:14:38.290Z,2023-03-18T08:01:44Z,4103984483,140,59.2,4103984485,141,17.1,4103984479,157,,4103984489,213,5.9,4103984487,212,44.6,4103984481,56,Right,4103984491,1,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286201,114,49,1,12,46,7p460lrzt1kmp4rsofqa47eqy,1,28.8,87.2,2023-03-18T06:14:41.428Z,2023-03-18T06:14:41Z,,,,,,,,,,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286237,115,1,1,12,49,7p460lrzt1kmp4rsofqa47eqy,1,32.6,87.4,2023-03-18T06:14:44.387Z,2023-03-18T06:14:47Z,4103984653,212,17.1,4103984655,213,4.3,4103984649,140,26.1,4103984651,141,64.3,4103984647,56,Back,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286261,116,1,1,12,51,7p460lrzt1kmp4rsofqa47eqy,1,26.7,64.2,2023-03-18T06:14:46.963Z,2023-03-18T06:14:50Z,4103984745,140,32.8,4103984743,56,Back,4103984751,213,1.2,4103984747,141,86.3,4103984749,212,16.3,,,,,,,,,,d2xblktxmr8illac50p2gcmhh,L. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286291,117,1,1,12,55,7p460lrzt1kmp4rsofqa47eqy,0,32.8,86.3,2023-03-18T06:14:50.292Z,2023-03-18T06:14:53Z,4103984895,213,5.8,4103984893,212,66.2,4103984885,155,,4103984891,141,39.2,4103984897,1,,4103984887,56,Center,4103984889,140,88.0,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286327,145,52,1,13,2,v046no35g7ebk8lytdjmfb43,1,10.1,57.3,2023-03-18T06:14:57.652Z,2023-03-18T16:09:11Z,4106073537,377,,,,,,,,,,,,,,,,,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286361,146,1,1,13,3,v046no35g7ebk8lytdjmfb43,1,10.4,54.5,2023-03-18T06:14:58.163Z,2023-03-18T06:15:02Z,4103985179,213,5.3,4103985169,123,,4103985177,212,25.0,4103985171,56,Back,4103985173,140,23.6,4103985175,141,23.9,,,,,,,cb0y1hi0ozn1rx00vx6a1xr6x,J. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286391,147,1,1,13,7,v046no35g7ebk8lytdjmfb43,1,22.9,20.3,2023-03-18T06:15:02.548Z,2023-03-18T06:15:07Z,4103985313,141,20.7,4103985317,213,0.0,4103985315,212,9.6,4103985309,56,Back,4103985311,140,32.0,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286405,148,1,1,13,11,v046no35g7ebk8lytdjmfb43,1,37,18.6,2023-03-18T06:15:07.043Z,2023-03-18T06:15:08Z,4103985359,56,Back,4103985363,141,17.9,4103985371,213,3.2,4103985361,140,30.2,4103985367,212,7.2,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286423,149,1,1,13,13,v046no35g7ebk8lytdjmfb43,1,30.2,17.9,2023-03-18T06:15:08.820Z,2023-03-18T06:15:11Z,4103985439,56,Back,4103985447,213,1.9,4103985445,212,16.8,4103985441,140,24.4,4103985443,141,40.9,,,,,,,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286497,150,1,1,13,21,v046no35g7ebk8lytdjmfb43,1,30.1,43,2023-03-18T06:15:16.132Z,2023-03-18T06:15:19Z,4103985809,213,1.7,4103985807,212,23.9,4103985801,56,Back,4103985803,140,26.8,4103985805,141,77.8,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286515,151,1,1,13,24,v046no35g7ebk8lytdjmfb43,1,31.2,83.2,2023-03-18T06:15:19.636Z,2023-03-18T06:15:22Z,4103985893,140,39.1,4103985895,141,81.8,4103985899,213,6.2,4103985891,56,Back,4103985897,212,8.3,,,,,,,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286527,152,1,1,13,27,v046no35g7ebk8lytdjmfb43,1,37.1,80.6,2023-03-18T06:15:22.132Z,2023-03-18T06:15:23Z,4103985959,56,Back,4103985967,213,4.9,4103985965,212,10.2,4103985961,140,39.2,4103985963,141,66.0,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286547,153,1,1,13,28,v046no35g7ebk8lytdjmfb43,1,38.1,64.5,2023-03-18T06:15:23.398Z,2023-03-18T06:15:25Z,4103986065,140,32.9,4103986063,56,Back,4103986071,213,2.6,4103986067,141,69.1,4103986069,212,6.3,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286561,154,1,1,13,30,v046no35g7ebk8lytdjmfb43,1,32.2,69.3,2023-03-18T06:15:25.412Z,2023-03-18T06:15:28Z,4103986133,56,Back,4103986139,212,17.6,4103986137,141,50.1,4103986135,140,43.4,4103986141,213,5.4,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286585,155,1,1,13,32,v046no35g7ebk8lytdjmfb43,1,39.5,61.7,2023-03-18T06:15:27.940Z,2023-03-18T06:15:30Z,4103986269,213,2.9,4103986255,56,Back,4103986265,212,6.0,4103986263,141,63.9,4103986259,140,34.0,,,,,,,,,,abfwfqsv8o9xsnkor896869cl,J. O'Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286593,156,1,1,13,35,v046no35g7ebk8lytdjmfb43,0,35.1,60.2,2023-03-18T06:15:30.836Z,2023-03-18T06:15:33Z,4103986303,212,43.8,4103986305,213,5.7,4103986295,155,,4103986301,141,26.1,4103986307,1,,4103986297,56,Center,4103986299,140,70.5,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286615,119,1,1,13,38,7p460lrzt1kmp4rsofqa47eqy,1,28.6,82.6,2023-03-18T06:15:33.973Z,2023-03-18T06:15:35Z,4103986385,3,,4103986395,213,0.1,4103986393,212,12.7,4103986387,56,Back,4103986389,140,40.6,4103986391,141,85.4,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286619,120,49,1,13,40,7p460lrzt1kmp4rsofqa47eqy,1,39.2,85.6,2023-03-18T06:15:35.318Z,2023-03-18T06:15:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286627,121,1,1,13,41,7p460lrzt1kmp4rsofqa47eqy,0,39.2,85.6,2023-03-18T06:15:36.212Z,2023-03-18T06:15:36Z,4103986443,56,Back,4103986449,212,17.1,4103986445,140,26.7,4103986447,141,100.0,4103986451,213,2.4,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286629,122,5,1,13,41,7p460lrzt1kmp4rsofqa47eqy,0,27.8,101.5,2023-03-18T06:15:36.774Z,2023-03-18T08:08:48Z,4103986453,56,Back,4104164065,233,157,4103986455,347,,,,,,,,,,,,,,,,,cqwfvlrzbld40ce3s1qmdniz9,C. Pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286675,157,5,1,13,41,v046no35g7ebk8lytdjmfb43,1,72.2,-1.5,2023-03-18T06:15:36.774Z,2023-03-18T08:08:48Z,4103986663,347,,4104164059,233,122,4103986661,56,Right,,,,,,,,,,,,,,,,cl816ciqmvh4bjzm9vjq4wyga,Rahmat Akbari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286679,158,1,1,13,52,v046no35g7ebk8lytdjmfb43,1,69.1,0,2023-03-18T06:15:47.173Z,2023-03-18T06:15:48Z,4103986691,1,,4103986689,213,2.8,4103986681,56,Back,4103986687,212,21.9,4103986679,107,,4103986683,140,49.5,4103986685,141,9.7,,,,dhnssdf1iuorniavvla5zbwx6,K. Trewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286693,159,1,1,13,53,v046no35g7ebk8lytdjmfb43,1,49.5,10,2023-03-18T06:15:48.869Z,2023-03-18T06:15:51Z,4103986759,56,Back,4103986767,213,2.2,4103986765,212,17.7,4103986761,140,39.0,4103986763,141,30.3,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286701,160,1,1,13,56,v046no35g7ebk8lytdjmfb43,1,39.2,30.4,2023-03-18T06:15:51.653Z,2023-03-18T06:15:52Z,4103986815,141,19.4,4103986817,212,9.6,4103986811,56,Back,4103986813,140,44.9,4103986819,213,5.4,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286709,161,1,1,13,57,v046no35g7ebk8lytdjmfb43,1,44.9,19.4,2023-03-18T06:15:52.581Z,2023-03-18T06:15:53Z,4103986845,140,40.2,4103986843,56,Back,4103986851,213,2.2,4103986847,141,28.8,4103986849,212,8.1,,,,,,,,,,7nhzkoa6bywrlkj9nc3f5ylii,T. Gomulka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286727,162,1,1,13,58,v046no35g7ebk8lytdjmfb43,1,40.2,28.8,2023-03-18T06:15:53.573Z,2023-03-18T06:15:55Z,4103986939,213,1.7,4103986933,140,36.8,4103986935,141,61.2,4103986937,212,22.3,4103986931,56,Back,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,T. Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286761,163,1,1,14,0,v046no35g7ebk8lytdjmfb43,0,38,46.6,2023-03-18T06:15:55.574Z,2023-03-18T06:16:00Z,4103987089,1,,4103987087,213,5.6,4103987081,140,69.5,4103987083,141,8.3,4103987085,212,42.1,4103987077,155,,4103987079,56,Right,,,,bhl2kwvi52osrdsdnbtw45lyi,J. Courtney-Perkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521286779,123,44,1,14,4,7p460lrzt1kmp4rsofqa47eqy,1,27.8,89,2023-03-18T06:16:00.004Z,2023-03-18T06:16:02Z,4103987141,233,164,4103987137,285,,4103987135,56,Back,,,,,,,,,,,,,,,,f4dbx6c236nuk9f1p2qqi3x79,B. Garuccio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
