id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2550918753,532,1,1,45,38,c33jm806py6adse5wv9wx6ch1,1,28.8,25.5,2023-05-19T10:32:25.897Z,2023-05-19T10:32:27Z,4289292239,155,,4289292247,212,16.7,4289292241,56,Back,4289292249,213,0.8,4289292243,140,39.9,4289292245,141,43.0,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918773,533,1,1,45,39,c33jm806py6adse5wv9wx6ch1,1,39.9,43.1,2023-05-19T10:32:27.080Z,2023-05-19T10:32:29Z,4289292343,213,2.5,4289292341,212,9.4,4289292337,140,32.7,4289292333,3,,4289292339,141,51.3,4289292335,56,Back,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918807,534,1,1,45,42,c33jm806py6adse5wv9wx6ch1,1,33.6,54.8,2023-05-19T10:32:29.736Z,2023-05-19T10:32:34Z,4289292531,212,27.5,4289292525,56,Back,4289292533,213,1.2,4289292527,140,42.8,4289292529,141,92.7,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918835,535,1,1,45,46,c33jm806py6adse5wv9wx6ch1,1,53.6,96.2,2023-05-19T10:32:34.391Z,2023-05-19T10:32:38Z,4289292701,213,4.6,4289292697,141,73.3,4289292693,56,Center,4289292699,212,15.6,4289292695,140,52.3,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918853,536,1,1,45,50,c33jm806py6adse5wv9wx6ch1,1,55.3,66.4,2023-05-19T10:32:38.407Z,2023-05-19T10:32:42Z,4289292855,141,34.5,4289292857,212,21.7,4289292853,140,55.8,4289292851,56,Center,4289292859,213,4.7,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918883,537,1,1,45,55,c33jm806py6adse5wv9wx6ch1,1,64.7,28.8,2023-05-19T10:32:42.663Z,2023-05-19T10:32:46Z,4289293009,56,Right,4289293017,212,19.5,4289293015,141,2.3,4289293013,140,71.7,4289293019,213,5.1,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918907,538,1,1,45,58,c33jm806py6adse5wv9wx6ch1,1,72.4,2.8,2023-05-19T10:32:46.375Z,2023-05-19T10:32:50Z,4289293157,141,26.8,4289293155,140,56.0,4289293153,56,Center,4289293159,212,23.7,4289293161,213,2.4,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918937,539,1,1,46,2,c33jm806py6adse5wv9wx6ch1,1,56.9,29.5,2023-05-19T10:32:50.199Z,2023-05-19T10:32:55Z,4289293329,140,62.3,4289293327,56,Center,4289293333,212,25.1,4289293331,141,65.4,4289293335,213,1.3,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550918977,540,1,1,46,7,c33jm806py6adse5wv9wx6ch1,1,70,66.9,2023-05-19T10:32:54.967Z,2023-05-19T10:32:57Z,4289293577,140,63.4,4289293581,212,8.2,4289293583,213,3.7,4289293575,56,Center,4289293579,141,60.5,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919013,541,1,1,46,9,c33jm806py6adse5wv9wx6ch1,1,63.7,61.8,2023-05-19T10:32:57.400Z,2023-05-19T10:32:59Z,4289293721,213,1.1,4289293717,141,68.7,4289293719,212,5.3,4289293713,56,Center,4289293715,140,66.0,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919059,542,1,1,46,12,c33jm806py6adse5wv9wx6ch1,1,60,67.9,2023-05-19T10:32:59.527Z,2023-05-19T10:33:05Z,4289293927,213,4.8,4289293919,56,Center,4289293925,212,22.2,4289293921,140,62.7,4289293923,141,35.5,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919093,543,43,1,46,17,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-05-19T10:33:04.872Z,2023-05-19T10:35:33Z,4289294137,141,39.5,4289300499,144,1,4289294141,213,5.9,4289294135,140,75.4,4289294133,56,Center,4289294139,212,3.0,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919097,544,61,1,46,21,c33jm806py6adse5wv9wx6ch1,0,75.4,39.5,2023-05-19T10:33:09.063Z,2023-05-19T10:33:09Z,4289294159,56,Center,,,,,,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919121,276,4,1,46,22,38ui5tfi8anjuh533emny2tz1,1,25.2,61.4,2023-05-19T10:33:09.705Z,2023-05-19T10:35:44Z,4289301019,233,545,4289294319,285,,4289294311,13,,4289294313,56,Back,4289294317,265,,4289294315,152,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919109,545,4,1,46,22,c33jm806py6adse5wv9wx6ch1,0,74.8,38.6,2023-05-19T10:33:09.706Z,2023-05-19T11:43:31Z,4289294245,56,Center,4289294243,13,,4289294249,265,,4289294251,286,,4289301055,233,276,4289294247,152,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919127,546,17,1,46,23,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-05-19T10:33:11.415Z,2023-05-19T10:33:12Z,4289294345,392,,4289294347,13,243,4289294343,31,,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919667,277,1,1,47,37,38ui5tfi8anjuh533emny2tz1,0,27.9,65.5,2023-05-19T10:34:25.261Z,2023-05-19T10:35:48Z,4289301223,152,,4289301221,5,,4289297137,212,47.8,4289297129,157,,4289297141,1,,4289297135,141,75.1,4289297131,56,Center,4289297139,213,0.1,jjqk412zl7b2lbfqfkva3utx,A. Redmayne,4289297133,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919673,547,44,1,47,41,c33jm806py6adse5wv9wx6ch1,1,26.4,29.6,2023-05-19T10:34:29.415Z,2023-05-19T10:34:30Z,4289297185,233,278,4289297175,285,,4289297173,56,Back,,,,,,,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919675,278,44,1,47,41,38ui5tfi8anjuh533emny2tz1,0,73.6,70.4,2023-05-19T10:34:29.416Z,2023-05-19T10:34:31Z,4289297215,233,547,4289297179,286,,4289297177,56,Center,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919681,548,1,1,47,42,c33jm806py6adse5wv9wx6ch1,1,24.8,31.6,2023-05-19T10:34:29.767Z,2023-05-19T10:36:03Z,4289297211,213,6.0,4289297207,141,26.8,4289297203,56,Back,4289297209,212,12.8,4289297201,3,,4289297205,140,36.6,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919685,549,61,1,47,42,c33jm806py6adse5wv9wx6ch1,1,35.9,23.3,2023-05-19T10:34:30.118Z,2023-05-19T10:36:43Z,4289297221,56,Back,,,,,,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919701,550,49,1,47,43,c33jm806py6adse5wv9wx6ch1,1,35.1,26.8,2023-05-19T10:34:31.390Z,2023-05-19T10:36:45Z,,,,,,,,,,,,,,,,,,,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919731,551,1,1,47,44,c33jm806py6adse5wv9wx6ch1,1,35.4,27.1,2023-05-19T10:34:31.775Z,2023-05-19T10:36:46Z,4289297419,155,,4289297427,212,19.4,4289297423,140,46.0,4289297429,213,5.3,4289297421,56,Back,4289297425,141,3.7,,,,,,,446scvw0ckoxnvnsqcqocve1h,V. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919737,552,3,1,47,48,c33jm806py6adse5wv9wx6ch1,0,41.4,1.8,2023-05-19T10:34:35.862Z,2023-05-19T10:34:38Z,4289297557,233,279,4289297447,286,,4289297445,56,Back,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919739,279,7,1,47,48,38ui5tfi8anjuh533emny2tz1,1,58.6,98.2,2023-05-19T10:34:35.863Z,2023-05-19T10:34:37Z,4289297453,167,,4289297535,233,552,4289297455,56,Left,4289297457,285,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919743,280,5,1,47,49,38ui5tfi8anjuh533emny2tz1,0,59.7,101.8,2023-05-19T10:34:37.025Z,2023-05-19T10:34:38Z,4289297481,347,,4289297479,56,Left,4289297565,233,553,,,,,,,,,,,,,,,,cr52lkk2tjwlz0gd34b0klyad,P. Retre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919751,553,5,1,47,49,c33jm806py6adse5wv9wx6ch1,1,40.3,-1.8,2023-05-19T10:34:37.025Z,2023-05-19T10:36:07Z,4289297513,347,,4289297511,56,Back,4289297547,233,280,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919827,554,1,1,47,54,c33jm806py6adse5wv9wx6ch1,1,41.2,0,2023-05-19T10:34:41.766Z,2023-05-19T10:34:45Z,4289297921,56,Back,4289297929,213,2.4,4289297923,140,28.0,4289297925,141,16.1,4289297919,107,,4289297927,212,18.5,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919895,555,1,1,47,57,c33jm806py6adse5wv9wx6ch1,1,29.2,21.2,2023-05-19T10:34:44.886Z,2023-05-19T10:34:52Z,4289298367,56,Back,4289298369,140,24.9,4289298375,213,1.7,4289298371,141,67.3,4289298373,212,31.7,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919925,556,1,1,48,5,c33jm806py6adse5wv9wx6ch1,1,48.1,55.4,2023-05-19T10:34:52.726Z,2023-05-19T10:34:56Z,4289298503,1,,4289298501,213,4.9,4289298493,56,Right,4289298499,212,34.0,4289298495,140,53.6,4289298497,141,6.1,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919951,557,1,1,48,8,c33jm806py6adse5wv9wx6ch1,1,58.3,6.8,2023-05-19T10:34:56.215Z,2023-05-19T10:34:59Z,4289298651,56,Right,4289298659,213,6.0,4289298653,140,69.7,4289298657,212,12.4,4289298655,141,2.0,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920001,558,1,1,48,11,c33jm806py6adse5wv9wx6ch1,1,69.7,1.9,2023-05-19T10:34:58.935Z,2023-05-19T10:35:04Z,4289298905,212,10.0,4289298901,140,60.5,4289298903,141,5.9,4289298907,213,2.9,4289298899,56,Right,,,,,,,,,,af7c4t8wp0341io4x0dl02ac5,A. Nabbout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550919999,281,30,1,48,16,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-05-19T10:35:04.007Z,2023-05-19T10:36:08Z,4289298897,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920003,559,30,1,48,16,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-05-19T10:35:04.007Z,2023-05-19T10:35:04Z,4289298915,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927525,282,32,2,45,0,38ui5tfi8anjuh533emny2tz1,1,0,0,2023-05-19T10:50:38.017Z,2023-05-19T10:50:38Z,4289340201,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927523,560,32,2,45,0,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-05-19T10:50:38.017Z,2023-05-19T12:53:15Z,4289340187,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927555,561,1,2,45,0,c33jm806py6adse5wv9wx6ch1,1,49.8,50,2023-05-19T10:50:38.117Z,2023-05-19T10:50:43Z,4289340345,212,10.0,4289340343,141,60.5,4289340341,140,43.2,4289340349,279,S,4289340347,213,2.3,4289340339,56,Back,,,,,,,31v9w4cyk1fxlig452kuc65ed,J. Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927577,562,1,2,45,5,c33jm806py6adse5wv9wx6ch1,1,52.5,70.2,2023-05-19T10:50:43.313Z,2023-05-19T10:50:45Z,4289340499,140,46.2,4289340497,56,Back,4289340505,213,1.9,4289340503,212,19.3,4289340501,141,96.8,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927591,563,1,2,45,7,c33jm806py6adse5wv9wx6ch1,1,46.2,96.3,2023-05-19T10:50:45.505Z,2023-05-19T10:50:47Z,4289340587,213,3.9,4289340575,140,37.8,4289340583,212,12.3,4289340571,56,Back,4289340579,141,83.6,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927637,564,1,2,45,9,c33jm806py6adse5wv9wx6ch1,1,39.9,80,2023-05-19T10:50:47.617Z,2023-05-19T10:50:54Z,4289340875,140,43.1,4289340879,212,25.4,4289340873,56,Back,4289340877,141,43.0,4289340881,213,4.8,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927659,565,1,2,45,16,c33jm806py6adse5wv9wx6ch1,1,50.7,40,2023-05-19T10:50:54.481Z,2023-05-19T10:50:56Z,4289340993,140,51.1,4289340999,213,1.5,4289340991,56,Center,4289340997,212,14.4,4289340995,141,61.1,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927675,566,1,2,45,18,c33jm806py6adse5wv9wx6ch1,1,52.1,66.7,2023-05-19T10:50:56.817Z,2023-05-19T10:51:00Z,4289341117,212,27.6,4289341121,213,0.9,4289341115,141,97.2,4289341113,140,69.4,4289341111,56,Left,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927683,567,61,2,45,22,c33jm806py6adse5wv9wx6ch1,1,70,95.7,2023-05-19T10:51:00.690Z,2023-05-19T10:51:15Z,4289341175,56,Left,,,,,,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927695,568,1,2,45,23,c33jm806py6adse5wv9wx6ch1,0,65.1,91.7,2023-05-19T10:51:01.249Z,2023-05-19T10:51:49Z,4289342707,212,1.8,4289342767,286,,4289342763,233,283,4289342761,236,,4289342705,141,92.1,4289342709,213,0.2,4289342703,140,66.8,4289341211,56,Left,c00r3yls3lf245nbo93m9d6cq,M. Tilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927685,283,74,2,45,23,38ui5tfi8anjuh533emny2tz1,1,27.5,11.1,2023-05-19T10:51:01.250Z,2023-05-19T10:51:45Z,4289341187,56,Back,4289341189,285,,4289342805,233,568,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927691,284,49,2,45,24,38ui5tfi8anjuh533emny2tz1,1,29.7,14.6,2023-05-19T10:51:02.394Z,2023-05-19T10:51:02Z,,,,,,,,,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927709,285,1,2,45,24,38ui5tfi8anjuh533emny2tz1,1,30,14.6,2023-05-19T10:51:02.666Z,2023-05-19T10:51:05Z,4289341277,141,21.9,4289341281,213,0.3,4289341275,140,43.6,4289341273,56,Back,4289341279,212,15.1,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927725,286,1,2,45,27,38ui5tfi8anjuh533emny2tz1,1,51.5,21.2,2023-05-19T10:51:05.418Z,2023-05-19T10:51:08Z,4289341373,141,1.0,4289341371,140,60.9,4289341375,212,16.9,4289341369,56,Right,4289341377,213,5.3,,,,,,,,,,b255io6lia16l5dzuxfpruhud,A. Le Fondre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927775,287,1,2,45,30,38ui5tfi8anjuh533emny2tz1,1,60.9,1,2023-05-19T10:51:08.178Z,2023-05-19T10:52:20Z,4289341657,196,,4289341665,212,66.1,4289341663,141,85.9,4289341661,140,91.5,4289341669,1,,4289341655,155,,4289341667,213,1.1,4289341659,56,Left,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927787,288,61,2,45,37,38ui5tfi8anjuh533emny2tz1,0,90.5,92,2023-05-19T10:51:15.787Z,2023-05-19T10:52:37Z,4289341733,56,Left,,,,,,,,,,,,,,,,,,,,,,53g522ox4zpljnu57fcf4meei,A. Segecic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927795,569,49,2,45,39,c33jm806py6adse5wv9wx6ch1,1,8.8,14.3,2023-05-19T10:51:17.300Z,2023-05-19T10:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927811,570,1,2,45,40,c33jm806py6adse5wv9wx6ch1,1,7.9,16.1,2023-05-19T10:51:18.817Z,2023-05-19T10:51:20Z,4289341823,56,Back,4289341829,212,10.2,4289341825,140,6.8,4289341831,213,1.7,4289341827,141,31.0,,,,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927823,571,1,2,45,41,c33jm806py6adse5wv9wx6ch1,1,6.9,31.3,2023-05-19T10:51:19.985Z,2023-05-19T10:51:22Z,4289341887,213,6.1,4289341879,56,Back,4289341885,212,16.9,4289341881,140,22.7,4289341883,141,26.7,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927829,572,3,2,45,44,c33jm806py6adse5wv9wx6ch1,0,24.7,21.7,2023-05-19T10:51:22.609Z,2023-05-19T10:51:27Z,4289342099,233,289,4289341905,56,Back,4289341907,285,,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927849,289,7,2,45,44,38ui5tfi8anjuh533emny2tz1,1,75.3,78.3,2023-05-19T10:51:22.610Z,2023-05-19T10:51:26Z,4289342011,167,,4289342045,233,572,4289342013,56,Center,4289342015,286,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927853,290,5,2,45,46,38ui5tfi8anjuh533emny2tz1,0,74,101.3,2023-05-19T10:51:24.128Z,2023-05-19T10:51:53Z,4289342037,56,Left,4289342103,233,573,4289342039,347,,,,,,,,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927839,573,5,2,45,46,c33jm806py6adse5wv9wx6ch1,1,26,-1.3,2023-05-19T10:51:24.128Z,2023-05-19T10:51:26Z,4289341975,56,Back,4289341977,347,,4289342087,233,290,,,,,,,,,,,,,,,,7cdvlgpi8g3e8ttspzvr1k251,M. Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550927931,574,1,2,45,53,c33jm806py6adse5wv9wx6ch1,1,25.7,0,2023-05-19T10:51:31.393Z,2023-05-19T10:51:35Z,4289342471,213,2.8,4289342465,140,7.7,4289342467,141,9.8,4289342469,212,20.4,4289342461,107,,4289342463,56,Back,,,,,,,ze75933qynqbr4gupkz6xzo5,Nuno Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928023,575,1,2,45,57,c33jm806py6adse5wv9wx6ch1,1,10.5,9.8,2023-05-19T10:51:35.297Z,2023-05-19T10:51:48Z,4289342975,141,60.9,4289342971,56,Back,4289342979,213,1.5,4289342973,140,12.7,4289342977,212,34.8,4289342981,1,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928051,576,1,2,46,10,c33jm806py6adse5wv9wx6ch1,1,43.8,58.7,2023-05-19T10:51:48.065Z,2023-05-19T10:51:53Z,4289343137,212,20.7,4289343135,141,28.8,4289343139,213,4.9,4289343131,56,Back,4289343133,140,47.4,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928081,577,1,2,46,15,c33jm806py6adse5wv9wx6ch1,1,57.4,29.4,2023-05-19T10:51:53.105Z,2023-05-19T10:51:58Z,4289343285,212,13.1,4289343281,140,52.0,4289343283,141,46.7,4289343287,213,2.0,4289343279,56,Center,,,,,,,,,,bdo2grdx1mgm63gii3zar50id,T. Lam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928091,578,1,2,46,20,c33jm806py6adse5wv9wx6ch1,1,57.1,61.7,2023-05-19T10:51:58.641Z,2023-05-19T10:52:01Z,4289343335,213,1.7,4289343327,56,Left,4289343333,212,15.5,4289343331,141,84.1,4289343329,140,54.5,,,,,,,,,,dnpala3bol8svyc2awng6iv9x,C. Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928125,579,1,2,46,23,c33jm806py6adse5wv9wx6ch1,0,54.3,86.1,2023-05-19T10:52:01.153Z,2023-05-19T10:52:29Z,4289343497,213,0.6,4289343495,212,17.2,4289343489,56,Left,4289343491,140,67.4,4289343493,141,100.0,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928131,580,43,2,46,28,c33jm806py6adse5wv9wx6ch1,1,0,0,2023-05-19T10:52:06.386Z,2023-05-19T10:52:25Z,4289343517,56,Left,4289344097,144,61,,,,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928127,291,5,2,46,28,38ui5tfi8anjuh533emny2tz1,1,34.6,-1.9,2023-05-19T10:52:06.490Z,2023-05-19T10:52:08Z,4289343547,233,581,4289343501,56,Back,4289343503,347,,,,,,,,,,,,,,,,,4ehmmuuxljgliiz7f7298h61h,L. Brattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928137,581,5,2,46,28,c33jm806py6adse5wv9wx6ch1,0,65.4,101.9,2023-05-19T10:52:06.490Z,2023-05-19T10:54:02Z,4289343537,347,,4289343535,56,Left,4289343555,233,291,,,,,,,,,,,,,,,,bwxn7o8ved1xo5bmfkfgzekiy,J. Bos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928177,292,1,2,46,36,38ui5tfi8anjuh533emny2tz1,1,30.6,0,2023-05-19T10:52:14.539Z,2023-05-19T10:52:27Z,4289344079,189,,4289343791,107,,4289343799,212,8.0,4289343793,56,Back,4289343795,140,35.4,4289343797,141,7.1,4289343801,213,0.9,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928187,293,1,2,46,37,38ui5tfi8anjuh533emny2tz1,1,35.4,7.1,2023-05-19T10:52:15.507Z,2023-05-19T10:52:41Z,4289343837,212,5.4,4289343835,141,2.6,4289343839,213,3.7,4289343831,56,Back,4289343833,140,31.2,,,,,,,,,,c243bbqbc7agln9jpv0faa6dx,A. Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928427,300,50,2,46,39,38ui5tfi8anjuh533emny2tz1,1,35.8,3,2023-05-19T10:52:17.313Z,2023-05-19T10:53:37Z,4289346215,56,Back,4289346217,286,,4289346595,233,588,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928431,588,7,2,46,39,c33jm806py6adse5wv9wx6ch1,0,64.2,97,2023-05-19T10:52:17.314Z,2023-05-19T10:53:39Z,4289346573,285,,4289346571,56,Left,4289346575,233,300,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928189,294,61,2,46,39,38ui5tfi8anjuh533emny2tz1,1,31.2,2.6,2023-05-19T10:52:17.355Z,2023-05-19T10:53:52Z,4289343843,56,Back,,,,,,,,,,,,,,,,,,,,,,7yl3en0sif2gcwrtwmtmo3d1x,R. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550928199,582,49,2,46,41,c33jm806py6adse5wv9wx6ch1,1,73.9,83.6,2023-05-19T10:52:19.457Z,2023-05-19T10:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bcytv86dp6kqrsosu6gck9q7d,A. O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
