id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2478715955,179,1,1,21,27,eq1oq6y61xnzq88zu0cnw131z,0,15.6,52.8,2022-10-29T13:52:23.319Z,2022-10-29T21:32:18Z,3879639439,212,59.3,3879639433,56,Right,3879639443,1,,3879639435,140,62.2,3879639441,213,5.7,3881888637,178,,3879639431,155,,3879639437,141,3.5,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716065,201,8,1,21,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,37.1,92.9,2022-10-29T13:52:26.783Z,2022-10-29T21:32:27Z,3879639925,15,,3881403357,385,,3881888787,388,,3879639921,56,Back,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478715987,180,5,1,21,32,eq1oq6y61xnzq88zu0cnw131z,1,61.6,-1,2022-10-29T13:52:27.692Z,2022-10-29T21:32:31Z,3879639573,56,Right,3879639575,347,,3879963609,233,202,,,,,,,,,,,,,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716085,202,5,1,21,32,a8l3w3n0j99qjlsxj3jnmgkz1,0,38.4,101,2022-10-29T13:52:27.692Z,2022-10-29T21:32:31Z,3879640007,347,,3879640005,56,Back,3879963621,233,180,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716193,181,1,1,21,49,eq1oq6y61xnzq88zu0cnw131z,1,59.8,0,2022-10-29T13:52:44.776Z,2022-10-29T21:32:46Z,3879640635,213,2.4,3879640627,56,Right,3879640625,107,,3879640631,141,11.2,3879640633,212,12.0,3879640629,140,51.3,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716211,182,1,1,21,50,eq1oq6y61xnzq88zu0cnw131z,1,51.3,11.2,2022-10-29T13:52:45.925Z,2022-10-29T21:32:55Z,3879640705,141,4.7,3879640701,56,Right,3879640707,212,6.6,3879640699,3,,3879640703,140,56.0,3879640709,213,5.6,3881889607,178,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716229,183,1,1,21,51,eq1oq6y61xnzq88zu0cnw131z,1,56,4.7,2022-10-29T13:52:47.070Z,2022-10-29T21:33:13Z,3879640815,213,2.5,3879640809,140,48.5,3879640811,141,13.0,3879640813,212,9.7,3879640807,56,Back,3879640805,155,,3881889969,178,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716239,184,1,1,21,52,eq1oq6y61xnzq88zu0cnw131z,1,48.5,13,2022-10-29T13:52:48.049Z,2022-10-29T21:33:24Z,3879640891,213,6.2,3879640873,3,,3879640887,212,6.7,3879640881,140,54.8,3879640877,56,Right,3879640885,141,11.9,3881890253,178,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716255,185,1,1,21,54,eq1oq6y61xnzq88zu0cnw131z,1,54.8,11.9,2022-10-29T13:52:50.109Z,2022-10-29T21:33:32Z,3879640945,141,22.3,3879640947,212,7.1,3879640941,56,Center,3879640943,140,54.8,3879640949,213,1.6,3881890437,178,,,,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716269,186,1,1,21,55,eq1oq6y61xnzq88zu0cnw131z,0,54.8,22.3,2022-10-29T13:52:50.756Z,2022-10-29T21:33:39Z,3879641021,56,Right,3879641027,212,8.7,3879641025,141,16.4,3879641023,140,62.2,3879641029,213,5.8,3881890593,178,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479046085,809,8,1,21,55,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.8,84.5,2022-10-29T13:52:51.548Z,2022-10-29T21:33:58Z,3881406249,384,,3881890917,178,,3881405345,56,Back,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716273,187,43,1,21,56,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-29T13:52:52.233Z,2022-10-29T18:18:05Z,3879641075,141,18.0,3879647773,236,0,3879641073,140,63.2,3879647775,233,208,3879647779,286,0,3879641071,56,Right,3879641077,212,0.3,3879641069,168,0,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,3879641079,213,0.9,3881405013,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716575,208,43,1,21,56,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-29T13:52:52.234Z,2022-10-29T18:18:25Z,3879642673,56,Back,3881405935,144,74,3879647755,285,0,,,,,,,,,,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716455,206,49,1,21,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.2,70.8,2022-10-29T13:52:52.960Z,2022-10-29T21:34:06Z,,,,,,,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716299,203,1,1,21,57,a8l3w3n0j99qjlsxj3jnmgkz1,1,34.9,73.2,2022-10-29T13:52:53.022Z,2022-10-29T21:34:11Z,3879641213,56,Back,3879641219,212,10.7,3881891137,178,,3879641217,141,78.8,3879641863,155,,3879641215,140,44.4,3879641221,213,0.4,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716301,204,1,1,21,58,a8l3w3n0j99qjlsxj3jnmgkz1,1,44.4,78.8,2022-10-29T13:52:54.350Z,2022-10-29T21:34:19Z,3879641233,3,,3879641239,141,77.9,3879641243,213,6.2,3881891355,388,,3879641235,56,Center,3879641241,212,12.4,3881407025,168,,3879641237,140,56.2,6384gzzxuxs6pvmrn8qx4d7u1,F. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716305,205,61,1,21,59,a8l3w3n0j99qjlsxj3jnmgkz1,0,56.2,76.1,2022-10-29T13:52:54.993Z,2022-10-29T21:34:25Z,3879641259,56,Center,3881891483,178,,,,,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716477,189,49,1,22,2,eq1oq6y61xnzq88zu0cnw131z,1,40.5,39.6,2022-10-29T13:52:58.470Z,2022-10-29T21:34:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716457,188,1,1,22,2,eq1oq6y61xnzq88zu0cnw131z,1,36.5,46.8,2022-10-29T13:52:58.490Z,2022-10-29T21:34:51Z,3879642061,213,3.1,3881892103,178,,3879642053,140,21.2,3879642051,56,Back,3879642057,212,16.1,3879642055,141,47.2,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716507,190,1,1,22,13,eq1oq6y61xnzq88zu0cnw131z,1,24.2,47.5,2022-10-29T13:53:08.670Z,2022-10-29T21:34:58Z,3881892259,178,,3879642317,155,,3879642325,212,37.3,3879642331,1,,3879642321,140,57.0,3879642327,213,0.4,3879642323,141,68.7,3879642319,56,Center,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716515,191,50,1,22,15,eq1oq6y61xnzq88zu0cnw131z,1,52.6,69.7,2022-10-29T13:53:10.988Z,2022-10-29T21:35:03Z,3879642351,286,,3879642421,233,207,3879642347,56,Center,,,,,,,,,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716503,207,7,1,22,16,a8l3w3n0j99qjlsxj3jnmgkz1,0,47.4,30.3,2022-10-29T13:53:11.684Z,2022-10-29T21:35:10Z,3879642289,56,Back,3881408471,384,,3881892451,178,,3879642291,285,,3879642393,233,191,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716523,192,61,1,22,16,eq1oq6y61xnzq88zu0cnw131z,1,56.8,68.7,2022-10-29T13:53:11.798Z,2022-10-29T21:35:23Z,3881892617,178,,3879642387,56,Center,3881892615,15,,,,,,,,,,,,,,,,,98e7uohj6lcvf59sfssff2y8l,P. Förster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716599,193,1,1,22,19,eq1oq6y61xnzq88zu0cnw131z,0,47.1,97.5,2022-10-29T13:53:14.972Z,2022-10-29T21:35:29Z,3879642791,1,,3879642789,213,5.9,3879642783,140,82.3,3879642779,56,Center,3879642787,212,40.1,3881892749,178,,3879642785,141,74.7,3879642775,155,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716645,209,49,1,22,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,15.6,23.4,2022-10-29T13:53:19.466Z,2022-10-29T21:35:36Z,,,,,,,,,,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716677,210,1,1,22,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,14.5,27.7,2022-10-29T13:53:19.518Z,2022-10-29T21:35:38Z,3881892995,178,,3879643143,212,14.9,3879643139,140,3.1,3879643137,56,Back,3879643145,213,2.5,3879643141,141,40.8,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716719,211,1,1,22,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,3.6,41.2,2022-10-29T13:53:21.653Z,2022-10-29T21:35:44Z,3881893127,178,,3879643307,56,Back,3879643313,212,24.4,3879643311,141,37.4,3879643309,140,26.7,3879643315,213,6.2,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716725,212,1,1,22,28,a8l3w3n0j99qjlsxj3jnmgkz1,0,29.2,38,2022-10-29T13:53:23.704Z,2022-10-29T21:35:45Z,3879643373,212,47.5,3879643369,140,70.5,3879643375,213,5.9,3879643365,155,,3879643377,1,,3881893139,178,,3879643367,56,Right,3879643371,141,9.5,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479255091,869,43,1,22,32,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-29T13:53:27.947Z,2022-10-30T07:00:08Z,3882601621,178,0,3882601745,144,82,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479255159,872,43,1,22,34,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-29T13:53:29.791Z,2022-10-30T07:00:20Z,3882601973,144,82,3882601901,178,0,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716743,194,49,1,22,34,eq1oq6y61xnzq88zu0cnw131z,1,26.4,89.6,2022-10-29T13:53:29.810Z,2022-10-29T21:36:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478716769,195,1,1,22,35,eq1oq6y61xnzq88zu0cnw131z,1,25.3,88.7,2022-10-29T13:53:30.805Z,2022-10-29T21:36:05Z,3881893421,178,,3879643571,141,75.0,3879643575,212,12.3,3879643565,56,Back,3879643579,213,5.4,3879643569,140,32.9,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717045,196,1,1,22,36,eq1oq6y61xnzq88zu0cnw131z,1,31.2,75.3,2022-10-29T13:53:31.722Z,2022-10-29T21:36:11Z,3879645019,141,74.1,3879645023,213,3.2,3879645021,212,22.7,3881893653,178,,3879645015,140,9.6,3879645011,56,Back,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717069,197,1,1,22,44,eq1oq6y61xnzq88zu0cnw131z,1,14.1,54.5,2022-10-29T13:53:40.484Z,2022-10-29T21:36:25Z,3879645111,56,Left,3879645117,212,49.6,3879645109,155,,3879645121,1,,3879645115,141,96.9,3879645857,189,,3881893975,178,,3879645113,140,52.5,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,3879645119,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717181,198,1,1,22,58,eq1oq6y61xnzq88zu0cnw131z,1,52.6,97.1,2022-10-29T13:53:53.896Z,2022-10-29T21:36:37Z,3879645655,140,69.5,3879645657,141,94.4,3879645651,3,,3879645659,212,17.8,3879645653,56,Left,3879645661,213,6.2,3881894193,178,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717191,199,4,1,23,1,eq1oq6y61xnzq88zu0cnw131z,1,74,92.2,2022-10-29T13:53:57.232Z,2022-10-29T21:36:43Z,3879645715,286,,3879645727,233,213,3879645709,294,,3879645711,56,Left,3879645713,152,,3879645707,13,,,,,,,,ejww8hjcn4y4hlik863vaw3qh,C. Antwi-Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717185,213,4,1,23,1,a8l3w3n0j99qjlsxj3jnmgkz1,0,26,7.8,2022-10-29T13:53:57.233Z,2022-10-29T21:36:43Z,3879645683,56,Back,3879645679,13,,3879645759,233,199,3879645687,285,,3879645681,294,,3879645685,152,,3881894297,178,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717265,214,17,1,23,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2022-10-29T13:54:03.362Z,2022-10-29T21:36:48Z,3879646061,31,,3879646063,392,,3879646065,13,243,,,,,,,,,,,,,,,,fr9ac60188vlmtbrcddhxii1,S. Bornauw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717837,200,1,1,24,6,eq1oq6y61xnzq88zu0cnw131z,0,76.6,95,2022-10-29T13:55:01.856Z,2022-10-29T21:36:55Z,3879648903,152,,3879648909,141,46.4,3879648911,212,38.3,3879648899,5,,3881412771,224,,3879648915,1,,3879648905,56,Center,3881412773,72,,98e7uohj6lcvf59sfssff2y8l,P. Förster,3879648913,213,5.2,3879648907,140,95.1,3881894537,178,3879648897,2,3879648901,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717857,215,12,1,24,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,7.9,53.6,2022-10-29T13:55:03.550Z,2022-10-29T21:37:06Z,3879648965,56,Back,3879648975,213,0.4,3879648967,140,22.6,3881894693,388,,3879648969,141,63.1,3879648983,15,,3879648973,212,16.7,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479255601,883,43,1,24,9,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-29T13:55:05.286Z,2022-10-30T07:02:03Z,3882604167,144,82,3882604061,178,0,,,,,,,,,,,,,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717905,201,1,1,24,11,eq1oq6y61xnzq88zu0cnw131z,1,81.2,35.8,2022-10-29T13:55:06.781Z,2022-10-29T21:37:25Z,3879649195,140,82.1,3881894967,178,,3879649197,141,24.1,3879649201,213,4.8,3879649199,212,8.0,3879649193,56,Center,3879650091,210,13,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2478717913,202,13,1,24,11,eq1oq6y61xnzq88zu0cnw131z,1,81.5,27.7,2022-10-29T13:55:07.582Z,2022-10-29T21:37:25Z,3879650135,103,68.1,3879650115,77,,3879650145,231,46.8,3879649821,72,,3879649239,18,,3881895105,178,,3879650143,230,98.1,3879649241,56,Center,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,3879650141,328,,3879650111,121,,3879650131,102,3879650125,55,3879650137,215,201,,56.6,3879650119,29,3879650139,108,,3879649819,24,,,,,,,,,,,,,,,,
2478717921,203,5,1,24,13,eq1oq6y61xnzq88zu0cnw131z,0,100.8,58.8,2022-10-29T13:55:09.153Z,2022-10-29T21:37:31Z,3879649279,56,Center,3879649367,233,216,3879649281,346,,,,,,,,,,,,,,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478717887,216,5,1,24,13,a8l3w3n0j99qjlsxj3jnmgkz1,1,-0.8,41.2,2022-10-29T13:55:09.153Z,2022-10-29T21:37:32Z,3879649103,346,,3879649101,56,Back,3879649337,233,203,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718071,217,1,1,24,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,4.5,47.5,2022-10-29T13:55:21.163Z,2022-10-29T21:37:49Z,3879650011,212,17.0,3879650017,237,,3879650009,141,70.8,3879650003,124,,3879650005,56,Back,3879650013,213,1.2,3879650007,140,10.4,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718081,218,1,1,24,30,a8l3w3n0j99qjlsxj3jnmgkz1,1,24.7,72.4,2022-10-29T13:55:25.823Z,2022-10-29T21:37:55Z,3879650065,213,1.2,3879650059,140,30.0,3879650061,141,96.6,3881895857,178,,3879650063,212,17.4,3879650057,56,Back,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718107,219,1,1,24,32,a8l3w3n0j99qjlsxj3jnmgkz1,0,30.1,95.4,2022-10-29T13:55:27.883Z,2022-10-29T21:38:01Z,3879650241,213,0.1,3879650235,140,45.0,3879650237,141,97.7,3881896061,178,,3879650239,212,15.7,3879650233,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718121,220,4,1,24,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,44,97.6,2022-10-29T13:55:29.111Z,2022-10-29T21:38:10Z,3879650309,265,,3879650303,13,,3879650311,286,,3879650305,56,Back,3879650451,233,204,3879650307,152,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718145,204,4,1,24,33,eq1oq6y61xnzq88zu0cnw131z,0,56,2.4,2022-10-29T13:55:29.112Z,2022-10-29T21:38:09Z,3879650415,56,Right,3879650421,285,,3879650467,233,220,3879650417,152,,3881896263,178,,3879650413,13,,3879650419,265,,,,,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718425,221,1,1,25,9,a8l3w3n0j99qjlsxj3jnmgkz1,1,45.5,94.4,2022-10-29T13:56:05.010Z,2022-10-29T21:38:14Z,3879651793,155,,3879651799,140,86.0,3881896339,178,,3879651805,213,6.2,3879651801,141,92.3,3879651807,1,,3879651795,152,,3879651803,212,42.5,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,3879651797,56,Left,3879651791,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718431,222,61,1,25,11,a8l3w3n0j99qjlsxj3jnmgkz1,0,86.1,92.4,2022-10-29T13:56:07.114Z,2022-10-29T21:38:30Z,3879651817,56,Left,3881896689,178,,,,,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718501,207,43,1,25,12,eq1oq6y61xnzq88zu0cnw131z,1,0,0,2022-10-29T13:56:07.927Z,2022-10-29T18:22:37Z,3879652091,285,0,3881416123,144,74,3879652245,233,222,3879652089,56,Back,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718451,205,12,1,25,13,eq1oq6y61xnzq88zu0cnw131z,1,18.3,3.2,2022-10-29T13:56:08.722Z,2022-10-29T21:38:36Z,3879651909,56,Back,3879651917,213,5.7,3879651931,167,,3879651911,140,22.5,3879651915,212,5.4,3881896817,178,,3879651913,141,0.0,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718455,206,5,1,25,15,eq1oq6y61xnzq88zu0cnw131z,0,19.2,-1.2,2022-10-29T13:56:11.235Z,2022-10-29T21:38:42Z,3879651925,56,Back,3879652205,233,223,3879651927,347,,,,,,,,,,,,,,,,,8gnpf9kwx2n2rqwf1gixc4bth,I. Ordets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718523,223,5,1,25,15,a8l3w3n0j99qjlsxj3jnmgkz1,1,80.8,101.2,2022-10-29T13:56:11.235Z,2022-10-29T21:38:42Z,3879652169,56,Left,3879652193,233,206,3879652171,347,,,,,,,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718549,224,1,1,25,24,a8l3w3n0j99qjlsxj3jnmgkz1,1,76.4,100,2022-10-29T13:56:19.838Z,2022-10-29T21:38:47Z,3879652263,212,18.5,3879652255,107,,3879652257,56,Left,3879652259,140,92.8,3879652265,213,5.9,3879652261,141,91.4,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718573,225,1,1,25,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,92.9,91.2,2022-10-29T13:56:21.364Z,2022-10-29T21:38:52Z,3879652409,140,88.2,3879652411,141,82.9,3881897187,178,,3879652415,213,4.0,3879652405,155,,3879652413,212,7.5,3879652407,56,Left,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718575,226,50,1,25,27,a8l3w3n0j99qjlsxj3jnmgkz1,1,87.1,81.8,2022-10-29T13:56:23.348Z,2022-10-29T21:39:01Z,3879652483,233,208,3879652421,286,,3879652419,56,Left,,,,,,,,,,,,,,,,aplc9mad75h1k90o3qla9c7l6,P. Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718583,208,7,1,25,28,eq1oq6y61xnzq88zu0cnw131z,0,12.9,18.2,2022-10-29T13:56:23.720Z,2022-10-29T21:39:05Z,3881416815,385,,3879652439,56,Back,3879652473,233,226,3881897529,178,,3879652441,285,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718589,227,3,1,25,29,a8l3w3n0j99qjlsxj3jnmgkz1,0,89.9,86.9,2022-10-29T13:56:24.941Z,2022-10-29T21:39:18Z,3879652581,233,209,3881897753,178,,3879652469,56,Left,3881417011,464,,3879652471,286,,,,,,,,,,,embn1jhcly07i6pjcvcdiavo5,L. Nmecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718629,209,7,1,25,29,eq1oq6y61xnzq88zu0cnw131z,1,10.1,13.1,2022-10-29T13:56:25.104Z,2022-10-29T21:39:20Z,3879652575,233,227,3879652565,56,Back,3879652567,285,,3881897829,178,,3881417143,383,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718633,210,49,1,25,31,eq1oq6y61xnzq88zu0cnw131z,1,9,3.4,2022-10-29T13:56:27.248Z,2022-10-29T21:39:38Z,,,,,,,,,,,,,,,,,,,,,,,,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478718649,211,1,1,25,32,eq1oq6y61xnzq88zu0cnw131z,0,11.3,2.2,2022-10-29T13:56:27.932Z,2022-10-29T21:39:43Z,3879652669,236,,3879652651,140,12.6,3879652657,213,0.0,3881898399,178,,3879652671,233,228,3879652655,212,1.4,3879652649,56,Back,3879652675,286,,82r0liyptyapc8rfuo32qcqtx,A. Losilla,3879652653,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
