id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2475390685,129,5,1,12,40,cu0eztmjcsbydyp53aleznorw,0,73.6,101.4,2022-10-22T13:42:51.795Z,2022-10-23T05:21:04Z,3862013587,233,112,3862012091,56,Left,3862012093,347,,,,,,,,,,,,,,,,,eayipmdtzbmjgjouq10nqhcrt,L. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391047,113,1,1,12,57,6k5zscdm9ufw0tguvzyjlp5hq,1,27.8,0,2022-10-22T13:43:09.523Z,2022-10-23T05:21:08Z,3862013841,213,0.9,3862013837,141,30.1,3862013831,107,,3862013835,140,42.9,3862013833,56,Back,3862013839,212,26.9,3862013843,1,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391095,114,1,1,12,59,6k5zscdm9ufw0tguvzyjlp5hq,1,43,30.1,2022-10-22T13:43:11.427Z,2022-10-23T05:21:11Z,3862014083,140,51.7,3862014085,141,21.5,3862014089,213,5.7,3862014087,212,10.8,3865326131,178,,3862014079,155,,3862014081,56,Center,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476041717,1019,83,1,13,2,cu0eztmjcsbydyp53aleznorw,1,47.7,83.5,2022-10-22T13:43:14.271Z,2022-10-23T07:10:04Z,3865477867,399,452176,,,,,,,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391107,115,1,1,13,2,6k5zscdm9ufw0tguvzyjlp5hq,1,54.9,11,2022-10-22T13:43:14.436Z,2022-10-23T05:21:16Z,3862014135,213,5.7,3862014133,212,6.2,3865326299,178,,3862014129,140,59.8,3862014127,56,Right,3862014131,141,5.8,,,,,,,mugwhiw6mwgjf5797wlnjzdh,D. Kyereh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391155,116,1,1,13,3,6k5zscdm9ufw0tguvzyjlp5hq,1,59.8,5.8,2022-10-22T13:43:15.556Z,2022-10-23T05:21:19Z,3865326383,178,,3862014329,213,1.2,3862014323,140,67.8,3862014325,141,37.0,3862014321,56,Center,3862014327,212,22.8,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475929697,858,3,1,13,4,6k5zscdm9ufw0tguvzyjlp5hq,0,67.5,42.1,2022-10-22T13:43:16.590Z,2022-10-23T05:21:27Z,3864891547,467,aaoycxwi9jny6flm4apz8a2uh,3864891543,465,,3864891539,286,,3865326665,178,,3864891535,56,Center,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391257,117,43,1,13,5,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2022-10-22T13:43:17.060Z,2022-10-22T13:45:13Z,3862014819,286,0,3862025095,144,3,3862014817,56,Center,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391203,130,43,1,13,5,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-22T13:43:17.060Z,2022-10-22T13:45:13Z,3862025055,144,45,3862014581,285,0,3862014579,56,Back,3862014871,233,117,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391259,118,4,1,13,6,6k5zscdm9ufw0tguvzyjlp5hq,1,76.2,42.1,2022-10-22T13:43:18.170Z,2022-10-23T05:21:32Z,3862014821,13,,3862014827,152,,3862015667,295,,3862014969,233,131,3862014823,56,Center,3862014833,286,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475391271,131,4,1,13,6,cu0eztmjcsbydyp53aleznorw,0,23.8,57.9,2022-10-22T13:43:18.171Z,2022-10-23T05:21:31Z,3862014927,56,Back,3862020321,295,,3862014925,13,,3862014933,285,,3865326789,178,,3862014929,152,,3862014975,233,118,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475392187,132,17,1,13,14,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-22T13:43:26.309Z,2022-10-23T05:21:35Z,3862019769,33,,3862019771,165,,,,,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475397121,163,40,1,14,35,cu0eztmjcsbydyp53aleznorw,1,0,0,2022-10-22T13:44:46.843Z,2022-10-23T07:43:07Z,3862044267,30,"expxslws50h0iw0logr02gs7p, 7k7whr0pdbw5wtk7g0cwozw0l, eayipmdtzbmjgjouq10nqhcrt, 8nug6t1cmn9pwhnwdf6nyhrrp, dr0kn3srxtg7nuw99gjoim7e1, 1psr9ra8k9j4r94p1xixagzbp, b4q9q0qgmtz959rygieg9ln1l, 14fw7p4fzaxprndgxnx0gxgbt, 5ndmhtdu5jfgvzuddd7fu2fh1, cjq9g6zgcxk1ceo2xzpe1qnyt, 8kar47kxxc8f20vc9ul2ez3yt, 26nfmfc8p2doisd9p8vtd33dh, 3spzxmms300isjmf03yses12i, 630sqbiu7utmkg8yw0h4ky8a2, 9tz07waj55ig7rrlpboei8n3d, f14n6d52p37nkvoo5n3i52x2h, 7llxni56g8q0yt33vhp1pt3o5, 3h6q9lkwovcu4pynltgnzhy50",3862044273,130,12,3862044277,194,cjq9g6zgcxk1ceo2xzpe1qnyt,3862045435,319,,3862044275,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0",3862044271,59,"1, 8, 26, 3, 28, 5, 20, 6, 7, 11, 9, 10, 19, 21, 24, 27, 30, 39",3862044269,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393685,119,15,1,15,23,6k5zscdm9ufw0tguvzyjlp5hq,1,77.2,37.1,2022-10-22T13:45:35.468Z,2022-10-23T05:25:41Z,3862028399,458,,3865331977,178,,3862028395,102,52.9,3862028089,233,133,3862028391,120,,3862026965,26,,3862028397,103,19,3862026975,56,Center,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,3862028405,230,99.5,3862028403,147,43.1,3862028043,82,3862028039,20,,3864897383,76,,3862028407,231,51.3,3862028401,146,85.9,3862026971,18,,,,,,,,,,,,,,,,
2475393749,133,10,1,15,24,cu0eztmjcsbydyp53aleznorw,1,13,58.1,2022-10-22T13:45:35.756Z,2022-10-23T05:25:49Z,3865332189,388,,3865332191,21,,3862028103,233,119,3862027309,94,,3862027311,56,Back,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393817,120,1,1,15,26,6k5zscdm9ufw0tguvzyjlp5hq,1,71.6,34.8,2022-10-22T13:45:37.647Z,2022-10-23T05:25:56Z,3862030141,154,,3862027663,141,49.0,3862027657,155,,3862027665,212,20.3,3862027659,56,Center,3865332259,178,,3862027661,140,88.6,3862027667,213,0.5,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,3862030139,210,13,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2475393825,122,13,1,15,28,6k5zscdm9ufw0tguvzyjlp5hq,1,89,45.6,2022-10-22T13:45:39.947Z,2022-10-23T05:25:56Z,3862029195,20,,3862027707,17,,3862027709,56,Center,3862029191,24,,3865332339,178,,3862030165,230,98.1,3862030163,214,,3862030151,29,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,3862030153,154,,3862030167,231,48.9,3862030155,55,3862030161,103,1.4,3862030149,73,,3862030159,102,61.0,,,,,,,120,,,,,,,,,,,,,,
2475393821,121,5,1,15,29,6k5zscdm9ufw0tguvzyjlp5hq,0,101.1,62,2022-10-22T13:45:40.957Z,2022-10-23T05:26:07Z,3862027685,56,Center,3862027883,233,134,3862027687,346,,,,,,,,,,,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475393845,134,5,1,15,29,cu0eztmjcsbydyp53aleznorw,1,-1.1,38,2022-10-22T13:45:40.957Z,2022-10-23T05:26:07Z,3862027811,56,Back,3862027865,233,121,3862027813,346,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394655,135,1,1,16,11,cu0eztmjcsbydyp53aleznorw,0,5,53.3,2022-10-22T13:46:22.918Z,2022-10-23T05:26:11Z,3862031663,141,51.8,3862031665,212,59.3,3862031651,124,,3862031669,213,6.3,3862031673,1,,3862031655,56,Center,3862031653,155,,3862031659,140,61.5,expxslws50h0iw0logr02gs7p,J. Pavlenka,3862031681,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394661,123,44,1,16,15,6k5zscdm9ufw0tguvzyjlp5hq,1,37.4,43.8,2022-10-22T13:46:26.739Z,2022-10-23T07:48:58Z,3862031827,233,136,3862031699,56,Back,3862031703,285,,,,,,,,,,,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394681,136,44,1,16,15,cu0eztmjcsbydyp53aleznorw,0,62.6,56.2,2022-10-22T13:46:26.740Z,2022-10-23T05:26:28Z,3862031847,233,123,3862031787,286,,3862031785,56,Center,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394667,124,1,1,16,15,6k5zscdm9ufw0tguvzyjlp5hq,0,36.3,39.5,2022-10-22T13:46:26.849Z,2022-10-23T07:48:58Z,3865333135,388,,3862031731,3,,3862031741,213,5.0,3862031737,141,36.3,3862031739,212,2.3,3862031735,140,36.9,3862031733,56,Back,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394727,137,1,1,16,17,cu0eztmjcsbydyp53aleznorw,1,64.2,59.6,2022-10-22T13:46:28.597Z,2022-10-23T05:26:34Z,3862032057,212,8.9,3865333269,178,,3862032051,140,63.1,3862032055,141,46.6,3862032061,213,4.6,3862032049,56,Center,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394777,138,1,1,16,17,cu0eztmjcsbydyp53aleznorw,1,63.1,46.6,2022-10-22T13:46:29.487Z,2022-10-23T05:26:38Z,3865333353,178,,3862032317,213,1.9,3862032311,140,61.1,3862032309,56,Center,3862032315,212,7.0,3862032313,141,56.4,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394801,139,1,1,16,19,cu0eztmjcsbydyp53aleznorw,1,60.9,56.4,2022-10-22T13:46:31.379Z,2022-10-23T05:26:42Z,3862032457,140,52.8,3865333459,178,,3862032463,213,4.2,3862032455,56,Center,3862032461,212,18.7,3862032459,141,31.9,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394871,140,1,1,16,21,cu0eztmjcsbydyp53aleznorw,1,52.8,31.9,2022-10-22T13:46:33.118Z,2022-10-23T05:26:46Z,3865333635,178,,3862032787,141,48.1,3862032791,213,2.3,3862032789,212,14.8,3862032783,56,Back,3862032785,140,43.4,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394891,141,1,1,16,24,cu0eztmjcsbydyp53aleznorw,1,39.1,44.5,2022-10-22T13:46:36.002Z,2022-10-23T05:26:50Z,3862032891,141,15.8,3862032889,140,41.6,3862032895,213,4.8,3862032887,56,Back,3865333723,178,,3862032893,212,19.7,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394963,142,1,1,16,26,cu0eztmjcsbydyp53aleznorw,1,41.7,15,2022-10-22T13:46:38.161Z,2022-10-23T05:27:26Z,3862033251,213,5.4,3862033247,141,5.8,3865333941,178,,3862033249,212,8.2,3862033243,56,Back,3862033245,140,46.7,,,,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394981,143,1,1,16,29,cu0eztmjcsbydyp53aleznorw,1,46,5,2022-10-22T13:46:41.182Z,2022-10-23T05:27:34Z,3862033357,140,65.6,3862033363,213,0.1,3865334055,178,,3862033355,56,Right,3862033361,212,20.6,3862033359,141,6.7,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476019299,751,67,1,16,30,cu0eztmjcsbydyp53aleznorw,1,64.1,6.4,2022-10-22T13:46:42.247Z,2022-10-23T07:48:58Z,3865377137,233,1011,,,,,,,,,,,,,,,,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476019295,1011,67,1,16,30,6k5zscdm9ufw0tguvzyjlp5hq,0,35.9,93.6,2022-10-22T13:46:42.248Z,2022-10-23T06:03:36Z,3865377167,233,751,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475394999,144,1,1,16,30,cu0eztmjcsbydyp53aleznorw,1,65,6,2022-10-22T13:46:42.271Z,2022-10-23T07:48:59Z,3865334863,178,,3862033497,156,,3862033457,141,13.4,3862033461,213,2.0,3862033459,212,5.5,3862033453,56,Right,3862033455,140,63.0,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395055,145,61,1,16,34,cu0eztmjcsbydyp53aleznorw,0,67,24.9,2022-10-22T13:46:46.228Z,2022-10-23T05:27:48Z,3865334953,178,,3862033771,56,Center,,,,,,,,,,,,,,,,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395051,125,49,1,16,35,6k5zscdm9ufw0tguvzyjlp5hq,1,33.2,58.2,2022-10-22T13:46:47.386Z,2022-10-23T05:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7at6knpizbafid4br861pi6zt,Y. Keitel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395191,126,1,1,16,39,6k5zscdm9ufw0tguvzyjlp5hq,1,44.4,45.1,2022-10-22T13:46:51.327Z,2022-10-23T05:27:55Z,3862034459,141,10.1,3862034461,212,30.9,3865335153,178,,3862034455,56,Right,3862034463,213,5.4,3862034457,140,63.1,,,,,,,7at6knpizbafid4br861pi6zt,Y. Keitel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395227,127,1,1,16,46,6k5zscdm9ufw0tguvzyjlp5hq,1,73.5,18,2022-10-22T13:46:57.639Z,2022-10-23T05:28:00Z,3862034635,140,67.3,3862034633,56,Center,3862034639,212,9.8,3865335253,178,,3862034641,213,2.3,3862034637,141,28.8,,,,,,,d36na8jr6xcc8eronhy8mcz1m,K. Sildillia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395261,128,1,1,16,48,6k5zscdm9ufw0tguvzyjlp5hq,1,68.7,30.6,2022-10-22T13:46:59.888Z,2022-10-23T05:28:05Z,3862034791,212,11.7,3862034789,141,47.5,3862034785,56,Center,3862034787,140,66.7,3865335393,178,,3862034793,213,1.8,,,,,,,7at6knpizbafid4br861pi6zt,Y. Keitel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395313,129,1,1,16,50,6k5zscdm9ufw0tguvzyjlp5hq,1,67,48.2,2022-10-22T13:47:02Z,2022-10-23T05:28:07Z,3862035057,140,70.2,3865335453,178,,3862035063,213,1.4,3862035055,56,Left,3862035061,212,25.5,3862035059,141,85.3,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395337,130,1,1,16,53,6k5zscdm9ufw0tguvzyjlp5hq,0,73.9,83.5,2022-10-22T13:47:05.432Z,2022-10-23T05:28:10Z,3862035219,212,25.7,3862035215,140,86.4,3862035213,56,Center,3862035211,155,,3862035209,2,,3865335505,178,,3862035217,141,51.0,3862035221,213,5.2,b7ve7k983eaewnupejiow3jdh,C. Günter,3864906015,72,,3864906013,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395389,146,1,1,16,55,cu0eztmjcsbydyp53aleznorw,1,13.9,42.7,2022-10-22T13:47:06.620Z,2022-10-23T05:28:14Z,3862035475,141,50.1,3862035473,140,24.6,3862035479,213,0.4,3865335549,388,,3862035477,212,12.3,3862035469,3,,3862035471,56,Back,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395455,147,4,1,16,56,cu0eztmjcsbydyp53aleznorw,1,27.3,48.8,2022-10-22T13:47:08.055Z,2022-10-23T05:28:18Z,3862035855,294,,3862035853,13,,3862035859,152,,3862036251,233,131,3862035861,285,,3862035857,56,Back,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395519,131,4,1,16,56,6k5zscdm9ufw0tguvzyjlp5hq,0,72.7,51.2,2022-10-22T13:47:08.056Z,2022-10-23T05:28:18Z,3862036171,294,,3862036267,233,147,3865335611,178,,3862036201,286,,3862036151,13,,3862036181,56,Center,3862036193,152,,,,,7at6knpizbafid4br861pi6zt,Y. Keitel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395933,148,1,1,17,30,cu0eztmjcsbydyp53aleznorw,0,21.9,41.3,2022-10-22T13:47:42.320Z,2022-10-23T05:28:24Z,3862038467,155,,3862038473,140,71.7,3862038475,141,26.7,3862038479,213,6.1,3862038481,1,,3862038477,212,53.2,3862038465,5,,3865335735,178,,expxslws50h0iw0logr02gs7p,J. Pavlenka,3862038471,56,Center,3862038469,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395927,132,44,1,17,34,6k5zscdm9ufw0tguvzyjlp5hq,1,28.8,71.2,2022-10-22T13:47:46.055Z,2022-10-23T07:48:59Z,3862038451,285,,3862038449,56,Back,3862038595,233,149,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395939,149,44,1,17,34,cu0eztmjcsbydyp53aleznorw,0,71.2,28.8,2022-10-22T13:47:46.056Z,2022-10-23T05:28:28Z,3862038491,286,,3862038611,233,132,3862038487,56,Center,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475395949,133,1,1,17,34,6k5zscdm9ufw0tguvzyjlp5hq,0,29.3,69,2022-10-22T13:47:46.087Z,2022-10-23T07:48:59Z,3862038541,56,Back,3865335827,388,,3862038563,212,13.1,3862038533,3,,3862038545,140,41.7,3862038567,213,0.1,3862038553,141,71.4,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396005,150,1,1,17,36,cu0eztmjcsbydyp53aleznorw,1,56,27.6,2022-10-22T13:47:47.801Z,2022-10-23T05:28:36Z,3862038827,56,Right,3865336045,388,,3862038831,141,7.4,3862038833,212,14.9,3862038835,213,5.1,3865336047,21,,3862038829,140,61.6,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396019,151,1,1,17,38,cu0eztmjcsbydyp53aleznorw,1,61.6,7.4,2022-10-22T13:47:50.137Z,2022-10-23T05:28:46Z,3862038923,140,73.2,3862038925,141,24.6,3862038919,155,,3862038929,213,0.8,3862038927,212,16.9,3865336255,388,,3862038921,56,Center,,,,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396037,152,1,1,17,39,cu0eztmjcsbydyp53aleznorw,0,73.2,24.6,2022-10-22T13:47:51.579Z,2022-10-23T05:28:54Z,3862039013,141,36.4,3865336373,21,,3862039015,212,9.6,3862039009,56,Center,3862039011,140,78.2,3865336371,388,,3862039017,213,1.0,,,,7k7whr0pdbw5wtk7g0cwozw0l,M. Weiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396023,134,49,1,17,41,6k5zscdm9ufw0tguvzyjlp5hq,1,21.8,68.1,2022-10-22T13:47:52.917Z,2022-10-23T05:28:59Z,,,,,,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396061,135,1,1,17,41,6k5zscdm9ufw0tguvzyjlp5hq,1,21.8,68.1,2022-10-22T13:47:52.968Z,2022-10-23T05:29:02Z,3862039137,141,76.0,3865336515,178,,3862039141,213,0.3,3862039133,56,Back,3862039135,140,36.2,3862039139,212,16.0,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396075,136,1,1,17,43,6k5zscdm9ufw0tguvzyjlp5hq,1,38,77.2,2022-10-22T13:47:54.768Z,2022-10-23T05:29:06Z,3862039225,212,11.2,3865336573,178,,3862039227,213,2.0,3862039223,141,92.4,3862039219,56,Back,3862039221,140,33.8,,,,,,,mugwhiw6mwgjf5797wlnjzdh,D. Kyereh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396083,137,1,1,17,44,6k5zscdm9ufw0tguvzyjlp5hq,0,33.7,92.7,2022-10-22T13:47:56.452Z,2022-10-23T05:29:09Z,3865336621,178,,3862039253,140,56.8,3862039255,141,83.9,3862039259,213,6.0,3862039249,155,,3862039257,212,25.0,3862039251,56,Left,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396119,153,1,1,17,45,cu0eztmjcsbydyp53aleznorw,1,43.8,25.3,2022-10-22T13:47:57.497Z,2022-10-23T05:29:13Z,3862039425,3,,3862039435,213,0.5,3862039433,212,9.7,3862039429,140,51.8,3862039427,56,Center,3865336687,388,,3862039431,141,32.4,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396147,154,1,1,17,47,cu0eztmjcsbydyp53aleznorw,1,51.8,32.4,2022-10-22T13:47:59.005Z,2022-10-23T05:29:16Z,3862039597,141,24.3,3862039601,213,3.6,3862039591,3,,3862039593,56,Back,3862039595,140,41.2,3865336733,388,,3862039599,212,12.4,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396149,155,49,1,17,48,cu0eztmjcsbydyp53aleznorw,1,41.2,24.3,2022-10-22T13:47:59.749Z,2022-10-23T05:29:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396247,156,1,1,17,48,cu0eztmjcsbydyp53aleznorw,1,41.2,24.3,2022-10-22T13:47:59.778Z,2022-10-23T05:29:25Z,3862040139,213,0.2,3862040125,155,,3862040135,141,28.0,3862040131,140,55.9,3865336833,178,,3862040137,212,15.6,3862040127,56,Center,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476020335,1057,83,1,17,50,6k5zscdm9ufw0tguvzyjlp5hq,1,44.6,75.5,2022-10-22T13:48:02.091Z,2022-10-23T06:05:52Z,3865381643,399,228564,,,,,,,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396305,157,1,1,17,51,cu0eztmjcsbydyp53aleznorw,1,53.7,22.3,2022-10-22T13:48:03.057Z,2022-10-23T05:29:31Z,3865336931,178,,3862040383,212,29.1,3862040377,140,26.1,3862040387,213,3.2,3862040375,56,Back,3862040379,141,19.1,,,,,,,b4q9q0qgmtz959rygieg9ln1l,R. Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475396343,158,1,1,17,57,cu0eztmjcsbydyp53aleznorw,1,26.4,24.1,2022-10-22T13:48:09.213Z,2022-10-23T05:29:34Z,3862040587,56,Back,3862040595,213,1.7,3862040593,212,26.0,3865336985,178,,3862040591,141,62.1,3862040589,140,23.7,,,,,,,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
