id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458006217,566,49,2,51,55,4l9mrqzmajz5crzlz50mtbt6x,1,21.1,97.1,2022-09-10T14:43:23.385Z,2022-09-10T23:44:03Z,,,,,,,,,,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006223,567,1,2,51,56,4l9mrqzmajz5crzlz50mtbt6x,1,21.4,94.6,2022-09-10T14:43:24.625Z,2022-09-10T23:44:09Z,3769609551,56,Back,3769609563,213,5.4,3771558205,178,,3769609555,141,80.0,3769609553,140,28.6,3769609559,212,12.5,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006339,568,1,2,51,57,4l9mrqzmajz5crzlz50mtbt6x,1,26.9,79.8,2022-09-10T14:43:25.754Z,2022-09-10T23:44:13Z,3769610103,213,0.2,3771558455,178,,3769610101,212,9.9,3769610099,141,82.0,3769610097,140,36.2,3769610095,56,Back,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458493591,980,83,2,52,4,1c7qokc1j5z50cjj4tcu32haa,1,29.5,39.3,2022-09-10T14:43:32.488Z,2022-09-11T04:53:37Z,3772296197,399,454831,,,,,,,,,,,,,,,,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006363,569,1,2,52,4,4l9mrqzmajz5crzlz50mtbt6x,1,70.5,63.5,2022-09-10T14:43:32.491Z,2022-09-10T23:44:29Z,3769610223,140,85.2,3769610225,141,72.8,3769610229,213,0.4,3771559339,389,,3769610227,212,16.7,3769610221,56,Center,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006399,436,45,2,52,6,1c7qokc1j5z50cjj4tcu32haa,0,12.4,28,2022-09-10T14:43:34.706Z,2022-09-10T23:44:36Z,3769610381,56,Back,3769610383,285,,3769610577,233,570,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006423,570,3,2,52,6,4l9mrqzmajz5crzlz50mtbt6x,1,87.6,72,2022-09-10T14:43:34.706Z,2022-09-10T23:44:35Z,3769610563,233,436,3769610465,56,Center,3770782563,465,,3771559695,178,,3769610467,286,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458006479,571,1,2,52,9,4l9mrqzmajz5crzlz50mtbt6x,1,96.4,67,2022-09-10T14:43:37.846Z,2022-09-10T23:45:10Z,3769614147,154,,3769610767,140,96.2,3769610773,213,4.7,3769610769,141,47.8,3769614149,23,,3769614145,210,16,3769610765,56,Center,3769610763,155,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,3769610771,212,3771560143,178,,,,,,,13.1,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2458006485,572,16,2,52,11,4l9mrqzmajz5crzlz50mtbt6x,1,95.2,47.2,2022-09-10T14:43:39.616Z,2022-09-10T23:45:11Z,3769614225,29,,3769614239,230,98.8,3769614233,102,46.8,3769629645,328,,3770786335,395,99.3,3769614237,214,,3771561691,178,,3769612949,374,2022-09-10 15:43:39.154,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,3769612945,72,3769610799,56,3769612953,375,3769614227,154,,Center,,52:11.224,3769614241,231,55.6,3769614221,23,,,3770786337,396,50.9,3769614223,80,,3769610797,16,,3769629643,108,,,3769614235,103,15.2,3769614229,55,571
2458007575,437,1,2,53,18,1c7qokc1j5z50cjj4tcu32haa,1,50.5,50,2022-09-10T14:44:46.784Z,2022-09-10T23:45:16Z,3769616479,212,24.9,3771561859,178,,3769616469,56,Back,3769616475,141,27.6,3769616483,213,3.8,3769616471,140,31.7,3769616487,279,G,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007611,438,1,2,53,22,1c7qokc1j5z50cjj4tcu32haa,1,34.5,25.2,2022-09-10T14:44:50.390Z,2022-09-10T23:45:22Z,3771562093,178,,3769616653,213,2.6,3769616645,56,Back,3769616649,141,32.6,3769616647,140,27.1,3769616651,212,9.3,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007655,439,1,2,53,25,1c7qokc1j5z50cjj4tcu32haa,1,25.6,25.2,2022-09-10T14:44:53.424Z,2022-09-10T23:45:26Z,3771562207,178,,3769616913,213,5.3,3769616907,140,34.9,3769616909,141,4.4,3769616905,56,Back,3769616911,212,17.2,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007693,440,1,2,53,27,1c7qokc1j5z50cjj4tcu32haa,1,33.2,4,2022-09-10T14:44:55.165Z,2022-09-10T23:45:32Z,3769617089,141,24.6,3769617085,140,49.3,3771562571,178,,3769617083,56,Back,3769617095,213,0.7,3769617093,212,22.0,3769617079,155,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007697,441,61,2,53,28,1c7qokc1j5z50cjj4tcu32haa,0,47.9,26.7,2022-09-10T14:44:56.638Z,2022-09-10T23:45:44Z,3771562979,388,,3769617123,56,Back,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007707,573,49,2,53,30,4l9mrqzmajz5crzlz50mtbt6x,1,56.3,66.4,2022-09-10T14:44:58.078Z,2022-09-10T23:45:51Z,,,,,,,,,,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007733,574,1,2,53,30,4l9mrqzmajz5crzlz50mtbt6x,0,57.1,65.5,2022-09-10T14:44:58.145Z,2022-09-10T23:45:57Z,3769617289,155,,3769617291,56,Left,3769617299,213,1.0,3769617297,212,29.4,3769617295,141,100.0,3769617293,140,72.5,3771563609,178,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007793,442,5,2,53,33,1c7qokc1j5z50cjj4tcu32haa,1,25.9,-1.7,2022-09-10T14:45:01.347Z,2022-09-10T23:46:01Z,3769617567,56,Back,3769617571,347,,3769617589,233,575,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007743,575,5,2,53,33,4l9mrqzmajz5crzlz50mtbt6x,0,74.1,101.7,2022-09-10T14:45:01.347Z,2022-09-10T23:46:02Z,3769617329,347,,3769617605,233,442,3769617327,56,Left,,,,,,,,,,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007823,443,1,2,53,37,1c7qokc1j5z50cjj4tcu32haa,1,27.9,0,2022-09-10T14:45:05.135Z,2022-09-10T23:46:32Z,3769617755,140,34.5,3769617753,56,Back,3769617761,213,0.5,3769617757,141,4.3,3769617759,212,7.9,3769617751,107,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007847,444,1,2,53,38,1c7qokc1j5z50cjj4tcu32haa,1,32.9,7.3,2022-09-10T14:45:06.136Z,2022-09-10T23:46:36Z,3769617891,140,26.4,3769617889,56,Back,3771565651,178,,3769617893,141,3.6,3769617895,212,7.3,3769617897,213,3.5,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007873,445,1,2,53,39,1c7qokc1j5z50cjj4tcu32haa,1,26.5,3.5,2022-09-10T14:45:07.506Z,2022-09-10T23:46:39Z,3769618037,212,4.7,3769618039,213,6.2,3769618035,141,2.9,3769618033,140,31.0,3769618027,155,,3771565861,178,,3769618031,56,Back,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007911,446,1,2,53,41,1c7qokc1j5z50cjj4tcu32haa,1,28.6,2.1,2022-09-10T14:45:09.133Z,2022-09-10T23:46:43Z,3771565979,178,,3769618317,212,11.3,3769618311,56,Back,3769618315,141,3.4,3769618321,213,0.1,3769618313,140,39.3,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458493985,986,67,2,53,42,1c7qokc1j5z50cjj4tcu32haa,1,40.5,3.8,2022-09-10T14:45:10.225Z,2022-09-11T05:08:48Z,3772297997,233,1650,,,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458493983,1650,67,2,53,42,4l9mrqzmajz5crzlz50mtbt6x,0,59.5,96.2,2022-09-10T14:45:10.226Z,2022-09-11T04:54:59Z,3772298013,233,986,,,,,,,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007937,447,1,2,53,42,1c7qokc1j5z50cjj4tcu32haa,1,36.8,4.4,2022-09-10T14:45:10.263Z,2022-09-11T05:08:49Z,3770793945,168,,3769618433,56,Back,3769618441,213,1.3,3769618439,212,3.9,3769618435,140,37.7,3769618437,141,9.9,3771566825,178,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007955,448,3,2,53,43,1c7qokc1j5z50cjj4tcu32haa,1,39.2,11.6,2022-09-10T14:45:11.254Z,2022-09-10T23:47:13Z,3769618579,233,576,3769618527,56,Back,3769618529,286,,3770794581,465,,3771567441,178,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007953,576,45,2,53,43,4l9mrqzmajz5crzlz50mtbt6x,0,60.8,88.4,2022-09-10T14:45:11.254Z,2022-09-10T23:47:14Z,3769618523,285,,3769618605,233,448,3769618521,56,Left,,,,,,,,,,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458007963,449,50,2,53,44,1c7qokc1j5z50cjj4tcu32haa,1,41,13.2,2022-09-10T14:45:11.934Z,2022-09-10T23:47:43Z,3769618575,286,,3769618573,56,Back,3769618883,233,577,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008003,577,7,2,53,44,4l9mrqzmajz5crzlz50mtbt6x,1,59,86.8,2022-09-10T14:45:12.423Z,2022-09-10T23:47:51Z,3771569473,178,,3770795129,384,,3769618817,56,Left,3769618819,285,,3769618879,233,449,,,,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008013,578,49,2,53,47,4l9mrqzmajz5crzlz50mtbt6x,1,34.4,93.2,2022-09-10T14:45:15.260Z,2022-09-10T23:47:58Z,,,,,,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008063,579,1,2,53,47,4l9mrqzmajz5crzlz50mtbt6x,1,38.6,91.7,2022-09-10T14:45:15.264Z,2022-09-10T23:48:15Z,3769619087,56,Back,3769619089,140,22.5,3771570829,178,,3769619091,141,67.4,3769619095,213,3.9,3769619093,212,23.6,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008131,580,1,2,53,51,4l9mrqzmajz5crzlz50mtbt6x,1,22.4,63.3,2022-09-10T14:45:19.716Z,2022-09-10T23:48:17Z,3769619443,213,6.1,3771570971,178,,3769619437,141,59.8,3769619439,212,17.2,3769619435,140,38.6,3769619433,56,Back,,,,,,,cm8po8ez5w9ms01gid6w3kwk5,O. Baumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008161,581,1,2,53,58,4l9mrqzmajz5crzlz50mtbt6x,1,54.1,49.4,2022-09-10T14:45:26.003Z,2022-09-10T23:48:20Z,3771571073,178,,3769619581,213,6.2,3769619579,212,16.4,3769619577,141,47.9,3769619573,56,Center,3769619575,140,69.7,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008197,582,1,2,53,59,4l9mrqzmajz5crzlz50mtbt6x,1,69.7,47.9,2022-09-10T14:45:27.633Z,2022-09-10T23:48:24Z,3769619751,141,30.4,3771571259,178,,3769619755,213,4.6,3769619753,212,12.0,3769619747,56,Center,3769619749,140,68.3,,,,,,,57c808184l80uuuv7z3flcu6t,G. Prömel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008273,583,1,2,54,3,4l9mrqzmajz5crzlz50mtbt6x,1,69.2,37.1,2022-09-10T14:45:31.073Z,2022-09-10T23:48:33Z,3769620121,140,69.1,3771571747,178,,3769620125,212,23.0,3769620123,141,70.9,3769620119,56,Center,3769620127,213,1.6,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008311,584,1,2,54,6,4l9mrqzmajz5crzlz50mtbt6x,0,68.9,65.3,2022-09-10T14:45:34.131Z,2022-09-10T23:48:37Z,3769620335,141,44.1,3769620333,140,91.2,3769620329,155,,3771571955,178,,3769620337,212,27.5,3769620339,213,5.7,3769620331,56,Center,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008363,450,12,2,54,8,1c7qokc1j5z50cjj4tcu32haa,1,7.5,55.3,2022-09-10T14:45:36.245Z,2022-09-10T23:48:42Z,3769620571,140,10.3,3769620573,141,83.7,3771572247,388,,3769620575,212,19.5,3769620569,56,Back,3769620577,213,1.4,3769620619,15,,,,,cjok1odm3twxo7sqye3hua6eh,M. Leitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008383,451,49,2,54,11,1c7qokc1j5z50cjj4tcu32haa,1,9.5,85.3,2022-09-10T14:45:39.273Z,2022-09-10T23:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008469,452,1,2,54,12,1c7qokc1j5z50cjj4tcu32haa,1,7.7,86.1,2022-09-10T14:45:40.328Z,2022-09-10T23:48:59Z,3769621063,140,3.6,3769621065,141,78.1,3769621067,212,6.9,3769621069,213,4.0,3769621061,56,Back,3771573139,178,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008471,453,1,2,54,13,1c7qokc1j5z50cjj4tcu32haa,0,3,79.6,2022-09-10T14:45:41.315Z,2022-09-10T23:49:05Z,3769621087,141,81.0,3770801083,157,,3769621089,212,37.5,3771573431,178,,3770800329,1,,3769621085,140,38.7,3769621083,56,Back,3769621091,213,0.0,eh9sh9aa10zrp80l6e4l0c7h1,Aarón Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008525,585,1,2,54,15,4l9mrqzmajz5crzlz50mtbt6x,1,60.7,14.4,2022-09-10T14:45:43.426Z,2022-09-10T23:49:10Z,3769621371,140,73.5,3769621377,213,6.1,3769621369,56,Right,3769621373,141,11.1,3769621375,212,13.6,3771573733,178,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008529,586,49,2,54,18,4l9mrqzmajz5crzlz50mtbt6x,1,73.5,11.1,2022-09-10T14:45:46.801Z,2022-09-10T23:49:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008597,587,1,2,54,21,4l9mrqzmajz5crzlz50mtbt6x,1,71.5,11.6,2022-09-10T14:45:49.245Z,2022-09-10T23:49:23Z,3769621797,56,Center,3769621805,213,1.9,3769621803,212,10.3,3769621799,140,68.1,3771574455,178,,3769621801,141,25.8,,,,,,,e8ekkg0yayhhmmhinl0v9une,G. Rutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008663,588,1,2,54,24,4l9mrqzmajz5crzlz50mtbt6x,1,72.7,36.5,2022-09-10T14:45:52.192Z,2022-09-10T23:49:31Z,3769622127,141,57.3,3769622129,212,14.2,3771574927,178,,3769622123,56,Center,3769622125,140,71.2,3769622131,213,1.7,,,,,,,f3v95yyj6j7h7qpprxm4zlre1,D. Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459915883,1842,3,2,54,27,4l9mrqzmajz5crzlz50mtbt6x,0,71.9,47.6,2022-09-10T14:45:55.354Z,2022-09-14T18:34:19Z,3779804225,464,,3779804223,286,,3779804227,467,d608s0948uh3owqee7t0en7px,3779817107,178,,3779804221,56,Center,,,,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008669,589,4,2,54,27,4l9mrqzmajz5crzlz50mtbt6x,1,73,47.2,2022-09-10T14:45:55.553Z,2022-09-10T23:49:36Z,3769622161,286,,3769622155,56,Center,3769622153,13,,3769622159,265,,3769622157,152,,3769622357,233,454,,,,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458008703,454,4,2,54,27,1c7qokc1j5z50cjj4tcu32haa,0,27,52.8,2022-09-10T14:45:55.554Z,2022-09-10T23:49:36Z,3769622387,233,589,3771575149,178,,3769622331,285,,3769622315,13,,3769622323,152,,3769622319,56,Back,3769622327,265,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009379,590,15,2,55,10,4l9mrqzmajz5crzlz50mtbt6x,1,73.4,49.7,2022-09-10T14:46:38.349Z,2022-09-10T23:49:54Z,3769627595,82,,3769625921,56,Center,3769627787,458,,3769627785,103,19,3769627799,231,50.2,3770811231,78,,3769627591,72,,3769627793,146,81.8,arwidogdfccsjv8fxa1veezf9,R. Skov,3769627605,233,3769625919,18,3769627783,102,3771576225,178,,,455,49.5,3769627797,230,98.8,3769625917,26,,,3769627795,147,49.6,,,,,,,,,,,,,,,,
2458009365,455,10,2,55,10,1c7qokc1j5z50cjj4tcu32haa,1,18.9,50.3,2022-09-10T14:46:38.580Z,2022-09-10T23:50:35Z,3771578367,388,,3769625821,94,,3769625823,56,Back,3769627645,233,590,3769625891,239,,,,,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009401,591,13,2,55,12,4l9mrqzmajz5crzlz50mtbt6x,1,73.8,46.8,2022-09-10T14:46:40.204Z,2022-09-10T23:50:45Z,3769626453,72,,3769626951,215,,3769626963,231,49.8,3769625997,18,,3769626949,103,5.6,3769626957,328,,3771576975,388,,3769626959,458,,arwidogdfccsjv8fxa1veezf9,R. Skov,3769626947,102,3769625999,56,3769626961,230,3769626953,108,,Center,38.0,98.5,3769626945,75,,3769626451,24,,,,,,,,,,,,,,,,,,,,,
2458009395,456,5,2,55,13,1c7qokc1j5z50cjj4tcu32haa,1,-0.8,64.9,2022-09-10T14:46:41.102Z,2022-09-10T23:50:54Z,3769625983,56,Back,3769640731,233,592,3769625985,346,,,,,,,,,,,,,,,,,24w7jq5qou30k8f76lmr20ju2,N. Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009745,592,5,2,55,13,4l9mrqzmajz5crzlz50mtbt6x,0,100.8,35.1,2022-09-10T14:46:41.102Z,2022-09-10T23:50:54Z,3769627851,56,Center,3769627853,346,,3769640735,233,456,,,,,,,,,,,,,,,,arwidogdfccsjv8fxa1veezf9,R. Skov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009827,457,1,2,55,39,1c7qokc1j5z50cjj4tcu32haa,0,5.2,49.3,2022-09-10T14:47:07.662Z,2022-09-10T23:51:12Z,3769628197,1,,3769628199,74,,3769628193,213,0.3,3769628187,140,65.9,3769628189,141,75.4,3769628183,124,,3769628185,56,Center,3769628191,212,66.2,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009869,593,1,2,55,42,4l9mrqzmajz5crzlz50mtbt6x,0,29.6,25.6,2022-09-10T14:47:10.822Z,2022-09-10T23:51:18Z,3769628401,140,51.3,3769628415,213,0.4,3771580671,388,,3769628399,56,Center,3769628397,3,,3769628411,212,24.4,3769628405,141,38.6,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009923,458,1,2,55,46,1c7qokc1j5z50cjj4tcu32haa,0,47.3,64,2022-09-10T14:47:14.738Z,2022-09-10T23:51:24Z,3769628697,212,20.8,3769628699,213,0.4,3769628693,140,65.8,3769628695,141,74.8,3769628689,155,,3771581049,178,,3769628691,56,Center,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009975,594,1,2,55,48,4l9mrqzmajz5crzlz50mtbt6x,1,33.9,25,2022-09-10T14:47:16.646Z,2022-09-10T23:51:36Z,3769628975,140,25.4,3769628973,56,Back,3771581697,178,,3769628977,141,26.2,3769628979,212,9.0,3769628981,213,3.1,3769628971,3,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458009977,595,49,2,55,49,4l9mrqzmajz5crzlz50mtbt6x,1,26.9,28.9,2022-09-10T14:47:17.352Z,2022-09-10T23:51:40Z,,,,,,,,,,,,,,,,,,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458010057,596,1,2,55,53,4l9mrqzmajz5crzlz50mtbt6x,1,28.5,34.7,2022-09-10T14:47:21.776Z,2022-09-10T23:51:46Z,3769629343,213,1.3,3769629341,212,25.5,3769629335,56,Back,3769629339,141,71.1,3769629337,140,34.5,3771582067,178,,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458010113,597,1,2,55,59,4l9mrqzmajz5crzlz50mtbt6x,1,39.9,74.8,2022-09-10T14:47:27.087Z,2022-09-10T23:51:50Z,3771582271,178,,3769629567,56,Left,3769629573,212,15.7,3769629575,213,0.2,3769629569,140,54.5,3769629571,141,80.0,,,,,,,980t379w5cp7umv1eltwlfca1,S. Nsoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458010157,598,1,2,56,3,4l9mrqzmajz5crzlz50mtbt6x,1,57.9,79.3,2022-09-10T14:47:31.888Z,2022-09-10T23:51:55Z,3769629807,213,4.8,3769629809,1,,3769629805,212,34.3,3769629803,141,28.9,3769629799,56,Center,3771582487,178,,3769629801,140,59.2,,,,5pousbiuqbus68yekd0mhc5pl,C. Baumgartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458010207,599,1,2,56,6,4l9mrqzmajz5crzlz50mtbt6x,1,61.8,27.3,2022-09-10T14:47:34.901Z,2022-09-10T23:51:59Z,3769630109,141,22.8,3769630111,212,9.1,3771582749,178,,3769630097,56,Center,3769630113,213,5.9,3769630099,140,70.0,,,,,,,6ki6rv564ybctrajr2xtgyeax,O. Kabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458010239,600,1,2,56,9,4l9mrqzmajz5crzlz50mtbt6x,1,65.6,23.6,2022-09-10T14:47:37.641Z,2022-09-10T23:52:02Z,3769630261,141,41.2,3769630257,56,Center,3769630259,140,53.9,3769630263,212,17.2,3769630265,213,2.4,3771582925,178,,,,,,,,ew18qvvupaejxubhqmxmbd39x,A. Kramarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458010259,601,1,2,56,11,4l9mrqzmajz5crzlz50mtbt6x,1,53.9,41.2,2022-09-10T14:47:39.153Z,2022-09-10T23:52:08Z,3769630391,212,24.2,3769630385,56,Right,3769630389,141,8.5,3769630387,140,63.1,3771583189,178,,3769630393,213,5.1,,,,,,,elh8kttxq9xfpoqfmpxv9jr2t,K. Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458010277,602,1,2,56,13,4l9mrqzmajz5crzlz50mtbt6x,1,63.1,8.5,2022-09-10T14:47:41.745Z,2022-09-10T23:52:12Z,3769630495,56,Center,3771583409,178,,3769630497,140,63.3,3769630501,212,11.0,3769630499,141,24.6,3769630503,213,1.6,,,,,,,shbxc528h0udd6rdf3ax2itx,P. Kadeřábek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
