id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,keyPass,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2530224817,108,5,1,10,34,cu0eztmjcsbydyp53aleznorw,1,-1,41.8,2023-04-08T13:41:29.394Z,2023-04-09T04:43:06Z,4172185707,346,,4172185705,56,Back,4172185989,233,99,,,,,,,,,,,,,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225381,110,1,1,11,9,cu0eztmjcsbydyp53aleznorw,0,4.1,50.9,2023-04-08T13:42:04.226Z,2023-04-09T04:43:11Z,4172188349,213,6.1,4172188345,141,35.1,4172188341,56,Center,4172188339,124,,4172188347,212,67.4,4172188355,74,,4172188343,140,67.5,4172188351,1,,expxslws50h0iw0logr02gs7p,J. Pavlenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225413,101,4,1,11,12,1c7qokc1j5z50cjj4tcu32haa,1,35.8,66.5,2023-04-08T13:42:07.785Z,2023-04-09T04:43:16Z,4172188537,286,,4172188761,233,111,4172188533,56,Back,4172188531,294,,4172188535,152,,4172188529,13,,,,,,,,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225403,111,4,1,11,12,cu0eztmjcsbydyp53aleznorw,0,64.2,33.5,2023-04-08T13:42:07.786Z,2023-04-09T04:43:16Z,4172188805,285,,4172188743,294,,4172188801,233,101,4172188741,13,,4175207651,388,,4172188485,56,Center,4172188745,152,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225491,102,1,1,11,20,1c7qokc1j5z50cjj4tcu32haa,1,40.6,66.5,2023-04-08T13:42:15.858Z,2023-04-09T04:43:21Z,4172188973,152,,4172188993,141,14.1,4172188997,213,4.7,4172188995,212,35.6,4172188989,56,Back,4172188991,140,40.9,4172188999,1,,4175207743,178,,d608s0948uh3owqee7t0en7px,D. Kohr,4172188971,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225515,103,1,1,11,24,1c7qokc1j5z50cjj4tcu32haa,1,42.3,11.5,2023-04-08T13:42:19.380Z,2023-04-09T04:43:25Z,4172189101,141,3.1,4172189099,140,54.8,4172189105,212,14.3,4172189109,213,5.9,4175207823,178,,4172189097,56,Right,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225545,104,1,1,11,27,1c7qokc1j5z50cjj4tcu32haa,1,54.8,3.1,2023-04-08T13:42:22.202Z,2023-04-09T04:43:28Z,4175207853,178,,4172189249,140,44.9,4172189253,212,10.7,4172189251,141,6.8,4172189255,213,2.9,4172189247,56,Back,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225699,105,1,1,11,28,1c7qokc1j5z50cjj4tcu32haa,1,44.4,7.4,2023-04-08T13:42:23.819Z,2023-04-09T04:43:33Z,4172189911,140,29.6,4172189915,212,24.0,4172189913,141,34.3,4172189909,56,Back,4175207913,178,,4172189917,213,2.3,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225769,106,1,1,11,35,1c7qokc1j5z50cjj4tcu32haa,1,38.9,42.8,2023-04-08T13:42:31.013Z,2023-04-09T04:43:36Z,4172190209,56,Back,4175207973,178,,4172190221,213,1.7,4172190211,140,35.0,4172190215,141,88.5,4172190219,212,31.3,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225823,107,1,1,11,38,1c7qokc1j5z50cjj4tcu32haa,1,34.9,88.5,2023-04-08T13:42:33.716Z,2023-04-09T04:43:45Z,4172190407,212,12.5,4172190403,140,31.1,4172190405,141,71.1,4172190409,213,4.4,4172190401,56,Back,4175208139,178,,,,,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225865,108,1,1,11,41,1c7qokc1j5z50cjj4tcu32haa,1,30.9,68.1,2023-04-08T13:42:36.877Z,2023-04-09T04:43:49Z,4172190625,141,55.7,4175208199,178,,4172190629,213,6.1,4172190631,1,,4172190621,56,Center,4172190619,155,,4172190623,140,71.4,4172190627,212,43.4,dnt7ahwfj8endqngxwfll1tjp,A. Hanche-Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225869,109,61,1,11,44,1c7qokc1j5z50cjj4tcu32haa,0,71.2,55.7,2023-04-08T13:42:39.905Z,2023-04-09T04:43:58Z,4175208345,388,,4172190649,56,Center,4175208343,15,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530225915,112,49,1,11,48,cu0eztmjcsbydyp53aleznorw,1,7.2,23.4,2023-04-08T13:42:43.577Z,2023-04-09T04:44:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226065,113,1,1,11,50,cu0eztmjcsbydyp53aleznorw,0,13.2,10.7,2023-04-08T13:42:45.905Z,2023-04-09T04:44:11Z,4172191533,140,55.2,4172191537,212,46.6,4175208631,178,,4172191541,1,,4172191539,213,0.3,4172191535,141,33.0,4172191529,157,,4172191531,56,Center,6kge6vcoa9ocnh6tb8qznfzkl,M. Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226107,110,44,1,11,53,1c7qokc1j5z50cjj4tcu32haa,1,46.1,66.6,2023-04-08T13:42:49.073Z,2023-04-09T10:07:26Z,4172191751,233,114,4172191727,285,,4172191725,56,Back,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226079,114,44,1,11,53,cu0eztmjcsbydyp53aleznorw,0,53.9,33.4,2023-04-08T13:42:49.074Z,2023-04-09T04:44:16Z,4172191787,233,110,4172191617,286,,4172191615,56,Center,,,,,,,,,,,,,,,,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226145,111,1,1,11,53,1c7qokc1j5z50cjj4tcu32haa,1,47.3,66.2,2023-04-08T13:42:49.112Z,2023-04-09T10:07:26Z,4172191855,3,,4172191859,140,28.6,4172191863,212,23.2,4172191865,213,3.7,4172191861,141,48.0,4172191857,56,Back,4175208873,388,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226149,112,49,1,11,56,1c7qokc1j5z50cjj4tcu32haa,1,28.6,48,2023-04-08T13:42:51.234Z,2023-04-09T04:44:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226179,113,1,1,11,56,1c7qokc1j5z50cjj4tcu32haa,1,28.6,48,2023-04-08T13:42:51.269Z,2023-04-09T04:44:47Z,4172192031,141,49.3,4172192035,212,20.5,4172192029,140,9.1,4172192039,213,3.1,4172192025,56,Back,4175209035,178,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226199,114,1,1,11,58,1c7qokc1j5z50cjj4tcu32haa,0,9.2,49.3,2023-04-08T13:42:53.740Z,2023-04-09T04:44:51Z,4172192183,1,,4172192171,155,,4172192179,212,52.3,4172192175,140,57.3,4175209425,178,,4172192173,56,Center,4172192181,213,0.3,4172192177,141,69.5,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226217,115,1,1,12,1,cu0eztmjcsbydyp53aleznorw,0,42.1,28.5,2023-04-08T13:42:56.759Z,2023-04-09T04:44:54Z,4172192251,213,6.0,4172192243,56,Right,4172192247,141,21.0,4172192241,3,,4175209497,388,,4172192249,212,19.0,4172192245,140,59.5,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226243,115,1,1,12,2,1c7qokc1j5z50cjj4tcu32haa,1,44.4,71.1,2023-04-08T13:42:58.132Z,2023-04-09T09:02:12Z,4172192391,56,Center,4175719377,388,,4172192395,141,58.0,4172192399,213,5.7,4172192389,155,,4172192397,212,17.0,4172192393,140,58.2,,,,6u47fsriz3ejlf72hxtsew5bd,A. Caci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226307,117,4,1,12,5,1c7qokc1j5z50cjj4tcu32haa,1,59.5,60.2,2023-04-08T13:43:00.350Z,2023-04-09T04:45:05Z,4172192711,13,,4172192719,286,,4172192715,152,,4172192755,233,116,4172192717,265,,4172192713,56,Center,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226291,116,4,1,12,5,cu0eztmjcsbydyp53aleznorw,0,40.5,39.8,2023-04-08T13:43:00.351Z,2023-04-09T04:45:05Z,4172192641,285,,4172192639,265,,4175209671,178,,4172192635,56,Back,4172192633,13,,4172192637,152,,4172192777,233,117,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226257,116,43,1,12,6,1c7qokc1j5z50cjj4tcu32haa,1,0,0,2023-04-08T13:43:01.182Z,2023-04-08T13:43:09Z,4172192459,140,59.8,4172192927,144,1,4172192467,212,7.4,4172192465,141,70.0,4172192469,213,1.4,4172192453,56,Center,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226965,118,1,1,12,45,1c7qokc1j5z50cjj4tcu32haa,1,57.1,62.7,2023-04-08T13:43:40.675Z,2023-04-09T04:45:11Z,4175209777,178,,4172196093,212,40.6,4172196097,1,,4172196081,5,,4172196089,140,87.7,4172196085,152,,4172196083,155,,4172196095,213,5.6,6uurhe88nry4hyelll8ifzd91,E. Fernandes,4172196091,141,26.3,4172196087,56,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2530226971,119,44,1,12,48,1c7qokc1j5z50cjj4tcu32haa,1,94,29.2,2023-04-08T13:43:43.283Z,2023-04-09T10:07:26Z,4172196119,56,Center,4172196181,233,117,4172196121,286,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226953,117,44,1,12,48,cu0eztmjcsbydyp53aleznorw,0,6,70.8,2023-04-08T13:43:43.284Z,2023-04-09T04:45:17Z,4172196205,233,119,4172196039,285,,4172196037,56,Back,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226985,120,1,1,12,48,1c7qokc1j5z50cjj4tcu32haa,0,92.5,22.9,2023-04-08T13:43:43.321Z,2023-04-09T10:07:27Z,4175209993,388,,4172196215,56,Center,4172196223,212,1.7,4172196213,3,,4172196225,213,1.4,4172196221,141,25.4,4172196217,140,92.7,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227093,119,12,1,12,49,cu0eztmjcsbydyp53aleznorw,1,4.8,66.8,2023-04-08T13:43:44.556Z,2023-04-09T04:45:28Z,4172196753,140,28.3,4172196759,213,0.7,4172196757,212,31.9,4172196755,141,96.5,4172196751,56,Back,4175210077,178,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530226977,118,43,1,12,51,cu0eztmjcsbydyp53aleznorw,1,0,0,2023-04-08T13:43:46.701Z,2023-04-08T13:44:55Z,4172196169,56,Back,4172201023,144,61,,,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227057,121,1,1,12,52,1c7qokc1j5z50cjj4tcu32haa,1,73.7,7.6,2023-04-08T13:43:47.900Z,2023-04-09T04:45:33Z,4172196613,213,6.3,4172196605,56,Right,4172196609,141,7.2,4175210161,178,,4172196607,140,85.6,4172196611,212,12.5,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227131,122,1,1,12,55,1c7qokc1j5z50cjj4tcu32haa,0,78.2,3.8,2023-04-08T13:43:50.949Z,2023-04-09T04:45:37Z,4172196951,212,4.3,4172196949,141,4.0,4172196947,140,74.1,4172196945,56,Right,4172196953,213,3.1,4175210267,178,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227125,120,8,1,12,56,cu0eztmjcsbydyp53aleznorw,1,20.4,96.9,2023-04-08T13:43:51.187Z,2023-04-09T04:45:43Z,4173820143,385,,4172196929,56,Back,4175210397,178,,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227153,121,5,1,12,57,cu0eztmjcsbydyp53aleznorw,0,23,102,2023-04-08T13:43:52.395Z,2023-04-09T04:45:49Z,4172197037,347,,4172197035,56,Back,4172197167,233,123,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227167,123,5,1,12,57,1c7qokc1j5z50cjj4tcu32haa,1,77,-2,2023-04-08T13:43:52.395Z,2023-04-09T04:45:48Z,4172197095,347,,4172197135,233,121,4172197093,56,Right,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227337,124,1,1,13,9,1c7qokc1j5z50cjj4tcu32haa,0,79.1,0,2023-04-08T13:44:04.169Z,2023-04-09T04:45:51Z,4172197789,140,87.2,4172197785,56,Center,4172197797,212,22.5,4172197803,1,,4172197793,141,28.6,4172197799,213,1.2,4172197783,107,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227373,122,12,1,13,11,cu0eztmjcsbydyp53aleznorw,1,11.4,60.3,2023-04-08T13:44:06.320Z,2023-04-09T04:45:56Z,4175210645,388,,4172197979,141,90.0,4172197975,56,Back,4172197983,213,1.4,4172197997,15,,4172197981,212,20.6,4172197977,140,15.3,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227435,125,1,1,13,15,1c7qokc1j5z50cjj4tcu32haa,0,84.2,8.4,2023-04-08T13:44:11.138Z,2023-04-09T04:46:01Z,4175210731,178,,4172198321,140,86.9,4172198325,212,2.8,4172198323,141,8.8,4172198319,56,Right,4172198327,213,0.1,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227479,123,12,1,13,18,cu0eztmjcsbydyp53aleznorw,1,1.1,95,2023-04-08T13:44:13.909Z,2023-04-09T04:46:06Z,4172198537,213,1.2,4172198529,56,Back,4172198535,212,5.0,4172198531,140,2.7,4172198551,167,,4172198533,141,100.0,4175210831,178,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227483,124,5,1,13,19,cu0eztmjcsbydyp53aleznorw,0,3,102,2023-04-08T13:44:14.512Z,2023-04-09T04:46:11Z,4172198543,56,Back,4172198591,233,126,4172198545,347,,,,,,,,,,,,,,,,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227489,126,5,1,13,19,1c7qokc1j5z50cjj4tcu32haa,1,97,-2,2023-04-08T13:44:14.512Z,2023-04-09T04:46:10Z,4172198557,347,,4172198575,233,124,4172198555,56,Right,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227655,127,1,1,13,31,1c7qokc1j5z50cjj4tcu32haa,0,95.2,0,2023-04-08T13:44:26.532Z,2023-04-09T04:46:15Z,4172199379,212,31.1,4172199375,140,94.7,4172199371,107,,4172199383,1,,4172199377,141,43.7,4172199381,213,1.6,4172199373,56,Center,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227663,125,12,1,13,33,cu0eztmjcsbydyp53aleznorw,1,6.4,58.8,2023-04-08T13:44:28.675Z,2023-04-09T04:46:23Z,4172199443,140,15.8,4175211107,388,,4172199447,212,12.8,4172199441,56,Back,4172199445,141,70.7,4172199469,15,,4172199449,213,0.7,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227679,126,12,1,13,34,cu0eztmjcsbydyp53aleznorw,1,14.5,73.4,2023-04-08T13:44:29.630Z,2023-04-09T04:46:29Z,4172199515,213,5.7,4172199547,15,,4172199507,56,Back,4172199511,141,54.8,4175211183,388,,4172199513,212,22.3,4172199509,140,32.0,,,,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227739,128,1,1,13,37,1c7qokc1j5z50cjj4tcu32haa,1,71.2,31.8,2023-04-08T13:44:32.244Z,2023-04-09T04:46:32Z,4172199787,157,,4172199791,140,94.0,4172199799,1,,4172199795,212,26.9,4175211257,178,,4172199793,141,13.8,4172199789,56,Right,4172199797,213,5.8,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227741,129,1,1,13,40,1c7qokc1j5z50cjj4tcu32haa,0,95,14.6,2023-04-08T13:44:35.513Z,2023-04-09T09:02:57Z,4172199831,141,29.7,4172199829,140,93.0,4172199835,213,1.8,4175720833,388,,4172199827,56,Center,4172199833,212,10.5,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227759,127,12,1,13,41,cu0eztmjcsbydyp53aleznorw,1,8.2,69.4,2023-04-08T13:44:36.753Z,2023-04-09T04:46:46Z,4172199947,140,36.4,4172199957,213,0.6,4172199977,167,,4172199953,212,37.0,4172199945,56,Back,4175211427,178,,4172199949,141,100.0,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227763,128,5,1,13,44,cu0eztmjcsbydyp53aleznorw,0,33.6,101.9,2023-04-08T13:44:40.144Z,2023-04-09T04:46:52Z,4172200173,233,130,4172199967,347,,4172199965,56,Back,,,,,,,,,,,,,,,,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530227799,130,5,1,13,44,1c7qokc1j5z50cjj4tcu32haa,1,66.4,-1.9,2023-04-08T13:44:40.144Z,2023-04-09T04:46:52Z,4172200169,233,128,4172200161,347,,4172200159,56,Right,,,,,,,,,,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228151,131,1,1,14,5,1c7qokc1j5z50cjj4tcu32haa,1,58.1,0,2023-04-08T13:45:00.737Z,2023-04-09T04:46:56Z,4172201811,107,,4172201815,140,84.0,4172201823,1,,4172201819,212,29.1,4172201821,213,0.4,4172201813,56,Right,4172201817,141,13.1,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228155,132,3,1,14,11,1c7qokc1j5z50cjj4tcu32haa,0,92.2,4.1,2023-04-08T13:45:07.005Z,2023-04-09T04:47:03Z,4175211695,178,,4172201923,233,129,4172201853,286,,4172201851,56,Right,4173827535,464,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228161,129,7,1,14,11,cu0eztmjcsbydyp53aleznorw,1,7.8,95.9,2023-04-08T13:45:07.082Z,2023-04-09T04:47:09Z,4172201869,56,Back,4172201915,233,132,4172201867,167,,4175211761,178,,4173827705,385,,4172201871,285,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228173,130,5,1,14,12,cu0eztmjcsbydyp53aleznorw,0,7.2,101.6,2023-04-08T13:45:07.219Z,2023-04-09T04:47:15Z,4172201901,56,Back,4172201989,233,133,4172201903,347,,,,,,,,,,,,,,,,,2p48525x4ap9m81g6ode51cyd,N. Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228185,133,5,1,14,12,1c7qokc1j5z50cjj4tcu32haa,1,92.8,-1.6,2023-04-08T13:45:07.219Z,2023-04-09T04:47:14Z,4172201975,347,,4172201981,233,130,4172201973,56,Right,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228459,134,1,1,14,30,1c7qokc1j5z50cjj4tcu32haa,1,89.4,0,2023-04-08T13:45:25.676Z,2023-04-09T04:47:18Z,4172203247,1,,4172203237,56,Center,4172203243,212,25.6,4172203241,141,35.6,4172203245,213,1.6,4172203235,107,,4172203239,140,89.3,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272751,444,44,1,14,32,1c7qokc1j5z50cjj4tcu32haa,1,93,36.8,2023-04-08T13:45:27.982Z,2023-04-09T10:07:27Z,4172421147,233,455,4172421115,286,,4172421113,56,Center,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272723,455,44,1,14,32,cu0eztmjcsbydyp53aleznorw,0,7,63.2,2023-04-08T13:45:27.983Z,2023-04-09T04:47:23Z,4172420965,56,Back,4172420967,285,,4172421205,233,444,,,,,,,,,,,,,,,,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228477,135,1,1,14,32,1c7qokc1j5z50cjj4tcu32haa,1,89.3,35.6,2023-04-08T13:45:28.079Z,2023-04-09T10:07:27Z,4172203341,141,46.3,4172203331,3,,4175212053,388,,4172203339,140,89.9,4172203345,213,1.5,4172203335,168,,4172203343,212,7.3,4172203337,56,Center,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228485,136,61,1,14,33,1c7qokc1j5z50cjj4tcu32haa,1,93.5,47.8,2023-04-08T13:45:28.402Z,2023-04-09T04:47:33Z,4172411959,56,Center,4175212157,178,,,,,,,,,,,,,,,,,,,,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228493,137,61,1,14,33,1c7qokc1j5z50cjj4tcu32haa,0,92.3,44.3,2023-04-08T13:45:28.854Z,2023-04-09T04:48:13Z,4175212855,178,,4172412597,56,Center,,,,,,,,,,,,,,,,,,,az7owi5t4bclkamjsjuyxzv1l,A. Stach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228491,131,49,1,14,34,cu0eztmjcsbydyp53aleznorw,1,12.9,60.8,2023-04-08T13:45:29.728Z,2023-04-09T04:48:17Z,,,,,,,,,,,,,,,,,,,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228511,132,1,1,14,34,cu0eztmjcsbydyp53aleznorw,1,12.9,60.8,2023-04-08T13:45:29.769Z,2023-04-09T04:48:22Z,4172203471,212,7.8,4172203475,213,2.1,4175212987,178,,4172203465,56,Back,4172203467,140,9.0,4172203469,141,70.5,,,,,,,14fw7p4fzaxprndgxnx0gxgbt,J. Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228555,133,1,1,14,36,cu0eztmjcsbydyp53aleznorw,0,9,70.5,2023-04-08T13:45:31.213Z,2023-04-09T04:48:27Z,4172203697,213,0.4,4172203689,56,Back,4172203693,141,93.9,4172203695,212,43.0,4172203687,157,,4172203691,140,47.0,4172203701,1,,4175213071,178,,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530228569,138,49,1,14,40,1c7qokc1j5z50cjj4tcu32haa,1,58.7,9.6,2023-04-08T13:45:35.749Z,2023-04-09T04:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
