id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,qualifier/17/value
2512258455,149,4,1,15,23,3dwlvz6cl4lcavvrg0y2dycrt,1,27.8,69,2023-02-25T17:45:34.299Z,2023-02-26T09:00:41Z,4056144751,13,,4056146145,265,,4056144957,233,150,4057822861,285,,4056144755,152,,4056144529,56,Back,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258497,150,4,1,15,23,cz4a6wmzx2obyisadhgaccx7b,0,72.2,31,2023-02-25T17:45:34.300Z,2023-02-26T09:00:41Z,4056144797,265,,4058235427,178,,4056144791,13,,4057822877,286,,4056144997,233,149,4056144795,152,,4056144793,56,Center,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258551,150,1,1,15,30,3dwlvz6cl4lcavvrg0y2dycrt,1,25.2,69.7,2023-02-25T17:45:41.957Z,2023-02-26T09:00:47Z,4056145131,213,5.4,4056145119,5,,4056145123,56,Back,4056145125,140,32.2,4056145121,152,,4058235523,178,,4056145129,212,11.2,4056145127,141,57.3,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258569,151,1,1,15,34,3dwlvz6cl4lcavvrg0y2dycrt,1,31.9,52.6,2023-02-25T17:45:45.045Z,2023-02-26T09:00:51Z,4058235593,178,,4056145213,140,24.6,4056145221,212,13.3,4056145209,56,Back,4056145223,213,4.1,4056145217,141,36.7,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258605,152,1,1,15,35,3dwlvz6cl4lcavvrg0y2dycrt,1,26.8,30.6,2023-02-25T17:45:46.940Z,2023-02-26T09:00:55Z,4056145441,212,18.2,4056145435,56,Back,4056145437,140,43.0,4058235693,178,,4056145443,213,5.9,4056145439,141,21.2,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258645,153,1,1,15,38,3dwlvz6cl4lcavvrg0y2dycrt,1,45.1,17.3,2023-02-25T17:45:49.282Z,2023-02-26T09:01:03Z,4056145683,141,5.5,4056145679,56,Back,4056145685,212,8.0,4058235939,178,,4056145681,140,45.7,4056145687,213,4.8,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258671,154,1,1,15,41,3dwlvz6cl4lcavvrg0y2dycrt,1,45.4,5.8,2023-02-25T17:45:52.455Z,2023-02-26T09:01:12Z,4058236225,178,,4056145817,56,Back,4056145825,212,14.2,4056145823,141,26.4,4056145827,213,1.7,4056145821,140,43.0,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258729,155,1,1,15,44,3dwlvz6cl4lcavvrg0y2dycrt,1,45.1,31.2,2023-02-25T17:45:55.205Z,2023-02-26T09:01:16Z,4056146123,1,,4058236353,178,,4056146117,141,93.8,4056146113,56,Left,4056146109,155,,4056146115,140,64.6,4056146111,196,,4056146119,212,47.2,3kti58d195gmtzwrjh5nprx05,W. Endo,4056146121,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258785,156,1,1,15,47,3dwlvz6cl4lcavvrg0y2dycrt,1,68.8,94.4,2023-02-25T17:45:58.675Z,2023-02-26T09:01:22Z,4056146415,140,78.9,4056146421,213,5.8,4056146413,56,Left,4056146417,141,87.0,4056146419,212,11.7,4058236563,178,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258797,157,1,1,15,51,3dwlvz6cl4lcavvrg0y2dycrt,0,95,90.2,2023-02-25T17:46:02.238Z,2023-02-26T09:01:27Z,4056146497,56,Center,4058236671,178,,4056146505,213,4.6,4057823569,224,,4056146503,212,13.0,4056146499,140,93.4,4057823571,72,,4056146495,155,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,4056146493,2,,4056146501,141,,,,,,,,71.2,,,,,,,,,,,,,,,,,,,,,
2512258813,151,12,1,15,51,cz4a6wmzx2obyisadhgaccx7b,1,7.5,28.1,2023-02-25T17:46:02.906Z,2023-02-26T09:01:37Z,4057823773,141,26.2,4057823775,212,8.6,4058236929,388,,4057823771,140,0.0,4057823769,167,,4057823777,213,3.3,4056146565,56,Back,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258829,152,6,1,15,52,cz4a6wmzx2obyisadhgaccx7b,0,2.6,24.6,2023-02-25T17:46:03.474Z,2023-02-26T09:01:44Z,4056146631,73,,4056146623,56,Back,4056146699,233,158,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512258825,158,6,1,15,52,3dwlvz6cl4lcavvrg0y2dycrt,1,97.4,75.4,2023-02-25T17:46:03.474Z,2023-02-26T09:01:45Z,4056146621,73,,4056146619,56,Center,4056146669,233,152,,,,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259215,159,1,1,16,18,3dwlvz6cl4lcavvrg0y2dycrt,1,99.5,99.5,2023-02-25T17:46:29.389Z,2023-02-26T10:51:50Z,4056148723,6,,4056148739,1,,4056148731,140,91.7,4056149237,154,,4057824161,72,,4056148725,155,,4056149235,210,15,4056148727,224,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,4058237353,178,,4056148737,213,4056148729,56,4056148733,141,4056148721,2,,4.5,Center,,48.4,4056148735,212,35.7,,,,,,,,,,,,,1,,
2512259221,160,44,1,16,20,3dwlvz6cl4lcavvrg0y2dycrt,1,91.6,47.3,2023-02-25T17:46:31.270Z,2023-02-26T10:51:49Z,4056148765,286,,4056148763,56,Center,4056148805,233,153,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259197,153,44,1,16,20,cz4a6wmzx2obyisadhgaccx7b,0,8.4,52.7,2023-02-25T17:46:31.271Z,2023-02-26T09:02:10Z,4056148845,233,160,4056148625,56,Back,4056148627,285,,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259227,161,15,1,16,20,3dwlvz6cl4lcavvrg0y2dycrt,1,91.7,48.4,2023-02-25T17:46:31.357Z,2023-02-26T10:51:50Z,4056149303,154,,4058237567,388,,4056149305,55,159,4056148979,328,,4056148797,56,Center,4056149019,233,155,4056149301,29,,4056149311,103,17.7,3kti58d195gmtzwrjh5nprx05,W. Endo,4056148973,25,,4056148975,15,4056149299,78,4056149309,102,4056149315,147,49.8,,,,50.5,4056148795,17,,4056149313,146,98.9,,,,,,,,,,,,
2512259233,155,10,1,16,21,cz4a6wmzx2obyisadhgaccx7b,1,1.1,49.7,2023-02-25T17:46:32.133Z,2023-02-26T09:02:26Z,4056148827,182,,4056149047,233,161,4056148829,56,Back,4057825025,176,,4056148825,178,,4057825027,377,,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259229,154,52,1,16,22,cz4a6wmzx2obyisadhgaccx7b,1,1.4,49.1,2023-02-25T17:46:33.035Z,2023-02-26T09:02:29Z,4057825071,377,,4058237721,178,,,,,,,,,,,,,,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259405,156,1,1,16,30,cz4a6wmzx2obyisadhgaccx7b,1,12,49.7,2023-02-25T17:46:41.866Z,2023-02-26T09:02:38Z,4056149639,141,64.4,4056149643,213,1.0,4056149637,140,17.7,4058237857,178,,4056149633,123,,4056149635,56,Back,4056149641,212,11.7,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259449,157,1,1,16,33,cz4a6wmzx2obyisadhgaccx7b,1,23,64.4,2023-02-25T17:46:44.295Z,2023-02-26T09:02:44Z,4056149891,141,43.0,4058237943,178,,4056149889,140,27.6,4056149885,56,Back,4056149893,212,15.3,4056149895,213,5.0,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259461,158,1,1,16,35,cz4a6wmzx2obyisadhgaccx7b,1,27,44.5,2023-02-25T17:46:46.593Z,2023-02-26T09:02:53Z,4058238057,178,,4056149985,56,Back,4056149993,213,3.0,4056149991,212,21.4,4056149987,140,6.9,4056149989,141,50.0,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259485,159,1,1,16,38,cz4a6wmzx2obyisadhgaccx7b,1,7,48.5,2023-02-25T17:46:49.839Z,2023-02-26T09:03:00Z,4058238143,178,,4056150113,212,19.9,4056150111,141,41.4,4056150107,56,Back,4056150109,140,25.4,4056150115,213,6.0,,,,,,,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259523,160,1,1,16,41,cz4a6wmzx2obyisadhgaccx7b,1,25.6,35.4,2023-02-25T17:46:52.282Z,2023-02-26T09:03:05Z,4056150333,141,6.4,4056150329,56,Back,4056150335,212,19.7,4058238213,178,,4056150331,140,26.2,4056150337,213,4.7,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259587,161,1,1,16,44,cz4a6wmzx2obyisadhgaccx7b,0,26.4,5.2,2023-02-25T17:46:55.275Z,2023-02-26T09:03:10Z,4056150679,212,43.5,4058238275,178,,4056150671,155,,4056150677,141,16.9,4056150683,1,,4056150673,56,Right,4056150675,140,67.1,4056150681,213,0.2,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259603,162,61,1,16,46,3dwlvz6cl4lcavvrg0y2dycrt,1,30.6,79.7,2023-02-25T17:46:57.283Z,2023-02-26T09:03:42Z,4056150763,56,Back,4058238639,178,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259605,162,1,1,16,48,cz4a6wmzx2obyisadhgaccx7b,1,67.1,16.9,2023-02-25T17:46:59.577Z,2023-02-26T09:03:49Z,4056150775,141,10.0,4056150773,140,63.0,4056150777,212,6.4,4056150779,213,4.0,4058238735,178,,4056150771,56,Right,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259647,163,1,1,16,49,cz4a6wmzx2obyisadhgaccx7b,1,63,10,2023-02-25T17:47:00.956Z,2023-02-26T09:03:54Z,4056150981,213,1.0,4056150975,140,69.3,4056150973,56,Center,4058238805,178,,4056150977,141,23.9,4056150979,212,11.5,,,,,,,7lohomjw8xbl5eymcqhrtytw5,D. Drexler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259673,164,1,1,16,53,cz4a6wmzx2obyisadhgaccx7b,1,74.4,34.7,2023-02-25T17:47:04.767Z,2023-02-26T09:04:04Z,4058238931,178,,4056151093,212,17.9,4056151095,213,1.3,4056151091,141,60.3,4056151087,56,Center,4056151089,140,78.2,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259677,165,3,1,16,55,cz4a6wmzx2obyisadhgaccx7b,0,81.7,62,2023-02-25T17:47:06.739Z,2023-02-26T09:04:12Z,4057825931,465,,4056151353,233,163,4058239079,178,,4056151103,56,Center,4056151105,286,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259707,163,7,1,16,55,3dwlvz6cl4lcavvrg0y2dycrt,1,18.3,38,2023-02-25T17:47:06.997Z,2023-02-26T09:04:17Z,4056151259,56,Back,4057825989,385,,4058239145,178,,4056151323,233,165,4056151261,285,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259713,164,49,1,16,57,3dwlvz6cl4lcavvrg0y2dycrt,1,31.1,45.8,2023-02-25T17:47:08.829Z,2023-02-26T12:04:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259743,165,1,1,16,59,3dwlvz6cl4lcavvrg0y2dycrt,1,32.6,50,2023-02-25T17:47:10.997Z,2023-02-26T09:04:33Z,4056151465,141,60.3,4058239423,178,,4056151463,140,33.9,4056151467,212,7.1,4056151461,56,Back,4056151469,213,1.4,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259799,166,1,1,17,1,3dwlvz6cl4lcavvrg0y2dycrt,1,33.6,62,2023-02-25T17:47:12.214Z,2023-02-26T09:04:37Z,4056151777,141,87.2,4056151771,56,Back,4056151779,212,17.4,4056151775,140,30.6,4056151781,213,1.8,4058239497,178,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259803,167,1,1,17,4,3dwlvz6cl4lcavvrg0y2dycrt,0,48.7,91.1,2023-02-25T17:47:16.022Z,2023-02-26T09:04:42Z,4056151793,213,0.2,4056151785,56,Left,4058239571,178,,4056151789,141,94.5,4056151787,140,61.7,4056151791,212,13.8,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259815,166,49,1,17,5,cz4a6wmzx2obyisadhgaccx7b,1,38.8,7.6,2023-02-25T17:47:16.963Z,2023-02-26T09:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259849,167,1,1,17,8,cz4a6wmzx2obyisadhgaccx7b,1,40.1,6.9,2023-02-25T17:47:19.164Z,2023-02-26T09:04:54Z,4056152009,56,Back,4056152015,212,5.6,4056152013,141,15.0,4058239757,178,,4056152017,213,1.4,4056152011,140,41.0,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259867,168,1,1,17,9,cz4a6wmzx2obyisadhgaccx7b,1,42.8,15,2023-02-25T17:47:20.639Z,2023-02-26T09:05:02Z,4056152115,212,21.7,4056152109,56,Center,4056152113,141,23.6,4056152117,213,0.3,4058239885,178,,4056152111,140,62.7,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512712055,839,67,1,17,10,cz4a6wmzx2obyisadhgaccx7b,1,65.4,25.8,2023-02-25T17:47:21.641Z,2023-02-26T12:50:59Z,4058587005,233,1131,,,,,,,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512712051,1131,67,1,17,10,3dwlvz6cl4lcavvrg0y2dycrt,0,34.6,74.2,2023-02-25T17:47:21.642Z,2023-02-26T12:06:35Z,4058587025,233,839,,,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259871,169,1,1,17,10,cz4a6wmzx2obyisadhgaccx7b,1,62.9,23.7,2023-02-25T17:47:21.893Z,2023-02-26T12:50:59Z,4056152131,212,3.8,4058239945,178,,4056152125,56,Right,4056152133,213,4.3,4056152129,141,18.6,4056152149,156,,4056152127,140,61.5,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259963,170,3,1,17,16,cz4a6wmzx2obyisadhgaccx7b,0,65,4.4,2023-02-25T17:47:27.142Z,2023-02-26T09:05:44Z,4056152635,56,Right,4058240343,178,,4057827097,464,,4056152637,286,,4056152749,233,169,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259949,169,7,1,17,16,3dwlvz6cl4lcavvrg0y2dycrt,0,35,95.6,2023-02-25T17:47:27.291Z,2023-02-26T09:05:53Z,4056152565,285,,4057827183,385,,4056152705,233,170,4058240445,178,,4056152563,56,Back,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260003,171,61,1,17,16,cz4a6wmzx2obyisadhgaccx7b,1,63.2,4.6,2023-02-25T17:47:27.403Z,2023-02-26T09:06:02Z,4056152813,56,Right,4058240527,178,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512259945,168,43,1,17,17,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2023-02-25T17:47:28.559Z,2023-02-25T17:47:30Z,4056152543,56,Back,4056152647,144,7,4056152545,285,0,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260025,172,1,1,17,20,cz4a6wmzx2obyisadhgaccx7b,1,44.4,12.8,2023-02-25T17:47:31.192Z,2023-02-26T09:06:11Z,4056152955,141,21.2,4056152953,140,33.3,4056152957,212,13.0,4058240633,178,,4056152951,56,Back,4056152959,213,2.7,,,,,,,2rsdnuf5kuu8kxybsjq7ogbje,M. Aydın,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260057,173,1,1,17,22,cz4a6wmzx2obyisadhgaccx7b,1,32.6,20.7,2023-02-25T17:47:33.659Z,2023-02-26T09:06:15Z,4056153135,141,31.5,4056153133,140,39.6,4056153137,212,10.4,4058240695,178,,4056153131,56,Back,4056153139,213,0.8,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260083,174,1,1,17,26,cz4a6wmzx2obyisadhgaccx7b,1,36.9,42.4,2023-02-25T17:47:37.419Z,2023-02-26T09:06:27Z,4056153273,56,Back,4056153281,213,1.7,4056153275,140,35.5,4056153279,212,14.5,4058240863,178,,4056153277,141,63.6,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260109,175,1,1,17,29,cz4a6wmzx2obyisadhgaccx7b,1,34.7,61,2023-02-25T17:47:40.849Z,2023-02-26T09:06:33Z,4056153437,212,15.4,4056153439,213,4.4,4056153431,56,Back,4056153435,141,39.2,4056153433,140,30.7,4058240927,178,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260181,176,1,1,17,34,cz4a6wmzx2obyisadhgaccx7b,1,28.2,34,2023-02-25T17:47:45.324Z,2023-02-26T09:06:37Z,4056153769,141,52.6,4056153771,212,23.4,4058240971,178,,4056153767,140,9.4,4056153773,213,2.6,4056153765,56,Back,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260247,177,1,1,17,39,cz4a6wmzx2obyisadhgaccx7b,0,14.2,56.2,2023-02-25T17:47:50.627Z,2023-02-26T09:06:42Z,4056154089,213,0.1,4056154081,56,Center,4056154087,212,49.7,4056154091,1,,4056154083,140,61.3,4058241037,178,,4056154079,155,,4056154085,141,62.9,8td0ccul6gf7r5benk1pxqrx1,R. Fährmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260229,170,44,1,17,42,3dwlvz6cl4lcavvrg0y2dycrt,1,38.2,36.8,2023-02-25T17:47:53.789Z,2023-02-26T10:51:50Z,4056154175,233,178,4056154017,285,,4056154015,56,Back,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260255,178,44,1,17,42,cz4a6wmzx2obyisadhgaccx7b,0,61.8,63.2,2023-02-25T17:47:53.790Z,2023-02-26T09:06:48Z,4056154127,286,,4056154123,56,Center,4056154247,233,170,,,,,,,,,,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260243,171,1,1,17,42,3dwlvz6cl4lcavvrg0y2dycrt,0,37.8,36.4,2023-02-25T17:47:53.845Z,2023-02-26T10:51:51Z,4056154053,3,,4056154055,56,Back,4056154061,212,13.6,4056154059,141,51.8,4058241145,388,,4056154057,140,46.1,4056154063,213,0.9,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260273,179,61,1,17,43,cz4a6wmzx2obyisadhgaccx7b,0,56.3,46.4,2023-02-25T17:47:54.722Z,2023-02-26T09:07:02Z,4056154229,56,Center,4058241271,388,,,,,,,,,,,,,,,,,,,,bax0ggbhejk7kpcezkyg3hai2,R. Zalazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260287,172,49,1,17,45,3dwlvz6cl4lcavvrg0y2dycrt,1,55.5,53.4,2023-02-25T17:47:56.788Z,2023-02-26T09:07:10Z,,,,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512713429,855,83,1,17,46,cz4a6wmzx2obyisadhgaccx7b,1,43.7,46.1,2023-02-25T17:47:57.989Z,2023-02-26T12:08:25Z,4058594241,399,428181,,,,,,,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260315,173,1,1,17,46,3dwlvz6cl4lcavvrg0y2dycrt,1,57.7,56.9,2023-02-25T17:47:58.008Z,2023-02-26T09:07:18Z,4056154473,213,1.3,4056154465,56,Center,4056154471,212,6.4,4058241489,178,,4056154469,141,66.1,4056154467,140,59.1,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260337,174,3,1,17,48,3dwlvz6cl4lcavvrg0y2dycrt,1,58.8,67.8,2023-02-25T17:47:59.433Z,2023-02-26T09:07:40Z,4057828705,464,,4056154601,233,180,4056154591,56,Center,4058241739,178,,4056154593,286,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260319,180,45,1,17,48,cz4a6wmzx2obyisadhgaccx7b,0,41.2,32.2,2023-02-25T17:47:59.433Z,2023-02-26T09:07:41Z,4056154483,285,,4056154609,233,174,4056154481,56,Back,,,,,,,,,,,,,,,,dgysidzshgxqm3jegaihwi5wq,T. Krauß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260365,175,1,1,17,51,3dwlvz6cl4lcavvrg0y2dycrt,1,61.6,53,2023-02-25T17:48:02.054Z,2023-02-26T09:07:51Z,4056154737,56,Center,4058241885,178,,4056154751,213,4.7,4056154745,141,25.5,4056154741,140,60.8,4056154747,212,18.7,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260421,176,1,1,17,53,3dwlvz6cl4lcavvrg0y2dycrt,1,63.4,22.4,2023-02-25T17:48:04.862Z,2023-02-26T09:07:56Z,4056154985,213,5.9,4056154979,140,91.3,4056154983,212,31.5,4056154977,56,Right,4056154981,141,5.5,4058241955,178,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260425,177,1,1,17,59,3dwlvz6cl4lcavvrg0y2dycrt,0,95.6,27.4,2023-02-25T17:48:10.104Z,2023-02-26T09:08:04Z,4056155017,213,2.0,4058242057,178,,4056155011,140,95.1,4056155009,56,Center,4056155015,212,1.3,4056155079,195,,4056155013,141,29.2,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260443,181,61,1,17,59,cz4a6wmzx2obyisadhgaccx7b,1,3.8,67.2,2023-02-25T17:48:10.311Z,2023-02-26T09:08:21Z,4056155121,56,Back,4058242155,178,,,,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260561,182,12,1,18,0,cz4a6wmzx2obyisadhgaccx7b,1,8.3,57,2023-02-25T17:48:11.540Z,2023-02-26T09:08:28Z,4056155803,213,1.1,4056155797,140,19.5,4056155801,212,26.9,4058242363,178,,4056155793,56,Back,4056155799,141,92.6,,,,,,,4fvtwbl1hrxgs9lg957rxladx,M. Yoshida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512260521,178,1,1,18,5,3dwlvz6cl4lcavvrg0y2dycrt,1,80.4,7.6,2023-02-25T17:48:16.784Z,2023-02-26T09:08:35Z,4056155531,140,77.9,4058242475,178,,4056155537,213,2.0,4056155533,141,15.9,4056155529,56,Right,4056155535,212,6.2,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
