id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,keyPass,qualifier/16/value,qualifier/17/value
2481402977,188,49,1,31,40,3dwlvz6cl4lcavvrg0y2dycrt,1,10.8,35.5,2022-11-04T20:02:15.282Z,2022-11-05T04:58:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402997,189,1,1,31,40,3dwlvz6cl4lcavvrg0y2dycrt,1,10.8,35.5,2022-11-04T20:02:15.329Z,2022-11-05T04:58:48Z,3893789919,56,Back,3893789923,141,14.7,3893789927,213,5.4,3893789921,140,21.2,3893789925,212,17.9,3894255247,178,,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403019,190,1,1,31,42,3dwlvz6cl4lcavvrg0y2dycrt,1,21.2,14.7,2022-11-04T20:02:17.418Z,2022-11-05T04:58:58Z,3893790081,213,5.9,3894255303,178,,3893790073,56,Back,3893790075,140,43.6,3893790077,141,1.3,3893790079,212,25.2,,,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472765,817,3,1,31,45,3dwlvz6cl4lcavvrg0y2dycrt,0,38,4.9,2022-11-04T20:02:20.380Z,2022-11-05T04:59:07Z,3894169221,56,Back,3894169227,467,dqrzogrwznyks6whhfhq748ut,3894169225,465,,3894255349,178,,3894169223,286,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403073,191,4,1,31,46,3dwlvz6cl4lcavvrg0y2dycrt,1,43.3,4.8,2022-11-04T20:02:20.889Z,2022-11-05T04:59:11Z,3893790415,233,307,3893790377,13,,3893790379,295,,3893790381,56,Back,3893790385,286,,3893790383,152,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403037,307,4,1,31,46,go76xxm0xyfgqt1h6tcrtimm,0,56.7,95.2,2022-11-04T20:02:20.890Z,2022-11-05T04:59:11Z,3894255379,178,,3893790177,13,,3893790179,295,,3893790185,152,,3893790429,233,191,3893790189,285,,3893790181,56,Left,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403157,192,1,1,31,56,3dwlvz6cl4lcavvrg0y2dycrt,1,43.6,1.3,2022-11-04T20:02:31.200Z,2022-11-05T04:59:16Z,3893790893,212,27.3,3893790895,213,1.8,3893790891,141,40.4,3893790889,140,37.7,3894255409,178,,3893790887,56,Back,3893790885,152,,3893790883,5,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403227,193,1,1,31,58,3dwlvz6cl4lcavvrg0y2dycrt,1,37.7,40.4,2022-11-04T20:02:32.903Z,2022-11-05T04:59:25Z,3893791303,141,76.1,3893791301,140,31.6,3893791307,213,1.8,3894255443,178,,3893791305,212,25.1,3893791299,56,Back,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403275,194,1,1,32,4,3dwlvz6cl4lcavvrg0y2dycrt,1,25.4,63.9,2022-11-04T20:02:39.517Z,2022-11-05T04:59:32Z,3893791515,56,Back,3893791523,213,3.7,3893791517,140,12.6,3893791519,141,50.7,3893791521,212,16.2,3894255463,178,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403319,195,1,1,32,8,3dwlvz6cl4lcavvrg0y2dycrt,1,12.8,51.5,2022-11-04T20:02:43.251Z,2022-11-05T04:59:39Z,3894255487,178,,3893791753,56,Back,3893791757,141,22.5,3893791759,212,19.8,3893791755,140,14.1,3893791761,213,4.8,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403377,196,1,1,32,10,3dwlvz6cl4lcavvrg0y2dycrt,1,14.1,22.5,2022-11-04T20:02:45.406Z,2022-11-05T04:59:45Z,3894255511,178,,3893792079,140,16.5,3893792077,56,Back,3893792081,141,4.4,3893792085,213,4.9,3893792083,212,12.6,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403389,197,1,1,32,12,3dwlvz6cl4lcavvrg0y2dycrt,1,17.6,4.1,2022-11-04T20:02:47.646Z,2022-11-05T04:59:54Z,3893792165,213,0.3,3893792161,141,20.0,3893792167,1,,3893792163,212,32.7,3893792159,140,47.0,3893792157,56,Back,3894255547,178,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481505273,907,67,1,32,14,3dwlvz6cl4lcavvrg0y2dycrt,1,46.9,19.1,2022-11-04T20:02:49.733Z,2022-11-05T07:06:06Z,3894346633,233,1016,,,,,,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481505271,1016,67,1,32,14,go76xxm0xyfgqt1h6tcrtimm,0,53.1,80.9,2022-11-04T20:02:49.734Z,2022-11-05T05:44:27Z,3894346655,233,907,,,,,,,,,,,,,,,,,,,,,,dwx1vmtmeiiokfqv18g7cb1lh,T. Jantschke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403397,198,61,1,32,15,3dwlvz6cl4lcavvrg0y2dycrt,0,47.3,20.1,2022-11-04T20:02:49.885Z,2022-11-05T07:06:06Z,3893792189,56,Back,3894255571,178,,,,,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403401,308,43,1,32,15,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-11-04T20:02:49.980Z,2022-11-04T20:03:18Z,3893792193,56,Left,3893793977,144,8,,,,,,,,,,,,,,,,,,,dwx1vmtmeiiokfqv18g7cb1lh,T. Jantschke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403411,309,49,1,32,16,go76xxm0xyfgqt1h6tcrtimm,1,62.4,84,2022-11-04T20:02:51.356Z,2022-11-05T05:00:28Z,,,,,,,,,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403451,310,1,1,32,16,go76xxm0xyfgqt1h6tcrtimm,1,62.4,84,2022-11-04T20:02:51.379Z,2022-11-05T05:00:31Z,3893792439,213,3.7,3894255657,178,,3893792429,141,72.3,3893792433,212,14.4,3893792421,56,Center,3893792425,140,51.0,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403513,311,1,1,32,20,go76xxm0xyfgqt1h6tcrtimm,1,53.4,71.3,2022-11-04T20:02:55.264Z,2022-11-05T05:00:42Z,3894255725,178,,3893792727,213,0.8,3893792719,141,95.7,3893792717,140,68.0,3893792723,212,22.6,3893792715,56,Left,,,,,,,5i8dbjuewybsfgyym63clfw0l,J. Weigl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481537481,1433,83,1,32,22,3dwlvz6cl4lcavvrg0y2dycrt,1,33.7,7.6,2022-11-04T20:02:57.686Z,2022-11-05T07:35:22Z,3894525431,399,108168,,,,,,,,,,,,,,,,,,,,,,bmrdtenqr84jt4gmw6i7wez11,S. Guirassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403517,312,61,1,32,23,go76xxm0xyfgqt1h6tcrtimm,0,68.5,95.9,2022-11-04T20:02:57.802Z,2022-11-05T05:01:05Z,3894255747,178,,3893792741,56,Left,,,,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403611,199,5,1,32,24,3dwlvz6cl4lcavvrg0y2dycrt,1,30.1,-1.2,2022-11-04T20:02:59.119Z,2022-11-05T05:01:09Z,3893793195,233,313,3893793191,347,,3893793189,56,Back,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403523,313,5,1,32,24,go76xxm0xyfgqt1h6tcrtimm,0,69.9,101.2,2022-11-04T20:02:59.119Z,2022-11-05T05:01:09Z,3893792773,56,Left,3893793203,233,199,3893792775,347,,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403633,200,1,1,32,30,3dwlvz6cl4lcavvrg0y2dycrt,1,29,0,2022-11-04T20:03:04.764Z,2022-11-05T05:01:13Z,3893793313,107,,3893793321,212,15.3,3893793323,213,2.8,3893793315,56,Back,3893793319,141,5.9,3893793317,140,15.2,,,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403653,201,1,1,32,33,3dwlvz6cl4lcavvrg0y2dycrt,1,19.4,5.8,2022-11-04T20:03:08.017Z,2022-11-05T05:01:26Z,3893793421,212,16.7,3893793419,141,10.9,3894255901,178,,3893793417,140,35.0,3893793423,213,0.2,3893793415,56,Back,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403769,202,1,1,32,35,3dwlvz6cl4lcavvrg0y2dycrt,1,35.7,10.9,2022-11-04T20:03:10.364Z,2022-11-05T05:01:33Z,3893793993,196,,3893793995,56,Left,3893794003,213,1.1,3894255947,178,,3893794005,1,,3893793997,140,60.3,3893793999,141,84.2,3893793991,155,,3kti58d195gmtzwrjh5nprx05,W. Endo,3893794001,212,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403775,203,1,1,32,44,3dwlvz6cl4lcavvrg0y2dycrt,0,94.4,75.3,2022-11-04T20:03:19.600Z,2022-11-05T05:01:43Z,3894255995,178,,3893794083,286,,3893794023,56,Center,3893794031,213,4.4,3893794025,140,93.6,3893794027,141,71.5,3893794077,236,,3893794029,212,2.7,3havaatbnk8p6gc9srgajc25l,C. Führich,3893794079,233,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403779,314,74,1,32,44,go76xxm0xyfgqt1h6tcrtimm,1,8.3,27.5,2022-11-04T20:03:19.656Z,2022-11-05T05:01:48Z,3893794109,233,203,3893794047,285,,3893794045,56,Back,3894256023,178,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403793,204,6,1,32,45,3dwlvz6cl4lcavvrg0y2dycrt,1,92.6,72,2022-11-04T20:03:20.300Z,2022-11-05T05:01:55Z,3893794169,233,315,3893794127,73,,3893794125,56,Center,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403799,315,6,1,32,45,go76xxm0xyfgqt1h6tcrtimm,0,7.4,28,2022-11-04T20:03:20.300Z,2022-11-05T05:01:55Z,3893794143,56,Back,3893794177,233,204,3893794145,73,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404111,205,1,1,33,15,3dwlvz6cl4lcavvrg0y2dycrt,0,99.5,99.5,2022-11-04T20:03:49.785Z,2022-11-05T05:02:02Z,3893795887,213,4.5,3893795889,1,,3893795881,140,91.8,3893795873,6,,3893795875,155,,3894256105,178,,3893795885,212,35.0,3893795883,141,49.4,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,3894169377,72,,3893795877,224,3893795871,2,,,3893795879,56,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2481404129,316,44,1,33,16,go76xxm0xyfgqt1h6tcrtimm,1,8.4,53.7,2022-11-04T20:03:51.579Z,2022-11-05T07:06:07Z,3893795999,56,Back,3893796057,233,206,3893796001,285,,,,,,,,,,,,,,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404115,206,44,1,33,16,3dwlvz6cl4lcavvrg0y2dycrt,0,91.6,46.3,2022-11-04T20:03:51.580Z,2022-11-05T05:02:09Z,3893795933,286,,3893795931,56,Center,3893796091,233,316,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404155,317,12,1,33,17,go76xxm0xyfgqt1h6tcrtimm,1,8.5,59,2022-11-04T20:03:51.854Z,2022-11-05T07:06:07Z,3893796111,140,9.5,3893796147,15,,3893796117,213,5.5,3893796115,212,1.5,3893796113,141,57.5,3894256181,388,,3893796109,56,Back,,,,dqrzogrwznyks6whhfhq748ut,R. Bensebaïni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481406205,238,61,1,33,17,3dwlvz6cl4lcavvrg0y2dycrt,1,90.7,45.2,2022-11-04T20:03:51.992Z,2022-11-05T05:02:17Z,3893809285,56,Center,3894256203,178,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2481404151,207,15,1,33,19,3dwlvz6cl4lcavvrg0y2dycrt,1,78.9,62.7,2022-11-04T20:03:54.244Z,2022-11-05T05:02:24Z,3893801559,215,,3893801575,231,50.9,3893800995,25,,3893801571,147,54.0,3893796099,18,,3893811129,55,238,3893811127,29,,3893796101,56,Center,3havaatbnk8p6gc9srgajc25l,C. Führich,3893800997,20,,3893801569,146,3894256245,178,,,3893801551,102,3893801573,230,98.4,90.4,46.8,3893811125,80,,3893801001,82,,3893801613,233,3894169387,108,3893801555,103,3893811133,328,,,,318,,,19
2481404167,318,10,1,33,19,go76xxm0xyfgqt1h6tcrtimm,1,9.7,47.6,2022-11-04T20:03:54.483Z,2022-11-05T05:02:28Z,3893801069,233,207,3894256263,178,,3893796157,94,,3893796159,56,Back,,,,,,,,,,,,,dwx1vmtmeiiokfqv18g7cb1lh,T. Jantschke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404209,208,1,1,33,21,3dwlvz6cl4lcavvrg0y2dycrt,1,73.2,63.9,2022-11-04T20:03:56.292Z,2022-11-05T05:02:36Z,3893796401,155,,3893796409,212,18.4,3893796407,141,90.8,3893796405,140,75.2,3893796403,56,Left,3894256283,178,,3893796411,213,1.5,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404257,209,1,1,33,24,3dwlvz6cl4lcavvrg0y2dycrt,0,76.2,90.6,2022-11-04T20:03:59.297Z,2022-11-05T05:02:43Z,3894169391,72,,3894256321,178,,3893796645,155,,3893796647,56,Center,3893796649,140,94.3,3893796653,212,30.5,3894169389,224,,3893796643,2,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,3893796651,141,55.5,3893796655,213,3893796803,233,320,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,
2481404267,319,44,1,33,26,go76xxm0xyfgqt1h6tcrtimm,1,5.1,44.6,2022-11-04T20:04:01.095Z,2022-11-05T07:06:07Z,3893796721,233,210,3893796705,285,,3893796703,56,Back,,,,,,,,,,,,,,,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404263,210,44,1,33,26,3dwlvz6cl4lcavvrg0y2dycrt,0,94.9,55.4,2022-11-04T20:04:01.096Z,2022-11-05T05:02:50Z,3893796741,233,319,3893796685,286,,3893796683,56,Center,,,,,,,,,,,,,,,,4nn6rxyzy97wl4ppqqnhhxyax,L. Pfeiffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404283,320,41,1,33,26,go76xxm0xyfgqt1h6tcrtimm,1,4.5,44.6,2022-11-04T20:04:01.173Z,2022-11-05T07:06:08Z,3893796777,141,27.7,3893796779,212,28.6,3894256377,388,,3893796775,140,29.4,3893796871,233,209,3893796781,213,5.9,3894169393,378,,,,,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404285,211,61,1,33,28,3dwlvz6cl4lcavvrg0y2dycrt,0,76.3,75,2022-11-04T20:04:02.874Z,2022-11-05T05:03:02Z,3894256417,178,,3893796783,56,Center,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481506305,1036,43,1,33,29,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2022-11-04T20:04:04.064Z,2022-11-05T07:42:20Z,3894352477,233,914,3894529215,144,67,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481506301,914,43,1,33,29,3dwlvz6cl4lcavvrg0y2dycrt,1,0,0,2022-11-04T20:04:04.065Z,2022-11-05T07:42:20Z,3894352483,233,1036,3894529225,144,67,,,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404327,321,1,1,33,29,go76xxm0xyfgqt1h6tcrtimm,0,19.9,34.8,2022-11-04T20:04:04.167Z,2022-11-05T07:06:08Z,3893797023,1,,3893797013,141,100.0,3893797019,212,51.8,3894256437,178,,3893797021,213,1.1,3893796997,157,,3893797001,56,Back,3893797009,140,43.8,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404465,212,5,1,33,34,3dwlvz6cl4lcavvrg0y2dycrt,1,54.8,-1.6,2022-11-04T20:04:08.776Z,2022-11-05T05:03:11Z,3893797733,347,,3893797731,56,Right,3893797813,233,322,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404335,322,5,1,33,34,go76xxm0xyfgqt1h6tcrtimm,0,45.2,101.6,2022-11-04T20:04:08.776Z,2022-11-05T05:03:12Z,3893797817,233,212,3893797037,56,Back,3893797039,347,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404479,213,1,1,33,39,3dwlvz6cl4lcavvrg0y2dycrt,1,53.5,0,2022-11-04T20:04:14.639Z,2022-11-05T05:03:17Z,3893797843,213,0.5,3893797825,56,Right,3893797821,107,,3893797839,212,6.6,3893797831,140,59.0,3893797835,141,3.2,,,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404491,214,1,1,33,41,3dwlvz6cl4lcavvrg0y2dycrt,1,59.1,3.2,2022-11-04T20:04:16.282Z,2022-11-05T05:03:23Z,3893797891,141,2.6,3893797895,213,3.2,3893797893,212,5.0,3894256575,178,,3893797889,140,54.4,3893797887,56,Right,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404507,215,1,1,33,43,3dwlvz6cl4lcavvrg0y2dycrt,1,54.4,2.6,2022-11-04T20:04:17.988Z,2022-11-05T05:03:28Z,3893797981,140,51.3,3893797987,213,1.7,3893797985,212,22.1,3894256635,178,,3893797983,141,34.8,3893797979,56,Center,,,,,,,7gzdg0j9usc3yq0dd1ad57sgl,P. Stenzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404547,216,1,1,33,45,3dwlvz6cl4lcavvrg0y2dycrt,1,53,41.3,2022-11-04T20:04:20.681Z,2022-11-05T05:03:34Z,3893798189,56,Left,3893798195,141,80.3,3893798201,213,1.6,3894256709,178,,3893798199,212,26.6,3893798193,140,51.6,,,,,,,9dnne0ny6o6d5c6w3ayoo4vvu,N. Ahamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404617,217,1,1,33,49,3dwlvz6cl4lcavvrg0y2dycrt,1,58.6,84.5,2022-11-04T20:04:23.985Z,2022-11-05T05:03:42Z,3894256777,178,,3893798549,212,14.0,3893798547,141,98.7,3893798545,140,68.2,3893798543,56,Left,3893798551,213,0.8,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404675,218,1,1,33,55,3dwlvz6cl4lcavvrg0y2dycrt,1,76.7,93.9,2022-11-04T20:04:30.022Z,2022-11-05T05:03:53Z,3893798869,140,79.8,3893798867,56,Left,3894256979,178,,3893798873,212,3.8,3893798871,141,96.9,3893798875,213,0.6,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481405485,222,3,1,33,56,3dwlvz6cl4lcavvrg0y2dycrt,1,75.3,94.2,2022-11-04T20:04:31.368Z,2022-11-05T05:04:01Z,3894257155,178,,3893803247,233,324,3894169425,464,,3893803225,56,Left,3893803227,286,,,,,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481405169,324,45,1,33,56,go76xxm0xyfgqt1h6tcrtimm,0,24.7,5.8,2022-11-04T20:04:31.368Z,2022-11-05T05:04:01Z,3893801513,56,Back,3893803407,233,222,3893801515,285,,,,,,,,,,,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404761,219,1,1,33,58,3dwlvz6cl4lcavvrg0y2dycrt,1,71.4,87.4,2022-11-04T20:04:33.542Z,2022-11-05T05:04:32Z,3893802493,22,,3893802491,210,16,3894257327,178,,3893799325,141,75.0,3893799329,212,16.2,3893799321,140,84.6,3893799331,213,5.7,3893799319,56,Center,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481405391,221,3,1,34,0,3dwlvz6cl4lcavvrg0y2dycrt,1,86.2,65.4,2022-11-04T20:04:34.806Z,2022-11-05T05:04:14Z,3893802725,56,Center,3894257479,178,,3893802727,286,,3893802737,233,323,3894169435,464,,,,,,,,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404995,323,45,1,34,0,go76xxm0xyfgqt1h6tcrtimm,0,13.8,34.6,2022-11-04T20:04:34.806Z,2022-11-05T05:04:14Z,3893800519,285,,3893800517,56,Back,3893802783,233,221,,,,,,,,,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404765,220,16,1,34,2,3dwlvz6cl4lcavvrg0y2dycrt,1,87.3,61.8,2022-11-04T20:04:37.513Z,2022-11-05T05:04:32Z,3893800791,375,34:02.084,3893802543,103,3.2,3893799355,56,Center,3893802535,29,,3894169451,396,49.8,3893800787,374,2022-11-04 20:04:36.825,3893799351,22,,3893802549,230,97.7,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,3893802547,254,,3893800783,20,3893802551,231,52.5,,3893802533,80,3893799353,17,,,,3893802545,215,,3893802537,55,219,3893802541,102,3894257939,178,3894169449,395,,,,,,46.6,,,2.8
2481405371,325,1,1,34,45,go76xxm0xyfgqt1h6tcrtimm,1,50.5,49.5,2022-11-04T20:05:20.731Z,2022-11-05T05:04:36Z,3893802589,56,Back,3893802593,141,24.9,3894258085,178,,3893802595,212,21.3,3893805251,189,,3893802597,213,4.0,3893802591,140,37.9,3893802599,279,G,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481405395,326,1,1,34,49,go76xxm0xyfgqt1h6tcrtimm,1,37.9,24.9,2022-11-04T20:05:24.658Z,2022-11-05T05:04:43Z,3893802757,141,55.2,3893802759,212,20.8,3893802755,140,35.3,3893802753,56,Back,3894258343,178,,3893802761,213,1.7,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481405453,327,1,1,34,51,go76xxm0xyfgqt1h6tcrtimm,1,35.3,55.2,2022-11-04T20:05:26.151Z,2022-11-05T05:04:47Z,3893803069,56,Back,3894258583,178,,3893803073,141,33.4,3893803079,213,4.9,3893803071,140,38.2,3893803077,212,15.1,,,,,,,dwx1vmtmeiiokfqv18g7cb1lh,T. Jantschke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481405495,328,1,1,34,57,go76xxm0xyfgqt1h6tcrtimm,1,45.7,13.2,2022-11-04T20:05:32.256Z,2022-11-05T05:04:54Z,3893803275,140,18.8,3893803279,212,29.7,3893803277,141,26.8,3893803273,56,Back,3893803281,213,2.8,3894258821,178,,,,,,,,ckjid5lfgbx8tdyoi32vbwn9x,M. Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
